,Concept_ID,cv,ps
1378,reden::V,сӑмахла,خبرې کول
1379,reden::V,калаҫ,ګړېدل
1380,reden::V,калаҫ,خبرې کول
1381,sich unterhalten::V,пупле,خبری کول
1382,fragen::V,ыйт,پوښتنه کول
1383,bitten::V,ыйт,غوښتل
1384,erzählen::V,каласа пар,کيسه کول
1385,erzählen::V,каласа пар,حکايت کول
1386,mitteilen::V,пӗлтер,خبرول
1387,mitteilen::V,пӗлтер,خبر ورکول
1388,mitteilen::V,хыпарла,خبرول
1389,mitteilen::V,хыпарла,خبر ورکول
1390,nennen::V,те,نوم ايښودل
1391,nennen::V,чӗн,نوم ايښودل
1392,rufen::V,чӗн,بلل
1393,prahlen::V,мухтан,لاپې وهل
1394,prahlen::V,вӗҫкӗнлен,لاپې وهل
1395,übersetzen::V,куҫар,ژباړل
1396,übersetzen::V,куҫар,ترجمه کول
1397,denken::V,шухӑшла,فکر کول
1398,glauben::V,ӗнен,باور کول
1399,bemerken::V,асӑрха,لیدل
1400,erkennen::V,палла,پېژندل
1401,begreifen::V,ӑнлан,رسېدل
1402,begreifen::V,ӑнлан,پوهېدل
1403,verstehen::V,пӗл,پوهېدل
1404,lernen::V,вӗрен,زده کول
1405,lernen::V,вӗрен,درس لوستل
1406,wissen::V,пӗл,پوهېدل
1407,wissen::V,ӑнкар,پوهېدل
1408,sich erinnern an::V,аса ил,یادول
1409,sich erinnern an::V,аса ил,په یاد راوړل
1410,vergessen::V,ман,هېرول
1411,vergessen::V,манса кай,هېرول
1412,messen::V,виҫ,اندازه کول
1413,zählen::V,шутла,شمارل
1414,rechnen::V,шутла,حسابول
1415,lesen::V,вула,لوستل
1416,malen::V,ӳкер,رسمول
1417,zeichnen::V,ӳкер,رسمول
1418,schreiben::V,ҫыр,لیکل
1419,besitzen::V,тыт,لرل
1420,kaufen::V,ил,رانیول
1421,kaufen::V,туян,رانیول
1422,verkaufen::V,сут,خرڅول
1423,bezahlen::V,тӳле,تأدیه کول
1424,zahlen::V,тӳле,کسات اخيستل
1425,beherrschen::V,тыт,تسلط لرل
1426,ertragen::V,тӳс,زغمل
1427,Bauch::N,,نس
1428,Bauch::N,,ګېډه
