,Concept_ID,se,se
24539,schmal::A,seaggi,giedtse
24540,schmal::A,seaggi,geazzi
24541,schmal::A,seaggi,seaggi
24542,schmal::A,seaggi,kärži
24543,schmal::A,seaggi,kezzi
24544,schmal::A,seaggi,ǩe´ʒʒ
24545,schmal::A,seaggi,ке̄нҌцесь
24546,schmal::A,kärži,giedtsies
24547,schmal::A,kärži,giedtse
24548,schmal::A,kärži,geazzi
24549,schmal::A,kärži,seaggi
24550,schmal::A,kärži,kärži
24551,schmal::A,kärži,kezzi
24552,schmal::A,kärži,ǩe´ʒʒ
24553,schmal::A,kärži,ке̄нҌцесь
24554,schmal::A,kezzi,giedtsies
24555,schmal::A,kezzi,giedtse
24556,schmal::A,kezzi,geazzi
24557,schmal::A,kezzi,seaggi
24558,schmal::A,kezzi,kärži
24559,schmal::A,kezzi,kezzi
24560,schmal::A,kezzi,ǩe´ʒʒ
24561,schmal::A,kezzi,ке̄нҌцесь
24562,schmal::A,ǩe´ʒʒ,giedtsies
24563,schmal::A,ǩe´ʒʒ,giedtse
24564,schmal::A,ǩe´ʒʒ,geazzi
24565,schmal::A,ǩe´ʒʒ,seaggi
24566,schmal::A,ǩe´ʒʒ,kärži
24567,schmal::A,ǩe´ʒʒ,kezzi
24568,schmal::A,ǩe´ʒʒ,ǩe´ʒʒ
24569,schmal::A,ǩe´ʒʒ,ке̄нҌцесь
24570,schmal::A,ке̄нҌцесь,giedtsies
24571,schmal::A,ке̄нҌцесь,giedtse
24572,schmal::A,ке̄нҌцесь,geazzi
24573,schmal::A,ке̄нҌцесь,seaggi
24574,schmal::A,ке̄нҌцесь,kärži
24575,schmal::A,ке̄нҌцесь,kezzi
24576,schmal::A,ке̄нҌцесь,ǩe´ʒʒ
24577,schmal::A,ке̄нҌцесь,ке̄нҌцесь
24578,dicht::A,duvhties,duvhties
24579,dicht::A,duvhties,suohkat
24580,dicht::A,duvhties,teahtis
24581,dicht::A,duvhties,čavos
24582,dicht::A,duvhties,naaggâs
24583,dicht::A,duvhties,то̄а̄йвас
24584,dicht::A,suohkat,duvhties
24585,dicht::A,suohkat,suohkat
24586,dicht::A,suohkat,teahtis
24587,dicht::A,suohkat,čavos
24588,dicht::A,suohkat,naaggâs
24589,dicht::A,suohkat,то̄а̄йвас
24590,dicht::A,teahtis,duvhties
24591,dicht::A,teahtis,suohkat
24592,dicht::A,teahtis,teahtis
24593,dicht::A,teahtis,čavos
24594,dicht::A,teahtis,naaggâs
24595,dicht::A,teahtis,то̄а̄йвас
24596,dicht::A,čavos,duvhties
24597,dicht::A,čavos,suohkat
24598,dicht::A,čavos,teahtis
24599,dicht::A,čavos,čavos
24600,dicht::A,čavos,naaggâs
24601,dicht::A,čavos,то̄а̄йвас
24602,dicht::A,naaggâs,duvhties
24603,dicht::A,naaggâs,suohkat
24604,dicht::A,naaggâs,teahtis
24605,dicht::A,naaggâs,čavos
24606,dicht::A,naaggâs,naaggâs
24607,dicht::A,naaggâs,то̄а̄йвас
24608,dicht::A,то̄а̄йвас,duvhties
24609,dicht::A,то̄а̄йвас,suohkat
24610,dicht::A,то̄а̄йвас,teahtis
24611,dicht::A,то̄а̄йвас,čavos
24612,dicht::A,то̄а̄йвас,naaggâs
24613,dicht::A,то̄а̄йвас,то̄а̄йвас
24614,dick[Gegenstand]::A,gïsse,gïsse
24615,dick[Gegenstand]::A,gïsse,jassijes
24616,dick[Gegenstand]::A,gïsse,assá
24617,dick[Gegenstand]::A,gïsse,assái
24618,dick[Gegenstand]::A,gïsse,assaa
24619,dick[Gegenstand]::A,gïsse,asalâš
24620,dick[Gegenstand]::A,gïsse,kõssâd
24621,dick[Gegenstand]::A,gïsse,âssai
24622,dick[Gegenstand]::A,gïsse,кэ̄сс
24623,dick[Gegenstand]::A,jassijes,gïsse
24624,dick[Gegenstand]::A,jassijes,jassijes
24625,dick[Gegenstand]::A,jassijes,assá
24626,dick[Gegenstand]::A,jassijes,assái
24627,dick[Gegenstand]::A,jassijes,assaa
24628,dick[Gegenstand]::A,jassijes,asalâš
24629,dick[Gegenstand]::A,jassijes,kõssâd
24630,dick[Gegenstand]::A,jassijes,âssai
24631,dick[Gegenstand]::A,jassijes,кэ̄сс
24632,dick[Gegenstand]::A,assá,gïsse
24633,dick[Gegenstand]::A,assá,jassijes
24634,dick[Gegenstand]::A,assá,assá
24635,dick[Gegenstand]::A,assá,assái
24636,dick[Gegenstand]::A,assá,assaa
24637,dick[Gegenstand]::A,assá,asalâš
24638,dick[Gegenstand]::A,assá,kõssâd
24639,dick[Gegenstand]::A,assá,âssai
24640,dick[Gegenstand]::A,assá,кэ̄сс
24641,dick[Gegenstand]::A,assái,gïsse
24642,dick[Gegenstand]::A,assái,jassijes
24643,dick[Gegenstand]::A,assái,assá
24644,dick[Gegenstand]::A,assái,assái
24645,dick[Gegenstand]::A,assái,assaa
24646,dick[Gegenstand]::A,assái,asalâš
24647,dick[Gegenstand]::A,assái,kõssâd
24648,dick[Gegenstand]::A,assái,âssai
24649,dick[Gegenstand]::A,assái,кэ̄сс
24650,dick[Gegenstand]::A,assaa,gïsse
24651,dick[Gegenstand]::A,assaa,jassijes
24652,dick[Gegenstand]::A,assaa,assá
24653,dick[Gegenstand]::A,assaa,assái
24654,dick[Gegenstand]::A,assaa,assaa
24655,dick[Gegenstand]::A,assaa,asalâš
24656,dick[Gegenstand]::A,assaa,kõssâd
24657,dick[Gegenstand]::A,assaa,âssai
24658,dick[Gegenstand]::A,assaa,кэ̄сс
24659,dick[Gegenstand]::A,asalâš,gïsse
24660,dick[Gegenstand]::A,asalâš,jassijes
24661,dick[Gegenstand]::A,asalâš,assá
24662,dick[Gegenstand]::A,asalâš,assái
24663,dick[Gegenstand]::A,asalâš,assaa
24664,dick[Gegenstand]::A,asalâš,asalâš
24665,dick[Gegenstand]::A,asalâš,kõssâd
24666,dick[Gegenstand]::A,asalâš,âssai
24667,dick[Gegenstand]::A,asalâš,кэ̄сс
24668,dick[Gegenstand]::A,kõssâd,gïsse
24669,dick[Gegenstand]::A,kõssâd,jassijes
24670,dick[Gegenstand]::A,kõssâd,assá
24671,dick[Gegenstand]::A,kõssâd,assái
24672,dick[Gegenstand]::A,kõssâd,assaa
24673,dick[Gegenstand]::A,kõssâd,asalâš
24674,dick[Gegenstand]::A,kõssâd,kõssâd
24675,dick[Gegenstand]::A,kõssâd,âssai
24676,dick[Gegenstand]::A,kõssâd,кэ̄сс
24677,dick[Gegenstand]::A,âssai,gïsse
24678,dick[Gegenstand]::A,âssai,jassijes
24679,dick[Gegenstand]::A,âssai,assá
24680,dick[Gegenstand]::A,âssai,assái
24681,dick[Gegenstand]::A,âssai,assaa
24682,dick[Gegenstand]::A,âssai,asalâš
24683,dick[Gegenstand]::A,âssai,kõssâd
24684,dick[Gegenstand]::A,âssai,âssai
24685,dick[Gegenstand]::A,âssai,кэ̄сс
24686,dick[Gegenstand]::A,кэ̄сс,gïsse
24687,dick[Gegenstand]::A,кэ̄сс,jassijes
24688,dick[Gegenstand]::A,кэ̄сс,assá
24689,dick[Gegenstand]::A,кэ̄сс,assái
24690,dick[Gegenstand]::A,кэ̄сс,assaa
24691,dick[Gegenstand]::A,кэ̄сс,asalâš
24692,dick[Gegenstand]::A,кэ̄сс,kõssâd
24693,dick[Gegenstand]::A,кэ̄сс,âssai
24694,dick[Gegenstand]::A,кэ̄сс,кэ̄сс
24695,dünn::A,jissehts,jissehts
24696,dünn::A,jissehts,asidasj
24697,dünn::A,jissehts,asehaš
24698,dünn::A,jissehts,asettem
24699,dünn::A,jissehts,ââ´zzte´m
24700,dünn::A,jissehts,рашшь
24701,dünn::A,jissehts,ражесь
24702,dünn::A,asidasj,jissehts
24703,dünn::A,asidasj,asidasj
24704,dünn::A,asidasj,asehaš
24705,dünn::A,asidasj,asettem
24706,dünn::A,asidasj,ââ´zzte´m
24707,dünn::A,asidasj,рашшь
24708,dünn::A,asidasj,ражесь
24709,dünn::A,asehaš,jissehts
24710,dünn::A,asehaš,asidasj
24711,dünn::A,asehaš,asehaš
24712,dünn::A,asehaš,asettem
24713,dünn::A,asehaš,ââ´zzte´m
24714,dünn::A,asehaš,рашшь
24715,dünn::A,asehaš,ражесь
24716,dünn::A,asettem,jissehts
24717,dünn::A,asettem,asidasj
24718,dünn::A,asettem,asehaš
24719,dünn::A,asettem,asettem
24720,dünn::A,asettem,ââ´zzte´m
24721,dünn::A,asettem,рашшь
24722,dünn::A,asettem,ражесь
24723,dünn::A,ââ´zzte´m,jissehts
24724,dünn::A,ââ´zzte´m,asidasj
24725,dünn::A,ââ´zzte´m,asehaš
24726,dünn::A,ââ´zzte´m,asettem
24727,dünn::A,ââ´zzte´m,ââ´zzte´m
24728,dünn::A,ââ´zzte´m,рашшь
24729,dünn::A,ââ´zzte´m,ражесь
24730,dünn::A,рашшь,jissehts
24731,dünn::A,рашшь,asidasj
24732,dünn::A,рашшь,asehaš
24733,dünn::A,рашшь,asettem
24734,dünn::A,рашшь,ââ´zzte´m
24735,dünn::A,рашшь,рашшь
24736,dünn::A,рашшь,ражесь
24737,dünn::A,ражесь,jissehts
24738,dünn::A,ражесь,asidasj
24739,dünn::A,ражесь,asehaš
24740,dünn::A,ражесь,asettem
24741,dünn::A,ражесь,ââ´zzte´m
24742,dünn::A,ражесь,рашшь
24743,dünn::A,ражесь,ражесь
24744,fest::A,nænnoes,nænnoes
24745,fest::A,nænnoes,tjavdes
24746,fest::A,nænnoes,tjårggåt
24747,fest::A,nænnoes,nanus
24748,fest::A,nænnoes,nanos
24749,fest::A,nænnoes,nâânas
24750,fest::A,nænnoes,роавас
24751,fest::A,nænnoes,роаввсэсь
24752,fest::A,tjavdes,nænnoes
24753,fest::A,tjavdes,tjavdes
24754,fest::A,tjavdes,tjårggåt
24755,fest::A,tjavdes,nanus
24756,fest::A,tjavdes,nanos
24757,fest::A,tjavdes,nâânas
24758,fest::A,tjavdes,роавас
24759,fest::A,tjavdes,роаввсэсь
24760,fest::A,tjårggåt,nænnoes
24761,fest::A,tjårggåt,tjavdes
24762,fest::A,tjårggåt,tjårggåt
24763,fest::A,tjårggåt,nanus
24764,fest::A,tjårggåt,nanos
24765,fest::A,tjårggåt,nâânas
24766,fest::A,tjårggåt,роавас
24767,fest::A,tjårggåt,роаввсэсь
24768,fest::A,nanus,nænnoes
24769,fest::A,nanus,tjavdes
24770,fest::A,nanus,tjårggåt
24771,fest::A,nanus,nanus
24772,fest::A,nanus,nanos
24773,fest::A,nanus,nâânas
24774,fest::A,nanus,роавас
24775,fest::A,nanus,роаввсэсь
24776,fest::A,nanos,nænnoes
24777,fest::A,nanos,tjavdes
24778,fest::A,nanos,tjårggåt
24779,fest::A,nanos,nanus
24780,fest::A,nanos,nanos
24781,fest::A,nanos,nâânas
24782,fest::A,nanos,роавас
24783,fest::A,nanos,роаввсэсь
24784,fest::A,nâânas,nænnoes
24785,fest::A,nâânas,tjavdes
24786,fest::A,nâânas,tjårggåt
24787,fest::A,nâânas,nanus
24788,fest::A,nâânas,nanos
24789,fest::A,nâânas,nâânas
24790,fest::A,nâânas,роавас
24791,fest::A,nâânas,роаввсэсь
24792,fest::A,роавас,nænnoes
24793,fest::A,роавас,tjavdes
24794,fest::A,роавас,tjårggåt
24795,fest::A,роавас,nanus
24796,fest::A,роавас,nanos
24797,fest::A,роавас,nâânas
24798,fest::A,роавас,роавас
24799,fest::A,роавас,роаввсэсь
24800,fest::A,роаввсэсь,nænnoes
24801,fest::A,роаввсэсь,tjavdes
24802,fest::A,роаввсэсь,tjårggåt
24803,fest::A,роаввсэсь,nanus
24804,fest::A,роаввсэсь,nanos
24805,fest::A,роаввсэсь,nâânas
24806,fest::A,роаввсэсь,роавас
24807,fest::A,роаввсэсь,роаввсэсь
24808,flach::A,plïehtje,plïehtje
24809,flach::A,plïehtje,duolbo
24810,flach::A,plïehtje,duolbuk
24811,flach::A,plïehtje,duolba
24812,flach::A,plïehtje,tuolbâs
24813,flach::A,plïehtje,toobžâs
24814,flach::A,plïehtje,tuõlbâs
24815,flach::A,plïehtje,тӯллп
24816,flach::A,duolbo,plïehtje
24817,flach::A,duolbo,duolbo
24818,flach::A,duolbo,duolbuk
24819,flach::A,duolbo,duolba
24820,flach::A,duolbo,tuolbâs
24821,flach::A,duolbo,toobžâs
24822,flach::A,duolbo,tuõlbâs
24823,flach::A,duolbo,тӯллп
24824,flach::A,duolbuk,plïehtje
24825,flach::A,duolbuk,duolbo
24826,flach::A,duolbuk,duolbuk
24827,flach::A,duolbuk,duolba
24828,flach::A,duolbuk,tuolbâs
24829,flach::A,duolbuk,toobžâs
24830,flach::A,duolbuk,tuõlbâs
24831,flach::A,duolbuk,тӯллп
24832,flach::A,duolba,plïehtje
24833,flach::A,duolba,duolbo
24834,flach::A,duolba,duolbuk
24835,flach::A,duolba,duolba
24836,flach::A,duolba,tuolbâs
24837,flach::A,duolba,toobžâs
24838,flach::A,duolba,tuõlbâs
24839,flach::A,duolba,тӯллп
24840,flach::A,tuolbâs,plïehtje
24841,flach::A,tuolbâs,duolbo
24842,flach::A,tuolbâs,duolbuk
24843,flach::A,tuolbâs,duolba
24844,flach::A,tuolbâs,tuolbâs
24845,flach::A,tuolbâs,toobžâs
24846,flach::A,tuolbâs,tuõlbâs
24847,flach::A,tuolbâs,тӯллп
24848,flach::A,toobžâs,plïehtje
24849,flach::A,toobžâs,duolbo
24850,flach::A,toobžâs,duolbuk
24851,flach::A,toobžâs,duolba
24852,flach::A,toobžâs,tuolbâs
24853,flach::A,toobžâs,toobžâs
24854,flach::A,toobžâs,tuõlbâs
24855,flach::A,toobžâs,тӯллп
24856,flach::A,tuõlbâs,plïehtje
24857,flach::A,tuõlbâs,duolbo
24858,flach::A,tuõlbâs,duolbuk
24859,flach::A,tuõlbâs,duolba
24860,flach::A,tuõlbâs,tuolbâs
24861,flach::A,tuõlbâs,toobžâs
24862,flach::A,tuõlbâs,tuõlbâs
24863,flach::A,tuõlbâs,тӯллп
24864,flach::A,тӯллп,plïehtje
24865,flach::A,тӯллп,duolbo
24866,flach::A,тӯллп,duolbuk
24867,flach::A,тӯллп,duolba
24868,flach::A,тӯллп,tuolbâs
24869,flach::A,тӯллп,toobžâs
24870,flach::A,тӯллп,tuõlbâs
24871,flach::A,тӯллп,тӯллп
24872,glatt::A,njalhkedihks,njalhkedihks
24873,glatt::A,njalhkedihks,njalkas
24874,glatt::A,njalhkedihks,njalkkas
24875,glatt::A,njalhkedihks,šoollâd
24876,glatt::A,njalhkedihks,šolbâd
24877,glatt::A,njalhkedihks,lää´ttes
24878,glatt::A,njalhkedihks,ла̄тӭсь
24879,glatt::A,njalhkedihks,нё̄ллькесь
24880,glatt::A,njalkas,njalhkedihks
24881,glatt::A,njalkas,njalkas
24882,glatt::A,njalkas,njalkkas
24883,glatt::A,njalkas,šoollâd
24884,glatt::A,njalkas,šolbâd
24885,glatt::A,njalkas,lää´ttes
24886,glatt::A,njalkas,ла̄тӭсь
24887,glatt::A,njalkas,нё̄ллькесь
24888,glatt::A,njalkkas,njalhkedihks
24889,glatt::A,njalkkas,njalkas
24890,glatt::A,njalkkas,njalkkas
24891,glatt::A,njalkkas,šoollâd
24892,glatt::A,njalkkas,šolbâd
24893,glatt::A,njalkkas,lää´ttes
24894,glatt::A,njalkkas,ла̄тӭсь
24895,glatt::A,njalkkas,нё̄ллькесь
24896,glatt::A,šoollâd,njalhkedihks
24897,glatt::A,šoollâd,njalkas
24898,glatt::A,šoollâd,njalkkas
24899,glatt::A,šoollâd,šoollâd
24900,glatt::A,šoollâd,šolbâd
24901,glatt::A,šoollâd,lää´ttes
24902,glatt::A,šoollâd,ла̄тӭсь
24903,glatt::A,šoollâd,нё̄ллькесь
24904,glatt::A,šolbâd,njalhkedihks
24905,glatt::A,šolbâd,njalkas
24906,glatt::A,šolbâd,njalkkas
24907,glatt::A,šolbâd,šoollâd
24908,glatt::A,šolbâd,šolbâd
24909,glatt::A,šolbâd,lää´ttes
24910,glatt::A,šolbâd,ла̄тӭсь
24911,glatt::A,šolbâd,нё̄ллькесь
24912,glatt::A,lää´ttes,njalhkedihks
24913,glatt::A,lää´ttes,njalkas
24914,glatt::A,lää´ttes,njalkkas
24915,glatt::A,lää´ttes,šoollâd
24916,glatt::A,lää´ttes,šolbâd
24917,glatt::A,lää´ttes,lää´ttes
24918,glatt::A,lää´ttes,ла̄тӭсь
24919,glatt::A,lää´ttes,нё̄ллькесь
24920,glatt::A,ла̄тӭсь,njalhkedihks
24921,glatt::A,ла̄тӭсь,njalkas
24922,glatt::A,ла̄тӭсь,njalkkas
24923,glatt::A,ла̄тӭсь,šoollâd
24924,glatt::A,ла̄тӭсь,šolbâd
24925,glatt::A,ла̄тӭсь,lää´ttes
24926,glatt::A,ла̄тӭсь,ла̄тӭсь
24927,glatt::A,ла̄тӭсь,нё̄ллькесь
24928,glatt::A,нё̄ллькесь,njalhkedihks
24929,glatt::A,нё̄ллькесь,njalkas
24930,glatt::A,нё̄ллькесь,njalkkas
24931,glatt::A,нё̄ллькесь,šoollâd
24932,glatt::A,нё̄ллькесь,šolbâd
24933,glatt::A,нё̄ллькесь,lää´ttes
24934,glatt::A,нё̄ллькесь,ла̄тӭсь
24935,glatt::A,нё̄ллькесь,нё̄ллькесь
24936,hart::A,garre,garre
24937,hart::A,garre,garras
24938,hart::A,garre,garas
24939,hart::A,garre,koorâs
24940,hart::A,garre,kõõrâs
24941,hart::A,garre,куйяс
24942,hart::A,garre,кэ̄рас
24943,hart::A,garras,garre
24944,hart::A,garras,garras
24945,hart::A,garras,garas
24946,hart::A,garras,koorâs
24947,hart::A,garras,kõõrâs
24948,hart::A,garras,куйяс
24949,hart::A,garras,кэ̄рас
24950,hart::A,garas,garre
24951,hart::A,garas,garras
24952,hart::A,garas,garas
24953,hart::A,garas,koorâs
24954,hart::A,garas,kõõrâs
24955,hart::A,garas,куйяс
24956,hart::A,garas,кэ̄рас
24957,hart::A,koorâs,garre
24958,hart::A,koorâs,garras
24959,hart::A,koorâs,garas
24960,hart::A,koorâs,koorâs
24961,hart::A,koorâs,kõõrâs
24962,hart::A,koorâs,куйяс
24963,hart::A,koorâs,кэ̄рас
24964,hart::A,kõõrâs,garre
24965,hart::A,kõõrâs,garras
24966,hart::A,kõõrâs,garas
24967,hart::A,kõõrâs,koorâs
24968,hart::A,kõõrâs,kõõrâs
24969,hart::A,kõõrâs,куйяс
24970,hart::A,kõõrâs,кэ̄рас
24971,hart::A,куйяс,garre
24972,hart::A,куйяс,garras
24973,hart::A,куйяс,garas
24974,hart::A,куйяс,koorâs
24975,hart::A,куйяс,kõõrâs
24976,hart::A,куйяс,куйяс
24977,hart::A,куйяс,кэ̄рас
24978,hart::A,кэ̄рас,garre
24979,hart::A,кэ̄рас,garras
24980,hart::A,кэ̄рас,garas
24981,hart::A,кэ̄рас,koorâs
24982,hart::A,кэ̄рас,kõõrâs
24983,hart::A,кэ̄рас,куйяс
24984,hart::A,кэ̄рас,кэ̄рас
24985,weich::A,möövhkes,möövhkes
24986,weich::A,möövhkes,dimes
24987,weich::A,möövhkes,dimis
24988,weich::A,möövhkes,times
24989,weich::A,möövhkes,lines
24990,weich::A,möövhkes,tee´mes
24991,weich::A,möövhkes,сӯбпесь
24992,weich::A,dimes,möövhkes
24993,weich::A,dimes,dimes
24994,weich::A,dimes,dimis
24995,weich::A,dimes,times
24996,weich::A,dimes,lines
24997,weich::A,dimes,tee´mes
24998,weich::A,dimes,сӯбпесь
24999,weich::A,dimis,möövhkes
25000,weich::A,dimis,dimes
25001,weich::A,dimis,dimis
25002,weich::A,dimis,times
25003,weich::A,dimis,lines
25004,weich::A,dimis,tee´mes
25005,weich::A,dimis,сӯбпесь
25006,weich::A,times,möövhkes
25007,weich::A,times,dimes
25008,weich::A,times,dimis
25009,weich::A,times,times
25010,weich::A,times,lines
25011,weich::A,times,tee´mes
25012,weich::A,times,сӯбпесь
25013,weich::A,lines,möövhkes
25014,weich::A,lines,dimes
25015,weich::A,lines,dimis
25016,weich::A,lines,times
25017,weich::A,lines,lines
25018,weich::A,lines,tee´mes
25019,weich::A,lines,сӯбпесь
25020,weich::A,tee´mes,möövhkes
25021,weich::A,tee´mes,dimes
25022,weich::A,tee´mes,dimis
25023,weich::A,tee´mes,times
25024,weich::A,tee´mes,lines
25025,weich::A,tee´mes,tee´mes
25026,weich::A,tee´mes,сӯбпесь
25027,weich::A,сӯбпесь,möövhkes
25028,weich::A,сӯбпесь,dimes
25029,weich::A,сӯбпесь,dimis
25030,weich::A,сӯбпесь,times
25031,weich::A,сӯбпесь,lines
25032,weich::A,сӯбпесь,tee´mes
25033,weich::A,сӯбпесь,сӯбпесь
25034,rund::A,jorpe,jorpe
25035,rund::A,jorpe,jårbås
25036,rund::A,jorpe,jårbbåt
25037,rund::A,jorpe,jorbbas
25038,rund::A,jorpe,juurbâs
25039,rund::A,jorpe,joorbâs
25040,rund::A,jorpe,ё̄рпп
25041,rund::A,jårbås,jorpe
25042,rund::A,jårbås,jårbås
25043,rund::A,jårbås,jårbbåt
25044,rund::A,jårbås,jorbbas
25045,rund::A,jårbås,juurbâs
25046,rund::A,jårbås,joorbâs
25047,rund::A,jårbås,ё̄рпп
25048,rund::A,jårbbåt,jorpe
25049,rund::A,jårbbåt,jårbås
25050,rund::A,jårbbåt,jårbbåt
25051,rund::A,jårbbåt,jorbbas
25052,rund::A,jårbbåt,juurbâs
25053,rund::A,jårbbåt,joorbâs
25054,rund::A,jårbbåt,ё̄рпп
25055,rund::A,jorbbas,jorpe
25056,rund::A,jorbbas,jårbås
25057,rund::A,jorbbas,jårbbåt
25058,rund::A,jorbbas,jorbbas
25059,rund::A,jorbbas,juurbâs
25060,rund::A,jorbbas,joorbâs
25061,rund::A,jorbbas,ё̄рпп
25062,rund::A,juurbâs,jorpe
25063,rund::A,juurbâs,jårbås
25064,rund::A,juurbâs,jårbbåt
25065,rund::A,juurbâs,jorbbas
25066,rund::A,juurbâs,juurbâs
25067,rund::A,juurbâs,joorbâs
25068,rund::A,juurbâs,ё̄рпп
25069,rund::A,joorbâs,jorpe
25070,rund::A,joorbâs,jårbås
25071,rund::A,joorbâs,jårbbåt
25072,rund::A,joorbâs,jorbbas
25073,rund::A,joorbâs,juurbâs
25074,rund::A,joorbâs,joorbâs
25075,rund::A,joorbâs,ё̄рпп
25076,rund::A,ё̄рпп,jorpe
25077,rund::A,ё̄рпп,jårbås
25078,rund::A,ё̄рпп,jårbbåt
25079,rund::A,ё̄рпп,jorbbas
25080,rund::A,ё̄рпп,juurbâs
25081,rund::A,ё̄рпп,joorbâs
25082,rund::A,ё̄рпп,ё̄рпп
25083,spitz::A,snjåhtjoeh,snjåhtjoeh
25084,spitz::A,snjåhtjoeh,snutjek
25085,spitz::A,snjåhtjoeh,snjurtjuk
25086,spitz::A,snjåhtjoeh,čogas
25087,spitz::A,snjåhtjoeh,cuppas
25088,spitz::A,snjåhtjoeh,čuuṿâs
25089,spitz::A,snjåhtjoeh,pâ´sttel
25090,spitz::A,snjåhtjoeh,чо̄гк
25091,spitz::A,snjåhtjoeh,пассьтэль
25092,spitz::A,snutjek,snjåhtjoeh
25093,spitz::A,snutjek,snutjek
25094,spitz::A,snutjek,snjurtjuk
25095,spitz::A,snutjek,čogas
25096,spitz::A,snutjek,cuppas
25097,spitz::A,snutjek,čuuṿâs
25098,spitz::A,snutjek,pâ´sttel
25099,spitz::A,snutjek,чо̄гк
25100,spitz::A,snutjek,пассьтэль
25101,spitz::A,snjurtjuk,snjåhtjoeh
25102,spitz::A,snjurtjuk,snutjek
25103,spitz::A,snjurtjuk,snjurtjuk
25104,spitz::A,snjurtjuk,čogas
25105,spitz::A,snjurtjuk,cuppas
25106,spitz::A,snjurtjuk,čuuṿâs
25107,spitz::A,snjurtjuk,pâ´sttel
25108,spitz::A,snjurtjuk,чо̄гк
25109,spitz::A,snjurtjuk,пассьтэль
25110,spitz::A,čogas,snjåhtjoeh
25111,spitz::A,čogas,snutjek
25112,spitz::A,čogas,snjurtjuk
25113,spitz::A,čogas,čogas
25114,spitz::A,čogas,cuppas
25115,spitz::A,čogas,čuuṿâs
25116,spitz::A,čogas,pâ´sttel
25117,spitz::A,čogas,чо̄гк
25118,spitz::A,čogas,пассьтэль
25119,spitz::A,cuppas,snjåhtjoeh
25120,spitz::A,cuppas,snutjek
25121,spitz::A,cuppas,snjurtjuk
25122,spitz::A,cuppas,čogas
25123,spitz::A,cuppas,cuppas
25124,spitz::A,cuppas,čuuṿâs
25125,spitz::A,cuppas,pâ´sttel
25126,spitz::A,cuppas,чо̄гк
25127,spitz::A,cuppas,пассьтэль
25128,spitz::A,čuuṿâs,snjåhtjoeh
25129,spitz::A,čuuṿâs,snutjek
25130,spitz::A,čuuṿâs,snjurtjuk
25131,spitz::A,čuuṿâs,čogas
25132,spitz::A,čuuṿâs,cuppas
25133,spitz::A,čuuṿâs,čuuṿâs
25134,spitz::A,čuuṿâs,pâ´sttel
25135,spitz::A,čuuṿâs,чо̄гк
25136,spitz::A,čuuṿâs,пассьтэль
25137,spitz::A,pâ´sttel,snjåhtjoeh
25138,spitz::A,pâ´sttel,snutjek
25139,spitz::A,pâ´sttel,snjurtjuk
25140,spitz::A,pâ´sttel,čogas
25141,spitz::A,pâ´sttel,cuppas
25142,spitz::A,pâ´sttel,čuuṿâs
25143,spitz::A,pâ´sttel,pâ´sttel
25144,spitz::A,pâ´sttel,чо̄гк
25145,spitz::A,pâ´sttel,пассьтэль
25146,spitz::A,чо̄гк,snjåhtjoeh
25147,spitz::A,чо̄гк,snutjek
25148,spitz::A,чо̄гк,snjurtjuk
25149,spitz::A,чо̄гк,čogas
25150,spitz::A,чо̄гк,cuppas
25151,spitz::A,чо̄гк,čuuṿâs
25152,spitz::A,чо̄гк,pâ´sttel
25153,spitz::A,чо̄гк,чо̄гк
25154,spitz::A,чо̄гк,пассьтэль
25155,spitz::A,пассьтэль,snjåhtjoeh
25156,spitz::A,пассьтэль,snutjek
25157,spitz::A,пассьтэль,snjurtjuk
25158,spitz::A,пассьтэль,čogas
25159,spitz::A,пассьтэль,cuppas
25160,spitz::A,пассьтэль,čuuṿâs
25161,spitz::A,пассьтэль,pâ´sttel
25162,spitz::A,пассьтэль,чо̄гк
25163,spitz::A,пассьтэль,пассьтэль
25164,scharf::A,besteles,besteles
25165,scharf::A,besteles,basstel
25166,scharf::A,besteles,tjiesskis
25167,scharf::A,besteles,bastilit
25168,scharf::A,besteles,čuuḥâl
25169,scharf::A,besteles,pâ´sttel
25170,scharf::A,besteles,пассьтэль
25171,scharf::A,besteles,пассьтлесь
25172,scharf::A,basstel,besteles
25173,scharf::A,basstel,basstel
25174,scharf::A,basstel,tjiesskis
25175,scharf::A,basstel,bastilit
25176,scharf::A,basstel,čuuḥâl
25177,scharf::A,basstel,pâ´sttel
25178,scharf::A,basstel,пассьтэль
25179,scharf::A,basstel,пассьтлесь
25180,scharf::A,tjiesskis,besteles
25181,scharf::A,tjiesskis,basstel
25182,scharf::A,tjiesskis,tjiesskis
25183,scharf::A,tjiesskis,bastilit
25184,scharf::A,tjiesskis,čuuḥâl
25185,scharf::A,tjiesskis,pâ´sttel
25186,scharf::A,tjiesskis,пассьтэль
25187,scharf::A,tjiesskis,пассьтлесь
25188,scharf::A,bastilit,besteles
25189,scharf::A,bastilit,basstel
25190,scharf::A,bastilit,tjiesskis
25191,scharf::A,bastilit,bastilit
25192,scharf::A,bastilit,čuuḥâl
25193,scharf::A,bastilit,pâ´sttel
25194,scharf::A,bastilit,пассьтэль
25195,scharf::A,bastilit,пассьтлесь
25196,scharf::A,čuuḥâl,besteles
25197,scharf::A,čuuḥâl,basstel
25198,scharf::A,čuuḥâl,tjiesskis
