,Concept_ID,lv,da
2337,wünschen::V,кӧсйыны,ønske
2338,wünschen::V,vēlēt,ønske
2339,wünschen::V,novēlēt,ønske
2340,loben::V,ошкыны,rose
2341,loben::V,lielīt,rose
2342,küssen::V,окавны,kysse
2343,küssen::V,bučot,kysse
2344,küssen::V,skūpstīt,kysse
2345,wiegen::V,гудрӧдлыны,vugge
2346,wiegen::V,šūpot,vugge
2347,zudecken::V,веввттьыны,dække til
2348,zudecken::V,apklāt,dække til
2349,zudecken::V,aizsegt,dække til
2350,wecken::V,садьмӧдны,vække
2351,wecken::V,чуксавны,vække
2352,wecken::V,modināt,vække
2353,zeigen::V,петкӧдлыны,vise
2354,zeigen::V,rādīt,vise
2355,führen::V,нуӧдны,føre
2356,führen::V,vadīt,føre
2357,lehren::V,велӧдны,lære
2358,lehren::V,mācīt,lære
2359,lehren::V,iemācīt,lære
2360,unterrichten::V,велӧдны,undervise
2361,unterrichten::V,apmācīt,undervise
2362,aufziehen::V,быдтыны,opdrage
2363,aufziehen::V,uzaudzināt,opdrage
2364,leiten::V,веськӧдлыны,lede
2365,leiten::V,vadīt,lede
2366,leiten::V,pārzināt,lede
2367,antreiben::V,тэрмӧдны,skynde på
2368,antreiben::V,urdīt,skynde på
2369,antreiben::V,mudināt,skynde på
2370,lassen::V,тшӧктыны,få til at
2371,lassen::V,ļaut,få til at
2372,einladen::V,корны,indbyde
2373,einladen::V,корны,invitere
2374,einladen::V,ielūgt,indbyde
2375,einladen::V,ielūgt,invitere
2376,einladen::V,aicināt,indbyde
2377,einladen::V,aicināt,invitere
2378,vereinigen::V,ӧтувтны,forene
2379,vereinigen::V,котыртны,forene
2380,vereinigen::V,vienot,forene
2381,vereinigen::V,apvienot,forene
2382,besuchen::V,волыны,besøge
2383,besuchen::V,ветлыны,besøge
2384,besuchen::V,apciemot,besøge
2385,treffen::V,вочаӧдны,møde
2386,treffen::V,паныдавны,møde
2387,treffen::V,satikt,møde
2388,treffen::V,sastapt,møde
2389,sich versammeln::V,лӧсьӧдчыны,forsamles
2390,sich versammeln::V,salasīties,forsamles
2391,sich versammeln::V,sapulcēties,forsamles
2392,spielen::V,ворсны,lege
2393,spielen::V,ворсны,spille
2394,spielen::V,spēlēt,lege
2395,spielen::V,spēlēt,spille
2396,spielen::V,spēlēties,lege
2397,spielen::V,spēlēties,spille
2398,singen::V,сьывны,synge
2399,singen::V,dziedāt,synge
2400,tanzen::V,йӧктыны,danse
2401,tanzen::V,diet,danse
2402,tanzen::V,dejot,danse
2403,tanzen::V,dancot,danse
2404,sich trennen::V,торйӧдчыны,skilles
2405,sich trennen::V,šķirties,skilles
2406,sich trennen::V,izšķirties,skilles
2407,verlassen::V,эновтны,forlade
2408,verlassen::V,atstāt,forlade
2409,retten::V,видзны,redde
2410,retten::V,мездыны,redde
2411,retten::V,glābt,redde
2412,bewachen::V,видзны,bevogte
2413,bewachen::V,sargāt,bevogte
2414,schützen::V,видзны,skærme
2415,schützen::V,видзны,beskytte
2416,schützen::V,pasargāt,skærme
2417,schützen::V,pasargāt,beskytte
2418,schützen::V,aizsargāt,skærme
2419,schützen::V,aizsargāt,beskytte
2420,verteidigen::V,дорйыны,forsvare
2421,verteidigen::V,aizstāvēt,forsvare
2422,sich schlagen::V,косясьны,slås
2423,sich schlagen::V,kauties,slås
2424,sich schlagen::V,izkauties,slås
2425,schießen::V,лыйны,skyde
2426,schießen::V,šaut,skyde
2427,schießen::V,šaudīt,skyde
2428,siegen::V,вермыны,sejre
2429,siegen::V,uzvarēt,sejre
2430,ärgern::V,лӧгӧдны,ærgre
2431,ärgern::V,лёкмӧдны,ærgre
2432,ärgern::V,скӧрмӧдны,ærgre
2433,ärgern::V,sadusmot,ærgre
2434,schlagen::V,вартны,slå
2435,schlagen::V,sist,slå
2436,schlagen::V,triekt,slå
2437,treten::V,лёгны,sparke
2438,treten::V,майкны,sparke
2439,treten::V,mīt,sparke
2440,treten::V,paspert,sparke
2441,stechen::V,бышткыны,stikke
2442,stechen::V,durt,stikke
2443,stoßen::V,тойлыны,støde
2444,stoßen::V,йӧткавны,støde
2445,stoßen::V,grūst,støde
2446,stehlen::V,гусявны,stjæle
2447,stehlen::V,zagt,stjæle
2448,stören::V,падмӧдны,forstyrre
2449,stören::V,traucēt,forstyrre
2450,belästigen::V,дӧзмӧдны,genere
2451,belästigen::V,дӧзмӧдны,ulejlige
2452,belästigen::V,apgrūtināt,genere
2453,belästigen::V,apgrūtināt,ulejlige
2454,verbergen::V,дзебны,skjule
2455,verbergen::V,сайӧдны,skjule
2456,verbergen::V,slēpt,skjule
2457,verbergen::V,paslēpt,skjule
2458,täuschen::V,пӧръявны,villede
2459,täuschen::V,ылӧдны,villede
2460,täuschen::V,mānīt,villede
2461,täuschen::V,maldināt,villede
2462,betrügen::V,сӧрны,bedrage
2463,betrügen::V,krāpt,bedrage
2464,betrügen::V,apkrāpt,bedrage
2465,töten::V,вины,dræbe
2466,töten::V,nāvēt,dræbe
2467,töten::V,nogalināt,dræbe
2468,wohnen::V,овны,bo
2469,wohnen::V,dzīvot,bo
2470,arbeiten::V,уджавны,arbejde
2471,arbeiten::V,strādāt,arbejde
2472,arbeiten::V,darboties,arbejde
2473,sammeln::V,чукӧртны,samle
2474,sammeln::V,vākt,samle
2475,pflücken::V,вотны,plukke
2476,pflücken::V,ӧктыны,plukke
2477,pflücken::V,raut,plukke
2478,pflücken::V,plūkt,plukke
2479,jagen::V,кыйсьыны,jage
2480,jagen::V,medīt,jage
2481,fischen::V,чери кыйны,fiske
2482,fischen::V,zvejot,fiske
2483,fassen::V,кутны,fange
2484,fassen::V,saķert,fange
2485,hüten::V,видзны,vogte
2486,hüten::V,йирӧдны,vogte
2487,hüten::V,ganīt,vogte
2488,treiben::V,вӧтлыны,drive
2489,treiben::V,dzīt,drive
2490,anbinden::V,домавны,binde fast
2491,anbinden::V,piesiet,binde fast
2492,anbinden::V,piesaistīt,binde fast
2493,füttern::V,вердны,fodre
2494,füttern::V,barot,fodre
2495,melken::V,лысьтыны,malke
2496,melken::V,slaukt,malke
2497,hacken::V,керавны,hakke
2498,hacken::V,kapāt,hakke
2499,gießen::V,киськавны,hælde
2500,gießen::V,liet,hælde
2501,gießen::V,laistīt,hælde
2502,reifen::V,кисьмыны,modne
2503,reifen::V,briest,modne
2504,zubereiten::V,дасьтыны,tilberede
2505,zubereiten::V,taisīt,tilberede
2506,zubereiten::V,gatavot,tilberede
2507,kochen::V,пуны,koge
2508,kochen::V,vārīt,koge
2509,backen::V,пӧжавны,bage
2510,backen::V,cept,bage
2511,braten::V,пражитны,stege
2512,braten::V,cept,stege
2513,braten::V,cepināt,stege
2514,umrühren::V,сорлавны,røre om
2515,umrühren::V,maisīt,røre om
2516,umrühren::V,apmaisīt,røre om
2517,stricken::V,кӧртны,strikke
2518,stricken::V,adīt,strikke
2519,nähen::V,вурны,sy
2520,nähen::V,šūt,sy
2521,färben::V,мичӧдны,farve
2522,färben::V,краситны,farve
2523,färben::V,krāsot,farve
2524,färben::V,nokrāsot,farve
2525,reinigen::V,весавны,rense
2526,reinigen::V,весавны,gøre ren
2527,reinigen::V,tīrīt,rense
2528,reinigen::V,tīrīt,gøre ren
2529,reinigen::V,attīrīt,rense
2530,reinigen::V,attīrīt,gøre ren
2531,waschen::V,мыськыны,vaske
2532,waschen::V,mazgāt,vaske
2533,abwischen::V,чышкыны,tørre af
2534,abwischen::V,noslaucīt,tørre af
2535,spülen::V,пожъявны,skylle
2536,spülen::V,skalot,skylle
2537,fegen::V,чышкыны,feje
2538,fegen::V,slaucīt,feje
2539,kehren::V,чышкыны,feje
2540,kehren::V,mēzt,feje
2541,baden::V,купайтчыны,bade
2542,baden::V,peldēties,bade
2543,sich waschen::V,мыссьыны,vaske sig
2544,sich waschen::V,mazgāties,vaske sig
2545,ausziehen::V,пӧрччӧдны,tage af
2546,ausziehen::V,noģērbt,tage af
2547,anziehen::V,кӧмавны,tage på
2548,anziehen::V,пасьтавны,tage på
2549,anziehen::V,uzvilkt,tage på
2550,sich anziehen::V,пасьтасьны,klæde sig på
2551,sich anziehen::V,apģērbties,klæde sig på
2552,kämmen::V,сынавны,rede
2553,kämmen::V,сынавны,frisere
2554,kämmen::V,sukāt,rede
2555,kämmen::V,sukāt,frisere
2556,schmücken::V,мичмӧдны,pynte
2557,schmücken::V,мичмӧдны,smykke
2558,schmücken::V,rotāt,pynte
2559,schmücken::V,rotāt,smykke
2560,schmücken::V,greznot,pynte
2561,schmücken::V,greznot,smykke
2562,sagen::V,шуны,sige
2563,sagen::V,висьтавны,sige
2564,sagen::V,teikt,sige
2565,sprechen::V,сёрнитны,snakke
2566,sprechen::V,runāt,snakke
2567,reden::V,сёрнитны,tale
2568,reden::V,сёрнитны,snakke
2569,reden::V,norunāt,tale
2570,reden::V,norunāt,snakke
2571,sich unterhalten::V,сёрнитны,snakke sammen
2572,sich unterhalten::V,варовитны,snakke sammen
2573,sich unterhalten::V,sarunāties,snakke sammen
2574,fragen::V,юавны,spørge
2575,fragen::V,jautāt,spørge
2576,bitten::V,корны,bede
2577,bitten::V,lūgt,bede
2578,bitten::V,prasīt,bede
2579,erzählen::V,висьтавны,berette
2580,erzählen::V,висьтавны,fortælle
2581,erzählen::V,stāstīt,berette
2582,erzählen::V,stāstīt,fortælle
2583,mitteilen::V,юӧртны,meddele
2584,mitteilen::V,висьтавны,meddele
2585,mitteilen::V,pavēstīt,meddele
2586,nennen::V,шуны,nævne
2587,nennen::V,ним сетны,nævne
2588,nennen::V,saukt,nævne
2589,rufen::V,корны,råbe
2590,rufen::V,saukt,råbe
2591,prahlen::V,ошйысьны,prale
2592,prahlen::V,lielīties,prale
2593,übersetzen::V,вуджӧдны,oversætte
2594,übersetzen::V,tulkot,oversætte
2595,übersetzen::V,pārtulkot,oversætte
2596,denken::V,мӧвпавны,tænke
2597,denken::V,domāt,tænke
2598,glauben::V,эскыны,tro
2599,glauben::V,ticēt,tro
2600,bemerken::V,казявны,bemærke
2601,bemerken::V,казявны,lægge mærke til
2602,bemerken::V,ievērot,bemærke
2603,bemerken::V,ievērot,lægge mærke til
2604,bemerken::V,ieraudzīt,bemærke
2605,bemerken::V,ieraudzīt,lægge mærke til
2606,erkennen::V,тӧдмавны,genkende
2607,erkennen::V,pazīt,genkende
2608,erkennen::V,atpazīt,genkende
2609,begreifen::V,вежӧртны,begribe
2610,begreifen::V,гӧгӧрвоны,begribe
2611,begreifen::V,jēgt,begribe
2612,begreifen::V,apjēgt,begribe
2613,verstehen::V,вежӧртны,forstå
2614,verstehen::V,гӧгӧрвоны,forstå
2615,verstehen::V,saprast,forstå
2616,lernen::V,вeлöдчыны,lære
2617,lernen::V,mācīties,lære
2618,wissen::V,тӧдны,vide
2619,wissen::V,zināt,vide
2620,sich erinnern an::V,казьтывны,mindes
2621,sich erinnern an::V,казьтывны,huske på
2622,sich erinnern an::V,дум вылӧ уськӧдны,mindes
2623,sich erinnern an::V,дум вылӧ уськӧдны,huske på
2624,sich erinnern an::V,atminēties,mindes
2625,sich erinnern an::V,atminēties,huske på
2626,vergessen::V,вунӧдны,glemme
2627,vergessen::V,mirst,glemme
2628,vergessen::V,aizmirst,glemme
2629,messen::V,муртавны,måle
2630,messen::V,mērīt,måle
2631,zählen::V,лыддьыны,tælle
2632,zählen::V,skaitīt,tælle
2633,rechnen::V,лыддьыны,regne
2634,rechnen::V,rēķināt,regne
2635,lesen::V,лыддьыны,læse
2636,lesen::V,lasīt,læse
2637,malen::V,серпасавны,male
2638,malen::V,gleznot,male
2639,zeichnen::V,серпасавны,tegne
2640,zeichnen::V,zīmēt,tegne
2641,schreiben::V,гижны,skrive
2642,schreiben::V,rakstīt,skrive
2643,besitzen::V,лоны,eje
2644,besitzen::V,лоны,besidde
2645,besitzen::V,piederēt,eje
2646,besitzen::V,piederēt,besidde
2647,kaufen::V,ньӧбны,købe
2648,kaufen::V,pirkt,købe
2649,verkaufen::V,вузавны,sælge
2650,verkaufen::V,pārdot,sælge
2651,bezahlen::V,мынтыны,betale
2652,bezahlen::V,мынтысьны,betale
2653,bezahlen::V,apmaksāt,betale
2654,zahlen::V,мынтыны,betale
2655,zahlen::V,maksāt,betale
2656,beherrschen::V,ас улын кутны,beherske
2657,beherrschen::V,valdīt,beherske
2658,ertragen::V,пыкны,tåle
2659,ertragen::V,пыкны,udholde
2660,ertragen::V,лэптыны,tåle
2661,ertragen::V,лэптыны,udholde
2662,ertragen::V,panest,tåle
2663,ertragen::V,panest,udholde
2664,ertragen::V,paciest,tåle
2665,ertragen::V,paciest,udholde
