,Concept_ID,lv,tt
1563,einst::ADV,ӧтпыр,берчак
1564,einst::ADV,citreiz,берчак
1565,damals::ADV,сэки,ул вакытта
1566,damals::ADV,сэки,ул чакта
1567,damals::ADV,toreiz,ул вакытта
1568,damals::ADV,toreiz,ул чакта
1569,danach::ADV,сэсся,да
1570,danach::ADV,pēc tam,да
1571,vorher::ADV,войдӧр,элек
1572,vorher::ADV,iepriekš,элек
1573,vorher::ADV,pirms tam,элек
1574,zuerst::ADV,войдӧр,башта
1575,zuerst::ADV,vis'pirms,башта
1576,einmal::ADV,ӧтчыдысь,бер
1577,einmal::ADV,ӧтчыдысь,бер мәртәбә
1578,einmal::ADV,reiz,бер
1579,einmal::ADV,reiz,бер мәртәбә
1580,einmal::ADV,vienreiz,бер
1581,einmal::ADV,vienreiz,бер мәртәбә
1582,manchmal::ADV,корсюрӧ,кайчакта
1583,manchmal::ADV,dažkārt,кайчакта
1584,oft::ADV,тшӧкыда,еш
1585,oft::ADV,bieži,еш
1586,immer::ADV,век,һәркайчан
1587,immer::ADV,allaž,һәркайчан
1588,immer::ADV,vien'mēr,һәркайчан
1589,niemals::ADV,оз некор,hичбер вакыт
1590,niemals::ADV,nemūžam,hичбер вакыт
1591,hier::ADV,со,монда
1592,hier::ADV,со,биредә
1593,hier::ADV,тонӧ,монда
1594,hier::ADV,тонӧ,биредә
1595,hier::ADV,te,монда
1596,hier::ADV,te,биредә
1597,hier::ADV,šeit,монда
1598,hier::ADV,šeit,биредә
1599,hierhin::ADV,татчӧ,монда
1600,hierhin::ADV,талань,монда
1601,hierhin::ADV,šurp,монда
1602,hierhin::ADV,uz šejieni,монда
1603,von hier::ADV,тасянь,моннан
1604,von hier::ADV,no šejienes,моннан
1605,dort::ADV,сэні,анда
1606,dort::ADV,tur,анда
1607,dorthin::ADV,сэтчӧ,тегеләй
1608,dorthin::ADV,turp,тегеләй
1609,dorthin::ADV,uz turieni,тегеләй
1610,geradeaus::ADV,веськыда,турыдан-туры
1611,geradeaus::ADV,taisni uz priekšu,турыдан-туры
1612,vorwärts::ADV,водзӧ,алга
1613,vorwärts::ADV,uz priekšu,алга
1614,rückwärts::ADV,бӧрӧ,кире
1615,rückwärts::ADV,atmuguriski,кире
1616,zurück::ADV,бӧр,кире
1617,zurück::ADV,atpakāļ,кире
1618,unten::ADV,улын,түбәндә
1619,unten::ADV,уліын,түбәндә
1620,unten::ADV,lejā,түбәндә
1621,unten::ADV,apakšā,түбәндә
1622,hinab::ADV,улӧ,аска
1623,hinab::ADV,увлан,аска
1624,hinab::ADV,uz leju,аска
1625,oben::ADV,вылын,өстә
1626,oben::ADV,вылын,югарыда
1627,oben::ADV,выліын,өстә
1628,oben::ADV,выліын,югарыда
1629,oben::ADV,virsū,өстә
1630,oben::ADV,virsū,югарыда
1631,hinauf::ADV,выліӧ,өскә
1632,hinauf::ADV,augšā,өскә
1633,hinauf::ADV,uz augšu,өскә
1634,überall::ADV,быдлаын,hәркайда
1635,überall::ADV,visur,hәркайда
1636,nicht::ADV,oз,түгел
1637,nicht::ADV,ne,түгел
1638,ein wenig::ADV,неуна,бераз
1639,ein wenig::ADV,drusku,бераз
1640,kaum::ADV,мырдэм,көчкә
1641,kaum::ADV,diezin vai,көчкә
1642,sehr::ADV,зэв,бик
1643,sehr::ADV,ļoti,бик
1644,sehr::ADV,gaužām,бик
1645,so::ADV,тадз,алай
1646,so::ADV,сідз,алай
1647,so::ADV,tā,алай
1648,so::ADV,tik,алай
1649,noch::ADV,на,янә
1650,noch::ADV,на,тагын
1651,noch::ADV,нӧшта,янә
1652,noch::ADV,нӧшта,тагын
1653,noch::ADV,vēl,янә
1654,noch::ADV,vēl,тагын
1655,nur::ADV,куш,фәкать
1656,nur::ADV,сӧмын,фәкать
1657,nur::ADV,vien,фәкать
1658,nur::ADV,tikai,фәкать
1659,schon::ADV,нин,инде
1660,schon::ADV,jau,инде
1661,wieder::ADV,бара,янә
1662,wieder::ADV,бара,тагын
1663,wieder::ADV,atkal,янә
1664,wieder::ADV,atkal,тагын
1665,vergebens::ADV,весьшӧрӧ,юкка
1666,vergebens::ADV,velti,юкка
1667,vor::PRP,водзын,алдыннан
1668,vor::PRP,priekš,алдыннан
1669,hinter::PRP,бӧрнын,арттан
1670,hinter::PRP,aiz,арттан
1671,unter::PRP,улын,астында
1672,unter::PRP,zem,астында
1673,durch::PRP,пыр,аша
1674,durch::PRP,пырыс,аша
1675,durch::PRP,caur,аша
1676,durch::PRP,cauri,аша
1677,neben::PRP,бердын,тирәсендә
1678,neben::PRP,līdzās,тирәсендә
1679,zwischen::PRP,костын,арасында
1680,zwischen::PRP,starp,арасында
1681,wegen::PRP,вӧсна,сәбәпле
1682,wegen::PRP,pēc,сәбәпле
1683,dies::PRN,тайӧ,бу
1684,dies::PRN,šis,бу
1685,das::PRN,ciйö,ул
1686,das::PRN,tas,ул
1687,alles::PRN,став,һәммә
1688,alles::PRN,viss,һәммә
1689,ich::PRN,ме,мин
1690,ich::PRN,es,мин
1691,du::PRN,тэ,син
1692,du::PRN,tu,син
1693,er::PRN,сійӧ,ул
1694,er::PRN,viņš,ул
1695,wir::PRN,ми,без
1696,wir::PRN,mēs,без
1697,ihr::PRN,тi,сез
1698,ihr::PRN,jūs,сез
1699,sie::PRN,найö,ул
1700,sie::PRN,viņi,ул
1701,sie::PRN,viņas,ул
1702,was::FPRN,мый,ни
1703,was::FPRN,мый,нәрсә
1704,was::FPRN,kas,ни
1705,was::FPRN,kas,нәрсә
1706,wer::FPRN,код,кем
1707,wer::FPRN,kas,кем
1708,wo::FADV,кыті,кайда
1709,wo::FADV,kur,кайда
1710,wohin::FADV,кытчӧ,кая
1711,wohin::FADV,kurp,кая
1712,wohin::FADV,uz kurieni,кая
1713,wie::FADV,кыдзи,ничек
1714,wie::FADV,kā,ничек
1715,warum::FADV,мыйла,нигә
1716,warum::FADV,kāpēc,нигә
1717,wieviel::FNUM,кымын,ничә
1718,wieviel::FNUM,cik,ничә
1719,eins::NUM,ӧтик,бер
1720,eins::NUM,viens,бер
1721,zwei::NUM,кык,ике
1722,zwei::NUM,divi,ике
1723,drei::NUM,куим,өч
1724,drei::NUM,trīs,өч
1725,vier::NUM,нель,дүрт
1726,vier::NUM,četri,дүрт
1727,fünf::NUM,вит,биш
1728,fünf::NUM,pieci,биш
1729,sechs::NUM,квайт,алты
1730,sechs::NUM,seši,алты
1731,sieben::NUM,сизим,җиде
1732,sieben::NUM,septiņi,җиде
1733,acht::NUM,кӧкъямыс,сигез
1734,acht::NUM,astoņi,сигез
1735,neun::NUM,ӧкмыс,тугыз
1736,neun::NUM,deviņi,тугыз
1737,zehn::NUM,дас,ун
1738,zehn::NUM,desmit,ун
1739,elf::NUM,дас ӧтик,унбер
1740,elf::NUM,vienpadsmit,унбер
1741,zwölf::NUM,дас кык,унике
1742,zwölf::NUM,divpadsmit,унике
1743,zwanzig::NUM,кызь,егерме
1744,zwanzig::NUM,divdesmit,егерме
1745,dreißig::NUM,комын,утыз
1746,dreißig::NUM,trīsdesmit,утыз
1747,vierzig::NUM,нелямын,кырык
1748,vierzig::NUM,četrdesmit,кырык
1749,fünfzig::NUM,ветымын,илле
1750,fünfzig::NUM,piecdesmit,илле
1751,sechzig::NUM,квайтымын,алтмыш
1752,sechzig::NUM,sešdesmit,алтмыш
1753,siebzig::NUM,сизимдас,җитмеш
1754,siebzig::NUM,septiņdesmit,җитмеш
1755,achtzig::NUM,кӧкъямысдас,сиксән
1756,achtzig::NUM,astoņdesmit,сиксән
1757,neunzig::NUM,ӧкмысдас,туксан
1758,neunzig::NUM,deviņdesmit,туксан
1759,hundert::NUM,сё,йөз
1760,hundert::NUM,simt,йөз
1761,tausend::NUM,сюрс,мең
1762,tausend::NUM,tūkstoš,мең
1763,und::CNJ,и,вә
1764,und::CNJ,un,вә
1765,oder::CNJ,либӧ,яки
1766,oder::CNJ,либӧ,яисә
1767,oder::CNJ,jeb,яки
1768,oder::CNJ,jeb,яисә
1769,stehen::V,сулавны,тору
1770,stehen::V,stāvēt,тору
1771,sitzen::V,пукавны,утыру
1772,sitzen::V,sēdēt,утыру
1773,liegen::V,куйлыны,яту
1774,liegen::V,gulēt,яту
1775,hängen::V,ӧшавны,эленү
1776,hängen::V,karāties,эленү
1777,werden::V,лоны,булу
1778,werden::V,tapt,булу
1779,passieren::V,лоны,булу
1780,passieren::V,notikt,булу
1781,beginnen::V,кутчысьны,башлану
1782,beginnen::V,кутны,башлану
1783,beginnen::V,sākties,башлану
1784,enden::V,помасьны,бетү
1785,enden::V,beigties,бетү
1786,wechseln::V,вежсьыны,үзгәртү
1787,wechseln::V,mainīties,үзгәртү
1788,aufgehen[Sonne]::V,петны,чыгу
1789,aufgehen[Sonne]::V,lēkt,чыгу
1790,aufgehen[Sonne]::V,uzlēkt,чыгу
1791,untergehen[Sonne]::V,пуксьыны,бату
1792,untergehen[Sonne]::V,noiet,бату
1793,untergehen[Sonne]::V,rietēt,бату
1794,scheinen[Sonne]::V,югъявны,яктырту
1795,scheinen[Sonne]::V,югвидзны,яктырту
1796,scheinen[Sonne]::V,spīdēt,яктырту
1797,donnern::V,гымавны,күкрәү
1798,donnern::V,dārdēt,күкрәү
1799,wehen::V,пӧльтны,исү
1800,wehen::V,pūst,исү
1801,strömen::V,киссьыны,агу
1802,strömen::V,līt,агу
1803,strömen::V,plūst,агу
1804,fließen::V,визувтны,агу
1805,fließen::V,tecēt,агу
1806,sich drehen::V,бергавны,бөтерелү
1807,sich drehen::V,grozīties,бөтерелү
1808,schwanken::V,легны,икеләнү
1809,schwanken::V,лайкъявны,икеләнү
1810,schwanken::V,līgoties,икеләнү
1811,schwanken::V,grīļoties,икеләнү
1812,schwingen::V,лайкъявны,тирбәлү
1813,schwingen::V,люллявны,тирбәлү
1814,schwingen::V,vēzēties,тирбәлү
1815,fallen::V,усьны,егылу
1816,fallen::V,krist,егылу
1817,brennen::V,сотчыны,яну
1818,brennen::V,degt,яну
1819,rauchen::V,тшынӧдны,төтәү
1820,rauchen::V,тшынӧдны,төтенләү
1821,rauchen::V,dūmot,төтәү
1822,rauchen::V,dūmot,төтенләү
1823,regnen::V,зэрны,яву
1824,regnen::V,līt,яву
1825,gefrieren::V,кынмыны,кату
1826,gefrieren::V,sasalt,кату
1827,tauen::V,сывны,эрү
1828,tauen::V,сывны,эретү
1829,tauen::V,kust,эрү
1830,tauen::V,kust,эретү
1831,schmelzen::V,сывны,эрү
1832,schmelzen::V,сывны,эретү
1833,schmelzen::V,kust,эрү
1834,schmelzen::V,kust,эретү
1835,schmelzen::V,nokust,эрү
1836,schmelzen::V,nokust,эретү
1837,trocknen::V,косьмыны,кибү
1838,trocknen::V,žūt,кибү
1839,trocknen::V,kaltēties,кибү
1840,sieden::V,пуны,ургылу
1841,sieden::V,virt,ургылу
1842,sieden::V,vārīties,ургылу
1843,faulen::V,сісьмыны,черү
1844,faulen::V,pūt,черү
1845,faulen::V,trudēt,черү
1846,verfaulen::V,сісьмыны,черү
1847,verfaulen::V,sapūt,черү
1848,verfaulen::V,satrūdēt,черү
1849,reißen::V,орны,өзелү
1850,reißen::V,plīst,өзелү
1851,reißen::V,satrūkt,өзелү
1852,versinken::V,вӧйны,бату
1853,versinken::V,grimt,бату
1854,versinken::V,nogrimt,бату
1855,vergehen::V,кольны,авышу
1856,vergehen::V,ордйыны,авышу
1857,vergehen::V,paiet,авышу
1858,erscheinen::V,петкӧдчыны,пәйда булу
1859,erscheinen::V,parādīties,пәйда булу
1860,verschwinden::V,бырны,югалу
1861,verschwinden::V,бырны,юк булу
1862,verschwinden::V,nozust,югалу
1863,verschwinden::V,nozust,юк булу
1864,sinken::V,вӧйны,кимү
1865,sinken::V,вӧйны,кайту
1866,sinken::V,kristies,кимү
1867,sinken::V,kristies,кайту
1868,abnehmen::V,чинны,азаю
1869,abnehmen::V,noplakt,азаю
1870,abnehmen::V,mazināties,азаю
1871,zunehmen::V,содны,арту
1872,zunehmen::V,содны,күбәю
1873,zunehmen::V,содны,ишәю
1874,zunehmen::V,ыдждыны,арту
1875,zunehmen::V,ыдждыны,күбәю
1876,zunehmen::V,ыдждыны,ишәю
1877,zunehmen::V,pieaugt,арту
1878,zunehmen::V,pieaugt,күбәю
1879,zunehmen::V,pieaugt,ишәю
1880,zunehmen::V,pieņemties,арту
1881,zunehmen::V,pieņemties,күбәю
1882,zunehmen::V,pieņemties,ишәю
1883,steigen::V,лыбны,үсү
1884,steigen::V,kāpt,үсү
1885,wachsen::V,быдмыны,үсү
1886,wachsen::V,augt,үсү
1887,glänzen::V,югъявны,ялкылдау
1888,glänzen::V,дзирдавны,ялкылдау
1889,glänzen::V,zaigot,ялкылдау
1890,glänzen::V,laistīties,ялкылдау
1891,funkeln::V,югъявны,ялтырау
1892,funkeln::V,дзирдавны,ялтырау
1893,funkeln::V,mirdzēt,ялтырау
1894,funkeln::V,dzirkstēt,ялтырау
1895,lärmen::V,жувгыны,шаулау
1896,lärmen::V,ыугыны,шаулау
1897,lärmen::V,шумитны,шаулау
1898,lärmen::V,ālēties,шаулау
1899,lärmen::V,trokšņot,шаулау
1900,läuten::V,жургыны,шалтырату
1901,läuten::V,zvanīt,шалтырату
1902,klingeln::V,звӧнитны,шалтырату
1903,klingeln::V,zvanīt,шалтырату
1904,klirren::V,гольскöдчыны,чылтырау
1905,klirren::V,tinkšķēt,чылтырау
1906,klirren::V,džinkstēt,чылтырау
1907,brausen::V,буавны,давыллау
1908,brausen::V,буавны,дулау
1909,brausen::V,krākt,давыллау
1910,brausen::V,krākt,дулау
1911,brausen::V,brāzmot,давыллау
1912,brausen::V,brāzmot,дулау
1913,rauschen::V,кышакывны,кыштырдау
1914,rauschen::V,šalkt,кыштырдау
1915,klingen::V,шыавны,ишетелү
1916,klingen::V,юргыны,ишетелү
1917,klingen::V,skanēt,ишетелү
1918,klingen::V,izklausīties,ишетелү
1919,bellen::V,увтны,өрү
1920,bellen::V,riet,өрү
1921,heulen::V,омлявны,улау
1922,heulen::V,вурзавны,улау
1923,heulen::V,kaukt,улау
1924,heulen::V,gaudot,улау
1925,blasen::V,пӧльтны,өрү
1926,blasen::V,pūst,өрү
1927,pfeifen::V,шутьлявны,сызгырту
1928,pfeifen::V,svilpt,сызгырту
1929,pfeifen::V,svilpot,сызгырту
1930,schreien::V,горзыны,кычкыру
1931,schreien::V,brēkt,кычкыру
1932,schreien::V,kliegt,кычкыру
1933,stöhnen::V,ымзыны,ыңгырашу
1934,stöhnen::V,vaidēt,ыңгырашу
1935,zittern::V,тіравны,калтырау
1936,zittern::V,тіравны,калтырану
1937,zittern::V,drebēt,калтырау
1938,zittern::V,drebēt,калтырану
1939,leben::V,овны,яшәү
1940,leben::V,овны,гомер итү
1941,leben::V,dzīvot,яшәү
1942,leben::V,dzīvot,гомер итү
1943,geboren werden::V,чужны,туу
1944,geboren werden::V,dzimt,туу
1945,atmen::V,кашкыны,сулау
1946,atmen::V,пошиктыны,сулау
1947,atmen::V,elpot,сулау
1948,trinken::V,юны,эчү
1949,trinken::V,dzert,эчү
1950,essen::V,сёйны,ашау
1951,essen::V,ēst,ашау
1952,schlucken::V,ньылавны,йоту
1953,schlucken::V,rīt,йоту
1954,müde werden::V,мудзны,ялыгу
1955,müde werden::V,мудзны,йөгенү
1956,müde werden::V,nokust,ялыгу
1957,müde werden::V,nokust,йөгенү
1958,einschlafen::V,ланьтны,йокыга китү
1959,einschlafen::V,унмовсьны,йокыга китү
1960,einschlafen::V,iemigt,йокыга китү
1961,einschlafen::V,aizmigt,йокыга китү
1962,schlafen::V,узьны,йоклау
1963,schlafen::V,gulēt,йоклау
1964,aufwachen::V,садьмыны,уяну
1965,aufwachen::V,mosties,уяну
1966,aufstehen::V,чеччыны,тору
1967,aufstehen::V,celties,тору
1968,sich erholen::V,шойччыны,ял алу
1969,sich erholen::V,шойччыны,истирахәт итү
1970,sich erholen::V,atžirgt,ял алу
1971,sich erholen::V,atžirgt,истирахәт итү
1972,sich erholen::V,atpūsties,ял алу
1973,sich erholen::V,atpūsties,истирахәт итү
1974,krank werden::V,висьмыны,чирләү
1975,krank werden::V,sasirgt,чирләү
1976,krank sein::V,висьны,чирләү
1977,krank sein::V,slimot,чирләү
1978,schmerzen::V,висьны,авырту
1979,schmerzen::V,sāpēt,авырту
1980,schmerzen::V,smelgt,авырту
1981,husten::V,кызны,ютәлләү
1982,husten::V,klepot,ютәлләү
1983,genesen::V,бурдны,савыгу
1984,genesen::V,бурдны,сәламәтләнү
1985,genesen::V,veseļoties,савыгу
1986,genesen::V,veseļoties,сәламәтләнү
1987,sterben::V,кувны,үлү
1988,sterben::V,кувны,дөнья кую
1989,sterben::V,кувны,вафат булу
1990,sterben::V,mirt,үлү
1991,sterben::V,mirt,дөнья кую
1992,sterben::V,mirt,вафат булу
1993,sterben::V,nomirt,үлү
1994,sterben::V,nomirt,дөнья кую
1995,sterben::V,nomirt,вафат булу
1996,umkommen::V,кувны,үлү
1997,umkommen::V,apsprāgt,үлү
1998,umkommen::V,aiziet bojā,үлү
1999,sich bewegen::V,вӧрзьыны,йөрү
2000,sich bewegen::V,virzīties,йөрү
2001,sich rühren::V,вӧрны,кыймылдау
2002,sich rühren::V,вӧрӧдчыны,кыймылдау
2003,sich rühren::V,sagrozīties,кыймылдау
2004,sich erheben::V,сувтны,басу
2005,sich erheben::V,piecelties,басу
2006,sich setzen::V,пуксьыны,утыру
2007,sich setzen::V,sēsties,утыру
2008,hinfallen::V,усьны,егылу
2009,hinfallen::V,sabirt,егылу
2010,hinfallen::V,pakrist,егылу
2011,laufen::V,мyнны,җәяүләү
2012,laufen::V,iet,җәяүләү
2013,laufen::V,skraidīt,җәяүләү
2014,schreiten::V,восьлавны,атлау
2015,schreiten::V,soļot,атлау
2016,spazierengehen::V,гуляйтны,йөрү
2017,spazierengehen::V,гуляйтны,йөргенү
2018,spazierengehen::V,staigāt,йөрү
2019,spazierengehen::V,staigāt,йөргенү
2020,spazierengehen::V,pastaigāties,йөрү
2021,spazierengehen::V,pastaigāties,йөргенү
2022,eilen::V,тэрмасьны,ашыгу
2023,eilen::V,traukt,ашыгу
2024,sich beeilen::V,тэрмасьны,ашыгу
2025,sich beeilen::V,тэрмасьны,кызулау
2026,sich beeilen::V,steigties,ашыгу
2027,sich beeilen::V,steigties,кызулау
2028,sich beeilen::V,pasteigties,ашыгу
2029,sich beeilen::V,pasteigties,кызулау
2030,sausen::V,тӧвзьыны,җилдерү
2031,sausen::V,drāzt,җилдерү
2032,sausen::V,brāzties,җилдерү
2033,rennen::V,котӧртны,йөгерү
2034,rennen::V,skriet,йөгерү
2035,springen::V,чеччавны,сикерү
2036,springen::V,lēkt,сикерү
2037,klettern::V,кышасьны,үрмәләү
2038,klettern::V,кавшасьны,үрмәләү
2039,klettern::V,kāpt,үрмәләү
2040,klettern::V,rāpties,үрмәләү
2041,schaukeln::V,гычасьны,атыну
2042,schaukeln::V,šūpoties,атыну
2043,schaukeln::V,zvalstīties,атыну
2044,kriechen::V,кыссьыны,шуышу
2045,kriechen::V,кыссьыны,үрмәләү
2046,kriechen::V,līst,шуышу
2047,kriechen::V,līst,үрмәләү
2048,kriechen::V,rāpot,шуышу
2049,kriechen::V,rāpot,үрмәләү
2050,schwimmen::V,уявны,йөзү
2051,schwimmen::V,peldēt,йөзү
2052,tauchen::V,сунавны,чуму
2053,tauchen::V,gremdēties,чуму
2054,rudern::V,пелысасьны,ишү
2055,rudern::V,airēt,ишү
2056,rudern::V,irties,ишү
2057,fahren::V,мунны,бару
2058,fahren::V,braukt,бару
2059,fliegen::V,лэбны,очу
2060,fliegen::V,lidot,очу
2061,fliegen::V,laisties,очу
2062,gehen::V,мyнны,йөрү
2063,gehen::V,iet,йөрү
2064,weggehen::V,мунавны,китү
2065,weggehen::V,aiziet,китү
2066,abfahren::V,мӧдӧдчыны,кузгалу
2067,abfahren::V,atiet,кузгалу
2068,abfahren::V,aizbraukt,кузгалу
2069,anhalten::V,джӧмдыны,тукталу
2070,anhalten::V,apstāties,тукталу
2071,hineingehen::V,пырны,инү
2072,hineingehen::V,ieiet,инү
2073,eintreten::V,пырны,инү
2074,eintreten::V,ienākt,инү
2075,kommen::V,воны,килү
2076,kommen::V,локны,килү
2077,kommen::V,nākt,килү
2078,ankommen::V,воны,бару
2079,ankommen::V,локны,бару
2080,ankommen::V,nonākt,бару
2081,ankommen::V,ierasties,бару
2082,zurückkommen::V,косны,кире кайту
2083,zurückkommen::V,бергӧдчыны,кире кайту
2084,zurückkommen::V,atgriezties,кире кайту
2085,bleiben::V,кольны,калу
2086,bleiben::V,palikt,калу
2087,warten::V,виччысьны,көтү
2088,warten::V,gaidīt,көтү
2089,erwarten::V,виччысьны,көтү
2090,erwarten::V,sagaidīt,көтү
2091,suchen::V,корсьны,эзләү
2092,suchen::V,meklēt,эзләү
2093,finden::V,казявны,табу
2094,finden::V,rast,табу
2095,finden::V,atrast,табу
2096,versuchen::V,заводитчывны,маташу
2097,versuchen::V,mēģināt,маташу
2098,vorbereiten::V,дасьтыны,хәзерләү
2099,vorbereiten::V,gatavot,хәзерләү
2100,vorbereiten::V,sagatavot,хәзерләү
2101,lieben::V,радейтны,сөю
2102,lieben::V,радейтны,ярату
2103,lieben::V,mīlēt,сөю
2104,lieben::V,mīlēt,ярату
2105,mögen::V,радейтны,өнәү
2106,mögen::V,gribēties,өнәү
2107,lachen::V,серавны,көлү
2108,lachen::V,серавлыны,көлү
2109,lachen::V,smiet,көлү
2110,lachen::V,smieties,көлү
2111,rühren::V,нормӧдны,дулкынландыру
2112,rühren::V,aizgrābt,дулкынландыру
2113,weinen::V,бӧрдны,елау
2114,weinen::V,raudāt,елау
2115,schimpfen::V,видчыны,сүгү
2116,schimpfen::V,видчыны,сүгенү
2117,schimpfen::V,rāties,сүгү
2118,schimpfen::V,rāties,сүгенү
2119,schimpfen::V,lamāties,сүгү
2120,schimpfen::V,lamāties,сүгенү
2121,sich ärgern::V,скӧравны,ачулану
2122,sich ärgern::V,īgt,ачулану
2123,sich ärgern::V,pukoties,ачулану
2124,sich ärgern::V,dusmoties,ачулану
2125,sich fürchten::V,повны,курку
2126,sich fürchten::V,bīties,курку
2127,sich fürchten::V,baidīties,курку
2128,fürchten::V,повны,калтырау
2129,fürchten::V,повны,калтырану
2130,fürchten::V,baidīties no,калтырау
2131,fürchten::V,baidīties no,калтырану
2132,fliehen::V,пышйыны,арка бирү
2133,fliehen::V,bēgt,арка бирү
2134,flüchten::V,пышйыны,качу
2135,flüchten::V,aizbēgt,качу
2136,sehen::V,аддзыны,күрү
2137,sehen::V,redzēt,күрү
2138,anschauen::V,видзӧдны,карау
2139,anschauen::V,paraudzīties,карау
2140,ansehen::V,видзӧдны,карау
2141,ansehen::V,видзӧдны,күзәтү
2142,ansehen::V,aplūkot,карау
2143,ansehen::V,aplūkot,күзәтү
2144,hören::V,кывны,ишетү
2145,hören::V,dzirdēt,ишетү
2146,zuhören::V,кывзыны,тыңлау
2147,zuhören::V,klausīties,тыңлау
2148,probieren::V,видлыны,тату
2149,probieren::V,nogaršot,тату
2150,riechen::V,чушкыны,иснәү
2151,riechen::V,ost,иснәү
2152,riechen::V,ostīt,иснәү
2153,fühlen::V,вежӧртны,тою
2154,fühlen::V,вежӧртны,сизү
2155,fühlen::V,гӧгӧрвоны,тою
2156,fühlen::V,гӧгӧрвоны,сизү
2157,fühlen::V,just,тою
2158,fühlen::V,just,сизү
2159,fühlen::V,izjust,тою
2160,fühlen::V,izjust,сизү
2161,scheinen::V,кажитчыны,күренү
2162,scheinen::V,šķist,күренү
2163,scheinen::V,likties,күренү
2164,zu sehen sein::V,тыдавны,күренү
2165,zu sehen sein::V,parādīties,күренү
2166,vernehmen::V,кывны,ишетү
2167,vernehmen::V,saklausīt,ишетү
2168,frieren::V,кынмыны,өшү
2169,frieren::V,кынмыны,күшегү
2170,frieren::V,salt,өшү
2171,frieren::V,salt,күшегү
2172,tun::V,керны,итү
2173,tun::V,darīt,итү
2174,können::V,кужны,алу
2175,können::V,prast,алу
2176,wollen::V,кӧсйыны,теләү
2177,wollen::V,gribēt,теләү
2178,anfangen::V,заводитны,керешү
2179,anfangen::V,пондыны,керешү
2180,anfangen::V,sākt,керешү
2181,anfangen::V,iesākt,керешү
2182,beenden::V,помавны,бетерү
2183,beenden::V,помавны,тәмамлау
2184,beenden::V,beigt,бетерү
2185,beenden::V,beigt,тәмамлау
2186,beenden::V,pabeigt,бетерү
2187,beenden::V,pabeigt,тәмамлау
2188,aufhören::V,дугӧдны,бетү
2189,aufhören::V,pārtraukt,бетү
2190,gelingen::V,артмыны,уңу
2191,gelingen::V,izdoties,уңу
2192,geraten::V,сюрны,сабышу
2193,geraten::V,веськавны,сабышу
2194,geraten::V,veikties,сабышу
2195,öffnen::V,восьтыны,ачу
2196,öffnen::V,atvērt,ачу
2197,öffnen::V,attaisīt,ачу
2198,schließen::V,пӧдлавны,ябу
2199,schließen::V,slēgt,ябу
2200,schließen::V,aizvērt,ябу
2201,schließen::V,aiztaisīt,ябу
2202,stellen::V,сувтӧдны,кую
2203,stellen::V,likt,кую
2204,stellen::V,nolikt,кую
2205,setzen::V,пуксьӧдны,утырту
2206,setzen::V,sēdināt,утырту
2207,legen::V,пуктыны,яткыру
2208,legen::V,likt,яткыру
2209,berühren::V,вӧрзьӧдны,тию
2210,berühren::V,инмӧдчывны,тию
2211,berühren::V,skart,тию
2212,berühren::V,aizskart,тию
2213,verbinden::V,йитны,ялгау
2214,verbinden::V,saistīt,ялгау
2215,verbinden::V,savienot,ялгау
2216,bedecken::V,вевттьыны,өрту
2217,bedecken::V,вевттьыны,каплау
2218,bedecken::V,вевттьыны,томалау
2219,bedecken::V,apsegt,өрту
2220,bedecken::V,apsegt,каплау
2221,bedecken::V,apsegt,томалау
2222,bedecken::V,pārsegt,өрту
2223,bedecken::V,pārsegt,каплау
2224,bedecken::V,pārsegt,томалау
2225,aufhängen::V,ӧшӧдны,асу
2226,aufhängen::V,джагӧдны,асу
2227,aufhängen::V,uzkārt,асу
2228,anzünden::V,ӧзтыны,кабызу
2229,anzünden::V,aizdegt,кабызу
2230,anzünden::V,aizdedzināt,кабызу
2231,aufheben::V,чеччӧдны,күтәрү
2232,aufheben::V,сувтӧдны,күтәрү
2233,aufheben::V,pacelt,күтәрү
2234,zurücklassen::V,кольны,калдыру
2235,zurücklassen::V,atstāt,калдыру
2236,verlieren::V,воштыны,югалту
2237,verlieren::V,zaudēt,югалту
2238,verlieren::V,pazaudēt,югалту
2239,fallen lassen::V,уськӧдны,төшерү
2240,fallen lassen::V,nomest,төшерү
2241,machen::V,вӧчны,ясау
2242,machen::V,вӧчны,эшләү
2243,machen::V,лӧсьӧдны,ясау
2244,machen::V,лӧсьӧдны,эшләү
2245,machen::V,darīt,ясау
2246,machen::V,darīt,эшләү
2247,herstellen::V,лӧсьӧдны,ясау
2248,herstellen::V,ražot,ясау
2249,herstellen::V,izgatavot,ясау
2250,bauen::V,лэптыны,кору
2251,bauen::V,celt,кору
2252,bauen::V,būvēt,кору
2253,reparieren::V,дзоньтавны,төзәтү
2254,reparieren::V,labot,төзәтү
2255,reparieren::V,remontēt,төзәтү
2256,verbessern::V,бурмӧдны,яхшырту
2257,verbessern::V,labot,яхшырту
2258,verbessern::V,izlabot,яхшырту
2259,ändern::V,вежны,үзгәртү
2260,ändern::V,mainīt,үзгәртү
2261,graben::V,кодйыны,казу
2262,graben::V,rakt,казу
2263,beugen::V,куснявны,ию
2264,beugen::V,liekt,ию
2265,biegen::V,куснявны,бөгү
2266,biegen::V,liekt,бөгү
2267,drehen::V,бергӧдлыны,бору
2268,drehen::V,бергӧдлыны,бөтерү
