,Concept_ID,cy,se
4583,arm::A,tlawd,kevhi
4584,arm::A,tlawd,ǩeeu´h
4585,arm::A,tlawd,ва̄йваш
4586,reich::A,cyfoethog,ræjhkoes
4587,reich::A,cyfoethog,boanndá
4588,reich::A,cyfoethog,rikkis
4589,reich::A,cyfoethog,riges
4590,reich::A,cyfoethog,ree´ǧǧes
4591,reich::A,cyfoethog,ва̄птэк
4592,bekannt::A,cynefin,åehpies
4593,bekannt::A,cynefin,oahpes
4594,bekannt::A,cynefin,dieđus
4595,bekannt::A,cynefin,uápis
4596,bekannt::A,cynefin,tuubdâs
4597,bekannt::A,cynefin,toobdâs
4598,bekannt::A,cynefin,томтас
4599,bekannt::A,cyfarwydd,åehpies
4600,bekannt::A,cyfarwydd,oahpes
4601,bekannt::A,cyfarwydd,dieđus
4602,bekannt::A,cyfarwydd,uápis
4603,bekannt::A,cyfarwydd,tuubdâs
4604,bekannt::A,cyfarwydd,toobdâs
4605,bekannt::A,cyfarwydd,томтас
4606,berühmt::A,enwog,byögke
4607,berühmt::A,enwog,mihtos
4608,berühmt::A,enwog,beakkán
4609,berühmt::A,enwog,beakkálmas
4610,berühmt::A,enwog,mááinuh
4611,berühmt::A,enwog,peeggâlm
4612,berühmt::A,enwog,snäätnai
4613,berühmt::A,enwog,куллъей
4614,fremd::A,estron,ammes
4615,fremd::A,estron,amás
4616,fremd::A,estron,vieres
4617,fremd::A,estron,amas
4618,fremd::A,estron,vie'res
4619,fremd::A,estron,puigâ
4620,fremd::A,estron,vee´res
4621,fremd::A,estron,е̄ххк
4622,fremd::A,estron,вӣресь
4623,verschieden::A,gwahanol,ovmese
4624,verschieden::A,gwahanol,moattelágásj
4625,verschieden::A,gwahanol,iesjgeŋgalágásj
4626,verschieden::A,gwahanol,eará
4627,verschieden::A,gwahanol,eresláván
4628,verschieden::A,gwahanol,jee´res
4629,verschieden::A,gwahanol,jee´resnallšem
4630,verschieden::A,gwahanol,югке
4631,verschieden::A,gwahanol,югкеналшэм
4632,nah::A,agos,gietskies
4633,nah::A,agos,lahka
4634,nah::A,agos,lagas
4635,nah::A,agos,a'ldemuš
4636,nah::A,agos,âlddlõs
4637,nah::A,agos,альтэсь
4638,fern::A,pell,gahkese
4639,fern::A,pell,guhkken
4640,fern::A,pell,gáiddus
4641,fern::A,pell,kuhás
4642,fern::A,pell,ku´ǩes
4643,fern::A,pell,туммплэсь
4644,linker::A,aswy,gårroeh
4645,linker::A,aswy,gåro
4646,linker::A,aswy,gurut
4647,linker::A,aswy,čižet
4648,linker::A,aswy,či´ǯǯ
4649,linker::A,aswy,чинч
4650,linker::A,chwith,gårroeh
4651,linker::A,chwith,gåro
4652,linker::A,chwith,gurut
4653,linker::A,chwith,čižet
4654,linker::A,chwith,či´ǯǯ
4655,linker::A,chwith,чинч
4656,rechter::A,de,åelkies
4657,rechter::A,de,oalges
4658,rechter::A,de,olgeš
4659,rechter::A,de,uál'gis
4660,rechter::A,de,vuõiǥâs
4661,rechter::A,de,вуэлькесь
4662,rechter::A,deau,åelkies
4663,rechter::A,deau,oalges
4664,rechter::A,deau,olgeš
4665,rechter::A,deau,uál'gis
4666,rechter::A,deau,vuõiǥâs
4667,rechter::A,deau,вуэлькесь
4668,anderer::A,arall,jeatjebe
4669,anderer::A,arall,nubbe
4670,anderer::A,arall,eará
4671,anderer::A,arall,nubbi
4672,anderer::A,arall,nubbe
4673,anderer::A,arall,nu´bb
4674,anderer::A,arall,jee´res
4675,anderer::A,arall,мудта
4676,anderer::A,arall,е̄ресь
4677,erster::A,cyntaf,voestes
4678,erster::A,cyntaf,vuostasj
4679,erster::A,cyntaf,vuosttaš
4680,erster::A,cyntaf,vuos'muš
4681,erster::A,cyntaf,vuõs's
4682,erster::A,cyntaf,õõu´dmõs
4683,erster::A,cyntaf,авьтмусс
4684,zweiter::A,ail,mubpie
4685,zweiter::A,ail,nubbe
4686,zweiter::A,ail,nubbi
4687,zweiter::A,ail,nubbe
4688,zweiter::A,ail,nu´bb
4689,zweiter::A,ail,ныммьп
4690,dritter::A,trydydd,gåalmede
4691,dritter::A,trydydd,goalmát
4692,dritter::A,trydydd,goalmmát
4693,dritter::A,trydydd,kuálmád
4694,dritter::A,trydydd,kuälmad
4695,dritter::A,trydydd,кӯа̄ллмант
4696,letzter::A,olaf,minngemes
4697,letzter::A,olaf,maŋemus
4698,letzter::A,olaf,maŋimus
4699,letzter::A,olaf,majemuš
4700,letzter::A,olaf,mââi´mõs
4701,letzter::A,olaf,маӈьмусс
4702,allein::ADV,unig,oktegh
4703,allein::ADV,unig,oktegimse
4704,allein::ADV,unig,oktebisnie
4705,allein::ADV,unig,aktu
4706,allein::ADV,unig,okto
4707,allein::ADV,unig,ohtuu
4708,allein::ADV,unig,õhttu
4709,allein::ADV,unig,о̄ххтэ
4710,allein::ADV,ar ei ben ei hun,oktegh
4711,allein::ADV,ar ei ben ei hun,oktegimse
4712,allein::ADV,ar ei ben ei hun,oktebisnie
4713,allein::ADV,ar ei ben ei hun,aktu
4714,allein::ADV,ar ei ben ei hun,okto
4715,allein::ADV,ar ei ben ei hun,ohtuu
4716,allein::ADV,ar ei ben ei hun,õhttu
4717,allein::ADV,ar ei ben ei hun,о̄ххтэ
4718,auf einmal::ADV,ar yr un pryd,avtatrajes
4719,auf einmal::ADV,ar yr un pryd,hávális
4720,auf einmal::ADV,ar yr un pryd,hávil
4721,auf einmal::ADV,ar yr un pryd,tove
4722,auf einmal::ADV,ar yr un pryd,аххтан
4723,zusammen::ADV,ynghyd,ektine
4724,zusammen::ADV,ynghyd,ektesne
4725,zusammen::ADV,ynghyd,tjåenghkesne
4726,zusammen::ADV,ynghyd,siegen
4727,zusammen::ADV,ynghyd,oktan
4728,zusammen::ADV,ynghyd,ovttas
4729,zusammen::ADV,ynghyd,čoahkis
4730,zusammen::ADV,ynghyd,oovtâst
4731,zusammen::ADV,ynghyd,õõutsââ´jest
4732,zusammen::ADV,ynghyd,аххтан
4733,zusammen::ADV,ynghyd,эфтэсьт
4734,zusammen::ADV,gyda'i gilydd,ektine
4735,zusammen::ADV,gyda'i gilydd,ektesne
4736,zusammen::ADV,gyda'i gilydd,tjåenghkesne
4737,zusammen::ADV,gyda'i gilydd,siegen
4738,zusammen::ADV,gyda'i gilydd,oktan
4739,zusammen::ADV,gyda'i gilydd,ovttas
4740,zusammen::ADV,gyda'i gilydd,čoahkis
4741,zusammen::ADV,gyda'i gilydd,oovtâst
4742,zusammen::ADV,gyda'i gilydd,õõutsââ´jest
4743,zusammen::ADV,gyda'i gilydd,аххтан
4744,zusammen::ADV,gyda'i gilydd,эфтэсьт
4745,lange::ADV,amser hir,guhkiem
4746,lange::ADV,amser hir,guhkev
4747,lange::ADV,amser hir,mælggadav
4748,lange::ADV,amser hir,guhká
4749,lange::ADV,amser hir,kuhe
4750,lange::ADV,amser hir,kuhháá
4751,lange::ADV,amser hir,kuu´ǩǩ
4752,lange::ADV,amser hir,кугкь
4753,plötzlich::ADV,yn sydyn,faahketji
4754,plötzlich::ADV,yn sydyn,hæhkkat
4755,plötzlich::ADV,yn sydyn,fáhkkestaga
4756,plötzlich::ADV,yn sydyn,fakkist
4757,plötzlich::ADV,yn sydyn,kruu´ta
4758,plötzlich::ADV,yn sydyn,а̄йнханна
4759,sofort::ADV,ar unwaith,dallegh
4760,sofort::ADV,ar unwaith,dalá
4761,sofort::ADV,ar unwaith,dalánagi
4762,sofort::ADV,ar unwaith,dakkavide
4763,sofort::ADV,ar unwaith,dakkaviđe
4764,sofort::ADV,ar unwaith,tállán
4765,sofort::ADV,ar unwaith,naraaz
4766,sofort::ADV,ar unwaith,атть
4767,später::ADV,yn ddiweddarach,mænngan 
4768,später::ADV,yn ddiweddarach,maŋŋebut
4769,später::ADV,yn ddiweddarach,maŋŋel
4770,später::ADV,yn ddiweddarach,maŋ̣eláá
4771,später::ADV,yn ddiweddarach,mâ´ŋŋlakast
4772,später::ADV,yn ddiweddarach,маӈӈа
4773,jetzt::ADV,yn awr,daelie
4774,jetzt::ADV,yn awr,dal
4775,jetzt::ADV,yn awr,dal
4776,jetzt::ADV,yn awr,tääl
4777,jetzt::ADV,yn awr,ââ´n
4778,jetzt::ADV,yn awr,атть
4779,heute::ADV,heddiw,daenbien
4780,heute::ADV,heddiw,uddni
4781,heute::ADV,heddiw,odne
4782,heute::ADV,heddiw,onne
4783,heute::ADV,heddiw,tä´bbe
4784,heute::ADV,heddiw,та̄ррьм
4785,morgen::ADV,yfory,jirreden
4786,morgen::ADV,yfory,idet
4787,morgen::ADV,yfory,ihttin
4788,morgen::ADV,yfory,itten
4789,morgen::ADV,yfory,jâđđa
4790,morgen::ADV,yfory,янта
4791,bald::ADV,yn fuan,varke
4792,bald::ADV,yn fuan,ruvva
4793,bald::ADV,yn fuan,farga
4794,bald::ADV,yn fuan,vorgâ
4795,bald::ADV,yn fuan,sõrgg
4796,bald::ADV,yn fuan,вэхтэнне
4797,bald::ADV,gyda hyn,varke
4798,bald::ADV,gyda hyn,ruvva
4799,bald::ADV,gyda hyn,farga
4800,bald::ADV,gyda hyn,vorgâ
4801,bald::ADV,gyda hyn,sõrgg
4802,bald::ADV,gyda hyn,вэхтэнне
4803,dann::ADV,yna,die
4804,dann::ADV,yna,dalloj
4805,dann::ADV,yna,de
4806,dann::ADV,yna,te
4807,dann::ADV,yna,de
4808,dann::ADV,yna,teä
4809,dann::ADV,yna,â´tte
4810,dann::ADV,yna,те
4811,dann::ADV,y pryd hwnnw,die
4812,dann::ADV,y pryd hwnnw,dalloj
4813,dann::ADV,y pryd hwnnw,de
4814,dann::ADV,y pryd hwnnw,te
4815,dann::ADV,y pryd hwnnw,de
4816,dann::ADV,y pryd hwnnw,teä
4817,dann::ADV,y pryd hwnnw,â´tte
4818,dann::ADV,y pryd hwnnw,те
4819,gestern::ADV,ddoe,jååktan
4820,gestern::ADV,ddoe,iektu
4821,gestern::ADV,ddoe,ikte
4822,gestern::ADV,ddoe,jieh't
4823,gestern::ADV,ddoe,jåhtta
4824,gestern::ADV,ddoe,яххта
4825,einst::ADV,gynt,dejpeli
4826,einst::ADV,gynt,åvdebut
4827,einst::ADV,gynt,áigi
4828,einst::ADV,gynt,dolin
4829,einst::ADV,gynt,tovle
4830,einst::ADV,gynt,tuu´l
4831,einst::ADV,gynt,э̄ххьтэшьт
4832,damals::ADV,ar y pryd,aejkien
4833,damals::ADV,ar y pryd,dalloj
4834,damals::ADV,ar y pryd,dalle
4835,damals::ADV,ar y pryd,talle
4836,damals::ADV,ar y pryd,te´l
4837,damals::ADV,ar y pryd,teä´l
4838,damals::ADV,ar y pryd,танна
4839,damals::ADV,bryd hynny,aejkien
4840,damals::ADV,bryd hynny,dalloj
4841,damals::ADV,bryd hynny,dalle
4842,damals::ADV,bryd hynny,talle
4843,damals::ADV,bryd hynny,te´l
4844,damals::ADV,bryd hynny,teä´l
4845,damals::ADV,bryd hynny,танна
4846,danach::ADV,wedyn,mïnngesne
4847,danach::ADV,wedyn,dan maŋŋela
4848,danach::ADV,wedyn,maŋŋil
4849,danach::ADV,wedyn,das maŋŋá
4850,danach::ADV,wedyn,maŋ̣a
4851,danach::ADV,wedyn,mâ´ŋŋlest
4852,danach::ADV,wedyn,маӈӈа
4853,vorher::ADV,o'r blaen,aarebi
4854,vorher::ADV,o'r blaen,åvddål
4855,vorher::ADV,o'r blaen,árat
4856,vorher::ADV,o'r blaen,ovdâl
4857,vorher::ADV,o'r blaen,ouddâl
4858,vorher::ADV,o'r blaen,а̄йка
4859,zuerst::ADV,yn gyntaf,voestegh
4860,zuerst::ADV,yn gyntaf,álgon
4861,zuerst::ADV,yn gyntaf,vuos
4862,zuerst::ADV,yn gyntaf,vuohččan
4863,zuerst::ADV,yn gyntaf,vuoč'čin
4864,zuerst::ADV,yn gyntaf,vuõ´ste
4865,zuerst::ADV,yn gyntaf,vuõs'smõõssân
4866,zuerst::ADV,yn gyntaf,э̄ввтла
4867,zuerst::ADV,yn gyntaf,э̄ввтэль
4868,einmal::ADV,unwaith,ikth
4869,einmal::ADV,unwaith,akti
4870,einmal::ADV,unwaith,okte
4871,einmal::ADV,unwaith,ohtii
4872,einmal::ADV,unwaith,kojo
4873,einmal::ADV,unwaith,måttmešt
4874,einmal::ADV,unwaith,э̄фт вэ̄рр
4875,manchmal::ADV,weithiau,muvhtene
4876,manchmal::ADV,weithiau,muhttijn
4877,manchmal::ADV,weithiau,duolla dálla
4878,manchmal::ADV,weithiau,muhtumin
4879,manchmal::ADV,weithiau,kuásnii
4880,manchmal::ADV,weithiau,måttmešt
4881,manchmal::ADV,weithiau,kuä´ss-ne
4882,manchmal::ADV,weithiau,мудта вэ̄р
4883,manchmal::ADV,ar brydiau,muvhtene
4884,manchmal::ADV,ar brydiau,muhttijn
4885,manchmal::ADV,ar brydiau,duolla dálla
4886,manchmal::ADV,ar brydiau,muhtumin
4887,manchmal::ADV,ar brydiau,kuásnii
4888,manchmal::ADV,ar brydiau,måttmešt
4889,manchmal::ADV,ar brydiau,kuä´ss-ne
4890,manchmal::ADV,ar brydiau,мудта вэ̄р
4891,oft::ADV,yn aml,daamtaj
4892,oft::ADV,yn aml,álu
4893,oft::ADV,yn aml,ábaj
4894,oft::ADV,yn aml,dájvvá
4895,oft::ADV,yn aml,dávjá
4896,oft::ADV,yn aml,távjá
4897,oft::ADV,yn aml,täujja
4898,oft::ADV,yn aml,то̄а̄ййв
4899,oft::ADV,yn fynych,daamtaj
4900,oft::ADV,yn fynych,álu
4901,oft::ADV,yn fynych,ábaj
4902,oft::ADV,yn fynych,dájvvá
4903,oft::ADV,yn fynych,dávjá
4904,oft::ADV,yn fynych,távjá
4905,oft::ADV,yn fynych,täujja
4906,oft::ADV,yn fynych,то̄а̄ййв
4907,immer::ADV,bob amser,iktesth
4908,immer::ADV,bob amser,eejnegen
4909,immer::ADV,bob amser,agev
4910,immer::ADV,bob amser,álo
4911,immer::ADV,bob amser,ain
4912,immer::ADV,bob amser,ovttuu
4913,immer::ADV,bob amser,pâi
4914,immer::ADV,bob amser,пай
4915,niemals::ADV,ni ... byth,ij gåessie
4916,niemals::ADV,ni ... byth,ij goassak
4917,niemals::ADV,ni ... byth,ij ihkenis
4918,niemals::ADV,ni ... byth,ii goassege
4919,niemals::ADV,ni ... byth,ij kuás'sin
4920,niemals::ADV,ni ... byth,ij ni kuä´ss
4921,niemals::ADV,ni ... byth,эйй никуэссь
4922,niemals::ADV,ni ... erioed,ij gåessie
4923,niemals::ADV,ni ... erioed,ij goassak
4924,niemals::ADV,ni ... erioed,ij ihkenis
4925,niemals::ADV,ni ... erioed,ii goassege
4926,niemals::ADV,ni ... erioed,ij kuás'sin
4927,niemals::ADV,ni ... erioed,ij ni kuä´ss
4928,niemals::ADV,ni ... erioed,эйй никуэссь
4929,hier::ADV,yma,daagkoe
4930,hier::ADV,yma,dála
4931,hier::ADV,yma,dánna
4932,hier::ADV,yma,dá
4933,hier::ADV,yma,dás
4934,hier::ADV,yma,taa
4935,hier::ADV,yma,tää
4936,hier::ADV,yma,ta´ltte
4937,hier::ADV,yma,тала
4938,hier::ADV,yma,тэста
4939,hierhin::ADV,hyd yma,diekie
4940,hierhin::ADV,hyd yma,dási
4941,hierhin::ADV,hyd yma,diehki
4942,hierhin::ADV,hyd yma,deike
4943,hierhin::ADV,hyd yma,teehi
4944,hierhin::ADV,hyd yma,tii´ǩ
4945,hierhin::ADV,hyd yma,тӣге
4946,von hier::ADV,oddi yma,daebpede
4947,von hier::ADV,oddi yma,dássta
4948,von hier::ADV,oddi yma,dáppelt
4949,von hier::ADV,oddi yma,dáppe
4950,von hier::ADV,oddi yma,tástán
4951,von hier::ADV,oddi yma,tääiǥ
4952,von hier::ADV,oddi yma,tääi´ben
4953,von hier::ADV,oddi yma,тэста
4954,dort::ADV,acw,dagkoe
4955,dort::ADV,acw,dale
4956,dort::ADV,acw,dakko
4957,dort::ADV,acw,tuo
4958,dort::ADV,acw,tovben
4959,dort::ADV,acw,to´ben
4960,dort::ADV,acw,тёллэ
4961,dort::ADV,acw,тамьпе
4962,dorthin::ADV,tuag yno,dahkoe
4963,dorthin::ADV,tuag yno,dåhku
4964,dorthin::ADV,tuag yno,dohko
4965,dorthin::ADV,tuag yno,diehko
4966,dorthin::ADV,tuag yno,tuohu
4967,dorthin::ADV,tuag yno,tok
4968,dorthin::ADV,tuag yno,tok-aa
4969,dorthin::ADV,tuag yno,то̄гэ
4970,geradeaus::ADV,syth ymlaen,njuolgga
4971,geradeaus::ADV,syth ymlaen,njuolga
4972,geradeaus::ADV,syth ymlaen,njuol'gist
4973,geradeaus::ADV,syth ymlaen,vuoi'gist
4974,geradeaus::ADV,syth ymlaen,vui´jǧǧest
4975,geradeaus::ADV,syth ymlaen,вӯййкесьт
4976,vorwärts::ADV,ymlaen,fraamme
4977,vorwärts::ADV,ymlaen,åvddån
4978,vorwärts::ADV,ymlaen,ovddas
4979,vorwärts::ADV,ymlaen,oovdâs
4980,vorwärts::ADV,ymlaen,ooudâs
4981,vorwärts::ADV,ymlaen,ooudårra
4982,vorwärts::ADV,ymlaen,эвтэс
4983,rückwärts::ADV,yn ôl,mænngese
4984,rückwärts::ADV,yn ôl,ruoptobadáj
4985,rückwärts::ADV,yn ôl,maŋás
4986,rückwärts::ADV,yn ôl,majaskulij
4987,rückwärts::ADV,yn ôl,mââjas
4988,rückwärts::ADV,yn ôl,mâ´ŋŋla
4989,rückwärts::ADV,yn ôl,мо̄а̄з
4990,rückwärts::ADV,yn ôl,мо̄а̄ст
4991,zurück::ADV,yn ôl,bååstede
4992,zurück::ADV,yn ôl,ruoptus
4993,zurück::ADV,yn ôl,maŋus
4994,zurück::ADV,yn ôl,ruoktot
4995,zurück::ADV,yn ôl,maassâd
4996,zurück::ADV,yn ôl,vä´st
4997,zurück::ADV,yn ôl,mååusat
4998,zurück::ADV,yn ôl,мо̄а̄з
4999,zurück::ADV,yn ôl,мо̄а̄ст
5000,unten::ADV,isod,vuelnie
5001,unten::ADV,isod,vuollen
5002,unten::ADV,isod,vuollin
5003,unten::ADV,isod,vyellin
5004,unten::ADV,isod,vue´llen
5005,unten::ADV,isod,вӯлльн
5006,unten::ADV,oddi tanodd,vuelnie
5007,unten::ADV,oddi tanodd,vuollen
5008,unten::ADV,oddi tanodd,vuollin
5009,unten::ADV,oddi tanodd,vyellin
5010,unten::ADV,oddi tanodd,vue´llen
5011,unten::ADV,oddi tanodd,вӯлльн
5012,hinab::ADV,i lawr,våålese
5013,hinab::ADV,i lawr,vuolus
5014,hinab::ADV,i lawr,vulos
5015,hinab::ADV,i lawr,vuá'lás
5016,hinab::ADV,i lawr,vuâlas
5017,hinab::ADV,i lawr,валас
5018,hinab::ADV,i waered,våålese
5019,hinab::ADV,i waered,vuolus
5020,hinab::ADV,i waered,vulos
5021,hinab::ADV,i waered,vuá'lás
5022,hinab::ADV,i waered,vuâlas
5023,hinab::ADV,i waered,валас
5024,oben::ADV,fry,bijjene
5025,oben::ADV,fry,baddjen
5026,oben::ADV,fry,badjin
5027,oben::ADV,fry,paijeen
5028,oben::ADV,fry,pâ´jjen
5029,oben::ADV,fry,tunââ´lmest
5030,oben::ADV,fry,пайенҍ
5031,hinauf::ADV,i fyny,bæjjese
5032,hinauf::ADV,i fyny,bajás
5033,hinauf::ADV,i fyny,bajás
5034,hinauf::ADV,i fyny,pajas
5035,hinauf::ADV,i fyny,pââjas
5036,hinauf::ADV,i fyny,пайяс
5037,hinauf::ADV,i'r lan,bæjjese
5038,hinauf::ADV,i'r lan,bajás
5039,hinauf::ADV,i'r lan,bajás
5040,hinauf::ADV,i'r lan,pajas
5041,hinauf::ADV,i'r lan,pââjas
5042,hinauf::ADV,i'r lan,пайяс
5043,überall::ADV,ym mhobman,gaajhkene lehkesne
5044,überall::ADV,ym mhobman,juohkka sajen
5045,überall::ADV,ym mhobman,juohke sajis
5046,überall::ADV,ym mhobman,jya'hisaajeest
5047,überall::ADV,ym mhobman,vee´zz
5048,überall::ADV,ym mhobman,pukvee´zz
5049,überall::ADV,ym mhobman,пугквесь
5050,nicht::ADV,ni,ij
5051,nicht::ADV,ni,ij
5052,nicht::ADV,ni,ii
5053,nicht::ADV,ni,ij
5054,nicht::ADV,ni,ij
5055,nicht::ADV,ni,эйй
5056,nicht::ADV,nid,ij
5057,nicht::ADV,nid,ij
5058,nicht::ADV,nid,ii
5059,nicht::ADV,nid,ij
5060,nicht::ADV,nid,ij
5061,nicht::ADV,nid,эйй
5062,ein wenig::ADV,tipyn,ånnetje
5063,ein wenig::ADV,tipyn,ahtjetje
5064,ein wenig::ADV,tipyn,binná
5065,ein wenig::ADV,tipyn,veahá
5066,ein wenig::ADV,tipyn,ucánjii
5067,ein wenig::ADV,tipyn,occanj
5068,ein wenig::ADV,tipyn,simmna
5069,ein wenig::ADV,tipyn,сада
5070,ein wenig::ADV,tipyn,садаматта
5071,ein wenig::ADV,ychydig,ånnetje
5072,ein wenig::ADV,ychydig,ahtjetje
5073,ein wenig::ADV,ychydig,binná
5074,ein wenig::ADV,ychydig,veahá
5075,ein wenig::ADV,ychydig,ucánjii
5076,ein wenig::ADV,ychydig,occanj
5077,ein wenig::ADV,ychydig,simmna
5078,ein wenig::ADV,ychydig,сада
5079,ein wenig::ADV,ychydig,садаматта
5080,kaum::ADV,prin,jallan
5081,kaum::ADV,prin,vánet
5082,kaum::ADV,prin,báljo
5083,kaum::ADV,prin,illá
5084,kaum::ADV,prin,illvaa
5085,kaum::ADV,prin,мале
5086,kaum::ADV,prin,элэлэ
5087,sehr::ADV,iawn,sagk
5088,sehr::ADV,iawn,riek
5089,sehr::ADV,iawn,sieldes
5090,sehr::ADV,iawn,hui
5091,sehr::ADV,iawn,ollu
5092,sehr::ADV,iawn,čuuvtij
5093,sehr::ADV,iawn,sami
5094,sehr::ADV,iawn,čuu´t
5095,sehr::ADV,iawn,пэре
5096,sehr::ADV,iawn,чофта
5097,so::ADV,fel,numhtie
5098,so::ADV,fel,nav
5099,so::ADV,fel,nuov
5100,so::ADV,fel,nåv
5101,so::ADV,fel,nu
5102,so::ADV,fel,näävt
5103,so::ADV,fel,de
5104,so::ADV,fel,nu´t
5105,so::ADV,fel,nääi´t
5106,so::ADV,fel,те̄льнэ
5107,so::ADV,felly,numhtie
5108,so::ADV,felly,nav
5109,so::ADV,felly,nuov
5110,so::ADV,felly,nåv
5111,so::ADV,felly,nu
5112,so::ADV,felly,näävt
5113,so::ADV,felly,de
5114,so::ADV,felly,nu´t
5115,so::ADV,felly,nääi´t
5116,so::ADV,felly,те̄льнэ
5117,noch::ADV,eto,annje
5118,noch::ADV,eto,ájn
5119,noch::ADV,eto,vilá
5120,noch::ADV,eto,ain
5121,noch::ADV,eto,vela
5122,noch::ADV,eto,võl
5123,noch::ADV,eto,veâl
5124,noch::ADV,eto,вя̄л
5125,nur::ADV,yn unig,ajve
5126,nur::ADV,yn unig,barre
5127,nur::ADV,yn unig,dåssjå
5128,nur::ADV,yn unig,dušše
5129,nur::ADV,yn unig,váá
5130,nur::ADV,yn unig,pâi
5131,nur::ADV,yn unig,leša
5132,nur::ADV,yn unig,tåå´lǩ
5133,nur::ADV,yn unig,лэша
5134,nur::ADV,yn unig,лышшэ
5135,schon::ADV,eisoes,joe
5136,schon::ADV,eisoes,juo
5137,schon::ADV,eisoes,juo
5138,schon::ADV,eisoes,juo
5139,schon::ADV,eisoes,ju´n
5140,schon::ADV,eisoes,ё
5141,schon::ADV,yn barod,joe
5142,schon::ADV,yn barod,juo
5143,schon::ADV,yn barod,juo
5144,schon::ADV,yn barod,juo
5145,schon::ADV,yn barod,ju´n
5146,schon::ADV,yn barod,ё
5147,wieder::ADV,drachefn,vihth
5148,wieder::ADV,drachefn,aajmoen
5149,wieder::ADV,drachefn,vas
5150,wieder::ADV,drachefn,ådåsis
5151,wieder::ADV,drachefn,fas
5152,wieder::ADV,drachefn,vuot
5153,wieder::ADV,drachefn,vest
5154,wieder::ADV,drachefn,däs
5155,wieder::ADV,drachefn,e´pet
5156,wieder::ADV,drachefn,аввта
5157,wieder::ADV,drachefn,о̄дтсэ
5158,vergebens::ADV,yn ofer,dåssjåj
5159,vergebens::ADV,yn ofer,duššás
5160,vergebens::ADV,yn ofer,tušás
5161,vergebens::ADV,yn ofer,jääutai
5162,vergebens::ADV,yn ofer,пусьтэльт
5163,vor::PRP,o flaen,åvteste
5164,vor::PRP,o flaen,ålggolin
5165,vor::PRP,o flaen,ovddas
5166,vor::PRP,o flaen,oovdâst
5167,vor::PRP,o flaen,ooudâst
5168,vor::PRP,o flaen,авьтэмьбе̄лльт
5169,hinter::PRP,ar ôl,duekesne
5170,hinter::PRP,ar ôl,duogen
5171,hinter::PRP,ar ôl,maŋŋelin
5172,hinter::PRP,ar ôl,maŋil
5173,hinter::PRP,ar ôl,duogás
5174,hinter::PRP,ar ôl,tyeḥin
5175,hinter::PRP,ar ôl,tue´ǩǩen
5176,hinter::PRP,ar ôl,маӈельт
5177,unter::PRP,islaw,nuelesne
5178,unter::PRP,islaw,vuolen
5179,unter::PRP,islaw,vuolde
5180,unter::PRP,islaw,vyel'ni
5181,unter::PRP,islaw,vue´llen
5182,unter::PRP,islaw,вӯлльнҍ
5183,durch::PRP,trwy,vieken
5184,durch::PRP,trwy,tjadá
5185,durch::PRP,trwy,-rájge
5186,durch::PRP,trwy,čađa
5187,durch::PRP,trwy,čoođâ
5188,durch::PRP,trwy,čõõđ
5189,durch::PRP,trwy,pääi´ǩ
5190,durch::PRP,trwy,че̄д
5191,neben::PRP,ar bwys,baaltese
5192,neben::PRP,ar bwys,báldan
5193,neben::PRP,ar bwys,bálddas
5194,neben::PRP,ar bwys,paaldâst
5195,neben::PRP,ar bwys,paaldâst
5196,neben::PRP,ar bwys,поалльтэ
5197,zwischen::PRP,rhwng,gaskesne
5198,zwischen::PRP,rhwng,gasska
5199,zwischen::PRP,rhwng,gaskkas
5200,zwischen::PRP,rhwng,kooskâst
5201,zwischen::PRP,rhwng,kâskka
5202,zwischen::PRP,rhwng,кэскэсьт
5203,zwischen::PRP,rhwng,кэ̄скэль
5204,zwischen::PRP,cydrhwng,gaskesne
5205,zwischen::PRP,cydrhwng,gasska
5206,zwischen::PRP,cydrhwng,gaskkas
5207,zwischen::PRP,cydrhwng,kooskâst
5208,zwischen::PRP,cydrhwng,kâskka
5209,zwischen::PRP,cydrhwng,кэскэсьт
5210,zwischen::PRP,cydrhwng,кэ̄скэль
5211,wegen::PRP,o achos,dïete
5212,wegen::PRP,o achos,gaevhtieh
5213,wegen::PRP,o achos,diehti
5214,wegen::PRP,o achos,dihte
5215,wegen::PRP,o achos,geažil
5216,wegen::PRP,o achos,tet
5217,wegen::PRP,o achos,diõtt
5218,wegen::PRP,o achos,ǩeäč'ča
5219,wegen::PRP,o achos,гуэйке
5220,wegen::PRP,oherwydd,dïete
5221,wegen::PRP,oherwydd,gaevhtieh
5222,wegen::PRP,oherwydd,diehti
5223,wegen::PRP,oherwydd,dihte
5224,wegen::PRP,oherwydd,geažil
5225,wegen::PRP,oherwydd,tet
5226,wegen::PRP,oherwydd,diõtt
5227,wegen::PRP,oherwydd,ǩeäč'ča
5228,wegen::PRP,oherwydd,гуэйке
5229,dies::PRN,hyn,dihte
5230,dies::PRN,hyn,dát
5231,dies::PRN,hyn,dát
5232,dies::PRN,hyn,táát
5233,dies::PRN,hyn,tät
5234,dies::PRN,hyn,tiett-aa
5235,dies::PRN,hyn,тэдт
5236,das::PRN,hynny,dohte
5237,das::PRN,hynny,dat
5238,das::PRN,hynny,dat
5239,das::PRN,hynny,tot
5240,das::PRN,hynny,tõt
5241,das::PRN,hynny,тудт
5242,alles::PRN,popeth,gaajhke
