,Concept_ID,sq,lv
1550,wahr::A,vërtetë,īsts
1551,wahr::A,vërtetë,patiess
1552,alt::A,vjetër,важ
1553,alt::A,vjetër,sens
1554,alt::A,vjetër,vęcs
1555,neu::A,i ri,выль
1556,neu::A,i ri,jauns
1557,ehemalig::A,dikurshëm,вӧвлӧм
1558,ehemalig::A,dikurshëm,bijušais
1559,alt[Lebewesen]::A,plak,пӧрысь
1560,alt[Lebewesen]::A,plak,vecs
1561,jung::A,i ri,том
1562,jung::A,i ri,jauns
1563,arm::A,varfër,гӧль
1564,arm::A,varfër,nabags
1565,arm::A,vobektë,гӧль
1566,arm::A,vobektë,nabags
1567,reich::A,pasur,озыр
1568,reich::A,pasur,bagāts
1569,bekannt::A,njohur,тӧдса
1570,bekannt::A,njohur,zināms
1571,bekannt::A,njohur,pazīstams
1572,berühmt::A,famshëm,нималан
1573,berühmt::A,famshëm,кывсян
1574,berühmt::A,famshëm,slavens
1575,fremd::A,huaj,йӧз
1576,fremd::A,huaj,svešs
1577,verschieden::A,ndryshëm,абу ӧткодь
1578,verschieden::A,ndryshëm,разнӧй
1579,verschieden::A,ndryshëm,dažāds
1580,nah::A,afërt,матыс
1581,nah::A,afërt,tuvs
1582,fern::A,largët,ылі
1583,fern::A,largët,tāls
1584,linker::A,majtë,шуйга
1585,linker::A,majtë,kreisais
1586,rechter::A,djathtë,веськыд
1587,rechter::A,djathtë,labais
1588,anderer::A,tjetër,мукӧд
1589,anderer::A,tjetër,otrs
1590,erster::A,parë,медводдза
1591,erster::A,parë,pirmais
1592,zweiter::A,dytë,мӧд
1593,zweiter::A,dytë,otrais
1594,dritter::A,i tretë,коймӧд
1595,dritter::A,i tretë,trešais
1596,letzter::A,fundit,бӧръя
1597,letzter::A,fundit,beidzamais
1598,allein::ADV,vetëm,ӧтка
1599,allein::ADV,vetëm,viens pats
1600,auf einmal::ADV,njëkohësisht,ӧтпырйӧ
1601,auf einmal::ADV,njëkohësisht,reizē
1602,zusammen::ADV,bashkë,тшӧтш
1603,zusammen::ADV,bashkë,kopā
1604,zusammen::ADV,bashkë,vienviet
1605,zusammen::ADV,së bashku,тшӧтш
1606,zusammen::ADV,së bashku,kopā
1607,zusammen::ADV,së bashku,vienviet
1608,lange::ADV,për një kohë të gjatë,дыр
1609,lange::ADV,për një kohë të gjatë,ilgi
1610,plötzlich::ADV,befas,друг
1611,plötzlich::ADV,befas,pēkšņi
1612,sofort::ADV,menjëherë,дзик пыр
1613,sofort::ADV,menjëherë,tūlīt
1614,sofort::ADV,aty për aty,дзик пыр
1615,sofort::ADV,aty për aty,tūlīt
1616,später::ADV,më vonë,сэсся
1617,später::ADV,më vonë,vēlāk
1618,jetzt::ADV,tash,ӧні
1619,jetzt::ADV,tash,tagad
1620,heute::ADV,sot,талун
1621,heute::ADV,sot,šodien
1622,morgen::ADV,nesër,аски
1623,morgen::ADV,nesër,rīt
1624,bald::ADV,shpejt,регыд
1625,bald::ADV,shpejt,drīz
1626,bald::ADV,së shpejti,регыд
1627,bald::ADV,së shpejti,drīz
1628,dann::ADV,pastaj,бӧрын
1629,dann::ADV,pastaj,бӧрти
1630,dann::ADV,pastaj,tad
1631,gestern::ADV,dje,тӧнлун
1632,gestern::ADV,dje,vakar
1633,einst::ADV,dikur,ӧтчыд
1634,einst::ADV,dikur,ӧтпыр
1635,einst::ADV,dikur,citreiz
1636,damals::ADV,atëherë,сэки
1637,damals::ADV,atëherë,toreiz
1638,danach::ADV,mandej,сэсся
1639,danach::ADV,mandej,pēc tam
1640,vorher::ADV,më parë,войдӧр
1641,vorher::ADV,më parë,iepriekš
1642,vorher::ADV,më parë,pirms tam
1643,zuerst::ADV,së pari,войдӧр
1644,zuerst::ADV,së pari,vis'pirms
1645,einmal::ADV,njëherë,ӧтчыдысь
1646,einmal::ADV,njëherë,reiz
1647,einmal::ADV,njëherë,vienreiz
1648,manchmal::ADV,nganjëherë,корсюрӧ
1649,manchmal::ADV,nganjëherë,dažkārt
1650,oft::ADV,shpesh,тшӧкыда
1651,oft::ADV,shpesh,bieži
1652,immer::ADV,përherë,век
1653,immer::ADV,përherë,allaž
1654,immer::ADV,përherë,vien'mēr
1655,immer::ADV,gjithnjë,век
1656,immer::ADV,gjithnjë,allaž
1657,immer::ADV,gjithnjë,vien'mēr
1658,niemals::ADV,kurrë,оз некор
1659,niemals::ADV,kurrë,nemūžam
1660,niemals::ADV,asnjëherë,оз некор
1661,niemals::ADV,asnjëherë,nemūžam
1662,hier::ADV,këtu,со
1663,hier::ADV,këtu,тонӧ
1664,hier::ADV,këtu,te
1665,hier::ADV,këtu,šeit
1666,hierhin::ADV,knej,татчӧ
1667,hierhin::ADV,knej,талань
1668,hierhin::ADV,knej,šurp
1669,hierhin::ADV,knej,uz šejieni
1670,von hier::ADV,që këtej,тасянь
1671,von hier::ADV,që këtej,no šejienes
1672,von hier::ADV,prej këtej,тасянь
1673,von hier::ADV,prej këtej,no šejienes
1674,dort::ADV,aty,сэні
1675,dort::ADV,aty,tur
1676,dort::ADV,atje,сэні
1677,dort::ADV,atje,tur
1678,dorthin::ADV,anej,сэтчӧ
1679,dorthin::ADV,anej,turp
1680,dorthin::ADV,anej,uz turieni
1681,geradeaus::ADV,drejt,веськыда
1682,geradeaus::ADV,drejt,taisni uz priekšu
1683,vorwärts::ADV,mbroth,водзӧ
1684,vorwärts::ADV,mbroth,uz priekšu
1685,vorwärts::ADV,përpara,водзӧ
1686,vorwärts::ADV,përpara,uz priekšu
1687,rückwärts::ADV,mbrapsht,бӧрӧ
1688,rückwärts::ADV,mbrapsht,atmuguriski
1689,zurück::ADV,prapa,бӧр
1690,zurück::ADV,prapa,atpakāļ
1691,zurück::ADV,mbrapsht,бӧр
1692,zurück::ADV,mbrapsht,atpakāļ
1693,unten::ADV,poshtë,улын
1694,unten::ADV,poshtë,уліын
1695,unten::ADV,poshtë,lejā
1696,unten::ADV,poshtë,apakšā
1697,hinab::ADV,përposh,улӧ
1698,hinab::ADV,përposh,увлан
1699,hinab::ADV,përposh,uz leju
1700,oben::ADV,lart,вылын
1701,oben::ADV,lart,выліын
1702,oben::ADV,lart,virsū
1703,oben::ADV,sipër,вылын
1704,oben::ADV,sipër,выліын
1705,oben::ADV,sipër,virsū
1706,hinauf::ADV,lart,выліӧ
1707,hinauf::ADV,lart,augšā
1708,hinauf::ADV,lart,uz augšu
1709,hinauf::ADV,përpjetë,выліӧ
1710,hinauf::ADV,përpjetë,augšā
1711,hinauf::ADV,përpjetë,uz augšu
1712,überall::ADV,kudo,быдлаын
1713,überall::ADV,kudo,visur
1714,nicht::ADV,s',oз
1715,nicht::ADV,s',ne
1716,nicht::ADV,nuk,oз
1717,nicht::ADV,nuk,ne
1718,ein wenig::ADV,një tis,неуна
1719,ein wenig::ADV,një tis,drusku
1720,kaum::ADV,mezi,мырдэм
1721,kaum::ADV,mezi,diezin vai
1722,sehr::ADV,fort,зэв
1723,sehr::ADV,fort,ļoti
1724,sehr::ADV,fort,gaužām
1725,sehr::ADV,shumë,зэв
1726,sehr::ADV,shumë,ļoti
1727,sehr::ADV,shumë,gaužām
1728,so::ADV,ashtu,тадз
1729,so::ADV,ashtu,сідз
1730,so::ADV,ashtu,tā
1731,so::ADV,ashtu,tik
1732,so::ADV,kështu,тадз
1733,so::ADV,kështu,сідз
1734,so::ADV,kështu,tā
1735,so::ADV,kështu,tik
1736,noch::ADV,ende,на
1737,noch::ADV,ende,нӧшта
1738,noch::ADV,ende,vēl
1739,noch::ADV,akoma,на
1740,noch::ADV,akoma,нӧшта
1741,noch::ADV,akoma,vēl
1742,nur::ADV,vetëm,куш
1743,nur::ADV,vetëm,сӧмын
1744,nur::ADV,vetëm,vien
1745,nur::ADV,vetëm,tikai
1746,schon::ADV,tashmë,нин
1747,schon::ADV,tashmë,jau
1748,wieder::ADV,përsëri,бара
1749,wieder::ADV,përsëri,atkal
1750,vergebens::ADV,kot,весьшӧрӧ
1751,vergebens::ADV,kot,velti
1752,vor::PRP,para,водзын
1753,vor::PRP,para,priekš
1754,hinter::PRP,prapa,бӧрнын
1755,hinter::PRP,prapa,aiz
1756,hinter::PRP,mbrapa,бӧрнын
1757,hinter::PRP,mbrapa,aiz
1758,unter::PRP,nën,улын
1759,unter::PRP,nën,zem
1760,durch::PRP,nëpër,пыр
1761,durch::PRP,nëpër,пырыс
1762,durch::PRP,nëpër,caur
1763,durch::PRP,nëpër,cauri
1764,neben::PRP,pranë,бердын
1765,neben::PRP,pranë,līdzās
1766,neben::PRP,përbri,бердын
1767,neben::PRP,përbri,līdzās
1768,zwischen::PRP,midis,костын
1769,zwischen::PRP,midis,starp
1770,zwischen::PRP,ndërmjet,костын
1771,zwischen::PRP,ndërmjet,starp
1772,wegen::PRP,për,вӧсна
1773,wegen::PRP,për,pēc
1774,dies::PRN,ky,тайӧ
1775,dies::PRN,ky,šis
1776,das::PRN,ky,ciйö
1777,das::PRN,ky,tas
1778,alles::PRN,gjithçka,став
1779,alles::PRN,gjithçka,viss
1780,ich::PRN,unë,ме
1781,ich::PRN,unë,es
1782,du::PRN,ti,тэ
1783,du::PRN,ti,tu
1784,er::PRN,ai,сійӧ
1785,er::PRN,ai,viņš
1786,wir::PRN,ne,ми
1787,wir::PRN,ne,mēs
1788,ihr::PRN,ju,тi
1789,ihr::PRN,ju,jūs
1790,sie::PRN,ata,найö
1791,sie::PRN,ata,viņi
1792,sie::PRN,ata,viņas
1793,was::FPRN,ç',мый
1794,was::FPRN,ç',kas
1795,was::FPRN,çfarë,мый
1796,was::FPRN,çfarë,kas
1797,wer::FPRN,kush,код
1798,wer::FPRN,kush,kas
1799,wo::FADV,ku,кыті
1800,wo::FADV,ku,kur
1801,wohin::FADV,për ku,кытчӧ
1802,wohin::FADV,për ku,kurp
1803,wohin::FADV,për ku,uz kurieni
1804,wie::FADV,si,кыдзи
1805,wie::FADV,si,kā
1806,warum::FADV,pse,мыйла
1807,warum::FADV,pse,kāpēc
1808,warum::FADV,përse,мыйла
1809,warum::FADV,përse,kāpēc
1810,wieviel::FNUM,sa,кымын
1811,wieviel::FNUM,sa,cik
1812,eins::NUM,një,ӧтик
1813,eins::NUM,një,viens
1814,zwei::NUM,dy,кык
1815,zwei::NUM,dy,divi
1816,drei::NUM,tre,куим
1817,drei::NUM,tre,trīs
1818,vier::NUM,katër,нель
1819,vier::NUM,katër,četri
1820,fünf::NUM,pesë,вит
1821,fünf::NUM,pesë,pieci
1822,sechs::NUM,gjashtë,квайт
1823,sechs::NUM,gjashtë,seši
1824,sieben::NUM,shtatë,сизим
1825,sieben::NUM,shtatë,septiņi
1826,acht::NUM,tetë,кӧкъямыс
1827,acht::NUM,tetë,astoņi
1828,neun::NUM,nëntë,ӧкмыс
1829,neun::NUM,nëntë,deviņi
1830,zehn::NUM,dhjetë,дас
1831,zehn::NUM,dhjetë,desmit
1832,elf::NUM,njëmbëdhjetë,дас ӧтик
1833,elf::NUM,njëmbëdhjetë,vienpadsmit
1834,zwölf::NUM,dymbëdhjetë,дас кык
1835,zwölf::NUM,dymbëdhjetë,divpadsmit
1836,zwanzig::NUM,njëzet,кызь
1837,zwanzig::NUM,njëzet,divdesmit
1838,dreißig::NUM,tridhjetë,комын
1839,dreißig::NUM,tridhjetë,trīsdesmit
1840,vierzig::NUM,dyzet,нелямын
1841,vierzig::NUM,dyzet,četrdesmit
1842,fünfzig::NUM,pesëdhjetë,ветымын
1843,fünfzig::NUM,pesëdhjetë,piecdesmit
1844,sechzig::NUM,gjashtëdhjetë,квайтымын
1845,sechzig::NUM,gjashtëdhjetë,sešdesmit
1846,siebzig::NUM,shtatëdhjetë,сизимдас
1847,siebzig::NUM,shtatëdhjetë,septiņdesmit
1848,achtzig::NUM,tetëdhjetë,кӧкъямысдас
1849,achtzig::NUM,tetëdhjetë,astoņdesmit
1850,neunzig::NUM,nëntëdhjetë,ӧкмысдас
1851,neunzig::NUM,nëntëdhjetë,deviņdesmit
1852,hundert::NUM,qind,сё
1853,hundert::NUM,qind,simt
1854,tausend::NUM,mijë,сюрс
1855,tausend::NUM,mijë,tūkstoš
1856,und::CNJ,e,и
1857,und::CNJ,e,un
1858,und::CNJ,dhe,и
1859,und::CNJ,dhe,un
1860,oder::CNJ,a,либӧ
1861,oder::CNJ,a,jeb
1862,oder::CNJ,apo,либӧ
1863,oder::CNJ,apo,jeb
1864,stehen::V,rri,сулавны
1865,stehen::V,rri,stāvēt
1866,sitzen::V,rri,пукавны
1867,sitzen::V,rri,sēdēt
1868,liegen::V,rri shtrirë,куйлыны
1869,liegen::V,rri shtrirë,gulēt
1870,hängen::V,varem,ӧшавны
1871,hängen::V,varem,karāties
1872,werden::V,bëhem,лоны
1873,werden::V,bëhem,tapt
1874,passieren::V,ndodh,лоны
1875,passieren::V,ndodh,notikt
1876,beginnen::V,filloj,кутчысьны
1877,beginnen::V,filloj,кутны
1878,beginnen::V,filloj,sākties
1879,enden::V,përfundoj,помасьны
1880,enden::V,përfundoj,beigties
1881,wechseln::V,ndërroj,вежсьыны
1882,wechseln::V,ndërroj,mainīties
1883,aufgehen[Sonne]::V,hapem,петны
1884,aufgehen[Sonne]::V,hapem,lēkt
1885,aufgehen[Sonne]::V,hapem,uzlēkt
1886,untergehen[Sonne]::V,hyj,пуксьыны
1887,untergehen[Sonne]::V,hyj,noiet
1888,untergehen[Sonne]::V,hyj,rietēt
1889,untergehen[Sonne]::V,perëndoj,пуксьыны
1890,untergehen[Sonne]::V,perëndoj,noiet
1891,untergehen[Sonne]::V,perëndoj,rietēt
1892,scheinen[Sonne]::V,ndriçoj,югъявны
1893,scheinen[Sonne]::V,ndriçoj,югвидзны
1894,scheinen[Sonne]::V,ndriçoj,spīdēt
1895,donnern::V,gjëmoj,гымавны
1896,donnern::V,gjëmoj,dārdēt
1897,donnern::V,bubulloj,гымавны
1898,donnern::V,bubulloj,dārdēt
1899,wehen::V,fryj,пӧльтны
1900,wehen::V,fryj,pūst
1901,strömen::V,derdh,киссьыны
1902,strömen::V,derdh,līt
1903,strömen::V,derdh,plūst
1904,fließen::V,rrjedh,визувтны
1905,fließen::V,rrjedh,tecēt
1906,sich drehen::V,rrotullohem,бергавны
1907,sich drehen::V,rrotullohem,grozīties
1908,schwanken::V,dyzoj,легны
1909,schwanken::V,dyzoj,лайкъявны
1910,schwanken::V,dyzoj,līgoties
1911,schwanken::V,dyzoj,grīļoties
1912,schwingen::V,dridhem,лайкъявны
1913,schwingen::V,dridhem,люллявны
1914,schwingen::V,dridhem,vēzēties
1915,fallen::V,bie,усьны
1916,fallen::V,bie,krist
1917,brennen::V,digjem,сотчыны
1918,brennen::V,digjem,degt
1919,rauchen::V,nxjerr tym,тшынӧдны
1920,rauchen::V,nxjerr tym,dūmot
1921,regnen::V,bie shi,зэрны
1922,regnen::V,bie shi,līt
1923,gefrieren::V,ngrij,кынмыны
1924,gefrieren::V,ngrij,sasalt
1925,tauen::V,shkrij,сывны
1926,tauen::V,shkrij,kust
1927,schmelzen::V,shkrij,сывны
1928,schmelzen::V,shkrij,kust
1929,schmelzen::V,shkrij,nokust
1930,trocknen::V,thaj,косьмыны
1931,trocknen::V,thaj,žūt
1932,trocknen::V,thaj,kaltēties
1933,sieden::V,ziej,пуны
1934,sieden::V,ziej,virt
1935,sieden::V,ziej,vārīties
1936,faulen::V,kalbem,сісьмыны
1937,faulen::V,kalbem,pūt
1938,faulen::V,kalbem,trudēt
1939,faulen::V,prishem,сісьмыны
1940,faulen::V,prishem,pūt
1941,faulen::V,prishem,trudēt
1942,verfaulen::V,kalbem,сісьмыны
1943,verfaulen::V,kalbem,sapūt
1944,verfaulen::V,kalbem,satrūdēt
1945,reißen::V,grisem,орны
1946,reißen::V,grisem,plīst
1947,reißen::V,grisem,satrūkt
1948,reißen::V,shqyhem,орны
1949,reißen::V,shqyhem,plīst
1950,reißen::V,shqyhem,satrūkt
1951,versinken::V,humboj,вӧйны
1952,versinken::V,humboj,grimt
1953,versinken::V,humboj,nogrimt
1954,vergehen::V,kaloj,кольны
1955,vergehen::V,kaloj,ордйыны
1956,vergehen::V,kaloj,paiet
1957,erscheinen::V,dukem,петкӧдчыны
1958,erscheinen::V,dukem,parādīties
1959,verschwinden::V,zhdukem,бырны
1960,verschwinden::V,zhdukem,nozust
1961,sinken::V,ulem,вӧйны
1962,sinken::V,ulem,kristies
1963,abnehmen::V,pakësohem,чинны
1964,abnehmen::V,pakësohem,noplakt
1965,abnehmen::V,pakësohem,mazināties
1966,abnehmen::V,zvogëlohem,чинны
1967,abnehmen::V,zvogëlohem,noplakt
1968,abnehmen::V,zvogëlohem,mazināties
1969,zunehmen::V,shtohem,содны
1970,zunehmen::V,shtohem,ыдждыны
1971,zunehmen::V,shtohem,pieaugt
1972,zunehmen::V,shtohem,pieņemties
1973,steigen::V,rritem,лыбны
1974,steigen::V,rritem,kāpt
1975,wachsen::V,rritem,быдмыны
1976,wachsen::V,rritem,augt
1977,glänzen::V,vezulloj,югъявны
1978,glänzen::V,vezulloj,дзирдавны
1979,glänzen::V,vezulloj,zaigot
1980,glänzen::V,vezulloj,laistīties
1981,funkeln::V,xixoj,югъявны
1982,funkeln::V,xixoj,дзирдавны
1983,funkeln::V,xixoj,mirdzēt
1984,funkeln::V,xixoj,dzirkstēt
1985,funkeln::V,xixëlloj,югъявны
1986,funkeln::V,xixëlloj,дзирдавны
1987,funkeln::V,xixëlloj,mirdzēt
1988,funkeln::V,xixëlloj,dzirkstēt
1989,lärmen::V,oshtij,жувгыны
1990,lärmen::V,oshtij,ыугыны
1991,lärmen::V,oshtij,шумитны
1992,lärmen::V,oshtij,ālēties
1993,lärmen::V,oshtij,trokšņot
1994,lärmen::V,zhurmoj,жувгыны
1995,lärmen::V,zhurmoj,ыугыны
1996,lärmen::V,zhurmoj,шумитны
1997,lärmen::V,zhurmoj,ālēties
1998,lärmen::V,zhurmoj,trokšņot
1999,läuten::V,bie,жургыны
2000,läuten::V,bie,zvanīt
2001,klingeln::V,i bie ziles,звӧнитны
2002,klingeln::V,i bie ziles,zvanīt
2003,klirren::V,kërcëlloj,гольскöдчыны
2004,klirren::V,kërcëlloj,tinkšķēt
2005,klirren::V,kërcëlloj,džinkstēt
2006,brausen::V,gjëmoj,буавны
2007,brausen::V,gjëmoj,krākt
2008,brausen::V,gjëmoj,brāzmot
2009,rauschen::V,fëshfërij,кышакывны
2010,rauschen::V,fëshfërij,šalkt
2011,klingen::V,tingëlloj,шыавны
2012,klingen::V,tingëlloj,юргыны
2013,klingen::V,tingëlloj,skanēt
2014,klingen::V,tingëlloj,izklausīties
2015,bellen::V,leh,увтны
2016,bellen::V,leh,riet
2017,heulen::V,ulërij,омлявны
2018,heulen::V,ulërij,вурзавны
2019,heulen::V,ulërij,kaukt
2020,heulen::V,ulërij,gaudot
2021,blasen::V,fryj,пӧльтны
2022,blasen::V,fryj,pūst
2023,pfeifen::V,fishkëllej,шутьлявны
2024,pfeifen::V,fishkëllej,svilpt
2025,pfeifen::V,fishkëllej,svilpot
2026,schreien::V,bërtas,горзыны
2027,schreien::V,bërtas,brēkt
2028,schreien::V,bërtas,kliegt
2029,stöhnen::V,rënkoj,ымзыны
2030,stöhnen::V,rënkoj,vaidēt
2031,zittern::V,trembem,тіравны
2032,zittern::V,trembem,drebēt
2033,leben::V,rroj,овны
2034,leben::V,rroj,dzīvot
2035,leben::V,jetoj,овны
2036,leben::V,jetoj,dzīvot
2037,geboren werden::V,lind,чужны
2038,geboren werden::V,lind,dzimt
2039,atmen::V,marr frymë,кашкыны
2040,atmen::V,marr frymë,пошиктыны
2041,atmen::V,marr frymë,elpot
2042,trinken::V,pi,юны
2043,trinken::V,pi,dzert
2044,essen::V,ha,сёйны
2045,essen::V,ha,ēst
2046,schlucken::V,gëlltis,ньылавны
2047,schlucken::V,gëlltis,rīt
2048,schlucken::V,kapërdij,ньылавны
2049,schlucken::V,kapërdij,rīt
2050,müde werden::V,lodhem,мудзны
2051,müde werden::V,lodhem,nokust
2052,einschlafen::V,bie të fle,ланьтны
2053,einschlafen::V,bie të fle,унмовсьны
2054,einschlafen::V,bie të fle,iemigt
2055,einschlafen::V,bie të fle,aizmigt
2056,schlafen::V,fle,узьны
2057,schlafen::V,fle,gulēt
2058,aufwachen::V,zgjohem,садьмыны
2059,aufwachen::V,zgjohem,mosties
2060,aufstehen::V,çohem,чеччыны
2061,aufstehen::V,çohem,celties
2062,aufstehen::V,ngrihem,чеччыны
2063,aufstehen::V,ngrihem,celties
2064,sich erholen::V,qetësohem,шойччыны
2065,sich erholen::V,qetësohem,atžirgt
2066,sich erholen::V,qetësohem,atpūsties
2067,sich erholen::V,shtendosem,шойччыны
2068,sich erholen::V,shtendosem,atžirgt
2069,sich erholen::V,shtendosem,atpūsties
2070,krank werden::V,bie i sëmurë,висьмыны
2071,krank werden::V,bie i sëmurë,sasirgt
2072,krank sein::V,jam i sëmurë,висьны
2073,krank sein::V,jam i sëmurë,slimot
2074,schmerzen::V,dhemb,висьны
2075,schmerzen::V,dhemb,sāpēt
2076,schmerzen::V,dhemb,smelgt
2077,husten::V,kollitem,кызны
2078,husten::V,kollitem,klepot
2079,genesen::V,shërohem,бурдны
2080,genesen::V,shërohem,veseļoties
2081,sterben::V,vdes,кувны
2082,sterben::V,vdes,mirt
2083,sterben::V,vdes,nomirt
2084,umkommen::V,vdes,кувны
2085,umkommen::V,vdes,apsprāgt
2086,umkommen::V,vdes,aiziet bojā
2087,umkommen::V,mbaroj,кувны
2088,umkommen::V,mbaroj,apsprāgt
2089,umkommen::V,mbaroj,aiziet bojā
2090,sich bewegen::V,shkundem,вӧрзьыны
2091,sich bewegen::V,shkundem,virzīties
2092,sich rühren::V,lëviz,вӧрны
2093,sich rühren::V,lëviz,вӧрӧдчыны
2094,sich rühren::V,lëviz,sagrozīties
2095,sich erheben::V,ngrihem,сувтны
2096,sich erheben::V,ngrihem,piecelties
2097,sich setzen::V,ulem,пуксьыны
2098,sich setzen::V,ulem,sēsties
2099,hinfallen::V,gremisem,усьны
2100,hinfallen::V,gremisem,sabirt
2101,hinfallen::V,gremisem,pakrist
2102,laufen::V,eci,мyнны
2103,laufen::V,eci,iet
2104,laufen::V,eci,skraidīt
2105,schreiten::V,çapem,восьлавны
2106,schreiten::V,çapem,soļot
2107,spazierengehen::V,shëtis,гуляйтны
2108,spazierengehen::V,shëtis,staigāt
2109,spazierengehen::V,shëtis,pastaigāties
2110,eilen::V,ngas,тэрмасьны
2111,eilen::V,ngas,traukt
2112,sich beeilen::V,nxitoj,тэрмасьны
2113,sich beeilen::V,nxitoj,steigties
2114,sich beeilen::V,nxitoj,pasteigties
2115,sausen::V,eci shpejt,тӧвзьыны
2116,sausen::V,eci shpejt,drāzt
2117,sausen::V,eci shpejt,brāzties
2118,rennen::V,vrapoj,котӧртны
2119,rennen::V,vrapoj,skriet
2120,springen::V,kërcej,чеччавны
2121,springen::V,kërcej,lēkt
2122,klettern::V,hipi,кышасьны
2123,klettern::V,hipi,кавшасьны
2124,klettern::V,hipi,kāpt
2125,klettern::V,hipi,rāpties
2126,schaukeln::V,kolovitem,гычасьны
2127,schaukeln::V,kolovitem,šūpoties
2128,schaukeln::V,kolovitem,zvalstīties
2129,kriechen::V,zvarritem,кыссьыны
2130,kriechen::V,zvarritem,līst
2131,kriechen::V,zvarritem,rāpot
2132,schwimmen::V,notoj,уявны
2133,schwimmen::V,notoj,peldēt
2134,tauchen::V,zhytem,сунавны
2135,tauchen::V,zhytem,gremdēties
2136,rudern::V,vozis,пелысасьны
2137,rudern::V,vozis,airēt
2138,rudern::V,vozis,irties
2139,fahren::V,shkoj,мунны
2140,fahren::V,shkoj,braukt
2141,fliegen::V,fluturoj,лэбны
2142,fliegen::V,fluturoj,lidot
2143,fliegen::V,fluturoj,laisties
2144,gehen::V,eci,мyнны
2145,gehen::V,eci,iet
2146,gehen::V,shkoj,мyнны
2147,gehen::V,shkoj,iet
2148,weggehen::V,vete,мунавны
2149,weggehen::V,vete,aiziet
2150,abfahren::V,nisem,мӧдӧдчыны
2151,abfahren::V,nisem,atiet
2152,abfahren::V,nisem,aizbraukt
2153,anhalten::V,ndalem,джӧмдыны
2154,anhalten::V,ndalem,apstāties
2155,hineingehen::V,futem,пырны
2156,hineingehen::V,futem,ieiet
2157,eintreten::V,hyj,пырны
2158,eintreten::V,hyj,ienākt
2159,kommen::V,vij,воны
2160,kommen::V,vij,локны
2161,kommen::V,vij,nākt
2162,ankommen::V,arrij,воны
2163,ankommen::V,arrij,локны
2164,ankommen::V,arrij,nonākt
2165,ankommen::V,arrij,ierasties
2166,ankommen::V,mbërrij,воны
2167,ankommen::V,mbërrij,локны
2168,ankommen::V,mbërrij,nonākt
2169,ankommen::V,mbërrij,ierasties
2170,zurückkommen::V,kthehem,косны
2171,zurückkommen::V,kthehem,бергӧдчыны
2172,zurückkommen::V,kthehem,atgriezties
2173,bleiben::V,mbetem,кольны
2174,bleiben::V,mbetem,palikt
2175,bleiben::V,qëndroj,кольны
2176,bleiben::V,qëndroj,palikt
2177,warten::V,pres,виччысьны
2178,warten::V,pres,gaidīt
2179,erwarten::V,pres,виччысьны
2180,erwarten::V,pres,sagaidīt
2181,suchen::V,kërkoj,корсьны
2182,suchen::V,kërkoj,meklēt
2183,finden::V,gjej,казявны
2184,finden::V,gjej,rast
2185,finden::V,gjej,atrast
2186,versuchen::V,mundohem,заводитчывны
2187,versuchen::V,mundohem,mēģināt
2188,vorbereiten::V,përgatis,дасьтыны
2189,vorbereiten::V,përgatis,gatavot
2190,vorbereiten::V,përgatis,sagatavot
2191,lieben::V,dashuroj,радейтны
2192,lieben::V,dashuroj,mīlēt
2193,mögen::V,dua,радейтны
2194,mögen::V,dua,gribēties
2195,lachen::V,qesh,серавны
2196,lachen::V,qesh,серавлыны
2197,lachen::V,qesh,smiet
2198,lachen::V,qesh,smieties
2199,rühren::V,mallëngjej,нормӧдны
2200,rühren::V,mallëngjej,aizgrābt
2201,weinen::V,qaj,бӧрдны
2202,weinen::V,qaj,raudāt
2203,schimpfen::V,shaj,видчыны
2204,schimpfen::V,shaj,rāties
2205,schimpfen::V,shaj,lamāties
2206,sich ärgern::V,bëhem verem,скӧравны
2207,sich ärgern::V,bëhem verem,īgt
2208,sich ärgern::V,bëhem verem,pukoties
2209,sich ärgern::V,bëhem verem,dusmoties
2210,sich fürchten::V,kam frikë,повны
2211,sich fürchten::V,kam frikë,bīties
2212,sich fürchten::V,kam frikë,baidīties
2213,sich fürchten::V,frikësohem,повны
2214,sich fürchten::V,frikësohem,bīties
2215,sich fürchten::V,frikësohem,baidīties
2216,fürchten::V,kam frikë nga,повны
2217,fürchten::V,kam frikë nga,baidīties no
2218,fliehen::V,arratisem,пышйыны
2219,fliehen::V,arratisem,bēgt
2220,flüchten::V,iki,пышйыны
2221,flüchten::V,iki,aizbēgt
2222,sehen::V,shoh,аддзыны
2223,sehen::V,shoh,redzēt
2224,anschauen::V,shikoj,видзӧдны
2225,anschauen::V,shikoj,paraudzīties
2226,ansehen::V,shikoj,видзӧдны
2227,ansehen::V,shikoj,aplūkot
2228,hören::V,dëgjoj,кывны
2229,hören::V,dëgjoj,dzirdēt
2230,zuhören::V,veshtoj,кывзыны
2231,zuhören::V,veshtoj,klausīties
2232,probieren::V,provoj,видлыны
2233,probieren::V,provoj,nogaršot
2234,riechen::V,nuhas,чушкыны
2235,riechen::V,nuhas,ost
2236,riechen::V,nuhas,ostīt
2237,fühlen::V,ndiej,вежӧртны
2238,fühlen::V,ndiej,гӧгӧрвоны
2239,fühlen::V,ndiej,just
2240,fühlen::V,ndiej,izjust
2241,scheinen::V,ndriçoj,кажитчыны
2242,scheinen::V,ndriçoj,šķist
