,Concept_ID,hi,ku
1456,loben::V,तारीफ़ करना,pesinandin
1457,küssen::V,चूमना,maçkirin
1458,wiegen::V,झुलाना,lorandin
1459,wiegen::V,झुलाना,wezinandin
1460,zudecken::V,ढकना,nixumandin
1461,wecken::V,जगाना,bixwe hesandin
1462,zeigen::V,दिखाना,şanîdan
1463,führen::V,रास्ता दिखाना,raber kirin
1464,lehren::V,पढ़ाना,hîn kirin
1465,unterrichten::V,सिखाना,ders dan
1466,aufziehen::V,पालना,mesinkirin
1467,leiten::V,संचालन करना,rêberî kirin
1468,antreiben::V,हड़बड़ाना,bezandin
1469,lassen::V,-आना,berdan
1470,lassen::V,-आना,hiştin
1471,lassen::V,कराना,berdan
1472,lassen::V,कराना,hiştin
1473,einladen::V,बुलाना,dawet kirin
1474,vereinigen::V,मिलाना,bi yek kirin
1475,vereinigen::V,संयुक्त करना,bi yek kirin
1476,besuchen::V,मिलना से,mêvan bûn
1477,besuchen::V,मिलने जाना से,mêvan bûn
1478,treffen::V,मिलना,rast hatin
1479,sich versammeln::V,इकट्ठा होना,li hev çivîn
1480,spielen::V,खेलना,listin
1481,singen::V,गाना,stran
1482,tanzen::V,नाचना,reqisîn
1483,sich trennen::V,अलग होना,hew berdan
1484,verlassen::V,छोड़ना,tanê hişt
1485,verlassen::V,छोड़ना,bêkes
1486,retten::V,बचाना,rihakirin
1487,bewachen::V,आँख रखना पर,raçavkirin
1488,schützen::V,रक्षा करना,hemet kirin
1489,verteidigen::V,रक्षा करना,paraztin
1490,sich schlagen::V,हाथापाई करना,li hev bezîn
1491,schießen::V,गोली मारना,agir kirin
1492,siegen::V,जीतना,biser ketin
1493,siegen::V,विजय पाना,biser ketin
1494,ärgern::V,चिढ़ाना,xeyirandin
1495,schlagen::V,मारना,lêdan
1496,schlagen::V,मारना,lêxistin
1497,treten::V,ठोकर मारना,têlekirin
1498,stechen::V,भेदना,têrekirin
1499,stechen::V,भोंकना,têrekirin
1500,stoßen::V,धक्का देना,lêketin
1501,stoßen::V,झटका देना,lêketin
1502,stehlen::V,चोरी करना,dizîn
1503,stehlen::V,चोरी करना,dizî birin
1504,stören::V,बुरा लगना,aciz kirin
1505,belästigen::V,तंग करना,li tela yeki ketin
1506,verbergen::V,लुकाना,veşartin
1507,verbergen::V,लुकाना,kemîndanîn
1508,täuschen::V,धोखा देना,xapandin
1509,täuschen::V,धोखा देना,lê zexeli kirin
1510,betrügen::V,धोखा देना,xapandin
1511,töten::V,मारना,kûştin
1512,töten::V,मार डालना,kûştin
1513,wohnen::V,रहना,rûniştin
1514,arbeiten::V,काम करना,kar kirin
1515,arbeiten::V,काम करना,şêxulin
1516,sammeln::V,जमा करना,komkirin
1517,pflücken::V,चुनना,çinîn
1518,pflücken::V,तोड़ना,çinîn
1519,jagen::V,आखेट करना,nêçîr kirin
1520,jagen::V,शिकार करना,nêçîr kirin
1521,fischen::V,मछली पकड़ना,masî girtin
1522,fassen::V,पकड़ना,pê girtin
1523,fassen::V,पकड़ना,sêm kirin
1524,hüten::V,चराना,hei jê man
1525,treiben::V,हाँकना,bêherandin
1526,anbinden::V,बाँधना,tewilandin
1527,füttern::V,खिलाना,xwarine dan lê
1528,melken::V,दुहना,dotin
1529,hacken::V,काटना,kolandin
1530,gießen::V,सींचना,av dan
1531,reifen::V,पकना,kemilîn
1532,zubereiten::V,पकाना,çe kirin
1533,kochen::V,पकाना,xwarin çe kirin
1534,kochen::V,पकाना,kelandin
1535,kochen::V,राँधना,xwarin çe kirin
1536,kochen::V,राँधना,kelandin
1537,backen::V,पकाना,pijandin
1538,braten::V,तलना,qelandin
1539,braten::V,तलना,sor kirin
1540,braten::V,भूनना,qelandin
1541,braten::V,भूनना,sor kirin
1542,umrühren::V,फेंटना,têvdan
1543,stricken::V,बुनना,hûnan
1544,nähen::V,सीना,kêl kirin
1545,färben::V,रँगना,boyax kirin
1546,reinigen::V,साफ़ करना,paqijkirin
1547,reinigen::V,शुद्ध करना,paqijkirin
1548,waschen::V,धोना,şuştin
1549,abwischen::V,पोंछ्ना,pakîj kirin
1550,spülen::V,माँजना,şuştin
1551,spülen::V,खँगालना,şuştin
1552,fegen::V,बुहारना,maliştin
1553,kehren::V,झाड़ना,maliştin
1554,baden::V,स्नान करना,serîşûştin
1555,sich waschen::V,नहाना,serîşûştin
1556,sich waschen::V,हाथ-मुँह धोना,serîşûştin
1557,ausziehen::V,उतारना,jê kirin
1558,anziehen::V,पहनना,pê kirin
1559,sich anziehen::V,कपड़े पहनना,xwe kirin
1560,kämmen::V,कंघी करना,şeh kirin
1561,schmücken::V,सजाना,xemilandin
1562,schmücken::V,सँवारना,xemilandin
1563,sagen::V,कहना,gotin
1564,sagen::V,कहना,peyivîn
1565,sagen::V,बताना,gotin
1566,sagen::V,बताना,peyivîn
1567,sprechen::V,बोलना,peyivîn
1568,reden::V,बोलना,axaftin
1569,reden::V,बात करना,axaftin
1570,sich unterhalten::V,बात करना,hev biştaxilin
1571,sich unterhalten::V,बातचीत करना,hev biştaxilin
1572,fragen::V,पूछ्ना,pirsîn
1573,fragen::V,पूछ्ना,pirs kirin
1574,fragen::V,प्रश्न करना,pirsîn
1575,fragen::V,प्रश्न करना,pirs kirin
1576,bitten::V,माँगना से,tika kirin
1577,erzählen::V,बताना,behs kirin
1578,mitteilen::V,ख़बर देना,vegotin
1579,mitteilen::V,सूचना देना,vegotin
1580,nennen::V,नाम देना,bi nav kirin
1581,rufen::V,बुलाना,bakirin
1582,prahlen::V,शेख़ी बघारना,pesnê xwe dan
1583,übersetzen::V,अनुवाद करना,qulibandin
1584,übersetzen::V,अनुवाद करना,derbas kirin
1585,denken::V,सोचना,fikirîn
1586,glauben::V,विश्वास करना,bawer bûn
1587,bemerken::V,ध्यान देना पर,bala xwe dan
1588,bemerken::V,ध्यान देना पर,çac lê ketin
1589,erkennen::V,पहचानना,pêhesîn
1590,begreifen::V,समझना,fêmkirin
1591,verstehen::V,सुनना,fêmkirin
1592,lernen::V,पढ़ना,halmandin
1593,lernen::V,पढ़ना,fêrbun
1594,wissen::V,जानना,zanîn
1595,wissen::V,मालूम होना,zanîn
1596,sich erinnern an::V,याद करना,bir bûn
1597,vergessen::V,भूलना,ji bir kirin
1598,vergessen::V,बिसारना,ji bir kirin
1599,messen::V,नापना,pê kanîn
1600,zählen::V,गिनना,hejmardin
1601,rechnen::V,गणना करना,hesibandin
1602,rechnen::V,हिसाब करना,hesibandin
1603,lesen::V,पढ़ना,xwendin
1604,malen::V,कींचना,rengandin
1605,malen::V,कींचना,boyax kirin
1606,zeichnen::V,चित्र कींचना,işaret kirin
1607,schreiben::V,लिखना,nivîsandin
1608,besitzen::V,मालिक होना,hebûn
1609,besitzen::V,स्वामी होना,hebûn
1610,kaufen::V,ख़रीदना,kirîn
1611,verkaufen::V,बेचना,firotin
1612,bezahlen::V,चुकाना,pere dan
1613,bezahlen::V,अदा करना,pere dan
1614,zahlen::V,अदा करना,pere dan
1615,zahlen::V,अदा करना,dayin
1616,beherrschen::V,शासन करना पर,zebt kirin
1617,beherrschen::V,शासन करना पर,hukim kirin
1618,ertragen::V,सहना,bihêzkirin
