,Concept_ID,sk,lt
1512,färben::V,zafarbiť,nudažyti
1513,reinigen::V,čistiť,valyti
1514,reinigen::V,čistiť,švarinti
1515,waschen::V,myť,plauti
1516,waschen::V,myť,mazgoti
1517,waschen::V,myť,skalbti
1518,abwischen::V,utrieť,nušluostyti
1519,spülen::V,vyplachovať,plauti
1520,spülen::V,vyplachovať,skalauti
1521,fegen::V,zametať,šluoti
1522,kehren::V,zametať,šluoti
1523,baden::V,kúpať sa,maudytis
1524,sich waschen::V,umývať sa,praustis
1525,ausziehen::V,zobliecť,numauti
1526,ausziehen::V,zobliecť,nuvilkti
1527,anziehen::V,obliecť,mauti
1528,anziehen::V,obliecť,apsivilkti
1529,sich anziehen::V,obliecť sa,rengtis
1530,sich anziehen::V,obliecť sa,apsirengti
1531,kämmen::V,česať,šukuoti
1532,schmücken::V,ozdobiť,puošti
1533,schmücken::V,ozdobiť,dabinti
1534,schmücken::V,ozdobiť,gražinti
1535,sagen::V,povedať,tarti
1536,sprechen::V,hovoriť,kalbėti
1537,reden::V,rozprávať,šnekėti
1538,sich unterhalten::V,rozprávať sa,kalbėtis
1539,sich unterhalten::V,rozprávať sa,šnekučiuotis
1540,fragen::V,spýtať sa,klausti
1541,bitten::V,prosiť,prašyti
1542,erzählen::V,rozprávať,pasakoti
1543,mitteilen::V,oznámiť,skelbti
1544,mitteilen::V,oznámiť,pranešti
1545,nennen::V,nazvať,vadinti
1546,nennen::V,nazvať,vardyti
1547,nennen::V,menovať,vadinti
1548,nennen::V,menovať,vardyti
1549,rufen::V,volať,šaukti
1550,rufen::V,volať,kviesti
1551,rufen::V,zavolať,šaukti
1552,rufen::V,zavolať,kviesti
1553,prahlen::V,vystatovať sa,girtis
1554,übersetzen::V,preložiť,versti
1555,übersetzen::V,preložiť,išversti
1556,denken::V,myslieť,galvoti
1557,glauben::V,veriť,manyti
1558,glauben::V,veriť,tikėti
1559,bemerken::V,podotknuť,pamatyti
1560,bemerken::V,podotknuť,pastebėti
1561,bemerken::V,spozorovať,pamatyti
1562,bemerken::V,spozorovať,pastebėti
1563,erkennen::V,poznať,pažinti
1564,erkennen::V,poznať,atpažinti
1565,begreifen::V,pochopiť,suvokti
1566,begreifen::V,porozumieť,suvokti
1567,verstehen::V,rozumieť,suprasti
1568,lernen::V,učiť sa,mokytis
1569,wissen::V,vedieť,žinoti
1570,sich erinnern an::V,pamätať si na,prisiminti
1571,vergessen::V,zabudnuť,užmiršti
1572,messen::V,merať,matuoti
1573,zählen::V,počítať,skaičiuoti
1574,rechnen::V,rátať,skaičiuoti
1575,rechnen::V,počítať,skaičiuoti
1576,lesen::V,čítať,skaityti
1577,malen::V,maľovať,tapyti
1578,zeichnen::V,kresliť,piešti
1579,zeichnen::V,kresliť,žymėti
1580,zeichnen::V,kresliť,braižyti
1581,schreiben::V,písať,rašyti
1582,besitzen::V,mať,turėti
1583,besitzen::V,vlastniť,turėti
1584,kaufen::V,kúpiť,pirkti
1585,verkaufen::V,predať,parduoti
1586,bezahlen::V,zaplatiť,apmokėti
1587,zahlen::V,platiť,mokėti
1588,beherrschen::V,ovládať,valdyti
1589,ertragen::V,znášať,kę̃sti
1590,ertragen::V,znášať,pakelti
1591,ertragen::V,znášať,iškę̃sti
1592,ertragen::V,vydržať,kę̃sti
1593,ertragen::V,vydržať,pakelti
1594,ertragen::V,vydržať,iškę̃sti
