,Concept_ID,cv,lv
2066,brausen::V,ахӑр,буавны
2067,brausen::V,ахӑр,krākt
2068,brausen::V,ахӑр,brāzmot
2069,rauschen::V,вашӑлтат,кышакывны
2070,rauschen::V,вашӑлтат,šalkt
2071,rauschen::V,чашӑлтат,кышакывны
2072,rauschen::V,чашӑлтат,šalkt
2073,klingen::V,янӑра,шыавны
2074,klingen::V,янӑра,юргыны
2075,klingen::V,янӑра,skanēt
2076,klingen::V,янӑра,izklausīties
2077,bellen::V,вӗр,увтны
2078,bellen::V,вӗр,riet
2079,heulen::V,ула,омлявны
2080,heulen::V,ула,вурзавны
2081,heulen::V,ула,kaukt
2082,heulen::V,ула,gaudot
2083,blasen::V,вӗр,пӧльтны
2084,blasen::V,вӗр,pūst
2085,pfeifen::V,шӑхӑр,шутьлявны
2086,pfeifen::V,шӑхӑр,svilpt
2087,pfeifen::V,шӑхӑр,svilpot
2088,schreien::V,кӑшкӑр,горзыны
2089,schreien::V,кӑшкӑр,brēkt
2090,schreien::V,кӑшкӑр,kliegt
2091,stöhnen::V,йынӑш,ымзыны
2092,stöhnen::V,йынӑш,vaidēt
2093,zittern::V,чӗтре,тіравны
2094,zittern::V,чӗтре,drebēt
2095,leben::V,пурӑн,овны
2096,leben::V,пурӑн,dzīvot
2097,geboren werden::V,ҫурал,чужны
2098,geboren werden::V,ҫурал,dzimt
2099,atmen::V,сывла,кашкыны
2100,atmen::V,сывла,пошиктыны
2101,atmen::V,сывла,elpot
2102,trinken::V,ӗҫ,юны
2103,trinken::V,ӗҫ,dzert
2104,essen::V,ҫи,сёйны
2105,essen::V,ҫи,ēst
2106,schlucken::V,ҫӑт,ньылавны
2107,schlucken::V,ҫӑт,rīt
2108,müde werden::V,ӗшен,мудзны
2109,müde werden::V,ӗшен,nokust
2110,einschlafen::V,ыйха пут,ланьтны
2111,einschlafen::V,ыйха пут,унмовсьны
2112,einschlafen::V,ыйха пут,iemigt
2113,einschlafen::V,ыйха пут,aizmigt
2114,einschlafen::V,ҫывӑрса кай,ланьтны
2115,einschlafen::V,ҫывӑрса кай,унмовсьны
2116,einschlafen::V,ҫывӑрса кай,iemigt
2117,einschlafen::V,ҫывӑрса кай,aizmigt
2118,schlafen::V,ҫывӑр,узьны
2119,schlafen::V,ҫывӑр,gulēt
2120,aufwachen::V,вӑран,садьмыны
2121,aufwachen::V,вӑран,mosties
2122,aufstehen::V,тӑр,чеччыны
2123,aufstehen::V,тӑр,celties
2124,sich erholen::V,кан,шойччыны
2125,sich erholen::V,кан,atžirgt
2126,sich erholen::V,кан,atpūsties
2127,krank werden::V,чирле,висьмыны
2128,krank werden::V,чирле,sasirgt
2129,krank sein::V,чирле,висьны
2130,krank sein::V,чирле,slimot
2131,schmerzen::V,сур,висьны
2132,schmerzen::V,сур,sāpēt
2133,schmerzen::V,сур,smelgt
2134,schmerzen::V,ырат,висьны
2135,schmerzen::V,ырат,sāpēt
2136,schmerzen::V,ырат,smelgt
2137,husten::V,ӳсӗр,кызны
2138,husten::V,ӳсӗр,klepot
2139,genesen::V,сывал,бурдны
2140,genesen::V,сывал,veseļoties
2141,genesen::V,тӳрлен,бурдны
2142,genesen::V,тӳрлен,veseļoties
2143,sterben::V,вил,кувны
2144,sterben::V,вил,mirt
2145,sterben::V,вил,nomirt
2146,umkommen::V,вил,кувны
2147,umkommen::V,вил,apsprāgt
2148,umkommen::V,вил,aiziet bojā
2149,sich bewegen::V,куҫ,вӧрзьыны
2150,sich bewegen::V,куҫ,virzīties
2151,sich rühren::V,хускал,вӧрны
2152,sich rühren::V,хускал,вӧрӧдчыны
2153,sich rühren::V,хускал,sagrozīties
2154,sich erheben::V,тӑр,сувтны
2155,sich erheben::V,тӑр,piecelties
2156,sich setzen::V,лар,пуксьыны
2157,sich setzen::V,лар,sēsties
2158,hinfallen::V,ӳк,усьны
2159,hinfallen::V,ӳк,sabirt
2160,hinfallen::V,ӳк,pakrist
2161,laufen::V,ут,мyнны
2162,laufen::V,ут,iet
2163,laufen::V,ут,skraidīt
2164,schreiten::V,ут,восьлавны
2165,schreiten::V,ут,soļot
2166,spazierengehen::V,уҫӑлса ҫӳре,гуляйтны
2167,spazierengehen::V,уҫӑлса ҫӳре,staigāt
2168,spazierengehen::V,уҫӑлса ҫӳре,pastaigāties
2169,spazierengehen::V,уткаласа ҫӳре,гуляйтны
2170,spazierengehen::V,уткаласа ҫӳре,staigāt
2171,spazierengehen::V,уткаласа ҫӳре,pastaigāties
2172,eilen::V,васка,тэрмасьны
2173,eilen::V,васка,traukt
2174,eilen::V,хыпалан,тэрмасьны
2175,eilen::V,хыпалан,traukt
2176,sich beeilen::V,васка,тэрмасьны
2177,sich beeilen::V,васка,steigties
2178,sich beeilen::V,васка,pasteigties
2179,sich beeilen::V,хыпалан,тэрмасьны
2180,sich beeilen::V,хыпалан,steigties
2181,sich beeilen::V,хыпалан,pasteigties
2182,sausen::V,ыткӑн,тӧвзьыны
2183,sausen::V,ыткӑн,drāzt
2184,sausen::V,ыткӑн,brāzties
2185,sausen::V,вӗҫтер,тӧвзьыны
2186,sausen::V,вӗҫтер,drāzt
2187,sausen::V,вӗҫтер,brāzties
2188,rennen::V,чуп,котӧртны
2189,rennen::V,чуп,skriet
2190,springen::V,сик,чеччавны
2191,springen::V,сик,lēkt
2192,klettern::V,улӑх,кышасьны
2193,klettern::V,улӑх,кавшасьны
2194,klettern::V,улӑх,kāpt
2195,klettern::V,улӑх,rāpties
2196,schaukeln::V,йӳрӗн,гычасьны
2197,schaukeln::V,йӳрӗн,šūpoties
2198,schaukeln::V,йӳрӗн,zvalstīties
2199,kriechen::V,шу,кыссьыны
2200,kriechen::V,шу,līst
2201,kriechen::V,шу,rāpot
2202,kriechen::V,упален,кыссьыны
2203,kriechen::V,упален,līst
2204,kriechen::V,упален,rāpot
2205,schwimmen::V,иш,уявны
2206,schwimmen::V,иш,peldēt
2207,tauchen::V,чӑм,сунавны
2208,tauchen::V,чӑм,gremdēties
2209,rudern::V,авӑс,пелысасьны
2210,rudern::V,авӑс,airēt
2211,rudern::V,авӑс,irties
2212,fahren::V,пыр,мунны
2213,fahren::V,пыр,braukt
2214,fliegen::V,вӗҫ,лэбны
2215,fliegen::V,вӗҫ,lidot
2216,fliegen::V,вӗҫ,laisties
2217,gehen::V,кай,мyнны
2218,gehen::V,кай,iet
2219,weggehen::V,кай,мунавны
2220,weggehen::V,кай,aiziet
2221,abfahren::V,тапран,мӧдӧдчыны
2222,abfahren::V,тапран,atiet
2223,abfahren::V,тапран,aizbraukt
2224,anhalten::V,чарӑн,джӧмдыны
2225,anhalten::V,чарӑн,apstāties
2226,hineingehen::V,кӗр,пырны
2227,hineingehen::V,кӗр,ieiet
2228,eintreten::V,кӗр,пырны
2229,eintreten::V,кӗр,ienākt
2230,kommen::V,кил,воны
2231,kommen::V,кил,локны
2232,kommen::V,кил,nākt
2233,ankommen::V,ҫит,воны
2234,ankommen::V,ҫит,локны
2235,ankommen::V,ҫит,nonākt
2236,ankommen::V,ҫит,ierasties
2237,zurückkommen::V,таврӑн,косны
2238,zurückkommen::V,таврӑн,бергӧдчыны
2239,zurückkommen::V,таврӑн,atgriezties
2240,zurückkommen::V,каялла кил,косны
2241,zurückkommen::V,каялла кил,бергӧдчыны
2242,zurückkommen::V,каялла кил,atgriezties
2243,bleiben::V,юл,кольны
2244,bleiben::V,юл,palikt
2245,warten::V,кӗт,виччысьны
2246,warten::V,кӗт,gaidīt
2247,erwarten::V,кӗт,виччысьны
2248,erwarten::V,кӗт,sagaidīt
2249,suchen::V,шыра,корсьны
2250,suchen::V,шыра,meklēt
2251,finden::V,туп,казявны
2252,finden::V,туп,rast
2253,finden::V,туп,atrast
2254,versuchen::V,пикен,заводитчывны
2255,versuchen::V,пикен,mēģināt
2256,vorbereiten::V,хатӗрле,дасьтыны
2257,vorbereiten::V,хатӗрле,gatavot
2258,vorbereiten::V,хатӗрле,sagatavot
2259,lieben::V,юрат,радейтны
2260,lieben::V,юрат,mīlēt
2261,mögen::V,кӑмӑлла,радейтны
2262,mögen::V,кӑмӑлла,gribēties
2263,mögen::V,килӗштер,радейтны
2264,mögen::V,килӗштер,gribēties
2265,lachen::V,кул,серавны
2266,lachen::V,кул,серавлыны
2267,lachen::V,кул,smiet
2268,lachen::V,кул,smieties
2269,lachen::V,ахӑлтат,серавны
2270,lachen::V,ахӑлтат,серавлыны
2271,lachen::V,ахӑлтат,smiet
2272,lachen::V,ахӑлтат,smieties
2273,rühren::V,ҫулӑх,нормӧдны
2274,rühren::V,ҫулӑх,aizgrābt
2275,weinen::V,йӗр,бӧрдны
2276,weinen::V,йӗр,raudāt
2277,weinen::V,макӑр,бӧрдны
2278,weinen::V,макӑр,raudāt
2279,schimpfen::V,вӑрҫ,видчыны
2280,schimpfen::V,вӑрҫ,rāties
2281,schimpfen::V,вӑрҫ,lamāties
2282,schimpfen::V,ятлаҫ,видчыны
2283,schimpfen::V,ятлаҫ,rāties
2284,schimpfen::V,ятлаҫ,lamāties
2285,sich ärgern::V,ҫиллен,скӧравны
2286,sich ärgern::V,ҫиллен,īgt
2287,sich ärgern::V,ҫиллен,pukoties
2288,sich ärgern::V,ҫиллен,dusmoties
2289,sich fürchten::V,шиклен,повны
2290,sich fürchten::V,шиклен,bīties
2291,sich fürchten::V,шиклен,baidīties
2292,fürchten::V,хӑра,повны
2293,fürchten::V,хӑра,baidīties no
2294,fliehen::V,тар,пышйыны
2295,fliehen::V,тар,bēgt
2296,flüchten::V,чупса тар,пышйыны
2297,flüchten::V,чупса тар,aizbēgt
2298,sehen::V,кур,аддзыны
2299,sehen::V,кур,redzēt
2300,anschauen::V,пӑхса ил,видзӧдны
2301,anschauen::V,пӑхса ил,paraudzīties
2302,ansehen::V,пӑх,видзӧдны
2303,ansehen::V,пӑх,aplūkot
2304,hören::V,илт,кывны
2305,hören::V,илт,dzirdēt
2306,zuhören::V,итле,кывзыны
2307,zuhören::V,итле,klausīties
2308,zuhören::V,тӑнла,кывзыны
2309,zuhören::V,тӑнла,klausīties
2310,probieren::V,астив,видлыны
2311,probieren::V,астив,nogaršot
2312,riechen::V,шӑршла,чушкыны
2313,riechen::V,шӑршла,ost
2314,riechen::V,шӑршла,ostīt
2315,fühlen::V,туй,вежӧртны
2316,fühlen::V,туй,гӧгӧрвоны
2317,fühlen::V,туй,just
2318,fühlen::V,туй,izjust
2319,fühlen::V,сис,вежӧртны
2320,fühlen::V,сис,гӧгӧрвоны
2321,fühlen::V,сис,just
2322,fühlen::V,сис,izjust
2323,scheinen::V,туйӑн,кажитчыны
2324,scheinen::V,туйӑн,šķist
2325,scheinen::V,туйӑн,likties
2326,zu sehen sein::V,курӑн,тыдавны
2327,zu sehen sein::V,курӑн,parādīties
2328,vernehmen::V,пӑл,кывны
2329,vernehmen::V,пӑл,saklausīt
2330,frieren::V,йӳтен,кынмыны
2331,frieren::V,йӳтен,salt
2332,tun::V,ту,керны
2333,tun::V,ту,darīt
2334,können::V,пултар,кужны
2335,können::V,пултар,prast
2336,wollen::V,те,кӧсйыны
2337,wollen::V,те,gribēt
2338,anfangen::V,пуҫла,заводитны
2339,anfangen::V,пуҫла,пондыны
2340,anfangen::V,пуҫла,sākt
2341,anfangen::V,пуҫла,iesākt
2342,beenden::V,пӗтер,помавны
2343,beenden::V,пӗтер,beigt
2344,beenden::V,пӗтер,pabeigt
2345,aufhören::V,пӑрах,дугӧдны
2346,aufhören::V,пӑрах,pārtraukt
2347,gelingen::V,ӑн,артмыны
2348,gelingen::V,ӑн,izdoties
2349,geraten::V,пул,сюрны
2350,geraten::V,пул,веськавны
2351,geraten::V,пул,veikties
2352,öffnen::V,уҫ,восьтыны
2353,öffnen::V,уҫ,atvērt
2354,öffnen::V,уҫ,attaisīt
2355,schließen::V,хуп,пӧдлавны
2356,schließen::V,хуп,slēgt
2357,schließen::V,хуп,aizvērt
2358,schließen::V,хуп,aiztaisīt
2359,stellen::V,ларт,сувтӧдны
2360,stellen::V,ларт,likt
2361,stellen::V,ларт,nolikt
2362,stellen::V,тӑрат,сувтӧдны
2363,stellen::V,тӑрат,likt
2364,stellen::V,тӑрат,nolikt
2365,setzen::V,ларт,пуксьӧдны
2366,setzen::V,ларт,sēdināt
2367,legen::V,хур,пуктыны
2368,legen::V,хур,likt
2369,berühren::V,перӗн,вӧрзьӧдны
2370,berühren::V,перӗн,инмӧдчывны
2371,berühren::V,перӗн,skart
2372,berühren::V,перӗн,aizskart
2373,verbinden::V,сып,йитны
2374,verbinden::V,сып,saistīt
2375,verbinden::V,сып,savienot
2376,bedecken::V,вит,вевттьыны
2377,bedecken::V,вит,apsegt
2378,bedecken::V,вит,pārsegt
2379,aufhängen::V,ҫак,ӧшӧдны
2380,aufhängen::V,ҫак,джагӧдны
2381,aufhängen::V,ҫак,uzkārt
2382,anzünden::V,ҫут,ӧзтыны
2383,anzünden::V,ҫут,aizdegt
2384,anzünden::V,ҫут,aizdedzināt
2385,aufheben::V,ҫӗкле,чеччӧдны
2386,aufheben::V,ҫӗкле,сувтӧдны
2387,aufheben::V,ҫӗкле,pacelt
2388,zurücklassen::V,манса хӑвар,кольны
2389,zurücklassen::V,манса хӑвар,atstāt
2390,verlieren::V,ҫӗтер,воштыны
2391,verlieren::V,ҫӗтер,zaudēt
2392,verlieren::V,ҫӗтер,pazaudēt
2393,fallen lassen::V,ӳкер,уськӧдны
2394,fallen lassen::V,ӳкер,nomest
2395,machen::V,ту,вӧчны
2396,machen::V,ту,лӧсьӧдны
2397,machen::V,ту,darīt
2398,herstellen::V,ӑстала,лӧсьӧдны
2399,herstellen::V,ӑстала,ražot
2400,herstellen::V,ӑстала,izgatavot
2401,bauen::V,ту,лэптыны
2402,bauen::V,ту,celt
2403,bauen::V,ту,būvēt
2404,reparieren::V,юса,дзоньтавны
2405,reparieren::V,юса,labot
2406,reparieren::V,юса,remontēt
2407,verbessern::V,лайӑхлат,бурмӧдны
2408,verbessern::V,лайӑхлат,labot
2409,verbessern::V,лайӑхлат,izlabot
2410,ändern::V,улӑштар,вежны
2411,ändern::V,улӑштар,mainīt
2412,graben::V,чав,кодйыны
2413,graben::V,чав,rakt
2414,graben::V,чакала,кодйыны
2415,graben::V,чакала,rakt
2416,beugen::V,кукӑрт,куснявны
2417,beugen::V,кукӑрт,liekt
2418,biegen::V,ав,куснявны
2419,biegen::V,ав,liekt
2420,biegen::V,кукӑрт,куснявны
2421,biegen::V,кукӑрт,liekt
2422,drehen::V,ҫавӑр,бергӧдлыны
2423,drehen::V,ҫавӑр,griezt
2424,wenden::V,ӳпӗнтер,бергӧдны
2425,wenden::V,ӳпӗнтер,apgriezt
2426,umdrehen::V,ҫавӑр,бергӧдны
2427,umdrehen::V,ҫавӑр,apgriezt
2428,heben::V,хӑпарт,лэптыны
2429,heben::V,хӑпарт,celt
2430,heben::V,хӑпарт,cilāt
2431,heben::V,хӑпарт,pacelt
2432,hochheben::V,йӑт,кыпӧдны
2433,hochheben::V,йӑт,pacelt
2434,ergreifen::V,тыт,кутны
2435,ergreifen::V,тыт,paķert
2436,ergreifen::V,тыт,satvert
2437,halten::V,тыт,кутны
2438,halten::V,тыт,turēt
2439,halten::V,тыт,saturēt
2440,drücken::V,пус,личкыны
2441,drücken::V,пус,топӧдны
2442,drücken::V,пус,spiest
2443,schieben::V,тӗк,ӧтдортны
2444,schieben::V,тӗк,йӧткыштны
2445,schieben::V,тӗк,stumt
2446,schieben::V,тӗрт,ӧтдортны
2447,schieben::V,тӗрт,йӧткыштны
2448,schieben::V,тӗрт,stumt
2449,kratzen::V,хыр,гуджӧдны
2450,kratzen::V,хыр,kasīt
2451,kratzen::V,хыр,skrāpēt
2452,lecken::V,ҫула,нювны
2453,lecken::V,ҫула,lakt
2454,lecken::V,ҫула,laizīt
2455,beißen::V,ҫырт,курччыны
2456,beißen::V,ҫырт,kost
2457,beißen::V,хып,курччыны
2458,beißen::V,хып,kost
2459,abreißen::V,тат,орӧдны
2460,abreißen::V,тат,atraut
2461,abreißen::V,тат,atplēst
2462,abschneiden::V,кас,вундавны
2463,abschneiden::V,кас,nogriezt
2464,binden::V,ҫых,гӧрддзавны
2465,binden::V,ҫых,кӧртавны
2466,binden::V,ҫых,siet
2467,binden::V,ҫых,aptīt
2468,stecken::V,чик,сюйны
2469,stecken::V,чик,bāzt
2470,stecken::V,чик,spraust
2471,brechen::V,хуҫ,чегны
2472,brechen::V,хуҫ,lauzt
2473,brechen::V,хуҫ,lauzīt
2474,klopfen::V,такка,камгыны
2475,klopfen::V,такка,klauvēt
2476,hauen::V,шакка,нӧйнты
2477,hauen::V,шакка,кучкыны
2478,hauen::V,шакка,cirst
2479,hauen::V,шакка,dauzīt
2480,kleben::V,ҫыпӑҫтар,лемавны
2481,kleben::V,ҫыпӑҫтар,ляскавны
2482,kleben::V,ҫыпӑҫтар,līmēt
2483,kleben::V,ҫыпӑҫтар,lipināt
2484,reiben::V,сӑтӑр,тільны
2485,reiben::V,сӑтӑр,зыравны
2486,reiben::V,сӑтӑр,rīvēt
2487,reiben::V,сӑтӑр,berzēt
2488,streichen::V,сӗр,мавтны
2489,streichen::V,сӗр,ziest
2490,streichen::V,сӗр,triept
2491,schleifen::V,хӑйра,кеслыны
2492,schleifen::V,хӑйра,trīt
2493,schleifen::V,хӑйра,asināt
2494,schneiden::V,кас,шырны
2495,schneiden::V,кас,griezt
2496,schneiden::V,кас,sagriezt
2497,rütteln::V,лӑка,легӧдны
2498,rütteln::V,лӑка,катлӧдлыны
2499,rütteln::V,лӑка,kratīt
2500,rütteln::V,лӑка,purināt
2501,rütteln::V,силлентер,легӧдны
2502,rütteln::V,силлентер,катлӧдлыны
2503,rütteln::V,силлентер,kratīt
2504,rütteln::V,силлентер,purināt
2505,schütteln::V,лӑка,тракӧдны
2506,schütteln::V,лӑка,kratīt
2507,schütteln::V,силлентер,тракӧдны
2508,schütteln::V,силлентер,kratīt
2509,schwenken::V,сулла,ӧвтны
2510,schwenken::V,сулла,шенасьны
2511,schwenken::V,сулла,vēzēt
2512,schwenken::V,сулла,vēcināt
2513,schütten::V,тултар,кисьтны
2514,schütten::V,тултар,bērt
2515,füllen::V,тултар,тыртны
2516,füllen::V,тултар,pildīt
2517,füllen::V,тултар,piepildīt
2518,einwickeln::V,чӗрке,тубыртны
2519,einwickeln::V,чӗрке,ietīt
2520,tragen::V,ҫӗкле,нуны
2521,tragen::V,ҫӗкле,nest
2522,schleppen::V,сӗтӗр,кыскавны
2523,schleppen::V,сӗтӗр,stiept
2524,schleppen::V,сӗтӗр,staipīt
2525,ziehen::V,тӑс,кыскыны
2526,ziehen::V,тӑс,vilkt
2527,aufbewahren::V,усра,видзны
2528,aufbewahren::V,усра,glabāt
2529,aufbewahren::V,усра,uzglabāt
2530,werfen::V,пӑрах,чӧвтны
2531,werfen::V,пӑрах,шыбитны
2532,werfen::V,пӑрах,mest
2533,werfen::V,пӑрах,sviest
2534,fangen::V,тыт,кутны
2535,fangen::V,тыт,ķert
2536,fangen::V,тыт,uzķert
2537,packen::V,тыт,босьтны
2538,packen::V,тыт,paķert
2539,packen::V,тыт,satvert
2540,verstecken::V,пытарса хур,дзебны
2541,verstecken::V,пытарса хур,slēpt
2542,verstecken::V,пытарса хур,noglabāt
2543,teilen::V,уйӑр,юкны
2544,teilen::V,уйӑр,dalīt
2545,teilen::V,пайла,юкны
2546,teilen::V,пайла,dalīt
2547,schicken::V,яр,ыстыны
2548,schicken::V,яр,sūtīt
2549,schicken::V,яр,atsūtīt
2550,bringen::V,кӳр,вайны
2551,bringen::V,кӳр,atvest
2552,hinzufügen::V,хуш,содтыны
2553,hinzufügen::V,хуш,pievienot
2554,bekommen::V,ил,босьтны
2555,bekommen::V,ил,dabūt
2556,bekommen::V,туян,босьтны
2557,bekommen::V,туян,dabūt
2558,erhalten::V,ил,босьтны
2559,erhalten::V,ил,saņemt
2560,erhalten::V,туян,босьтны
2561,erhalten::V,туян,saņemt
2562,nehmen::V,ил,босьтны
2563,nehmen::V,ил,ņemt
2564,nehmen::V,ил,paņemt
2565,wählen::V,суйла,бӧрйыны
2566,wählen::V,суйла,ievēlēt
2567,auswählen::V,суйла,бӧрйыны
2568,auswählen::V,суйла,izvēlēt
2569,bewahren::V,упра,видзны
2570,bewahren::V,упра,saglabāt
2571,behindern::V,кансӗрле,конйӧдлыны
2572,behindern::V,кансӗрле,джӧмдӧдны
2573,behindern::V,кансӗрле,kavēt
2574,behindern::V,кансӗрле,aizkavēt
2575,behindern::V,чӑрмантар,конйӧдлыны
2576,behindern::V,чӑрмантар,джӧмдӧдны
2577,behindern::V,чӑрмантар,kavēt
2578,behindern::V,чӑрмантар,aizkavēt
2579,verderben::V,пӑс,тшыкӧдны
2580,verderben::V,пӑс,sabojāt
2581,beschädigen::V,пӑс,тшыкӧдны
2582,beschädigen::V,пӑс,bojāt
2583,beschädigen::V,пӑс,maitāt
2584,zerbrechen::V,ват,жуглыны
2585,zerbrechen::V,ват,salauzt
2586,zerbrechen::V,ват,sadauzīt
2587,zerbrechen::V,ҫӗмӗр,жуглыны
2588,zerbrechen::V,ҫӗмӗр,salauzt
2589,zerbrechen::V,ҫӗмӗр,sadauzīt
2590,zerreißen::V,ҫур,орӧдны
2591,zerreißen::V,ҫур,pārraut
2592,zerstören::V,иш,жугӧдны
2593,zerstören::V,иш,кисьтны
2594,zerstören::V,иш,косявны
2595,zerstören::V,иш,graut
2596,zerstören::V,иш,sagraut
2597,verbrennen::V,ҫунтар,сотны
2598,verbrennen::V,ҫунтар,сотчыны
2599,verbrennen::V,ҫунтар,dedzināt
2600,verbrennen::V,ҫунтар,sadedzināt
2601,geben::V,пар,сетны
2602,geben::V,пар,dot
2603,geben::V,пар,padot
2604,reichen::V,пар,сетны
2605,reichen::V,пар,padot
2606,reichen::V,пар,sniegt
2607,schenken::V,парнеле,козьнавны
2608,schenken::V,парнеле,dāvāt
2609,schenken::V,парнеле,dāvināt
2610,versprechen::V,тума пул,кыв сетны
2611,versprechen::V,тума пул,solīt
2612,versprechen::V,тума пул,apsolīt
2613,versprechen::V,сӑмах пар,кыв сетны
2614,versprechen::V,сӑмах пар,solīt
2615,versprechen::V,сӑмах пар,apsolīt
2616,wünschen::V,сун,кӧсйыны
2617,wünschen::V,сун,vēlēt
2618,wünschen::V,сун,novēlēt
2619,loben::V,ырла,ошкыны
2620,loben::V,ырла,lielīt
2621,küssen::V,чуп ту,окавны
2622,küssen::V,чуп ту,bučot
2623,küssen::V,чуп ту,skūpstīt
2624,wiegen::V,сиктер,гудрӧдлыны
2625,wiegen::V,сиктер,šūpot
2626,wiegen::V,силле,гудрӧдлыны
2627,wiegen::V,силле,šūpot
2628,zudecken::V,вит,веввттьыны
2629,zudecken::V,вит,apklāt
2630,zudecken::V,вит,aizsegt
2631,wecken::V,вӑрат,садьмӧдны
2632,wecken::V,вӑрат,чуксавны
2633,wecken::V,вӑрат,modināt
2634,zeigen::V,кӑтарт,петкӧдлыны
2635,zeigen::V,кӑтарт,rādīt
2636,führen::V,илсе пыр,нуӧдны
2637,führen::V,илсе пыр,vadīt
2638,führen::V,ҫавӑтса пыр,нуӧдны
2639,führen::V,ҫавӑтса пыр,vadīt
2640,lehren::V,вёрент,велӧдны
2641,lehren::V,вёрент,mācīt
2642,lehren::V,вёрент,iemācīt
2643,unterrichten::V,вёрент,велӧдны
2644,unterrichten::V,вёрент,apmācīt
2645,aufziehen::V,вӗрент,быдтыны
2646,aufziehen::V,вӗрент,uzaudzināt
2647,leiten::V,тытса пыр,веськӧдлыны
2648,leiten::V,тытса пыр,vadīt
2649,leiten::V,тытса пыр,pārzināt
2650,antreiben::V,васкат,тэрмӧдны
2651,antreiben::V,васкат,urdīt
2652,antreiben::V,васкат,mudināt
2653,lassen::V,пусахла,тшӧктыны
2654,lassen::V,пусахла,ļaut
2655,lassen::V,хуш,тшӧктыны
2656,lassen::V,хуш,ļaut
2657,einladen::V,чӗн,корны
2658,einladen::V,чӗн,ielūgt
2659,einladen::V,чӗн,aicināt
2660,vereinigen::V,пӗрлештер,ӧтувтны
2661,vereinigen::V,пӗрлештер,котыртны
2662,vereinigen::V,пӗрлештер,vienot
2663,vereinigen::V,пӗрлештер,apvienot
2664,besuchen::V,ҫит,волыны
2665,besuchen::V,ҫит,ветлыны
2666,besuchen::V,ҫит,apciemot
2667,besuchen::V,кӗрсе кур,волыны
2668,besuchen::V,кӗрсе кур,ветлыны
2669,besuchen::V,кӗрсе кур,apciemot
2670,treffen::V,тӗл пул,вочаӧдны
2671,treffen::V,тӗл пул,паныдавны
2672,treffen::V,тӗл пул,satikt
2673,treffen::V,тӗл пул,sastapt
2674,sich versammeln::V,пуҫтарӑн,лӧсьӧдчыны
2675,sich versammeln::V,пуҫтарӑн,salasīties
2676,sich versammeln::V,пуҫтарӑн,sapulcēties
2677,spielen::V,выля,ворсны
2678,spielen::V,выля,spēlēt
2679,spielen::V,выля,spēlēties
2680,singen::V,юрла,сьывны
2681,singen::V,юрла,dziedāt
2682,tanzen::V,ташла,йӧктыны
2683,tanzen::V,ташла,diet
2684,tanzen::V,ташла,dejot
2685,tanzen::V,ташла,dancot
2686,sich trennen::V,уйрӑл,торйӧдчыны
2687,sich trennen::V,уйрӑл,šķirties
2688,sich trennen::V,уйрӑл,izšķirties
2689,verlassen::V,хӑвар,эновтны
2690,verlassen::V,хӑвар,atstāt
2691,retten::V,ҫӑл,видзны
2692,retten::V,ҫӑл,мездыны
2693,retten::V,ҫӑл,glābt
2694,bewachen::V,хуралла,видзны
2695,bewachen::V,хуралла,sargāt
2696,schützen::V,сыхла,видзны
2697,schützen::V,сыхла,pasargāt
2698,schützen::V,сыхла,aizsargāt
2699,verteidigen::V,хӳтӗле,дорйыны
2700,verteidigen::V,хӳтӗле,aizstāvēt
2701,sich schlagen::V,ҫапӑҫ,косясьны
2702,sich schlagen::V,ҫапӑҫ,kauties
2703,sich schlagen::V,ҫапӑҫ,izkauties
2704,schießen::V,пер,лыйны
2705,schießen::V,пер,šaut
2706,schießen::V,пер,šaudīt
2707,siegen::V,ҫӗн,вермыны
2708,siegen::V,ҫӗн,uzvarēt
2709,siegen::V,ҫӗнтер,вермыны
2710,siegen::V,ҫӗнтер,uzvarēt
2711,ärgern::V,тарӑхтар,лӧгӧдны
2712,ärgern::V,тарӑхтар,лёкмӧдны
2713,ärgern::V,тарӑхтар,скӧрмӧдны
2714,ärgern::V,тарӑхтар,sadusmot
2715,ärgern::V,ҫиллентер,лӧгӧдны
2716,ärgern::V,ҫиллентер,лёкмӧдны
2717,ärgern::V,ҫиллентер,скӧрмӧдны
2718,ärgern::V,ҫиллентер,sadusmot
2719,schlagen::V,ҫап,вартны
2720,schlagen::V,ҫап,sist
2721,schlagen::V,ҫап,triekt
2722,treten::V,тап,лёгны
2723,treten::V,тап,майкны
2724,treten::V,тап,mīt
2725,treten::V,тап,paspert
2726,stechen::V,чик,бышткыны
2727,stechen::V,чик,durt
2728,stoßen::V,чыш,тойлыны
2729,stoßen::V,чыш,йӧткавны
2730,stoßen::V,чыш,grūst
2731,stehlen::V,вӑрла,гусявны
2732,stehlen::V,вӑрла,zagt
2733,stören::V,кансӗрле,падмӧдны
2734,stören::V,кансӗрле,traucēt
2735,belästigen::V,аптӑрат,дӧзмӧдны
2736,belästigen::V,аптӑрат,apgrūtināt
2737,belästigen::V,хупла,дӧзмӧдны
2738,belästigen::V,хупла,apgrūtināt
2739,verbergen::V,пытар,дзебны
2740,verbergen::V,пытар,сайӧдны
2741,verbergen::V,пытар,slēpt
2742,verbergen::V,пытар,paslēpt
2743,täuschen::V,суй,пӧръявны
2744,täuschen::V,суй,ылӧдны
2745,täuschen::V,суй,mānīt
