,Concept_ID,lv,kv
1532,dorthin::ADV,сэтчӧ,сэтчин
1533,dorthin::ADV,turp,сэтчин
1534,dorthin::ADV,uz turieni,сэтчин
1535,geradeaus::ADV,веськыда,веськыта
1536,geradeaus::ADV,taisni uz priekšu,веськыта
1537,vorwärts::ADV,водзӧ,одзӧ
1538,vorwärts::ADV,uz priekšu,одзӧ
1539,rückwärts::ADV,бӧрӧ,бӧр
1540,rückwärts::ADV,atmuguriski,бӧр
1541,zurück::ADV,бӧр,бӧр
1542,zurück::ADV,atpakāļ,бӧр
1543,unten::ADV,улын,увтын
1544,unten::ADV,уліын,увтын
1545,unten::ADV,lejā,увтын
1546,unten::ADV,apakšā,увтын
1547,hinab::ADV,улӧ,увтас
1548,hinab::ADV,увлан,увтас
1549,hinab::ADV,uz leju,увтас
1550,oben::ADV,вылын,вевдӧрас
1551,oben::ADV,выліын,вевдӧрас
1552,oben::ADV,virsū,вевдӧрас
1553,hinauf::ADV,выліӧ,вывлань
1554,hinauf::ADV,выліӧ,вывланьӧ
1555,hinauf::ADV,augšā,вывлань
1556,hinauf::ADV,augšā,вывланьӧ
1557,hinauf::ADV,uz augšu,вывлань
1558,hinauf::ADV,uz augšu,вывланьӧ
1559,überall::ADV,быдлаын,быдлан
1560,überall::ADV,visur,быдлан
1561,nicht::ADV,oз,ог
1562,nicht::ADV,ne,ог
1563,ein wenig::ADV,неуна,-ышт
1564,ein wenig::ADV,неуна,невна
1565,ein wenig::ADV,drusku,-ышт
1566,ein wenig::ADV,drusku,невна
1567,kaum::ADV,мырдэм,ӧдва
1568,kaum::ADV,diezin vai,ӧдва
1569,sehr::ADV,зэв,вывтi
1570,sehr::ADV,ļoti,вывтi
1571,sehr::ADV,gaužām,вывтi
1572,so::ADV,тадз,сiдз
1573,so::ADV,сідз,сiдз
1574,so::ADV,tā,сiдз
1575,so::ADV,tik,сiдз
1576,noch::ADV,на,эшӧ
1577,noch::ADV,нӧшта,эшӧ
1578,noch::ADV,vēl,эшӧ
1579,nur::ADV,куш,только
1580,nur::ADV,сӧмын,только
1581,nur::ADV,vien,только
1582,nur::ADV,tikai,только
1583,schon::ADV,нин,ни
1584,schon::ADV,jau,ни
1585,wieder::ADV,бара,бӧра
1586,wieder::ADV,atkal,бӧра
1587,vergebens::ADV,весьшӧрӧ,весись
1588,vergebens::ADV,velti,весись
1589,vor::PRP,водзын,одзас
1590,vor::PRP,priekš,одзас
1591,hinter::PRP,бӧрнын,бӧрӧ
1592,hinter::PRP,aiz,бӧрӧ
1593,unter::PRP,улын,увтын
1594,unter::PRP,zem,увтын
1595,durch::PRP,пыр,пыр
1596,durch::PRP,пырыс,пыр
1597,durch::PRP,caur,пыр
1598,durch::PRP,cauri,пыр
1599,neben::PRP,бердын,бокам
1600,neben::PRP,бердын,боксиным
1601,neben::PRP,līdzās,бокам
1602,neben::PRP,līdzās,боксиным
1603,zwischen::PRP,костын,коласас
1604,zwischen::PRP,starp,коласас
1605,wegen::PRP,вӧсна,понда
1606,wegen::PRP,pēc,понда
1607,dies::PRN,тайӧ,эта
1608,dies::PRN,šis,эта
1609,das::PRN,ciйö,сiя
1610,das::PRN,tas,сiя
1611,alles::PRN,став,быдӧс
1612,alles::PRN,viss,быдӧс
1613,ich::PRN,ме,ме
1614,ich::PRN,es,ме
1615,du::PRN,тэ,тэ
1616,du::PRN,tu,тэ
1617,er::PRN,сійӧ,сiя
1618,er::PRN,viņš,сiя
1619,wir::PRN,ми,мийӧ
1620,wir::PRN,mēs,мийӧ
1621,ihr::PRN,тi,ті
1622,ihr::PRN,jūs,ті
1623,sie::PRN,найö,нія
1624,sie::PRN,viņi,нія
1625,sie::PRN,viņas,нія
1626,was::FPRN,мый,мый
1627,was::FPRN,kas,мый
1628,wer::FPRN,код,кин
1629,wer::FPRN,kas,кин
1630,wo::FADV,кыті,кытӧн
1631,wo::FADV,kur,кытӧн
1632,wohin::FADV,кытчӧ,кытчӧ
1633,wohin::FADV,kurp,кытчӧ
1634,wohin::FADV,uz kurieni,кытчӧ
1635,wie::FADV,кыдзи,дзик
1636,wie::FADV,kā,дзик
1637,warum::FADV,мыйла,мыля
1638,warum::FADV,мыйла,мыйсянь
1639,warum::FADV,kāpēc,мыля
1640,warum::FADV,kāpēc,мыйсянь
1641,wieviel::FNUM,кымын,мымда
1642,wieviel::FNUM,cik,мымда
1643,eins::NUM,ӧтик,ӧт
1644,eins::NUM,viens,ӧт
1645,zwei::NUM,кык,кык
1646,zwei::NUM,divi,кык
1647,drei::NUM,куим,куим
1648,drei::NUM,trīs,куим
1649,vier::NUM,нель,нёль
1650,vier::NUM,četri,нёль
1651,fünf::NUM,вит,вит
1652,fünf::NUM,pieci,вит
1653,sechs::NUM,квайт,квать
1654,sechs::NUM,seši,квать
1655,sieben::NUM,сизим,сизим
1656,sieben::NUM,septiņi,сизим
1657,acht::NUM,кӧкъямыс,кыкьямыс
1658,acht::NUM,astoņi,кыкьямыс
1659,neun::NUM,ӧкмыс,ӧкмыс
1660,neun::NUM,deviņi,ӧкмыс
1661,zehn::NUM,дас,дас
1662,zehn::NUM,desmit,дас
1663,elf::NUM,дас ӧтик,дасотік
1664,elf::NUM,vienpadsmit,дасотік
1665,zwölf::NUM,дас кык,даскык
1666,zwölf::NUM,divpadsmit,даскык
1667,zwanzig::NUM,кызь,кыкдас
1668,zwanzig::NUM,divdesmit,кыкдас
1669,dreißig::NUM,комын,куимдас
1670,dreißig::NUM,trīsdesmit,куимдас
1671,vierzig::NUM,нелямын,нёльдас
1672,vierzig::NUM,četrdesmit,нёльдас
1673,fünfzig::NUM,ветымын,витдас
1674,fünfzig::NUM,piecdesmit,витдас
1675,sechzig::NUM,квайтымын,кватьдас
1676,sechzig::NUM,sešdesmit,кватьдас
1677,siebzig::NUM,сизимдас,сизимдас
1678,siebzig::NUM,septiņdesmit,сизимдас
1679,achtzig::NUM,кӧкъямысдас,кыкьямысдас
1680,achtzig::NUM,astoņdesmit,кыкьямысдас
1681,neunzig::NUM,ӧкмысдас,ӧкмысдас
1682,neunzig::NUM,deviņdesmit,ӧкмысдас
1683,hundert::NUM,сё,сто
1684,hundert::NUM,simt,сто
1685,tausend::NUM,сюрс,тысяча
1686,tausend::NUM,tūkstoš,тысяча
1687,und::CNJ,и,и
1688,und::CNJ,и,да
1689,und::CNJ,un,и
1690,und::CNJ,un,да
1691,oder::CNJ,либӧ,или
1692,oder::CNJ,jeb,или
1693,stehen::V,сулавны,сулавны
1694,stehen::V,stāvēt,сулавны
1695,sitzen::V,пукавны,пукавны
1696,sitzen::V,sēdēt,пукавны
1697,liegen::V,куйлыны,куйлыны
1698,liegen::V,gulēt,куйлыны
1699,hängen::V,ӧшавны,ӧшавны
1700,hängen::V,karāties,ӧшавны
1701,werden::V,лоны,лоны
1702,werden::V,tapt,лоны
1703,passieren::V,лоны,аркмыны
1704,passieren::V,notikt,аркмыны
1705,beginnen::V,кутчысьны,петны
1706,beginnen::V,кутны,петны
1707,beginnen::V,sākties,петны
1708,enden::V,помасьны,-сь
1709,enden::V,помасьны,бырны
1710,enden::V,beigties,-сь
1711,enden::V,beigties,бырны
1712,wechseln::V,вежсьыны,вежсьыны
1713,wechseln::V,mainīties,вежсьыны
1714,aufgehen[Sonne]::V,петны,петавны
1715,aufgehen[Sonne]::V,lēkt,петавны
1716,aufgehen[Sonne]::V,uzlēkt,петавны
1717,untergehen[Sonne]::V,пуксьыны,пуксьыны
1718,untergehen[Sonne]::V,noiet,пуксьыны
1719,untergehen[Sonne]::V,rietēt,пуксьыны
1720,scheinen[Sonne]::V,югъявны,югьявны
1721,scheinen[Sonne]::V,югвидзны,югьявны
1722,scheinen[Sonne]::V,spīdēt,югьявны
1723,donnern::V,гымавны,гымавны
1724,donnern::V,dārdēt,гымавны
1725,wehen::V,пӧльтны,пӧлявны
1726,wehen::V,pūst,пӧлявны
1727,strömen::V,киссьыны,киссьыны
1728,strömen::V,līt,киссьыны
1729,strömen::V,plūst,киссьыны
1730,fließen::V,визувтны,визывтны
1731,fließen::V,tecēt,визывтны
1732,sich drehen::V,бергавны,бергавны
1733,sich drehen::V,grozīties,бергавны
1734,schwanken::V,легны,кӧвьясьны
1735,schwanken::V,лайкъявны,кӧвьясьны
1736,schwanken::V,līgoties,кӧвьясьны
1737,schwanken::V,grīļoties,кӧвьясьны
1738,schwingen::V,лайкъявны,дюттясьны
1739,schwingen::V,люллявны,дюттясьны
1740,schwingen::V,vēzēties,дюттясьны
1741,fallen::V,усьны,усьны
1742,fallen::V,krist,усьны
1743,brennen::V,сотчыны,сотчыны
1744,brennen::V,degt,сотчыны
1745,rauchen::V,тшынӧдны,тшынасьны
1746,rauchen::V,dūmot,тшынасьны
1747,regnen::V,зэрны,зэрны
1748,regnen::V,līt,зэрны
1749,gefrieren::V,кынмыны,гегдыны
1750,gefrieren::V,sasalt,гегдыны
1751,tauen::V,сывны,сывны
1752,tauen::V,kust,сывны
1753,schmelzen::V,сывны,сывны
1754,schmelzen::V,kust,сывны
1755,schmelzen::V,nokust,сывны
1756,trocknen::V,косьмыны,косьмыны
1757,trocknen::V,žūt,косьмыны
1758,trocknen::V,kaltēties,косьмыны
1759,sieden::V,пуны,пизьны
1760,sieden::V,virt,пизьны
1761,sieden::V,vārīties,пизьны
1762,faulen::V,сісьмыны,нёльзьыны
1763,faulen::V,pūt,нёльзьыны
1764,faulen::V,trudēt,нёльзьыны
1765,verfaulen::V,сісьмыны,тӧрмыны
1766,verfaulen::V,сісьмыны,сiсьмыны
1767,verfaulen::V,sapūt,тӧрмыны
1768,verfaulen::V,sapūt,сiсьмыны
1769,verfaulen::V,satrūdēt,тӧрмыны
1770,verfaulen::V,satrūdēt,сiсьмыны
1771,reißen::V,орны,косясьны
1772,reißen::V,plīst,косясьны
1773,reißen::V,satrūkt,косясьны
1774,versinken::V,вӧйны,вӧйны
1775,versinken::V,grimt,вӧйны
1776,versinken::V,nogrimt,вӧйны
1777,vergehen::V,кольны,мунны
1778,vergehen::V,ордйыны,мунны
1779,vergehen::V,paiet,мунны
1780,erscheinen::V,петкӧдчыны,мыччисьны
1781,erscheinen::V,parādīties,мыччисьны
1782,verschwinden::V,бырны,ӧшны
1783,verschwinden::V,nozust,ӧшны
1784,sinken::V,вӧйны,ямны
1785,sinken::V,kristies,ямны
1786,abnehmen::V,чинны,ямны
1787,abnehmen::V,noplakt,ямны
1788,abnehmen::V,mazināties,ямны
1789,zunehmen::V,содны,паськавны
1790,zunehmen::V,ыдждыны,паськавны
1791,zunehmen::V,pieaugt,паськавны
1792,zunehmen::V,pieņemties,паськавны
1793,steigen::V,лыбны,лэбтiсьны
1794,steigen::V,kāpt,лэбтiсьны
1795,wachsen::V,быдмыны,быдмыны
1796,wachsen::V,augt,быдмыны
1797,glänzen::V,югъявны,свиттявны
1798,glänzen::V,дзирдавны,свиттявны
1799,glänzen::V,zaigot,свиттявны
1800,glänzen::V,laistīties,свиттявны
1801,funkeln::V,югъявны,югйовтлыны
1802,funkeln::V,югъявны,югйӧв-керны
1803,funkeln::V,дзирдавны,югйовтлыны
1804,funkeln::V,дзирдавны,югйӧв-керны
1805,funkeln::V,mirdzēt,югйовтлыны
1806,funkeln::V,mirdzēt,югйӧв-керны
1807,funkeln::V,dzirkstēt,югйовтлыны
1808,funkeln::V,dzirkstēt,югйӧв-керны
1809,lärmen::V,жувгыны,чавзыны
1810,lärmen::V,ыугыны,чавзыны
1811,lärmen::V,шумитны,чавзыны
1812,lärmen::V,ālēties,чавзыны
1813,lärmen::V,trokšņot,чавзыны
1814,läuten::V,жургыны,диньгыны
1815,läuten::V,zvanīt,диньгыны
1816,klingeln::V,звӧнитны,силькӧтны
1817,klingeln::V,zvanīt,силькӧтны
1818,klirren::V,гольскöдчыны,жольӧтны
1819,klirren::V,tinkšķēt,жольӧтны
1820,klirren::V,džinkstēt,жольӧтны
1821,brausen::V,буавны,гуасьны
1822,brausen::V,krākt,гуасьны
1823,brausen::V,brāzmot,гуасьны
1824,rauschen::V,кышакывны,кышӧтны
1825,rauschen::V,šalkt,кышӧтны
1826,klingen::V,шыавны,горавны
1827,klingen::V,юргыны,горавны
1828,klingen::V,skanēt,горавны
1829,klingen::V,izklausīties,горавны
1830,bellen::V,увтны,увтны
1831,bellen::V,увтны,вувтны
1832,bellen::V,riet,увтны
1833,bellen::V,riet,вувтны
1834,heulen::V,омлявны,уннявны
1835,heulen::V,вурзавны,уннявны
1836,heulen::V,kaukt,уннявны
1837,heulen::V,gaudot,уннявны
1838,blasen::V,пӧльтны,пӧлявны
1839,blasen::V,pūst,пӧлявны
1840,pfeifen::V,шутьлявны,пиксыны
1841,pfeifen::V,svilpt,пиксыны
1842,pfeifen::V,svilpot,пиксыны
1843,schreien::V,горзыны,айзыны
1844,schreien::V,brēkt,айзыны
1845,schreien::V,kliegt,айзыны
1846,stöhnen::V,ымзыны,ойзыны
1847,stöhnen::V,ымзыны,ружтыны
1848,stöhnen::V,vaidēt,ойзыны
1849,stöhnen::V,vaidēt,ружтыны
1850,zittern::V,тіравны,легьявны
1851,zittern::V,drebēt,легьявны
1852,leben::V,овны,овны
1853,leben::V,dzīvot,овны
1854,geboren werden::V,чужны,шогмыны
1855,geboren werden::V,dzimt,шогмыны
1856,atmen::V,кашкыны,лолавны
1857,atmen::V,пошиктыны,лолавны
1858,atmen::V,elpot,лолавны
1859,trinken::V,юны,юны
1860,trinken::V,dzert,юны
1861,essen::V,сёйны,сёйны
1862,essen::V,ēst,сёйны
1863,schlucken::V,ньылавны,ньылавны
1864,schlucken::V,rīt,ньылавны
1865,müde werden::V,мудзны,мыдзны
1866,müde werden::V,nokust,мыдзны
1867,einschlafen::V,ланьтны,ланьтны
1868,einschlafen::V,унмовсьны,ланьтны
1869,einschlafen::V,iemigt,ланьтны
1870,einschlafen::V,aizmigt,ланьтны
1871,schlafen::V,узьны,узьны
1872,schlafen::V,gulēt,узьны
1873,aufwachen::V,садьмыны,саймыны
1874,aufwachen::V,садьмыны,пальмыны
1875,aufwachen::V,mosties,саймыны
1876,aufwachen::V,mosties,пальмыны
1877,aufstehen::V,чеччыны,сувтны
1878,aufstehen::V,celties,сувтны
1879,sich erholen::V,шойччыны,шоччисьлыны
1880,sich erholen::V,atžirgt,шоччисьлыны
1881,sich erholen::V,atpūsties,шоччисьлыны
1882,krank werden::V,висьмыны,моржитны
1883,krank werden::V,sasirgt,моржитны
1884,krank sein::V,висьны,шогавны
1885,krank sein::V,висьны,визьӧтны
1886,krank sein::V,slimot,шогавны
1887,krank sein::V,slimot,визьӧтны
1888,schmerzen::V,висьны,висьны
1889,schmerzen::V,sāpēt,висьны
1890,schmerzen::V,smelgt,висьны
1891,husten::V,кызны,кашляйтны
1892,husten::V,klepot,кашляйтны
1893,genesen::V,бурдны,бурдны
1894,genesen::V,veseļoties,бурдны
1895,sterben::V,кувны,кувны
1896,sterben::V,mirt,кувны
1897,sterben::V,nomirt,кувны
1898,umkommen::V,кувны,вийсьыны
1899,umkommen::V,apsprāgt,вийсьыны
1900,umkommen::V,aiziet bojā,вийсьыны
1901,sich bewegen::V,вӧрзьыны,локны
1902,sich bewegen::V,вӧрзьыны,ветлӧтны
1903,sich bewegen::V,virzīties,локны
1904,sich bewegen::V,virzīties,ветлӧтны
1905,sich rühren::V,вӧрны,вӧрзьӧтчыны
1906,sich rühren::V,вӧрӧдчыны,вӧрзьӧтчыны
1907,sich rühren::V,sagrozīties,вӧрзьӧтчыны
1908,sich erheben::V,сувтны,сувтны
1909,sich erheben::V,piecelties,сувтны
1910,sich setzen::V,пуксьыны,пуксьыны
1911,sich setzen::V,sēsties,пуксьыны
1912,hinfallen::V,усьны,пӧрласьны
1913,hinfallen::V,sabirt,пӧрласьны
1914,hinfallen::V,pakrist,пӧрласьны
1915,laufen::V,мyнны,мунны
1916,laufen::V,iet,мунны
1917,laufen::V,skraidīt,мунны
1918,schreiten::V,восьлавны,тальччавны
1919,schreiten::V,soļot,тальччавны
1920,spazierengehen::V,гуляйтны,котрасьны
1921,spazierengehen::V,staigāt,котрасьны
1922,spazierengehen::V,pastaigāties,котрасьны
1923,eilen::V,тэрмасьны,тэрмасьны
1924,eilen::V,traukt,тэрмасьны
1925,sich beeilen::V,тэрмасьны,тэрмасьны
1926,sich beeilen::V,steigties,тэрмасьны
1927,sich beeilen::V,pasteigties,тэрмасьны
1928,sausen::V,тӧвзьыны,вирдавны-котӧртны
1929,sausen::V,drāzt,вирдавны-котӧртны
1930,sausen::V,brāzties,вирдавны-котӧртны
1931,rennen::V,котӧртны,
1932,rennen::V,skriet,
1933,springen::V,чеччавны,чеччавны
1934,springen::V,lēkt,чеччавны
1935,klettern::V,кышасьны,кышасьны
1936,klettern::V,кавшасьны,кышасьны
1937,klettern::V,kāpt,кышасьны
1938,klettern::V,rāpties,кышасьны
1939,schaukeln::V,гычасьны,чурликасьны
1940,schaukeln::V,šūpoties,чурликасьны
1941,schaukeln::V,zvalstīties,чурликасьны
1942,kriechen::V,кыссьыны,кыскасьны-мунны
1943,kriechen::V,līst,кыскасьны-мунны
1944,kriechen::V,rāpot,кыскасьны-мунны
1945,schwimmen::V,уявны,вартчыны
1946,schwimmen::V,peldēt,вартчыны
1947,tauchen::V,сунавны,сунгисьны ваӧ
1948,tauchen::V,gremdēties,сунгисьны ваӧ
1949,rudern::V,пелысасьны,сынны
1950,rudern::V,airēt,сынны
1951,rudern::V,irties,сынны
1952,fahren::V,мунны,мунны
1953,fahren::V,braukt,мунны
1954,fliegen::V,лэбны,лэбавны
1955,fliegen::V,lidot,лэбавны
1956,fliegen::V,laisties,лэбавны
1957,gehen::V,мyнны,мунны
1958,gehen::V,iet,мунны
1959,weggehen::V,мунавны,мунны
1960,weggehen::V,aiziet,мунны
1961,abfahren::V,мӧдӧдчыны,иньдӧтчыны
1962,abfahren::V,мӧдӧдчыны,мунны
1963,abfahren::V,atiet,иньдӧтчыны
1964,abfahren::V,atiet,мунны
1965,abfahren::V,aizbraukt,иньдӧтчыны
1966,abfahren::V,aizbraukt,мунны
1967,anhalten::V,джӧмдыны,сувтны
1968,anhalten::V,apstāties,сувтны
1969,hineingehen::V,пырны,пырны
1970,hineingehen::V,ieiet,пырны
1971,eintreten::V,пырны,пырны
1972,eintreten::V,ienākt,пырны
1973,kommen::V,воны,локны
1974,kommen::V,локны,локны
1975,kommen::V,nākt,локны
1976,ankommen::V,воны,локны
1977,ankommen::V,локны,локны
1978,ankommen::V,nonākt,локны
1979,ankommen::V,ierasties,локны
1980,zurückkommen::V,косны,бертны
1981,zurückkommen::V,косны,панӧвтсьыны
1982,zurückkommen::V,бергӧдчыны,бертны
1983,zurückkommen::V,бергӧдчыны,панӧвтсьыны
1984,zurückkommen::V,atgriezties,бертны
1985,zurückkommen::V,atgriezties,панӧвтсьыны
1986,bleiben::V,кольны,кольччыны
1987,bleiben::V,palikt,кольччыны
1988,warten::V,виччысьны,видзчисьны
1989,warten::V,gaidīt,видзчисьны
1990,erwarten::V,виччысьны,видзчисьны
1991,erwarten::V,sagaidīt,видзчисьны
1992,suchen::V,корсьны,кошшыны
1993,suchen::V,meklēt,кошшыны
1994,finden::V,казявны,адззыны
1995,finden::V,rast,адззыны
1996,finden::V,atrast,адззыны
1997,versuchen::V,заводитчывны,пондыны
1998,versuchen::V,заводитчывны,пондӧтны
1999,versuchen::V,mēģināt,пондыны
2000,versuchen::V,mēģināt,пондӧтны
2001,vorbereiten::V,дасьтыны,лӧсьӧтны
2002,vorbereiten::V,gatavot,лӧсьӧтны
2003,vorbereiten::V,sagatavot,лӧсьӧтны
2004,lieben::V,радейтны,милуйтны
2005,lieben::V,mīlēt,милуйтны
2006,mögen::V,радейтны,радейтны
2007,mögen::V,gribēties,радейтны
2008,lachen::V,серавны,серавны
2009,lachen::V,серавлыны,серавны
2010,lachen::V,smiet,серавны
2011,lachen::V,smieties,серавны
2012,rühren::V,нормӧдны,сьӧлӧм вӧрзьӧтны
2013,rühren::V,aizgrābt,сьӧлӧм вӧрзьӧтны
2014,weinen::V,бӧрдны,горзыны
2015,weinen::V,raudāt,горзыны
2016,schimpfen::V,видчыны,видчыны
2017,schimpfen::V,rāties,видчыны
2018,schimpfen::V,lamāties,видчыны
2019,sich ärgern::V,скӧравны,лёкавны
2020,sich ärgern::V,īgt,лёкавны
2021,sich ärgern::V,pukoties,лёкавны
2022,sich ärgern::V,dusmoties,лёкавны
2023,sich fürchten::V,повны,повны
2024,sich fürchten::V,bīties,повны
2025,sich fürchten::V,baidīties,повны
2026,fürchten::V,повны,повны
2027,fürchten::V,baidīties no,повны
2028,fliehen::V,пышйыны,пышшыны
2029,fliehen::V,bēgt,пышшыны
2030,flüchten::V,пышйыны,пышшыны
2031,flüchten::V,aizbēgt,пышшыны
2032,sehen::V,аддзыны,адззыны
2033,sehen::V,redzēt,адззыны
2034,anschauen::V,видзӧдны,видзӧтны
2035,anschauen::V,paraudzīties,видзӧтны
2036,ansehen::V,видзӧдны,видзӧтны
2037,ansehen::V,aplūkot,видзӧтны
2038,hören::V,кывны,кывны
2039,hören::V,dzirdēt,кывны
2040,zuhören::V,кывзыны,кывзыны
2041,zuhören::V,klausīties,кывзыны
2042,probieren::V,видлыны,пешлыны
2043,probieren::V,nogaršot,пешлыны
2044,riechen::V,чушкыны,дукавны
2045,riechen::V,ost,дукавны
2046,riechen::V,ostīt,дукавны
2047,fühlen::V,вежӧртны,кывны
2048,fühlen::V,гӧгӧрвоны,кывны
2049,fühlen::V,just,кывны
2050,fühlen::V,izjust,кывны
2051,scheinen::V,кажитчыны,декуйтчыны
2052,scheinen::V,šķist,декуйтчыны
2053,scheinen::V,likties,декуйтчыны
2054,zu sehen sein::V,тыдавны,тыдавны
2055,zu sehen sein::V,parādīties,тыдавны
2056,vernehmen::V,кывны,тӧдмавны
2057,vernehmen::V,saklausīt,тӧдмавны
2058,frieren::V,кынмыны,гегдыны
2059,frieren::V,salt,гегдыны
2060,tun::V,керны,керны
2061,tun::V,darīt,керны
2062,können::V,кужны,вермыны
2063,können::V,prast,вермыны
2064,wollen::V,кӧсйыны,мӧдны
2065,wollen::V,gribēt,мӧдны
2066,anfangen::V,заводитны,петны
2067,anfangen::V,пондыны,петны
2068,anfangen::V,sākt,петны
2069,anfangen::V,iesākt,петны
2070,beenden::V,помавны,ештӧтны
2071,beenden::V,помавны,керыштны
2072,beenden::V,beigt,ештӧтны
2073,beenden::V,beigt,керыштны
2074,beenden::V,pabeigt,ештӧтны
2075,beenden::V,pabeigt,керыштны
2076,aufhören::V,дугӧдны,дугдыны
2077,aufhören::V,pārtraukt,дугдыны
2078,gelingen::V,артмыны,шогмыны
2079,gelingen::V,izdoties,шогмыны
2080,geraten::V,сюрны,мыччисьны
2081,geraten::V,веськавны,мыччисьны
2082,geraten::V,veikties,мыччисьны
2083,öffnen::V,восьтыны,осьтны
2084,öffnen::V,atvērt,осьтны
2085,öffnen::V,attaisīt,осьтны
2086,schließen::V,пӧдлавны,пӧднавны
2087,schließen::V,slēgt,пӧднавны
2088,schließen::V,aizvērt,пӧднавны
2089,schließen::V,aiztaisīt,пӧднавны
2090,stellen::V,сувтӧдны,сувтӧтны
2091,stellen::V,likt,сувтӧтны
2092,stellen::V,nolikt,сувтӧтны
2093,setzen::V,пуксьӧдны,пуксьӧтны
2094,setzen::V,sēdināt,пуксьӧтны
2095,legen::V,пуктыны,пуктыны
2096,legen::V,likt,пуктыны
2097,berühren::V,вӧрзьӧдны,вӧрзьӧтны
2098,berühren::V,инмӧдчывны,вӧрзьӧтны
2099,berühren::V,skart,вӧрзьӧтны
2100,berühren::V,aizskart,вӧрзьӧтны
2101,verbinden::V,йитны,йитны
2102,verbinden::V,saistīt,йитны
2103,verbinden::V,savienot,йитны
2104,bedecken::V,вевттьыны,вевттьыны
2105,bedecken::V,apsegt,вевттьыны
2106,bedecken::V,pārsegt,вевттьыны
2107,aufhängen::V,ӧшӧдны,ӧшӧтны
2108,aufhängen::V,джагӧдны,ӧшӧтны
2109,aufhängen::V,uzkārt,ӧшӧтны
2110,anzünden::V,ӧзтыны,ӧзтыны
2111,anzünden::V,aizdegt,ӧзтыны
2112,anzünden::V,aizdedzināt,ӧзтыны
2113,aufheben::V,чеччӧдны,лэбтыны
2114,aufheben::V,сувтӧдны,лэбтыны
2115,aufheben::V,pacelt,лэбтыны
2116,zurücklassen::V,кольны,кольны
2117,zurücklassen::V,atstāt,кольны
2118,verlieren::V,воштыны,ӧштыны
2119,verlieren::V,zaudēt,ӧштыны
2120,verlieren::V,pazaudēt,ӧштыны
2121,fallen lassen::V,уськӧдны,уськӧтны
2122,fallen lassen::V,nomest,уськӧтны
2123,machen::V,вӧчны,керны
2124,machen::V,лӧсьӧдны,керны
2125,machen::V,darīt,керны
2126,herstellen::V,лӧсьӧдны,вӧчны
2127,herstellen::V,ražot,вӧчны
2128,herstellen::V,izgatavot,вӧчны
2129,bauen::V,лэптыны,строитны
2130,bauen::V,celt,строитны
2131,bauen::V,būvēt,строитны
2132,reparieren::V,дзоньтавны,вочны
2133,reparieren::V,labot,вочны
2134,reparieren::V,remontēt,вочны
2135,verbessern::V,бурмӧдны,бурсьӧтны
2136,verbessern::V,labot,бурсьӧтны
2137,verbessern::V,izlabot,бурсьӧтны
2138,ändern::V,вежны,вежны
2139,ändern::V,mainīt,вежны
2140,graben::V,кодйыны,гарйыны
2141,graben::V,rakt,гарйыны
2142,beugen::V,куснявны,кусіньтны
2143,beugen::V,liekt,кусіньтны
2144,biegen::V,куснявны,чукыльтыштны
2145,biegen::V,liekt,чукыльтыштны
2146,drehen::V,бергӧдлыны,бергӧтны
2147,drehen::V,griezt,бергӧтны
2148,wenden::V,бергӧдны,бергӧтны
2149,wenden::V,apgriezt,бергӧтны
2150,umdrehen::V,бергӧдны,бергӧтны
2151,umdrehen::V,apgriezt,бергӧтны
2152,heben::V,лэптыны,лэбтыны
2153,heben::V,celt,лэбтыны
2154,heben::V,cilāt,лэбтыны
2155,heben::V,pacelt,лэбтыны
2156,hochheben::V,кыпӧдны,лэбтыны
2157,hochheben::V,pacelt,лэбтыны
2158,ergreifen::V,кутны,кватитны
2159,ergreifen::V,paķert,кватитны
2160,ergreifen::V,satvert,кватитны
2161,halten::V,кутны,видзны
2162,halten::V,turēt,видзны
2163,halten::V,saturēt,видзны
2164,drücken::V,личкыны,личкыны
2165,drücken::V,топӧдны,личкыны
2166,drücken::V,spiest,личкыны
2167,schieben::V,ӧтдортны,тойлавны
2168,schieben::V,йӧткыштны,тойлавны
2169,schieben::V,stumt,тойлавны
2170,kratzen::V,гуджӧдны,шаркӧтны
2171,kratzen::V,kasīt,шаркӧтны
2172,kratzen::V,skrāpēt,шаркӧтны
2173,lecken::V,нювны,нювны
2174,lecken::V,lakt,нювны
2175,lecken::V,laizīt,нювны
2176,beißen::V,курччыны,йирны
2177,beißen::V,kost,йирны
2178,abreißen::V,орӧдны,орӧтны
2179,abreißen::V,atraut,орӧтны
2180,abreißen::V,atplēst,орӧтны
2181,abschneiden::V,вундавны,шӧрыштны
2182,abschneiden::V,вундавны,вундыштны
2183,abschneiden::V,nogriezt,шӧрыштны
2184,abschneiden::V,nogriezt,вундыштны
2185,binden::V,гӧрддзавны,гӧрдззыны
2186,binden::V,кӧртавны,гӧрдззыны
2187,binden::V,siet,гӧрдззыны
2188,binden::V,aptīt,гӧрдззыны
2189,stecken::V,сюйны,мӧртны
2190,stecken::V,bāzt,мӧртны
2191,stecken::V,spraust,мӧртны
2192,brechen::V,чегны,жугдыны
2193,brechen::V,lauzt,жугдыны
2194,brechen::V,lauzīt,жугдыны
2195,klopfen::V,камгыны,зукӧтны
2196,klopfen::V,klauvēt,зукӧтны
2197,hauen::V,нӧйнты,желльыны
