,Concept_ID,lbe,sk
1415,zu sehen sein::V,,byť vidieť
1416,wollen::V,,chcieť
1417,geraten::V,,dariť sa
1418,kratzen::V,,škrabať
1419,stecken::V,,strčiť
1420,schleifen::V,,ostríť
1421,rütteln::V,,triasť
1422,rütteln::V,,lomcovať
1423,ziehen::V,,ťahať
1424,packen::V,,baliť
1425,packen::V,,chytiť
1426,wünschen::V,,želať
1427,zudecken::V,,prikryť
1428,antreiben::V,,popudiť
1429,lassen::V,,dať
1430,treten::V,,kopnúť
1431,verstehen::V,,rozumieť
