,Concept_ID,da,se
6159,berühren::V,berøre,giehtadit
6160,berühren::V,berøre,guoskat
6161,berühren::V,berøre,guoskkahit
6162,berühren::V,berøre,kuos'kâđ
6163,berühren::V,berøre,kuo'skâttiđ
6164,berühren::V,berøre,nja'vhâstiđ
6165,berühren::V,berøre,kuõskted
6166,berühren::V,berøre,njaauksted
6167,berühren::V,berøre,кӯсскэ
6168,berühren::V,berøre,лыксаххьтэ
6169,verbinden::V,forbinde,ektiedidh
6170,verbinden::V,forbinde,gårredidh
6171,verbinden::V,forbinde,tjadnat
6172,verbinden::V,forbinde,ovttastahttit
6173,verbinden::V,forbinde,o'vtâstittiđ
6174,verbinden::V,forbinde,lahteđ
6175,verbinden::V,forbinde,lâ´htted
6176,verbinden::V,forbinde,чӯллмдэ
6177,bedecken::V,dække,gaptjedh
6178,bedecken::V,dække,jávvet
6179,bedecken::V,dække,gåbttjåt
6180,bedecken::V,dække,gokčat
6181,bedecken::V,dække,luáv'diđ
6182,bedecken::V,dække,kä´tted
6183,bedecken::V,dække,tu´vdded
6184,bedecken::V,dække,аййдэ
6185,bedecken::V,dække,тэ̄ффкэ
6186,bedecken::V,dække,ка̄ххьтэ
6187,bedecken::V,bedække,gaptjedh
6188,bedecken::V,bedække,jávvet
6189,bedecken::V,bedække,gåbttjåt
6190,bedecken::V,bedække,gokčat
6191,bedecken::V,bedække,luáv'diđ
6192,bedecken::V,bedække,kä´tted
6193,bedecken::V,bedække,tu´vdded
6194,bedecken::V,bedække,аййдэ
6195,bedecken::V,bedække,тэ̄ффкэ
6196,bedecken::V,bedække,ка̄ххьтэ
6197,aufhängen::V,hænge,gævnjodh
6198,aufhängen::V,hænge,gæhtsasjidh
6199,aufhängen::V,hænge,gahtsot
6200,aufhängen::V,hænge,gatsostit
6201,aufhängen::V,hænge,heŋget
6202,aufhängen::V,hænge,heŋgiđ
6203,aufhängen::V,hænge,he'ŋgâstiđ
6204,aufhängen::V,hænge,kååccad
6205,aufhängen::V,hænge,коадсэ
6206,aufhängen::V,hænge op,gævnjodh
6207,aufhängen::V,hænge op,gæhtsasjidh
6208,aufhängen::V,hænge op,gahtsot
6209,aufhängen::V,hænge op,gatsostit
6210,aufhängen::V,hænge op,heŋget
6211,aufhängen::V,hænge op,heŋgiđ
6212,aufhängen::V,hænge op,he'ŋgâstiđ
6213,aufhängen::V,hænge op,kååccad
6214,aufhängen::V,hænge op,коадсэ
6215,anzünden::V,tænde,tsïhkijehtedh
6216,anzünden::V,tænde,buollidit
6217,anzünden::V,tænde,tsahkkidit
6218,anzünden::V,tænde,cahkkedit
6219,anzünden::V,tænde,cokkiittiđ
6220,anzünden::V,tænde,cõ´ǩǩted
6221,anzünden::V,tænde,puâl'lted
6222,anzünden::V,tænde,пуэллхэ
6223,anzünden::V,antænde,tsïhkijehtedh
6224,anzünden::V,antænde,buollidit
6225,anzünden::V,antænde,tsahkkidit
6226,anzünden::V,antænde,cahkkedit
6227,anzünden::V,antænde,cokkiittiđ
6228,anzünden::V,antænde,cõ´ǩǩted
6229,anzünden::V,antænde,puâl'lted
6230,anzünden::V,antænde,пуэллхэ
6231,aufheben::V,løfte,bijjiedidh
6232,aufheben::V,løfte,låpptit
6233,aufheben::V,løfte,bajidit
6234,aufheben::V,løfte,pajediđ
6235,aufheben::V,løfte,pââi´ded
6236,aufheben::V,løfte,пайнэ
6237,aufheben::V,tage op,bijjiedidh
6238,aufheben::V,tage op,låpptit
6239,aufheben::V,tage op,bajidit
6240,aufheben::V,tage op,pajediđ
6241,aufheben::V,tage op,pââi´ded
6242,aufheben::V,tage op,пайнэ
6243,zurücklassen::V,lade tilbage,laehpedh
6244,zurücklassen::V,lade tilbage,guodet
6245,zurücklassen::V,lade tilbage,guođđit
6246,zurücklassen::V,lade tilbage,kyeđđiḋ
6247,zurücklassen::V,lade tilbage,kue´đđed
6248,zurücklassen::V,lade tilbage,кӯдтӭ
6249,verlieren::V,miste,dassedh
6250,verlieren::V,miste,biestedh
6251,verlieren::V,miste,masset
6252,verlieren::V,miste,láhppet
6253,verlieren::V,miste,láhppit
6254,verlieren::V,miste,läppiđ
6255,verlieren::V,miste,monâttiđ
6256,verlieren::V,miste,lä´pped
6257,verlieren::V,miste,rââ´ppted
6258,verlieren::V,miste,ка̄дхэ
6259,verlieren::V,miste,кӯдтъе
6260,fallen lassen::V,tabe,gahtjehtidh
6261,fallen lassen::V,tabe,luojttet
6262,fallen lassen::V,tabe,luojttalit
6263,fallen lassen::V,tabe,gahčahit
6264,fallen lassen::V,tabe,lyeš'tiđ
6265,fallen lassen::V,tabe,kočâttiđ
6266,fallen lassen::V,tabe,rõpsted
6267,fallen lassen::V,tabe,kõõččted
6268,fallen lassen::V,tabe,ёҏтэ
6269,fallen lassen::V,tabe,кэчхэ
6270,fallen lassen::V,droppe,gahtjehtidh
6271,fallen lassen::V,droppe,luojttet
6272,fallen lassen::V,droppe,luojttalit
6273,fallen lassen::V,droppe,gahčahit
6274,fallen lassen::V,droppe,lyeš'tiđ
6275,fallen lassen::V,droppe,kočâttiđ
6276,fallen lassen::V,droppe,rõpsted
6277,fallen lassen::V,droppe,kõõččted
6278,fallen lassen::V,droppe,ёҏтэ
6279,fallen lassen::V,droppe,кэчхэ
6280,machen::V,gøre,daajhtodh
6281,machen::V,gøre,dahkat
6282,machen::V,gøre,dahkat
6283,machen::V,gøre,rähtiđ
6284,machen::V,gøre,raajjâd
6285,machen::V,gøre,tue´j'jeed
6286,machen::V,gøre,тӯййше
6287,machen::V,gøre,ӣллькье
6288,herstellen::V,fremstille,skaepiedidh
6289,herstellen::V,fremstille,buvtadit
6290,herstellen::V,fremstille,dudjot
6291,herstellen::V,fremstille,a'mnâstiđ
6292,herstellen::V,fremstille,va'lmâštiđ
6293,herstellen::V,fremstille,vaalmšted
6294,herstellen::V,fremstille,лыххкэ
6295,herstellen::V,fremstille,ӣллькье
6296,bauen::V,bygge,bigkedh
6297,bauen::V,bygge,biggit
6298,bauen::V,bygge,ráhkadit
6299,bauen::V,bygge,huksiđ
6300,bauen::V,bygge,raajjâd
6301,bauen::V,bygge,тӯййше
6302,reparieren::V,reparere,davvodh
6303,reparieren::V,reparere,divvot
6304,reparieren::V,reparere,divvut
6305,reparieren::V,reparere,tivvoođ
6306,reparieren::V,reparere,čihtâđ
6307,reparieren::V,reparere,teevvad
6308,reparieren::V,reparere,чиннэ
6309,verbessern::V,rette,bueriedidh
6310,verbessern::V,rette,báredit
6311,verbessern::V,rette,buoredit
6312,verbessern::V,rette,buoridit
6313,verbessern::V,rette,pye'rediđ
6314,verbessern::V,rette,pue´reed
6315,verbessern::V,rette,шӣгнэ
6316,verbessern::V,forbedre,bueriedidh
6317,verbessern::V,forbedre,báredit
6318,verbessern::V,forbedre,buoredit
6319,verbessern::V,forbedre,buoridit
6320,verbessern::V,forbedre,pye'rediđ
6321,verbessern::V,forbedre,pue´reed
6322,verbessern::V,forbedre,шӣгнэ
6323,ändern::V,ændre,jeatjahtehtedh
6324,ändern::V,ændre,rievddadit
6325,ändern::V,ændre,muhttit
6326,ändern::V,ændre,molsut
6327,ändern::V,ændre,mutteđ
6328,ändern::V,ændre,mu´tted
6329,ändern::V,ændre,вуайхе
6330,ändern::V,ændre,ка̄вьсе
6331,graben::V,grave,berkedh
6332,graben::V,grave,kroehkedh
6333,graben::V,grave,bállet
6334,graben::V,grave,goaivut
6335,graben::V,grave,roggat
6336,graben::V,grave,kuái'vuđ
6337,graben::V,grave,rääppad
6338,graben::V,grave,kuäivvad
6339,graben::V,grave,ра̄бпэ
6340,graben::V,grave,куаййве
6341,beugen::V,bøje,sojjedidh
6342,beugen::V,bøje,såjådit
6343,beugen::V,bøje,sojahit
6344,beugen::V,bøje,sujâttiđ
6345,beugen::V,bøje,kå´mrded
6346,beugen::V,bøje,njikklõõttâd
6347,beugen::V,bøje,сойхьтэ
6348,beugen::V,bøje,то̄а̄ххкэ
6349,beugen::V,bøje,нигклаххьтэ
6350,biegen::V,bøje,sojjehtidh
6351,biegen::V,bøje,såjådit
6352,biegen::V,bøje,niejddet
6353,biegen::V,bøje,sojahit
6354,biegen::V,bøje,čipteđ
6355,biegen::V,bøje,soojted
6356,biegen::V,bøje,сойхьтэ
6357,drehen::V,dreje,jårrehtidh
6358,drehen::V,dreje,bådnjåt
6359,drehen::V,dreje,botnjat
6360,drehen::V,dreje,jurâttiđ
6361,drehen::V,dreje,jåårǥlâ´tted
6362,drehen::V,dreje,чоӊӊтэ
6363,wenden::V,vende,jarkelidh
6364,wenden::V,vende,jårggålit
6365,wenden::V,vende,jorgalit
6366,wenden::V,vende,jurgâliđ
6367,wenden::V,vende,jåårǥlâ´tted
6368,wenden::V,vende,вӣррлаххътэ
6369,wenden::V,vende,ка̄вьсе
6370,umdrehen::V,dreje om,jarkedh
6371,umdrehen::V,dreje om,måttsåstit
6372,umdrehen::V,dreje om,botnjat
6373,umdrehen::V,dreje om,jorgođ
6374,umdrehen::V,dreje om,jårǥsted
6375,umdrehen::V,dreje om,коамьхе
6376,umdrehen::V,dreje om,калльтлэ
6377,heben::V,hæve,luknjedh
6378,heben::V,hæve,baavhkestidh
6379,heben::V,hæve,bajedit
6380,heben::V,hæve,loktet
6381,heben::V,hæve,bajidit
6382,heben::V,hæve,pajediđ
6383,heben::V,hæve,kokkiđ
6384,heben::V,hæve,kaggâd
6385,heben::V,hæve,pââ´jeed
6386,heben::V,hæve,пайнэ
6387,heben::V,hæve,пайнэллэ
6388,hochheben::V,løfte,lutnjedh
6389,hochheben::V,løfte,låggŋit
6390,hochheben::V,løfte,loktet
6391,hochheben::V,løfte,pajediđ
6392,hochheben::V,løfte,kuåstteed
6393,hochheben::V,løfte,пайнэ
6394,ergreifen::V,gribe fat i,fihkelidh
6395,ergreifen::V,gribe fat i,sårjjot
6396,ergreifen::V,gribe fat i,doahppit
6397,ergreifen::V,gribe fat i,fáhtet
6398,ergreifen::V,gribe fat i,tuáppuđ
6399,ergreifen::V,gribe fat i,poppâ´tted
6400,ergreifen::V,gribe fat i,каццсе
6401,ergreifen::V,gribe fat i,туэрркэ
6402,ergreifen::V,gribe fat i,ро̄а̄ппчье
6403,halten::V,holde,steeredh
6404,halten::V,holde,utniedidh
6405,halten::V,holde,anedit
6406,halten::V,holde,adnalit
6407,halten::V,holde,doallat
6408,halten::V,holde,toollâd
6409,halten::V,holde,tue´rjjeed
6410,halten::V,holde,туаррье
6411,drücken::V,trykke,dïelkestidh
6412,drücken::V,trykke,dieddet
6413,drücken::V,trykke,deaddit
6414,drücken::V,trykke,čárvet
6415,drücken::V,trykke,čárvuđ
6416,drücken::V,trykke,čärvvad
6417,drücken::V,trykke,teä´d'ded
6418,drücken::V,trykke,пе̄ррэ
6419,drücken::V,trykke,ра̄ппче
6420,schieben::V,skyde,vuetjedh
6421,schieben::V,skyde,sjáhtjat
6422,schieben::V,skyde,cáhkit
6423,schieben::V,skyde,cuggâđ
6424,schieben::V,skyde,oi´ǧǧeed
6425,schieben::V,skyde,оййкье
6426,schieben::V,skubbe,vuetjedh
6427,schieben::V,skubbe,sjáhtjat
6428,schieben::V,skubbe,cáhkit
6429,schieben::V,skubbe,cuggâđ
6430,schieben::V,skubbe,oi´ǧǧeed
6431,schieben::V,skubbe,оййкье
6432,kratzen::V,klø,våhtsodh
6433,kratzen::V,klø,skreepedh
6434,kratzen::V,klø,ruohkkat
6435,kratzen::V,klø,ruohkastit
6436,kratzen::V,klø,gazzut
6437,kratzen::V,klø,kazzođ
6438,kratzen::V,klø,võckkâd
6439,kratzen::V,klø,кышшкэ
6440,kratzen::V,klø,каххьце
6441,kratzen::V,kradse,våhtsodh
6442,kratzen::V,kradse,skreepedh
6443,kratzen::V,kradse,ruohkkat
6444,kratzen::V,kradse,ruohkastit
6445,kratzen::V,kradse,gazzut
6446,kratzen::V,kradse,kazzođ
6447,kratzen::V,kradse,võckkâd
6448,kratzen::V,kradse,кышшкэ
6449,kratzen::V,kradse,каххьце
6450,lecken::V,slikke,njåalodh
6451,lecken::V,slikke,njoallot
6452,lecken::V,slikke,njolodit
6453,lecken::V,slikke,njuálluđ
6454,lecken::V,slikke,njuällad
6455,lecken::V,slikke,нюаллэ
6456,beißen::V,bide,gaektjedh
6457,beißen::V,bide,gássket
6458,beißen::V,bide,gáskestit
6459,beißen::V,bide,gáskit
6460,beißen::V,bide,käskiđ
6461,beißen::V,bide,kä´cǩǩed
6462,beißen::V,bide,ка̄ццьке
6463,abreißen::V,rive af,bïhkedh
6464,abreißen::V,rive af,gajkkot
6465,abreißen::V,rive af,gaikkihit
6466,abreißen::V,rive af,roottâđ
6467,abreißen::V,rive af,ra´šǩǩeed
6468,abreißen::V,rive af,rååttad
6469,abreißen::V,rive af,ро̄дтҍе
6470,abreißen::V,rive af,пӯттҍкье
6471,abschneiden::V,skære af,tjoehpestidh
6472,abschneiden::V,skære af,jallat
6473,abschneiden::V,skære af,čuohppat
6474,abschneiden::V,skære af,jogâldiđ
6475,abschneiden::V,skære af,geerelidh
6476,abschneiden::V,skære af,е̄дтэ
6477,abschneiden::V,skære af,е̄дтлэ
6478,binden::V,binde,gårredidh
6479,binden::V,binde,tjadnat
6480,binden::V,binde,gárrat
6481,binden::V,binde,čoonnâđ
6482,binden::V,binde,čõõnnâd
6483,binden::V,binde,čuõlmmâd
6484,binden::V,binde,ко̄ррэ
6485,binden::V,binde,чӯллмдэ
6486,binden::V,binde,ко̄а̄ррэ
6487,stecken::V,stikke,rïjtedh
6488,stecken::V,stikke,tsævkkat
6489,stecken::V,stikke,cáhkit
6490,stecken::V,stikke,cuggâđ
6491,stecken::V,stikke,čuõ´ǧ'ǧeed
6492,stecken::V,stikke,чогксэ
6493,stecken::V,stikke,це̄ӈькхэ
6494,brechen::V,brække,dåajodh
6495,brechen::V,brække,tsåapkodh
6496,brechen::V,brække,doaddjut
6497,brechen::V,brække,cuvket
6498,brechen::V,brække,moorrâđ
6499,brechen::V,brække,mu´rdded
6500,brechen::V,brække,муррьтэ
6501,klopfen::V,banke,beenghkedh
6502,klopfen::V,banke,goalkkalit
6503,klopfen::V,banke,tsábbmet
6504,klopfen::V,banke,goalkit
6505,klopfen::V,banke,skoalkit
6506,klopfen::V,banke,skuá'lkuttiđ
6507,klopfen::V,banke,kuälkted
6508,klopfen::V,banke,та̄гкэ
6509,hauen::V,hugge,beenghkedh
6510,hauen::V,hugge,tjuollat
6511,hauen::V,hugge,čuollat
6512,hauen::V,hugge,čurmâđ
6513,hauen::V,hugge,čâ´cǩǩed
6514,hauen::V,hugge,та̄гкэ
6515,hauen::V,hugge,ва̄сстэ
6516,kleben::V,klistre,njamkedh
6517,kleben::V,klistre,dædnjodit
6518,kleben::V,klistre,liibmet
6519,kleben::V,klistre,taṃadiđ
6520,kleben::V,klistre,li´jmmjed
6521,kleben::V,klistre,нямхэ
6522,reiben::V,gnide,daanjedh
6523,reiben::V,gnide,ruvvit
6524,reiben::V,gnide,ruvvet
6525,reiben::V,gnide,fiärruđ
6526,reiben::V,gnide,heârrad
6527,reiben::V,gnide,ru´vvjed
6528,reiben::V,gnide,е̄ррэ
6529,streichen::V,smøre,daejdedh
6530,streichen::V,smøre,badtjadidh
6531,streichen::V,smøre,vuojddat
6532,streichen::V,smøre,málet
6533,streichen::V,smøre,njuohtat
6534,streichen::V,smøre,njuottâđ
6535,streichen::V,smøre,puák'suđ
6536,streichen::V,smøre,påhssad
6537,streichen::V,smøre,мо̄а̄шшэ
6538,schleifen::V,slibe,slijhpedh
6539,schleifen::V,slibe,sadjet
6540,schleifen::V,slibe,sadjit
6541,schleifen::V,slibe,šliipet
6542,schleifen::V,slibe,saijeeđ
6543,schleifen::V,slibe,sââjjad
6544,schleifen::V,slibe,tabǯsted
6545,schleifen::V,slibe,то̄а̄мчсе
6546,schneiden::V,skære,bietskedh
6547,schneiden::V,skære,suoddat
6548,schneiden::V,skære,tjuohppat
6549,schneiden::V,skære,biesskedit
6550,schneiden::V,skære,čuohppat
6551,schneiden::V,skære,čuop'pâđ
6552,schneiden::V,skære,čuõp'pâd
6553,schneiden::V,skære,е̄дтэ
6554,schneiden::V,skære,пе̄ррэ
6555,schneiden::V,skære,чӯххпэ
6556,schneiden::V,klippe,bietskedh
6557,schneiden::V,klippe,suoddat
6558,schneiden::V,klippe,tjuohppat
6559,schneiden::V,klippe,biesskedit
6560,schneiden::V,klippe,čuohppat
6561,schneiden::V,klippe,čuop'pâđ
6562,schneiden::V,klippe,čuõp'pâd
6563,schneiden::V,klippe,е̄дтэ
6564,schneiden::V,klippe,пе̄ррэ
6565,schneiden::V,klippe,чӯххпэ
6566,rütteln::V,ruske,firredh
6567,rütteln::V,ruske,doargestit
6568,rütteln::V,ruske,šluvgit
6569,rütteln::V,ruske,pušteđ
6570,rütteln::V,ruske,pu´štted
6571,rütteln::V,ruske,пушшьтэ
6572,schütteln::V,ryste,firredh
6573,schütteln::V,ryste,sjavnnjet
6574,schütteln::V,ryste,sillnat
6575,schütteln::V,ryste,skullhet
6576,schütteln::V,ryste,salkalit
6577,schütteln::V,ryste,pušteđ
6578,schütteln::V,ryste,pu´štted
6579,schütteln::V,ryste,пушшьтэ
6580,schwenken::V,svinge,svinhtedh
6581,schwenken::V,svinge,svikkastit
6582,schwenken::V,svinge,šlivgut
6583,schwenken::V,svinge,hiä'iluttiđ
6584,schwenken::V,svinge,heeilted
6585,schwenken::V,svinge,маххъе
6586,schütten::V,hælde,gurhkedh
6587,schütten::V,hælde,hállit
6588,schütten::V,hælde,liejkkit
6589,schütten::V,hælde,leškiđ
6590,schütten::V,hælde,virâttiđ
6591,schütten::V,hælde,väällad
6592,schütten::V,hælde,ва̄ллэ
6593,füllen::V,fylde,dievhtedh
6594,füllen::V,fylde,dievddet
6595,füllen::V,fylde,deavdit
6596,füllen::V,fylde,tevdiđ
6597,füllen::V,fylde,tiudded
6598,füllen::V,fylde,тӣввтэ
6599,einwickeln::V,pakke ind,gïesedh
6600,einwickeln::V,pakke ind,giessat
6601,einwickeln::V,pakke ind,gárrat
6602,einwickeln::V,pakke ind,giessat
6603,einwickeln::V,pakke ind,gurpat
6604,einwickeln::V,pakke ind,kiessâđ
6605,einwickeln::V,pakke ind,ǩiõssâd
6606,einwickeln::V,pakke ind,кӣссэ
6607,tragen::V,bære,guedtedh
6608,tragen::V,bære,guoddet
6609,tragen::V,bære,guoddit
6610,tragen::V,bære,kyed'diđ
6611,tragen::V,bære,kue´d'ded
6612,tragen::V,bære,кӯннҌтэ
6613,schleppen::V,slæbe,fatnehtidh
6614,schleppen::V,slæbe,sliehpit
6615,schleppen::V,slæbe,feastit
6616,schleppen::V,slæbe,vie'šidiđ
6617,schleppen::V,slæbe,hinnađ
6618,schleppen::V,slæbe,nje´ʒʒed
6619,schleppen::V,slæbe,чуввкэ
6620,ziehen::V,trække,giesedh
6621,ziehen::V,trække,giesset
6622,ziehen::V,trække,geassit
6623,ziehen::V,trække,keessiđ
6624,ziehen::V,trække,ǩie´ssed
6625,ziehen::V,trække,ке̄ссе
6626,aufbewahren::V,opbevare,vöörhkedh
6627,aufbewahren::V,opbevare,vuorkkit
6628,aufbewahren::V,opbevare,seailluhit
6629,aufbewahren::V,opbevare,siä'iluttiđ
6630,aufbewahren::V,opbevare,seeilted
6631,aufbewahren::V,opbevare,рӯкнэ
6632,werfen::V,kaste,slampestidh
6633,werfen::V,kaste,bálkkot
6634,werfen::V,kaste,suhppet
6635,werfen::V,kaste,šlivgiđ
6636,werfen::V,kaste,čeâǥǥted
6637,werfen::V,kaste,суэххпэ
6638,fangen::V,fange,bivtedh
6639,fangen::V,fange,giddit
6640,fangen::V,fange,bivdit
6641,fangen::V,fange,toppiđ
6642,fangen::V,fange,tää´vted
6643,fangen::V,fange,та̄бпэ
6644,fangen::V,fange,со̄а̄гкэ
6645,packen::V,gribe,doerelidh
6646,packen::V,gribe,kreemsedh
6647,packen::V,gribe,doahppit
6648,packen::V,gribe,doahput
6649,packen::V,gribe,tuáppuđ
6650,packen::V,gribe,ká'ivâstiđ
6651,packen::V,gribe,tää´vted
6652,packen::V,gribe,каццсе
6653,packen::V,gribe,туэрркэ
6654,packen::V,gribe,ро̄а̄ппчье
6655,verstecken::V,gemme,tjïekedh
6656,verstecken::V,gemme,tjiehkat
6657,verstecken::V,gemme,čiehkat
6658,verstecken::V,gemme,čieḥâđ
6659,verstecken::V,gemme,peittad
6660,verstecken::V,gemme,пе̄йхьтэ
6661,teilen::V,dele,juekedh
6662,teilen::V,dele,juohket
6663,teilen::V,dele,juohkit
6664,teilen::V,dele,jyeḥiđ
6665,teilen::V,dele,jue´ǩǩed
6666,teilen::V,dele,ю̄гке
6667,teilen::V,dele,ра̄ттҍке
6668,schicken::V,sende,saadtodh
6669,schicken::V,sende,sáddit
6670,schicken::V,sende,sáddet
6671,schicken::V,sende,vuo'lgâttiđ
6672,schicken::V,sende,vuõltteed
6673,schicken::V,sende,вӯлкхэ
6674,bringen::V,bringe,buektedh
6675,bringen::V,bringe,doalvvot
6676,bringen::V,bringe,buktit
6677,bringen::V,bringe,tuál'vuđ
6678,bringen::V,bringe,pu´htted
6679,bringen::V,bringe,пыххьтэ
6680,hinzufügen::V,tilføje,dievhtedh
6681,hinzufügen::V,tilføje,duoddit
6682,hinzufügen::V,tilføje,lasedit
6683,hinzufügen::V,tilføje,lasihit
6684,hinzufügen::V,tilføje,lasettiđ
6685,hinzufügen::V,tilføje,lââ´zzted
6686,hinzufügen::V,tilføje,лажьхе
6687,bekommen::V,få,åadtjodh
6688,bekommen::V,få,åttjudit
6689,bekommen::V,få,oažžut
6690,bekommen::V,få,juksâđ
6691,bekommen::V,få,uáž'žuđ
6692,bekommen::V,få,vuäǯ'ǯâd
6693,bekommen::V,få,вуаннче
6694,erhalten::V,få,åadtjodh
6695,erhalten::V,få,oadtjot
6696,erhalten::V,få,oažžut
6697,erhalten::V,få,uáž'žuđ
6698,erhalten::V,få,vuäǯ'ǯâd
6699,erhalten::V,få,ва̄лльтэ
6700,nehmen::V,tage,vaeltedh
6701,nehmen::V,tage,válldet
6702,nehmen::V,tage,váldit
6703,nehmen::V,tage,väldiđ
6704,nehmen::V,tage,vä´ldded
6705,nehmen::V,tage,ва̄лльтэ
6706,wählen::V,vælge,veeljedh
6707,wählen::V,vælge,válljit
6708,wählen::V,vælge,válljet
6709,wählen::V,vælge,valjiđ
6710,wählen::V,vælge,vaalšed
6711,wählen::V,vælge,va´lljeed
6712,wählen::V,vælge,воалшэ
6713,auswählen::V,udvælge,veeljedh
6714,auswählen::V,udvælge,tjuolldet
6715,auswählen::V,udvælge,válljet
6716,auswählen::V,udvælge,valjiđ
6717,auswählen::V,udvælge,vaalšed
6718,auswählen::V,udvælge,va´lljeed
6719,auswählen::V,udvælge,воалшэ
6720,bewahren::V,bevare,vaarjelidh
6721,bewahren::V,bevare,bisodit
6722,bewahren::V,bevare,várjjalit
6723,bewahren::V,bevare,seailluhit
6724,bewahren::V,bevare,varjâliđ
6725,bewahren::V,bevare,varjjled
6726,bewahren::V,bevare,ӣшшьтэ
6727,bewahren::V,bevare,во̄а̄ррьдэ
6728,behindern::V,hindre,hööptdeh
6729,behindern::V,hindre,hieredit
6730,behindern::V,hindre,muhttet
6731,behindern::V,hindre,eastadit
6732,behindern::V,hindre,estiđ
6733,behindern::V,hindre,coggâđ
6734,behindern::V,hindre,hettiđ
6735,behindern::V,hindre,cõggâd
6736,behindern::V,hindre,е̄кхэллэ
6737,behindern::V,forhindre,hööptdeh
6738,behindern::V,forhindre,hieredit
6739,behindern::V,forhindre,muhttet
6740,behindern::V,forhindre,eastadit
6741,behindern::V,forhindre,estiđ
6742,behindern::V,forhindre,coggâđ
6743,behindern::V,forhindre,hettiđ
6744,behindern::V,forhindre,cõggâd
6745,behindern::V,forhindre,е̄кхэллэ
6746,verderben::V,ødelægge,biejstedh
6747,verderben::V,ødelægge,spedjat
6748,verderben::V,ødelægge,billistit
6749,verderben::V,ødelægge,pillediđ
6750,verderben::V,ødelægge,tårmmad
6751,verderben::V,ødelægge,pe´llsted
6752,verderben::V,ødelægge,тоаррмэ
6753,verderben::V,ødelægge,ма̄ййкэ
6754,beschädigen::V,beskadige,fæjloedidh
6755,beschädigen::V,beskadige,vahágahttet
6756,beschädigen::V,beskadige,bilidit
6757,beschädigen::V,beskadige,vahâgittiđ
6758,beschädigen::V,beskadige,pä´rtteed
6759,beschädigen::V,beskadige,муррьтэ
6760,zerbrechen::V,brække itu,tsööpkedh
6761,zerbrechen::V,brække itu,doadjet
6762,zerbrechen::V,brække itu,cuvket
6763,zerbrechen::V,brække itu,cuov'kkiđ
6764,zerbrechen::V,brække itu,muårrâd
6765,zerbrechen::V,brække itu,cu´vǩǩeed
6766,zerbrechen::V,brække itu,муррьтэ
6767,zerreißen::V,rive itu,gejhkielidh
6768,zerreißen::V,rive itu,gajkudit
6769,zerreißen::V,rive itu,gaikkodit
6770,zerreißen::V,rive itu,ráisket
6771,zerreißen::V,rive itu,kiškođ
6772,zerreißen::V,rive itu,ra´šǩǩeed
6773,zerreißen::V,rive itu,пуатткэ
6774,zerstören::V,ødelægge,eerjedh
6775,zerstören::V,ødelægge,biejsstet
6776,zerstören::V,ødelægge,håhkkidit
6777,zerstören::V,ødelægge,heavahit
6778,zerstören::V,ødelægge,duš'šadit
6779,zerstören::V,ødelægge,bilidit
6780,zerstören::V,ødelægge,hevâttiđ
6781,zerstören::V,ødelægge,hiâvted
6782,zerstören::V,ødelægge,ёҏтэ
6783,verbrennen::V,brænde,båeltedh
6784,verbrennen::V,brænde,boalldet
6785,verbrennen::V,brænde,boaldit
6786,verbrennen::V,brænde,puál'diđ
6787,verbrennen::V,brænde,puä´ldded
6788,verbrennen::V,brænde,пуэлльтэ
6789,geben::V,give,vedtedh
6790,geben::V,give,vaddet
6791,geben::V,give,addit
6792,geben::V,give,addliđ
6793,geben::V,give,ä´n
6794,geben::V,give,аннҍтэ
6795,reichen::V,række,geelkedh
6796,reichen::V,række,lagádit
6797,reichen::V,række,geiget
6798,reichen::V,række,keigiđ
6799,reichen::V,række,vuõiggâ´stted
6800,reichen::V,række,аннҍтэ
6801,schenken::V,forære,vedtedh
6802,schenken::V,forære,vaddet
6803,schenken::V,forære,skeaŋkut
6804,schenken::V,forære,skeŋket
6805,schenken::V,forære,skeŋkkiđ
6806,schenken::V,forære,sǩiâŋkkâd
6807,schenken::V,forære,ла̄ххе
6808,versprechen::V,love,luhpiedidh
6809,versprechen::V,love,jáhttet
6810,versprechen::V,love,lohpidit
6811,versprechen::V,love,lopediđ
6812,versprechen::V,love,lå´ppeed
6813,versprechen::V,love,о̄а̄шштҍе
6814,wünschen::V,ønske,lahkoehtidh
6815,wünschen::V,ønske,sávvat
6816,wünschen::V,ønske,sávadit
6817,wünschen::V,ønske,doaivvuhit
6818,wünschen::V,ønske,tuá'ivuttiđ
6819,wünschen::V,ønske,tuâivvad
6820,wünschen::V,ønske,туввэ
6821,loben::V,rose,girmedh
6822,loben::V,rose,májnnot
6823,loben::V,rose,rámmpot
6824,loben::V,rose,máidnut
6825,loben::V,rose,rámidit
6826,loben::V,rose,rammuđ
6827,loben::V,rose,rämidiđ
6828,loben::V,rose,ââ´leed
6829,loben::V,rose,ǩei´tted
6830,loben::V,rose,кыйта
6831,küssen::V,kysse,tjånnahtidh
6832,küssen::V,kysse,tjuvliestidh
6833,küssen::V,kysse,tjullit
6834,küssen::V,kysse,tjulestit
6835,küssen::V,kysse,cum'mát
6836,küssen::V,kysse,cummistit
6837,küssen::V,kysse,cummâliđ
6838,küssen::V,kysse,cu´mmsted
6839,küssen::V,kysse,cu´mmstõõllâd
6840,küssen::V,kysse,нӣссэ
6841,wiegen::V,vugge,sjammadidh
