,Concept_ID,,se
3837,lustig::A,,viä´s'sel
3838,lustig::A,,руэняс
3839,sanft::A,,lïemkeds
3840,sanft::A,,lines
3841,sanft::A,,lágŋet
3842,sanft::A,,linis
3843,sanft::A,,láđis
3844,sanft::A,,liägus
3845,sanft::A,,pivvâl
3846,sanft::A,,heä´nn
3847,sanft::A,,э̄йвсесь
3848,krank::A,,skïemtje
3849,krank::A,,skibás
3850,krank::A,,buohcci
3851,krank::A,,pyec'cee
3852,krank::A,,puõcci
3853,krank::A,,panntiõrvas
3854,krank::A,,кэ̄бп
3855,nackt::A,,båadtsoeh
3856,nackt::A,,rihtso
3857,nackt::A,,álás
3858,nackt::A,,pie'tittem
3859,nackt::A,,piät'táá
3860,nackt::A,,päälljas
3861,nackt::A,,пефта
3862,nackt::A,,па̄льяс
3863,traurig::A,,håjnoes
3864,traurig::A,,suohtas
3865,traurig::A,,hådje
3866,traurig::A,,ahkit
3867,traurig::A,,ahheev
3868,traurig::A,,â´ǩǩed
3869,traurig::A,,чуэввесь
3870,lebendig::A,,jielije
3871,lebendig::A,,viesso
3872,lebendig::A,,ealli
3873,lebendig::A,,eeleev
3874,lebendig::A,,jie´lli
3875,lebendig::A,,е̄лльгденҍ
3876,gut::A,,buerie
3877,gut::A,,buorre
3878,gut::A,,buorre
3879,gut::A,,pyeṛi
3880,gut::A,,šiõǥǥ
3881,gut::A,,pue´rr
3882,gut::A,,шувв
3883,gut::A,,пуррь
3884,schlecht::A,,nåake
3885,schlecht::A,,skraape
3886,schlecht::A,,mådtan
3887,schlecht::A,,nievrre
3888,schlecht::A,,headju
3889,schlecht::A,,heittot
3890,schlecht::A,,hyeṇi
3891,schlecht::A,,niev'ri
3892,schlecht::A,,hue´nn
3893,schlecht::A,,нюэссь
3894,schlecht::A,,ню̄э̄зесь
3895,richtig::A,,rïekte
3896,richtig::A,,duolla
3897,richtig::A,,rievtes
3898,richtig::A,,riekta
3899,richtig::A,,vuoi'gâ
3900,richtig::A,,vuõiǥâs
3901,richtig::A,,вӯййк
3902,richtig::A,,вӯйкэсс
3903,schlimm::A,,nåake
3904,schlimm::A,,bahá
3905,schlimm::A,,vearrái
3906,schlimm::A,,niev'ri
3907,schlimm::A,,neu´rr
3908,schlimm::A,,ню̄э̄зесь
3909,wahr::A,,saetnies
3910,wahr::A,,sádnes
3911,wahr::A,,duohta
3912,wahr::A,,tuotâ
3913,wahr::A,,tuõtt
3914,wahr::A,,вӯйкас
3915,alt::A,,båeries
3916,alt::A,,oames
3917,alt::A,,boaris
3918,alt::A,,uámis
3919,alt::A,,vuä´mes
3920,alt::A,,вуэммь
3921,neu::A,,orre
3922,neu::A,,ådås
3923,neu::A,,ođas
3924,neu::A,,uuđâs
3925,neu::A,,oođâs
3926,neu::A,,о̄дт
3927,ehemalig::A,,evtebe
3928,ehemalig::A,,åvdep
3929,ehemalig::A,,dološ
3930,ehemalig::A,,oovdiš
3931,ehemalig::A,,tuâl'jõž
3932,ehemalig::A,,туллъя
3933,ehemalig::A,,э̄ввтлэсь
3934,alt[Lebewesen]::A,,voeres
3935,alt[Lebewesen]::A,,vuoras
3936,alt[Lebewesen]::A,,boares
3937,alt[Lebewesen]::A,,vuoras
3938,alt[Lebewesen]::A,,puáris
3939,alt[Lebewesen]::A,,puä´res
3940,alt[Lebewesen]::A,,пуэресь
3941,jung::A,,noere
3942,jung::A,,nuorra
3943,jung::A,,nuorra
3944,jung::A,,nuoṛâ
3945,jung::A,,nuõrr
3946,jung::A,,нӯрр
3947,arm::A,,giefies
3948,arm::A,,hædjo
3949,arm::A,,geafi
3950,arm::A,,kevhi
3951,arm::A,,ǩeeu´h
3952,arm::A,,ва̄йваш
3953,reich::A,,ræjhkoes
3954,reich::A,,boanndá
3955,reich::A,,rikkis
3956,reich::A,,riges
3957,reich::A,,ree´ǧǧes
3958,reich::A,,ва̄птэк
3959,bekannt::A,,åehpies
3960,bekannt::A,,oahpes
3961,bekannt::A,,dieđus
3962,bekannt::A,,uápis
3963,bekannt::A,,tuubdâs
3964,bekannt::A,,toobdâs
3965,bekannt::A,,томтас
3966,berühmt::A,,byögke
3967,berühmt::A,,mihtos
3968,berühmt::A,,beakkán
3969,berühmt::A,,beakkálmas
3970,berühmt::A,,mááinuh
3971,berühmt::A,,peeggâlm
3972,berühmt::A,,snäätnai
3973,berühmt::A,,куллъей
3974,fremd::A,,ammes
3975,fremd::A,,amás
3976,fremd::A,,vieres
3977,fremd::A,,amas
3978,fremd::A,,vie'res
3979,fremd::A,,puigâ
3980,fremd::A,,vee´res
3981,fremd::A,,е̄ххк
3982,fremd::A,,вӣресь
3983,verschieden::A,,ovmese
3984,verschieden::A,,moattelágásj
3985,verschieden::A,,iesjgeŋgalágásj
3986,verschieden::A,,eará
3987,verschieden::A,,eresláván
3988,verschieden::A,,jee´res
3989,verschieden::A,,jee´resnallšem
3990,verschieden::A,,югке
3991,verschieden::A,,югкеналшэм
3992,nah::A,,gietskies
3993,nah::A,,lahka
3994,nah::A,,lagas
3995,nah::A,,a'ldemuš
3996,nah::A,,âlddlõs
3997,nah::A,,альтэсь
3998,fern::A,,gahkese
3999,fern::A,,guhkken
4000,fern::A,,gáiddus
4001,fern::A,,kuhás
4002,fern::A,,ku´ǩes
4003,fern::A,,туммплэсь
4004,linker::A,,gårroeh
4005,linker::A,,gåro
4006,linker::A,,gurut
4007,linker::A,,čižet
4008,linker::A,,či´ǯǯ
4009,linker::A,,чинч
4010,rechter::A,,åelkies
4011,rechter::A,,oalges
4012,rechter::A,,olgeš
4013,rechter::A,,uál'gis
4014,rechter::A,,vuõiǥâs
4015,rechter::A,,вуэлькесь
4016,anderer::A,,jeatjebe
4017,anderer::A,,nubbe
4018,anderer::A,,eará
4019,anderer::A,,nubbi
4020,anderer::A,,nubbe
4021,anderer::A,,nu´bb
4022,anderer::A,,jee´res
4023,anderer::A,,мудта
4024,anderer::A,,е̄ресь
4025,erster::A,,voestes
4026,erster::A,,vuostasj
4027,erster::A,,vuosttaš
4028,erster::A,,vuos'muš
4029,erster::A,,vuõs's
4030,erster::A,,õõu´dmõs
4031,erster::A,,авьтмусс
4032,zweiter::A,,mubpie
4033,zweiter::A,,nubbe
4034,zweiter::A,,nubbi
4035,zweiter::A,,nubbe
4036,zweiter::A,,nu´bb
4037,zweiter::A,,ныммьп
4038,dritter::A,,gåalmede
4039,dritter::A,,goalmát
4040,dritter::A,,goalmmát
4041,dritter::A,,kuálmád
4042,dritter::A,,kuälmad
4043,dritter::A,,кӯа̄ллмант
4044,letzter::A,,minngemes
4045,letzter::A,,maŋemus
4046,letzter::A,,maŋimus
4047,letzter::A,,majemuš
4048,letzter::A,,mââi´mõs
4049,letzter::A,,маӈьмусс
4050,allein::ADV,,oktegh
4051,allein::ADV,,oktegimse
4052,allein::ADV,,oktebisnie
4053,allein::ADV,,aktu
4054,allein::ADV,,okto
4055,allein::ADV,,ohtuu
4056,allein::ADV,,õhttu
4057,allein::ADV,,о̄ххтэ
4058,zusammen::ADV,,ektine
4059,zusammen::ADV,,ektesne
4060,zusammen::ADV,,tjåenghkesne
4061,zusammen::ADV,,siegen
4062,zusammen::ADV,,oktan
4063,zusammen::ADV,,ovttas
4064,zusammen::ADV,,čoahkis
4065,zusammen::ADV,,oovtâst
4066,zusammen::ADV,,õõutsââ´jest
4067,zusammen::ADV,,аххтан
4068,zusammen::ADV,,эфтэсьт
4069,lange::ADV,,guhkiem
4070,lange::ADV,,guhkev
4071,lange::ADV,,mælggadav
4072,lange::ADV,,guhká
4073,lange::ADV,,kuhe
4074,lange::ADV,,kuhháá
4075,lange::ADV,,kuu´ǩǩ
4076,lange::ADV,,кугкь
4077,plötzlich::ADV,,faahketji
4078,plötzlich::ADV,,hæhkkat
4079,plötzlich::ADV,,fáhkkestaga
4080,plötzlich::ADV,,fakkist
4081,plötzlich::ADV,,kruu´ta
4082,plötzlich::ADV,,а̄йнханна
4083,sofort::ADV,,dallegh
4084,sofort::ADV,,dalá
4085,sofort::ADV,,dalánagi
4086,sofort::ADV,,dakkavide
4087,sofort::ADV,,dakkaviđe
4088,sofort::ADV,,tállán
4089,sofort::ADV,,naraaz
4090,sofort::ADV,,атть
4091,später::ADV,,mænngan 
4092,später::ADV,,maŋŋebut
4093,später::ADV,,maŋŋel
4094,später::ADV,,maŋ̣eláá
4095,später::ADV,,mâ´ŋŋlakast
4096,später::ADV,,маӈӈа
4097,jetzt::ADV,,daelie
4098,jetzt::ADV,,dal
4099,jetzt::ADV,,dal
4100,jetzt::ADV,,tääl
4101,jetzt::ADV,,ââ´n
4102,jetzt::ADV,,атть
4103,heute::ADV,,daenbien
4104,heute::ADV,,uddni
4105,heute::ADV,,odne
4106,heute::ADV,,onne
4107,heute::ADV,,tä´bbe
4108,heute::ADV,,та̄ррьм
4109,morgen::ADV,,jirreden
4110,morgen::ADV,,idet
4111,morgen::ADV,,ihttin
4112,morgen::ADV,,itten
4113,morgen::ADV,,jâđđa
4114,morgen::ADV,,янта
4115,bald::ADV,,varke
4116,bald::ADV,,ruvva
4117,bald::ADV,,farga
4118,bald::ADV,,vorgâ
4119,bald::ADV,,sõrgg
4120,bald::ADV,,вэхтэнне
4121,dann::ADV,,die
4122,dann::ADV,,dalloj
4123,dann::ADV,,de
4124,dann::ADV,,te
4125,dann::ADV,,de
4126,dann::ADV,,teä
4127,dann::ADV,,â´tte
4128,dann::ADV,,те
4129,gestern::ADV,,jååktan
4130,gestern::ADV,,iektu
4131,gestern::ADV,,ikte
4132,gestern::ADV,,jieh't
4133,gestern::ADV,,jåhtta
4134,gestern::ADV,,яххта
4135,einst::ADV,,dejpeli
4136,einst::ADV,,åvdebut
4137,einst::ADV,,áigi
4138,einst::ADV,,dolin
4139,einst::ADV,,tovle
4140,einst::ADV,,tuu´l
4141,einst::ADV,,э̄ххьтэшьт
4142,damals::ADV,,aejkien
4143,damals::ADV,,dalloj
4144,damals::ADV,,dalle
4145,damals::ADV,,talle
4146,damals::ADV,,te´l
4147,damals::ADV,,teä´l
4148,damals::ADV,,танна
4149,danach::ADV,,mïnngesne
4150,danach::ADV,,dan maŋŋela
4151,danach::ADV,,maŋŋil
4152,danach::ADV,,das maŋŋá
4153,danach::ADV,,maŋ̣a
4154,danach::ADV,,mâ´ŋŋlest
4155,danach::ADV,,маӈӈа
4156,vorher::ADV,,aarebi
4157,vorher::ADV,,åvddål
4158,vorher::ADV,,árat
4159,vorher::ADV,,ovdâl
4160,vorher::ADV,,ouddâl
4161,vorher::ADV,,а̄йка
4162,zuerst::ADV,,voestegh
4163,zuerst::ADV,,álgon
4164,zuerst::ADV,,vuos
4165,zuerst::ADV,,vuohččan
4166,zuerst::ADV,,vuoč'čin
4167,zuerst::ADV,,vuõ´ste
4168,zuerst::ADV,,vuõs'smõõssân
4169,zuerst::ADV,,э̄ввтла
4170,zuerst::ADV,,э̄ввтэль
4171,einmal::ADV,,ikth
4172,einmal::ADV,,akti
4173,einmal::ADV,,okte
4174,einmal::ADV,,ohtii
4175,einmal::ADV,,kojo
4176,einmal::ADV,,måttmešt
4177,einmal::ADV,,э̄фт вэ̄рр
4178,manchmal::ADV,,muvhtene
4179,manchmal::ADV,,muhttijn
4180,manchmal::ADV,,duolla dálla
4181,manchmal::ADV,,muhtumin
4182,manchmal::ADV,,kuásnii
4183,manchmal::ADV,,måttmešt
4184,manchmal::ADV,,kuä´ss-ne
4185,manchmal::ADV,,мудта вэ̄р
4186,oft::ADV,,daamtaj
4187,oft::ADV,,álu
4188,oft::ADV,,ábaj
4189,oft::ADV,,dájvvá
4190,oft::ADV,,dávjá
4191,oft::ADV,,távjá
4192,oft::ADV,,täujja
4193,oft::ADV,,то̄а̄ййв
4194,immer::ADV,,iktesth
4195,immer::ADV,,eejnegen
4196,immer::ADV,,agev
4197,immer::ADV,,álo
4198,immer::ADV,,ain
4199,immer::ADV,,ovttuu
4200,immer::ADV,,pâi
4201,immer::ADV,,пай
4202,niemals::ADV,,ij gåessie
4203,niemals::ADV,,ij goassak
4204,niemals::ADV,,ij ihkenis
4205,niemals::ADV,,ii goassege
4206,niemals::ADV,,ij kuás'sin
4207,niemals::ADV,,ij ni kuä´ss
4208,niemals::ADV,,эйй никуэссь
4209,hier::ADV,,daagkoe
4210,hier::ADV,,dála
4211,hier::ADV,,dánna
4212,hier::ADV,,dá
4213,hier::ADV,,dás
4214,hier::ADV,,taa
4215,hier::ADV,,tää
4216,hier::ADV,,ta´ltte
4217,hier::ADV,,тала
4218,hier::ADV,,тэста
4219,hierhin::ADV,,diekie
4220,hierhin::ADV,,dási
4221,hierhin::ADV,,diehki
4222,hierhin::ADV,,deike
4223,hierhin::ADV,,teehi
4224,hierhin::ADV,,tii´ǩ
4225,hierhin::ADV,,тӣге
4226,von hier::ADV,,daebpede
4227,von hier::ADV,,dássta
4228,von hier::ADV,,dáppelt
4229,von hier::ADV,,dáppe
4230,von hier::ADV,,tástán
4231,von hier::ADV,,tääiǥ
4232,von hier::ADV,,tääi´ben
4233,von hier::ADV,,тэста
4234,dort::ADV,,dagkoe
4235,dort::ADV,,dale
4236,dort::ADV,,dakko
4237,dort::ADV,,tuo
4238,dort::ADV,,tovben
4239,dort::ADV,,to´ben
4240,dort::ADV,,тёллэ
4241,dort::ADV,,тамьпе
4242,dorthin::ADV,,dahkoe
4243,dorthin::ADV,,dåhku
4244,dorthin::ADV,,dohko
4245,dorthin::ADV,,diehko
4246,dorthin::ADV,,tuohu
4247,dorthin::ADV,,tok
4248,dorthin::ADV,,tok-aa
4249,dorthin::ADV,,то̄гэ
4250,vorwärts::ADV,,fraamme
4251,vorwärts::ADV,,åvddån
4252,vorwärts::ADV,,ovddas
4253,vorwärts::ADV,,oovdâs
4254,vorwärts::ADV,,ooudâs
4255,vorwärts::ADV,,ooudårra
4256,vorwärts::ADV,,эвтэс
4257,rückwärts::ADV,,mænngese
4258,rückwärts::ADV,,ruoptobadáj
4259,rückwärts::ADV,,maŋás
4260,rückwärts::ADV,,majaskulij
4261,rückwärts::ADV,,mââjas
4262,rückwärts::ADV,,mâ´ŋŋla
4263,rückwärts::ADV,,мо̄а̄з
4264,rückwärts::ADV,,мо̄а̄ст
4265,zurück::ADV,,bååstede
4266,zurück::ADV,,ruoptus
4267,zurück::ADV,,maŋus
4268,zurück::ADV,,ruoktot
4269,zurück::ADV,,maassâd
4270,zurück::ADV,,vä´st
4271,zurück::ADV,,mååusat
4272,zurück::ADV,,мо̄а̄з
4273,zurück::ADV,,мо̄а̄ст
4274,unten::ADV,,vuelnie
4275,unten::ADV,,vuollen
4276,unten::ADV,,vuollin
4277,unten::ADV,,vyellin
4278,unten::ADV,,vue´llen
4279,unten::ADV,,вӯлльн
4280,hinab::ADV,,våålese
4281,hinab::ADV,,vuolus
4282,hinab::ADV,,vulos
4283,hinab::ADV,,vuá'lás
4284,hinab::ADV,,vuâlas
4285,hinab::ADV,,валас
4286,oben::ADV,,bijjene
4287,oben::ADV,,baddjen
4288,oben::ADV,,badjin
4289,oben::ADV,,paijeen
4290,oben::ADV,,pâ´jjen
4291,oben::ADV,,tunââ´lmest
4292,oben::ADV,,пайенҍ
4293,hinauf::ADV,,bæjjese
4294,hinauf::ADV,,bajás
4295,hinauf::ADV,,bajás
4296,hinauf::ADV,,pajas
4297,hinauf::ADV,,pââjas
4298,hinauf::ADV,,пайяс
4299,überall::ADV,,gaajhkene lehkesne
4300,überall::ADV,,juohkka sajen
4301,überall::ADV,,juohke sajis
4302,überall::ADV,,jya'hisaajeest
4303,überall::ADV,,vee´zz
4304,überall::ADV,,pukvee´zz
4305,überall::ADV,,пугквесь
4306,nicht::ADV,,ij
4307,nicht::ADV,,ij
4308,nicht::ADV,,ii
4309,nicht::ADV,,ij
4310,nicht::ADV,,ij
4311,nicht::ADV,,эйй
4312,ein wenig::ADV,,ånnetje
4313,ein wenig::ADV,,ahtjetje
4314,ein wenig::ADV,,binná
4315,ein wenig::ADV,,veahá
4316,ein wenig::ADV,,ucánjii
4317,ein wenig::ADV,,occanj
4318,ein wenig::ADV,,simmna
4319,ein wenig::ADV,,сада
4320,ein wenig::ADV,,садаматта
4321,kaum::ADV,,jallan
4322,kaum::ADV,,vánet
4323,kaum::ADV,,báljo
4324,kaum::ADV,,illá
4325,kaum::ADV,,illvaa
4326,kaum::ADV,,мале
4327,kaum::ADV,,элэлэ
4328,sehr::ADV,,sagk
4329,sehr::ADV,,riek
4330,sehr::ADV,,sieldes
4331,sehr::ADV,,hui
4332,sehr::ADV,,ollu
4333,sehr::ADV,,čuuvtij
4334,sehr::ADV,,sami
4335,sehr::ADV,,čuu´t
4336,sehr::ADV,,пэре
4337,sehr::ADV,,чофта
4338,so::ADV,,numhtie
4339,so::ADV,,nav
4340,so::ADV,,nuov
4341,so::ADV,,nåv
4342,so::ADV,,nu
4343,so::ADV,,näävt
4344,so::ADV,,de
4345,so::ADV,,nu´t
4346,so::ADV,,nääi´t
4347,so::ADV,,те̄льнэ
4348,noch::ADV,,annje
4349,noch::ADV,,ájn
4350,noch::ADV,,vilá
4351,noch::ADV,,ain
4352,noch::ADV,,vela
4353,noch::ADV,,võl
4354,noch::ADV,,veâl
4355,noch::ADV,,вя̄л
4356,nur::ADV,,ajve
4357,nur::ADV,,barre
4358,nur::ADV,,dåssjå
4359,nur::ADV,,dušše
4360,nur::ADV,,váá
4361,nur::ADV,,pâi
4362,nur::ADV,,leša
4363,nur::ADV,,tåå´lǩ
4364,nur::ADV,,лэша
4365,nur::ADV,,лышшэ
4366,schon::ADV,,joe
4367,schon::ADV,,juo
4368,schon::ADV,,juo
4369,schon::ADV,,juo
4370,schon::ADV,,ju´n
4371,schon::ADV,,ё
4372,wieder::ADV,,vihth
4373,wieder::ADV,,aajmoen
4374,wieder::ADV,,vas
4375,wieder::ADV,,ådåsis
4376,wieder::ADV,,fas
4377,wieder::ADV,,vuot
4378,wieder::ADV,,vest
4379,wieder::ADV,,däs
4380,wieder::ADV,,e´pet
4381,wieder::ADV,,аввта
4382,wieder::ADV,,о̄дтсэ
4383,vor::PRP,,åvteste
4384,vor::PRP,,ålggolin
4385,vor::PRP,,ovddas
4386,vor::PRP,,oovdâst
4387,vor::PRP,,ooudâst
4388,vor::PRP,,авьтэмьбе̄лльт
4389,hinter::PRP,,duekesne
4390,hinter::PRP,,duogen
4391,hinter::PRP,,maŋŋelin
4392,hinter::PRP,,maŋil
4393,hinter::PRP,,duogás
4394,hinter::PRP,,tyeḥin
4395,hinter::PRP,,tue´ǩǩen
4396,hinter::PRP,,маӈельт
4397,unter::PRP,,nuelesne
4398,unter::PRP,,vuolen
4399,unter::PRP,,vuolde
4400,unter::PRP,,vyel'ni
4401,unter::PRP,,vue´llen
4402,unter::PRP,,вӯлльнҍ
4403,durch::PRP,,vieken
4404,durch::PRP,,tjadá
4405,durch::PRP,,-rájge
4406,durch::PRP,,čađa
4407,durch::PRP,,čoođâ
4408,durch::PRP,,čõõđ
4409,durch::PRP,,pääi´ǩ
4410,durch::PRP,,че̄д
4411,neben::PRP,,baaltese
4412,neben::PRP,,báldan
4413,neben::PRP,,bálddas
4414,neben::PRP,,paaldâst
4415,neben::PRP,,paaldâst
4416,neben::PRP,,поалльтэ
4417,zwischen::PRP,,gaskesne
4418,zwischen::PRP,,gasska
4419,zwischen::PRP,,gaskkas
4420,zwischen::PRP,,kooskâst
4421,zwischen::PRP,,kâskka
4422,zwischen::PRP,,кэскэсьт
4423,zwischen::PRP,,кэ̄скэль
4424,wegen::PRP,,dïete
4425,wegen::PRP,,gaevhtieh
4426,wegen::PRP,,diehti
4427,wegen::PRP,,dihte
4428,wegen::PRP,,geažil
4429,wegen::PRP,,tet
4430,wegen::PRP,,diõtt
4431,wegen::PRP,,ǩeäč'ča
4432,wegen::PRP,,гуэйке
4433,dies::PRN,,dihte
4434,dies::PRN,,dát
4435,dies::PRN,,dát
4436,dies::PRN,,táát
4437,dies::PRN,,tät
4438,dies::PRN,,tiett-aa
4439,dies::PRN,,тэдт
4440,das::PRN,,dohte
4441,das::PRN,,dat
4442,das::PRN,,dat
4443,das::PRN,,tot
4444,das::PRN,,tõt
4445,das::PRN,,тудт
4446,alles::PRN,,gaajhke
4447,alles::PRN,,gájkka
4448,alles::PRN,,buot
4449,alles::PRN,,puoh
4450,alles::PRN,,puk
4451,alles::PRN,,пугк
4452,ich::PRN,,manne
4453,ich::PRN,,mån
4454,ich::PRN,,månnå
4455,ich::PRN,,mun
4456,ich::PRN,,mun
4457,ich::PRN,,munnâ
4458,ich::PRN,,mon
4459,ich::PRN,,мунн
4460,du::PRN,,datne
4461,du::PRN,,dån
4462,du::PRN,,don
4463,du::PRN,,tun
4464,du::PRN,,ton
4465,du::PRN,,то̄нн
4466,er::PRN,,dïhte
4467,er::PRN,,sån
4468,er::PRN,,son
4469,er::PRN,,sun
4470,er::PRN,,son
4471,er::PRN,,со̄нн
4472,wir::PRN,,mijjieh
4473,wir::PRN,,mij
4474,wir::PRN,,mii
4475,wir::PRN,,mij
4476,wir::PRN,,mij
4477,wir::PRN,,мыйй
4478,ihr::PRN,,dijjie
4479,ihr::PRN,,dij
4480,ihr::PRN,,dii
4481,ihr::PRN,,tij
4482,ihr::PRN,,tij
4483,ihr::PRN,,тыйй
4484,sie::PRN,,dah
4485,sie::PRN,,sij
4486,sie::PRN,,sii
4487,sie::PRN,,sij
4488,sie::PRN,,sij
4489,sie::PRN,,сыйй
4490,was::FPRN,,mij
4491,was::FPRN,,mij
4492,was::FPRN,,mii
4493,was::FPRN,,mii
4494,was::FPRN,,mii
4495,was::FPRN,,мӣ
4496,wer::FPRN,,gie
4497,wer::FPRN,,guhti
4498,wer::FPRN,,gii
4499,wer::FPRN,,guhte
4500,wer::FPRN,,kii
4501,wer::FPRN,,ǩii
4502,wer::FPRN,,kåå´tt
4503,wer::FPRN,,ке̄
4504,wo::FADV,,gusnie
4505,wo::FADV,,gånnå
4506,wo::FADV,,gos
4507,wo::FADV,,kost
4508,wo::FADV,,ko´st
4509,wo::FADV,,касьт
4510,wohin::FADV,,gogka
4511,wohin::FADV,,gåsi
4512,wohin::FADV,,gosa
4513,wohin::FADV,,kuus
4514,wohin::FADV,,koozz
4515,wohin::FADV,,ко̄з
4516,wie::FADV,,guktie
4517,wie::FADV,,gumhtie
4518,wie::FADV,,gåktu
4519,wie::FADV,,mot
4520,wie::FADV,,mahte
4521,wie::FADV,,mä´htt
4522,wie::FADV,,ко̄ххт
4523,warum::FADV,,man
4524,warum::FADV,,manen
4525,warum::FADV,,manne
4526,warum::FADV,,mane
4527,warum::FADV,,mondiet
4528,warum::FADV,,mõõzz
4529,warum::FADV,,mää´nn
4530,warum::FADV,,мэ̄йт
4531,warum::FADV,,мэ̄ннгуэйке
4532,wieviel::FNUM,,man jeenje
4533,wieviel::FNUM,,makta
4534,wieviel::FNUM,,olugo
4535,wieviel::FNUM,,kalle
4536,wieviel::FNUM,,kâ´ll
4537,wieviel::FNUM,,мэ̄ннве̄рьт
4538,wieviel::FNUM,,мэ̄нлянчверьт
4539,eins::NUM,,akte
4540,eins::NUM,,akta
4541,eins::NUM,,okta
4542,eins::NUM,,ohtâ
4543,eins::NUM,,õhtt
4544,eins::NUM,,э̄ххт
4545,eins::NUM,,о̄ххтэ
4546,zwei::NUM,,göökte
4547,zwei::NUM,,guokta
4548,zwei::NUM,,guokte
4549,zwei::NUM,,kyeh'ti
4550,zwei::NUM,,kuõ´htt
4551,zwei::NUM,,кӯххт
4552,drei::NUM,,golme
4553,drei::NUM,,gålmmå
4554,drei::NUM,,golbma
4555,drei::NUM,,kulmâ
4556,drei::NUM,,koumm
4557,drei::NUM,,ко̄ллм
4558,vier::NUM,,njieljie
4559,vier::NUM,,niellja
4560,vier::NUM,,njeallje
4561,vier::NUM,,nelji
4562,vier::NUM,,nellj
4563,vier::NUM,,не̄лльй
4564,fünf::NUM,,vïjhte
4565,fünf::NUM,,vihtta
4566,fünf::NUM,,vihtta
4567,fünf::NUM,,vittâ
4568,fünf::NUM,,vitt
4569,fünf::NUM,,выдт
4570,sechs::NUM,,govhte
4571,sechs::NUM,,guhtta
4572,sechs::NUM,,guhtta
4573,sechs::NUM,,kuttâ
4574,sechs::NUM,,kutt
4575,sechs::NUM,,кудт
4576,sieben::NUM,,tjïjhtje
4577,sieben::NUM,,giehtja
4578,sieben::NUM,,čieža
4579,sieben::NUM,,čiččâm
4580,sieben::NUM,,čiččâm
4581,sieben::NUM,,кыджемь
4582,acht::NUM,,gaektsie
4583,acht::NUM,,gáktsa
4584,acht::NUM,,gávcci
4585,acht::NUM,,käävci
4586,acht::NUM,,kääu´c
4587,acht::NUM,,ка̄ххц
4588,neun::NUM,,uktsie
4589,neun::NUM,,aktse
4590,neun::NUM,,ovcci
4591,neun::NUM,,oovce
4592,neun::NUM,,å´hcc
4593,neun::NUM,,аххц
4594,zehn::NUM,,luhkie
4595,zehn::NUM,,låhke
4596,zehn::NUM,,lågev
4597,zehn::NUM,,logi
4598,zehn::NUM,,loṿe
4599,zehn::NUM,,lååi
4600,zehn::NUM,,лоагкь
4601,elf::NUM,,luhkieakte
4602,elf::NUM,,lågenanakta
4603,elf::NUM,,oktanuppelohkái
4604,elf::NUM,,ohtnubáloh
4605,elf::NUM,,õtmlo
4606,elf::NUM,,õhttmlo
4607,elf::NUM,,э̄ххтэмплоагкь
4608,zwölf::NUM,,luhkiegöökte
4609,zwölf::NUM,,lågenanguokta
4610,zwölf::NUM,,guoktenuppelohkái
4611,zwölf::NUM,,kyeh'tnubáloh
4612,zwölf::NUM,,kuâtmlo
4613,zwölf::NUM,,kuâhttmlo
4614,zwölf::NUM,,кӯххтэмплоагкь
4615,zwanzig::NUM,,göökteluhkie
4616,zwanzig::NUM,,guoktalåhke
4617,zwanzig::NUM,,guoktelogi
4618,zwanzig::NUM,,kyeh'tilov
4619,zwanzig::NUM,,kuâhttlo
4620,zwanzig::NUM,,кӯххтлоагкь
4621,dreißig::NUM,,golmeluhkie
4622,dreißig::NUM,,gålmmålåhke
4623,dreißig::NUM,,golbmalogi
4624,dreißig::NUM,,kulmâlov
4625,dreißig::NUM,,koummlo
4626,dreißig::NUM,,ко̄ллмлоагкь
4627,vierzig::NUM,,njieljieluhkie
4628,vierzig::NUM,,nielljalåhke
4629,vierzig::NUM,,njealljelogi
4630,vierzig::NUM,,neljilov
4631,vierzig::NUM,,nelljlo
4632,vierzig::NUM,,не̄лльйлоагкь
4633,fünfzig::NUM,,vïjhteluhkie
4634,fünfzig::NUM,,vihttalåhke
4635,fünfzig::NUM,,vihttalogi
4636,fünfzig::NUM,,vittâlov
4637,fünfzig::NUM,,vittlo
4638,fünfzig::NUM,,выдтлоагкъ
4639,sechzig::NUM,,govhteluhkie
4640,sechzig::NUM,,guhttalåhke
4641,sechzig::NUM,,guhttalogi
4642,sechzig::NUM,,kuttâlov
4643,sechzig::NUM,,kuttlo
4644,sechzig::NUM,,кудтлоагкь
4645,siebzig::NUM,,tjïjhtjeluhkie
4646,siebzig::NUM,,gietjavlåhke
4647,siebzig::NUM,,čiežalogi
4648,siebzig::NUM,,čiččâmlov
4649,siebzig::NUM,,čičmlo
4650,siebzig::NUM,,кыджемьлоагкь
4651,achtzig::NUM,,gaektsieluhkie
4652,achtzig::NUM,,gáktsalåhke
4653,achtzig::NUM,,gávccilogi
4654,achtzig::NUM,,kähcilov
4655,achtzig::NUM,,kä´hcclo
4656,achtzig::NUM,,ка̄ххцлоагкь
4657,neunzig::NUM,,uktsieluhkie
4658,neunzig::NUM,,aktselåhke
4659,neunzig::NUM,,ovccilogi
4660,neunzig::NUM,,ohcelov
4661,neunzig::NUM,,å´hcclo
4662,neunzig::NUM,,аххцлоагкь
4663,hundert::NUM,,tjuetie
