,Concept_ID,hi,he
1462,stechen::V,भोंकना,דקר
1463,stoßen::V,धक्का देना,דחק
1464,stoßen::V,झटका देना,דחק
1465,stehlen::V,चोरी करना,גנב
1466,stören::V,बुरा लगना,קטע
1467,stören::V,बुरा लगना,הפריע
1468,belästigen::V,तंग करना,הציק
1469,belästigen::V,तंग करना,הטריד
1470,verbergen::V,लुकाना,הצניע
1471,täuschen::V,धोखा देना,שגע
1472,betrügen::V,धोखा देना,הונה
1473,töten::V,मारना,הרג
1474,töten::V,मार डालना,הרג
1475,wohnen::V,रहना,גר
1476,arbeiten::V,काम करना,עבד
1477,sammeln::V,जमा करना,אסף
1478,pflücken::V,चुनना,קטף
1479,pflücken::V,तोड़ना,קטף
1480,jagen::V,आखेट करना,צד
1481,jagen::V,शिकार करना,צד
1482,fischen::V,मछली पकड़ना,דג
1483,fassen::V,पकड़ना,תפס
1484,hüten::V,चराना,רעה
1485,treiben::V,हाँकना,הוציא
1486,anbinden::V,बाँधना,קשר
1487,füttern::V,खिलाना,הלעיט
1488,melken::V,दुहना,חלב
1489,hacken::V,काटना,קצץ
1490,gießen::V,सींचना,השקה
1491,reifen::V,पकना,בשל
1492,zubereiten::V,पकाना,הכין
1493,kochen::V,पकाना,בשל
1494,kochen::V,राँधना,בשל
1495,backen::V,पकाना,אפה
1496,braten::V,तलना,צלה
1497,braten::V,तलना,טגן
1498,braten::V,भूनना,צלה
1499,braten::V,भूनना,טגן
1500,umrühren::V,फेंटना,ערבב
1501,stricken::V,बुनना,סרג
1502,nähen::V,सीना,תפר
1503,färben::V,रँगना,צבע
1504,reinigen::V,साफ़ करना,נקה
1505,reinigen::V,शुद्ध करना,נקה
1506,waschen::V,धोना,רחץ
1507,waschen::V,धोना,כבס
1508,abwischen::V,पोंछ्ना,נגב
1509,spülen::V,माँजना,שטף
1510,spülen::V,खँगालना,שטף
1511,fegen::V,बुहारना,טאטא
1512,kehren::V,झाड़ना,טאטא
1513,baden::V,स्नान करना,טבל
1514,baden::V,स्नान करना,שחה
1515,sich waschen::V,नहाना,התרחץ
1516,sich waschen::V,हाथ-मुँह धोना,התרחץ
1517,ausziehen::V,उतारना,הוריד
1518,anziehen::V,पहनना,לבש
1519,sich anziehen::V,कपड़े पहनना,התלבש
1520,kämmen::V,कंघी करना,סרק
1521,schmücken::V,सजाना,קשט
1522,schmücken::V,सँवारना,קשט
1523,sagen::V,कहना,אמר
1524,sagen::V,बताना,אמר
1525,sprechen::V,बोलना,דבר
1526,reden::V,बोलना,דבר
1527,reden::V,बात करना,דבר
1528,sich unterhalten::V,बात करना,שוחח
1529,sich unterhalten::V,बातचीत करना,שוחח
1530,fragen::V,पूछ्ना,שאל
1531,fragen::V,प्रश्न करना,שאל
1532,bitten::V,माँगना से,בקש
1533,erzählen::V,बताना,ספר
1534,mitteilen::V,ख़बर देना,מסר
1535,mitteilen::V,ख़बर देना,הודיע
1536,mitteilen::V,सूचना देना,מסר
1537,mitteilen::V,सूचना देना,הודיע
1538,nennen::V,नाम देना,קרא בשם
1539,rufen::V,बुलाना,גיס
1540,rufen::V,बुलाना,הזמין לבוא
1541,prahlen::V,शेख़ी बघारना,התרברב
1542,übersetzen::V,अनुवाद करना,תרגם
1543,denken::V,सोचना,חשב
1544,glauben::V,विश्वास करना,האמין
1545,bemerken::V,ध्यान देना पर,הבחין
1546,erkennen::V,पहचानना,זהה
1547,begreifen::V,समझना,קלט
1548,begreifen::V,समझना,הבין
1549,verstehen::V,सुनना,הבין
1550,lernen::V,पढ़ना,למד
1551,wissen::V,जानना,ידע
1552,wissen::V,मालूम होना,ידע
1553,sich erinnern an::V,याद करना,זכר
1554,vergessen::V,भूलना,שכח
1555,vergessen::V,बिसारना,שכח
1556,messen::V,नापना,מדד
1557,zählen::V,गिनना,ספר
1558,rechnen::V,गणना करना,חשב
1559,rechnen::V,हिसाब करना,חשב
1560,lesen::V,पढ़ना,קרא
1561,malen::V,कींचना,ציר
1562,zeichnen::V,चित्र कींचना,שרטט
1563,schreiben::V,लिखना,כתב
1564,besitzen::V,मालिक होना,היה בעל של
1565,besitzen::V,स्वामी होना,היה בעל של
1566,kaufen::V,ख़रीदना,קנה
1567,kaufen::V,ख़रीदना,רכש
1568,verkaufen::V,बेचना,מכר
1569,bezahlen::V,चुकाना,שלם
1570,bezahlen::V,अदा करना,שלם
1571,zahlen::V,अदा करना,שלם
1572,beherrschen::V,शासन करना पर,שלט
1573,ertragen::V,सहना,סבל
