,Concept_ID,os,udm
1371,reden::V,ныхас кӕнын,вераськыны
1372,sich unterhalten::V,ныхас кæнын,вераськыны
1373,fragen::V,фӕрсын,юаны
1374,bitten::V,курын,курыны
1375,erzählen::V,радзурын,вераны
1376,erzählen::V,радзурын,мадьыны
1377,erzählen::V,ратаурæгъ кæнын,вераны
1378,erzählen::V,ратаурæгъ кæнын,мадьыны
1379,mitteilen::V,фехъусын кæнын,ивортыны
1380,nennen::V,хонын,шуыны
1381,rufen::V,сидын,ӧтьыны
1382,prahlen::V,ӕппӕлын,ушъяськыны
1383,übersetzen::V,ратæлмац кæнын,берыктыны
1384,denken::V,ӕнхъӕлын,малпаны
1385,denken::V,хъуыды кӕнын,малпаны
1386,glauben::V,уырнын,оскыны
1387,bemerken::V,фенын,адӟыны
1388,erkennen::V,базонын,тодыны
1389,begreifen::V,ӕмбарын,валаны
1390,begreifen::V,бамбарын,валаны
1391,lernen::V,ахуыр кӕнын,дышетскыны
1392,wissen::V,зонын,тодыны
1393,sich erinnern an::V,зæрдыл æрлæууын,тодэ вайыны
1394,sich erinnern an::V,æрымысын,тодэ вайыны
1395,sich erinnern an::V,æрбаймысын,тодэ вайыны
1396,sich erinnern an::V,æрхъуыды кæнын,тодэ вайыны
1397,vergessen::V,ферох кæнын,вунэтыны
1398,vergessen::V,айрох кæнын,вунэтыны
1399,messen::V,барын,мертаны
1400,zählen::V,нымайын,лыдъяны
1401,rechnen::V,хынцын,лыдъяны
1402,lesen::V,кӕсын,лыдӟыны
1403,lesen::V,фӕрсын,лыдӟыны
1404,malen::V,ныв кӕнын,суреданы
1405,zeichnen::V,ныв кӕнын,суреданы
1406,schreiben::V,фыссын,гожъяны
1407,besitzen::V,хицау уын,луыны
1408,kaufen::V,балхӕнын,басьтыны
1409,verkaufen::V,уӕй кӕнын,вузаны
1410,bezahlen::V,бафидын,тырыны
1411,zahlen::V,фидын,тырыны
1412,beherrschen::V,æлдариуæг кæнын,кузёяськыны
1413,ertragen::V,бавзарын,чиданы
1414,Leine::N,,думет
1415,rauschen::V,,ӵашетыны
1416,treten::V,,лёганы
1417,verstehen::V,,валаны
