,Concept_ID,sk,sk
1540,schmücken::V,ozdobiť,ozdobiť
1541,sagen::V,povedať,povedať
1542,sprechen::V,hovoriť,hovoriť
1543,reden::V,rozprávať,rozprávať
1544,sich unterhalten::V,rozprávať sa,rozprávať sa
1545,fragen::V,spýtať sa,spýtať sa
1546,bitten::V,prosiť,prosiť
1547,erzählen::V,rozprávať,rozprávať
1548,mitteilen::V,oznámiť,oznámiť
1549,nennen::V,nazvať,nazvať
1550,nennen::V,nazvať,menovať
1551,nennen::V,menovať,nazvať
1552,nennen::V,menovať,menovať
1553,rufen::V,volať,volať
1554,rufen::V,volať,zavolať
1555,rufen::V,zavolať,volať
1556,rufen::V,zavolať,zavolať
1557,prahlen::V,vystatovať sa,vystatovať sa
1558,übersetzen::V,preložiť,preložiť
1559,denken::V,myslieť,myslieť
1560,glauben::V,veriť,veriť
1561,bemerken::V,podotknuť,podotknuť
1562,bemerken::V,podotknuť,spozorovať
1563,bemerken::V,spozorovať,podotknuť
1564,bemerken::V,spozorovať,spozorovať
1565,erkennen::V,poznať,poznať
1566,begreifen::V,pochopiť,pochopiť
1567,begreifen::V,pochopiť,porozumieť
1568,begreifen::V,porozumieť,pochopiť
1569,begreifen::V,porozumieť,porozumieť
1570,verstehen::V,rozumieť,rozumieť
1571,lernen::V,učiť sa,učiť sa
1572,wissen::V,vedieť,vedieť
1573,sich erinnern an::V,pamätať si na,pamätať si na
1574,vergessen::V,zabudnuť,zabudnuť
1575,messen::V,merať,merať
1576,zählen::V,počítať,počítať
1577,rechnen::V,rátať,rátať
1578,rechnen::V,rátať,počítať
1579,rechnen::V,počítať,rátať
1580,rechnen::V,počítať,počítať
1581,lesen::V,čítať,čítať
1582,malen::V,maľovať,maľovať
1583,zeichnen::V,kresliť,kresliť
1584,schreiben::V,písať,písať
1585,besitzen::V,mať,mať
1586,besitzen::V,mať,vlastniť
1587,besitzen::V,vlastniť,mať
1588,besitzen::V,vlastniť,vlastniť
1589,kaufen::V,kúpiť,kúpiť
1590,verkaufen::V,predať,predať
1591,bezahlen::V,zaplatiť,zaplatiť
1592,zahlen::V,platiť,platiť
1593,beherrschen::V,ovládať,ovládať
1594,ertragen::V,znášať,znášať
1595,ertragen::V,znášať,vydržať
1596,ertragen::V,vydržať,znášať
1597,ertragen::V,vydržať,vydržať
