,Concept_ID,tr,ro
1573,begreifen::V,kavramak,pricepe
1574,begreifen::V,kavramak,înțelege
1575,verstehen::V,duymak,înțelege
1576,verstehen::V,anlamak,înțelege
1577,lernen::V,öğrenmek,învăța
1578,wissen::V,bilmek,ști
1579,sich erinnern an::V,hatırlamak,a-și aminti de
1580,vergessen::V,unutmak,uita
1581,messen::V,ölçmek,măsura
1582,zählen::V,saymak,număra
1583,rechnen::V,hesap etmek,calcula
1584,lesen::V,okumak,citi
1585,malen::V,resmini yapmak,picta
1586,zeichnen::V,çizmek,desena
1587,schreiben::V,yazmak,scrie
1588,besitzen::V,haiz olmak,avea
1589,besitzen::V,haiz olmak,poseda
1590,besitzen::V,sahip olmak,avea
1591,besitzen::V,sahip olmak,poseda
1592,kaufen::V,almak,cumpăra
1593,verkaufen::V,satmak,vinde
1594,bezahlen::V,ödemek,plăti
1595,bezahlen::V,ödemek,achita
1596,zahlen::V,ödemek,plăti
1597,beherrschen::V,hâkim olmak,stăpâni
1598,ertragen::V,dayanmak,răbda
1599,ertragen::V,dayanmak,suporta
1600,ertragen::V,katlanmak,răbda
1601,ertragen::V,katlanmak,suporta
