,Concept_ID,lez,hi
1417,fangen::V,кьун,पकड़ना
1418,packen::V,кьун,पकड़ना
1419,verstecken::V,кӏевун,छिपाना
1420,teilen::V,паюн,बाँटना
1421,schicken::V,ракъурун,भेजना
1422,bringen::V,гъун,लाना
1423,hinzufügen::V,алава авун,जोड़ना
1424,bekommen::V,къачун,पाना
1425,bekommen::V,жугъурун,पाना
1426,erhalten::V,къачун,पाना
1427,erhalten::V,къачун,मिलना
1428,nehmen::V,къачун,लेना
1429,wählen::V,хкягъун,चुनना
1430,auswählen::V,хкягъун,चुनना
1431,bewahren::V,хуьн,बनाए रखना
1432,behindern::V,манийвал авун,रोकना
1433,verderben::V,чӏурун,ख़राब करना
1434,beschädigen::V,нукьсанвал гун,नुक़सान पहुँचाना
1435,zerbrechen::V,хун,तोड़ना
1436,zerreißen::V,къазунун,तोड़ना
1437,zerstören::V,чӏурун,नष्ट करना
1438,zerstören::V,чӏурун,बरबाद करना
1439,zerstören::V,барбатӏун,नष्ट करना
1440,zerstören::V,барбатӏун,बरबाद करना
1441,verbrennen::V,ккун,जलाना
1442,geben::V,гун,देना
1443,reichen::V,вугун,थमाना
1444,reichen::V,гун,थमाना
1445,schenken::V,пишкеш авун,भेंट देना
1446,versprechen::V,гаф гун,वादा करना
1447,wünschen::V,дуьа авун,कामना करना
1448,loben::V,тариф авун,तारीफ़ करना
1449,küssen::V,темен гун,चूमना
1450,wiegen::V,эчӏягъун,झुलाना
1451,zudecken::V,гьалдун,ढकना
1452,wecken::V,ахварай авудун,जगाना
1453,zeigen::V,къалурун,दिखाना
1454,führen::V,тухун,रास्ता दिखाना
1455,lehren::V,кӏелиз тун,पढ़ाना
1456,unterrichten::V,тарс гун,सिखाना
1457,aufziehen::V,тербия гун,पालना
1458,aufziehen::V,тербияламишун,पालना
1459,leiten::V,идара авун,संचालन करना
1460,antreiben::V,тади кутун,हड़बड़ाना
1461,einladen::V,теклиф авун,बुलाना
1462,vereinigen::V,сад авун,मिलाना
1463,vereinigen::V,сад авун,संयुक्त करना
1464,besuchen::V,кьилив атун,मिलना से
1465,besuchen::V,кьилив атун,मिलने जाना से
1466,treffen::V,гьалтун,मिलना
1467,sich versammeln::V,алтӏушун,इकट्ठा होना
1468,spielen::V,къугъун,खेलना
1469,singen::V,лугьун,गाना
1470,singen::V,мани лугьун,गाना
1471,tanzen::V,кьуьл авун,नाचना
1472,sich trennen::V,къакъатун,अलग होना
1473,verlassen::V,гъил къачун,छोड़ना
1474,retten::V,къутармишун,बचाना
1475,bewachen::V,хуьн,आँख रखना पर
1476,schützen::V,хуьн,रक्षा करना
1477,verteidigen::V,хуьн,रक्षा करना
1478,sich schlagen::V,кукӏун,हाथापाई करना
1479,schießen::V,акъатун,गोली मारना
1480,siegen::V,гъалиб хьун,जीतना
1481,siegen::V,гъалиб хьун,विजय पाना
1482,ärgern::V,хъел гъун,चिढ़ाना
1483,ärgern::V,хъел кутун,चिढ़ाना
1484,schlagen::V,ягъун,मारना
1485,schlagen::V,галукьарун,मारना
1486,treten::V,кьуьл къекъягъун,ठोकर मारना
1487,treten::V,кьуьл эцягъун,ठोकर मारना
1488,stechen::V,акьадарун,भेदना
1489,stechen::V,акьадарун,भोंकना
1490,stoßen::V,эцягъун,धक्का देना
1491,stoßen::V,эцягъун,झटका देना
1492,stehlen::V,чуьнуьхун,चोरी करना
1493,stören::V,хкуьрун,बुरा लगना
1494,belästigen::V,хкуьрун,तंग करना
1495,belästigen::V,азият гун,तंग करना
1496,verbergen::V,далдаламишун,लुकाना
1497,täuschen::V,алцурарун,धोखा देना
1498,täuschen::V,алцуррун,धोखा देना
1499,betrügen::V,алцурарун,धोखा देना
1500,betrügen::V,гьарамзадавал авун,धोखा देना
1501,töten::V,яна кьин,मारना
1502,töten::V,яна кьин,मार डालना
1503,wohnen::V,дуланмиш хьун,रहना
1504,arbeiten::V,кӏвалахун,काम करना
1505,arbeiten::V,кӏвалах авун,काम करना
1506,sammeln::V,кӏватӏун,जमा करना
1507,pflücken::V,атӏун,चुनना
1508,pflücken::V,атӏун,तोड़ना
1509,jagen::V,гъуьрч авун,आखेट करना
1510,jagen::V,гъуьрч авун,शिकार करना
1511,fischen::V,гъетер кьун,मछली पकड़ना
1512,fassen::V,кьун,पकड़ना
1513,hüten::V,чӏура хуьн,चराना
1514,treiben::V,гьалун,हाँकना
1515,anbinden::V,акалун,बाँधना
1516,füttern::V,ем гун,खिलाना
1517,melken::V,ацун,दुहना
1518,hacken::V,куьткуьнун,काटना
1519,gießen::V,яд гун,सींचना
1520,reifen::V,чурун,पकना
1521,reifen::V,агакьун,पकना
1522,zubereiten::V,гьазурун,पकाना
1523,kochen::V,ругун,पकाना
1524,kochen::V,ругун,राँधना
1525,backen::V,чурун,पकाना
1526,braten::V,чурун,तलना
1527,braten::V,чурун,भूनना
1528,umrühren::V,какадарун,फेंटना
1529,stricken::V,хурун,बुनना
1530,nähen::V,цун,सीना
1531,färben::V,шир ягъун,रँगना
1532,reinigen::V,михьун,साफ़ करना
1533,reinigen::V,михьун,शुद्ध करना
1534,waschen::V,чуьхуьн,धोना
1535,abwischen::V,гуьцӏун,पोंछ्ना
1536,spülen::V,экъуьрун,माँजना
1537,spülen::V,экъуьрун,खँगालना
1538,fegen::V,шуткун,बुहारना
1539,kehren::V,кул алтадун,झाड़ना
1540,baden::V,эхъуьн,स्नान करना
1541,sich waschen::V,жендек чуьхуьн,नहाना
1542,sich waschen::V,жендек чуьхуьн,हाथ-मुँह धोना
1543,ausziehen::V,хутӏунун,उतारना
1544,ausziehen::V,галудун,उतारना
1545,anziehen::V,алукӏун,पहनना
1546,sich anziehen::V,алукӏун,कपड़े पहनना
1547,sich anziehen::V,парталар алукӏун,कपड़े पहनना
1548,kämmen::V,эвягъун,कंघी करना
1549,schmücken::V,безетмишун,सजाना
1550,schmücken::V,безетмишун,सँवारना
1551,schmücken::V,гуьрчегарун,सजाना
1552,schmücken::V,гуьрчегарун,सँवारना
1553,sagen::V,лугьун,कहना
1554,sagen::V,лугьун,बताना
1555,sprechen::V,рахун,बोलना
1556,reden::V,рахун,बोलना
1557,reden::V,рахун,बात करना
1558,sich unterhalten::V,ихтилат авун,बात करना
1559,sich unterhalten::V,ихтилат авун,बातचीत करना
1560,fragen::V,жузун,पूछ्ना
1561,fragen::V,жузун,प्रश्न करना
1562,bitten::V,тӏалабун,माँगना से
1563,erzählen::V,ахъаюн,बताना
1564,mitteilen::V,хабар гун,ख़बर देना
1565,mitteilen::V,хабар гун,सूचना देना
1566,nennen::V,тӏвар гун,नाम देना
1567,rufen::V,эверун,बुलाना
1568,prahlen::V,яцӏу гафар авун,शेख़ी बघारना
1569,übersetzen::V,таржума авун,अनुवाद करना
1570,übersetzen::V,гафладун,अनुवाद करना
1571,denken::V,фикир авун,सोचना
1572,glauben::V,агъун,विश्वास करना
1573,bemerken::V,фикир гун,ध्यान देना पर
1574,begreifen::V,гъавурда акьун,समझना
1575,lernen::V,кӏелун,पढ़ना
1576,wissen::V,чир хьун,जानना
1577,wissen::V,чир хьун,मालूम होना
1578,wissen::V,чирхьун,जानना
1579,wissen::V,чирхьун,मालूम होना
1580,sich erinnern an::V,рикӏел хуьн,याद करना
1581,vergessen::V,рикӏелай фин,भूलना
1582,vergessen::V,рикӏелай фин,बिसारना
1583,vergessen::V,рикӏелай алатун,भूलना
1584,vergessen::V,рикӏелай алатун,बिसारना
1585,messen::V,алцумун,नापना
1586,zählen::V,гьисабун,गिनना
1587,rechnen::V,гьисабун,गणना करना
1588,rechnen::V,гьисабун,हिसाब करना
1589,lesen::V,кӏелун,पढ़ना
1590,malen::V,кхьин,कींचना
1591,malen::V,шикилар чӏугун,कींचना
1592,zeichnen::V,чӏугун,चित्र कींचना
1593,schreiben::V,кхьин,लिखना
1594,besitzen::V,иеси хьун,मालिक होना
1595,besitzen::V,иеси хьун,स्वामी होना
1596,kaufen::V,къачун,ख़रीदना
1597,kaufen::V,маса къачун,ख़रीदना
1598,verkaufen::V,гун,बेचना
1599,verkaufen::V,маса гун,बेचना
1600,bezahlen::V,къимет гун,चुकाना
1601,bezahlen::V,къимет гун,अदा करना
1602,bezahlen::V,эвезда авун,चुकाना
1603,bezahlen::V,эвезда авун,अदा करना
1604,bezahlen::V,гьакъи агакьрун,चुकाना
1605,bezahlen::V,гьакъи агакьрун,अदा करना
1606,zahlen::V,къимет гун,अदा करना
1607,zahlen::V,эвезда авун,अदा करना
1608,zahlen::V,гьакъи агакьрун,अदा करना
1609,beherrschen::V,иеси хьун,शासन करना पर
1610,ertragen::V,таб гун,सहना
1611,Oberschenkel::N,,उरु
1612,Strömung::N,,बहाव
1613,Strömung::N,,प्रवाह
1614,Moor::N,,झाबर
1615,Moor::N,,धँसान
1616,Gedächtnis::N,,याददाश्त
1617,Gedächtnis::N,,स्मरण-शक्ति
1618,Ski::N,,स्की
1619,Platte::N,,फलक
1620,Platte::N,,तख़्ता
1621,Leine::N,,रस्सी
1622,Geschäft::N,,सौदा
1623,Geschäft::N,,व्यापार
1624,dick[Gegenstand]::A,,मोटा
1625,auf einmal::ADV,,वक़्त में
1626,zurück::ADV,,वापस
1627,wieder::ADV,,फिर
1628,wieder::ADV,,दुबारा
1629,wehen::V,,चलना
1630,rauchen::V,,धुआँ उड़ाना
1631,schaukeln::V,,झूलना
1632,rühren::V,,छूना
1633,scheinen::V,,लगना
1634,zu sehen sein::V,,दिखाई देना
1635,vernehmen::V,,सुनना
1636,wenden::V,,पलटना
1637,wenden::V,,मोड़ना
1638,binden::V,,बाँधना
1639,lassen::V,,-आना
1640,lassen::V,,कराना
1641,erkennen::V,,पहचानना
1642,verstehen::V,,सुनना
