,Concept_ID,tr,lbe
1420,sich anziehen::V,giyinmek,янна лаххан
1421,kämmen::V,taramak,ттарал дуккан
1422,schmücken::V,süslemek,чӏюлу бан
1423,sagen::V,demek,учин
1424,sagen::V,söylemek,учин
1425,sprechen::V,konuşmak,гъалгъа тӏун
1426,reden::V,konuşmak,гъалгъа тӏун
1427,sich unterhalten::V,sohbet etmek,гъалгъа тӏун
1428,fragen::V,sormak,цӏуххин
1429,bitten::V,dilemek,тавакъю буллан
1430,bitten::V,rica etmek,тавакъю буллан
1431,erzählen::V,bahsetmek,хавар бусан
1432,erzählen::V,hikâye etmek,хавар бусан
1433,mitteilen::V,bildirmek,баян бан
1434,mitteilen::V,bildirmek,хавар бан
1435,nennen::V,adlandırmak,цӏа дизан
1436,rufen::V,çağırmak,оьвтӏун
1437,prahlen::V,övünmek,цӏа дуллан
1438,übersetzen::V,çevirmek,таржума бан
1439,übersetzen::V,tercüme etmek,таржума бан
1440,denken::V,düşünmek,пикри буллан
1441,glauben::V,inanmak,вих хьун
1442,glauben::V,zannetmek,вих хьун
1443,bemerken::V,farkına varmak,хӏисав хъун
1444,erkennen::V,tanımak,увчӏин
1445,begreifen::V,anlamak,бувчӏин
1446,begreifen::V,kavramak,бувчӏин
1447,verstehen::V,duymak,
1448,verstehen::V,anlamak,
1449,lernen::V,öğrenmek,лахьлан
1450,lernen::V,öğrenmek,лахьхьин
1451,wissen::V,bilmek,кӏулну бикӏан
1452,wissen::V,bilmek,хавар бикӏан
1453,sich erinnern an::V,hatırlamak,дакӏнин бутан
1454,vergessen::V,unutmak,хъама битан
1455,messen::V,ölçmek,дуцин дуллан
1456,messen::V,ölçmek,дуцин дан
1457,zählen::V,saymak,дуккин
1458,rechnen::V,hesap etmek,хӏисав дан
1459,lesen::V,okumak,ккалан
1460,malen::V,resmini yapmak,сурат дуллан
1461,zeichnen::V,çizmek,сурат дуллан
1462,schreiben::V,yazmak,чичин
1463,schreiben::V,yazmak,чичлан
1464,besitzen::V,haiz olmak,дуну икӏан
1465,besitzen::V,haiz olmak,дуну дикӏан
1466,besitzen::V,haiz olmak,заллуну икӏан
1467,besitzen::V,sahip olmak,дуну икӏан
1468,besitzen::V,sahip olmak,дуну дикӏан
1469,besitzen::V,sahip olmak,заллуну икӏан
1470,kaufen::V,almak,машан ласун
1471,verkaufen::V,satmak,баххан
1472,bezahlen::V,ödemek,арцу дулун
1473,bezahlen::V,ödemek,багьа булун
1474,zahlen::V,ödemek,арцу дулун
1475,zahlen::V,ödemek,багьа булун
1476,beherrschen::V,hâkim olmak,дуну икӏан
1477,beherrschen::V,hâkim olmak,заллуну икӏан
1478,ertragen::V,dayanmak,бухӏан
1479,ertragen::V,katlanmak,бухӏан
