,Concept_ID,hi,ka
1345,sausen::V,बड़ी तेज़ी से चलना,მიქრის
1346,rennen::V,भागना,დარბის
1347,rennen::V,दौड़ना,დარბის
1348,springen::V,उछलना,ხტის
1349,klettern::V,चढ़ना,ძვრება
1350,schaukeln::V,झूलना,ქანაობს
1351,kriechen::V,रेंगना,დაბობღავს
1352,schwimmen::V,तैरना,ცურავს
1353,tauchen::V,डूबना,ჩაიძირება
1354,rudern::V,खेना,ნიჩაბს უსვამს
1355,rudern::V,चप्पू चलाना,ნიჩაბს უსვამს
1356,fahren::V,चलना,დადის
1357,fahren::V,चलना,მგზავრობს
1358,fahren::V,यात्रा करना,დადის
1359,fahren::V,यात्रा करना,მგზავრობს
1360,fliegen::V,उड़ना,იფრენს
1361,fliegen::V,उड़ना,გაფრინდება
1362,gehen::V,जाना,მიდის
1363,weggehen::V,चला जाना,წამოდის
1364,weggehen::V,बाहर जाना,წამოდის
1365,abfahren::V,छूटना,მიემგზავრება
1366,abfahren::V,रवाना होना,მიემგზავრება
1367,anhalten::V,रुकना,ჩერდება
1368,anhalten::V,खड़ा होना,ჩერდება
1369,hineingehen::V,घुसना,შედის
1370,hineingehen::V,अंदर जाना,შედის
1371,eintreten::V,प्रवेश करना,შედის
1372,kommen::V,आना,მოდის
1373,ankommen::V,पहुँचना,ჩადის
1374,zurückkommen::V,लौटना,დაბრუნდება
1375,zurückkommen::V,वापस आना,დაბრუნდება
1376,bleiben::V,रहना,დარჩება
1377,bleiben::V,रुकना,დარჩება
1378,warten::V,इंतज़ार करना,ელოდება
1379,erwarten::V,प्रतीक्षा करना,ელის
1380,erwarten::V,प्रतीक्षा करना,დაიცდის
1381,suchen::V,ढूँढ़ना,ეძებს
1382,suchen::V,ढूँढ़ना,მოძებნის
1383,finden::V,पाना,მიაგნებს
1384,finden::V,पाना,გამოძებნის
1385,finden::V,ढूँढ़ निकालना,მიაგნებს
1386,finden::V,ढूँढ़ निकालना,გამოძებნის
1387,versuchen::V,कोशिश करना,ცდის
1388,versuchen::V,कोशिश करना,ცდილობს
1389,vorbereiten::V,तैयार करना,მოამზადებს
1390,lieben::V,प्यार करना,უყვარს
1391,mögen::V,पसंद होना,ეტრფის
1392,lachen::V,हँसना,იცინის
1393,rühren::V,छूना,გულს აუჩუყებს
1394,weinen::V,रोना,ტირის
1395,schimpfen::V,गाली देना,შეიგინება
1396,sich ärgern::V,चिढ़ना,გაბრაზობს
1397,sich ärgern::V,नाराज़ होना,გაბრაზობს
1398,sich fürchten::V,डरना,შიშობს
1399,sich fürchten::V,भय खाना,შიშობს
1400,fürchten::V,डरना से,ფრთხილობს
1401,fürchten::V,भय खाना से,ფრთხილობს
1402,fliehen::V,भागना,გაიქცევა
1403,flüchten::V,निकल भागना,გაიქცევა
1404,sehen::V,देखना,ხედავს
1405,anschauen::V,देखना,ნახავს
1406,ansehen::V,दृष्टि डालना पर,უყურებს
1407,hören::V,सुनना,ისმენს
1408,zuhören::V,सुनना,მოისმენს
1409,probieren::V,चखना,გასინჯავს
1410,riechen::V,सूँघना,ყნოსავს
1411,fühlen::V,महसूस करना,გრძნობს
1412,scheinen::V,लगना,ეჩვენება
1413,zu sehen sein::V,दिखाई देना,მოჩანს
1414,vernehmen::V,सुनना,გაიგებს
1415,frieren::V,ठंड लगना,იყინება
1416,frieren::V,सर्दी लगना,იყინება
1417,tun::V,करना,აკეთებს
1418,können::V,सकना,შეიძლება
1419,können::V,जानना,შეიძლება
1420,wollen::V,चाहना,უნდა
1421,anfangen::V,शुरू करना,დაიწყებს
1422,beenden::V,ख़त्म करना,ამთავრებს
1423,beenden::V,समाप्त करना,ამთავრებს
1424,aufhören::V,बंद जाना,შეწყვეტს
1425,aufhören::V,समाप्त जाना,შეწყვეტს
1426,gelingen::V,बनना,მოახერხებს
1427,gelingen::V,अच्छा होना,მოახერხებს
1428,geraten::V,बन पड़ना,გამოდის
1429,öffnen::V,खोलना,გახსნის
1430,schließen::V,बंद करना,ხურავს
1431,schließen::V,बंद करना,დაკეტავს
1432,stellen::V,रखना,დადგამს
1433,setzen::V,रखना,დასვამს
1434,setzen::V,बिठाना,დასვამს
1435,legen::V,रखना,დადებს
1436,legen::V,लिटाना,დადებს
1437,berühren::V,छूना,შეახებს
1438,berühren::V,छूना,მიაკარებს
1439,berühren::V,स्पर्श करना,შეახებს
1440,berühren::V,स्पर्श करना,მიაკარებს
1441,verbinden::V,बाँधना,შეაერთებს
1442,bedecken::V,ढकना,გადააფარებს
1443,aufhängen::V,लटकाना,დაკიდებს
1444,anzünden::V,जलाना,დაანთებს
1445,anzünden::V,जलाना,მოუკიდებს
1446,aufheben::V,उठाना,აიღებს
1447,aufheben::V,उठाना,აიყვანს
1448,zurücklassen::V,पीछे छोड़ना,დატოვებს
1449,verlieren::V,खोना,დაკარგავს
1450,verlieren::V,गँवाना,დაკარგავს
1451,fallen lassen::V,गिराना,გაუვარდება
1452,machen::V,करना,გააკეთებს
1453,machen::V,करना,გამოიწვევს
1454,machen::V,बनाना,გააკეთებს
1455,machen::V,बनाना,გამოიწვევს
1456,herstellen::V,बनाना,დაამზადებს
1457,herstellen::V,तैयार करना,დაამზადებს
1458,bauen::V,बनाना,ააშენებს
1459,bauen::V,निर्माण करना,ააშენებს
1460,reparieren::V,मरम्मत करना,შეაკეთებს
1461,reparieren::V,मरम्मत करना,გაარემონტებს
1462,verbessern::V,सुधारना,გამოაკეთებს
1463,verbessern::V,सुधारना,გააუმჯობესებს
1464,ändern::V,बदलना,შეცვლის
1465,ändern::V,परीवर्तन करना,შეცვლის
1466,graben::V,खोदना,თხრის
1467,beugen::V,झुकाना,ხრის
1468,biegen::V,झुकाना,გაღუნავს
1469,drehen::V,फेरना,ატრიალებს
1470,drehen::V,घुमाना,ატრიალებს
1471,wenden::V,पलटना,მოაბრუნებს
1472,wenden::V,मोड़ना,მოაბრუნებს
1473,umdrehen::V,घुमाना,შეატრიალებს
1474,heben::V,उठाना,ასწევს
1475,heben::V,ऊँचा करना,ასწევს
1476,hochheben::V,उठाना,აიყვანს
1477,hochheben::V,ऊपर को उठाना,აიყვანს
1478,ergreifen::V,पकड़ना,სტაცებს
1479,ergreifen::V,हाथ में लेना,სტაცებს
1480,halten::V,धरना,უჭირავს
1481,halten::V,पकड़ना,უჭირავს
1482,drücken::V,दबाना,დააწვება
1483,schieben::V,सरकाना,მისწევს
1484,schieben::V,खिसकाना,მისწევს
1485,kratzen::V,खुरचना,მოფხანს
1486,kratzen::V,खुजलाना,მოფხანს
1487,lecken::V,चाटना,ლოკავს
1488,beißen::V,काटना,უკბენს
1489,abreißen::V,तोड़ना,გლეჯს
1490,abreißen::V,तोड़ना,მოწყვეტს
1491,abschneiden::V,काट करना,გაჭრის
1492,binden::V,बाँधना,შეკრავს
1493,binden::V,बाँधना,გადააბამს
1494,stecken::V,खोंसना,ჩაასობს
1495,brechen::V,तोड़ना,მოიტეხს
1496,klopfen::V,खटखटाना,აკაკუნებს
1497,hauen::V,ठोकना,ლეწავს
1498,kleben::V,चिपकाना,წებავს
1499,kleben::V,चिपकाना,დააწებებს
1500,reiben::V,घिसना,დაზელს
1501,reiben::V,रगड़ना,დაზელს
1502,streichen::V,लगाना,უსვამს
1503,schleifen::V,तेज़ करना,ლესავს
1504,schneiden::V,कतरना,გაჭრის
1505,rütteln::V,झकझोरना,არხევს
1506,schütteln::V,हिलाना,არყევს
1507,schütteln::V,हिलाना,ანძრევს
1508,schwenken::V,घुमाना,აქნევს
1509,schütten::V,उँडेलना,ღვრის
1510,schütten::V,उँडेलना,დააქცევს
1511,füllen::V,भरना,გაავსებს
1512,füllen::V,ठूसना,გაავსებს
1513,einwickeln::V,लपेटना,შეახვევს
1514,tragen::V,ढोना,მიიტანს
1515,schleppen::V,घसीटना,მიათრევს
1516,ziehen::V,खींचना,წევს
1517,ziehen::V,खींचना,ათრევს
1518,aufbewahren::V,रखना,შეინახავს
1519,werfen::V,फेंकना,ისვრის
1520,fangen::V,पकड़ना,დაიჭერს
1521,packen::V,पकड़ना,სტაცებს
1522,verstecken::V,छिपाना,მალავს
1523,teilen::V,बाँटना,დაყოფს
1524,schicken::V,भेजना,გაგზავნის
1525,bringen::V,लाना,მოიტანს
1526,hinzufügen::V,जोड़ना,დაამატებს
1527,bekommen::V,पाना,ამოიღებს
1528,erhalten::V,पाना,იღებს
1529,erhalten::V,मिलना,იღებს
1530,nehmen::V,लेना,აიღებს
1531,wählen::V,चुनना,გადაარჩევს
1532,auswählen::V,चुनना,ამოარჩევს
1533,bewahren::V,बनाए रखना,ინარჩუნებს
1534,behindern::V,रोकना,აბრკოლებს
1535,behindern::V,रोकना,გააძნელებს
1536,verderben::V,ख़राब करना,გააფუჭებს
1537,beschädigen::V,नुक़सान पहुँचाना,დააზიანებს
1538,zerbrechen::V,तोड़ना,დაამტვრევს
1539,zerreißen::V,तोड़ना,გახევს
1540,zerstören::V,नष्ट करना,მოსპობს
1541,zerstören::V,नष्ट करना,დაანგრევს
1542,zerstören::V,बरबाद करना,მოსპობს
1543,zerstören::V,बरबाद करना,დაანგრევს
1544,verbrennen::V,जलाना,დაწვავს
1545,geben::V,देना,აძლევს
1546,reichen::V,थमाना,მიაწოდებს
1547,schenken::V,भेंट देना,აჩუქებს
1548,versprechen::V,वादा करना,აღუთქვამს
1549,wünschen::V,कामना करना,უსურვებს
1550,loben::V,तारीफ़ करना,აქებს
1551,loben::V,तारीफ़ करना,ამკობს
1552,küssen::V,चूमना,აკოცებს
1553,wiegen::V,झुलाना,არხევს
1554,zudecken::V,ढकना,გადახურავს
1555,wecken::V,जगाना,გააღვიძებს
1556,zeigen::V,दिखाना,დაანახვებს
1557,führen::V,रास्ता दिखाना,მიჰყავს
1558,lehren::V,पढ़ाना,ასწავლის
1559,unterrichten::V,सिखाना,ასწავლის
1560,aufziehen::V,पालना,აღზრდის
1561,leiten::V,संचालन करना,აწარმოებს
1562,leiten::V,संचालन करना,ხელმძღვანელობს
1563,antreiben::V,हड़बड़ाना,დააჩქარებს
1564,lassen::V,-आना,ა--ინებს
1565,lassen::V,कराना,ა--ინებს
1566,einladen::V,बुलाना,მოიპატიჟებს
1567,vereinigen::V,मिलाना,შეაერთებს
1568,vereinigen::V,संयुक्त करना,შეაერთებს
1569,besuchen::V,मिलना से,სანახავად მიდის
1570,besuchen::V,मिलने जाना से,სანახავად მიდის
1571,treffen::V,मिलना,შეხვდება
1572,sich versammeln::V,इकट्ठा होना,შეიკრიბება
1573,spielen::V,खेलना,ეთამაშება
1574,singen::V,गाना,მღერის
1575,tanzen::V,नाचना,ცეკვავს
1576,sich trennen::V,अलग होना,მოშორდება
1577,verlassen::V,छोड़ना,მიატოვებს
1578,retten::V,बचाना,იხსნის
1579,retten::V,बचाना,გადაარჩენს
1580,bewachen::V,आँख रखना पर,დარაჯობს
1581,bewachen::V,आँख रखना पर,უთვალთვალებს
1582,schützen::V,रक्षा करना,დაიფარავს
1583,verteidigen::V,रक्षा करना,დაიცავს
1584,sich schlagen::V,हाथापाई करना,იჩხუბებს
1585,schießen::V,गोली मारना,ისვრის
1586,siegen::V,जीतना,გაიმარჯვებს
1587,siegen::V,विजय पाना,გაიმარჯვებს
1588,ärgern::V,चिढ़ाना,აჯავრებს
1589,schlagen::V,मारना,ცემს
1590,treten::V,ठोकर मारना,პანღურს ამოჰკრავს
1591,stechen::V,भेदना,სჩხვლეტს
1592,stechen::V,भोंकना,სჩხვლეტს
1593,stoßen::V,धक्का देना,დაეჯახება
1594,stoßen::V,झटका देना,დაეჯახება
1595,stehlen::V,चोरी करना,ქურდობს
1596,stehlen::V,चोरी करना,მოიპარავს
1597,stören::V,बुरा लगना,შეაწუხებს
1598,belästigen::V,तंग करना,მობეზრდება
1599,verbergen::V,लुकाना,დამალავს
1600,täuschen::V,धोखा देना,შეცდებს
1601,betrügen::V,धोखा देना,მოატყუებს
1602,töten::V,मारना,მოკლავს
1603,töten::V,मार डालना,მოკლავს
1604,wohnen::V,रहना,ცხოვრობს
1605,wohnen::V,रहना,ბინადრობს
1606,arbeiten::V,काम करना,მუშაობს
1607,sammeln::V,जमा करना,შეკრებს
1608,pflücken::V,चुनना,კრეფს
1609,pflücken::V,तोड़ना,კრეფს
1610,jagen::V,आखेट करना,ნადირობს
1611,jagen::V,शिकार करना,ნადირობს
1612,fischen::V,मछली पकड़ना,თევზაობს
1613,fassen::V,पकड़ना,დააჭერს
1614,hüten::V,चराना,მწყემსავს
1615,treiben::V,हाँकना,მიერეკება
1616,anbinden::V,बाँधना,მიაბამს
1617,füttern::V,खिलाना,აჭმევს
1618,melken::V,दुहना,წველის
1619,hacken::V,काटना,კეპავს
1620,gießen::V,सींचना,რწყავს
1621,reifen::V,पकना,მწიფდება
1622,zubereiten::V,पकाना,მოამზადებს
1623,kochen::V,पकाना,მოხარშავს
1624,kochen::V,राँधना,მოხარშავს
1625,backen::V,पकाना,გამოაცხობს
1626,braten::V,तलना,შეწვავს
1627,braten::V,भूनना,შეწვავს
1628,umrühren::V,फेंटना,შეურევს
1629,umrühren::V,फेंटना,გათქვეფს
1630,stricken::V,बुनना,ქსოვს
1631,nähen::V,सीना,გაკერავს
1632,färben::V,रँगना,შეღებავს
1633,reinigen::V,साफ़ करना,გაწმენდს
1634,reinigen::V,साफ़ करना,გასუფთავებს
1635,reinigen::V,शुद्ध करना,გაწმენდს
1636,reinigen::V,शुद्ध करना,გასუფთავებს
1637,waschen::V,धोना,გარეცხავს
1638,abwischen::V,पोंछ्ना,წაშლის
1639,spülen::V,माँजना,გაავლებს
1640,spülen::V,खँगालना,გაავლებს
1641,fegen::V,बुहारना,დაბლანდავს
1642,kehren::V,झाड़ना,დაგვის
1643,baden::V,स्नान करना,ბანაობს
1644,sich waschen::V,नहाना,იბანება
1645,sich waschen::V,हाथ-मुँह धोना,იბანება
1646,ausziehen::V,उतारना,გაიხდის
1647,anziehen::V,पहनना,ჩაიცვამს
1648,sich anziehen::V,कपड़े पहनना,ჩაიცვამს
1649,kämmen::V,कंघी करना,დავარცხნის
1650,schmücken::V,सजाना,მორთავს
1651,schmücken::V,सँवारना,მორთავს
1652,sagen::V,कहना,იტყვის
1653,sagen::V,बताना,იტყვის
1654,sprechen::V,बोलना,ლაპარაკობს
1655,reden::V,बोलना,საუბრობს
1656,reden::V,बात करना,საუბრობს
1657,sich unterhalten::V,बात करना,ბაასობს
1658,sich unterhalten::V,बात करना,მუსაიფობს
1659,sich unterhalten::V,बातचीत करना,ბაასობს
1660,sich unterhalten::V,बातचीत करना,მუსაიფობს
1661,fragen::V,पूछ्ना,ჰკითხავს
1662,fragen::V,प्रश्न करना,ჰკითხავს
1663,bitten::V,माँगना से,სთხოვს
1664,erzählen::V,बताना,მოუთხრობს
1665,mitteilen::V,ख़बर देना,აუწყებს
1666,mitteilen::V,ख़बर देना,აცნობებს
1667,mitteilen::V,सूचना देना,აუწყებს
1668,mitteilen::V,सूचना देना,აცნობებს
1669,nennen::V,नाम देना,უწოდებს
1670,rufen::V,बुलाना,დაუძახებს
1671,prahlen::V,शेख़ी बघारना,ტრაბახობს
1672,übersetzen::V,अनुवाद करना,გადათარგმნის
1673,denken::V,सोचना,ფიქრობს
1674,denken::V,सोचना,აზროვნებს
1675,glauben::V,विश्वास करना,სჯერა
1676,bemerken::V,ध्यान देना पर,შენიშვნავს
1677,erkennen::V,पहचानना,გამოიცნობს
1678,begreifen::V,समझना,გაიგებს
1679,verstehen::V,सुनना,გაიგონებს
1680,lernen::V,पढ़ना,ისწავლის
1681,wissen::V,जानना,ეცოდინება
1682,wissen::V,मालूम होना,ეცოდინება
1683,sich erinnern an::V,याद करना,მოიგონებს
1684,sich erinnern an::V,याद करना,გაიხსენებს
1685,vergessen::V,भूलना,ივიწყებს
1686,vergessen::V,बिसारना,ივიწყებს
1687,messen::V,नापना,ზომავს
1688,zählen::V,गिनना,ითვლის
1689,rechnen::V,गणना करना,გაიანგარიშებს
1690,rechnen::V,हिसाब करना,გაიანგარიშებს
1691,lesen::V,पढ़ना,კითხულობს
1692,malen::V,कींचना,ხატავს
1693,zeichnen::V,चित्र कींचना,ხაზავს
1694,schreiben::V,लिखना,დაწერს
1695,besitzen::V,मालिक होना,ექნება
1696,besitzen::V,स्वामी होना,ექნება
1697,kaufen::V,ख़रीदना,ყიდულობს
1698,verkaufen::V,बेचना,გაყიდის
1699,bezahlen::V,चुकाना,გადაიხდის
1700,bezahlen::V,अदा करना,გადაიხდის
1701,zahlen::V,अदा करना,გადაიხდის
1702,beherrschen::V,शासन करना पर,ფლობს
1703,ertragen::V,सहना,მოითმენს
