,Concept_ID,ro,hi
1498,weggehen::V,se duce,बाहर जाना
1499,abfahren::V,pleca,छूटना
1500,abfahren::V,pleca,रवाना होना
1501,anhalten::V,se opri,रुकना
1502,anhalten::V,se opri,खड़ा होना
1503,hineingehen::V,intra,घुसना
1504,hineingehen::V,intra,अंदर जाना
1505,eintreten::V,intra,प्रवेश करना
1506,kommen::V,veni,आना
1507,ankommen::V,sosi,पहुँचना
1508,ankommen::V,ajunge,पहुँचना
1509,zurückkommen::V,se întoarce,लौटना
1510,zurückkommen::V,se întoarce,वापस आना
1511,bleiben::V,rămâne,रहना
1512,bleiben::V,rămâne,रुकना
1513,warten::V,aștepta,इंतज़ार करना
1514,erwarten::V,aștepta,प्रतीक्षा करना
1515,suchen::V,căuta,ढूँढ़ना
1516,finden::V,găsi,पाना
1517,finden::V,găsi,ढूँढ़ निकालना
1518,versuchen::V,încerca,कोशिश करना
1519,vorbereiten::V,pregăti,तैयार करना
1520,lieben::V,iubi,प्यार करना
1521,mögen::V,plăcea a,पसंद होना
1522,lachen::V,râde,हँसना
1523,rühren::V,mișca,छूना
1524,rühren::V,înduioșa,छूना
1525,weinen::V,plânge,रोना
1526,schimpfen::V,înjura,गाली देना
1527,sich ärgern::V,se supăra,चिढ़ना
1528,sich ärgern::V,se supăra,नाराज़ होना
1529,sich fürchten::V,se teme,डरना
1530,sich fürchten::V,se teme,भय खाना
1531,sich fürchten::V,fi teamă a,डरना
1532,sich fürchten::V,fi teamă a,भय खाना
1533,fürchten::V,se teme de,डरना से
1534,fürchten::V,se teme de,भय खाना से
1535,fliehen::V,fugi,भागना
1536,flüchten::V,evada,निकल भागना
1537,sehen::V,vedea,देखना
1538,anschauen::V,privi,देखना
1539,ansehen::V,privi,दृष्टि डालना पर
1540,hören::V,auzi,सुनना
1541,zuhören::V,asculta,सुनना
1542,probieren::V,gusta,चखना
1543,riechen::V,mirosi,सूँघना
1544,fühlen::V,simți,महसूस करना
1545,fühlen::V,resimți,महसूस करना
1546,scheinen::V,părea,लगना
1547,zu sehen sein::V,se vedea,दिखाई देना
1548,vernehmen::V,auzi,सुनना
1549,frieren::V,fi frig,ठंड लगना
1550,frieren::V,fi frig,सर्दी लगना
1551,tun::V,face,करना
1552,können::V,ști,सकना
1553,können::V,ști,जानना
1554,können::V,putea,सकना
1555,können::V,putea,जानना
1556,wollen::V,dori,चाहना
1557,anfangen::V,începe,शुरू करना
1558,beenden::V,sfârși,ख़त्म करना
1559,beenden::V,sfârși,समाप्त करना
1560,beenden::V,termina,ख़त्म करना
1561,beenden::V,termina,समाप्त करना
1562,aufhören::V,înceta,बंद जाना
1563,aufhören::V,înceta,समाप्त जाना
1564,gelingen::V,reuși,बनना
1565,gelingen::V,reuși,अच्छा होना
1566,gelingen::V,izbuti,बनना
1567,gelingen::V,izbuti,अच्छा होना
1568,geraten::V,reuși,बन पड़ना
1569,öffnen::V,deschide,खोलना
1570,schließen::V,închide,बंद करना
1571,stellen::V,pune,रखना
1572,stellen::V,așeza,रखना
1573,setzen::V,pune,रखना
1574,setzen::V,pune,बिठाना
1575,setzen::V,așeza,रखना
1576,setzen::V,așeza,बिठाना
1577,legen::V,pune,रखना
1578,legen::V,pune,लिटाना
1579,berühren::V,atinge,छूना
1580,berühren::V,atinge,स्पर्श करना
1581,verbinden::V,lega,बाँधना
1582,bedecken::V,acoperi,ढकना
1583,aufhängen::V,atârna,लटकाना
1584,aufhängen::V,spânzura,लटकाना
1585,anzünden::V,aprinde,जलाना
1586,aufheben::V,ridica,उठाना
1587,aufheben::V,lua de jos,उठाना
1588,zurücklassen::V,lăsa,पीछे छोड़ना
1589,zurücklassen::V,lăsa în urmă,पीछे छोड़ना
1590,verlieren::V,pierde,खोना
1591,verlieren::V,pierde,गँवाना
1592,fallen lassen::V,scăpa,गिराना
1593,fallen lassen::V,arunca,गिराना
1594,machen::V,face,करना
1595,machen::V,face,बनाना
1596,herstellen::V,fabrica,बनाना
1597,herstellen::V,fabrica,तैयार करना
1598,herstellen::V,confecționa,बनाना
1599,herstellen::V,confecționa,तैयार करना
1600,bauen::V,clădi,बनाना
1601,bauen::V,clădi,निर्माण करना
1602,bauen::V,construi,बनाना
1603,bauen::V,construi,निर्माण करना
1604,reparieren::V,repara,मरम्मत करना
1605,verbessern::V,ameliora,सुधारना
1606,verbessern::V,îmbunătăți,सुधारना
1607,ändern::V,schimba,बदलना
1608,ändern::V,schimba,परीवर्तन करना
1609,ändern::V,modifica,बदलना
1610,ändern::V,modifica,परीवर्तन करना
1611,graben::V,săpa,खोदना
1612,beugen::V,curba,झुकाना
1613,biegen::V,îndoi,झुकाना
1614,biegen::V,încovoia,झुकाना
1615,drehen::V,învârti,फेरना
1616,drehen::V,învârti,घुमाना
1617,wenden::V,întoarce,पलटना
1618,wenden::V,întoarce,मोड़ना
1619,umdrehen::V,învârti,घुमाना
1620,umdrehen::V,întoarce,घुमाना
1621,heben::V,ridica,उठाना
1622,heben::V,ridica,ऊँचा करना
1623,hochheben::V,ridica,उठाना
1624,hochheben::V,ridica,ऊपर को उठाना
1625,ergreifen::V,lua,पकड़ना
1626,ergreifen::V,lua,हाथ में लेना
1627,ergreifen::V,apuca,पकड़ना
1628,ergreifen::V,apuca,हाथ में लेना
1629,halten::V,ține,धरना
1630,halten::V,ține,पकड़ना
1631,drücken::V,apăsa,दबाना
1632,drücken::V,strânge,दबाना
1633,schieben::V,împinge,सरकाना
1634,schieben::V,împinge,खिसकाना
1635,kratzen::V,zgâria,खुरचना
1636,kratzen::V,zgâria,खुजलाना
1637,lecken::V,linge,चाटना
1638,beißen::V,mușca,काटना
1639,abreißen::V,rupe,तोड़ना
1640,abreißen::V,smulge,तोड़ना
1641,abschneiden::V,scurta,काट करना
1642,binden::V,lega,बाँधना
1643,stecken::V,pune,खोंसना
1644,brechen::V,rupe,तोड़ना
1645,brechen::V,frânge,तोड़ना
1646,klopfen::V,ciocăni,खटखटाना
1647,hauen::V,lovi,ठोकना
1648,kleben::V,lipi,चिपकाना
1649,reiben::V,freca,घिसना
1650,reiben::V,freca,रगड़ना
1651,reiben::V,fricționa,घिसना
1652,reiben::V,fricționa,रगड़ना
1653,streichen::V,unge,लगाना
1654,schleifen::V,ascuți,तेज़ करना
1655,schneiden::V,tăia,कतरना
1656,rütteln::V,zgâlțâi,झकझोरना
1657,schütteln::V,scutura,हिलाना
1658,schwenken::V,agita,घुमाना
1659,schütten::V,vărsa,उँडेलना
1660,füllen::V,umple,भरना
1661,füllen::V,umple,ठूसना
1662,einwickeln::V,înveli,लपेटना
1663,einwickeln::V,înfășura,लपेटना
1664,tragen::V,căra,ढोना
1665,schleppen::V,târî,घसीटना
1666,ziehen::V,trage,खींचना
1667,aufbewahren::V,păstra,रखना
1668,aufbewahren::V,conserva,रखना
1669,werfen::V,arunca,फेंकना
1670,fangen::V,prinde,पकड़ना
1671,packen::V,apuca,पकड़ना
1672,verstecken::V,ascunde,छिपाना
1673,teilen::V,împărți,बाँटना
1674,schicken::V,trimite,भेजना
1675,bringen::V,aduce,लाना
1676,hinzufügen::V,adăuga,जोड़ना
1677,bekommen::V,obține,पाना
1678,bekommen::V,dobândi,पाना
1679,erhalten::V,primi,पाना
1680,erhalten::V,primi,मिलना
1681,erhalten::V,căpăta,पाना
1682,erhalten::V,căpăta,मिलना
1683,nehmen::V,lua,लेना
1684,wählen::V,opta,चुनना
1685,wählen::V,alege,चुनना
1686,auswählen::V,selecta,चुनना
1687,bewahren::V,păstra,बनाए रखना
1688,behindern::V,stingheri,रोकना
1689,verderben::V,strica,ख़राब करना
1690,beschädigen::V,strica,नुक़सान पहुँचाना
1691,zerbrechen::V,rupe,तोड़ना
1692,zerbrechen::V,frânge,तोड़ना
1693,zerreißen::V,rupe,तोड़ना
1694,zerreißen::V,sfâșia,तोड़ना
1695,zerstören::V,distruge,नष्ट करना
1696,zerstören::V,distruge,बरबाद करना
1697,verbrennen::V,arde,जलाना
1698,verbrennen::V,incendia,जलाना
1699,geben::V,da,देना
1700,reichen::V,întinde,थमाना
1701,schenken::V,dărui,भेंट देना
1702,versprechen::V,făgădui,वादा करना
1703,wünschen::V,ura,कामना करना
1704,loben::V,lăuda,तारीफ़ करना
1705,küssen::V,săruta,चूमना
1706,wiegen::V,legăna,झुलाना
1707,zudecken::V,acoperi,ढकना
1708,wecken::V,trezi,जगाना
1709,wecken::V,deștepta,जगाना
1710,zeigen::V,arăta,दिखाना
1711,führen::V,călăuzi,रास्ता दिखाना
1712,lehren::V,preda,पढ़ाना
1713,lehren::V,învăța,पढ़ाना
1714,unterrichten::V,învăța,सिखाना
1715,unterrichten::V,instrui,सिखाना
1716,aufziehen::V,crește,पालना
1717,leiten::V,duce,संचालन करना
1718,leiten::V,conduce,संचालन करना
1719,antreiben::V,împinge,हड़बड़ाना
1720,antreiben::V,încuraja,हड़बड़ाना
1721,lassen::V,pune pe să,-आना
1722,lassen::V,pune pe să,कराना
1723,einladen::V,invita,बुलाना
1724,vereinigen::V,uni,मिलाना
1725,vereinigen::V,uni,संयुक्त करना
1726,vereinigen::V,întruni,मिलाना
1727,vereinigen::V,întruni,संयुक्त करना
1728,besuchen::V,vizita,मिलना से
1729,besuchen::V,vizita,मिलने जाना से
1730,besuchen::V,face o vizită,मिलना से
1731,besuchen::V,face o vizită,मिलने जाना से
1732,treffen::V,întâlni,मिलना
1733,sich versammeln::V,se aduna,इकट्ठा होना
1734,spielen::V,se juca,खेलना
1735,singen::V,cânta,गाना
1736,tanzen::V,dansa,नाचना
1737,sich trennen::V,se separa,अलग होना
1738,sich trennen::V,se despărți,अलग होना
1739,verlassen::V,părăsi,छोड़ना
1740,verlassen::V,abandona,छोड़ना
1741,retten::V,salva,बचाना
1742,bewachen::V,păzi,आँख रखना पर
1743,schützen::V,ocroti,रक्षा करना
1744,schützen::V,proteja,रक्षा करना
1745,verteidigen::V,apăra,रक्षा करना
1746,sich schlagen::V,se bate,हाथापाई करना
1747,schießen::V,trage,गोली मारना
1748,siegen::V,birui,जीतना
1749,siegen::V,birui,विजय पाना
1750,siegen::V,învinge,जीतना
1751,siegen::V,învinge,विजय पाना
1752,ärgern::V,supăra,चिढ़ाना
1753,schlagen::V,lovi,मारना
1754,treten::V,călca,ठोकर मारना
1755,stechen::V,înțepa,भेदना
1756,stechen::V,înțepa,भोंकना
1757,stechen::V,împunge,भेदना
1758,stechen::V,împunge,भोंकना
1759,stoßen::V,împinge,धक्का देना
1760,stoßen::V,împinge,झटका देना
1761,stehlen::V,fura,चोरी करना
1762,stören::V,deranja,बुरा लगना
1763,belästigen::V,importuna,तंग करना
1764,verbergen::V,ascunde,लुकाना
1765,täuschen::V,amăgi,धोखा देना
1766,betrügen::V,înșela,धोखा देना
1767,töten::V,omorî,मारना
1768,töten::V,omorî,मार डालना
1769,wohnen::V,sta,रहना
1770,wohnen::V,locui,रहना
1771,arbeiten::V,lucra,काम करना
1772,sammeln::V,aduna,जमा करना
1773,sammeln::V,colecționa,जमा करना
1774,pflücken::V,culege,चुनना
1775,pflücken::V,culege,तोड़ना
1776,jagen::V,vâna,आखेट करना
1777,jagen::V,vâna,शिकार करना
1778,fischen::V,pescui,मछली पकड़ना
1779,fassen::V,prinde,पकड़ना
1780,hüten::V,paște,चराना
1781,treiben::V,mână,हाँकना
1782,anbinden::V,lega,बाँधना
1783,füttern::V,da de mâncare,खिलाना
1784,melken::V,mulge,दुहना
1785,hacken::V,toca,काटना
1786,hacken::V,sparge,काटना
1787,gießen::V,uda,सींचना
1788,reifen::V,pârgui,पकना
1789,zubereiten::V,găti,पकाना
1790,kochen::V,găti,पकाना
1791,kochen::V,găti,राँधना
1792,backen::V,coace,पकाना
1793,braten::V,coace,तलना
1794,braten::V,coace,भूनना
1795,umrühren::V,mesteca,फेंटना
1796,stricken::V,împleti,बुनना
1797,nähen::V,coase,सीना
1798,färben::V,vopsi,रँगना
1799,färben::V,colora,रँगना
1800,reinigen::V,curăți,साफ़ करना
1801,reinigen::V,curăți,शुद्ध करना
1802,waschen::V,spăla,धोना
1803,abwischen::V,șterge,पोंछ्ना
1804,spülen::V,clăti,माँजना
1805,spülen::V,clăti,खँगालना
1806,fegen::V,mătura,बुहारना
1807,kehren::V,mătura,झाड़ना
1808,baden::V,se scălda,स्नान करना
1809,sich waschen::V,se spăla,नहाना
1810,sich waschen::V,se spăla,हाथ-मुँह धोना
1811,ausziehen::V,și scoate,उतारना
1812,anziehen::V,îmbrăca,पहनना
1813,sich anziehen::V,se îmbrăca,कपड़े पहनना
1814,kämmen::V,pieptăna,कंघी करना
1815,schmücken::V,împodobi,सजाना
1816,schmücken::V,împodobi,सँवारना
1817,sagen::V,zice,कहना
1818,sagen::V,zice,बताना
1819,sagen::V,spune,कहना
1820,sagen::V,spune,बताना
1821,sprechen::V,vorbi,बोलना
1822,reden::V,vorbi,बोलना
1823,reden::V,vorbi,बात करना
1824,reden::V,discuta,बोलना
1825,reden::V,discuta,बात करना
1826,sich unterhalten::V,conversa,बात करना
1827,sich unterhalten::V,conversa,बातचीत करना
1828,sich unterhalten::V,sta de vorbă,बात करना
1829,sich unterhalten::V,sta de vorbă,बातचीत करना
1830,fragen::V,întreba,पूछ्ना
1831,fragen::V,întreba,प्रश्न करना
1832,bitten::V,ruga,माँगना से
1833,erzählen::V,spune,बताना
1834,erzählen::V,povesti,बताना
1835,mitteilen::V,comunica,ख़बर देना
1836,mitteilen::V,comunica,सूचना देना
1837,mitteilen::V,înștiința,ख़बर देना
1838,mitteilen::V,înștiința,सूचना देना
1839,nennen::V,numi,नाम देना
1840,nennen::V,chema,नाम देना
1841,rufen::V,chema,बुलाना
1842,prahlen::V,se făli,शेख़ी बघारना
1843,übersetzen::V,traduce,अनुवाद करना
1844,denken::V,gândi,सोचना
1845,glauben::V,crede,विश्वास करना
1846,bemerken::V,observa,ध्यान देना पर
1847,erkennen::V,cunoaște,पहचानना
1848,erkennen::V,recunoaște,पहचानना
1849,begreifen::V,pricepe,समझना
1850,begreifen::V,înțelege,समझना
1851,verstehen::V,înțelege,सुनना
1852,lernen::V,învăța,पढ़ना
1853,wissen::V,ști,जानना
1854,wissen::V,ști,मालूम होना
1855,sich erinnern an::V,a-și aminti de,याद करना
1856,vergessen::V,uita,भूलना
1857,vergessen::V,uita,बिसारना
1858,messen::V,măsura,नापना
1859,zählen::V,număra,गिनना
1860,rechnen::V,calcula,गणना करना
1861,rechnen::V,calcula,हिसाब करना
1862,lesen::V,citi,पढ़ना
1863,malen::V,picta,कींचना
1864,zeichnen::V,desena,चित्र कींचना
1865,schreiben::V,scrie,लिखना
1866,besitzen::V,avea,मालिक होना
1867,besitzen::V,avea,स्वामी होना
1868,besitzen::V,poseda,मालिक होना
1869,besitzen::V,poseda,स्वामी होना
1870,kaufen::V,cumpăra,ख़रीदना
1871,verkaufen::V,vinde,बेचना
1872,bezahlen::V,plăti,चुकाना
1873,bezahlen::V,plăti,अदा करना
1874,bezahlen::V,achita,चुकाना
1875,bezahlen::V,achita,अदा करना
1876,zahlen::V,plăti,अदा करना
1877,beherrschen::V,stăpâni,शासन करना पर
1878,ertragen::V,răbda,सहना
1879,ertragen::V,suporta,सहना
