,Concept_ID,se,kl
4617,dumm::A,tuhme,qaatusimasaqanngilaq
4618,dumm::A,tu´hmm,taqajak
4619,dumm::A,tu´hmm,sikkilluppoq
4620,dumm::A,tu´hmm,qaatusimasaqanngilaq
4621,dumm::A,о̄менэш,taqajak
4622,dumm::A,о̄менэш,sikkilluppoq
4623,dumm::A,о̄менэш,qaatusimasaqanngilaq
4624,dumm::A,то̄ӆӆкхем,taqajak
4625,dumm::A,то̄ӆӆкхем,sikkilluppoq
4626,dumm::A,то̄ӆӆкхем,qaatusimasaqanngilaq
4627,faul::A,aeblehts,eqiasuppoq
4628,faul::A,aeblehts,eqiattortuvoq
4629,faul::A,lájkke,eqiasuppoq
4630,faul::A,lájkke,eqiattortuvoq
4631,faul::A,láiki,eqiasuppoq
4632,faul::A,láiki,eqiattortuvoq
4633,faul::A,läški,eqiasuppoq
4634,faul::A,läški,eqiattortuvoq
4635,faul::A,lä´šǩǩ,eqiasuppoq
4636,faul::A,lä´šǩǩ,eqiattortuvoq
4637,faul::A,ла̄шькесь,eqiasuppoq
4638,faul::A,ла̄шькесь,eqiattortuvoq
4639,fleißig::A,rudtjege,eqiasuippoq
4640,fleißig::A,vïssjeles,eqiasuippoq
4641,fleißig::A,vissjal,eqiasuippoq
4642,fleißig::A,viššal,eqiasuippoq
4643,fleißig::A,doaimmalaš,eqiasuippoq
4644,fleißig::A,viššâl,eqiasuippoq
4645,fleißig::A,re´ttev,eqiasuippoq
4646,geizig::A,saejkies,iasilaarpoq
4647,geizig::A,saejkies,tukkuippoq
4648,geizig::A,hánes,iasilaarpoq
4649,geizig::A,hánes,tukkuippoq
4650,geizig::A,gáhcci,iasilaarpoq
4651,geizig::A,gáhcci,tukkuippoq
4652,geizig::A,gárži,iasilaarpoq
4653,geizig::A,gárži,tukkuippoq
4654,geizig::A,käcci,iasilaarpoq
4655,geizig::A,käcci,tukkuippoq
4656,geizig::A,häänis,iasilaarpoq
4657,geizig::A,häänis,tukkuippoq
4658,geizig::A,kä´cc,iasilaarpoq
4659,geizig::A,kä´cc,tukkuippoq
4660,geizig::A,сыннҍ,iasilaarpoq
4661,geizig::A,сыннҍ,tukkuippoq
4662,geizig::A,скухьпесь,iasilaarpoq
4663,geizig::A,скухьпесь,tukkuippoq
4664,klug::A,vihtehks,mallak
4665,klug::A,vihtehks,ittanneq
4666,klug::A,vihtehks,kutaappoq
4667,klug::A,vihtehks,kuttaappoq
4668,klug::A,vihtehks,qarasagippoq
4669,klug::A,vijses,mallak
4670,klug::A,vijses,ittanneq
4671,klug::A,vijses,kutaappoq
4672,klug::A,vijses,kuttaappoq
4673,klug::A,vijses,qarasagippoq
4674,klug::A,jiermmá,mallak
4675,klug::A,jiermmá,ittanneq
4676,klug::A,jiermmá,kutaappoq
4677,klug::A,jiermmá,kuttaappoq
4678,klug::A,jiermmá,qarasagippoq
4679,klug::A,fihtolaš,mallak
4680,klug::A,fihtolaš,ittanneq
4681,klug::A,fihtolaš,kutaappoq
4682,klug::A,fihtolaš,kuttaappoq
4683,klug::A,fihtolaš,qarasagippoq
4684,klug::A,jiä'rmálâš,mallak
4685,klug::A,jiä'rmálâš,ittanneq
4686,klug::A,jiä'rmálâš,kutaappoq
4687,klug::A,jiä'rmálâš,kuttaappoq
4688,klug::A,jiä'rmálâš,qarasagippoq
4689,klug::A,hitrai,mallak
4690,klug::A,hitrai,ittanneq
4691,klug::A,hitrai,kutaappoq
4692,klug::A,hitrai,kuttaappoq
4693,klug::A,hitrai,qarasagippoq
4694,klug::A,то̄ӆӆкэш,mallak
4695,klug::A,то̄ӆӆкэш,ittanneq
4696,klug::A,то̄ӆӆкэш,kutaappoq
4697,klug::A,то̄ӆӆкэш,kuttaappoq
4698,klug::A,то̄ӆӆкэш,qarasagippoq
4699,klug::A,вӣллвэсь,mallak
4700,klug::A,вӣллвэсь,ittanneq
4701,klug::A,вӣллвэсь,kutaappoq
4702,klug::A,вӣллвэсь,kuttaappoq
4703,klug::A,вӣллвэсь,qarasagippoq
4704,geschickt::A,tjiehpies,
4705,geschickt::A,tjiehppe,
4706,geschickt::A,čeahppi,
4707,geschickt::A,čeppi,
4708,geschickt::A,čeä´p'p,
4709,geschickt::A,чепесь,
4710,lieb::A,boerehks,akisooq
4711,lieb::A,lådje,akisooq
4712,lieb::A,gieres,akisooq
4713,lieb::A,ráhkis,akisooq
4714,lieb::A,láđis,akisooq
4715,lieb::A,räähis,akisooq
4716,lieb::A,pue´rr,akisooq
4717,lieb::A,rää´ǩǩes,akisooq
4718,lieb::A,мӣлса,akisooq
4719,lustig::A,lustes,piikulavoq
4720,lustig::A,suohtas,piikulavoq
4721,lustig::A,hávski,piikulavoq
4722,lustig::A,hitruu,piikulavoq
4723,lustig::A,iilooš,piikulavoq
4724,lustig::A,hää´sǩ,piikulavoq
4725,lustig::A,viä´s'sel,piikulavoq
4726,lustig::A,руэняс,piikulavoq
4727,sanft::A,lïemkeds,isumagippoq
4728,sanft::A,lines,isumagippoq
4729,sanft::A,lágŋet,isumagippoq
4730,sanft::A,linis,isumagippoq
4731,sanft::A,láđis,isumagippoq
4732,sanft::A,liägus,isumagippoq
4733,sanft::A,pivvâl,isumagippoq
4734,sanft::A,heä´nn,isumagippoq
4735,sanft::A,э̄йвсесь,isumagippoq
4736,krank::A,skïemtje,napparsimavoq
4737,krank::A,skibás,napparsimavoq
4738,krank::A,buohcci,napparsimavoq
4739,krank::A,pyec'cee,napparsimavoq
4740,krank::A,puõcci,napparsimavoq
4741,krank::A,panntiõrvas,napparsimavoq
4742,krank::A,кэ̄бп,napparsimavoq
4743,nackt::A,båadtsoeh,
4744,nackt::A,rihtso,
4745,nackt::A,álás,
4746,nackt::A,pie'tittem,
4747,nackt::A,piät'táá,
4748,nackt::A,päälljas,
4749,nackt::A,пефта,
4750,nackt::A,па̄льяс,
4751,traurig::A,håjnoes,aliasuppoq
4752,traurig::A,suohtas,aliasuppoq
4753,traurig::A,hådje,aliasuppoq
4754,traurig::A,ahkit,aliasuppoq
4755,traurig::A,ahheev,aliasuppoq
4756,traurig::A,â´ǩǩed,aliasuppoq
4757,traurig::A,чуэввесь,aliasuppoq
4758,lebendig::A,jielije,uumavoq
4759,lebendig::A,viesso,uumavoq
4760,lebendig::A,ealli,uumavoq
4761,lebendig::A,eeleev,uumavoq
4762,lebendig::A,jie´lli,uumavoq
4763,lebendig::A,е̄лльгденҍ,uumavoq
4764,gut::A,buerie,ajunngilaq
4765,gut::A,buorre,ajunngilaq
4766,gut::A,buorre,ajunngilaq
4767,gut::A,pyeṛi,ajunngilaq
4768,gut::A,šiõǥǥ,ajunngilaq
4769,gut::A,pue´rr,ajunngilaq
4770,gut::A,шувв,ajunngilaq
4771,gut::A,пуррь,ajunngilaq
4772,schlecht::A,nåake,sualuppoq
4773,schlecht::A,skraape,sualuppoq
4774,schlecht::A,mådtan,sualuppoq
4775,schlecht::A,nievrre,sualuppoq
4776,schlecht::A,headju,sualuppoq
4777,schlecht::A,heittot,sualuppoq
4778,schlecht::A,hyeṇi,sualuppoq
4779,schlecht::A,niev'ri,sualuppoq
4780,schlecht::A,hue´nn,sualuppoq
4781,schlecht::A,нюэссь,sualuppoq
4782,schlecht::A,ню̄э̄зесь,sualuppoq
4783,richtig::A,rïekte,iluarpoq
4784,richtig::A,duolla,iluarpoq
4785,richtig::A,rievtes,iluarpoq
4786,richtig::A,riekta,iluarpoq
4787,richtig::A,vuoi'gâ,iluarpoq
4788,richtig::A,vuõiǥâs,iluarpoq
4789,richtig::A,вӯййк,iluarpoq
4790,richtig::A,вӯйкэсс,iluarpoq
4791,schlimm::A,nåake,amiilaarnarpoq
4792,schlimm::A,bahá,amiilaarnarpoq
4793,schlimm::A,vearrái,amiilaarnarpoq
4794,schlimm::A,niev'ri,amiilaarnarpoq
4795,schlimm::A,neu´rr,amiilaarnarpoq
4796,schlimm::A,ню̄э̄зесь,amiilaarnarpoq
4797,wahr::A,saetnies,ilumoorpoq
4798,wahr::A,sádnes,ilumoorpoq
4799,wahr::A,duohta,ilumoorpoq
4800,wahr::A,tuotâ,ilumoorpoq
4801,wahr::A,tuõtt,ilumoorpoq
4802,wahr::A,вӯйкас,ilumoorpoq
4803,alt::A,båeries,pisoqaq
4804,alt::A,oames,pisoqaq
4805,alt::A,boaris,pisoqaq
4806,alt::A,uámis,pisoqaq
4807,alt::A,vuä´mes,pisoqaq
4808,alt::A,вуэммь,pisoqaq
4809,neu::A,orre,nutaavoq
4810,neu::A,ådås,nutaavoq
4811,neu::A,ođas,nutaavoq
4812,neu::A,uuđâs,nutaavoq
4813,neu::A,oođâs,nutaavoq
4814,neu::A,о̄дт,nutaavoq
4815,ehemalig::A,evtebe,
4816,ehemalig::A,åvdep,
4817,ehemalig::A,dološ,
4818,ehemalig::A,oovdiš,
4819,ehemalig::A,tuâl'jõž,
4820,ehemalig::A,туллъя,
4821,ehemalig::A,э̄ввтлэсь,
4822,alt[Lebewesen]::A,voeres,utoqqaq
4823,alt[Lebewesen]::A,vuoras,utoqqaq
4824,alt[Lebewesen]::A,boares,utoqqaq
4825,alt[Lebewesen]::A,vuoras,utoqqaq
4826,alt[Lebewesen]::A,puáris,utoqqaq
4827,alt[Lebewesen]::A,puä´res,utoqqaq
4828,alt[Lebewesen]::A,пуэресь,utoqqaq
4829,jung::A,noere,inuusuppoq
4830,jung::A,noere,kingulliarsuk
4831,jung::A,nuorra,inuusuppoq
4832,jung::A,nuorra,kingulliarsuk
4833,jung::A,nuorra,inuusuppoq
4834,jung::A,nuorra,kingulliarsuk
4835,jung::A,nuoṛâ,inuusuppoq
4836,jung::A,nuoṛâ,kingulliarsuk
4837,jung::A,nuõrr,inuusuppoq
4838,jung::A,nuõrr,kingulliarsuk
4839,jung::A,нӯрр,inuusuppoq
4840,jung::A,нӯрр,kingulliarsuk
4841,arm::A,giefies,piillasoq
4842,arm::A,giefies,piitsuuvoq
4843,arm::A,hædjo,piillasoq
4844,arm::A,hædjo,piitsuuvoq
4845,arm::A,geafi,piillasoq
4846,arm::A,geafi,piitsuuvoq
4847,arm::A,kevhi,piillasoq
4848,arm::A,kevhi,piitsuuvoq
4849,arm::A,ǩeeu´h,piillasoq
4850,arm::A,ǩeeu´h,piitsuuvoq
4851,arm::A,ва̄йваш,piillasoq
4852,arm::A,ва̄йваш,piitsuuvoq
4853,reich::A,ræjhkoes,pisuuvoq
4854,reich::A,boanndá,pisuuvoq
4855,reich::A,rikkis,pisuuvoq
4856,reich::A,riges,pisuuvoq
4857,reich::A,ree´ǧǧes,pisuuvoq
4858,reich::A,ва̄птэк,pisuuvoq
4859,bekannt::A,åehpies,
4860,bekannt::A,oahpes,
4861,bekannt::A,dieđus,
4862,bekannt::A,uápis,
4863,bekannt::A,tuubdâs,
4864,bekannt::A,toobdâs,
4865,bekannt::A,томтас,
4866,berühmt::A,byögke,tusaamasaq
4867,berühmt::A,mihtos,tusaamasaq
4868,berühmt::A,beakkán,tusaamasaq
4869,berühmt::A,beakkálmas,tusaamasaq
4870,berühmt::A,mááinuh,tusaamasaq
4871,berühmt::A,peeggâlm,tusaamasaq
4872,berühmt::A,snäätnai,tusaamasaq
4873,berühmt::A,куллъей,tusaamasaq
4874,fremd::A,ammes,ajasoornarpoq
4875,fremd::A,amás,ajasoornarpoq
4876,fremd::A,vieres,ajasoornarpoq
4877,fremd::A,amas,ajasoornarpoq
4878,fremd::A,vie'res,ajasoornarpoq
4879,fremd::A,puigâ,ajasoornarpoq
4880,fremd::A,vee´res,ajasoornarpoq
4881,fremd::A,е̄ххк,ajasoornarpoq
4882,fremd::A,вӣресь,ajasoornarpoq
4883,verschieden::A,ovmese,allatut
4884,verschieden::A,ovmese,tamalaat
4885,verschieden::A,moattelágásj,allatut
4886,verschieden::A,moattelágásj,tamalaat
4887,verschieden::A,iesjgeŋgalágásj,allatut
4888,verschieden::A,iesjgeŋgalágásj,tamalaat
4889,verschieden::A,eará,allatut
4890,verschieden::A,eará,tamalaat
4891,verschieden::A,eresláván,allatut
4892,verschieden::A,eresláván,tamalaat
4893,verschieden::A,jee´res,allatut
4894,verschieden::A,jee´res,tamalaat
4895,verschieden::A,jee´resnallšem,allatut
4896,verschieden::A,jee´resnallšem,tamalaat
4897,verschieden::A,югке,allatut
4898,verschieden::A,югке,tamalaat
4899,verschieden::A,югкеналшэм,allatut
4900,verschieden::A,югкеналшэм,tamalaat
4901,nah::A,gietskies,qanippoq
4902,nah::A,lahka,qanippoq
4903,nah::A,lagas,qanippoq
4904,nah::A,a'ldemuš,qanippoq
4905,nah::A,âlddlõs,qanippoq
4906,nah::A,альтэсь,qanippoq
4907,fern::A,gahkese,ungasippoq
4908,fern::A,guhkken,ungasippoq
4909,fern::A,gáiddus,ungasippoq
4910,fern::A,kuhás,ungasippoq
4911,fern::A,ku´ǩes,ungasippoq
4912,fern::A,туммплэсь,ungasippoq
4913,linker::A,gårroeh,saamerleq
4914,linker::A,gåro,saamerleq
4915,linker::A,gurut,saamerleq
4916,linker::A,čižet,saamerleq
4917,linker::A,či´ǯǯ,saamerleq
4918,linker::A,чинч,saamerleq
4919,rechter::A,åelkies,innarluissut
4920,rechter::A,oalges,innarluissut
4921,rechter::A,olgeš,innarluissut
4922,rechter::A,uál'gis,innarluissut
4923,rechter::A,vuõiǥâs,innarluissut
4924,rechter::A,вуэлькесь,innarluissut
4925,anderer::A,jeatjebe,
4926,anderer::A,nubbe,
4927,anderer::A,eará,
4928,anderer::A,nubbi,
4929,anderer::A,nubbe,
4930,anderer::A,nu´bb,
4931,anderer::A,jee´res,
4932,anderer::A,мудта,
4933,anderer::A,е̄ресь,
4934,erster::A,voestes,siulleq
4935,erster::A,vuostasj,siulleq
4936,erster::A,vuosttaš,siulleq
4937,erster::A,vuos'muš,siulleq
4938,erster::A,vuõs's,siulleq
4939,erster::A,õõu´dmõs,siulleq
4940,erster::A,авьтмусс,siulleq
4941,zweiter::A,mubpie,qataatsup tullia
4942,zweiter::A,nubbe,qataatsup tullia
4943,zweiter::A,nubbi,qataatsup tullia
4944,zweiter::A,nubbe,qataatsup tullia
4945,zweiter::A,nu´bb,qataatsup tullia
4946,zweiter::A,ныммьп,qataatsup tullia
4947,dritter::A,gåalmede,pingajorarterut
4948,dritter::A,goalmát,pingajorarterut
4949,dritter::A,goalmmát,pingajorarterut
4950,dritter::A,kuálmád,pingajorarterut
4951,dritter::A,kuälmad,pingajorarterut
4952,dritter::A,кӯа̄ллмант,pingajorarterut
4953,letzter::A,minngemes,kingulleq
4954,letzter::A,maŋemus,kingulleq
4955,letzter::A,maŋimus,kingulleq
4956,letzter::A,majemuš,kingulleq
4957,letzter::A,mââi´mõs,kingulleq
4958,letzter::A,маӈьмусс,kingulleq
4959,allein::ADV,oktegh,kisimiippoq
4960,allein::ADV,oktegimse,kisimiippoq
4961,allein::ADV,oktebisnie,kisimiippoq
4962,allein::ADV,aktu,kisimiippoq
4963,allein::ADV,okto,kisimiippoq
4964,allein::ADV,ohtuu,kisimiippoq
4965,allein::ADV,õhttu,kisimiippoq
4966,allein::ADV,о̄ххтэ,kisimiippoq
4967,zusammen::ADV,ektine,attaasa
4968,zusammen::ADV,ektine,attarmik
4969,zusammen::ADV,ektesne,attaasa
4970,zusammen::ADV,ektesne,attarmik
4971,zusammen::ADV,tjåenghkesne,attaasa
4972,zusammen::ADV,tjåenghkesne,attarmik
4973,zusammen::ADV,siegen,attaasa
4974,zusammen::ADV,siegen,attarmik
4975,zusammen::ADV,oktan,attaasa
4976,zusammen::ADV,oktan,attarmik
4977,zusammen::ADV,ovttas,attaasa
4978,zusammen::ADV,ovttas,attarmik
4979,zusammen::ADV,čoahkis,attaasa
4980,zusammen::ADV,čoahkis,attarmik
4981,zusammen::ADV,oovtâst,attaasa
4982,zusammen::ADV,oovtâst,attarmik
4983,zusammen::ADV,õõutsââ´jest,attaasa
4984,zusammen::ADV,õõutsââ´jest,attarmik
4985,zusammen::ADV,аххтан,attaasa
4986,zusammen::ADV,аххтан,attarmik
4987,zusammen::ADV,эфтэсьт,attaasa
4988,zusammen::ADV,эфтэсьт,attarmik
4989,lange::ADV,guhkiem,akuni
4990,lange::ADV,guhkev,akuni
4991,lange::ADV,mælggadav,akuni
4992,lange::ADV,guhká,akuni
4993,lange::ADV,kuhe,akuni
4994,lange::ADV,kuhháá,akuni
4995,lange::ADV,kuu´ǩǩ,akuni
4996,lange::ADV,кугкь,akuni
4997,plötzlich::ADV,faahketji,tassanngaannaq
4998,plötzlich::ADV,hæhkkat,tassanngaannaq
4999,plötzlich::ADV,fáhkkestaga,tassanngaannaq
5000,plötzlich::ADV,fakkist,tassanngaannaq
5001,plötzlich::ADV,kruu´ta,tassanngaannaq
5002,plötzlich::ADV,а̄йнханна,tassanngaannaq
5003,sofort::ADV,dallegh,erniinnaq
5004,sofort::ADV,dalá,erniinnaq
5005,sofort::ADV,dalánagi,erniinnaq
5006,sofort::ADV,dakkavide,erniinnaq
5007,sofort::ADV,dakkaviđe,erniinnaq
5008,sofort::ADV,tállán,erniinnaq
5009,sofort::ADV,naraaz,erniinnaq
5010,sofort::ADV,атть,erniinnaq
5011,später::ADV,mænngan ,kingorna
5012,später::ADV,maŋŋebut,kingorna
5013,später::ADV,maŋŋel,kingorna
5014,später::ADV,maŋ̣eláá,kingorna
5015,später::ADV,mâ´ŋŋlakast,kingorna
5016,später::ADV,маӈӈа,kingorna
5017,jetzt::ADV,daelie,maanna
5018,jetzt::ADV,daelie,massakkut
5019,jetzt::ADV,dal,maanna
5020,jetzt::ADV,dal,massakkut
5021,jetzt::ADV,dal,maanna
5022,jetzt::ADV,dal,massakkut
5023,jetzt::ADV,tääl,maanna
5024,jetzt::ADV,tääl,massakkut
5025,jetzt::ADV,ââ´n,maanna
5026,jetzt::ADV,ââ´n,massakkut
5027,jetzt::ADV,атть,maanna
5028,jetzt::ADV,атть,massakkut
5029,heute::ADV,daenbien,ullumi
5030,heute::ADV,uddni,ullumi
5031,heute::ADV,odne,ullumi
5032,heute::ADV,onne,ullumi
5033,heute::ADV,tä´bbe,ullumi
5034,heute::ADV,та̄ррьм,ullumi
5035,morgen::ADV,jirreden,aqagu
5036,morgen::ADV,idet,aqagu
5037,morgen::ADV,ihttin,aqagu
5038,morgen::ADV,itten,aqagu
5039,morgen::ADV,jâđđa,aqagu
5040,morgen::ADV,янта,aqagu
5041,bald::ADV,varke,erniinnaq
5042,bald::ADV,ruvva,erniinnaq
5043,bald::ADV,farga,erniinnaq
5044,bald::ADV,vorgâ,erniinnaq
5045,bald::ADV,sõrgg,erniinnaq
5046,bald::ADV,вэхтэнне,erniinnaq
5047,dann::ADV,die,taava
5048,dann::ADV,dalloj,taava
5049,dann::ADV,de,taava
5050,dann::ADV,te,taava
5051,dann::ADV,de,taava
5052,dann::ADV,teä,taava
5053,dann::ADV,â´tte,taava
5054,dann::ADV,те,taava
5055,gestern::ADV,jååktan,ippassaq
5056,gestern::ADV,iektu,ippassaq
5057,gestern::ADV,ikte,ippassaq
5058,gestern::ADV,jieh't,ippassaq
5059,gestern::ADV,jåhtta,ippassaq
5060,gestern::ADV,яххта,ippassaq
5061,einst::ADV,dejpeli,ataatsimik
5062,einst::ADV,dejpeli,ilaanni
5063,einst::ADV,åvdebut,ataatsimik
5064,einst::ADV,åvdebut,ilaanni
5065,einst::ADV,áigi,ataatsimik
5066,einst::ADV,áigi,ilaanni
5067,einst::ADV,dolin,ataatsimik
5068,einst::ADV,dolin,ilaanni
5069,einst::ADV,tovle,ataatsimik
5070,einst::ADV,tovle,ilaanni
5071,einst::ADV,tuu´l,ataatsimik
5072,einst::ADV,tuu´l,ilaanni
5073,einst::ADV,э̄ххьтэшьт,ataatsimik
5074,einst::ADV,э̄ххьтэшьт,ilaanni
5075,damals::ADV,aejkien,taamani
5076,damals::ADV,aejkien,taamanikkut
5077,damals::ADV,aejkien,taassumuunakkut
5078,damals::ADV,dalloj,taamani
5079,damals::ADV,dalloj,taamanikkut
5080,damals::ADV,dalloj,taassumuunakkut
5081,damals::ADV,dalle,taamani
5082,damals::ADV,dalle,taamanikkut
5083,damals::ADV,dalle,taassumuunakkut
5084,damals::ADV,talle,taamani
5085,damals::ADV,talle,taamanikkut
5086,damals::ADV,talle,taassumuunakkut
5087,damals::ADV,te´l,taamani
5088,damals::ADV,te´l,taamanikkut
5089,damals::ADV,te´l,taassumuunakkut
5090,damals::ADV,teä´l,taamani
5091,damals::ADV,teä´l,taamanikkut
5092,damals::ADV,teä´l,taassumuunakkut
5093,damals::ADV,танна,taamani
5094,damals::ADV,танна,taamanikkut
5095,damals::ADV,танна,taassumuunakkut
5096,danach::ADV,mïnngesne,taava
5097,danach::ADV,dan maŋŋela,taava
5098,danach::ADV,maŋŋil,taava
5099,danach::ADV,das maŋŋá,taava
5100,danach::ADV,maŋ̣a,taava
5101,danach::ADV,mâ´ŋŋlest,taava
5102,danach::ADV,маӈӈа,taava
5103,vorher::ADV,aarebi,siornagut
5104,vorher::ADV,åvddål,siornagut
5105,vorher::ADV,árat,siornagut
5106,vorher::ADV,ovdâl,siornagut
5107,vorher::ADV,ouddâl,siornagut
5108,vorher::ADV,а̄йка,siornagut
5109,zuerst::ADV,voestegh,
5110,zuerst::ADV,álgon,
5111,zuerst::ADV,vuos,
5112,zuerst::ADV,vuohččan,
5113,zuerst::ADV,vuoč'čin,
5114,zuerst::ADV,vuõ´ste,
5115,zuerst::ADV,vuõs'smõõssân,
5116,zuerst::ADV,э̄ввтла,
5117,zuerst::ADV,э̄ввтэль,
5118,einmal::ADV,ikth,ilaanni
5119,einmal::ADV,ikth,ataatsimik
5120,einmal::ADV,akti,ilaanni
5121,einmal::ADV,akti,ataatsimik
5122,einmal::ADV,okte,ilaanni
5123,einmal::ADV,okte,ataatsimik
5124,einmal::ADV,ohtii,ilaanni
5125,einmal::ADV,ohtii,ataatsimik
5126,einmal::ADV,kojo,ilaanni
5127,einmal::ADV,kojo,ataatsimik
5128,einmal::ADV,måttmešt,ilaanni
5129,einmal::ADV,måttmešt,ataatsimik
5130,einmal::ADV,э̄фт вэ̄рр,ilaanni
5131,einmal::ADV,э̄фт вэ̄рр,ataatsimik
5132,manchmal::ADV,muvhtene,qaqutigu
5133,manchmal::ADV,muvhtene,qaqutigut
5134,manchmal::ADV,muhttijn,qaqutigu
5135,manchmal::ADV,muhttijn,qaqutigut
5136,manchmal::ADV,duolla dálla,qaqutigu
5137,manchmal::ADV,duolla dálla,qaqutigut
5138,manchmal::ADV,muhtumin,qaqutigu
5139,manchmal::ADV,muhtumin,qaqutigut
5140,manchmal::ADV,kuásnii,qaqutigu
5141,manchmal::ADV,kuásnii,qaqutigut
5142,manchmal::ADV,måttmešt,qaqutigu
5143,manchmal::ADV,måttmešt,qaqutigut
5144,manchmal::ADV,kuä´ss-ne,qaqutigu
5145,manchmal::ADV,kuä´ss-ne,qaqutigut
5146,manchmal::ADV,мудта вэ̄р,qaqutigu
5147,manchmal::ADV,мудта вэ̄р,qaqutigut
5148,oft::ADV,daamtaj,akulikitsumik
5149,oft::ADV,álu,akulikitsumik
5150,oft::ADV,ábaj,akulikitsumik
5151,oft::ADV,dájvvá,akulikitsumik
5152,oft::ADV,dávjá,akulikitsumik
5153,oft::ADV,távjá,akulikitsumik
5154,oft::ADV,täujja,akulikitsumik
5155,oft::ADV,то̄а̄ййв,akulikitsumik
5156,immer::ADV,iktesth,tamatigut
5157,immer::ADV,eejnegen,tamatigut
5158,immer::ADV,agev,tamatigut
5159,immer::ADV,álo,tamatigut
5160,immer::ADV,ain,tamatigut
5161,immer::ADV,ovttuu,tamatigut
5162,immer::ADV,pâi,tamatigut
5163,immer::ADV,пай,tamatigut
5164,niemals::ADV,ij gåessie,
5165,niemals::ADV,ij goassak,
5166,niemals::ADV,ij ihkenis,
5167,niemals::ADV,ii goassege,
5168,niemals::ADV,ij kuás'sin,
5169,niemals::ADV,ij ni kuä´ss,
5170,niemals::ADV,эйй никуэссь,
5171,hier::ADV,daagkoe,maani
5172,hier::ADV,dála,maani
5173,hier::ADV,dánna,maani
5174,hier::ADV,dá,maani
5175,hier::ADV,dás,maani
5176,hier::ADV,taa,maani
5177,hier::ADV,tää,maani
5178,hier::ADV,ta´ltte,maani
5179,hier::ADV,тала,maani
5180,hier::ADV,тэста,maani
5181,hierhin::ADV,diekie,maani
5182,hierhin::ADV,dási,maani
5183,hierhin::ADV,diehki,maani
5184,hierhin::ADV,deike,maani
5185,hierhin::ADV,teehi,maani
5186,hierhin::ADV,tii´ǩ,maani
5187,hierhin::ADV,тӣге,maani
5188,von hier::ADV,daebpede,
5189,von hier::ADV,dássta,
5190,von hier::ADV,dáppelt,
5191,von hier::ADV,dáppe,
5192,von hier::ADV,tástán,
5193,von hier::ADV,tääiǥ,
5194,von hier::ADV,tääi´ben,
5195,von hier::ADV,тэста,
5196,dort::ADV,dagkoe,
5197,dort::ADV,dale,
5198,dort::ADV,dakko,
5199,dort::ADV,tuo,
5200,dort::ADV,tovben,
5201,dort::ADV,to´ben,
5202,dort::ADV,тёллэ,
5203,dort::ADV,тамьпе,
5204,dorthin::ADV,dahkoe,ikuuna
5205,dorthin::ADV,dåhku,ikuuna
5206,dorthin::ADV,dohko,ikuuna
5207,dorthin::ADV,diehko,ikuuna
5208,dorthin::ADV,tuohu,ikuuna
5209,dorthin::ADV,tok,ikuuna
5210,dorthin::ADV,tok-aa,ikuuna
5211,dorthin::ADV,то̄гэ,ikuuna
5212,vorwärts::ADV,fraamme,pilangavoc
5213,vorwärts::ADV,åvddån,pilangavoc
5214,vorwärts::ADV,ovddas,pilangavoc
5215,vorwärts::ADV,oovdâs,pilangavoc
5216,vorwärts::ADV,ooudâs,pilangavoc
5217,vorwärts::ADV,ooudårra,pilangavoc
5218,vorwärts::ADV,эвтэс,pilangavoc
5219,rückwärts::ADV,mænngese,kingumut
5220,rückwärts::ADV,mænngese,tunumut or tunummut
5221,rückwärts::ADV,ruoptobadáj,kingumut
5222,rückwärts::ADV,ruoptobadáj,tunumut or tunummut
5223,rückwärts::ADV,maŋás,kingumut
5224,rückwärts::ADV,maŋás,tunumut or tunummut
5225,rückwärts::ADV,majaskulij,kingumut
5226,rückwärts::ADV,majaskulij,tunumut or tunummut
5227,rückwärts::ADV,mââjas,kingumut
5228,rückwärts::ADV,mââjas,tunumut or tunummut
5229,rückwärts::ADV,mâ´ŋŋla,kingumut
5230,rückwärts::ADV,mâ´ŋŋla,tunumut or tunummut
5231,rückwärts::ADV,мо̄а̄з,kingumut
5232,rückwärts::ADV,мо̄а̄з,tunumut or tunummut
5233,rückwärts::ADV,мо̄а̄ст,kingumut
5234,rückwärts::ADV,мо̄а̄ст,tunumut or tunummut
5235,zurück::ADV,bååstede,kingumut
5236,zurück::ADV,bååstede,tunumut or tunummut
5237,zurück::ADV,ruoptus,kingumut
5238,zurück::ADV,ruoptus,tunumut or tunummut
5239,zurück::ADV,maŋus,kingumut
5240,zurück::ADV,maŋus,tunumut or tunummut
5241,zurück::ADV,ruoktot,kingumut
5242,zurück::ADV,ruoktot,tunumut or tunummut
5243,zurück::ADV,maassâd,kingumut
5244,zurück::ADV,maassâd,tunumut or tunummut
5245,zurück::ADV,vä´st,kingumut
5246,zurück::ADV,vä´st,tunumut or tunummut
5247,zurück::ADV,mååusat,kingumut
5248,zurück::ADV,mååusat,tunumut or tunummut
5249,zurück::ADV,мо̄а̄з,kingumut
5250,zurück::ADV,мо̄а̄з,tunumut or tunummut
5251,zurück::ADV,мо̄а̄ст,kingumut
5252,zurück::ADV,мо̄а̄ст,tunumut or tunummut
5253,unten::ADV,vuelnie,kana
5254,unten::ADV,vuollen,kana
5255,unten::ADV,vuollin,kana
5256,unten::ADV,vyellin,kana
