,Concept_ID,hr,os
1430,bewachen::V,čuvati,хъахъхъӕнын
1431,bewachen::V,stražariti,хъахъхъӕнын
1432,schützen::V,čuvati,хъахъхъӕнын
1433,verteidigen::V,obraniti,бахизын
1434,sich schlagen::V,biti se,хыл кæнын
1435,sich schlagen::V,udariti se,хыл кæнын
1436,schießen::V,pucati,ӕхсын
1437,schießen::V,strijeljati,ӕхсын
1438,siegen::V,pobijediti,басӕттын
1439,siegen::V,pobijediti,фӕуӕлахиз уӕвын
1440,ärgern::V,ljutiti,мӕсты кӕнын
1441,schlagen::V,biti,ныццæвын
1442,schlagen::V,udariti,ныццæвын
1443,treten::V,šutnuti,
1444,stechen::V,ubosti,фæрæхойын
1445,stoßen::V,gurnuti,риуыгъын
1446,stehlen::V,ukrasti,давын
1447,stören::V,smetati,хъыгдарын
1448,belästigen::V,smetati,хъыгдарын
1449,belästigen::V,dosaditi,хъыгдарын
1450,verbergen::V,skriti,бамбӕхсын
1451,verbergen::V,skriti,басусӕг кӕнын
1452,täuschen::V,obmanuti,фӕливын
1453,täuschen::V,obmanuti,асайын
1454,betrügen::V,prevarati,асайын
1455,töten::V,ubiti,амарын
1456,wohnen::V,stanovati,цӕрын
1457,arbeiten::V,raditi,кусын
1458,sammeln::V,sabrati,æртонын
1459,pflücken::V,ubrati,тонын
1460,jagen::V,loviti,цуан кæнын
1461,fischen::V,ribati,кæсаг ахсын æнгуырæй
1462,fischen::V,ribati,æнгуыр дарын
1463,fischen::V,loviti ribu,кæсаг ахсын æнгуырæй
1464,fischen::V,loviti ribu,æнгуыр дарын
1465,fassen::V,uloviti,ӕрцахсын
1466,hüten::V,pasti,хизын
1467,treiben::V,goniti,скъӕрын
1468,anbinden::V,privezati,бабæттын
1469,anbinden::V,privezati,æрбæттын
1470,füttern::V,hraniti,холлаг дæттын
1471,füttern::V,hraniti,холлаг æвæрын
1472,füttern::V,hraniti,дарын
1473,melken::V,musti,дуцын
1474,hacken::V,sjeckati,кæрдын
1475,hacken::V,sjeckati,лыгтæ кæнын
1476,gießen::V,politi,бакалын
1477,reifen::V,sazreti,срæгъæд уын
1478,reifen::V,sazreti,сцæттæ уын
1479,zubereiten::V,prigotoviti,сцӕттӕ кӕнын
1480,kochen::V,kuhati,фыцын
1481,backen::V,peći,фыцын
1482,braten::V,peći,цурын
1483,braten::V,pržiti,цурын
1484,umrühren::V,promiješati,ахæццæ кæнын
1485,umrühren::V,promiješati,азмæнтын
1486,umrühren::V,promiješati,астауын
1487,stricken::V,plesti,кæнын
1488,stricken::V,plesti,бийын
1489,nähen::V,šiti,хуыйын
1490,färben::V,obojiti,ахорын
1491,reinigen::V,očistiti,ссыгъдæг кæнын
1492,reinigen::V,očistiti,ныссыгъдæг кæнын
1493,reinigen::V,očistiti,ныссæрфын
1494,reinigen::V,počistiti,ссыгъдæг кæнын
1495,reinigen::V,počistiti,ныссыгъдæг кæнын
1496,reinigen::V,počistiti,ныссæрфын
1497,waschen::V,prati,ӕхсын
1498,abwischen::V,otrti,сӕрфын
1499,spülen::V,isprati,æнхъæвзын
1500,spülen::V,oplakati,æнхъæвзын
1501,fegen::V,mesti,мӕрзын
1502,fegen::V,pomesti,мӕрзын
1503,kehren::V,mesti,мӕрзын
1504,baden::V,kupati se,хи найын
1505,sich waschen::V,umiti se,хи æхсын
1506,sich waschen::V,prati se,хи æхсын
1507,ausziehen::V,svući,ласын
1508,anziehen::V,obući,скæнын
1509,sich anziehen::V,obući se,дзаума скæнын
1510,sich anziehen::V,obući se,дарæс скæнын
1511,kämmen::V,češljati,ныффасын
1512,kämmen::V,češljati,æрфасын
1513,schmücken::V,uresiti,фӕлындын
1514,schmücken::V,nakititi,фӕлындын
1515,sagen::V,reći,зæгъын
1516,sagen::V,kazati,зæгъын
1517,sprechen::V,govoriti,дзурын
1518,reden::V,govoriti,ныхас кӕнын
1519,reden::V,besjediti,ныхас кӕнын
1520,sich unterhalten::V,razgovarati se,ныхас кæнын
1521,fragen::V,pitati,фӕрсын
1522,bitten::V,moliti,курын
1523,erzählen::V,ispričati,радзурын
1524,erzählen::V,ispričati,ратаурæгъ кæнын
1525,erzählen::V,pripovjediti,радзурын
1526,erzählen::V,pripovjediti,ратаурæгъ кæнын
1527,mitteilen::V,saopćiti,фехъусын кæнын
1528,nennen::V,nazvati,хонын
1529,rufen::V,zvati,сидын
1530,rufen::V,dozvati,сидын
1531,prahlen::V,hvalisati se,ӕппӕлын
1532,übersetzen::V,prevesti,ратæлмац кæнын
1533,denken::V,misliti,ӕнхъӕлын
1534,denken::V,misliti,хъуыды кӕнын
1535,glauben::V,vjerovati,уырнын
1536,bemerken::V,zapaziti,фенын
1537,bemerken::V,primijetiti,фенын
1538,erkennen::V,prepoznati,базонын
1539,begreifen::V,pojmiti,ӕмбарын
1540,begreifen::V,pojmiti,бамбарын
1541,begreifen::V,shvatiti,ӕмбарын
1542,begreifen::V,shvatiti,бамбарын
1543,verstehen::V,razabrati,
1544,lernen::V,učiti se,ахуыр кӕнын
1545,wissen::V,znati,зонын
1546,sich erinnern an::V,sjetiti se,зæрдыл æрлæууын
1547,sich erinnern an::V,sjetiti se,æрымысын
1548,sich erinnern an::V,sjetiti se,æрбаймысын
1549,sich erinnern an::V,sjetiti se,æрхъуыды кæнын
1550,vergessen::V,zaboraviti,ферох кæнын
1551,vergessen::V,zaboraviti,айрох кæнын
1552,messen::V,mjeriti,барын
1553,zählen::V,brojiti,нымайын
1554,rechnen::V,računati,хынцын
1555,lesen::V,čitati,кӕсын
1556,lesen::V,čitati,фӕрсын
1557,malen::V,slikati,ныв кӕнын
1558,zeichnen::V,crtati,ныв кӕнын
1559,schreiben::V,pisati,фыссын
1560,besitzen::V,imati,хицау уын
1561,besitzen::V,posjedovati,хицау уын
1562,kaufen::V,kupiti,балхӕнын
1563,verkaufen::V,prodati,уӕй кӕнын
1564,verkaufen::V,raspačati,уӕй кӕнын
1565,bezahlen::V,platiti,бафидын
1566,zahlen::V,plaćati,фидын
1567,beherrschen::V,vladati,æлдариуæг кæнын
1568,beherrschen::V,gospodariti,æлдариуæг кæнын
1569,ertragen::V,trpjeti,бавзарын
1570,ertragen::V,podnijeti,бавзарын
1571,Gehirn::N,,магъз
