,Concept_ID,te,hi
1276,wenden::V,త్రిప్పు,मोड़ना
1277,umdrehen::V,త్రిప్పు,घुमाना
1278,heben::V,ఎత్తు,उठाना
1279,heben::V,ఎత్తు,ऊँचा करना
1280,hochheben::V,ఎత్తు,उठाना
1281,hochheben::V,ఎత్తు,ऊपर को उठाना
1282,ergreifen::V,వశపఱచుకొను,पकड़ना
1283,ergreifen::V,వశపఱచుకొను,हाथ में लेना
1284,halten::V,ఉంచు,धरना
1285,halten::V,ఉంచు,पकड़ना
1286,drücken::V,అణచు,दबाना
1287,schieben::V,నొక్కు,सरकाना
1288,schieben::V,నొక్కు,खिसकाना
1289,kratzen::V,గోకు,खुरचना
1290,kratzen::V,గోకు,खुजलाना
1291,lecken::V,నాకు,चाटना
1292,beißen::V,కఱచు,काटना
1293,abreißen::V,తెగతెంచు,तोड़ना
1294,abschneiden::V,తెగకొట్టు,काट करना
1295,binden::V,కట్టు,बाँधना
1296,stecken::V,తగులుకొనివుండుట,खोंसना
1297,brechen::V,పగులగొట్టు,तोड़ना
1298,klopfen::V,కొట్టు,खटखटाना
1299,hauen::V,కొట్టు,ठोकना
1300,kleben::V,అంటుకొను,चिपकाना
1301,reiben::V,రాచు,घिसना
1302,reiben::V,రాచు,रगड़ना
1303,streichen::V,వ్యాపింపజేయు,लगाना
1304,schleifen::V,రాచు,तेज़ करना
1305,schneiden::V,కోయు,कतरना
1306,rütteln::V,కుదిలించుట,झकझोरना
1307,schütteln::V,కదల్చు,हिलाना
1308,schwenken::V,ఊచుట,घुमाना
1309,schütten::V,పోయు,उँडेलना
1310,füllen::V,నింపు,भरना
1311,füllen::V,నింపు,ठूसना
1312,einwickeln::V,చుట్టు,लपेटना
1313,tragen::V,మోయు,ढोना
1314,schleppen::V,ఈడ్చు,घसीटना
1315,ziehen::V,ఈడ్చు,खींचना
1316,aufbewahren::V,కాపాడు,रखना
1317,werfen::V,విసరు,फेंकना
1318,fangen::V,పట్టుకొను,पकड़ना
1319,packen::V,పట్టుకొను,पकड़ना
1320,verstecken::V,దాచు,छिपाना
1321,teilen::V,భాగించు,बाँटना
1322,schicken::V,పంపు,भेजना
1323,bringen::V,తెచ్చు,लाना
1324,hinzufügen::V,చేర్చు,जोड़ना
1325,bekommen::V,సంపాదించు,पाना
1326,erhalten::V,పుచ్చుకొను,पाना
1327,erhalten::V,పుచ్చుకొను,मिलना
1328,nehmen::V,తీసికొను,लेना
1329,wählen::V,ఇష్టపడు,चुनना
1330,auswählen::V,ఏరుకొను,चुनना
1331,bewahren::V,భద్రపఱుచు,बनाए रखना
1332,behindern::V,అడ్డగించుట,रोकना
1333,verderben::V,చెఱచు,ख़राब करना
1334,beschädigen::V,చెరుపుట,नुक़सान पहुँचाना
1335,zerbrechen::V,పగులగొట్టు,तोड़ना
1336,zerreißen::V,చించు,तोड़ना
1337,zerstören::V,వాశనము చేయు,नष्ट करना
1338,zerstören::V,వాశనము చేయు,बरबाद करना
1339,verbrennen::V,కాల్చు,जलाना
1340,geben::V,ఇచ్చు,देना
1341,reichen::V,అందుకొనుట,थमाना
1342,schenken::V,అర్పించు,भेंट देना
1343,versprechen::V,వాగ్దత్తము చేయు,वादा करना
1344,wünschen::V,కోరు,कामना करना
1345,loben::V,స్తుతించు,तारीफ़ करना
1346,küssen::V,ముద్దుపెట్టుకొను,चूमना
1347,wiegen::V,ఊచుట,झुलाना
1348,zudecken::V,మూయు,ढकना
1349,wecken::V,నిద్రపలేపుట,जगाना
1350,zeigen::V,చూవు,दिखाना
1351,führen::V,దారిచూపు,रास्ता दिखाना
1352,lehren::V,బోధించు,पढ़ाना
1353,unterrichten::V,నేర్పు,सिखाना
1354,aufziehen::V,పెంచు,पालना
1355,leiten::V,తీసుకపోవుట,संचालन करना
1356,antreiben::V,ప్రేరేపించు,हड़बड़ाना
1357,lassen::V,అనుమతించు,-आना
1358,lassen::V,అనుమతించు,कराना
1359,einladen::V,ఆహ్వానించు,बुलाना
1360,vereinigen::V,కూడుట,मिलाना
1361,vereinigen::V,కూడుట,संयुक्त करना
1362,besuchen::V,పోయి చూచు,मिलना से
1363,besuchen::V,పోయి చూచు,मिलने जाना से
1364,treffen::V,కలియు,मिलना
1365,sich versammeln::V,కూర్చు,इकट्ठा होना
1366,spielen::V,ఆట లాడు,खेलना
1367,singen::V,పాడు,गाना
1368,tanzen::V,నృత్యముచేయు,नाचना
1369,sich trennen::V,ఎడబాయుట,अलग होना
1370,verlassen::V,విడుచు,छोड़ना
1371,retten::V,తప్పించుట,बचाना
1372,bewachen::V,కాపాడు,आँख रखना पर
1373,schützen::V,రక్షించు,रक्षा करना
1374,verteidigen::V,రక్షించు,रक्षा करना
1375,sich schlagen::V,జగడమాడు,हाथापाई करना
1376,schießen::V,కాల్చు,गोली मारना
1377,siegen::V,గెలుచు,जीतना
1378,siegen::V,గెలుచు,विजय पाना
1379,ärgern::V,పీడించుట,चिढ़ाना
1380,schlagen::V,కొట్టు,मारना
1381,treten::V,తన్ను,ठोकर मारना
1382,stechen::V,కుట్టు,भेदना
1383,stechen::V,కుట్టు,भोंकना
1384,stoßen::V,గెంటు,धक्का देना
1385,stoßen::V,గెంటు,झटका देना
1386,stehlen::V,దొంగిలించు,चोरी करना
1387,stören::V,కలతపఱచు,बुरा लगना
1388,belästigen::V,పీడించు,तंग करना
1389,verbergen::V,దాచు,लुकाना
1390,täuschen::V,మోసము చేయు,धोखा देना
1391,betrügen::V,మోసపుచ్చు,धोखा देना
1392,töten::V,చంపు,मारना
1393,töten::V,చంపు,मार डालना
1394,wohnen::V,నివసించు,रहना
1395,arbeiten::V,పనిచేయు,काम करना
1396,sammeln::V,ప్రోగుచేయు,जमा करना
1397,pflücken::V,యేరుట,चुनना
1398,pflücken::V,యేరుట,तोड़ना
1399,jagen::V,వేటాడు,आखेट करना
1400,jagen::V,వేటాడు,शिकार करना
1401,fischen::V,వెదకు,मछली पकड़ना
1402,fassen::V,పట్టుకొమ,पकड़ना
1403,hüten::V,మందచేరుట,चराना
1404,treiben::V,నడపు,हाँकना
1405,anbinden::V,కట్టు,बाँधना
1406,füttern::V,భోజనము పెట్టు,खिलाना
1407,melken::V,పాలు పితుకు,दुहना
1408,hacken::V,నఱకు,काटना
1409,gießen::V,నీళ్ళుకట్టుట,सींचना
1410,reifen::V,పండుట,पकना
1411,zubereiten::V,వండు,पकाना
1412,kochen::V,వండు,पकाना
1413,kochen::V,వండు,राँधना
1414,backen::V,రొట్టెకాల్చు,पकाना
1415,braten::V,వేపు,तलना
1416,braten::V,వేపు,भूनना
1417,umrühren::V,కదులుట,फेंटना
1418,stricken::V,అల్లు,बुनना
1419,nähen::V,కుట్టు,सीना
1420,färben::V,రంగు వేయు,रँगना
1421,reinigen::V,శుభ్రము చేయు,साफ़ करना
1422,reinigen::V,శుభ్రము చేయు,शुद्ध करना
1423,waschen::V,కడుగు,धोना
1424,abwischen::V,తుడుచు,पोंछ्ना
1425,spülen::V,నీటిలో జడించు,माँजना
1426,spülen::V,నీటిలో జడించు,खँगालना
1427,fegen::V,ఊడ్చు,बुहारना
1428,kehren::V,ఊడ్చు,झाड़ना
1429,baden::V,స్నానము చేయు,स्नान करना
1430,sich waschen::V,కడుగు,नहाना
1431,sich waschen::V,కడుగు,हाथ-मुँह धोना
1432,ausziehen::V,విప్పు,उतारना
1433,anziehen::V,ధరించు,पहनना
1434,sich anziehen::V,బట్టలు వేసుకొను,कपड़े पहनना
1435,sich anziehen::V,తొడుగుకొను,कपड़े पहनना
1436,kämmen::V,దువ్వుట,कंघी करना
1437,schmücken::V,అలంకరించు,सजाना
1438,schmücken::V,అలంకరించు,सँवारना
1439,sagen::V,చెప్పు,कहना
1440,sagen::V,చెప్పు,बताना
1441,sprechen::V,చెప్పు,बोलना
1442,reden::V,మాటలాడు,बोलना
1443,reden::V,మాటలాడు,बात करना
1444,sich unterhalten::V,ముచ్చటలాడు,बात करना
1445,sich unterhalten::V,ముచ్చటలాడు,बातचीत करना
1446,fragen::V,ప్రశ్నించు,पूछ्ना
1447,fragen::V,ప్రశ్నించు,प्रश्न करना
1448,bitten::V,కోరు,माँगना से
1449,erzählen::V,చెప్పు,बताना
1450,mitteilen::V,తెలియజేయు,ख़बर देना
1451,mitteilen::V,తెలియజేయు,सूचना देना
1452,nennen::V,పేరు వెట్టు,नाम देना
1453,rufen::V,పిలుచు,बुलाना
1454,prahlen::V,జల్లి,शेख़ी बघारना
1455,übersetzen::V,తర్జుమాచేయు,अनुवाद करना
1456,denken::V,ఆలోచించు,सोचना
1457,glauben::V,నమ్ము,विश्वास करना
1458,bemerken::V,గుర్తించు,ध्यान देना पर
1459,erkennen::V,గుర్తించు,पहचानना
1460,begreifen::V,గ్రహించు,समझना
1461,verstehen::V,గ్రహించు,सुनना
1462,lernen::V,నేర్చు కొను,पढ़ना
1463,wissen::V,తెలిసికొను,जानना
1464,wissen::V,తెలిసికొను,मालूम होना
1465,sich erinnern an::V,జ్ఞాపకముంచుకొను,याद करना
1466,vergessen::V,మఱచిపోవు,भूलना
1467,vergessen::V,మఱచిపోవు,बिसारना
1468,messen::V,కొలుచుట,नापना
1469,zählen::V,లెక్కపెట్టు,गिनना
1470,rechnen::V,లెక్కపెట్టు,गणना करना
1471,rechnen::V,లెక్కపెట్టు,हिसाब करना
1472,lesen::V,చదువు,पढ़ना
1473,malen::V,పూనుట,कींचना
1474,zeichnen::V,వ్రాసుట,चित्र कींचना
1475,schreiben::V,వ్రాయు,लिखना
1476,besitzen::V,కలిగియుండు,मालिक होना
1477,besitzen::V,కలిగియుండు,स्वामी होना
1478,kaufen::V,కొను,ख़रीदना
1479,verkaufen::V,అమ్ము,बेचना
1480,bezahlen::V,చెల్లించు,चुकाना
1481,bezahlen::V,చెల్లించు,अदा करना
1482,zahlen::V,చెల్లించు,अदा करना
1483,beherrschen::V,ఏలు,शासन करना पर
1484,ertragen::V,భరించు,सहना
