,Concept_ID,lt,fi
1505,reden::V,šnekėti,keskustella
1506,sich unterhalten::V,kalbėtis,jutella
1507,sich unterhalten::V,šnekučiuotis,jutella
1508,fragen::V,klausti,kysyä
1509,bitten::V,prašyti,pyytää
1510,erzählen::V,pasakoti,kertoa
1511,mitteilen::V,skelbti,ilmoittaa
1512,mitteilen::V,pranešti,ilmoittaa
1513,nennen::V,vadinti,kutsua
1514,nennen::V,vadinti,nimittää
1515,nennen::V,vardyti,kutsua
1516,nennen::V,vardyti,nimittää
1517,rufen::V,šaukti,kutsua
1518,rufen::V,kviesti,kutsua
1519,prahlen::V,girtis,kerskailla
1520,übersetzen::V,versti,kääntää
1521,übersetzen::V,išversti,kääntää
1522,denken::V,galvoti,miettiä
1523,denken::V,galvoti,ajatella
1524,glauben::V,manyti,uskoa
1525,glauben::V,tikėti,uskoa
1526,bemerken::V,pamatyti,huomata
1527,bemerken::V,pastebėti,huomata
1528,erkennen::V,pažinti,tunnistaa
1529,erkennen::V,atpažinti,tunnistaa
1530,begreifen::V,suvokti,ymmärtää
1531,verstehen::V,suprasti,ymmärtää
1532,lernen::V,mokytis,oppia
1533,wissen::V,žinoti,tietää
1534,sich erinnern an::V,prisiminti,muistaa
1535,vergessen::V,užmiršti,unohtaa
1536,messen::V,matuoti,mitata
1537,zählen::V,skaičiuoti,laskea
1538,rechnen::V,skaičiuoti,laskea
1539,lesen::V,skaityti,lukea
1540,malen::V,tapyti,maalata
1541,zeichnen::V,piešti,piirtää
1542,zeichnen::V,piešti,piirustaa
1543,zeichnen::V,žymėti,piirtää
1544,zeichnen::V,žymėti,piirustaa
1545,zeichnen::V,braižyti,piirtää
1546,zeichnen::V,braižyti,piirustaa
1547,schreiben::V,rašyti,kirjoittaa
1548,besitzen::V,turėti,omistaa
1549,kaufen::V,pirkti,ostaa
1550,verkaufen::V,parduoti,myydä
1551,bezahlen::V,apmokėti,maksaa
1552,zahlen::V,mokėti,maksaa
1553,beherrschen::V,valdyti,hallita
1554,ertragen::V,kę̃sti,kestää
1555,ertragen::V,pakelti,kestää
1556,ertragen::V,iškę̃sti,kestää
