,Concept_ID,ar,lv
2247,fallen lassen::V,أسقط,nomest
2248,machen::V,فعل,вӧчны
2249,machen::V,فعل,лӧсьӧдны
2250,machen::V,فعل,darīt
2251,herstellen::V,صنع,лӧсьӧдны
2252,herstellen::V,صنع,ražot
2253,herstellen::V,صنع,izgatavot
2254,herstellen::V,أنتج,лӧсьӧдны
2255,herstellen::V,أنتج,ražot
2256,herstellen::V,أنتج,izgatavot
2257,bauen::V,بنى,лэптыны
2258,bauen::V,بنى,celt
2259,bauen::V,بنى,būvēt
2260,bauen::V,شيد,лэптыны
2261,bauen::V,شيد,celt
2262,bauen::V,شيد,būvēt
2263,reparieren::V,صلح,дзоньтавны
2264,reparieren::V,صلح,labot
2265,reparieren::V,صلح,remontēt
2266,verbessern::V,صحح,бурмӧдны
2267,verbessern::V,صحح,labot
2268,verbessern::V,صحح,izlabot
2269,ändern::V,غير,вежны
2270,ändern::V,غير,mainīt
2271,graben::V,حفر,кодйыны
2272,graben::V,حفر,rakt
2273,beugen::V,ثنى,куснявны
2274,beugen::V,ثنى,liekt
2275,beugen::V,أحنى,куснявны
2276,beugen::V,أحنى,liekt
2277,biegen::V,لوى,куснявны
2278,biegen::V,لوى,liekt
2279,drehen::V,أدار,бергӧдлыны
2280,drehen::V,أدار,griezt
2281,drehen::V,دور,бергӧдлыны
2282,drehen::V,دور,griezt
2283,wenden::V,قلب,бергӧдны
2284,wenden::V,قلب,apgriezt
2285,umdrehen::V,قلب,бергӧдны
2286,umdrehen::V,قلب,apgriezt
2287,heben::V,رفع,лэптыны
2288,heben::V,رفع,celt
2289,heben::V,رفع,cilāt
2290,heben::V,رفع,pacelt
2291,hochheben::V,رفع,кыпӧдны
2292,hochheben::V,رفع,pacelt
2293,ergreifen::V,مسك,кутны
2294,ergreifen::V,مسك,paķert
2295,ergreifen::V,مسك,satvert
2296,halten::V,مسك,кутны
2297,halten::V,مسك,turēt
2298,halten::V,مسك,saturēt
2299,drücken::V,ضغط,личкыны
2300,drücken::V,ضغط,топӧдны
2301,drücken::V,ضغط,spiest
2302,schieben::V,حرك,ӧтдортны
2303,schieben::V,حرك,йӧткыштны
2304,schieben::V,حرك,stumt
2305,kratzen::V,خدش,гуджӧдны
2306,kratzen::V,خدش,kasīt
2307,kratzen::V,خدش,skrāpēt
2308,lecken::V,لعق,нювны
2309,lecken::V,لعق,lakt
2310,lecken::V,لعق,laizīt
2311,beißen::V,عض,курччыны
2312,beißen::V,عض,kost
2313,abreißen::V,قلع,орӧдны
2314,abreißen::V,قلع,atraut
2315,abreißen::V,قلع,atplēst
2316,abschneiden::V,قطع,вундавны
2317,abschneiden::V,قطع,nogriezt
2318,binden::V,ربط,гӧрддзавны
2319,binden::V,ربط,кӧртавны
2320,binden::V,ربط,siet
2321,binden::V,ربط,aptīt
2322,stecken::V,دس,сюйны
2323,stecken::V,دس,bāzt
2324,stecken::V,دس,spraust
2325,brechen::V,كسر,чегны
2326,brechen::V,كسر,lauzt
2327,brechen::V,كسر,lauzīt
2328,klopfen::V,طرق,камгыны
2329,klopfen::V,طرق,klauvēt
2330,hauen::V,ضرب,нӧйнты
2331,hauen::V,ضرب,кучкыны
2332,hauen::V,ضرب,cirst
2333,hauen::V,ضرب,dauzīt
2334,kleben::V,ألصق,лемавны
2335,kleben::V,ألصق,ляскавны
2336,kleben::V,ألصق,līmēt
2337,kleben::V,ألصق,lipināt
2338,reiben::V,حك,тільны
2339,reiben::V,حك,зыравны
2340,reiben::V,حك,rīvēt
2341,reiben::V,حك,berzēt
2342,streichen::V,نشر,мавтны
2343,streichen::V,نشر,ziest
2344,streichen::V,نشر,triept
2345,schleifen::V,سن,кеслыны
2346,schleifen::V,سن,trīt
2347,schleifen::V,سن,asināt
2348,schneiden::V,قطع,шырны
2349,schneiden::V,قطع,griezt
2350,schneiden::V,قطع,sagriezt
2351,rütteln::V,رج,легӧдны
2352,rütteln::V,رج,катлӧдлыны
2353,rütteln::V,رج,kratīt
2354,rütteln::V,رج,purināt
2355,schütteln::V,هز,тракӧдны
2356,schütteln::V,هز,kratīt
2357,schwenken::V,لوح,ӧвтны
2358,schwenken::V,لوح,шенасьны
2359,schwenken::V,لوح,vēzēt
2360,schwenken::V,لوح,vēcināt
2361,schütten::V,صب,кисьтны
2362,schütten::V,صب,bērt
2363,füllen::V,ملأ,тыртны
2364,füllen::V,ملأ,pildīt
2365,füllen::V,ملأ,piepildīt
2366,einwickeln::V,لف,тубыртны
2367,einwickeln::V,لف,ietīt
2368,tragen::V,حمل,нуны
2369,tragen::V,حمل,nest
2370,schleppen::V,سحب,кыскавны
2371,schleppen::V,سحب,stiept
2372,schleppen::V,سحب,staipīt
2373,ziehen::V,سحب,кыскыны
2374,ziehen::V,سحب,vilkt
2375,aufbewahren::V,حفظ,видзны
2376,aufbewahren::V,حفظ,glabāt
2377,aufbewahren::V,حفظ,uzglabāt
2378,werfen::V,رمى,чӧвтны
2379,werfen::V,رمى,шыбитны
2380,werfen::V,رمى,mest
2381,werfen::V,رمى,sviest
2382,werfen::V,ألقى,чӧвтны
2383,werfen::V,ألقى,шыбитны
2384,werfen::V,ألقى,mest
2385,werfen::V,ألقى,sviest
2386,fangen::V,التقط,кутны
2387,fangen::V,التقط,ķert
2388,fangen::V,التقط,uzķert
2389,packen::V,مسك,босьтны
2390,packen::V,مسك,paķert
2391,packen::V,مسك,satvert
2392,verstecken::V,خبأ,дзебны
2393,verstecken::V,خبأ,slēpt
2394,verstecken::V,خبأ,noglabāt
2395,teilen::V,قسم,юкны
2396,teilen::V,قسم,dalīt
2397,schicken::V,بعث,ыстыны
2398,schicken::V,بعث,sūtīt
2399,schicken::V,بعث,atsūtīt
2400,schicken::V,أرسل,ыстыны
2401,schicken::V,أرسل,sūtīt
2402,schicken::V,أرسل,atsūtīt
2403,bringen::V,جلب,вайны
2404,bringen::V,جلب,atvest
2405,hinzufügen::V,أضاف,содтыны
2406,hinzufügen::V,أضاف,pievienot
2407,bekommen::V,حصل,босьтны
2408,bekommen::V,حصل,dabūt
2409,erhalten::V,استلم,босьтны
2410,erhalten::V,استلم,saņemt
2411,nehmen::V,أخذ,босьтны
2412,nehmen::V,أخذ,ņemt
2413,nehmen::V,أخذ,paņemt
2414,wählen::V,اختار,бӧрйыны
2415,wählen::V,اختار,ievēlēt
2416,auswählen::V,انتقى,бӧрйыны
2417,auswählen::V,انتقى,izvēlēt
2418,bewahren::V,حافظ,видзны
2419,bewahren::V,حافظ,saglabāt
2420,behindern::V,عاق,конйӧдлыны
2421,behindern::V,عاق,джӧмдӧдны
2422,behindern::V,عاق,kavēt
2423,behindern::V,عاق,aizkavēt
2424,verderben::V,أفسد,тшыкӧдны
2425,verderben::V,أفسد,sabojāt
2426,beschädigen::V,أضر,тшыкӧдны
2427,beschädigen::V,أضر,bojāt
2428,beschädigen::V,أضر,maitāt
2429,zerbrechen::V,كسر,жуглыны
2430,zerbrechen::V,كسر,salauzt
2431,zerbrechen::V,كسر,sadauzīt
2432,zerreißen::V,مزق,орӧдны
2433,zerreißen::V,مزق,pārraut
2434,zerstören::V,دمر,жугӧдны
2435,zerstören::V,دمر,кисьтны
2436,zerstören::V,دمر,косявны
2437,zerstören::V,دمر,graut
2438,zerstören::V,دمر,sagraut
2439,verbrennen::V,حرق,сотны
2440,verbrennen::V,حرق,сотчыны
2441,verbrennen::V,حرق,dedzināt
2442,verbrennen::V,حرق,sadedzināt
2443,geben::V,أعطى,сетны
2444,geben::V,أعطى,dot
2445,geben::V,أعطى,padot
2446,reichen::V,ناول,сетны
2447,reichen::V,ناول,padot
2448,reichen::V,ناول,sniegt
2449,schenken::V,وهب,козьнавны
2450,schenken::V,وهب,dāvāt
2451,schenken::V,وهب,dāvināt
2452,versprechen::V,وعد,кыв сетны
2453,versprechen::V,وعد,solīt
2454,versprechen::V,وعد,apsolīt
2455,wünschen::V,تمنى,кӧсйыны
2456,wünschen::V,تمنى,vēlēt
2457,wünschen::V,تمنى,novēlēt
2458,loben::V,مدح,ошкыны
2459,loben::V,مدح,lielīt
2460,küssen::V,قبل,окавны
2461,küssen::V,قبل,bučot
2462,küssen::V,قبل,skūpstīt
2463,wiegen::V,هدهد,гудрӧдлыны
2464,wiegen::V,هدهد,šūpot
2465,zudecken::V,غطى,веввттьыны
2466,zudecken::V,غطى,apklāt
2467,zudecken::V,غطى,aizsegt
2468,wecken::V,أيقظ,садьмӧдны
2469,wecken::V,أيقظ,чуксавны
2470,wecken::V,أيقظ,modināt
2471,zeigen::V,أرى,петкӧдлыны
2472,zeigen::V,أرى,rādīt
2473,führen::V,دل,нуӧдны
2474,führen::V,دل,vadīt
2475,lehren::V,علم,велӧдны
2476,lehren::V,علم,mācīt
2477,lehren::V,علم,iemācīt
2478,unterrichten::V,علم,велӧдны
2479,unterrichten::V,علم,apmācīt
2480,aufziehen::V,ربى,быдтыны
2481,aufziehen::V,ربى,uzaudzināt
2482,leiten::V,دل,веськӧдлыны
2483,leiten::V,دل,vadīt
2484,leiten::V,دل,pārzināt
2485,leiten::V,أدار,веськӧдлыны
2486,leiten::V,أدار,vadīt
2487,leiten::V,أدار,pārzināt
2488,antreiben::V,حث,тэрмӧдны
2489,antreiben::V,حث,urdīt
2490,antreiben::V,حث,mudināt
2491,lassen::V,حدا,тшӧктыны
2492,lassen::V,حدا,ļaut
2493,einladen::V,دعا,корны
2494,einladen::V,دعا,ielūgt
2495,einladen::V,دعا,aicināt
2496,vereinigen::V,وحد,ӧтувтны
2497,vereinigen::V,وحد,котыртны
2498,vereinigen::V,وحد,vienot
2499,vereinigen::V,وحد,apvienot
2500,besuchen::V,زار,волыны
2501,besuchen::V,زار,ветлыны
2502,besuchen::V,زار,apciemot
2503,treffen::V,قابل,вочаӧдны
2504,treffen::V,قابل,паныдавны
2505,treffen::V,قابل,satikt
2506,treffen::V,قابل,sastapt
2507,sich versammeln::V,اجتمع,лӧсьӧдчыны
2508,sich versammeln::V,اجتمع,salasīties
2509,sich versammeln::V,اجتمع,sapulcēties
2510,spielen::V,لعب,ворсны
2511,spielen::V,لعب,spēlēt
2512,spielen::V,لعب,spēlēties
2513,singen::V,غنى,сьывны
2514,singen::V,غنى,dziedāt
2515,tanzen::V,رقص,йӧктыны
2516,tanzen::V,رقص,diet
2517,tanzen::V,رقص,dejot
2518,tanzen::V,رقص,dancot
2519,sich trennen::V,افترق,торйӧдчыны
2520,sich trennen::V,افترق,šķirties
2521,sich trennen::V,افترق,izšķirties
2522,verlassen::V,ترك,эновтны
2523,verlassen::V,ترك,atstāt
2524,retten::V,نجى,видзны
2525,retten::V,نجى,мездыны
2526,retten::V,نجى,glābt
2527,retten::V,أنقذ,видзны
2528,retten::V,أنقذ,мездыны
2529,retten::V,أنقذ,glābt
2530,bewachen::V,حرس,видзны
2531,bewachen::V,حرس,sargāt
2532,schützen::V,حمى,видзны
2533,schützen::V,حمى,pasargāt
2534,schützen::V,حمى,aizsargāt
2535,verteidigen::V,دافع,дорйыны
2536,verteidigen::V,دافع,aizstāvēt
2537,sich schlagen::V,تضارب,косясьны
2538,sich schlagen::V,تضارب,kauties
2539,sich schlagen::V,تضارب,izkauties
2540,schießen::V,أطلق,лыйны
2541,schießen::V,أطلق,šaut
2542,schießen::V,أطلق,šaudīt
2543,siegen::V,انتصر,вермыны
2544,siegen::V,انتصر,uzvarēt
2545,ärgern::V,أزعل,лӧгӧдны
2546,ärgern::V,أزعل,лёкмӧдны
2547,ärgern::V,أزعل,скӧрмӧдны
2548,ärgern::V,أزعل,sadusmot
2549,schlagen::V,ضرب,вартны
2550,schlagen::V,ضرب,sist
2551,schlagen::V,ضرب,triekt
2552,treten::V,رفس,лёгны
2553,treten::V,رفس,майкны
2554,treten::V,رفس,mīt
2555,treten::V,رفس,paspert
2556,stechen::V,شك,бышткыны
2557,stechen::V,شك,durt
2558,stoßen::V,دفع,тойлыны
2559,stoßen::V,دفع,йӧткавны
2560,stoßen::V,دفع,grūst
2561,stehlen::V,سرق,гусявны
2562,stehlen::V,سرق,zagt
2563,stören::V,ضايق,падмӧдны
2564,stören::V,ضايق,traucēt
2565,belästigen::V,أزعج,дӧзмӧдны
2566,belästigen::V,أزعج,apgrūtināt
2567,verbergen::V,كتم,дзебны
2568,verbergen::V,كتم,сайӧдны
2569,verbergen::V,كتم,slēpt
2570,verbergen::V,كتم,paslēpt
2571,täuschen::V,خدع,пӧръявны
2572,täuschen::V,خدع,ылӧдны
2573,täuschen::V,خدع,mānīt
2574,täuschen::V,خدع,maldināt
2575,betrügen::V,غش,сӧрны
2576,betrügen::V,غش,krāpt
2577,betrügen::V,غش,apkrāpt
2578,töten::V,قتل,вины
2579,töten::V,قتل,nāvēt
2580,töten::V,قتل,nogalināt
2581,wohnen::V,سكن,овны
2582,wohnen::V,سكن,dzīvot
2583,arbeiten::V,عمل,уджавны
2584,arbeiten::V,عمل,strādāt
2585,arbeiten::V,عمل,darboties
2586,arbeiten::V,اشتغل,уджавны
2587,arbeiten::V,اشتغل,strādāt
2588,arbeiten::V,اشتغل,darboties
2589,sammeln::V,جمع,чукӧртны
2590,sammeln::V,جمع,vākt
2591,pflücken::V,جنى,вотны
2592,pflücken::V,جنى,ӧктыны
2593,pflücken::V,جنى,raut
2594,pflücken::V,جنى,plūkt
2595,pflücken::V,قطف,вотны
2596,pflücken::V,قطف,ӧктыны
2597,pflücken::V,قطف,raut
2598,pflücken::V,قطف,plūkt
2599,jagen::V,صاد,кыйсьыны
2600,jagen::V,صاد,medīt
2601,fischen::V,اصطاد,чери кыйны
2602,fischen::V,اصطاد,zvejot
2603,fassen::V,قبض,кутны
2604,fassen::V,قبض,saķert
2605,hüten::V,رعى,видзны
2606,hüten::V,رعى,йирӧдны
2607,hüten::V,رعى,ganīt
2608,treiben::V,ساق,вӧтлыны
2609,treiben::V,ساق,dzīt
2610,anbinden::V,ربط,домавны
2611,anbinden::V,ربط,piesiet
2612,anbinden::V,ربط,piesaistīt
2613,füttern::V,علف,вердны
2614,füttern::V,علف,barot
2615,melken::V,حلب,лысьтыны
2616,melken::V,حلب,slaukt
2617,hacken::V,فرم,керавны
2618,hacken::V,فرم,kapāt
2619,gießen::V,سقى,киськавны
2620,gießen::V,سقى,liet
2621,gießen::V,سقى,laistīt
2622,reifen::V,نضج,кисьмыны
2623,reifen::V,نضج,briest
2624,zubereiten::V,حضر,дасьтыны
2625,zubereiten::V,حضر,taisīt
2626,zubereiten::V,حضر,gatavot
2627,kochen::V,طبخ,пуны
2628,kochen::V,طبخ,vārīt
2629,backen::V,خبز,пӧжавны
2630,backen::V,خبز,cept
2631,braten::V,قلى,пражитны
2632,braten::V,قلى,cept
2633,braten::V,قلى,cepināt
2634,braten::V,حمر,пражитны
2635,braten::V,حمر,cept
2636,braten::V,حمر,cepināt
2637,umrühren::V,قلب,сорлавны
2638,umrühren::V,قلب,maisīt
2639,umrühren::V,قلب,apmaisīt
2640,stricken::V,حاك,кӧртны
2641,stricken::V,حاك,adīt
2642,nähen::V,خاط,вурны
2643,nähen::V,خاط,šūt
2644,färben::V,صبغ,мичӧдны
2645,färben::V,صبغ,краситны
2646,färben::V,صبغ,krāsot
2647,färben::V,صبغ,nokrāsot
2648,färben::V,لون,мичӧдны
2649,färben::V,لون,краситны
2650,färben::V,لون,krāsot
2651,färben::V,لون,nokrāsot
2652,reinigen::V,نظف,весавны
2653,reinigen::V,نظف,tīrīt
2654,reinigen::V,نظف,attīrīt
2655,waschen::V,غسل,мыськыны
2656,waschen::V,غسل,mazgāt
2657,abwischen::V,مسح,чышкыны
2658,abwischen::V,مسح,noslaucīt
2659,spülen::V,شطف,пожъявны
2660,spülen::V,شطف,skalot
2661,fegen::V,كنس,чышкыны
2662,fegen::V,كنس,slaucīt
2663,kehren::V,كنس,чышкыны
2664,kehren::V,كنس,mēzt
2665,baden::V,استحم,купайтчыны
2666,baden::V,استحم,peldēties
2667,sich waschen::V,اغتسل,мыссьыны
2668,sich waschen::V,اغتسل,mazgāties
2669,ausziehen::V,خلع,пӧрччӧдны
2670,ausziehen::V,خلع,noģērbt
2671,anziehen::V,لبس,кӧмавны
2672,anziehen::V,لبس,пасьтавны
2673,anziehen::V,لبس,uzvilkt
2674,sich anziehen::V,اكتسى,пасьтасьны
2675,sich anziehen::V,اكتسى,apģērbties
2676,kämmen::V,مشط,сынавны
2677,kämmen::V,مشط,sukāt
2678,schmücken::V,زين,мичмӧдны
2679,schmücken::V,زين,rotāt
2680,schmücken::V,زين,greznot
2681,sagen::V,قال,шуны
2682,sagen::V,قال,висьтавны
2683,sagen::V,قال,teikt
2684,sprechen::V,تكلم,сёрнитны
2685,sprechen::V,تكلم,runāt
2686,reden::V,تكلم,сёрнитны
2687,reden::V,تكلم,norunāt
2688,sich unterhalten::V,تحادث,сёрнитны
2689,sich unterhalten::V,تحادث,варовитны
2690,sich unterhalten::V,تحادث,sarunāties
2691,fragen::V,سأل,юавны
2692,fragen::V,سأل,jautāt
2693,bitten::V,رجا,корны
2694,bitten::V,رجا,lūgt
2695,bitten::V,رجا,prasīt
2696,erzählen::V,حكي,висьтавны
2697,erzählen::V,حكي,stāstīt
2698,mitteilen::V,بلغ,юӧртны
2699,mitteilen::V,بلغ,висьтавны
2700,mitteilen::V,بلغ,pavēstīt
2701,nennen::V,سمى,шуны
2702,nennen::V,سمى,ним сетны
2703,nennen::V,سمى,saukt
2704,rufen::V,نادى,корны
2705,rufen::V,نادى,saukt
2706,prahlen::V,فشر,ошйысьны
2707,prahlen::V,فشر,lielīties
2708,prahlen::V,تفاخر,ошйысьны
2709,prahlen::V,تفاخر,lielīties
2710,übersetzen::V,ترجم,вуджӧдны
2711,übersetzen::V,ترجم,tulkot
2712,übersetzen::V,ترجم,pārtulkot
2713,denken::V,فكر,мӧвпавны
2714,denken::V,فكر,domāt
2715,glauben::V,اعتقد,эскыны
2716,glauben::V,اعتقد,ticēt
2717,bemerken::V,لاحظ,казявны
2718,bemerken::V,لاحظ,ievērot
2719,bemerken::V,لاحظ,ieraudzīt
2720,erkennen::V,عرف,тӧдмавны
2721,erkennen::V,عرف,pazīt
2722,erkennen::V,عرف,atpazīt
2723,begreifen::V,فهم,вежӧртны
2724,begreifen::V,فهم,гӧгӧрвоны
2725,begreifen::V,فهم,jēgt
2726,begreifen::V,فهم,apjēgt
2727,begreifen::V,أدرك,вежӧртны
2728,begreifen::V,أدرك,гӧгӧрвоны
2729,begreifen::V,أدرك,jēgt
2730,begreifen::V,أدرك,apjēgt
2731,verstehen::V,فهم,вежӧртны
2732,verstehen::V,فهم,гӧгӧрвоны
2733,verstehen::V,فهم,saprast
2734,lernen::V,درس,вeлöдчыны
2735,lernen::V,درس,mācīties
2736,wissen::V,علم,тӧдны
2737,wissen::V,علم,zināt
2738,sich erinnern an::V,تذكر,казьтывны
2739,sich erinnern an::V,تذكر,дум вылӧ уськӧдны
2740,sich erinnern an::V,تذكر,atminēties
2741,vergessen::V,نسي,вунӧдны
2742,vergessen::V,نسي,mirst
2743,vergessen::V,نسي,aizmirst
2744,messen::V,قاس,муртавны
2745,messen::V,قاس,mērīt
2746,zählen::V,عد,лыддьыны
2747,zählen::V,عد,skaitīt
2748,zählen::V,أحصى,лыддьыны
2749,zählen::V,أحصى,skaitīt
2750,rechnen::V,حسب,лыддьыны
2751,rechnen::V,حسب,rēķināt
2752,lesen::V,قرأ,лыддьыны
2753,lesen::V,قرأ,lasīt
2754,malen::V,صور,серпасавны
2755,malen::V,صور,gleznot
2756,zeichnen::V,رسم,серпасавны
2757,zeichnen::V,رسم,zīmēt
2758,schreiben::V,كتب,гижны
2759,schreiben::V,كتب,rakstīt
2760,besitzen::V,حاز,лоны
2761,besitzen::V,حاز,piederēt
2762,besitzen::V,ملك,лоны
2763,besitzen::V,ملك,piederēt
2764,kaufen::V,اشترى,ньӧбны
2765,kaufen::V,اشترى,pirkt
2766,verkaufen::V,باع,вузавны
2767,verkaufen::V,باع,pārdot
2768,bezahlen::V,دفع,мынтыны
2769,bezahlen::V,دفع,мынтысьны
2770,bezahlen::V,دفع,apmaksāt
2771,zahlen::V,سدد,мынтыны
2772,zahlen::V,سدد,maksāt
2773,beherrschen::V,حكم,ас улын кутны
2774,beherrschen::V,حكم,valdīt
2775,ertragen::V,أطاق,пыкны
2776,ertragen::V,أطاق,лэптыны
2777,ertragen::V,أطاق,panest
2778,ertragen::V,أطاق,paciest
2779,ertragen::V,تحمل,пыкны
2780,ertragen::V,تحمل,лэптыны
2781,ertragen::V,تحمل,panest
2782,ertragen::V,تحمل,paciest
