,Concept_ID,mhr,mn
1364,braten::V,пуштыла́ш,хайрах
1365,braten::V,жаритла́ш,шарах
1366,braten::V,жаритла́ш,хайрах
1367,umrühren::V,луга́ш,хутгах
1368,stricken::V,пида́ш,нэхэх
1369,stricken::V,пида́ш,сүлжих
1370,nähen::V,урга́ш,оёх
1371,färben::V,чиялта́ш,будах
1372,reinigen::V,эрыкта́ш,арилгах
1373,reinigen::V,эрыкта́ш,цэвэрлэх
1374,waschen::V,мушка́ш,угаах
1375,abwischen::V,ӱшта́ш,арчих
1376,spülen::V,шӱалта́ш,зайлах
1377,fegen::V,ӱшта́ш,хамах
1378,fegen::V,ӱшта́ш,шүүрдэх
1379,kehren::V,ӱшта́ш,шүүрдэх
1380,kehren::V,ӱшта́ш,туужуудах
1381,baden::V,йӱштыла́ш,усанд орох
1382,sich waschen::V,мушкылта́ш,биеэ угаах
1383,ausziehen::V,кудаша́ш,тайлах
1384,anziehen::V,чия́ш,өмсөх
1385,sich anziehen::V,чия́ш,хувцаслах
1386,kämmen::V,шера́ш,самнах
1387,schmücken::V,тӱзата́ш,гоёх
1388,schmücken::V,тӱзата́ш,чимэх
1389,schmücken::V,чеверта́ш,гоёх
1390,schmücken::V,чеверта́ш,чимэх
1391,sagen::V,ойла́ш,гэх
1392,sagen::V,ойла́ш,хэлэх
1393,sagen::V,каласа́ш,гэх
1394,sagen::V,каласа́ш,хэлэх
1395,sprechen::V,кутыра́ш,ярих
1396,sprechen::V,кутыра́ш,өгүүлэх
1397,reden::V,мутлана́ш,хэлэх
1398,reden::V,мутлана́ш,хөөрөлдөх
1399,sich unterhalten::V,кутыра́ш,ярилцах
1400,fragen::V,йода́ш,асуух
1401,bitten::V,йода́ш,гуйх
1402,erzählen::V,ойла́ш,өгүүлэх
1403,mitteilen::V,увертара́ш,дуулгах
1404,mitteilen::V,увертара́ш,мэдээлэх
1405,nennen::V,лӱмда́ш,нэрлэх
1406,rufen::V,ӱжа́ш,дуудах
1407,prahlen::V,моктана́ш,бардах
1408,prahlen::V,моктана́ш,сайрхах
1409,übersetzen::V,кусара́ш,орчуулах
1410,denken::V,шона́ш,санах
1411,glauben::V,ӱшана́ш,итгэх
1412,bemerken::V,шижа́ш,ажих
1413,bemerken::V,шижа́ш,ажиглах
1414,erkennen::V,пала́ш,таних
1415,begreifen::V,ыҥла́ш,ойлгох
1416,verstehen::V,умыла́ш,мэдэж авах
1417,lernen::V,тунема́ш,сурах
1418,wissen::V,шинча́ш,мэдэх
1419,sich erinnern an::V,шарна́ш,дурсах
1420,vergessen::V,монда́ш,мартах
1421,messen::V,виса́ш,хэмжих
1422,zählen::V,шотла́ш,тоолох
1423,rechnen::V,шотла́ш,тооцоох
1424,lesen::V,луда́ш,унших
1425,malen::V,сӱретла́ш,зурах
1426,zeichnen::V,сӱретла́ш,дүрслэн бичих
1427,schreiben::V,воза́ш,бичих
1428,besitzen::V,лия́ш,эзэмших
1429,kaufen::V,нала́ш,худалдан авах
1430,verkaufen::V,ужала́ш,худалдах
1431,bezahlen::V,тӱла́ш,төлөх
1432,zahlen::V,тӱла́ш,төлөх
1433,beherrschen::V,куча́ш,эзэмших
1434,ertragen::V,турка́ш,тэсэх
