,Concept_ID,ka,av
1298,übersetzen::V,გადათარგმნის,буссинабизе
1299,denken::V,ფიქრობს,ургъизе
1300,denken::V,აზროვნებს,ургъизе
1301,glauben::V,სჯერა,божизе
1302,bemerken::V,შენიშვნავს,берречӏчӏизе
1303,erkennen::V,გამოიცნობს,лъазе
1304,erkennen::V,გამოიცნობს,батӏаго бахъизе
1305,begreifen::V,გაიგებს,бичӏчӏизе
1306,verstehen::V,გაიგონებს,
1307,lernen::V,ისწავლის,цӏализе
1308,wissen::V,ეცოდინება,лъазе
1309,sich erinnern an::V,მოიგონებს,ракӏалде щвезе
1310,sich erinnern an::V,გაიხსენებს,ракӏалде щвезе
1311,vergessen::V,ივიწყებს,кӏочене
1312,messen::V,ზომავს,борцине
1313,zählen::V,ითვლის,рикӏкӏине
1314,rechnen::V,გაიანგარიშებს,рикӏкӏине
1315,lesen::V,კითხულობს,цӏализе
1316,malen::V,ხატავს,бахъизе
1317,zeichnen::V,ხაზავს,бахъизе
1318,schreiben::V,დაწერს,хъвазе
1319,besitzen::V,ექნება,щвезе
1320,besitzen::V,ექნება,бу́кӏине
1321,kaufen::V,ყიდულობს,босизе
1322,verkaufen::V,გაყიდის,бичизе
1323,bezahlen::V,გადაიხდის,кьезе
1324,zahlen::V,გადაიხდის,кьезе
1325,beherrschen::V,ფლობს,
1326,ertragen::V,მოითმენს,баччизе
