,Concept_ID,lez,lv
1522,einmal::ADV,садра,ӧтчыдысь
1523,einmal::ADV,садра,reiz
1524,einmal::ADV,садра,vienreiz
1525,manchmal::ADV,гагь-гагь,корсюрӧ
1526,manchmal::ADV,гагь-гагь,dažkārt
1527,oft::ADV,гзаф вахтара,тшӧкыда
1528,oft::ADV,гзаф вахтара,bieži
1529,immer::ADV,гьамиша,век
1530,immer::ADV,гьамиша,allaž
1531,immer::ADV,гьамиша,vien'mēr
1532,niemals::ADV,са чӏавузни,оз некор
1533,niemals::ADV,са чӏавузни,nemūžam
1534,niemals::ADV,са вахтундани,оз некор
1535,niemals::ADV,са вахтундани,nemūžam
1536,hier::ADV,ина,со
1537,hier::ADV,ина,тонӧ
1538,hier::ADV,ина,te
1539,hier::ADV,ина,šeit
1540,hierhin::ADV,иниз,татчӧ
1541,hierhin::ADV,иниз,талань
1542,hierhin::ADV,иниз,šurp
1543,hierhin::ADV,иниз,uz šejieni
1544,von hier::ADV,инай,тасянь
1545,von hier::ADV,инай,no šejienes
1546,dort::ADV,ана,сэні
1547,dort::ADV,ана,tur
1548,dorthin::ADV,аниз,сэтчӧ
1549,dorthin::ADV,аниз,turp
1550,dorthin::ADV,аниз,uz turieni
1551,geradeaus::ADV,дуьз,веськыда
1552,geradeaus::ADV,дуьз,taisni uz priekšu
1553,vorwärts::ADV,вилик,водзӧ
1554,vorwärts::ADV,вилик,uz priekšu
1555,vorwärts::ADV,виликди,водзӧ
1556,vorwärts::ADV,виликди,uz priekšu
1557,rückwärts::ADV,кьулухъ,бӧрӧ
1558,rückwärts::ADV,кьулухъ,atmuguriski
1559,unten::ADV,агъада,улын
1560,unten::ADV,агъада,уліын
1561,unten::ADV,агъада,lejā
1562,unten::ADV,агъада,apakšā
1563,hinab::ADV,агъуз,улӧ
1564,hinab::ADV,агъуз,увлан
1565,hinab::ADV,агъуз,uz leju
1566,oben::ADV,винел,вылын
1567,oben::ADV,винел,выліын
1568,oben::ADV,винел,virsū
1569,hinauf::ADV,виниз,выліӧ
1570,hinauf::ADV,виниз,augšā
1571,hinauf::ADV,виниз,uz augšu
1572,überall::ADV,вирина,быдлаын
1573,überall::ADV,вирина,visur
1574,nicht::ADV,ваъ,oз
1575,nicht::ADV,ваъ,ne
1576,ein wenig::ADV,са тӏимил,неуна
1577,ein wenig::ADV,са тӏимил,drusku
1578,kaum::ADV,жизви,мырдэм
1579,kaum::ADV,жизви,diezin vai
1580,sehr::ADV,лап,зэв
1581,sehr::ADV,лап,ļoti
1582,sehr::ADV,лап,gaužām
1583,so::ADV,икӏ,тадз
1584,so::ADV,икӏ,сідз
1585,so::ADV,икӏ,tā
1586,so::ADV,икӏ,tik
1587,noch::ADV,гьеле,на
1588,noch::ADV,гьеле,нӧшта
1589,noch::ADV,гьеле,vēl
1590,nur::ADV,анжах,куш
1591,nur::ADV,анжах,сӧмын
1592,nur::ADV,анжах,vien
1593,nur::ADV,анжах,tikai
1594,schon::ADV,хъувуна,нин
1595,schon::ADV,хъувуна,jau
1596,schon::ADV,мадни дардиз,нин
1597,schon::ADV,мадни дардиз,jau
1598,schon::ADV,мадни гуьтӏуьз,нин
1599,schon::ADV,мадни гуьтӏуьз,jau
1600,schon::ADV,мадни гуьтӏуь я,нин
1601,schon::ADV,мадни гуьтӏуь я,jau
1602,vergebens::ADV,нагьакь,весьшӧрӧ
1603,vergebens::ADV,нагьакь,velti
1604,vergebens::ADV,нагьакьа,весьшӧрӧ
1605,vergebens::ADV,нагьакьа,velti
1606,vor::PRP,вилик,водзын
1607,vor::PRP,вилик,priekš
1608,hinter::PRP,кьулухъ,бӧрнын
1609,hinter::PRP,кьулухъ,aiz
1610,unter::PRP,кӏаник,улын
1611,unter::PRP,кӏаник,zem
1612,durch::PRP,арадай,пыр
1613,durch::PRP,арадай,пырыс
1614,durch::PRP,арадай,caur
1615,durch::PRP,арадай,cauri
1616,durch::PRP,-кай хкатна,пыр
1617,durch::PRP,-кай хкатна,пырыс
1618,durch::PRP,-кай хкатна,caur
1619,durch::PRP,-кай хкатна,cauri
1620,neben::PRP,патав,бердын
1621,neben::PRP,патав,līdzās
1622,neben::PRP,мукьув,бердын
1623,neben::PRP,мукьув,līdzās
1624,zwischen::PRP,ара,костын
1625,zwischen::PRP,ара,starp
1626,zwischen::PRP,арада,костын
1627,zwischen::PRP,арада,starp
1628,wegen::PRP,гъиляй,вӧсна
1629,wegen::PRP,гъиляй,pēc
1630,dies::PRN,и,тайӧ
1631,dies::PRN,и,šis
1632,dies::PRN,им,тайӧ
1633,dies::PRN,им,šis
1634,das::PRN,а,ciйö
1635,das::PRN,а,tas
1636,das::PRN,ам,ciйö
1637,das::PRN,ам,tas
1638,alles::PRN,вири,став
1639,alles::PRN,вири,viss
1640,alles::PRN,михьиз,став
1641,alles::PRN,михьиз,viss
1642,ich::PRN,за,ме
1643,ich::PRN,за,es
1644,ich::PRN,зун,ме
1645,ich::PRN,зун,es
1646,du::PRN,вун,тэ
1647,du::PRN,вун,tu
1648,er::PRN,ам,сійӧ
1649,er::PRN,ам,viņš
1650,er::PRN,гьа,сійӧ
1651,er::PRN,гьа,viņš
1652,wir::PRN,чун,ми
1653,wir::PRN,чун,mēs
1654,ihr::PRN,куьн,тi
1655,ihr::PRN,куьн,jūs
1656,sie::PRN,абур,найö
1657,sie::PRN,абур,viņi
1658,sie::PRN,абур,viņas
1659,was::FPRN,вуч,мый
1660,was::FPRN,вуч,kas
1661,wer::FPRN,вуж,код
1662,wer::FPRN,вуж,kas
1663,wo::FADV,гьина,кыті
1664,wo::FADV,гьина,kur
1665,wohin::FADV,гьиниз,кытчӧ
1666,wohin::FADV,гьиниз,kurp
1667,wohin::FADV,гьиниз,uz kurieni
1668,wie::FADV,гьикӏ,кыдзи
1669,wie::FADV,гьикӏ,kā
1670,warum::FADV,вучиз,мыйла
1671,warum::FADV,вучиз,kāpēc
1672,wieviel::FNUM,шумуд,кымын
1673,wieviel::FNUM,шумуд,cik
1674,eins::NUM,са,ӧтик
1675,eins::NUM,са,viens
1676,zwei::NUM,кьвед,кык
1677,zwei::NUM,кьвед,divi
1678,drei::NUM,пуд,куим
1679,drei::NUM,пуд,trīs
1680,vier::NUM,кьуд,нель
1681,vier::NUM,кьуд,četri
1682,fünf::NUM,вад,вит
1683,fünf::NUM,вад,pieci
1684,sechs::NUM,ругуд,квайт
1685,sechs::NUM,ругуд,seši
1686,sieben::NUM,ирид,сизим
1687,sieben::NUM,ирид,septiņi
1688,acht::NUM,муьжуьд,кӧкъямыс
1689,acht::NUM,муьжуьд,astoņi
1690,neun::NUM,кӏуьд,ӧкмыс
1691,neun::NUM,кӏуьд,deviņi
1692,zehn::NUM,цӏуд,дас
1693,zehn::NUM,цӏуд,desmit
1694,elf::NUM,цӏусад,дас ӧтик
1695,elf::NUM,цӏусад,vienpadsmit
1696,zwölf::NUM,цӏикьвед,дас кык
1697,zwölf::NUM,цӏикьвед,divpadsmit
1698,zwanzig::NUM,къад,кызь
1699,zwanzig::NUM,къад,divdesmit
1700,dreißig::NUM,къанницӏуд,комын
1701,dreißig::NUM,къанницӏуд,trīsdesmit
1702,vierzig::NUM,яхцӏур,нелямын
1703,vierzig::NUM,яхцӏур,četrdesmit
1704,fünfzig::NUM,яхцӏурни цӏуд,ветымын
1705,fünfzig::NUM,яхцӏурни цӏуд,piecdesmit
1706,sechzig::NUM,пудкъад,квайтымын
1707,sechzig::NUM,пудкъад,sešdesmit
1708,siebzig::NUM,пудкъанни цӏуд,сизимдас
1709,siebzig::NUM,пудкъанни цӏуд,septiņdesmit
1710,achtzig::NUM,кьудкъад,кӧкъямысдас
1711,achtzig::NUM,кьудкъад,astoņdesmit
1712,neunzig::NUM,кьудкъанни цӏуд,ӧкмысдас
1713,neunzig::NUM,кьудкъанни цӏуд,deviņdesmit
1714,hundert::NUM,виш,сё
1715,hundert::NUM,виш,simt
1716,tausend::NUM,агъзур,сюрс
1717,tausend::NUM,агъзур,tūkstoš
1718,und::CNJ,ва,и
1719,und::CNJ,ва,un
1720,oder::CNJ,я,либӧ
1721,oder::CNJ,я,jeb
1722,stehen::V,акъвазун,сулавны
1723,stehen::V,акъвазун,stāvēt
1724,sitzen::V,ацукьун,пукавны
1725,sitzen::V,ацукьун,sēdēt
1726,liegen::V,къаткун,куйлыны
1727,liegen::V,къаткун,gulēt
1728,hängen::V,куьрс хьун,ӧшавны
1729,hängen::V,куьрс хьун,karāties
1730,werden::V,хьун,лоны
1731,werden::V,хьун,tapt
1732,passieren::V,хьун,лоны
1733,passieren::V,хьун,notikt
1734,beginnen::V,башламиш хьун,кутчысьны
1735,beginnen::V,башламиш хьун,кутны
1736,beginnen::V,башламиш хьун,sākties
1737,enden::V,куьтягь хьун,помасьны
1738,enden::V,куьтягь хьун,beigties
1739,wechseln::V,дегиш хьун,вежсьыны
1740,wechseln::V,дегиш хьун,mainīties
1741,aufgehen[Sonne]::V,экъечӏун,петны
1742,aufgehen[Sonne]::V,экъечӏун,lēkt
1743,aufgehen[Sonne]::V,экъечӏун,uzlēkt
1744,untergehen[Sonne]::V,акӏун,пуксьыны
1745,untergehen[Sonne]::V,акӏун,noiet
1746,untergehen[Sonne]::V,акӏун,rietēt
1747,scheinen[Sonne]::V,ишигь гун,югъявны
1748,scheinen[Sonne]::V,ишигь гун,югвидзны
1749,scheinen[Sonne]::V,ишигь гун,spīdēt
1750,donnern::V,къукърумар авун,гымавны
1751,donnern::V,къукърумар авун,dārdēt
1752,strömen::V,авахьун,киссьыны
1753,strömen::V,авахьун,līt
1754,strömen::V,авахьун,plūst
1755,fließen::V,авахьун,визувтны
1756,fließen::V,авахьун,tecēt
1757,sich drehen::V,элкъуьн,бергавны
1758,sich drehen::V,элкъуьн,grozīties
1759,schwanken::V,юзун,легны
1760,schwanken::V,юзун,лайкъявны
1761,schwanken::V,юзун,līgoties
1762,schwanken::V,юзун,grīļoties
1763,schwingen::V,галтад хьун,лайкъявны
1764,schwingen::V,галтад хьун,люллявны
1765,schwingen::V,галтад хьун,vēzēties
1766,fallen::V,аватун,усьны
1767,fallen::V,аватун,krist
1768,brennen::V,кун,сотчыны
1769,brennen::V,кун,degt
1770,brennen::V,ккун,сотчыны
1771,brennen::V,ккун,degt
1772,regnen::V,къун,зэрны
1773,regnen::V,къун,līt
1774,gefrieren::V,муркӏади кьун,кынмыны
1775,gefrieren::V,муркӏади кьун,sasalt
1776,tauen::V,цӏурун,сывны
1777,tauen::V,цӏурун,kust
1778,schmelzen::V,цӏурун,сывны
1779,schmelzen::V,цӏурун,kust
1780,schmelzen::V,цӏурун,nokust
1781,trocknen::V,кьурун,косьмыны
1782,trocknen::V,кьурун,žūt
1783,trocknen::V,кьурун,kaltēties
1784,sieden::V,ругун,пуны
1785,sieden::V,ругун,virt
1786,sieden::V,ругун,vārīties
1787,faulen::V,кутӏун,сісьмыны
1788,faulen::V,кутӏун,pūt
1789,faulen::V,кутӏун,trudēt
1790,verfaulen::V,чуьруьтмиш хьун,сісьмыны
1791,verfaulen::V,чуьруьтмиш хьун,sapūt
1792,verfaulen::V,чуьруьтмиш хьун,satrūdēt
1793,verfaulen::V,кутӏун,сісьмыны
1794,verfaulen::V,кутӏун,sapūt
1795,verfaulen::V,кутӏун,satrūdēt
1796,reißen::V,атӏун,орны
1797,reißen::V,атӏун,plīst
1798,reißen::V,атӏун,satrūkt
1799,reißen::V,къазунун,орны
1800,reißen::V,къазунун,plīst
1801,reißen::V,къазунун,satrūkt
1802,versinken::V,батмиш хьун,вӧйны
1803,versinken::V,батмиш хьун,grimt
1804,versinken::V,батмиш хьун,nogrimt
1805,vergehen::V,алатун,кольны
1806,vergehen::V,алатун,ордйыны
1807,vergehen::V,алатун,paiet
1808,erscheinen::V,майдандиз акъатун,петкӧдчыны
1809,erscheinen::V,майдандиз акъатун,parādīties
1810,verschwinden::V,квахьун,бырны
1811,verschwinden::V,квахьун,nozust
1812,sinken::V,элекьун,вӧйны
1813,sinken::V,элекьун,kristies
1814,abnehmen::V,тӏимил хьун,чинны
1815,abnehmen::V,тӏимил хьун,noplakt
1816,abnehmen::V,тӏимил хьун,mazināties
1817,abnehmen::V,гъвечӏи хьун,чинны
1818,abnehmen::V,гъвечӏи хьун,noplakt
1819,abnehmen::V,гъвечӏи хьун,mazināties
1820,zunehmen::V,артух хьун,содны
1821,zunehmen::V,артух хьун,ыдждыны
1822,zunehmen::V,артух хьун,pieaugt
1823,zunehmen::V,артух хьун,pieņemties
1824,steigen::V,хкаж хьун,лыбны
1825,steigen::V,хкаж хьун,kāpt
1826,wachsen::V,экъечӏун,быдмыны
1827,wachsen::V,экъечӏун,augt
1828,glänzen::V,цӏарцӏар гун,югъявны
1829,glänzen::V,цӏарцӏар гун,дзирдавны
1830,glänzen::V,цӏарцӏар гун,zaigot
1831,glänzen::V,цӏарцӏар гун,laistīties
1832,funkeln::V,нур гун,югъявны
1833,funkeln::V,нур гун,дзирдавны
1834,funkeln::V,нур гун,mirdzēt
1835,funkeln::V,нур гун,dzirkstēt
1836,lärmen::V,ван авун,жувгыны
1837,lärmen::V,ван авун,ыугыны
1838,lärmen::V,ван авун,шумитны
1839,lärmen::V,ван авун,ālēties
1840,lärmen::V,ван авун,trokšņot
1841,läuten::V,зенг ягъун,жургыны
1842,läuten::V,зенг ягъун,zvanīt
1843,klingeln::V,зенг ягъун,звӧнитны
1844,klingeln::V,зенг ягъун,zvanīt
1845,klirren::V,зигринг авун,гольскöдчыны
1846,klirren::V,зигринг авун,tinkšķēt
1847,klirren::V,зигринг авун,džinkstēt
1848,brausen::V,къати хьун,буавны
1849,brausen::V,къати хьун,krākt
1850,brausen::V,къати хьун,brāzmot
1851,rauschen::V,вишриш авун,кышакывны
1852,rauschen::V,вишриш авун,šalkt
1853,klingen::V,ван авун,шыавны
1854,klingen::V,ван авун,юргыны
1855,klingen::V,ван авун,skanēt
1856,klingen::V,ван авун,izklausīties
1857,bellen::V,элуькьун,увтны
1858,bellen::V,элуькьун,riet
1859,heulen::V,къув ягъун,омлявны
1860,heulen::V,къув ягъун,вурзавны
1861,heulen::V,къув ягъун,kaukt
1862,heulen::V,къув ягъун,gaudot
1863,blasen::V,уф гун,пӧльтны
1864,blasen::V,уф гун,pūst
1865,pfeifen::V,уьфт ягъун,шутьлявны
1866,pfeifen::V,уьфт ягъун,svilpt
1867,pfeifen::V,уьфт ягъун,svilpot
1868,schreien::V,гьараюн,горзыны
1869,schreien::V,гьараюн,brēkt
1870,schreien::V,гьараюн,kliegt
1871,stöhnen::V,суза авун,ымзыны
1872,stöhnen::V,суза авун,vaidēt
1873,zittern::V,зурзун,тіравны
1874,zittern::V,зурзун,drebēt
1875,leben::V,яшамиш хьун,овны
1876,leben::V,яшамиш хьун,dzīvot
1877,geboren werden::V,хьун,чужны
1878,geboren werden::V,хьун,dzimt
1879,atmen::V,нефес чӏугун,кашкыны
1880,atmen::V,нефес чӏугун,пошиктыны
1881,atmen::V,нефес чӏугун,elpot
1882,trinken::V,хъун,юны
1883,trinken::V,хъун,dzert
1884,essen::V,тӏуьн,сёйны
1885,essen::V,тӏуьн,ēst
1886,schlucken::V,туькьуьнун,ньылавны
1887,schlucken::V,туькьуьнун,rīt
1888,müde werden::V,галатун,мудзны
1889,müde werden::V,галатун,nokust
1890,müde werden::V,юргъун хьун,мудзны
1891,müde werden::V,юргъун хьун,nokust
1892,einschlafen::V,ксун,ланьтны
1893,einschlafen::V,ксун,унмовсьны
1894,einschlafen::V,ксун,iemigt
1895,einschlafen::V,ксун,aizmigt
1896,schlafen::V,ксун,узьны
1897,schlafen::V,ксун,gulēt
1898,aufwachen::V,ахварай аватун,садьмыны
1899,aufwachen::V,ахварай аватун,mosties
1900,aufstehen::V,къарагъун,чеччыны
1901,aufstehen::V,къарагъун,celties
1902,sich erholen::V,ял ягъун,шойччыны
1903,sich erholen::V,ял ягъун,atžirgt
1904,sich erholen::V,ял ягъун,atpūsties
1905,krank werden::V,кефсуз хьун,висьмыны
1906,krank werden::V,кефсуз хьун,sasirgt
1907,krank sein::V,тӏа хьун,висьны
1908,krank sein::V,тӏа хьун,slimot
1909,schmerzen::V,тӏа хьун,висьны
1910,schmerzen::V,тӏа хьун,sāpēt
1911,schmerzen::V,тӏа хьун,smelgt
1912,husten::V,уьгьуь ягъун,кызны
1913,husten::V,уьгьуь ягъун,klepot
1914,genesen::V,сагъ хъхьун,бурдны
1915,genesen::V,сагъ хъхьун,veseļoties
1916,sterben::V,кьин,кувны
1917,sterben::V,кьин,mirt
1918,sterben::V,кьин,nomirt
1919,umkommen::V,терг хьун,кувны
1920,umkommen::V,терг хьун,apsprāgt
1921,umkommen::V,терг хьун,aiziet bojā
1922,sich bewegen::V,юзун,вӧрзьыны
1923,sich bewegen::V,юзун,virzīties
1924,sich rühren::V,юзун,вӧрны
1925,sich rühren::V,юзун,вӧрӧдчыны
1926,sich rühren::V,юзун,sagrozīties
1927,sich erheben::V,къарагъун,сувтны
1928,sich erheben::V,къарагъун,piecelties
1929,sich setzen::V,ацукьун,пуксьыны
1930,sich setzen::V,ацукьун,sēsties
1931,hinfallen::V,алукьун,усьны
1932,hinfallen::V,алукьун,sabirt
1933,hinfallen::V,алукьун,pakrist
1934,laufen::V,къекъуьн,мyнны
1935,laufen::V,къекъуьн,iet
1936,laufen::V,къекъуьн,skraidīt
1937,schreiten::V,ккамар къачун,восьлавны
1938,schreiten::V,ккамар къачун,soļot
1939,spazierengehen::V,сейр авун,гуляйтны
1940,spazierengehen::V,сейр авун,staigāt
1941,spazierengehen::V,сейр авун,pastaigāties
1942,eilen::V,тади авун,тэрмасьны
1943,eilen::V,тади авун,traukt
1944,sich beeilen::V,гьерекатун,тэрмасьны
1945,sich beeilen::V,гьерекатун,steigties
1946,sich beeilen::V,гьерекатун,pasteigties
1947,sausen::V,чкурун,тӧвзьыны
1948,sausen::V,чкурун,drāzt
1949,sausen::V,чкурун,brāzties
1950,rennen::V,катун,котӧртны
1951,rennen::V,катун,skriet
1952,rennen::V,зверун,котӧртны
1953,rennen::V,зверун,skriet
1954,springen::V,хкадарун,чеччавны
1955,springen::V,хкадарун,lēkt
1956,klettern::V,акьахун,кышасьны
1957,klettern::V,акьахун,кавшасьны
1958,klettern::V,акьахун,kāpt
1959,klettern::V,акьахун,rāpties
1960,kriechen::V,капаралди фин,кыссьыны
1961,kriechen::V,капаралди фин,līst
1962,kriechen::V,капаралди фин,rāpot
1963,schwimmen::V,сирнав авун,уявны
1964,schwimmen::V,сирнав авун,peldēt
1965,tauchen::V,кьилихъди циз вегьин,сунавны
1966,tauchen::V,кьилихъди циз вегьин,gremdēties
1967,rudern::V,кьусуйралди лодка гьалун,пелысасьны
1968,rudern::V,кьусуйралди лодка гьалун,airēt
1969,rudern::V,кьусуйралди лодка гьалун,irties
1970,rudern::V,цуьруьгъуьлдалди кӏватӏун,пелысасьны
1971,rudern::V,цуьруьгъуьлдалди кӏватӏун,airēt
1972,rudern::V,цуьруьгъуьлдалди кӏватӏун,irties
1973,fahren::V,фин,мунны
1974,fahren::V,фин,braukt
1975,fliegen::V,лув гун,лэбны
1976,fliegen::V,лув гун,lidot
1977,fliegen::V,лув гун,laisties
1978,fliegen::V,цавай фин,лэбны
1979,fliegen::V,цавай фин,lidot
1980,fliegen::V,цавай фин,laisties
1981,gehen::V,фин,мyнны
1982,gehen::V,фин,iet
1983,weggehen::V,хъфин,мунавны
1984,weggehen::V,хъфин,aiziet
1985,abfahren::V,фин,мӧдӧдчыны
1986,abfahren::V,фин,atiet
1987,abfahren::V,фин,aizbraukt
1988,abfahren::V,рекье гьатун,мӧдӧдчыны
1989,abfahren::V,рекье гьатун,atiet
1990,abfahren::V,рекье гьатун,aizbraukt
1991,anhalten::V,акъвазун,джӧмдыны
1992,anhalten::V,акъвазун,apstāties
1993,hineingehen::V,гьахьун,пырны
1994,hineingehen::V,гьахьун,ieiet
1995,eintreten::V,гьахьун,пырны
1996,eintreten::V,гьахьун,ienākt
1997,kommen::V,атун,воны
1998,kommen::V,атун,локны
1999,kommen::V,атун,nākt
2000,ankommen::V,атун,воны
2001,ankommen::V,атун,локны
2002,ankommen::V,атун,nonākt
2003,ankommen::V,атун,ierasties
2004,zurückkommen::V,хтун,косны
2005,zurückkommen::V,хтун,бергӧдчыны
2006,zurückkommen::V,хтун,atgriezties
2007,bleiben::V,амукьун,кольны
2008,bleiben::V,амукьун,palikt
2009,warten::V,гуьзлемишун,виччысьны
2010,warten::V,гуьзлемишун,gaidīt
2011,erwarten::V,вил алаз акъвазун,виччысьны
2012,erwarten::V,вил алаз акъвазун,sagaidīt
2013,suchen::V,къекъуьн,корсьны
2014,suchen::V,къекъуьн,meklēt
2015,finden::V,жугъун,казявны
2016,finden::V,жугъун,rast
2017,finden::V,жугъун,atrast
2018,versuchen::V,алахъун,заводитчывны
2019,versuchen::V,алахъун,mēģināt
2020,vorbereiten::V,гьазурун,дасьтыны
2021,vorbereiten::V,гьазурун,gatavot
2022,vorbereiten::V,гьазурун,sagatavot
2023,lieben::V,кӏан хьун,радейтны
2024,lieben::V,кӏан хьун,mīlēt
2025,mögen::V,рикӏ ацукьун,радейтны
2026,mögen::V,рикӏ ацукьун,gribēties
2027,lachen::V,хъуьруьн,серавны
2028,lachen::V,хъуьруьн,серавлыны
2029,lachen::V,хъуьруьн,smiet
2030,lachen::V,хъуьруьн,smieties
2031,weinen::V,шехьун,бӧрдны
2032,weinen::V,шехьун,raudāt
2033,schimpfen::V,сеперар гун,видчыны
2034,schimpfen::V,сеперар гун,rāties
2035,schimpfen::V,сеперар гун,lamāties
2036,schimpfen::V,экъуьгъунар авун,видчыны
2037,schimpfen::V,экъуьгъунар авун,rāties
2038,schimpfen::V,экъуьгъунар авун,lamāties
2039,sich ärgern::V,хъел акатун,скӧравны
2040,sich ärgern::V,хъел акатун,īgt
2041,sich ärgern::V,хъел акатун,pukoties
2042,sich ärgern::V,хъел акатун,dusmoties
2043,sich fürchten::V,кичӏе хьун,повны
2044,sich fürchten::V,кичӏе хьун,bīties
2045,sich fürchten::V,кичӏе хьун,baidīties
2046,fürchten::V,къурхутмиш хьун,повны
2047,fürchten::V,къурхутмиш хьун,baidīties no
2048,fliehen::V,катун,пышйыны
2049,fliehen::V,катун,bēgt
2050,flüchten::V,катун,пышйыны
2051,flüchten::V,катун,aizbēgt
2052,sehen::V,акун,аддзыны
2053,sehen::V,акун,redzēt
2054,anschauen::V,вил вегьин,видзӧдны
2055,anschauen::V,вил вегьин,paraudzīties
2056,ansehen::V,килигун,видзӧдны
2057,ansehen::V,килигун,aplūkot
2058,hören::V,ван хьун,кывны
2059,hören::V,ван хьун,dzirdēt
2060,zuhören::V,яб гун,кывзыны
2061,zuhören::V,яб гун,klausīties
2062,probieren::V,дад акун,видлыны
2063,probieren::V,дад акун,nogaršot
2064,riechen::V,ни чӏугун,чушкыны
2065,riechen::V,ни чӏугун,ost
2066,riechen::V,ни чӏугун,ostīt
2067,fühlen::V,гьисс авун,вежӧртны
2068,fühlen::V,гьисс авун,гӧгӧрвоны
2069,fühlen::V,гьисс авун,just
2070,fühlen::V,гьисс авун,izjust
2071,frieren::V,кьун,кынмыны
2072,frieren::V,кьун,salt
2073,frieren::V,мекьи хьун,кынмыны
2074,frieren::V,мекьи хьун,salt
2075,tun::V,авун,керны
2076,tun::V,авун,darīt
2077,können::V,хьун,кужны
2078,können::V,хьун,prast
2079,können::V,акъакьун,кужны
2080,können::V,акъакьун,prast
2081,wollen::V,кӏан хьун,кӧсйыны
2082,wollen::V,кӏан хьун,gribēt
2083,anfangen::V,башламишун,заводитны
2084,anfangen::V,башламишун,пондыны
2085,anfangen::V,башламишун,sākt
2086,anfangen::V,башламишун,iesākt
2087,beenden::V,куьтягьун,помавны
2088,beenden::V,куьтягьун,beigt
2089,beenden::V,куьтягьун,pabeigt
2090,aufhören::V,акъвазун,дугӧдны
2091,aufhören::V,акъвазун,pārtraukt
2092,gelingen::V,арадал атун,артмыны
2093,gelingen::V,арадал атун,izdoties
2094,geraten::V,акъатун,сюрны
2095,geraten::V,акъатун,веськавны
2096,geraten::V,акъатун,veikties
2097,öffnen::V,ахъаюн,восьтыны
2098,öffnen::V,ахъаюн,atvērt
2099,öffnen::V,ахъаюн,attaisīt
2100,schließen::V,акьалун,пӧдлавны
2101,schließen::V,акьалун,slēgt
2102,schließen::V,акьалун,aizvērt
2103,schließen::V,акьалун,aiztaisīt
2104,stellen::V,эцигун,сувтӧдны
2105,stellen::V,эцигун,likt
2106,stellen::V,эцигун,nolikt
2107,setzen::V,ацукьарун,пуксьӧдны
2108,setzen::V,ацукьарун,sēdināt
2109,legen::V,эцигун,пуктыны
2110,legen::V,эцигун,likt
2111,berühren::V,хкӏурун,вӧрзьӧдны
2112,berühren::V,хкӏурун,инмӧдчывны
2113,berühren::V,хкӏурун,skart
2114,berühren::V,хкӏурун,aizskart
2115,verbinden::V,гилигун,йитны
2116,verbinden::V,гилигун,saistīt
2117,verbinden::V,гилигун,savienot
2118,bedecken::V,кӏевун,вевттьыны
2119,bedecken::V,кӏевун,apsegt
2120,bedecken::V,кӏевун,pārsegt
2121,aufhängen::V,куьрсарун,ӧшӧдны
2122,aufhängen::V,куьрсарун,джагӧдны
2123,aufhängen::V,куьрсарун,uzkārt
2124,anzünden::V,куькӏуьрун,ӧзтыны
2125,anzünden::V,куькӏуьрун,aizdegt
2126,anzünden::V,куькӏуьрун,aizdedzināt
2127,aufheben::V,хкажун,чеччӧдны
2128,aufheben::V,хкажун,сувтӧдны
2129,aufheben::V,хкажун,pacelt
2130,zurücklassen::V,тун,кольны
2131,zurücklassen::V,тун,atstāt
2132,verlieren::V,квадарун,воштыны
2133,verlieren::V,квадарун,zaudēt
2134,verlieren::V,квадарун,pazaudēt
2135,fallen lassen::V,авадрун,уськӧдны
2136,fallen lassen::V,авадрун,nomest
2137,machen::V,авун,вӧчны
2138,machen::V,авун,лӧсьӧдны
2139,machen::V,авун,darīt
2140,machen::V,кар авун,вӧчны
2141,machen::V,кар авун,лӧсьӧдны
2142,machen::V,кар авун,darīt
2143,herstellen::V,расун,лӧсьӧдны
2144,herstellen::V,расун,ražot
2145,herstellen::V,расун,izgatavot
2146,bauen::V,туькӏуьрун,лэптыны
2147,bauen::V,туькӏуьрун,celt
2148,bauen::V,туькӏуьрун,būvēt
2149,reparieren::V,расун,дзоньтавны
2150,reparieren::V,расун,labot
2151,reparieren::V,расун,remontēt
2152,verbessern::V,хъсанрун,бурмӧдны
2153,verbessern::V,хъсанрун,labot
2154,verbessern::V,хъсанрун,izlabot
2155,ändern::V,табдил авун,вежны
2156,ändern::V,табдил авун,mainīt
2157,graben::V,эгъуьнун,кодйыны
2158,graben::V,эгъуьнун,rakt
2159,beugen::V,акӏажарун,куснявны
2160,beugen::V,акӏажарун,liekt
2161,beugen::V,кангур авун,куснявны
2162,beugen::V,кангур авун,liekt
2163,biegen::V,патахъарун,куснявны
2164,biegen::V,патахъарун,liekt
2165,drehen::V,алчударун,бергӧдлыны
2166,drehen::V,алчударун,griezt
2167,umdrehen::V,элкъуьрун,бергӧдны
2168,umdrehen::V,элкъуьрун,apgriezt
2169,heben::V,хкажун,лэптыны
2170,heben::V,хкажун,celt
2171,heben::V,хкажун,cilāt
2172,heben::V,хкажун,pacelt
2173,hochheben::V,хкажун,кыпӧдны
2174,hochheben::V,хкажун,pacelt
2175,ergreifen::V,агалчна кьун,кутны
2176,ergreifen::V,агалчна кьун,paķert
2177,ergreifen::V,агалчна кьун,satvert
2178,halten::V,кьун,кутны
2179,halten::V,кьун,turēt
2180,halten::V,кьун,saturēt
2181,drücken::V,чуькьуьн,личкыны
2182,drücken::V,чуькьуьн,топӧдны
