,Concept_ID,se,ce
5934,anfangen::V,олкхэ,доло
5935,anfangen::V,о̄а̄лкхэ,доло
5936,beenden::V,orrijidh,довла
5937,beenden::V,låhpadit,довла
5938,beenden::V,hiejttet,довла
5939,beenden::V,loahpahit,довла
5940,beenden::V,luoppâđ,довла
5941,beenden::V,looppted,довла
5942,beenden::V,луэппьтэ,довла
5943,aufhören::V,sluvhtedh,саца
5944,aufhören::V,hiejttet,саца
5945,aufhören::V,heaitit,саца
5946,aufhören::V,šluhttet,саца
5947,aufhören::V,joskâđ,саца
5948,aufhören::V,jõskkâd,саца
5949,aufhören::V,puu´tted,саца
5950,aufhören::V,е̄сскэ,саца
5951,gelingen::V,lyhkestidh,кадала
5952,gelingen::V,vuorbástuvvat,кадала
5953,gelingen::V,lihkustuvvat,кадала
5954,gelingen::V,lukkuđ,кадала
5955,gelingen::V,o´nnsted,кадала
5956,gelingen::V,выййтэ,кадала
5957,geraten::V,sååjhtedh,хила
5958,geraten::V,gevvat,хила
5959,geraten::V,gártat,хила
5960,geraten::V,šaddat,хила
5961,geraten::V,latkiitiiđ,хила
5962,geraten::V,suuijâđ,хила
5963,geraten::V,šõddâd,хила
5964,geraten::V,оччтэдтэ,хила
5965,geraten::V,очендэдтэ,хила
5966,öffnen::V,rïhpestidh,дӏаделла
5967,öffnen::V,rïhpestidh,схьаделла
5968,öffnen::V,rahpat,дӏаделла
5969,öffnen::V,rahpat,схьаделла
5970,öffnen::V,rabádit,дӏаделла
5971,öffnen::V,rabádit,схьаделла
5972,öffnen::V,rahpat,дӏаделла
5973,öffnen::V,rahpat,схьаделла
5974,öffnen::V,ávustiđ,дӏаделла
5975,öffnen::V,ávustiđ,схьаделла
5976,öffnen::V,čuáv'diđ,дӏаделла
5977,öffnen::V,čuáv'diđ,схьаделла
5978,öffnen::V,riččâd,дӏаделла
5979,öffnen::V,riččâd,схьаделла
5980,öffnen::V,ää´veed,дӏаделла
5981,öffnen::V,ää´veed,схьаделла
5982,öffnen::V,čåu´dded,дӏаделла
5983,öffnen::V,čåu´dded,схьаделла
5984,öffnen::V,а̄вьдэ,дӏаделла
5985,öffnen::V,а̄вьдэ,схьаделла
5986,schließen::V,steegkedh,къовла
5987,schließen::V,steegkedh,дӏачӏагӏа
5988,schließen::V,dahppat,къовла
5989,schließen::V,dahppat,дӏачӏагӏа
5990,schließen::V,gokčat,къовла
5991,schließen::V,gokčat,дӏачӏагӏа
5992,schließen::V,kiddiđ,къовла
5993,schließen::V,kiddiđ,дӏачӏагӏа
5994,schließen::V,toppâđ,къовла
5995,schließen::V,toppâđ,дӏачӏагӏа
5996,schließen::V,kä´tted,къовла
5997,schließen::V,kä´tted,дӏачӏагӏа
5998,schließen::V,тэ̄ффкэ,къовла
5999,schließen::V,тэ̄ффкэ,дӏачӏагӏа
6000,schließen::V,ка̄ххьтэ,къовла
6001,schließen::V,ка̄ххьтэ,дӏачӏагӏа
6002,stellen::V,bïejedh,хlотто
6003,stellen::V,biejadit,хlотто
6004,stellen::V,bidjat,хlотто
6005,stellen::V,asâttiđ,хlотто
6006,stellen::V,piijjâd,хlотто
6007,stellen::V,cää´ǩǩed,хlотто
6008,stellen::V,пыййе,хlотто
6009,setzen::V,bïejedh,дийгӏа
6010,setzen::V,biejadit,дийгӏа
6011,setzen::V,bidjat,дийгӏа
6012,setzen::V,i'štâttiđ,дийгӏа
6013,setzen::V,piijjâd,дийгӏа
6014,setzen::V,пыййе,дийгӏа
6015,legen::V,bïejedh,охьадилла
6016,legen::V,biedjat,охьадилла
6017,legen::V,biejadit,охьадилла
6018,legen::V,bidjat,охьадилла
6019,legen::V,asâttiđ,охьадилла
6020,legen::V,piijjâd,охьадилла
6021,legen::V,пыййе,охьадилла
6022,berühren::V,gaajesjidh,хьедан
6023,berühren::V,duohttat,хьедан
6024,berühren::V,giehtadit,хьедан
6025,berühren::V,guoskat,хьедан
6026,berühren::V,guoskkahit,хьедан
6027,berühren::V,kuos'kâđ,хьедан
6028,berühren::V,kuo'skâttiđ,хьедан
6029,berühren::V,nja'vhâstiđ,хьедан
6030,berühren::V,kuõskted,хьедан
6031,berühren::V,njaauksted,хьедан
6032,berühren::V,кӯсскэ,хьедан
6033,berühren::V,лыксаххьтэ,хьедан
6034,verbinden::V,ektiedidh,вовшахтаса
6035,verbinden::V,gårredidh,вовшахтаса
6036,verbinden::V,tjadnat,вовшахтаса
6037,verbinden::V,ovttastahttit,вовшахтаса
6038,verbinden::V,o'vtâstittiđ,вовшахтаса
6039,verbinden::V,lahteđ,вовшахтаса
6040,verbinden::V,lâ´htted,вовшахтаса
6041,verbinden::V,чӯллмдэ,вовшахтаса
6042,bedecken::V,gaptjedh,тилла
6043,bedecken::V,gaptjedh,тӏетаса
6044,bedecken::V,jávvet,тилла
6045,bedecken::V,jávvet,тӏетаса
6046,bedecken::V,gåbttjåt,тилла
6047,bedecken::V,gåbttjåt,тӏетаса
6048,bedecken::V,gokčat,тилла
6049,bedecken::V,gokčat,тӏетаса
6050,bedecken::V,luáv'diđ,тилла
6051,bedecken::V,luáv'diđ,тӏетаса
6052,bedecken::V,kä´tted,тилла
6053,bedecken::V,kä´tted,тӏетаса
6054,bedecken::V,tu´vdded,тилла
6055,bedecken::V,tu´vdded,тӏетаса
6056,bedecken::V,аййдэ,тилла
6057,bedecken::V,аййдэ,тӏетаса
6058,bedecken::V,тэ̄ффкэ,тилла
6059,bedecken::V,тэ̄ффкэ,тӏетаса
6060,bedecken::V,ка̄ххьтэ,тилла
6061,bedecken::V,ка̄ххьтэ,тӏетаса
6062,aufhängen::V,gævnjodh,хьалаолла
6063,aufhängen::V,gæhtsasjidh,хьалаолла
6064,aufhängen::V,gahtsot,хьалаолла
6065,aufhängen::V,gatsostit,хьалаолла
6066,aufhängen::V,heŋget,хьалаолла
6067,aufhängen::V,heŋgiđ,хьалаолла
6068,aufhängen::V,he'ŋgâstiđ,хьалаолла
6069,aufhängen::V,kååccad,хьалаолла
6070,aufhängen::V,коадсэ,хьалаолла
6071,anzünden::V,tsïhkijehtedh,лато
6072,anzünden::V,buollidit,лато
6073,anzünden::V,tsahkkidit,лато
6074,anzünden::V,cahkkedit,лато
6075,anzünden::V,cokkiittiđ,лато
6076,anzünden::V,cõ´ǩǩted,лато
6077,anzünden::V,puâl'lted,лато
6078,anzünden::V,пуэллхэ,лато
6079,aufheben::V,bijjiedidh,айа
6080,aufheben::V,låpptit,айа
6081,aufheben::V,bajidit,айа
6082,aufheben::V,pajediđ,айа
6083,aufheben::V,pââi´ded,айа
6084,aufheben::V,пайнэ,айа
6085,zurücklassen::V,laehpedh,дита
6086,zurücklassen::V,guodet,дита
6087,zurücklassen::V,guođđit,дита
6088,zurücklassen::V,kyeđđiḋ,дита
6089,zurücklassen::V,kue´đđed,дита
6090,zurücklassen::V,кӯдтӭ,дита
6091,verlieren::V,dassedh,дайа
6092,verlieren::V,biestedh,дайа
6093,verlieren::V,masset,дайа
6094,verlieren::V,láhppet,дайа
6095,verlieren::V,láhppit,дайа
6096,verlieren::V,läppiđ,дайа
6097,verlieren::V,monâttiđ,дайа
6098,verlieren::V,lä´pped,дайа
6099,verlieren::V,rââ´ppted,дайа
6100,verlieren::V,ка̄дхэ,дайа
6101,verlieren::V,кӯдтъе,дайа
6102,fallen lassen::V,gahtjehtidh,охьадожо
6103,fallen lassen::V,luojttet,охьадожо
6104,fallen lassen::V,luojttalit,охьадожо
6105,fallen lassen::V,gahčahit,охьадожо
6106,fallen lassen::V,lyeš'tiđ,охьадожо
6107,fallen lassen::V,kočâttiđ,охьадожо
6108,fallen lassen::V,rõpsted,охьадожо
6109,fallen lassen::V,kõõččted,охьадожо
6110,fallen lassen::V,ёҏтэ,охьадожо
6111,fallen lassen::V,кэчхэ,охьадожо
6112,machen::V,daajhtodh,дан
6113,machen::V,dahkat,дан
6114,machen::V,dahkat,дан
6115,machen::V,rähtiđ,дан
6116,machen::V,raajjâd,дан
6117,machen::V,tue´j'jeed,дан
6118,machen::V,тӯййше,дан
6119,machen::V,ӣллькье,дан
6120,herstellen::V,skaepiedidh,дан
6121,herstellen::V,buvtadit,дан
6122,herstellen::V,dudjot,дан
6123,herstellen::V,a'mnâstiđ,дан
6124,herstellen::V,va'lmâštiđ,дан
6125,herstellen::V,vaalmšted,дан
6126,herstellen::V,лыххкэ,дан
6127,herstellen::V,ӣллькье,дан
6128,bauen::V,bigkedh,гӏишлоян
6129,bauen::V,biggit,гӏишлоян
6130,bauen::V,ráhkadit,гӏишлоян
6131,bauen::V,huksiđ,гӏишлоян
6132,bauen::V,raajjâd,гӏишлоян
6133,bauen::V,тӯййше,гӏишлоян
6134,reparieren::V,davvodh,тадан
6135,reparieren::V,divvot,тадан
6136,reparieren::V,divvut,тадан
6137,reparieren::V,tivvoođ,тадан
6138,reparieren::V,čihtâđ,тадан
6139,reparieren::V,teevvad,тадан
6140,reparieren::V,чиннэ,тадан
6141,verbessern::V,bueriedidh,нисдан
6142,verbessern::V,báredit,нисдан
6143,verbessern::V,buoredit,нисдан
6144,verbessern::V,buoridit,нисдан
6145,verbessern::V,pye'rediđ,нисдан
6146,verbessern::V,pue´reed,нисдан
6147,verbessern::V,шӣгнэ,нисдан
6148,ändern::V,jeatjahtehtedh,хийца
6149,ändern::V,rievddadit,хийца
6150,ändern::V,muhttit,хийца
6151,ändern::V,molsut,хийца
6152,ändern::V,mutteđ,хийца
6153,ändern::V,mu´tted,хийца
6154,ändern::V,вуайхе,хийца
6155,ändern::V,ка̄вьсе,хийца
6156,graben::V,berkedh,ахка
6157,graben::V,kroehkedh,ахка
6158,graben::V,bállet,ахка
6159,graben::V,goaivut,ахка
6160,graben::V,roggat,ахка
6161,graben::V,kuái'vuđ,ахка
6162,graben::V,rääppad,ахка
6163,graben::V,kuäivvad,ахка
6164,graben::V,ра̄бпэ,ахка
6165,graben::V,куаййве,ахка
6166,beugen::V,sojjedidh,сатто
6167,beugen::V,såjådit,сатто
6168,beugen::V,sojahit,сатто
6169,beugen::V,sujâttiđ,сатто
6170,beugen::V,kå´mrded,сатто
6171,beugen::V,njikklõõttâd,сатто
6172,beugen::V,сойхьтэ,сатто
6173,beugen::V,то̄а̄ххкэ,сатто
6174,beugen::V,нигклаххьтэ,сатто
6175,biegen::V,sojjehtidh,сатто
6176,biegen::V,såjådit,сатто
6177,biegen::V,niejddet,сатто
6178,biegen::V,sojahit,сатто
6179,biegen::V,čipteđ,сатто
6180,biegen::V,soojted,сатто
6181,biegen::V,сойхьтэ,сатто
6182,drehen::V,jårrehtidh,хьовзо
6183,drehen::V,bådnjåt,хьовзо
6184,drehen::V,botnjat,хьовзо
6185,drehen::V,jurâttiđ,хьовзо
6186,drehen::V,jåårǥlâ´tted,хьовзо
6187,drehen::V,чоӊӊтэ,хьовзо
6188,wenden::V,jarkelidh,
6189,wenden::V,jårggålit,
6190,wenden::V,jorgalit,
6191,wenden::V,jurgâliđ,
6192,wenden::V,jåårǥlâ´tted,
6193,wenden::V,вӣррлаххътэ,
6194,wenden::V,ка̄вьсе,
6195,umdrehen::V,jarkedh,хьовзo
6196,umdrehen::V,måttsåstit,хьовзo
6197,umdrehen::V,botnjat,хьовзo
6198,umdrehen::V,jorgođ,хьовзo
6199,umdrehen::V,jårǥsted,хьовзo
6200,umdrehen::V,коамьхе,хьовзo
6201,umdrehen::V,калльтлэ,хьовзo
6202,heben::V,luknjedh,айа
6203,heben::V,luknjedh,хьалаайа
6204,heben::V,baavhkestidh,айа
6205,heben::V,baavhkestidh,хьалаайа
6206,heben::V,bajedit,айа
6207,heben::V,bajedit,хьалаайа
6208,heben::V,loktet,айа
6209,heben::V,loktet,хьалаайа
6210,heben::V,bajidit,айа
6211,heben::V,bajidit,хьалаайа
6212,heben::V,pajediđ,айа
6213,heben::V,pajediđ,хьалаайа
6214,heben::V,kokkiđ,айа
6215,heben::V,kokkiđ,хьалаайа
6216,heben::V,kaggâd,айа
6217,heben::V,kaggâd,хьалаайа
6218,heben::V,pââ´jeed,айа
6219,heben::V,pââ´jeed,хьалаайа
6220,heben::V,пайнэ,айа
6221,heben::V,пайнэ,хьалаайа
6222,heben::V,пайнэллэ,айа
6223,heben::V,пайнэллэ,хьалаайа
6224,hochheben::V,lutnjedh,хьалаайа
6225,hochheben::V,låggŋit,хьалаайа
6226,hochheben::V,loktet,хьалаайа
6227,hochheben::V,pajediđ,хьалаайа
6228,hochheben::V,kuåstteed,хьалаайа
6229,hochheben::V,пайнэ,хьалаайа
6230,ergreifen::V,fihkelidh,дӏалаца
6231,ergreifen::V,sårjjot,дӏалаца
6232,ergreifen::V,doahppit,дӏалаца
6233,ergreifen::V,fáhtet,дӏалаца
6234,ergreifen::V,tuáppuđ,дӏалаца
6235,ergreifen::V,poppâ´tted,дӏалаца
6236,ergreifen::V,каццсе,дӏалаца
6237,ergreifen::V,туэрркэ,дӏалаца
6238,ergreifen::V,ро̄а̄ппчье,дӏалаца
6239,halten::V,steeredh,латто
6240,halten::V,utniedidh,латто
6241,halten::V,anedit,латто
6242,halten::V,adnalit,латто
6243,halten::V,doallat,латто
6244,halten::V,toollâd,латто
6245,halten::V,tue´rjjeed,латто
6246,halten::V,туаррье,латто
6247,drücken::V,dïelkestidh,тӏетаӏо
6248,drücken::V,dieddet,тӏетаӏо
6249,drücken::V,deaddit,тӏетаӏо
6250,drücken::V,čárvet,тӏетаӏо
6251,drücken::V,čárvuđ,тӏетаӏо
6252,drücken::V,čärvvad,тӏетаӏо
6253,drücken::V,teä´d'ded,тӏетаӏо
6254,drücken::V,пе̄ррэ,тӏетаӏо
6255,drücken::V,ра̄ппче,тӏетаӏо
6256,schieben::V,vuetjedh,татта
6257,schieben::V,sjáhtjat,татта
6258,schieben::V,cáhkit,татта
6259,schieben::V,cuggâđ,татта
6260,schieben::V,oi´ǧǧeed,татта
6261,schieben::V,оййкье,татта
6262,kratzen::V,våhtsodh,мӏараш тийса
6263,kratzen::V,skreepedh,мӏараш тийса
6264,kratzen::V,ruohkkat,мӏараш тийса
6265,kratzen::V,ruohkastit,мӏараш тийса
6266,kratzen::V,gazzut,мӏараш тийса
6267,kratzen::V,kazzođ,мӏараш тийса
6268,kratzen::V,võckkâd,мӏараш тийса
6269,kratzen::V,кышшкэ,мӏараш тийса
6270,kratzen::V,каххьце,мӏараш тийса
6271,lecken::V,njåalodh,мотт хьекха
6272,lecken::V,njoallot,мотт хьекха
6273,lecken::V,njolodit,мотт хьекха
6274,lecken::V,njuálluđ,мотт хьекха
6275,lecken::V,njuällad,мотт хьекха
6276,lecken::V,нюаллэ,мотт хьекха
6277,beißen::V,gaektjedh,катoха
6278,beißen::V,gássket,катoха
6279,beißen::V,gáskestit,катoха
6280,beißen::V,gáskit,катoха
6281,beißen::V,käskiđ,катoха
6282,beißen::V,kä´cǩǩed,катoха
6283,beißen::V,ка̄ццьке,катoха
6284,abreißen::V,bïhkedh,схьадаккха
6285,abreißen::V,gajkkot,схьадаккха
6286,abreißen::V,gaikkihit,схьадаккха
6287,abreißen::V,roottâđ,схьадаккха
6288,abreißen::V,ra´šǩǩeed,схьадаккха
6289,abreißen::V,rååttad,схьадаккха
6290,abreißen::V,ро̄дтҍе,схьадаккха
6291,abreißen::V,пӯттҍкье,схьадаккха
6292,abschneiden::V,tjoehpestidh,кхада
6293,abschneiden::V,jallat,кхада
6294,abschneiden::V,čuohppat,кхада
6295,abschneiden::V,jogâldiđ,кхада
6296,abschneiden::V,geerelidh,кхада
6297,abschneiden::V,е̄дтэ,кхада
6298,abschneiden::V,е̄дтлэ,кхада
6299,binden::V,gårredidh,дӏадехка
6300,binden::V,gårredidh,вовшахтаса
6301,binden::V,tjadnat,дӏадехка
6302,binden::V,tjadnat,вовшахтаса
6303,binden::V,gárrat,дӏадехка
6304,binden::V,gárrat,вовшахтаса
6305,binden::V,čoonnâđ,дӏадехка
6306,binden::V,čoonnâđ,вовшахтаса
6307,binden::V,čõõnnâd,дӏадехка
6308,binden::V,čõõnnâd,вовшахтаса
6309,binden::V,čuõlmmâd,дӏадехка
6310,binden::V,čuõlmmâd,вовшахтаса
6311,binden::V,ко̄ррэ,дӏадехка
6312,binden::V,ко̄ррэ,вовшахтаса
6313,binden::V,чӯллмдэ,дӏадехка
6314,binden::V,чӯллмдэ,вовшахтаса
6315,binden::V,ко̄а̄ррэ,дӏадехка
6316,binden::V,ко̄а̄ррэ,вовшахтаса
6317,stecken::V,rïjtedh,чудахийта
6318,stecken::V,tsævkkat,чудахийта
6319,stecken::V,cáhkit,чудахийта
6320,stecken::V,cuggâđ,чудахийта
6321,stecken::V,čuõ´ǧ'ǧeed,чудахийта
6322,stecken::V,чогксэ,чудахийта
6323,stecken::V,це̄ӈькхэ,чудахийта
6324,brechen::V,dåajodh,кагдан
6325,brechen::V,tsåapkodh,кагдан
6326,brechen::V,doaddjut,кагдан
6327,brechen::V,cuvket,кагдан
6328,brechen::V,moorrâđ,кагдан
6329,brechen::V,mu´rdded,кагдан
6330,brechen::V,муррьтэ,кагдан
6331,klopfen::V,beenghkedh,детта
6332,klopfen::V,goalkkalit,детта
6333,klopfen::V,tsábbmet,детта
6334,klopfen::V,goalkit,детта
6335,klopfen::V,skoalkit,детта
6336,klopfen::V,skuá'lkuttiđ,детта
6337,klopfen::V,kuälkted,детта
6338,klopfen::V,та̄гкэ,детта
6339,hauen::V,beenghkedh,етта
6340,hauen::V,tjuollat,етта
6341,hauen::V,čuollat,етта
6342,hauen::V,čurmâđ,етта
6343,hauen::V,čâ´cǩǩed,етта
6344,hauen::V,та̄гкэ,етта
6345,hauen::V,ва̄сстэ,етта
6346,kleben::V,njamkedh,тӏелато
6347,kleben::V,dædnjodit,тӏелато
6348,kleben::V,liibmet,тӏелато
6349,kleben::V,taṃadiđ,тӏелато
6350,kleben::V,li´jmmjed,тӏелато
6351,kleben::V,нямхэ,тӏелато
6352,reiben::V,daanjedh,хьекхо
6353,reiben::V,ruvvit,хьекхо
6354,reiben::V,ruvvet,хьекхо
6355,reiben::V,fiärruđ,хьекхо
6356,reiben::V,heârrad,хьекхо
6357,reiben::V,ru´vvjed,хьекхо
6358,reiben::V,е̄ррэ,хьекхо
6359,streichen::V,daejdedh,тlехьакха
6360,streichen::V,badtjadidh,тlехьакха
6361,streichen::V,vuojddat,тlехьакха
6362,streichen::V,málet,тlехьакха
6363,streichen::V,njuohtat,тlехьакха
6364,streichen::V,njuottâđ,тlехьакха
6365,streichen::V,puák'suđ,тlехьакха
6366,streichen::V,påhssad,тlехьакха
6367,streichen::V,мо̄а̄шшэ,тlехьакха
6368,schleifen::V,slijhpedh,ирдан
6369,schleifen::V,sadjet,ирдан
6370,schleifen::V,sadjit,ирдан
6371,schleifen::V,šliipet,ирдан
6372,schleifen::V,saijeeđ,ирдан
6373,schleifen::V,sââjjad,ирдан
6374,schleifen::V,tabǯsted,ирдан
6375,schleifen::V,то̄а̄мчсе,ирдан
6376,schneiden::V,bietskedh,ларга
6377,schneiden::V,suoddat,ларга
6378,schneiden::V,tjuohppat,ларга
6379,schneiden::V,biesskedit,ларга
6380,schneiden::V,čuohppat,ларга
6381,schneiden::V,čuop'pâđ,ларга
6382,schneiden::V,čuõp'pâd,ларга
6383,schneiden::V,е̄дтэ,ларга
6384,schneiden::V,пе̄ррэ,ларга
6385,schneiden::V,чӯххпэ,ларга
6386,rütteln::V,firredh,лесто
6387,rütteln::V,doargestit,лесто
6388,rütteln::V,šluvgit,лесто
6389,rütteln::V,pušteđ,лесто
6390,rütteln::V,pu´štted,лесто
6391,rütteln::V,пушшьтэ,лесто
6392,schütteln::V,firredh,лесто
6393,schütteln::V,sjavnnjet,лесто
6394,schütteln::V,sillnat,лесто
6395,schütteln::V,skullhet,лесто
6396,schütteln::V,salkalit,лесто
6397,schütteln::V,pušteđ,лесто
6398,schütteln::V,pu´štted,лесто
6399,schütteln::V,пушшьтэ,лесто
6400,schwenken::V,svinhtedh,лесто
6401,schwenken::V,svikkastit,лесто
6402,schwenken::V,šlivgut,лесто
6403,schwenken::V,hiä'iluttiđ,лесто
6404,schwenken::V,heeilted,лесто
6405,schwenken::V,маххъе,лесто
6406,schütten::V,gurhkedh,дотта
6407,schütten::V,hállit,дотта
6408,schütten::V,liejkkit,дотта
6409,schütten::V,leškiđ,дотта
6410,schütten::V,virâttiđ,дотта
6411,schütten::V,väällad,дотта
6412,schütten::V,ва̄ллэ,дотта
6413,füllen::V,dievhtedh,дуза
6414,füllen::V,dievddet,дуза
6415,füllen::V,deavdit,дуза
6416,füllen::V,tevdiđ,дуза
6417,füllen::V,tiudded,дуза
6418,füllen::V,тӣввтэ,дуза
6419,einwickeln::V,gïesedh,хьарчо
6420,einwickeln::V,giessat,хьарчо
6421,einwickeln::V,gárrat,хьарчо
6422,einwickeln::V,giessat,хьарчо
6423,einwickeln::V,gurpat,хьарчо
6424,einwickeln::V,kiessâđ,хьарчо
6425,einwickeln::V,ǩiõssâd,хьарчо
6426,einwickeln::V,кӣссэ,хьарчо
6427,tragen::V,guedtedh,дахьа
6428,tragen::V,guoddet,дахьа
6429,tragen::V,guoddit,дахьа
6430,tragen::V,kyed'diđ,дахьа
6431,tragen::V,kue´d'ded,дахьа
6432,tragen::V,кӯннҌтэ,дахьа
6433,schleppen::V,fatnehtidh,ийзо
6434,schleppen::V,sliehpit,ийзо
6435,schleppen::V,feastit,ийзо
6436,schleppen::V,vie'šidiđ,ийзо
6437,schleppen::V,hinnađ,ийзо
6438,schleppen::V,nje´ʒʒed,ийзо
6439,schleppen::V,чуввкэ,ийзо
6440,ziehen::V,giesedh,озо
6441,ziehen::V,giesset,озо
6442,ziehen::V,geassit,озо
6443,ziehen::V,keessiđ,озо
6444,ziehen::V,ǩie´ssed,озо
6445,ziehen::V,ке̄ссе,озо
6446,aufbewahren::V,vöörhkedh,ӏалашдан
6447,aufbewahren::V,vuorkkit,ӏалашдан
6448,aufbewahren::V,seailluhit,ӏалашдан
6449,aufbewahren::V,siä'iluttiđ,ӏалашдан
6450,aufbewahren::V,seeilted,ӏалашдан
6451,aufbewahren::V,рӯкнэ,ӏалашдан
6452,werfen::V,slampestidh,кхосса
6453,werfen::V,bálkkot,кхосса
6454,werfen::V,suhppet,кхосса
6455,werfen::V,šlivgiđ,кхосса
6456,werfen::V,čeâǥǥted,кхосса
6457,werfen::V,суэххпэ,кхосса
6458,fangen::V,bivtedh,леца
6459,fangen::V,giddit,леца
6460,fangen::V,bivdit,леца
6461,fangen::V,toppiđ,леца
6462,fangen::V,tää´vted,леца
6463,fangen::V,та̄бпэ,леца
6464,fangen::V,со̄а̄гкэ,леца
6465,packen::V,doerelidh,леца
6466,packen::V,kreemsedh,леца
6467,packen::V,doahppit,леца
6468,packen::V,doahput,леца
6469,packen::V,tuáppuđ,леца
6470,packen::V,ká'ivâstiđ,леца
6471,packen::V,tää´vted,леца
6472,packen::V,каццсе,леца
6473,packen::V,туэрркэ,леца
6474,packen::V,ро̄а̄ппчье,леца
6475,verstecken::V,tjïekedh,къайладаккха
6476,verstecken::V,tjiehkat,къайладаккха
6477,verstecken::V,čiehkat,къайладаккха
6478,verstecken::V,čieḥâđ,къайладаккха
6479,verstecken::V,peittad,къайладаккха
6480,verstecken::V,пе̄йхьтэ,къайладаккха
6481,teilen::V,juekedh,декъа
6482,teilen::V,juohket,декъа
6483,teilen::V,juohkit,декъа
6484,teilen::V,jyeḥiđ,декъа
6485,teilen::V,jue´ǩǩed,декъа
6486,teilen::V,ю̄гке,декъа
6487,teilen::V,ра̄ттҍке,декъа
6488,schicken::V,saadtodh,дӏадахьийта
6489,schicken::V,sáddit,дӏадахьийта
6490,schicken::V,sáddet,дӏадахьийта
6491,schicken::V,vuo'lgâttiđ,дӏадахьийта
6492,schicken::V,vuõltteed,дӏадахьийта
6493,schicken::V,вӯлкхэ,дӏадахьийта
6494,bringen::V,buektedh,дан
6495,bringen::V,doalvvot,дан
6496,bringen::V,buktit,дан
6497,bringen::V,tuál'vuđ,дан
6498,bringen::V,pu´htted,дан
6499,bringen::V,пыххьтэ,дан
6500,hinzufügen::V,dievhtedh,тӏетоха
6501,hinzufügen::V,duoddit,тӏетоха
6502,hinzufügen::V,lasedit,тӏетоха
6503,hinzufügen::V,lasihit,тӏетоха
6504,hinzufügen::V,lasettiđ,тӏетоха
6505,hinzufügen::V,lââ´zzted,тӏетоха
6506,hinzufügen::V,лажьхе,тӏетоха
6507,bekommen::V,åadtjodh,даккха
6508,bekommen::V,åttjudit,даккха
6509,bekommen::V,oažžut,даккха
6510,bekommen::V,juksâđ,даккха
6511,bekommen::V,uáž'žuđ,даккха
6512,bekommen::V,vuäǯ'ǯâd,даккха
6513,bekommen::V,вуаннче,даккха
6514,erhalten::V,åadtjodh,даккха
6515,erhalten::V,oadtjot,даккха
6516,erhalten::V,oažžut,даккха
6517,erhalten::V,uáž'žuđ,даккха
6518,erhalten::V,vuäǯ'ǯâd,даккха
6519,erhalten::V,ва̄лльтэ,даккха
6520,nehmen::V,vaeltedh,схьаэца
6521,nehmen::V,válldet,схьаэца
6522,nehmen::V,váldit,схьаэца
6523,nehmen::V,väldiđ,схьаэца
6524,nehmen::V,vä´ldded,схьаэца
6525,nehmen::V,ва̄лльтэ,схьаэца
6526,wählen::V,veeljedh,харжа
6527,wählen::V,válljit,харжа
6528,wählen::V,válljet,харжа
6529,wählen::V,valjiđ,харжа
6530,wählen::V,vaalšed,харжа
6531,wählen::V,va´lljeed,харжа
6532,wählen::V,воалшэ,харжа
6533,auswählen::V,veeljedh,харжа
6534,auswählen::V,tjuolldet,харжа
6535,auswählen::V,válljet,харжа
6536,auswählen::V,valjiđ,харжа
6537,auswählen::V,vaalšed,харжа
6538,auswählen::V,va´lljeed,харжа
6539,auswählen::V,воалшэ,харжа
6540,bewahren::V,vaarjelidh,lалашдан
6541,bewahren::V,bisodit,lалашдан
6542,bewahren::V,várjjalit,lалашдан
6543,bewahren::V,seailluhit,lалашдан
6544,bewahren::V,varjâliđ,lалашдан
6545,bewahren::V,varjjled,lалашдан
6546,bewahren::V,ӣшшьтэ,lалашдан
6547,bewahren::V,во̄а̄ррьдэ,lалашдан
6548,behindern::V,hööptdeh,новкъарло ян
6549,behindern::V,hieredit,новкъарло ян
6550,behindern::V,muhttet,новкъарло ян
6551,behindern::V,eastadit,новкъарло ян
6552,behindern::V,estiđ,новкъарло ян
6553,behindern::V,coggâđ,новкъарло ян
6554,behindern::V,hettiđ,новкъарло ян
6555,behindern::V,cõggâd,новкъарло ян
6556,behindern::V,е̄кхэллэ,новкъарло ян
6557,verderben::V,biejstedh,талхо
6558,verderben::V,spedjat,талхо
6559,verderben::V,billistit,талхо
6560,verderben::V,pillediđ,талхо
6561,verderben::V,tårmmad,талхо
6562,verderben::V,pe´llsted,талхо
6563,verderben::V,тоаррмэ,талхо
6564,verderben::V,ма̄ййкэ,талхо
6565,beschädigen::V,fæjloedidh,дохо
6566,beschädigen::V,vahágahttet,дохо
6567,beschädigen::V,bilidit,дохо
6568,beschädigen::V,vahâgittiđ,дохо
6569,beschädigen::V,pä´rtteed,дохо
6570,beschädigen::V,муррьтэ,дохо
6571,zerbrechen::V,tsööpkedh,дохо
6572,zerbrechen::V,tsööpkedh,кагдан
6573,zerbrechen::V,doadjet,дохо
6574,zerbrechen::V,doadjet,кагдан
6575,zerbrechen::V,cuvket,дохо
6576,zerbrechen::V,cuvket,кагдан
6577,zerbrechen::V,cuov'kkiđ,дохо
6578,zerbrechen::V,cuov'kkiđ,кагдан
6579,zerbrechen::V,muårrâd,дохо
6580,zerbrechen::V,muårrâd,кагдан
6581,zerbrechen::V,cu´vǩǩeed,дохо
6582,zerbrechen::V,cu´vǩǩeed,кагдан
6583,zerbrechen::V,муррьтэ,дохо
