,Concept_ID,ja,lv
1609,du::PRN,あなた,tu
1610,er::PRN,彼,сійӧ
1611,er::PRN,彼,viņš
1612,wir::PRN,私達,ми
1613,wir::PRN,私達,mēs
1614,ihr::PRN,あなた達,тi
1615,ihr::PRN,あなた達,jūs
1616,sie::PRN,彼ら,найö
1617,sie::PRN,彼ら,viņi
1618,sie::PRN,彼ら,viņas
1619,was::FPRN,何,мый
1620,was::FPRN,何,kas
1621,wer::FPRN,誰,код
1622,wer::FPRN,誰,kas
1623,wer::FPRN,どなた,код
1624,wer::FPRN,どなた,kas
1625,wo::FADV,どこ,кыті
1626,wo::FADV,どこ,kur
1627,wo::FADV,どこに,кыті
1628,wo::FADV,どこに,kur
1629,wohin::FADV,どこへ,кытчӧ
1630,wohin::FADV,どこへ,kurp
1631,wohin::FADV,どこへ,uz kurieni
1632,wie::FADV,どう,кыдзи
1633,wie::FADV,どう,kā
1634,warum::FADV,何故,мыйла
1635,warum::FADV,何故,kāpēc
1636,warum::FADV,どうして,мыйла
1637,warum::FADV,どうして,kāpēc
1638,wieviel::FNUM,どのくらい,кымын
1639,wieviel::FNUM,どのくらい,cik
1640,eins::NUM,一,ӧтик
1641,eins::NUM,一,viens
1642,zwei::NUM,二,кык
1643,zwei::NUM,二,divi
1644,zwei::NUM,二つ,кык
1645,zwei::NUM,二つ,divi
1646,drei::NUM,三,куим
1647,drei::NUM,三,trīs
1648,drei::NUM,三つ,куим
1649,drei::NUM,三つ,trīs
1650,vier::NUM,四,нель
1651,vier::NUM,四,četri
1652,vier::NUM,四つ,нель
1653,vier::NUM,四つ,četri
1654,fünf::NUM,五,вит
1655,fünf::NUM,五,pieci
1656,fünf::NUM,五つ,вит
1657,fünf::NUM,五つ,pieci
1658,sechs::NUM,六,квайт
1659,sechs::NUM,六,seši
1660,sechs::NUM,六つ,квайт
1661,sechs::NUM,六つ,seši
1662,sieben::NUM,七,сизим
1663,sieben::NUM,七,septiņi
1664,sieben::NUM,七つ,сизим
1665,sieben::NUM,七つ,septiņi
1666,acht::NUM,八,кӧкъямыс
1667,acht::NUM,八,astoņi
1668,acht::NUM,八つ,кӧкъямыс
1669,acht::NUM,八つ,astoņi
1670,neun::NUM,九,ӧкмыс
1671,neun::NUM,九,deviņi
1672,neun::NUM,九つ,ӧкмыс
1673,neun::NUM,九つ,deviņi
1674,zehn::NUM,十,дас
1675,zehn::NUM,十,desmit
1676,elf::NUM,十一,дас ӧтик
1677,elf::NUM,十一,vienpadsmit
1678,zwölf::NUM,十二,дас кык
1679,zwölf::NUM,十二,divpadsmit
1680,zwanzig::NUM,二十,кызь
1681,zwanzig::NUM,二十,divdesmit
1682,dreißig::NUM,三十,комын
1683,dreißig::NUM,三十,trīsdesmit
1684,vierzig::NUM,四十,нелямын
1685,vierzig::NUM,四十,četrdesmit
1686,fünfzig::NUM,五十,ветымын
1687,fünfzig::NUM,五十,piecdesmit
1688,sechzig::NUM,六十,квайтымын
1689,sechzig::NUM,六十,sešdesmit
1690,siebzig::NUM,七十,сизимдас
1691,siebzig::NUM,七十,septiņdesmit
1692,achtzig::NUM,八十,кӧкъямысдас
1693,achtzig::NUM,八十,astoņdesmit
1694,neunzig::NUM,九十,ӧкмысдас
1695,neunzig::NUM,九十,deviņdesmit
1696,hundert::NUM,百,сё
1697,hundert::NUM,百,simt
1698,tausend::NUM,千,сюрс
1699,tausend::NUM,千,tūkstoš
1700,und::CNJ,-と,и
1701,und::CNJ,-と,un
1702,und::CNJ,そして,и
1703,und::CNJ,そして,un
1704,oder::CNJ,或いは,либӧ
1705,oder::CNJ,或いは,jeb
1706,stehen::V,立っている,сулавны
1707,stehen::V,立っている,stāvēt
1708,sitzen::V,座っている,пукавны
1709,sitzen::V,座っている,sēdēt
1710,liegen::V,横になっている,куйлыны
1711,liegen::V,横になっている,gulēt
1712,hängen::V,掛かっている,ӧшавны
1713,hängen::V,掛かっている,karāties
1714,werden::V,なる,лоны
1715,werden::V,なる,tapt
1716,passieren::V,起こる,лоны
1717,passieren::V,起こる,notikt
1718,beginnen::V,始まる,кутчысьны
1719,beginnen::V,始まる,кутны
1720,beginnen::V,始まる,sākties
1721,enden::V,終わる,помасьны
1722,enden::V,終わる,beigties
1723,wechseln::V,変わる,вежсьыны
1724,wechseln::V,変わる,mainīties
1725,aufgehen[Sonne]::V,出る,петны
1726,aufgehen[Sonne]::V,出る,lēkt
1727,aufgehen[Sonne]::V,出る,uzlēkt
1728,untergehen[Sonne]::V,沈む,пуксьыны
1729,untergehen[Sonne]::V,沈む,noiet
1730,untergehen[Sonne]::V,沈む,rietēt
1731,scheinen[Sonne]::V,輝く,югъявны
1732,scheinen[Sonne]::V,輝く,югвидзны
1733,scheinen[Sonne]::V,輝く,spīdēt
1734,donnern::V,雷が鳴る,гымавны
1735,donnern::V,雷が鳴る,dārdēt
1736,wehen::V,吹く,пӧльтны
1737,wehen::V,吹く,pūst
1738,strömen::V,流れる,киссьыны
1739,strömen::V,流れる,līt
1740,strömen::V,流れる,plūst
1741,fließen::V,流れる,визувтны
1742,fließen::V,流れる,tecēt
1743,sich drehen::V,回転する,бергавны
1744,sich drehen::V,回転する,grozīties
1745,schwanken::V,揺れる,легны
1746,schwanken::V,揺れる,лайкъявны
1747,schwanken::V,揺れる,līgoties
1748,schwanken::V,揺れる,grīļoties
1749,schwingen::V,振動する,лайкъявны
1750,schwingen::V,振動する,люллявны
1751,schwingen::V,振動する,vēzēties
1752,fallen::V,落ちる,усьны
1753,fallen::V,落ちる,krist
1754,brennen::V,燃える,сотчыны
1755,brennen::V,燃える,degt
1756,rauchen::V,煙を出す,тшынӧдны
1757,rauchen::V,煙を出す,dūmot
1758,regnen::V,雨が降る,зэрны
1759,regnen::V,雨が降る,līt
1760,gefrieren::V,凍る,кынмыны
1761,gefrieren::V,凍る,sasalt
1762,tauen::V,溶ける,сывны
1763,tauen::V,溶ける,kust
1764,schmelzen::V,溶ける,сывны
1765,schmelzen::V,溶ける,kust
1766,schmelzen::V,溶ける,nokust
1767,trocknen::V,乾く,косьмыны
1768,trocknen::V,乾く,žūt
1769,trocknen::V,乾く,kaltēties
1770,sieden::V,沸く,пуны
1771,sieden::V,沸く,virt
1772,sieden::V,沸く,vārīties
1773,faulen::V,腐る,сісьмыны
1774,faulen::V,腐る,pūt
1775,faulen::V,腐る,trudēt
1776,verfaulen::V,朽ちる,сісьмыны
1777,verfaulen::V,朽ちる,sapūt
1778,verfaulen::V,朽ちる,satrūdēt
1779,reißen::V,切れる,орны
1780,reißen::V,切れる,plīst
1781,reißen::V,切れる,satrūkt
1782,versinken::V,沈む,вӧйны
1783,versinken::V,沈む,grimt
1784,versinken::V,沈む,nogrimt
1785,vergehen::V,経つ,кольны
1786,vergehen::V,経つ,ордйыны
1787,vergehen::V,経つ,paiet
1788,erscheinen::V,現れる,петкӧдчыны
1789,erscheinen::V,現れる,parādīties
1790,verschwinden::V,消える,бырны
1791,verschwinden::V,消える,nozust
1792,sinken::V,下がる,вӧйны
1793,sinken::V,下がる,kristies
1794,abnehmen::V,減る,чинны
1795,abnehmen::V,減る,noplakt
1796,abnehmen::V,減る,mazināties
1797,zunehmen::V,増える,содны
1798,zunehmen::V,増える,ыдждыны
1799,zunehmen::V,増える,pieaugt
1800,zunehmen::V,増える,pieņemties
1801,steigen::V,上がる,лыбны
1802,steigen::V,上がる,kāpt
1803,wachsen::V,伸びる,быдмыны
1804,wachsen::V,伸びる,augt
1805,glänzen::V,輝く,югъявны
1806,glänzen::V,輝く,дзирдавны
1807,glänzen::V,輝く,zaigot
1808,glänzen::V,輝く,laistīties
1809,funkeln::V,ぴかぴか光る,югъявны
1810,funkeln::V,ぴかぴか光る,дзирдавны
1811,funkeln::V,ぴかぴか光る,mirdzēt
1812,funkeln::V,ぴかぴか光る,dzirkstēt
1813,lärmen::V,騒ぐ,жувгыны
1814,lärmen::V,騒ぐ,ыугыны
1815,lärmen::V,騒ぐ,шумитны
1816,lärmen::V,騒ぐ,ālēties
1817,lärmen::V,騒ぐ,trokšņot
1818,läuten::V,鳴る,жургыны
1819,läuten::V,鳴る,zvanīt
1820,klingeln::V,鳴る,звӧнитны
1821,klingeln::V,鳴る,zvanīt
1822,klirren::V,がらんがらんと鳴る,гольскöдчыны
1823,klirren::V,がらんがらんと鳴る,tinkšķēt
1824,klirren::V,がらんがらんと鳴る,džinkstēt
1825,brausen::V,逆巻く,буавны
1826,brausen::V,逆巻く,krākt
1827,brausen::V,逆巻く,brāzmot
1828,rauschen::V,戦ぐ,кышакывны
1829,rauschen::V,戦ぐ,šalkt
1830,klingen::V,鳴る,шыавны
1831,klingen::V,鳴る,юргыны
1832,klingen::V,鳴る,skanēt
1833,klingen::V,鳴る,izklausīties
1834,bellen::V,吠える,увтны
1835,bellen::V,吠える,riet
1836,heulen::V,きゃんきゃん鳴く,омлявны
1837,heulen::V,きゃんきゃん鳴く,вурзавны
1838,heulen::V,きゃんきゃん鳴く,kaukt
1839,heulen::V,きゃんきゃん鳴く,gaudot
1840,blasen::V,吹く,пӧльтны
1841,blasen::V,吹く,pūst
1842,pfeifen::V,口笛を吹く,шутьлявны
1843,pfeifen::V,口笛を吹く,svilpt
1844,pfeifen::V,口笛を吹く,svilpot
1845,schreien::V,叫ぶ,горзыны
1846,schreien::V,叫ぶ,brēkt
1847,schreien::V,叫ぶ,kliegt
1848,stöhnen::V,うめく,ымзыны
1849,stöhnen::V,うめく,vaidēt
1850,zittern::V,震える,тіравны
1851,zittern::V,震える,drebēt
1852,leben::V,生きている,овны
1853,leben::V,生きている,dzīvot
1854,geboren werden::V,生まれる,чужны
1855,geboren werden::V,生まれる,dzimt
1856,atmen::V,呼吸する,кашкыны
1857,atmen::V,呼吸する,пошиктыны
1858,atmen::V,呼吸する,elpot
1859,trinken::V,飲む,юны
1860,trinken::V,飲む,dzert
1861,essen::V,食べる,сёйны
1862,essen::V,食べる,ēst
1863,schlucken::V,飲み込む,ньылавны
1864,schlucken::V,飲み込む,rīt
1865,müde werden::V,眠くなる,мудзны
1866,müde werden::V,眠くなる,nokust
1867,einschlafen::V,寝付く,ланьтны
1868,einschlafen::V,寝付く,унмовсьны
1869,einschlafen::V,寝付く,iemigt
1870,einschlafen::V,寝付く,aizmigt
1871,schlafen::V,眠る,узьны
1872,schlafen::V,眠る,gulēt
1873,aufwachen::V,目が覚める,садьмыны
1874,aufwachen::V,目が覚める,mosties
1875,aufstehen::V,起きる,чеччыны
1876,aufstehen::V,起きる,celties
1877,sich erholen::V,休養する,шойччыны
1878,sich erholen::V,休養する,atžirgt
1879,sich erholen::V,休養する,atpūsties
1880,krank werden::V,病気になる,висьмыны
1881,krank werden::V,病気になる,sasirgt
1882,krank sein::V,病気である,висьны
1883,krank sein::V,病気である,slimot
1884,schmerzen::V,痛む,висьны
1885,schmerzen::V,痛む,sāpēt
1886,schmerzen::V,痛む,smelgt
1887,husten::V,咳をする,кызны
1888,husten::V,咳をする,klepot
1889,genesen::V,元気になる,бурдны
1890,genesen::V,元気になる,veseļoties
1891,sterben::V,死ぬ,кувны
1892,sterben::V,死ぬ,mirt
1893,sterben::V,死ぬ,nomirt
1894,sterben::V,亡くなる,кувны
1895,sterben::V,亡くなる,mirt
1896,sterben::V,亡くなる,nomirt
1897,umkommen::V,死亡する,кувны
1898,umkommen::V,死亡する,apsprāgt
1899,umkommen::V,死亡する,aiziet bojā
1900,sich bewegen::V,移動する,вӧрзьыны
1901,sich bewegen::V,移動する,virzīties
1902,sich rühren::V,動く,вӧрны
1903,sich rühren::V,動く,вӧрӧдчыны
1904,sich rühren::V,動く,sagrozīties
1905,sich erheben::V,立ち上がる,сувтны
1906,sich erheben::V,立ち上がる,piecelties
1907,sich setzen::V,座る,пуксьыны
1908,sich setzen::V,座る,sēsties
1909,hinfallen::V,転ぶ,усьны
1910,hinfallen::V,転ぶ,sabirt
1911,hinfallen::V,転ぶ,pakrist
1912,laufen::V,歩く,мyнны
1913,laufen::V,歩く,iet
1914,laufen::V,歩く,skraidīt
1915,schreiten::V,跨ぐ,восьлавны
1916,schreiten::V,跨ぐ,soļot
1917,spazierengehen::V,散歩する,гуляйтны
1918,spazierengehen::V,散歩する,staigāt
1919,spazierengehen::V,散歩する,pastaigāties
1920,eilen::V,急ぐ,тэрмасьны
1921,eilen::V,急ぐ,traukt
1922,sich beeilen::V,焦る,тэрмасьны
1923,sich beeilen::V,焦る,steigties
1924,sich beeilen::V,焦る,pasteigties
1925,sausen::V,疾駆する,тӧвзьыны
1926,sausen::V,疾駆する,drāzt
1927,sausen::V,疾駆する,brāzties
1928,rennen::V,走る,котӧртны
1929,rennen::V,走る,skriet
1930,springen::V,跳ぶ,чеччавны
1931,springen::V,跳ぶ,lēkt
1932,klettern::V,よじ登る,кышасьны
1933,klettern::V,よじ登る,кавшасьны
1934,klettern::V,よじ登る,kāpt
1935,klettern::V,よじ登る,rāpties
1936,schaukeln::V,ぶらんこに乗る,гычасьны
1937,schaukeln::V,ぶらんこに乗る,šūpoties
1938,schaukeln::V,ぶらんこに乗る,zvalstīties
1939,kriechen::V,這う,кыссьыны
1940,kriechen::V,這う,līst
1941,kriechen::V,這う,rāpot
1942,schwimmen::V,泳ぐ,уявны
1943,schwimmen::V,泳ぐ,peldēt
1944,tauchen::V,潜る,сунавны
1945,tauchen::V,潜る,gremdēties
1946,rudern::V,漕ぐ,пелысасьны
1947,rudern::V,漕ぐ,airēt
1948,rudern::V,漕ぐ,irties
1949,fahren::V,行く,мунны
1950,fahren::V,行く,braukt
1951,fahren::V,乗車する,мунны
1952,fahren::V,乗車する,braukt
1953,fliegen::V,飛ぶ,лэбны
1954,fliegen::V,飛ぶ,lidot
1955,fliegen::V,飛ぶ,laisties
1956,gehen::V,行く,мyнны
1957,gehen::V,行く,iet
1958,weggehen::V,立ち去る,мунавны
1959,weggehen::V,立ち去る,aiziet
1960,abfahren::V,出発する,мӧдӧдчыны
1961,abfahren::V,出発する,atiet
1962,abfahren::V,出発する,aizbraukt
1963,anhalten::V,止まる,джӧмдыны
1964,anhalten::V,止まる,apstāties
1965,hineingehen::V,入る,пырны
1966,hineingehen::V,入る,ieiet
1967,eintreten::V,中に入る,пырны
1968,eintreten::V,中に入る,ienākt
1969,kommen::V,来る,воны
1970,kommen::V,来る,локны
1971,kommen::V,来る,nākt
1972,ankommen::V,着く,воны
1973,ankommen::V,着く,локны
1974,ankommen::V,着く,nonākt
1975,ankommen::V,着く,ierasties
1976,ankommen::V,到着する,воны
1977,ankommen::V,到着する,локны
1978,ankommen::V,到着する,nonākt
1979,ankommen::V,到着する,ierasties
1980,zurückkommen::V,帰る,косны
1981,zurückkommen::V,帰る,бергӧдчыны
1982,zurückkommen::V,帰る,atgriezties
1983,bleiben::V,留まる,кольны
1984,bleiben::V,留まる,palikt
1985,warten::V,待つ,виччысьны
1986,warten::V,待つ,gaidīt
1987,erwarten::V,期待する,виччысьны
1988,erwarten::V,期待する,sagaidīt
1989,suchen::V,探る,корсьны
1990,suchen::V,探る,meklēt
1991,finden::V,見つける,казявны
1992,finden::V,見つける,rast
1993,finden::V,見つける,atrast
1994,versuchen::V,試す,заводитчывны
1995,versuchen::V,試す,mēģināt
1996,vorbereiten::V,準備する,дасьтыны
1997,vorbereiten::V,準備する,gatavot
1998,vorbereiten::V,準備する,sagatavot
1999,lieben::V,愛する,радейтны
2000,lieben::V,愛する,mīlēt
2001,mögen::V,好きである,радейтны
2002,mögen::V,好きである,gribēties
2003,lachen::V,笑う,серавны
2004,lachen::V,笑う,серавлыны
2005,lachen::V,笑う,smiet
2006,lachen::V,笑う,smieties
2007,rühren::V,感情を動かす,нормӧдны
2008,rühren::V,感情を動かす,aizgrābt
2009,weinen::V,泣く,бӧрдны
2010,weinen::V,泣く,raudāt
2011,schimpfen::V,叱る,видчыны
2012,schimpfen::V,叱る,rāties
2013,schimpfen::V,叱る,lamāties
2014,sich ärgern::V,怒る,скӧравны
2015,sich ärgern::V,怒る,īgt
2016,sich ärgern::V,怒る,pukoties
2017,sich ärgern::V,怒る,dusmoties
2018,sich ärgern::V,腹を立てる,скӧравны
2019,sich ärgern::V,腹を立てる,īgt
2020,sich ärgern::V,腹を立てる,pukoties
2021,sich ärgern::V,腹を立てる,dusmoties
2022,sich fürchten::V,怖がる,повны
2023,sich fürchten::V,怖がる,bīties
2024,sich fürchten::V,怖がる,baidīties
2025,fürchten::V,恐れる,повны
2026,fürchten::V,恐れる,baidīties no
2027,fliehen::V,逃げる,пышйыны
2028,fliehen::V,逃げる,bēgt
2029,flüchten::V,逃亡する,пышйыны
2030,flüchten::V,逃亡する,aizbēgt
2031,sehen::V,見る,аддзыны
2032,sehen::V,見る,redzēt
2033,anschauen::V,眺める,видзӧдны
2034,anschauen::V,眺める,paraudzīties
2035,ansehen::V,見る,видзӧдны
2036,ansehen::V,見る,aplūkot
2037,hören::V,聞く,кывны
2038,hören::V,聞く,dzirdēt
2039,zuhören::V,聴く,кывзыны
2040,zuhören::V,聴く,klausīties
2041,probieren::V,食べてみる,видлыны
2042,probieren::V,食べてみる,nogaršot
2043,riechen::V,気取る,чушкыны
2044,riechen::V,気取る,ost
2045,riechen::V,気取る,ostīt
2046,fühlen::V,感じる,вежӧртны
2047,fühlen::V,感じる,гӧгӧрвоны
2048,fühlen::V,感じる,just
2049,fühlen::V,感じる,izjust
2050,scheinen::V,ように見える,кажитчыны
2051,scheinen::V,ように見える,šķist
2052,scheinen::V,ように見える,likties
2053,zu sehen sein::V,見える,тыдавны
2054,zu sehen sein::V,見える,parādīties
2055,vernehmen::V,承る,кывны
2056,vernehmen::V,承る,saklausīt
2057,frieren::V,寒気がする,кынмыны
2058,frieren::V,寒気がする,salt
2059,tun::V,する,керны
2060,tun::V,する,darīt
2061,können::V,出来る,кужны
2062,können::V,出来る,prast
2063,wollen::V,-たい,кӧсйыны
2064,wollen::V,-たい,gribēt
2065,anfangen::V,始める,заводитны
2066,anfangen::V,始める,пондыны
2067,anfangen::V,始める,sākt
2068,anfangen::V,始める,iesākt
2069,beenden::V,終える,помавны
2070,beenden::V,終える,beigt
2071,beenden::V,終える,pabeigt
2072,aufhören::V,止める,дугӧдны
2073,aufhören::V,止める,pārtraukt
2074,gelingen::V,成功する,артмыны
2075,gelingen::V,成功する,izdoties
2076,geraten::V,当たる,сюрны
2077,geraten::V,当たる,веськавны
2078,geraten::V,当たる,veikties
2079,öffnen::V,開く,восьтыны
2080,öffnen::V,開く,atvērt
2081,öffnen::V,開く,attaisīt
2082,öffnen::V,開ける,восьтыны
2083,öffnen::V,開ける,atvērt
2084,öffnen::V,開ける,attaisīt
2085,schließen::V,閉める,пӧдлавны
2086,schließen::V,閉める,slēgt
2087,schließen::V,閉める,aizvērt
2088,schließen::V,閉める,aiztaisīt
2089,stellen::V,置く,сувтӧдны
2090,stellen::V,置く,likt
2091,stellen::V,置く,nolikt
2092,stellen::V,据える,сувтӧдны
2093,stellen::V,据える,likt
2094,stellen::V,据える,nolikt
2095,setzen::V,座らせる,пуксьӧдны
2096,setzen::V,座らせる,sēdināt
2097,legen::V,置く,пуктыны
2098,legen::V,置く,likt
2099,berühren::V,触る,вӧрзьӧдны
2100,berühren::V,触る,инмӧдчывны
2101,berühren::V,触る,skart
2102,berühren::V,触る,aizskart
2103,berühren::V,触れる,вӧрзьӧдны
2104,berühren::V,触れる,инмӧдчывны
2105,berühren::V,触れる,skart
2106,berühren::V,触れる,aizskart
2107,verbinden::V,結びつける,йитны
2108,verbinden::V,結びつける,saistīt
2109,verbinden::V,結びつける,savienot
2110,bedecken::V,覆う,вевттьыны
2111,bedecken::V,覆う,apsegt
2112,bedecken::V,覆う,pārsegt
2113,aufhängen::V,掛ける,ӧшӧдны
2114,aufhängen::V,掛ける,джагӧдны
2115,aufhängen::V,掛ける,uzkārt
2116,anzünden::V,燃やす,ӧзтыны
2117,anzünden::V,燃やす,aizdegt
2118,anzünden::V,燃やす,aizdedzināt
2119,anzünden::V,火をつける,ӧзтыны
2120,anzünden::V,火をつける,aizdegt
2121,anzünden::V,火をつける,aizdedzināt
2122,aufheben::V,拾う,чеччӧдны
2123,aufheben::V,拾う,сувтӧдны
2124,aufheben::V,拾う,pacelt
2125,zurücklassen::V,残す,кольны
2126,zurücklassen::V,残す,atstāt
2127,verlieren::V,無くす,воштыны
2128,verlieren::V,無くす,zaudēt
2129,verlieren::V,無くす,pazaudēt
2130,fallen lassen::V,落とす,уськӧдны
2131,fallen lassen::V,落とす,nomest
2132,machen::V,作る,вӧчны
2133,machen::V,作る,лӧсьӧдны
2134,machen::V,作る,darīt
2135,herstellen::V,製造する,лӧсьӧдны
2136,herstellen::V,製造する,ražot
2137,herstellen::V,製造する,izgatavot
2138,bauen::V,建設する,лэптыны
2139,bauen::V,建設する,celt
2140,bauen::V,建設する,būvēt
2141,reparieren::V,直す,дзоньтавны
2142,reparieren::V,直す,labot
2143,reparieren::V,直す,remontēt
2144,reparieren::V,修理する,дзоньтавны
2145,reparieren::V,修理する,labot
2146,reparieren::V,修理する,remontēt
2147,verbessern::V,改良する,бурмӧдны
2148,verbessern::V,改良する,labot
2149,verbessern::V,改良する,izlabot
2150,ändern::V,変える,вежны
2151,ändern::V,変える,mainīt
2152,graben::V,掘る,кодйыны
2153,graben::V,掘る,rakt
2154,beugen::V,折る,куснявны
2155,beugen::V,折る,liekt
2156,biegen::V,曲げる,куснявны
2157,biegen::V,曲げる,liekt
2158,drehen::V,回す,бергӧдлыны
2159,drehen::V,回す,griezt
2160,wenden::V,裏返す,бергӧдны
2161,wenden::V,裏返す,apgriezt
2162,umdrehen::V,裏返す,бергӧдны
2163,umdrehen::V,裏返す,apgriezt
2164,heben::V,挙げる,лэптыны
2165,heben::V,挙げる,celt
2166,heben::V,挙げる,cilāt
2167,heben::V,挙げる,pacelt
2168,hochheben::V,持ち上げる,кыпӧдны
2169,hochheben::V,持ち上げる,pacelt
2170,ergreifen::V,取り上げる,кутны
2171,ergreifen::V,取り上げる,paķert
2172,ergreifen::V,取り上げる,satvert
2173,halten::V,持つ,кутны
2174,halten::V,持つ,turēt
2175,halten::V,持つ,saturēt
2176,drücken::V,押す,личкыны
2177,drücken::V,押す,топӧдны
2178,drücken::V,押す,spiest
2179,schieben::V,ずらす,ӧтдортны
2180,schieben::V,ずらす,йӧткыштны
2181,schieben::V,ずらす,stumt
2182,kratzen::V,引っ掻く,гуджӧдны
2183,kratzen::V,引っ掻く,kasīt
2184,kratzen::V,引っ掻く,skrāpēt
2185,lecken::V,なめる,нювны
2186,lecken::V,なめる,lakt
2187,lecken::V,なめる,laizīt
2188,beißen::V,噛む,курччыны
2189,beißen::V,噛む,kost
2190,abreißen::V,剝ぎ取る,орӧдны
2191,abreißen::V,剝ぎ取る,atraut
2192,abreißen::V,剝ぎ取る,atplēst
2193,abschneiden::V,切り取る,вундавны
2194,abschneiden::V,切り取る,nogriezt
2195,binden::V,縛る,гӧрддзавны
2196,binden::V,縛る,кӧртавны
2197,binden::V,縛る,siet
2198,binden::V,縛る,aptīt
2199,stecken::V,差し込む,сюйны
2200,stecken::V,差し込む,bāzt
2201,stecken::V,差し込む,spraust
2202,brechen::V,破る,чегны
2203,brechen::V,破る,lauzt
2204,brechen::V,破る,lauzīt
2205,klopfen::V,とんとん叩く,камгыны
2206,klopfen::V,とんとん叩く,klauvēt
2207,hauen::V,叩く,нӧйнты
2208,hauen::V,叩く,кучкыны
2209,hauen::V,叩く,cirst
2210,hauen::V,叩く,dauzīt
2211,kleben::V,貼る,лемавны
2212,kleben::V,貼る,ляскавны
2213,kleben::V,貼る,līmēt
2214,kleben::V,貼る,lipināt
2215,kleben::V,くっ付ける,лемавны
2216,kleben::V,くっ付ける,ляскавны
2217,kleben::V,くっ付ける,līmēt
2218,kleben::V,くっ付ける,lipināt
2219,reiben::V,擦る,тільны
2220,reiben::V,擦る,зыравны
2221,reiben::V,擦る,rīvēt
2222,reiben::V,擦る,berzēt
2223,streichen::V,塗る,мавтны
2224,streichen::V,塗る,ziest
2225,streichen::V,塗る,triept
2226,schleifen::V,研ぐ,кеслыны
2227,schleifen::V,研ぐ,trīt
2228,schleifen::V,研ぐ,asināt
2229,schneiden::V,切る,шырны
2230,schneiden::V,切る,griezt
2231,schneiden::V,切る,sagriezt
2232,rütteln::V,揺さぶる,легӧдны
2233,rütteln::V,揺さぶる,катлӧдлыны
2234,rütteln::V,揺さぶる,kratīt
2235,rütteln::V,揺さぶる,purināt
2236,schütteln::V,振る,тракӧдны
2237,schütteln::V,振る,kratīt
2238,schütteln::V,揺さぶる,тракӧдны
2239,schütteln::V,揺さぶる,kratīt
2240,schwenken::V,振る,ӧвтны
2241,schwenken::V,振る,шенасьны
2242,schwenken::V,振る,vēzēt
2243,schwenken::V,振る,vēcināt
2244,schütten::V,注ぐ,кисьтны
2245,schütten::V,注ぐ,bērt
2246,füllen::V,いっぱいにする,тыртны
2247,füllen::V,いっぱいにする,pildīt
2248,füllen::V,いっぱいにする,piepildīt
2249,einwickeln::V,包む,тубыртны
2250,einwickeln::V,包む,ietīt
2251,tragen::V,運ぶ,нуны
2252,tragen::V,運ぶ,nest
2253,schleppen::V,引きずる,кыскавны
2254,schleppen::V,引きずる,stiept
2255,schleppen::V,引きずる,staipīt
2256,ziehen::V,引く,кыскыны
2257,ziehen::V,引く,vilkt
2258,aufbewahren::V,預かる,видзны
2259,aufbewahren::V,預かる,glabāt
2260,aufbewahren::V,預かる,uzglabāt
2261,werfen::V,投げる,чӧвтны
2262,werfen::V,投げる,шыбитны
2263,werfen::V,投げる,mest
2264,werfen::V,投げる,sviest
2265,fangen::V,受ける,кутны
2266,fangen::V,受ける,ķert
2267,fangen::V,受ける,uzķert
2268,packen::V,掴む,босьтны
2269,packen::V,掴む,paķert
2270,packen::V,掴む,satvert
2271,verstecken::V,隠す,дзебны
2272,verstecken::V,隠す,slēpt
2273,verstecken::V,隠す,noglabāt
2274,teilen::V,分ける,юкны
2275,teilen::V,分ける,dalīt
2276,schicken::V,送る,ыстыны
2277,schicken::V,送る,sūtīt
2278,schicken::V,送る,atsūtīt
2279,bringen::V,持って行く,вайны
2280,bringen::V,持って行く,atvest
2281,hinzufügen::V,加える,содтыны
2282,hinzufügen::V,加える,pievienot
2283,bekommen::V,得る,босьтны
2284,bekommen::V,得る,dabūt
2285,erhalten::V,受ける,босьтны
2286,erhalten::V,受ける,saņemt
2287,nehmen::V,取る,босьтны
2288,nehmen::V,取る,ņemt
2289,nehmen::V,取る,paņemt
2290,wählen::V,選ぶ,бӧрйыны
2291,wählen::V,選ぶ,ievēlēt
2292,auswählen::V,選ぶ,бӧрйыны
2293,auswählen::V,選ぶ,izvēlēt
2294,bewahren::V,保存する,видзны
2295,bewahren::V,保存する,saglabāt
2296,behindern::V,妨害する,конйӧдлыны
2297,behindern::V,妨害する,джӧмдӧдны
2298,behindern::V,妨害する,kavēt
2299,behindern::V,妨害する,aizkavēt
2300,verderben::V,台無しにする,тшыкӧдны
2301,verderben::V,台無しにする,sabojāt
2302,beschädigen::V,損傷する,тшыкӧдны
2303,beschädigen::V,損傷する,bojāt
2304,beschädigen::V,損傷する,maitāt
2305,zerbrechen::V,割る,жуглыны
2306,zerbrechen::V,割る,salauzt
2307,zerbrechen::V,割る,sadauzīt
2308,zerreißen::V,引き裂く,орӧдны
2309,zerreißen::V,引き裂く,pārraut
2310,zerstören::V,破壊する,жугӧдны
2311,zerstören::V,破壊する,кисьтны
2312,zerstören::V,破壊する,косявны
2313,zerstören::V,破壊する,graut
2314,zerstören::V,破壊する,sagraut
2315,verbrennen::V,焼く,сотны
2316,verbrennen::V,焼く,сотчыны
2317,verbrennen::V,焼く,dedzināt
2318,verbrennen::V,焼く,sadedzināt
