,Concept_ID,az,hi
1436,kratzen::V,qaşımaq,खुरचना
1437,kratzen::V,qaşımaq,खुजलाना
1438,lecken::V,yalamaq,चाटना
1439,beißen::V,dişləmək,काटना
1440,abreißen::V,qoparmaq,तोड़ना
1441,abschneiden::V,ayırmaq,काट करना
1442,binden::V,bağlamaq,बाँधना
1443,stecken::V,soxmaq,खोंसना
1444,brechen::V,qırmaq,तोड़ना
1445,klopfen::V,sındırmaq,खटखटाना
1446,hauen::V,vurmaq,ठोकना
1447,kleben::V,apışdırmaq,चिपकाना
1448,reiben::V,ovmaq,घिसना
1449,reiben::V,ovmaq,रगड़ना
1450,streichen::V,sürtmək,लगाना
1451,schleifen::V,bülövləmək,तेज़ करना
1452,schneiden::V,kəsmək,कतरना
1453,rütteln::V,sirkələmək,झकझोरना
1454,schütteln::V,çalxalamaq,हिलाना
1455,schwenken::V,yelləmək,घुमाना
1456,schütten::V,tökmək,उँडेलना
1457,füllen::V,doldurmaq,भरना
1458,füllen::V,doldurmaq,ठूसना
1459,einwickeln::V,sarımaq,लपेटना
1460,tragen::V,daşımaq,ढोना
1461,schleppen::V,sürükləmək,घसीटना
1462,ziehen::V,çəkmək,खींचना
1463,aufbewahren::V,gizlətmək,रखना
1464,werfen::V,atmaq,फेंकना
1465,fangen::V,tutmaq,पकड़ना
1466,packen::V,yaxalamaq,पकड़ना
1467,verstecken::V,gizlətmək,छिपाना
1468,teilen::V,bölmək,बाँटना
1469,schicken::V,yollamaq,भेजना
1470,schicken::V,göndərmək,भेजना
1471,bringen::V,gətirmək,लाना
1472,hinzufügen::V,əlavə etmək,जोड़ना
1473,bekommen::V,almaq,पाना
1474,bekommen::V,əldə etmək,पाना
1475,erhalten::V,almaq,पाना
1476,erhalten::V,almaq,मिलना
1477,nehmen::V,almaq,लेना
1478,wählen::V,seçmək,चुनना
1479,auswählen::V,arımaq,चुनना
1480,bewahren::V,qorumaq,बनाए रखना
1481,behindern::V,mane olmaq,रोकना
1482,verderben::V,pozmaq,ख़राब करना
1483,beschädigen::V,zədələmək,नुक़सान पहुँचाना
1484,zerbrechen::V,qırmaq,तोड़ना
1485,zerbrechen::V,sındırmaq,तोड़ना
1486,zerreißen::V,yırtmaq,तोड़ना
1487,zerstören::V,dağıtmaq,नष्ट करना
1488,zerstören::V,dağıtmaq,बरबाद करना
1489,verbrennen::V,yandırmaq,जलाना
1490,geben::V,vermək,देना
1491,reichen::V,uzatmaq,थमाना
1492,schenken::V,vermək,भेंट देना
1493,versprechen::V,vəd vermək,वादा करना
1494,wünschen::V,arzulamaq,कामना करना
1495,loben::V,tərifləmək,तारीफ़ करना
1496,küssen::V,öpmək,चूमना
1497,wiegen::V,tərpətmək,झुलाना
1498,zudecken::V,örtmək,ढकना
1499,wecken::V,oyatmaq,जगाना
1500,zeigen::V,göstərmək,दिखाना
1501,führen::V,rəhbərlik etmək,रास्ता दिखाना
1502,lehren::V,öyrətmək,पढ़ाना
1503,unterrichten::V,öyrətmək,सिखाना
1504,unterrichten::V,dərs vermək,सिखाना
1505,aufziehen::V,tərbiyə etmək,पालना
1506,leiten::V,idarə etmək,संचालन करना
1507,antreiben::V,bizləmək,हड़बड़ाना
1508,lassen::V,-tırmaq,-आना
1509,lassen::V,-tırmaq,कराना
1510,einladen::V,dəvət etmək,बुलाना
1511,vereinigen::V,birləşdirmək,मिलाना
1512,vereinigen::V,birləşdirmək,संयुक्त करना
1513,besuchen::V,baş çəkmək,मिलना से
1514,besuchen::V,baş çəkmək,मिलने जाना से
1515,besuchen::V,ziyarət etmək,मिलना से
1516,besuchen::V,ziyarət etmək,मिलने जाना से
1517,treffen::V,rastlaşmaq,मिलना
1518,treffen::V,rast gəlmək,मिलना
1519,sich versammeln::V,toplanmaq,इकट्ठा होना
1520,spielen::V,oynamaq,खेलना
1521,singen::V,oxumaq,गाना
1522,tanzen::V,oynamaq,नाचना
1523,tanzen::V,rəqs etmək,नाचना
1524,sich trennen::V,ayrılmaq,अलग होना
1525,verlassen::V,tərk etmək,छोड़ना
1526,retten::V,xilas etmək,बचाना
1527,bewachen::V,gözətmək,आँख रखना पर
1528,schützen::V,qorumaq,रक्षा करना
1529,verteidigen::V,qorumaq,रक्षा करना
1530,sich schlagen::V,döyüşmək,हाथापाई करना
1531,schießen::V,atmaq,गोली मारना
1532,schießen::V,atəş açmaq,गोली मारना
1533,siegen::V,yenmək,जीतना
1534,siegen::V,yenmək,विजय पाना
1535,ärgern::V,acışdırmaq,चिढ़ाना
1536,schlagen::V,döymək,मारना
1537,treten::V,təpmək,ठोकर मारना
1538,stechen::V,soxmaq,भेदना
1539,stechen::V,soxmaq,भोंकना
1540,stoßen::V,itələmək,धक्का देना
1541,stoßen::V,itələmək,झटका देना
1542,stehlen::V,çalmaq,चोरी करना
1543,stehlen::V,oğurlamaq,चोरी करना
1544,stören::V,pozmaq,बुरा लगना
1545,belästigen::V,narahat etmək,तंग करना
1546,verbergen::V,gizləmək,लुकाना
1547,täuschen::V,aldatmaq,धोखा देना
1548,betrügen::V,aldatmaq,धोखा देना
1549,töten::V,öldürmək,मारना
1550,töten::V,öldürmək,मार डालना
1551,wohnen::V,yaşamaq,रहना
1552,arbeiten::V,işləmək,काम करना
1553,arbeiten::V,çalışmaq,काम करना
1554,sammeln::V,yığmaq,जमा करना
1555,sammeln::V,toplamaq,जमा करना
1556,pflücken::V,qoparmaq,चुनना
1557,pflücken::V,qoparmaq,तोड़ना
1558,jagen::V,ovlamaq,आखेट करना
1559,jagen::V,ovlamaq,शिकार करना
1560,fischen::V,balıq tutmaq,मछली पकड़ना
1561,fassen::V,tutmaq,पकड़ना
1562,hüten::V,güdmək,चराना
1563,treiben::V,haylamaq,हाँकना
1564,anbinden::V,bağlamaq,बाँधना
1565,füttern::V,bəsləmək,खिलाना
1566,melken::V,sağmaq,दुहना
1567,hacken::V,yarmaq,काटना
1568,gießen::V,sulamaq,सींचना
1569,reifen::V,dəymək,पकना
1570,zubereiten::V,bişirmək,पकाना
1571,kochen::V,qaynatmaq,पकाना
1572,kochen::V,qaynatmaq,राँधना
1573,backen::V,bişirmək,पकाना
1574,braten::V,qızartmaq,तलना
1575,braten::V,qızartmaq,भूनना
1576,umrühren::V,qarışdırmaq,फेंटना
1577,stricken::V,hörmək,बुनना
1578,nähen::V,tikmək,सीना
1579,färben::V,boyamaq,रँगना
1580,reinigen::V,təmizləmək,साफ़ करना
1581,reinigen::V,təmizləmək,शुद्ध करना
1582,waschen::V,yumaq,धोना
1583,abwischen::V,silmək,पोंछ्ना
1584,spülen::V,çalxamaq,माँजना
1585,spülen::V,çalxamaq,खँगालना
1586,fegen::V,süpürmək,बुहारना
1587,kehren::V,süpürmək,झाड़ना
1588,baden::V,çimmək,स्नान करना
1589,sich waschen::V,yuyunmaq,नहाना
1590,sich waschen::V,yuyunmaq,हाथ-मुँह धोना
1591,ausziehen::V,soyunmaq,उतारना
1592,anziehen::V,geymək,पहनना
1593,sich anziehen::V,geyinmək,कपड़े पहनना
1594,kämmen::V,daramaq,कंघी करना
1595,schmücken::V,bəzəmək,सजाना
1596,schmücken::V,bəzəmək,सँवारना
1597,sagen::V,demək,कहना
1598,sagen::V,demək,बताना
1599,sagen::V,söymek,कहना
1600,sagen::V,söymek,बताना
1601,sprechen::V,danışmaq,बोलना
1602,reden::V,danışmaq,बोलना
1603,reden::V,danışmaq,बात करना
1604,sich unterhalten::V,söhbət etmək,बात करना
1605,sich unterhalten::V,söhbət etmək,बातचीत करना
1606,fragen::V,soruşmaq,पूछ्ना
1607,fragen::V,soruşmaq,प्रश्न करना
1608,bitten::V,diləmək,माँगना से
1609,bitten::V,xahiş etmək,माँगना से
1610,erzählen::V,bəhs etmək,बताना
1611,mitteilen::V,bildirmək,ख़बर देना
1612,mitteilen::V,bildirmək,सूचना देना
1613,nennen::V,adlandırmaq,नाम देना
1614,rufen::V,çağırmaq,बुलाना
1615,prahlen::V,öyünmək,शेख़ी बघारना
1616,übersetzen::V,tərcümə etmək,अनुवाद करना
1617,denken::V,düşünmək,सोचना
1618,denken::V,fikirləşmək,सोचना
1619,glauben::V,inanmaq,विश्वास करना
1620,bemerken::V,qeyd etmək,ध्यान देना पर
1621,erkennen::V,tanımaq,पहचानना
1622,begreifen::V,anlamaq,समझना
1623,verstehen::V,duymaq,सुनना
1624,lernen::V,öyrənmək,पढ़ना
1625,wissen::V,bilmək,जानना
1626,wissen::V,bilmək,मालूम होना
1627,sich erinnern an::V,xatırlamaq,याद करना
1628,vergessen::V,unutmaq,भूलना
1629,vergessen::V,unutmaq,बिसारना
1630,messen::V,ölçmək,नापना
1631,zählen::V,saymaq,गिनना
1632,rechnen::V,hesablamaq,गणना करना
1633,rechnen::V,hesablamaq,हिसाब करना
1634,lesen::V,oxumaq,पढ़ना
1635,malen::V,şəkil çəkmək,कींचना
1636,zeichnen::V,cızmaq,चित्र कींचना
1637,schreiben::V,yazmaq,लिखना
1638,besitzen::V,yiyələnmək,मालिक होना
1639,besitzen::V,yiyələnmək,स्वामी होना
1640,besitzen::V,malik olmaq,मालिक होना
1641,besitzen::V,malik olmaq,स्वामी होना
1642,kaufen::V,satın almaq,ख़रीदना
1643,verkaufen::V,satmaq,बेचना
1644,bezahlen::V,ödəmək,चुकाना
1645,bezahlen::V,ödəmək,अदा करना
1646,zahlen::V,ödəmək,अदा करना
1647,beherrschen::V,idarə etmək,शासन करना पर
1648,ertragen::V,dözmək,सहना
