,Concept_ID,ru,lv
1601,vierzig::NUM,сорок,нелямын
1602,vierzig::NUM,сорок,četrdesmit
1603,fünfzig::NUM,пятьдесят,ветымын
1604,fünfzig::NUM,пятьдесят,piecdesmit
1605,sechzig::NUM,шестьдесят,квайтымын
1606,sechzig::NUM,шестьдесят,sešdesmit
1607,siebzig::NUM,семьдесят,сизимдас
1608,siebzig::NUM,семьдесят,septiņdesmit
1609,achtzig::NUM,восемьдесят,кӧкъямысдас
1610,achtzig::NUM,восемьдесят,astoņdesmit
1611,neunzig::NUM,девяносто,ӧкмысдас
1612,neunzig::NUM,девяносто,deviņdesmit
1613,hundert::NUM,сто,сё
1614,hundert::NUM,сто,simt
1615,tausend::NUM,тысяча,сюрс
1616,tausend::NUM,тысяча,tūkstoš
1617,und::CNJ,и,и
1618,und::CNJ,и,un
1619,oder::CNJ,или,либӧ
1620,oder::CNJ,или,jeb
1621,oder::CNJ,либо,либӧ
1622,oder::CNJ,либо,jeb
1623,stehen::V,стоять,сулавны
1624,stehen::V,стоять,stāvēt
1625,sitzen::V,сидеть,пукавны
1626,sitzen::V,сидеть,sēdēt
1627,liegen::V,лежать,куйлыны
1628,liegen::V,лежать,gulēt
1629,hängen::V,висеть,ӧшавны
1630,hängen::V,висеть,karāties
1631,werden::V,стать,лоны
1632,werden::V,стать,tapt
1633,passieren::V,случиться,лоны
1634,passieren::V,случиться,notikt
1635,beginnen::V,начаться,кутчысьны
1636,beginnen::V,начаться,кутны
1637,beginnen::V,начаться,sākties
1638,enden::V,кончиться,помасьны
1639,enden::V,кончиться,beigties
1640,wechseln::V,меняться,вежсьыны
1641,wechseln::V,меняться,mainīties
1642,aufgehen[Sonne]::V,взойти,петны
1643,aufgehen[Sonne]::V,взойти,lēkt
1644,aufgehen[Sonne]::V,взойти,uzlēkt
1645,untergehen[Sonne]::V,зайти,пуксьыны
1646,untergehen[Sonne]::V,зайти,noiet
1647,untergehen[Sonne]::V,зайти,rietēt
1648,scheinen[Sonne]::V,светить,югъявны
1649,scheinen[Sonne]::V,светить,югвидзны
1650,scheinen[Sonne]::V,светить,spīdēt
1651,donnern::V,греметь,гымавны
1652,donnern::V,греметь,dārdēt
1653,wehen::V,дуть,пӧльтны
1654,wehen::V,дуть,pūst
1655,strömen::V,литься,киссьыны
1656,strömen::V,литься,līt
1657,strömen::V,литься,plūst
1658,fließen::V,течь,визувтны
1659,fließen::V,течь,tecēt
1660,sich drehen::V,вращаться,бергавны
1661,sich drehen::V,вращаться,grozīties
1662,schwanken::V,колебаться,легны
1663,schwanken::V,колебаться,лайкъявны
1664,schwanken::V,колебаться,līgoties
1665,schwanken::V,колебаться,grīļoties
1666,schwingen::V,качаться,лайкъявны
1667,schwingen::V,качаться,люллявны
1668,schwingen::V,качаться,vēzēties
1669,fallen::V,падать,усьны
1670,fallen::V,падать,krist
1671,brennen::V,гореть,сотчыны
1672,brennen::V,гореть,degt
1673,rauchen::V,дымить,тшынӧдны
1674,rauchen::V,дымить,dūmot
1675,regnen::V,дождить,зэрны
1676,regnen::V,дождить,līt
1677,gefrieren::V,замерзнуть,кынмыны
1678,gefrieren::V,замерзнуть,sasalt
1679,tauen::V,таять,сывны
1680,tauen::V,таять,kust
1681,schmelzen::V,плавиться,сывны
1682,schmelzen::V,плавиться,kust
1683,schmelzen::V,плавиться,nokust
1684,trocknen::V,сохнуть,косьмыны
1685,trocknen::V,сохнуть,žūt
1686,trocknen::V,сохнуть,kaltēties
1687,sieden::V,кипеть,пуны
1688,sieden::V,кипеть,virt
1689,sieden::V,кипеть,vārīties
1690,faulen::V,гнить,сісьмыны
1691,faulen::V,гнить,pūt
1692,faulen::V,гнить,trudēt
1693,verfaulen::V,сгнить,сісьмыны
1694,verfaulen::V,сгнить,sapūt
1695,verfaulen::V,сгнить,satrūdēt
1696,reißen::V,рваться,орны
1697,reißen::V,рваться,plīst
1698,reißen::V,рваться,satrūkt
1699,versinken::V,тонуть,вӧйны
1700,versinken::V,тонуть,grimt
1701,versinken::V,тонуть,nogrimt
1702,vergehen::V,проходить,кольны
1703,vergehen::V,проходить,ордйыны
1704,vergehen::V,проходить,paiet
1705,erscheinen::V,появиться,петкӧдчыны
1706,erscheinen::V,появиться,parādīties
1707,verschwinden::V,исчезнуть,бырны
1708,verschwinden::V,исчезнуть,nozust
1709,sinken::V,спадать,вӧйны
1710,sinken::V,спадать,kristies
1711,abnehmen::V,уменьшиться,чинны
1712,abnehmen::V,уменьшиться,noplakt
1713,abnehmen::V,уменьшиться,mazināties
1714,zunehmen::V,увеличиваться,содны
1715,zunehmen::V,увеличиваться,ыдждыны
1716,zunehmen::V,увеличиваться,pieaugt
1717,zunehmen::V,увеличиваться,pieņemties
1718,steigen::V,подниматься,лыбны
1719,steigen::V,подниматься,kāpt
1720,wachsen::V,расти,быдмыны
1721,wachsen::V,расти,augt
1722,glänzen::V,блестеть,югъявны
1723,glänzen::V,блестеть,дзирдавны
1724,glänzen::V,блестеть,zaigot
1725,glänzen::V,блестеть,laistīties
1726,funkeln::V,сверкать,югъявны
1727,funkeln::V,сверкать,дзирдавны
1728,funkeln::V,сверкать,mirdzēt
1729,funkeln::V,сверкать,dzirkstēt
1730,lärmen::V,шуметь,жувгыны
1731,lärmen::V,шуметь,ыугыны
1732,lärmen::V,шуметь,шумитны
1733,lärmen::V,шуметь,ālēties
1734,lärmen::V,шуметь,trokšņot
1735,läuten::V,звонить,жургыны
1736,läuten::V,звонить,zvanīt
1737,klingeln::V,звонить,звӧнитны
1738,klingeln::V,звонить,zvanīt
1739,klirren::V,звякать,гольскöдчыны
1740,klirren::V,звякать,tinkšķēt
1741,klirren::V,звякать,džinkstēt
1742,brausen::V,бушевать,буавны
1743,brausen::V,бушевать,krākt
1744,brausen::V,бушевать,brāzmot
1745,rauschen::V,шелестеть,кышакывны
1746,rauschen::V,шелестеть,šalkt
1747,klingen::V,звучать,шыавны
1748,klingen::V,звучать,юргыны
1749,klingen::V,звучать,skanēt
1750,klingen::V,звучать,izklausīties
1751,bellen::V,лаять,увтны
1752,bellen::V,лаять,riet
1753,heulen::V,выть,омлявны
1754,heulen::V,выть,вурзавны
1755,heulen::V,выть,kaukt
1756,heulen::V,выть,gaudot
1757,blasen::V,дунуть,пӧльтны
1758,blasen::V,дунуть,pūst
1759,pfeifen::V,свистеть,шутьлявны
1760,pfeifen::V,свистеть,svilpt
1761,pfeifen::V,свистеть,svilpot
1762,schreien::V,кричать,горзыны
1763,schreien::V,кричать,brēkt
1764,schreien::V,кричать,kliegt
1765,stöhnen::V,стонать,ымзыны
1766,stöhnen::V,стонать,vaidēt
1767,zittern::V,дрожать,тіравны
1768,zittern::V,дрожать,drebēt
1769,leben::V,жить,овны
1770,leben::V,жить,dzīvot
1771,geboren werden::V,родиться,чужны
1772,geboren werden::V,родиться,dzimt
1773,atmen::V,дышать,кашкыны
1774,atmen::V,дышать,пошиктыны
1775,atmen::V,дышать,elpot
1776,trinken::V,пить,юны
1777,trinken::V,пить,dzert
1778,essen::V,есть,сёйны
1779,essen::V,есть,ēst
1780,essen::V,кушать,сёйны
1781,essen::V,кушать,ēst
1782,schlucken::V,глотать,ньылавны
1783,schlucken::V,глотать,rīt
1784,müde werden::V,устать,мудзны
1785,müde werden::V,устать,nokust
1786,einschlafen::V,заснуть,ланьтны
1787,einschlafen::V,заснуть,унмовсьны
1788,einschlafen::V,заснуть,iemigt
1789,einschlafen::V,заснуть,aizmigt
1790,schlafen::V,спать,узьны
1791,schlafen::V,спать,gulēt
1792,aufwachen::V,проснуться,садьмыны
1793,aufwachen::V,проснуться,mosties
1794,aufstehen::V,встать,чеччыны
1795,aufstehen::V,встать,celties
1796,sich erholen::V,отдыхать,шойччыны
1797,sich erholen::V,отдыхать,atžirgt
1798,sich erholen::V,отдыхать,atpūsties
1799,krank werden::V,заболеть,висьмыны
1800,krank werden::V,заболеть,sasirgt
1801,krank sein::V,болеть,висьны
1802,krank sein::V,болеть,slimot
1803,schmerzen::V,болеть,висьны
1804,schmerzen::V,болеть,sāpēt
1805,schmerzen::V,болеть,smelgt
1806,husten::V,кашлять,кызны
1807,husten::V,кашлять,klepot
1808,genesen::V,поправиться,бурдны
1809,genesen::V,поправиться,veseļoties
1810,sterben::V,умереть,кувны
1811,sterben::V,умереть,mirt
1812,sterben::V,умереть,nomirt
1813,umkommen::V,погибнуть,кувны
1814,umkommen::V,погибнуть,apsprāgt
1815,umkommen::V,погибнуть,aiziet bojā
1816,sich bewegen::V,двигаться,вӧрзьыны
1817,sich bewegen::V,двигаться,virzīties
1818,sich rühren::V,шевельнуться,вӧрны
1819,sich rühren::V,шевельнуться,вӧрӧдчыны
1820,sich rühren::V,шевельнуться,sagrozīties
1821,sich erheben::V,встать,сувтны
1822,sich erheben::V,встать,piecelties
1823,sich setzen::V,сесть,пуксьыны
1824,sich setzen::V,сесть,sēsties
1825,hinfallen::V,упасть,усьны
1826,hinfallen::V,упасть,sabirt
1827,hinfallen::V,упасть,pakrist
1828,laufen::V,ходить,мyнны
1829,laufen::V,ходить,iet
1830,laufen::V,ходить,skraidīt
1831,schreiten::V,шагать,восьлавны
1832,schreiten::V,шагать,soļot
1833,spazierengehen::V,гулять,гуляйтны
1834,spazierengehen::V,гулять,staigāt
1835,spazierengehen::V,гулять,pastaigāties
1836,eilen::V,спешить,тэрмасьны
1837,eilen::V,спешить,traukt
1838,sich beeilen::V,торопиться,тэрмасьны
1839,sich beeilen::V,торопиться,steigties
1840,sich beeilen::V,торопиться,pasteigties
1841,sausen::V,мчаться,тӧвзьыны
1842,sausen::V,мчаться,drāzt
1843,sausen::V,мчаться,brāzties
1844,rennen::V,бегать,котӧртны
1845,rennen::V,бегать,skriet
1846,springen::V,прыгать,чеччавны
1847,springen::V,прыгать,lēkt
1848,klettern::V,лазать,кышасьны
1849,klettern::V,лазать,кавшасьны
1850,klettern::V,лазать,kāpt
1851,klettern::V,лазать,rāpties
1852,schaukeln::V,раскачиваться,гычасьны
1853,schaukeln::V,раскачиваться,šūpoties
1854,schaukeln::V,раскачиваться,zvalstīties
1855,kriechen::V,ползать,кыссьыны
1856,kriechen::V,ползать,līst
1857,kriechen::V,ползать,rāpot
1858,schwimmen::V,плавать,уявны
1859,schwimmen::V,плавать,peldēt
1860,tauchen::V,нырять,сунавны
1861,tauchen::V,нырять,gremdēties
1862,rudern::V,грести,пелысасьны
1863,rudern::V,грести,airēt
1864,rudern::V,грести,irties
1865,fahren::V,ехать,мунны
1866,fahren::V,ехать,braukt
1867,fliegen::V,летать,лэбны
1868,fliegen::V,летать,lidot
1869,fliegen::V,летать,laisties
1870,gehen::V,идти,мyнны
1871,gehen::V,идти,iet
1872,weggehen::V,уйти,мунавны
1873,weggehen::V,уйти,aiziet
1874,abfahren::V,отправиться,мӧдӧдчыны
1875,abfahren::V,отправиться,atiet
1876,abfahren::V,отправиться,aizbraukt
1877,anhalten::V,остановиться,джӧмдыны
1878,anhalten::V,остановиться,apstāties
1879,hineingehen::V,входить,пырны
1880,hineingehen::V,входить,ieiet
1881,eintreten::V,войти,пырны
1882,eintreten::V,войти,ienākt
1883,kommen::V,прийти,воны
1884,kommen::V,прийти,локны
1885,kommen::V,прийти,nākt
1886,ankommen::V,прибыть,воны
1887,ankommen::V,прибыть,локны
1888,ankommen::V,прибыть,nonākt
1889,ankommen::V,прибыть,ierasties
1890,zurückkommen::V,возвратиться,косны
1891,zurückkommen::V,возвратиться,бергӧдчыны
1892,zurückkommen::V,возвратиться,atgriezties
1893,bleiben::V,остаться,кольны
1894,bleiben::V,остаться,palikt
1895,warten::V,ждать,виччысьны
1896,warten::V,ждать,gaidīt
1897,erwarten::V,ожидать,виччысьны
1898,erwarten::V,ожидать,sagaidīt
1899,suchen::V,искать,корсьны
1900,suchen::V,искать,meklēt
1901,finden::V,найти,казявны
1902,finden::V,найти,rast
1903,finden::V,найти,atrast
1904,versuchen::V,пытаться,заводитчывны
1905,versuchen::V,пытаться,mēģināt
1906,vorbereiten::V,подготовить,дасьтыны
1907,vorbereiten::V,подготовить,gatavot
1908,vorbereiten::V,подготовить,sagatavot
1909,lieben::V,любить,радейтны
1910,lieben::V,любить,mīlēt
1911,mögen::V,любить,радейтны
1912,mögen::V,любить,gribēties
1913,lachen::V,смеяться,серавны
1914,lachen::V,смеяться,серавлыны
1915,lachen::V,смеяться,smiet
1916,lachen::V,смеяться,smieties
1917,rühren::V,растрогать,нормӧдны
1918,rühren::V,растрогать,aizgrābt
1919,weinen::V,плакать,бӧрдны
1920,weinen::V,плакать,raudāt
1921,schimpfen::V,ругаться,видчыны
1922,schimpfen::V,ругаться,rāties
1923,schimpfen::V,ругаться,lamāties
1924,sich ärgern::V,сердиться,скӧравны
1925,sich ärgern::V,сердиться,īgt
1926,sich ärgern::V,сердиться,pukoties
1927,sich ärgern::V,сердиться,dusmoties
1928,sich fürchten::V,бояться,повны
1929,sich fürchten::V,бояться,bīties
1930,sich fürchten::V,бояться,baidīties
1931,fürchten::V,бояться,повны
1932,fürchten::V,бояться,baidīties no
1933,fliehen::V,убегать,пышйыны
1934,fliehen::V,убегать,bēgt
1935,flüchten::V,убежать,пышйыны
1936,flüchten::V,убежать,aizbēgt
1937,sehen::V,видеть,аддзыны
1938,sehen::V,видеть,redzēt
1939,anschauen::V,посмотреть,видзӧдны
1940,anschauen::V,посмотреть,paraudzīties
1941,ansehen::V,смотреть,видзӧдны
1942,ansehen::V,смотреть,aplūkot
1943,hören::V,слышать,кывны
1944,hören::V,слышать,dzirdēt
1945,zuhören::V,слушать,кывзыны
1946,zuhören::V,слушать,klausīties
1947,probieren::V,пробовать,видлыны
1948,probieren::V,пробовать,nogaršot
1949,riechen::V,нюхать,чушкыны
1950,riechen::V,нюхать,ost
1951,riechen::V,нюхать,ostīt
1952,fühlen::V,чувствовать,вежӧртны
1953,fühlen::V,чувствовать,гӧгӧрвоны
1954,fühlen::V,чувствовать,just
1955,fühlen::V,чувствовать,izjust
1956,scheinen::V,казаться,кажитчыны
1957,scheinen::V,казаться,šķist
1958,scheinen::V,казаться,likties
1959,zu sehen sein::V,виднеться,тыдавны
1960,zu sehen sein::V,виднеться,parādīties
1961,vernehmen::V,услышать,кывны
1962,vernehmen::V,услышать,saklausīt
1963,frieren::V,мерзнуть,кынмыны
1964,frieren::V,мерзнуть,salt
1965,tun::V,делать,керны
1966,tun::V,делать,darīt
1967,können::V,мочь,кужны
1968,können::V,мочь,prast
1969,können::V,уметь,кужны
1970,können::V,уметь,prast
1971,wollen::V,хотеть,кӧсйыны
1972,wollen::V,хотеть,gribēt
1973,anfangen::V,начать,заводитны
1974,anfangen::V,начать,пондыны
1975,anfangen::V,начать,sākt
1976,anfangen::V,начать,iesākt
1977,beenden::V,закончить,помавны
1978,beenden::V,закончить,beigt
1979,beenden::V,закончить,pabeigt
1980,aufhören::V,перестать,дугӧдны
1981,aufhören::V,перестать,pārtraukt
1982,gelingen::V,удаться,артмыны
1983,gelingen::V,удаться,izdoties
1984,geraten::V,оказаться,сюрны
1985,geraten::V,оказаться,веськавны
1986,geraten::V,оказаться,veikties
1987,öffnen::V,открыть,восьтыны
1988,öffnen::V,открыть,atvērt
1989,öffnen::V,открыть,attaisīt
1990,schließen::V,закрыть,пӧдлавны
1991,schließen::V,закрыть,slēgt
1992,schließen::V,закрыть,aizvērt
1993,schließen::V,закрыть,aiztaisīt
1994,stellen::V,поставить,сувтӧдны
1995,stellen::V,поставить,likt
1996,stellen::V,поставить,nolikt
1997,setzen::V,посадить,пуксьӧдны
1998,setzen::V,посадить,sēdināt
1999,legen::V,класть,пуктыны
2000,legen::V,класть,likt
2001,berühren::V,трогать,вӧрзьӧдны
2002,berühren::V,трогать,инмӧдчывны
2003,berühren::V,трогать,skart
2004,berühren::V,трогать,aizskart
2005,verbinden::V,связать,йитны
2006,verbinden::V,связать,saistīt
2007,verbinden::V,связать,savienot
2008,bedecken::V,покрыть,вевттьыны
2009,bedecken::V,покрыть,apsegt
2010,bedecken::V,покрыть,pārsegt
2011,aufhängen::V,повесить,ӧшӧдны
2012,aufhängen::V,повесить,джагӧдны
2013,aufhängen::V,повесить,uzkārt
2014,anzünden::V,зажечь,ӧзтыны
2015,anzünden::V,зажечь,aizdegt
2016,anzünden::V,зажечь,aizdedzināt
2017,aufheben::V,поднять,чеччӧдны
2018,aufheben::V,поднять,сувтӧдны
2019,aufheben::V,поднять,pacelt
2020,zurücklassen::V,оставить,кольны
2021,zurücklassen::V,оставить,atstāt
2022,verlieren::V,потерять,воштыны
2023,verlieren::V,потерять,zaudēt
2024,verlieren::V,потерять,pazaudēt
2025,fallen lassen::V,уронить,уськӧдны
2026,fallen lassen::V,уронить,nomest
2027,machen::V,сделать,вӧчны
2028,machen::V,сделать,лӧсьӧдны
2029,machen::V,сделать,darīt
2030,herstellen::V,изготовить,лӧсьӧдны
2031,herstellen::V,изготовить,ražot
2032,herstellen::V,изготовить,izgatavot
2033,bauen::V,строить,лэптыны
2034,bauen::V,строить,celt
2035,bauen::V,строить,būvēt
2036,reparieren::V,чинить,дзоньтавны
2037,reparieren::V,чинить,labot
2038,reparieren::V,чинить,remontēt
2039,verbessern::V,улучшить,бурмӧдны
2040,verbessern::V,улучшить,labot
2041,verbessern::V,улучшить,izlabot
2042,ändern::V,изменить,вежны
2043,ändern::V,изменить,mainīt
2044,graben::V,копать,кодйыны
2045,graben::V,копать,rakt
2046,beugen::V,согнуть,куснявны
2047,beugen::V,согнуть,liekt
2048,biegen::V,погнуть,куснявны
2049,biegen::V,погнуть,liekt
2050,drehen::V,вертеть,бергӧдлыны
2051,drehen::V,вертеть,griezt
2052,wenden::V,повернуть,бергӧдны
2053,wenden::V,повернуть,apgriezt
2054,umdrehen::V,перевернуть,бергӧдны
2055,umdrehen::V,перевернуть,apgriezt
2056,heben::V,поднимать,лэптыны
2057,heben::V,поднимать,celt
2058,heben::V,поднимать,cilāt
2059,heben::V,поднимать,pacelt
2060,hochheben::V,поднять,кыпӧдны
2061,hochheben::V,поднять,pacelt
2062,ergreifen::V,схватить,кутны
2063,ergreifen::V,схватить,paķert
2064,ergreifen::V,схватить,satvert
2065,halten::V,держать,кутны
2066,halten::V,держать,turēt
2067,halten::V,держать,saturēt
2068,drücken::V,нажимать,личкыны
2069,drücken::V,нажимать,топӧдны
2070,drücken::V,нажимать,spiest
2071,schieben::V,толкать,ӧтдортны
2072,schieben::V,толкать,йӧткыштны
2073,schieben::V,толкать,stumt
2074,kratzen::V,скрести,гуджӧдны
2075,kratzen::V,скрести,kasīt
2076,kratzen::V,скрести,skrāpēt
2077,lecken::V,лизать,нювны
2078,lecken::V,лизать,lakt
2079,lecken::V,лизать,laizīt
2080,beißen::V,кусать,курччыны
2081,beißen::V,кусать,kost
2082,abreißen::V,оторвать,орӧдны
2083,abreißen::V,оторвать,atraut
2084,abreißen::V,оторвать,atplēst
2085,abschneiden::V,отрезать,вундавны
2086,abschneiden::V,отрезать,nogriezt
2087,binden::V,вязать,гӧрддзавны
2088,binden::V,вязать,кӧртавны
2089,binden::V,вязать,siet
2090,binden::V,вязать,aptīt
2091,stecken::V,воткнуть,сюйны
2092,stecken::V,воткнуть,bāzt
2093,stecken::V,воткнуть,spraust
2094,brechen::V,сломать,чегны
2095,brechen::V,сломать,lauzt
2096,brechen::V,сломать,lauzīt
2097,klopfen::V,стучать,камгыны
2098,klopfen::V,стучать,klauvēt
2099,hauen::V,бить,нӧйнты
2100,hauen::V,бить,кучкыны
2101,hauen::V,бить,cirst
2102,hauen::V,бить,dauzīt
2103,kleben::V,клеить,лемавны
2104,kleben::V,клеить,ляскавны
2105,kleben::V,клеить,līmēt
2106,kleben::V,клеить,lipināt
2107,reiben::V,тереть,тільны
2108,reiben::V,тереть,зыравны
2109,reiben::V,тереть,rīvēt
2110,reiben::V,тереть,berzēt
2111,streichen::V,намазать,мавтны
2112,streichen::V,намазать,ziest
2113,streichen::V,намазать,triept
2114,schleifen::V,точить,кеслыны
2115,schleifen::V,точить,trīt
2116,schleifen::V,точить,asināt
2117,schneiden::V,резать,шырны
2118,schneiden::V,резать,griezt
2119,schneiden::V,резать,sagriezt
2120,rütteln::V,шатать,легӧдны
2121,rütteln::V,шатать,катлӧдлыны
2122,rütteln::V,шатать,kratīt
2123,rütteln::V,шатать,purināt
2124,schütteln::V,трясти,тракӧдны
2125,schütteln::V,трясти,kratīt
2126,schwenken::V,махать,ӧвтны
2127,schwenken::V,махать,шенасьны
2128,schwenken::V,махать,vēzēt
2129,schwenken::V,махать,vēcināt
2130,schütten::V,налить,кисьтны
2131,schütten::V,налить,bērt
2132,füllen::V,наполнить,тыртны
2133,füllen::V,наполнить,pildīt
2134,füllen::V,наполнить,piepildīt
2135,einwickeln::V,завернуть,тубыртны
2136,einwickeln::V,завернуть,ietīt
2137,tragen::V,нести,нуны
2138,tragen::V,нести,nest
2139,schleppen::V,тащить,кыскавны
2140,schleppen::V,тащить,stiept
2141,schleppen::V,тащить,staipīt
2142,ziehen::V,тянуть,кыскыны
2143,ziehen::V,тянуть,vilkt
2144,aufbewahren::V,хранить,видзны
2145,aufbewahren::V,хранить,glabāt
2146,aufbewahren::V,хранить,uzglabāt
2147,werfen::V,бросать,чӧвтны
2148,werfen::V,бросать,шыбитны
2149,werfen::V,бросать,mest
2150,werfen::V,бросать,sviest
2151,fangen::V,ловить,кутны
2152,fangen::V,ловить,ķert
2153,fangen::V,ловить,uzķert
2154,packen::V,схватить,босьтны
2155,packen::V,схватить,paķert
2156,packen::V,схватить,satvert
2157,verstecken::V,спрятать,дзебны
2158,verstecken::V,спрятать,slēpt
2159,verstecken::V,спрятать,noglabāt
2160,teilen::V,разделить,юкны
2161,teilen::V,разделить,dalīt
2162,schicken::V,посылать,ыстыны
2163,schicken::V,посылать,sūtīt
2164,schicken::V,посылать,atsūtīt
2165,bringen::V,принести,вайны
2166,bringen::V,принести,atvest
2167,hinzufügen::V,добавить,содтыны
2168,hinzufügen::V,добавить,pievienot
2169,bekommen::V,достать,босьтны
2170,bekommen::V,достать,dabūt
2171,erhalten::V,получить,босьтны
2172,erhalten::V,получить,saņemt
2173,nehmen::V,взять,босьтны
2174,nehmen::V,взять,ņemt
2175,nehmen::V,взять,paņemt
2176,wählen::V,выбрать,бӧрйыны
2177,wählen::V,выбрать,ievēlēt
2178,auswählen::V,отобрать,бӧрйыны
2179,auswählen::V,отобрать,izvēlēt
2180,bewahren::V,сохранить,видзны
2181,bewahren::V,сохранить,saglabāt
2182,behindern::V,препятствовать,конйӧдлыны
2183,behindern::V,препятствовать,джӧмдӧдны
2184,behindern::V,препятствовать,kavēt
2185,behindern::V,препятствовать,aizkavēt
2186,verderben::V,испортить,тшыкӧдны
2187,verderben::V,испортить,sabojāt
2188,beschädigen::V,повредить,тшыкӧдны
2189,beschädigen::V,повредить,bojāt
2190,beschädigen::V,повредить,maitāt
2191,zerbrechen::V,разбить,жуглыны
2192,zerbrechen::V,разбить,salauzt
2193,zerbrechen::V,разбить,sadauzīt
2194,zerreißen::V,разорвать,орӧдны
2195,zerreißen::V,разорвать,pārraut
2196,zerstören::V,разрушить,жугӧдны
2197,zerstören::V,разрушить,кисьтны
2198,zerstören::V,разрушить,косявны
2199,zerstören::V,разрушить,graut
2200,zerstören::V,разрушить,sagraut
2201,verbrennen::V,сжечь,сотны
2202,verbrennen::V,сжечь,сотчыны
2203,verbrennen::V,сжечь,dedzināt
2204,verbrennen::V,сжечь,sadedzināt
2205,geben::V,дать,сетны
2206,geben::V,дать,dot
2207,geben::V,дать,padot
2208,reichen::V,передать,сетны
2209,reichen::V,передать,padot
2210,reichen::V,передать,sniegt
2211,schenken::V,дарить,козьнавны
2212,schenken::V,дарить,dāvāt
2213,schenken::V,дарить,dāvināt
2214,versprechen::V,обещать,кыв сетны
2215,versprechen::V,обещать,solīt
2216,versprechen::V,обещать,apsolīt
2217,wünschen::V,желать,кӧсйыны
2218,wünschen::V,желать,vēlēt
2219,wünschen::V,желать,novēlēt
2220,loben::V,хвалить,ошкыны
2221,loben::V,хвалить,lielīt
2222,küssen::V,целовать,окавны
2223,küssen::V,целовать,bučot
2224,küssen::V,целовать,skūpstīt
2225,wiegen::V,качать,гудрӧдлыны
2226,wiegen::V,качать,šūpot
2227,zudecken::V,накрыть,веввттьыны
2228,zudecken::V,накрыть,apklāt
2229,zudecken::V,накрыть,aizsegt
2230,wecken::V,разбудить,садьмӧдны
2231,wecken::V,разбудить,чуксавны
2232,wecken::V,разбудить,modināt
2233,zeigen::V,показать,петкӧдлыны
2234,zeigen::V,показать,rādīt
2235,führen::V,вести,нуӧдны
2236,führen::V,вести,vadīt
2237,lehren::V,учить,велӧдны
2238,lehren::V,учить,mācīt
2239,lehren::V,учить,iemācīt
2240,unterrichten::V,преподавать,велӧдны
2241,unterrichten::V,преподавать,apmācīt
2242,aufziehen::V,воспитать,быдтыны
2243,aufziehen::V,воспитать,uzaudzināt
2244,leiten::V,руководить,веськӧдлыны
2245,leiten::V,руководить,vadīt
2246,leiten::V,руководить,pārzināt
2247,antreiben::V,подгонять,тэрмӧдны
2248,antreiben::V,подгонять,urdīt
2249,antreiben::V,подгонять,mudināt
2250,lassen::V,заставить,тшӧктыны
2251,lassen::V,заставить,ļaut
2252,einladen::V,пригласить,корны
2253,einladen::V,пригласить,ielūgt
2254,einladen::V,пригласить,aicināt
2255,vereinigen::V,объединить,ӧтувтны
2256,vereinigen::V,объединить,котыртны
2257,vereinigen::V,объединить,vienot
2258,vereinigen::V,объединить,apvienot
2259,besuchen::V,посетить,волыны
2260,besuchen::V,посетить,ветлыны
2261,besuchen::V,посетить,apciemot
2262,treffen::V,встретить,вочаӧдны
2263,treffen::V,встретить,паныдавны
2264,treffen::V,встретить,satikt
2265,treffen::V,встретить,sastapt
2266,sich versammeln::V,собраться,лӧсьӧдчыны
2267,sich versammeln::V,собраться,salasīties
2268,sich versammeln::V,собраться,sapulcēties
2269,spielen::V,играть,ворсны
2270,spielen::V,играть,spēlēt
2271,spielen::V,играть,spēlēties
2272,singen::V,петь,сьывны
2273,singen::V,петь,dziedāt
2274,tanzen::V,плясать,йӧктыны
2275,tanzen::V,плясать,diet
2276,tanzen::V,плясать,dejot
2277,tanzen::V,плясать,dancot
2278,tanzen::V,танцевать,йӧктыны
2279,tanzen::V,танцевать,diet
2280,tanzen::V,танцевать,dejot
2281,tanzen::V,танцевать,dancot
2282,sich trennen::V,расстаться,торйӧдчыны
2283,sich trennen::V,расстаться,šķirties
2284,sich trennen::V,расстаться,izšķirties
2285,verlassen::V,покинуть,эновтны
2286,verlassen::V,покинуть,atstāt
2287,retten::V,спасти,видзны
2288,retten::V,спасти,мездыны
2289,retten::V,спасти,glābt
2290,bewachen::V,охранять,видзны
2291,bewachen::V,охранять,sargāt
2292,schützen::V,уберегать,видзны
2293,schützen::V,уберегать,pasargāt
2294,schützen::V,уберегать,aizsargāt
2295,verteidigen::V,защитить,дорйыны
2296,verteidigen::V,защитить,aizstāvēt
2297,sich schlagen::V,драться,косясьны
2298,sich schlagen::V,драться,kauties
2299,sich schlagen::V,драться,izkauties
2300,schießen::V,стрелять,лыйны
2301,schießen::V,стрелять,šaut
2302,schießen::V,стрелять,šaudīt
2303,siegen::V,победить,вермыны
2304,siegen::V,победить,uzvarēt
2305,ärgern::V,сердить,лӧгӧдны
2306,ärgern::V,сердить,лёкмӧдны
2307,ärgern::V,сердить,скӧрмӧдны
2308,ärgern::V,сердить,sadusmot
2309,schlagen::V,ударить,вартны
2310,schlagen::V,ударить,sist
2311,schlagen::V,ударить,triekt
2312,treten::V,пинать,лёгны
2313,treten::V,пинать,майкны
2314,treten::V,пинать,mīt
2315,treten::V,пинать,paspert
2316,stechen::V,уколоть,бышткыны
