,Concept_ID,se,et
4932,wieder::ADV,аввта,jälle
4933,wieder::ADV,о̄дтсэ,jälle
4934,vor::PRP,åvteste,ees
4935,vor::PRP,ålggolin,ees
4936,vor::PRP,ovddas,ees
4937,vor::PRP,oovdâst,ees
4938,vor::PRP,ooudâst,ees
4939,vor::PRP,авьтэмьбе̄лльт,ees
4940,hinter::PRP,duekesne,taha
4941,hinter::PRP,duogen,taha
4942,hinter::PRP,maŋŋelin,taha
4943,hinter::PRP,maŋil,taha
4944,hinter::PRP,duogás,taha
4945,hinter::PRP,tyeḥin,taha
4946,hinter::PRP,tue´ǩǩen,taha
4947,hinter::PRP,маӈельт,taha
4948,unter::PRP,nuelesne,all
4949,unter::PRP,vuolen,all
4950,unter::PRP,vuolde,all
4951,unter::PRP,vyel'ni,all
4952,unter::PRP,vue´llen,all
4953,unter::PRP,вӯлльнҍ,all
4954,durch::PRP,vieken,läbi
4955,durch::PRP,vieken,kaudu
4956,durch::PRP,tjadá,läbi
4957,durch::PRP,tjadá,kaudu
4958,durch::PRP,-rájge,läbi
4959,durch::PRP,-rájge,kaudu
4960,durch::PRP,čađa,läbi
4961,durch::PRP,čađa,kaudu
4962,durch::PRP,čoođâ,läbi
4963,durch::PRP,čoođâ,kaudu
4964,durch::PRP,čõõđ,läbi
4965,durch::PRP,čõõđ,kaudu
4966,durch::PRP,pääi´ǩ,läbi
4967,durch::PRP,pääi´ǩ,kaudu
4968,durch::PRP,че̄д,läbi
4969,durch::PRP,че̄д,kaudu
4970,neben::PRP,baaltese,kõrval
4971,neben::PRP,báldan,kõrval
4972,neben::PRP,bálddas,kõrval
4973,neben::PRP,paaldâst,kõrval
4974,neben::PRP,paaldâst,kõrval
4975,neben::PRP,поалльтэ,kõrval
4976,zwischen::PRP,gaskesne,vahel
4977,zwischen::PRP,gasska,vahel
4978,zwischen::PRP,gaskkas,vahel
4979,zwischen::PRP,kooskâst,vahel
4980,zwischen::PRP,kâskka,vahel
4981,zwischen::PRP,кэскэсьт,vahel
4982,zwischen::PRP,кэ̄скэль,vahel
4983,wegen::PRP,dïete,tõttu
4984,wegen::PRP,dïete,pärast
4985,wegen::PRP,gaevhtieh,tõttu
4986,wegen::PRP,gaevhtieh,pärast
4987,wegen::PRP,diehti,tõttu
4988,wegen::PRP,diehti,pärast
4989,wegen::PRP,dihte,tõttu
4990,wegen::PRP,dihte,pärast
4991,wegen::PRP,geažil,tõttu
4992,wegen::PRP,geažil,pärast
4993,wegen::PRP,tet,tõttu
4994,wegen::PRP,tet,pärast
4995,wegen::PRP,diõtt,tõttu
4996,wegen::PRP,diõtt,pärast
4997,wegen::PRP,ǩeäč'ča,tõttu
4998,wegen::PRP,ǩeäč'ča,pärast
4999,wegen::PRP,гуэйке,tõttu
5000,wegen::PRP,гуэйке,pärast
5001,dies::PRN,dihte,see
5002,dies::PRN,dát,see
5003,dies::PRN,dát,see
5004,dies::PRN,táát,see
5005,dies::PRN,tät,see
5006,dies::PRN,tiett-aa,see
5007,dies::PRN,тэдт,see
5008,das::PRN,dohte,see
5009,das::PRN,dat,see
5010,das::PRN,dat,see
5011,das::PRN,tot,see
5012,das::PRN,tõt,see
5013,das::PRN,тудт,see
5014,alles::PRN,gaajhke,kõik
5015,alles::PRN,gájkka,kõik
5016,alles::PRN,buot,kõik
5017,alles::PRN,puoh,kõik
5018,alles::PRN,puk,kõik
5019,alles::PRN,пугк,kõik
5020,ich::PRN,manne,mina
5021,ich::PRN,mån,mina
5022,ich::PRN,månnå,mina
5023,ich::PRN,mun,mina
5024,ich::PRN,mun,mina
5025,ich::PRN,munnâ,mina
5026,ich::PRN,mon,mina
5027,ich::PRN,мунн,mina
5028,du::PRN,datne,sina
5029,du::PRN,dån,sina
5030,du::PRN,don,sina
5031,du::PRN,tun,sina
5032,du::PRN,ton,sina
5033,du::PRN,то̄нн,sina
5034,er::PRN,dïhte,tema
5035,er::PRN,sån,tema
5036,er::PRN,son,tema
5037,er::PRN,sun,tema
5038,er::PRN,son,tema
5039,er::PRN,со̄нн,tema
5040,wir::PRN,mijjieh,me
5041,wir::PRN,mij,me
5042,wir::PRN,mii,me
5043,wir::PRN,mij,me
5044,wir::PRN,mij,me
5045,wir::PRN,мыйй,me
5046,ihr::PRN,dijjie,te
5047,ihr::PRN,dij,te
5048,ihr::PRN,dii,te
5049,ihr::PRN,tij,te
5050,ihr::PRN,tij,te
5051,ihr::PRN,тыйй,te
5052,sie::PRN,dah,nad
5053,sie::PRN,sij,nad
5054,sie::PRN,sii,nad
5055,sie::PRN,sij,nad
5056,sie::PRN,sij,nad
5057,sie::PRN,сыйй,nad
5058,was::FPRN,mij,mis
5059,was::FPRN,mij,mis
5060,was::FPRN,mii,mis
5061,was::FPRN,mii,mis
5062,was::FPRN,mii,mis
5063,was::FPRN,мӣ,mis
5064,wer::FPRN,gie,kes
5065,wer::FPRN,guhti,kes
5066,wer::FPRN,gii,kes
5067,wer::FPRN,guhte,kes
5068,wer::FPRN,kii,kes
5069,wer::FPRN,ǩii,kes
5070,wer::FPRN,kåå´tt,kes
5071,wer::FPRN,ке̄,kes
5072,wo::FADV,gusnie,kus
5073,wo::FADV,gånnå,kus
5074,wo::FADV,gos,kus
5075,wo::FADV,kost,kus
5076,wo::FADV,ko´st,kus
5077,wo::FADV,касьт,kus
5078,wohin::FADV,gogka,kuhu
5079,wohin::FADV,gåsi,kuhu
5080,wohin::FADV,gosa,kuhu
5081,wohin::FADV,kuus,kuhu
5082,wohin::FADV,koozz,kuhu
5083,wohin::FADV,ко̄з,kuhu
5084,wie::FADV,guktie,kuidas
5085,wie::FADV,gumhtie,kuidas
5086,wie::FADV,gåktu,kuidas
5087,wie::FADV,mot,kuidas
5088,wie::FADV,mahte,kuidas
5089,wie::FADV,mä´htt,kuidas
5090,wie::FADV,ко̄ххт,kuidas
5091,warum::FADV,man,miks
5092,warum::FADV,manen,miks
5093,warum::FADV,manne,miks
5094,warum::FADV,mane,miks
5095,warum::FADV,mondiet,miks
5096,warum::FADV,mõõzz,miks
5097,warum::FADV,mää´nn,miks
5098,warum::FADV,мэ̄йт,miks
5099,warum::FADV,мэ̄ннгуэйке,miks
5100,wieviel::FNUM,man jeenje,mitu
5101,wieviel::FNUM,man jeenje,kui palju
5102,wieviel::FNUM,makta,mitu
5103,wieviel::FNUM,makta,kui palju
5104,wieviel::FNUM,olugo,mitu
5105,wieviel::FNUM,olugo,kui palju
5106,wieviel::FNUM,kalle,mitu
5107,wieviel::FNUM,kalle,kui palju
5108,wieviel::FNUM,kâ´ll,mitu
5109,wieviel::FNUM,kâ´ll,kui palju
5110,wieviel::FNUM,мэ̄ннве̄рьт,mitu
5111,wieviel::FNUM,мэ̄ннве̄рьт,kui palju
5112,wieviel::FNUM,мэ̄нлянчверьт,mitu
5113,wieviel::FNUM,мэ̄нлянчверьт,kui palju
5114,eins::NUM,akte,üks
5115,eins::NUM,akta,üks
5116,eins::NUM,okta,üks
5117,eins::NUM,ohtâ,üks
5118,eins::NUM,õhtt,üks
5119,eins::NUM,э̄ххт,üks
5120,eins::NUM,о̄ххтэ,üks
5121,zwei::NUM,göökte,kaks
5122,zwei::NUM,guokta,kaks
5123,zwei::NUM,guokte,kaks
5124,zwei::NUM,kyeh'ti,kaks
5125,zwei::NUM,kuõ´htt,kaks
5126,zwei::NUM,кӯххт,kaks
5127,drei::NUM,golme,kolm
5128,drei::NUM,gålmmå,kolm
5129,drei::NUM,golbma,kolm
5130,drei::NUM,kulmâ,kolm
5131,drei::NUM,koumm,kolm
5132,drei::NUM,ко̄ллм,kolm
5133,vier::NUM,njieljie,neli
5134,vier::NUM,niellja,neli
5135,vier::NUM,njeallje,neli
5136,vier::NUM,nelji,neli
5137,vier::NUM,nellj,neli
5138,vier::NUM,не̄лльй,neli
5139,fünf::NUM,vïjhte,viis
5140,fünf::NUM,vihtta,viis
5141,fünf::NUM,vihtta,viis
5142,fünf::NUM,vittâ,viis
5143,fünf::NUM,vitt,viis
5144,fünf::NUM,выдт,viis
5145,sechs::NUM,govhte,kuus
5146,sechs::NUM,guhtta,kuus
5147,sechs::NUM,guhtta,kuus
5148,sechs::NUM,kuttâ,kuus
5149,sechs::NUM,kutt,kuus
5150,sechs::NUM,кудт,kuus
5151,sieben::NUM,tjïjhtje,seitse
5152,sieben::NUM,giehtja,seitse
5153,sieben::NUM,čieža,seitse
5154,sieben::NUM,čiččâm,seitse
5155,sieben::NUM,čiččâm,seitse
5156,sieben::NUM,кыджемь,seitse
5157,acht::NUM,gaektsie,kaheksa
5158,acht::NUM,gáktsa,kaheksa
5159,acht::NUM,gávcci,kaheksa
5160,acht::NUM,käävci,kaheksa
5161,acht::NUM,kääu´c,kaheksa
5162,acht::NUM,ка̄ххц,kaheksa
5163,neun::NUM,uktsie,üheksa
5164,neun::NUM,aktse,üheksa
5165,neun::NUM,ovcci,üheksa
5166,neun::NUM,oovce,üheksa
5167,neun::NUM,å´hcc,üheksa
5168,neun::NUM,аххц,üheksa
5169,zehn::NUM,luhkie,kümme
5170,zehn::NUM,låhke,kümme
5171,zehn::NUM,lågev,kümme
5172,zehn::NUM,logi,kümme
5173,zehn::NUM,loṿe,kümme
5174,zehn::NUM,lååi,kümme
5175,zehn::NUM,лоагкь,kümme
5176,elf::NUM,luhkieakte,üksteist
5177,elf::NUM,lågenanakta,üksteist
5178,elf::NUM,oktanuppelohkái,üksteist
5179,elf::NUM,ohtnubáloh,üksteist
5180,elf::NUM,õtmlo,üksteist
5181,elf::NUM,õhttmlo,üksteist
5182,elf::NUM,э̄ххтэмплоагкь,üksteist
5183,zwölf::NUM,luhkiegöökte,kaksteist
5184,zwölf::NUM,lågenanguokta,kaksteist
5185,zwölf::NUM,guoktenuppelohkái,kaksteist
5186,zwölf::NUM,kyeh'tnubáloh,kaksteist
5187,zwölf::NUM,kuâtmlo,kaksteist
5188,zwölf::NUM,kuâhttmlo,kaksteist
5189,zwölf::NUM,кӯххтэмплоагкь,kaksteist
5190,zwanzig::NUM,göökteluhkie,kakskümmend
5191,zwanzig::NUM,guoktalåhke,kakskümmend
5192,zwanzig::NUM,guoktelogi,kakskümmend
5193,zwanzig::NUM,kyeh'tilov,kakskümmend
5194,zwanzig::NUM,kuâhttlo,kakskümmend
5195,zwanzig::NUM,кӯххтлоагкь,kakskümmend
5196,dreißig::NUM,golmeluhkie,kolmkümmend
5197,dreißig::NUM,gålmmålåhke,kolmkümmend
5198,dreißig::NUM,golbmalogi,kolmkümmend
5199,dreißig::NUM,kulmâlov,kolmkümmend
5200,dreißig::NUM,koummlo,kolmkümmend
5201,dreißig::NUM,ко̄ллмлоагкь,kolmkümmend
5202,vierzig::NUM,njieljieluhkie,nelikümmend
5203,vierzig::NUM,nielljalåhke,nelikümmend
5204,vierzig::NUM,njealljelogi,nelikümmend
5205,vierzig::NUM,neljilov,nelikümmend
5206,vierzig::NUM,nelljlo,nelikümmend
5207,vierzig::NUM,не̄лльйлоагкь,nelikümmend
5208,fünfzig::NUM,vïjhteluhkie,viiskümmend
5209,fünfzig::NUM,vihttalåhke,viiskümmend
5210,fünfzig::NUM,vihttalogi,viiskümmend
5211,fünfzig::NUM,vittâlov,viiskümmend
5212,fünfzig::NUM,vittlo,viiskümmend
5213,fünfzig::NUM,выдтлоагкъ,viiskümmend
5214,sechzig::NUM,govhteluhkie,kuuskümmend
5215,sechzig::NUM,guhttalåhke,kuuskümmend
5216,sechzig::NUM,guhttalogi,kuuskümmend
5217,sechzig::NUM,kuttâlov,kuuskümmend
5218,sechzig::NUM,kuttlo,kuuskümmend
5219,sechzig::NUM,кудтлоагкь,kuuskümmend
5220,siebzig::NUM,tjïjhtjeluhkie,seitsekümmend
5221,siebzig::NUM,gietjavlåhke,seitsekümmend
5222,siebzig::NUM,čiežalogi,seitsekümmend
5223,siebzig::NUM,čiččâmlov,seitsekümmend
5224,siebzig::NUM,čičmlo,seitsekümmend
5225,siebzig::NUM,кыджемьлоагкь,seitsekümmend
5226,achtzig::NUM,gaektsieluhkie,kaheksakümmend
5227,achtzig::NUM,gáktsalåhke,kaheksakümmend
5228,achtzig::NUM,gávccilogi,kaheksakümmend
5229,achtzig::NUM,kähcilov,kaheksakümmend
5230,achtzig::NUM,kä´hcclo,kaheksakümmend
5231,achtzig::NUM,ка̄ххцлоагкь,kaheksakümmend
5232,neunzig::NUM,uktsieluhkie,üheksakümmend
5233,neunzig::NUM,aktselåhke,üheksakümmend
5234,neunzig::NUM,ovccilogi,üheksakümmend
5235,neunzig::NUM,ohcelov,üheksakümmend
5236,neunzig::NUM,å´hcclo,üheksakümmend
5237,neunzig::NUM,аххцлоагкь,üheksakümmend
5238,hundert::NUM,tjuetie,sada
5239,hundert::NUM,tjuohte,sada
5240,hundert::NUM,čuođi,sada
5241,hundert::NUM,čyeti,sada
5242,hundert::NUM,čue´tt,sada
5243,hundert::NUM,чӯдть,sada
5244,tausend::NUM,tåvsene,tuhat
5245,tausend::NUM,stoeretjuetie,tuhat
5246,tausend::NUM,tuvsán,tuhat
5247,tausend::NUM,duhát,tuhat
5248,tausend::NUM,duhát,tuhat
5249,tausend::NUM,tuhháát,tuhat
5250,tausend::NUM,dohat,tuhat
5251,tausend::NUM,то̄а̄фант,tuhat
5252,und::CNJ,jïh,ja
5253,und::CNJ,ja,ja
5254,und::CNJ,ja,ja
5255,und::CNJ,já,ja
5256,und::CNJ,di,ja
5257,und::CNJ,я,ja
5258,und::CNJ,да,ja
5259,und::CNJ,де,ja
5260,oder::CNJ,jallh,või
5261,oder::CNJ,jali,või
5262,oder::CNJ,dahje,või
5263,oder::CNJ,adai,või
5264,oder::CNJ,avi,või
5265,oder::CNJ,le´be,või
5266,oder::CNJ,элэ,või
5267,oder::CNJ,вай,või
5268,stehen::V,tjåadtjodh,seisma
5269,stehen::V,seajsasjidh,seisma
5270,stehen::V,tjuodtjot,seisma
5271,stehen::V,čuožžut,seisma
5272,stehen::V,cuáp'cuđ,seisma
5273,stehen::V,čuâǯ'ǯad,seisma
5274,stehen::V,чуэннче,seisma
5275,sitzen::V,tjahkasjidh,istuma
5276,sitzen::V,tjåhkkåhit,istuma
5277,sitzen::V,čohkkát,istuma
5278,sitzen::V,čokkáđ,istuma
5279,sitzen::V,išttâd åårrad,istuma
5280,sitzen::V,ышштэ,istuma
5281,liegen::V,gaajranidh,lamama
5282,liegen::V,vellahit,lamama
5283,liegen::V,veallát,lamama
5284,liegen::V,viäl'láđ,lamama
5285,liegen::V,liâššâd,lamama
5286,liegen::V,ле̄шшэ,lamama
5287,hängen::V,gævnjasjidh,rippuma
5288,hängen::V,gahtsahit,rippuma
5289,hängen::V,heaŋgát,rippuma
5290,hängen::V,hiäŋ'gáđ,rippuma
5291,hängen::V,sorččad,rippuma
5292,hängen::V,ла̄бпэ,rippuma
5293,werden::V,sjïdtedh,saama
5294,werden::V,sjïdtedh,hakkama
5295,werden::V,sjaddat,saama
5296,werden::V,sjaddat,hakkama
5297,werden::V,beassat,saama
5298,werden::V,beassat,hakkama
5299,werden::V,šoddâđ,saama
5300,werden::V,šoddâđ,hakkama
5301,werden::V,šõddâd,saama
5302,werden::V,šõddâd,hakkama
5303,werden::V,шэ̄ннтэ,saama
5304,werden::V,шэ̄ннтэ,hakkama
5305,passieren::V,vaasedh,juhtuma
5306,passieren::V,sjaddat,juhtuma
5307,passieren::V,dáhpáduvvat,juhtuma
5308,passieren::V,vássit,juhtuma
5309,passieren::V,dáhpáhuvvat,juhtuma
5310,passieren::V,šoddâđ,juhtuma
5311,passieren::V,šõddâd,juhtuma
5312,passieren::V,шэ̄ннтэ,juhtuma
5313,passieren::V,тагсэ,juhtuma
5314,beginnen::V,aelkedh,algama
5315,beginnen::V,aelkedh,hakkama
5316,beginnen::V,álgget,algama
5317,beginnen::V,álgget,hakkama
5318,beginnen::V,álggahit,algama
5319,beginnen::V,álggahit,hakkama
5320,beginnen::V,älgiđ,algama
5321,beginnen::V,älgiđ,hakkama
5322,beginnen::V,ä´lǧǧed,algama
5323,beginnen::V,ä´lǧǧed,hakkama
5324,beginnen::V,о̄а̄лкхуввэ,algama
5325,beginnen::V,о̄а̄лкхуввэ,hakkama
5326,beginnen::V,о̄а̄лкхэднэ,algama
5327,beginnen::V,о̄а̄лкхэднэ,hakkama
5328,enden::V,orrijidh,lõppema
5329,enden::V,hiejttet,lõppema
5330,enden::V,nohkat,lõppema
5331,enden::V,nuuhâđ,lõppema
5332,enden::V,puu´tted,lõppema
5333,enden::V,пудтэ,lõppema
5334,enden::V,кӣркнэ,lõppema
5335,wechseln::V,målsodh,vahelduma
5336,wechseln::V,lånudit,vahelduma
5337,wechseln::V,molssastit,vahelduma
5338,wechseln::V,molsašuddat,vahelduma
5339,wechseln::V,molsođ,vahelduma
5340,wechseln::V,vaaitõõttâd,vahelduma
5341,wechseln::V,вуайхувнэ,vahelduma
5342,aufgehen[Sonne]::V,låvnedh,tõusma
5343,aufgehen[Sonne]::V,årijdit,tõusma
5344,aufgehen[Sonne]::V,lavnnet,tõusma
5345,aufgehen[Sonne]::V,badjánit,tõusma
5346,aufgehen[Sonne]::V,pajaniđ,tõusma
5347,aufgehen[Sonne]::V,pâjjned,tõusma
5348,aufgehen[Sonne]::V,пэ̄ййнэ,tõusma
5349,untergehen[Sonne]::V,luajhtadidh,loojuma
5350,untergehen[Sonne]::V,gáhtot,loojuma
5351,untergehen[Sonne]::V,vidodit,loojuma
5352,untergehen[Sonne]::V,luoitádit,loojuma
5353,untergehen[Sonne]::V,lyeš'tiđ,loojuma
5354,untergehen[Sonne]::V,lue´štted,loojuma
5355,untergehen[Sonne]::V,луэшштэдтэ,loojuma
5356,scheinen[Sonne]::V,goekedh,paistma
5357,scheinen[Sonne]::V,bájttet,paistma
5358,scheinen[Sonne]::V,báitit,paistma
5359,scheinen[Sonne]::V,päštiđ,paistma
5360,scheinen[Sonne]::V,pä´štted,paistma
5361,scheinen[Sonne]::V,па̄шшьтэ,paistma
5362,donnern::V,laakedh,kõmisema
5363,donnern::V,sjærggot,kõmisema
5364,donnern::V,čerget,kõmisema
5365,donnern::V,čiär'guđ,kõmisema
5366,donnern::V,čeärgged,kõmisema
5367,donnern::V,ча̄рркэ,kõmisema
5368,wehen::V,bïegkedh,puhuma
5369,wehen::V,bieggat,puhuma
5370,wehen::V,bieggat,puhuma
5371,wehen::V,pieg'gâđ,puhuma
5372,wehen::V,piõg'gâd,puhuma
5373,wehen::V,пӣӈӈкье,puhuma
5374,strömen::V,galkedh,voolama
5375,strömen::V,gålggåt,voolama
5376,strömen::V,golgat,voolama
5377,strömen::V,kulgâđ,voolama
5378,strömen::V,kolggâd,voolama
5379,strömen::V,ко̄ллкэ,voolama
5380,fließen::V,galkedh,voolama
5381,fließen::V,gålggåt,voolama
5382,fließen::V,golgat,voolama
5383,fließen::V,kulgâđ,voolama
5384,fließen::V,kolggâd,voolama
5385,fließen::V,ко̄ллкэ,voolama
5386,sich drehen::V,jårredh,pöörduma
5387,sich drehen::V,bådnjåsit,pöörduma
5388,sich drehen::V,jorrat,pöörduma
5389,sich drehen::V,juurrâđ,pöörduma
5390,sich drehen::V,joorrâd,pöörduma
5391,sich drehen::V,чо̄ннэ,pöörduma
5392,schwanken::V,syjjedidh,kõikuma
5393,schwanken::V,vábbulit,kõikuma
5394,schwanken::V,suoibut,kõikuma
5395,schwanken::V,juár'buđ,kõikuma
5396,schwanken::V,lâsmmad,kõikuma
5397,schwanken::V,leâujjad,kõikuma
5398,schwanken::V,лыйввэ,kõikuma
5399,schwanken::V,качьедтэ,kõikuma
5400,schwingen::V,gaavedh,võnkuma
5401,schwingen::V,svinhtedh,võnkuma
5402,schwingen::V,gávvat,võnkuma
5403,schwingen::V,hiäi'luđ,võnkuma
5404,schwingen::V,heillad,võnkuma
5405,schwingen::V,мо̄а̄хнэ,võnkuma
5406,fallen::V,gahtjedh,langema
5407,fallen::V,gahttjat,langema
5408,fallen::V,gahččat,langema
5409,fallen::V,jurrâđ,langema
5410,fallen::V,kõččâd,langema
5411,fallen::V,viõr'rled,langema
5412,fallen::V,ёрнэ,langema
5413,fallen::V,кэ̄ххче,langema
5414,brennen::V,bueledh,põlema
5415,brennen::V,buollet,põlema
5416,brennen::V,buollit,põlema
5417,brennen::V,pyelliđ,põlema
5418,brennen::V,pue´lled,põlema
5419,brennen::V,пӯлле,põlema
5420,rauchen::V,soevedidh,suitsema
5421,rauchen::V,berkiestidh,suitsema
5422,rauchen::V,tsåjttset,suitsema
5423,rauchen::V,borgguhit,suitsema
5424,rauchen::V,po'rgestiđ,suitsema
5425,rauchen::V,soicceđ,suitsema
5426,rauchen::V,suõv'veed,suitsema
5427,rauchen::V,суввдэ,suitsema
5428,regnen::V,abrodh,sadama
5429,regnen::V,harvvet,sadama
5430,regnen::V,rássjodit,sadama
5431,regnen::V,arvit,sadama
5432,regnen::V,arved,sadama
5433,regnen::V,â´brred,sadama
5434,regnen::V,аббрэ,sadama
5435,gefrieren::V,gelmedh,kinni külmuma
5436,gefrieren::V,jeangodh,kinni külmuma
5437,gefrieren::V,jiegŋot,kinni külmuma
5438,gefrieren::V,galbmot,kinni külmuma
5439,gefrieren::V,jiäŋŋuđ,kinni külmuma
5440,gefrieren::V,jiõŋŋâd,kinni külmuma
5441,gefrieren::V,kâ´lmmed,kinni külmuma
5442,gefrieren::V,калльме,kinni külmuma
5443,tauen::V,leamkedh,sulama
5444,tauen::V,suddat,sulama
5445,tauen::V,sagŋadit,sulama
5446,tauen::V,suddat,sulama
5447,tauen::V,suddâđ,sulama
5448,tauen::V,suddâd,sulama
5449,tauen::V,sõõŋŋâd,sulama
5450,tauen::V,суннтэ,sulama
5451,schmelzen::V,sjalkedh,sulama
5452,schmelzen::V,suddat,sulama
5453,schmelzen::V,suddat,sulama
5454,schmelzen::V,suddâđ,sulama
5455,schmelzen::V,sooŋŋâđ,sulama
5456,schmelzen::V,suddâd,sulama
5457,schmelzen::V,sõõŋŋâd,sulama
5458,schmelzen::V,суннтэ,sulama
5459,trocknen::V,gajhkedh,kuivama
5460,trocknen::V,gåjkkåt,kuivama
5461,trocknen::V,goikat,kuivama
5462,trocknen::V,iiŋŋâđ,kuivama
5463,trocknen::V,iiŋŋâd,kuivama
5464,trocknen::V,koškkâd,kuivama
5465,trocknen::V,ко̄шшкэ,kuivama
5466,sieden::V,doeltedh,keema
5467,sieden::V,duolldat,keema
5468,sieden::V,duoldat,keema
5469,sieden::V,tuol'dâđ,keema
5470,sieden::V,tuõlddâd,keema
5471,sieden::V,тӯллтэ,keema
5472,faulen::V,rååknedh,mädanema
5473,faulen::V,mïetskedh,mädanema
5474,faulen::V,miesskat,mädanema
5475,faulen::V,mieskat,mädanema
5476,faulen::V,guohcagit,mädanema
5477,faulen::V,kálágiđ,mädanema
5478,faulen::V,kuo'câgiđ,mädanema
5479,faulen::V,kuõccjed,mädanema
5480,faulen::V,мӣццкэ,mädanema
5481,verfaulen::V,rååknedh,mädanema
5482,verfaulen::V,mïetskedh,mädanema
5483,verfaulen::V,miesskat,mädanema
5484,verfaulen::V,mieskat,mädanema
5485,verfaulen::V,guohcagit,mädanema
5486,verfaulen::V,kálágiđ,mädanema
5487,verfaulen::V,kuo'câgiđ,mädanema
5488,verfaulen::V,kuõccjed,mädanema
5489,verfaulen::V,кӯццке,mädanema
5490,reißen::V,gäjhkanidh,rebenema
5491,reißen::V,ráhkat,rebenema
5492,reißen::V,liejmedit,rebenema
5493,reißen::V,gaikánit,rebenema
5494,reißen::V,kiškuđ,rebenema
5495,reißen::V,rõttsed,rebenema
5496,reißen::V,лӯнтнэ,rebenema
5497,reißen::V,кышшксэллэ,rebenema
5498,versinken::V,våajodh,uppuma
5499,versinken::V,vuodjot,uppuma
5500,versinken::V,tjalggat,uppuma
5501,versinken::V,vuodjut,uppuma
5502,versinken::V,vuáijuđ,uppuma
5503,versinken::V,vuäjjad,uppuma
5504,versinken::V,вуаййе,uppuma
5505,vergehen::V,vaesedh,mööduma
5506,vergehen::V,vásset,mööduma
5507,vergehen::V,gollat,mööduma
5508,vergehen::V,kullâđ,mööduma
5509,vergehen::V,jåå´tted,mööduma
5510,vergehen::V,ва̄ссэ,mööduma
5511,vergehen::V,ӣллъюввэ,mööduma
5512,erscheinen::V,vååjnedh,ilmuma
5513,erscheinen::V,ihtet,ilmuma
5514,erscheinen::V,ihtit,ilmuma
5515,erscheinen::V,albmodit,ilmuma
5516,erscheinen::V,a'lmostuđ,ilmuma
5517,erscheinen::V,ee´tted,ilmuma
5518,erscheinen::V,čuäitõõttâd,ilmuma
5519,erscheinen::V,i´lmstõõvvâd,ilmuma
5520,erscheinen::V,ыдтӭ,ilmuma
5521,verschwinden::V,haajpanidh,kaduma
5522,verschwinden::V,gáhtot,kaduma
5523,verschwinden::V,jávkat,kaduma
5524,verschwinden::V,jä'vkittiđ,kaduma
5525,verschwinden::V,jaukkâd,kaduma
5526,verschwinden::V,hää´vjed,kaduma
5527,verschwinden::V,ка̄дтэ,kaduma
5528,sinken::V,våajodh,vajuma
5529,sinken::V,våajodh,langema
5530,sinken::V,tsoahkot,vajuma
5531,sinken::V,tsoahkot,langema
5532,sinken::V,snjoaredit,vajuma
5533,sinken::V,snjoaredit,langema
5534,sinken::V,čalgat,vajuma
5535,sinken::V,čalgat,langema
5536,sinken::V,luáš'tádâttâđ,vajuma
5537,sinken::V,luáš'tádâttâđ,langema
5538,sinken::V,njeeijâđ,vajuma
5539,sinken::V,njeeijâđ,langema
5540,sinken::V,luâšttõõttâd,vajuma
5541,sinken::V,luâšttõõttâd,langema
5542,sinken::V,njeâjjad,vajuma
5543,sinken::V,njeâjjad,langema
5544,sinken::V,луэшштэдтэ,vajuma
5545,sinken::V,луэшштэдтэ,langema
5546,abnehmen::V,nåhkedidh,vähenema
5547,abnehmen::V,nåhkedidh,kahenema
5548,abnehmen::V,unnot,vähenema
5549,abnehmen::V,unnot,kahenema
5550,abnehmen::V,binnot,vähenema
5551,abnehmen::V,binnot,kahenema
5552,abnehmen::V,geahppánit,vähenema
5553,abnehmen::V,geahppánit,kahenema
5554,abnehmen::V,kiäp'pániđ,vähenema
5555,abnehmen::V,kiäp'pániđ,kahenema
5556,abnehmen::V,ǩeäp'pned,vähenema
5557,abnehmen::V,ǩeäp'pned,kahenema
5558,abnehmen::V,уһцнэ,vähenema
5559,abnehmen::V,уһцнэ,kahenema
5560,steigen::V,tjuedtjielidh,tõusma
5561,steigen::V,tjuedtjielidh,üles minema
5562,steigen::V,allánit,tõusma
5563,steigen::V,allánit,üles minema
5564,steigen::V,badjánit,tõusma
5565,steigen::V,badjánit,üles minema
5566,steigen::V,allánit,tõusma
5567,steigen::V,allánit,üles minema
5568,steigen::V,alaniđ,tõusma
5569,steigen::V,alaniđ,üles minema
5570,steigen::V,âllned,tõusma
5571,steigen::V,âllned,üles minema
5572,steigen::V,pâjjned,tõusma
5573,steigen::V,pâjjned,üles minema
5574,steigen::V,пэ̄ййнэ,tõusma
5575,steigen::V,пэ̄ййнэ,üles minema
5576,wachsen::V,suvvedh,kasvama
5577,wachsen::V,sjïdtedh,kasvama
5578,wachsen::V,sjaddat,kasvama
5579,wachsen::V,šaddat,kasvama
5580,wachsen::V,stuorrut,kasvama
5581,wachsen::V,šoddâđ,kasvama
5582,wachsen::V,šõddâd,kasvama
5583,wachsen::V,шэ̄ннтэ,kasvama
5584,glänzen::V,gïjkedh,läikimä
5585,glänzen::V,guohkat,läikimä
5586,glänzen::V,guojttet,läikimä
5587,glänzen::V,deadjut,läikimä
5588,glänzen::V,gildit,läikimä
5589,glänzen::V,kolottiđ,läikimä
5590,glänzen::V,pe´lǩǩed,läikimä
5591,glänzen::V,leä´dǧǧed,läikimä
