,Concept_ID,ka,it
1413,verstehen::V,გაიგონებს,comprèndere
1414,lernen::V,ისწავლის,imparare
1415,lernen::V,ისწავლის,apprèndere
1416,wissen::V,ეცოდინება,sapere
1417,sich erinnern an::V,მოიგონებს,ricordare
1418,sich erinnern an::V,მოიგონებს,ricordarsi di
1419,sich erinnern an::V,გაიხსენებს,ricordare
1420,sich erinnern an::V,გაიხსენებს,ricordarsi di
1421,vergessen::V,ივიწყებს,dimenticare
1422,messen::V,ზომავს,misurare
1423,zählen::V,ითვლის,contare
1424,rechnen::V,გაიანგარიშებს,contare
1425,rechnen::V,გაიანგარიშებს,calcolare
1426,lesen::V,კითხულობს,lèggere
1427,malen::V,ხატავს,dipìngere
1428,zeichnen::V,ხაზავს,disegnare
1429,schreiben::V,დაწერს,scrìvere
1430,besitzen::V,ექნება,possedere
1431,kaufen::V,ყიდულობს,comprare
1432,kaufen::V,ყიდულობს,acquistare
1433,verkaufen::V,გაყიდის,vendere
1434,bezahlen::V,გადაიხდის,pagare
1435,zahlen::V,გადაიხდის,pagare
1436,beherrschen::V,ფლობს,dominare
1437,ertragen::V,მოითმენს,sopportare
