,Concept_ID,nl,se
4690,sofort::ADV,aanstonds,dakkaviđe
4691,sofort::ADV,aanstonds,tállán
4692,sofort::ADV,aanstonds,naraaz
4693,sofort::ADV,aanstonds,атть
4694,sofort::ADV,onmiddelijk,dallegh
4695,sofort::ADV,onmiddelijk,dalá
4696,sofort::ADV,onmiddelijk,dalánagi
4697,sofort::ADV,onmiddelijk,dakkavide
4698,sofort::ADV,onmiddelijk,dakkaviđe
4699,sofort::ADV,onmiddelijk,tállán
4700,sofort::ADV,onmiddelijk,naraaz
4701,sofort::ADV,onmiddelijk,атть
4702,später::ADV,later,mænngan 
4703,später::ADV,later,maŋŋebut
4704,später::ADV,later,maŋŋel
4705,später::ADV,later,maŋ̣eláá
4706,später::ADV,later,mâ´ŋŋlakast
4707,später::ADV,later,маӈӈа
4708,jetzt::ADV,nu,daelie
4709,jetzt::ADV,nu,dal
4710,jetzt::ADV,nu,dal
4711,jetzt::ADV,nu,tääl
4712,jetzt::ADV,nu,ââ´n
4713,jetzt::ADV,nu,атть
4714,jetzt::ADV,nou,daelie
4715,jetzt::ADV,nou,dal
4716,jetzt::ADV,nou,dal
4717,jetzt::ADV,nou,tääl
4718,jetzt::ADV,nou,ââ´n
4719,jetzt::ADV,nou,атть
4720,jetzt::ADV,thans,daelie
4721,jetzt::ADV,thans,dal
4722,jetzt::ADV,thans,dal
4723,jetzt::ADV,thans,tääl
4724,jetzt::ADV,thans,ââ´n
4725,jetzt::ADV,thans,атть
4726,heute::ADV,heden,daenbien
4727,heute::ADV,heden,uddni
4728,heute::ADV,heden,odne
4729,heute::ADV,heden,onne
4730,heute::ADV,heden,tä´bbe
4731,heute::ADV,heden,та̄ррьм
4732,heute::ADV,vandaag,daenbien
4733,heute::ADV,vandaag,uddni
4734,heute::ADV,vandaag,odne
4735,heute::ADV,vandaag,onne
4736,heute::ADV,vandaag,tä´bbe
4737,heute::ADV,vandaag,та̄ррьм
4738,morgen::ADV,morgen,jirreden
4739,morgen::ADV,morgen,idet
4740,morgen::ADV,morgen,ihttin
4741,morgen::ADV,morgen,itten
4742,morgen::ADV,morgen,jâđđa
4743,morgen::ADV,morgen,янта
4744,bald::ADV,gauw,varke
4745,bald::ADV,gauw,ruvva
4746,bald::ADV,gauw,farga
4747,bald::ADV,gauw,vorgâ
4748,bald::ADV,gauw,sõrgg
4749,bald::ADV,gauw,вэхтэнне
4750,bald::ADV,weldra,varke
4751,bald::ADV,weldra,ruvva
4752,bald::ADV,weldra,farga
4753,bald::ADV,weldra,vorgâ
4754,bald::ADV,weldra,sõrgg
4755,bald::ADV,weldra,вэхтэнне
4756,dann::ADV,dan,die
4757,dann::ADV,dan,dalloj
4758,dann::ADV,dan,de
4759,dann::ADV,dan,te
4760,dann::ADV,dan,de
4761,dann::ADV,dan,teä
4762,dann::ADV,dan,â´tte
4763,dann::ADV,dan,те
4764,dann::ADV,toen,die
4765,dann::ADV,toen,dalloj
4766,dann::ADV,toen,de
4767,dann::ADV,toen,te
4768,dann::ADV,toen,de
4769,dann::ADV,toen,teä
4770,dann::ADV,toen,â´tte
4771,dann::ADV,toen,те
4772,gestern::ADV,gisteren,jååktan
4773,gestern::ADV,gisteren,iektu
4774,gestern::ADV,gisteren,ikte
4775,gestern::ADV,gisteren,jieh't
4776,gestern::ADV,gisteren,jåhtta
4777,gestern::ADV,gisteren,яххта
4778,einst::ADV,eens,dejpeli
4779,einst::ADV,eens,åvdebut
4780,einst::ADV,eens,áigi
4781,einst::ADV,eens,dolin
4782,einst::ADV,eens,tovle
4783,einst::ADV,eens,tuu´l
4784,einst::ADV,eens,э̄ххьтэшьт
4785,damals::ADV,toen,aejkien
4786,damals::ADV,toen,dalloj
4787,damals::ADV,toen,dalle
4788,damals::ADV,toen,talle
4789,damals::ADV,toen,te´l
4790,damals::ADV,toen,teä´l
4791,damals::ADV,toen,танна
4792,damals::ADV,destijds,aejkien
4793,damals::ADV,destijds,dalloj
4794,damals::ADV,destijds,dalle
4795,damals::ADV,destijds,talle
4796,damals::ADV,destijds,te´l
4797,damals::ADV,destijds,teä´l
4798,damals::ADV,destijds,танна
4799,danach::ADV,daarna,mïnngesne
4800,danach::ADV,daarna,dan maŋŋela
4801,danach::ADV,daarna,maŋŋil
4802,danach::ADV,daarna,das maŋŋá
4803,danach::ADV,daarna,maŋ̣a
4804,danach::ADV,daarna,mâ´ŋŋlest
4805,danach::ADV,daarna,маӈӈа
4806,vorher::ADV,vooraf,aarebi
4807,vorher::ADV,vooraf,åvddål
4808,vorher::ADV,vooraf,árat
4809,vorher::ADV,vooraf,ovdâl
4810,vorher::ADV,vooraf,ouddâl
4811,vorher::ADV,vooraf,а̄йка
4812,vorher::ADV,van tevoren,aarebi
4813,vorher::ADV,van tevoren,åvddål
4814,vorher::ADV,van tevoren,árat
4815,vorher::ADV,van tevoren,ovdâl
4816,vorher::ADV,van tevoren,ouddâl
4817,vorher::ADV,van tevoren,а̄йка
4818,zuerst::ADV,eerst,voestegh
4819,zuerst::ADV,eerst,álgon
4820,zuerst::ADV,eerst,vuos
4821,zuerst::ADV,eerst,vuohččan
4822,zuerst::ADV,eerst,vuoč'čin
4823,zuerst::ADV,eerst,vuõ´ste
4824,zuerst::ADV,eerst,vuõs'smõõssân
4825,zuerst::ADV,eerst,э̄ввтла
4826,zuerst::ADV,eerst,э̄ввтэль
4827,zuerst::ADV,het eerst,voestegh
4828,zuerst::ADV,het eerst,álgon
4829,zuerst::ADV,het eerst,vuos
4830,zuerst::ADV,het eerst,vuohččan
4831,zuerst::ADV,het eerst,vuoč'čin
4832,zuerst::ADV,het eerst,vuõ´ste
4833,zuerst::ADV,het eerst,vuõs'smõõssân
4834,zuerst::ADV,het eerst,э̄ввтла
4835,zuerst::ADV,het eerst,э̄ввтэль
4836,einmal::ADV,eens,ikth
4837,einmal::ADV,eens,akti
4838,einmal::ADV,eens,okte
4839,einmal::ADV,eens,ohtii
4840,einmal::ADV,eens,kojo
4841,einmal::ADV,eens,måttmešt
4842,einmal::ADV,eens,э̄фт вэ̄рр
4843,einmal::ADV,eenmaal,ikth
4844,einmal::ADV,eenmaal,akti
4845,einmal::ADV,eenmaal,okte
4846,einmal::ADV,eenmaal,ohtii
4847,einmal::ADV,eenmaal,kojo
4848,einmal::ADV,eenmaal,måttmešt
4849,einmal::ADV,eenmaal,э̄фт вэ̄рр
4850,manchmal::ADV,soms,muvhtene
4851,manchmal::ADV,soms,muhttijn
4852,manchmal::ADV,soms,duolla dálla
4853,manchmal::ADV,soms,muhtumin
4854,manchmal::ADV,soms,kuásnii
4855,manchmal::ADV,soms,måttmešt
4856,manchmal::ADV,soms,kuä´ss-ne
4857,manchmal::ADV,soms,мудта вэ̄р
4858,oft::ADV,vaak,daamtaj
4859,oft::ADV,vaak,álu
4860,oft::ADV,vaak,ábaj
4861,oft::ADV,vaak,dájvvá
4862,oft::ADV,vaak,dávjá
4863,oft::ADV,vaak,távjá
4864,oft::ADV,vaak,täujja
4865,oft::ADV,vaak,то̄а̄ййв
4866,oft::ADV,dikwijls,daamtaj
4867,oft::ADV,dikwijls,álu
4868,oft::ADV,dikwijls,ábaj
4869,oft::ADV,dikwijls,dájvvá
4870,oft::ADV,dikwijls,dávjá
4871,oft::ADV,dikwijls,távjá
4872,oft::ADV,dikwijls,täujja
4873,oft::ADV,dikwijls,то̄а̄ййв
4874,immer::ADV,altijd,iktesth
4875,immer::ADV,altijd,eejnegen
4876,immer::ADV,altijd,agev
4877,immer::ADV,altijd,álo
4878,immer::ADV,altijd,ain
4879,immer::ADV,altijd,ovttuu
4880,immer::ADV,altijd,pâi
4881,immer::ADV,altijd,пай
4882,niemals::ADV,nooit,ij gåessie
4883,niemals::ADV,nooit,ij goassak
4884,niemals::ADV,nooit,ij ihkenis
4885,niemals::ADV,nooit,ii goassege
4886,niemals::ADV,nooit,ij kuás'sin
4887,niemals::ADV,nooit,ij ni kuä´ss
4888,niemals::ADV,nooit,эйй никуэссь
4889,hier::ADV,hier,daagkoe
4890,hier::ADV,hier,dála
4891,hier::ADV,hier,dánna
4892,hier::ADV,hier,dá
4893,hier::ADV,hier,dás
4894,hier::ADV,hier,taa
4895,hier::ADV,hier,tää
4896,hier::ADV,hier,ta´ltte
4897,hier::ADV,hier,тала
4898,hier::ADV,hier,тэста
4899,hierhin::ADV,hierheen,diekie
4900,hierhin::ADV,hierheen,dási
4901,hierhin::ADV,hierheen,diehki
4902,hierhin::ADV,hierheen,deike
4903,hierhin::ADV,hierheen,teehi
4904,hierhin::ADV,hierheen,tii´ǩ
4905,hierhin::ADV,hierheen,тӣге
4906,von hier::ADV,van hier,daebpede
4907,von hier::ADV,van hier,dássta
4908,von hier::ADV,van hier,dáppelt
4909,von hier::ADV,van hier,dáppe
4910,von hier::ADV,van hier,tástán
4911,von hier::ADV,van hier,tääiǥ
4912,von hier::ADV,van hier,tääi´ben
4913,von hier::ADV,van hier,тэста
4914,von hier::ADV,hiervandaan,daebpede
4915,von hier::ADV,hiervandaan,dássta
4916,von hier::ADV,hiervandaan,dáppelt
4917,von hier::ADV,hiervandaan,dáppe
4918,von hier::ADV,hiervandaan,tástán
4919,von hier::ADV,hiervandaan,tääiǥ
4920,von hier::ADV,hiervandaan,tääi´ben
4921,von hier::ADV,hiervandaan,тэста
4922,dort::ADV,daar,dagkoe
4923,dort::ADV,daar,dale
4924,dort::ADV,daar,dakko
4925,dort::ADV,daar,tuo
4926,dort::ADV,daar,tovben
4927,dort::ADV,daar,to´ben
4928,dort::ADV,daar,тёллэ
4929,dort::ADV,daar,тамьпе
4930,dort::ADV,ginds,dagkoe
4931,dort::ADV,ginds,dale
4932,dort::ADV,ginds,dakko
4933,dort::ADV,ginds,tuo
4934,dort::ADV,ginds,tovben
4935,dort::ADV,ginds,to´ben
4936,dort::ADV,ginds,тёллэ
4937,dort::ADV,ginds,тамьпе
4938,dorthin::ADV,daarheen,dahkoe
4939,dorthin::ADV,daarheen,dåhku
4940,dorthin::ADV,daarheen,dohko
4941,dorthin::ADV,daarheen,diehko
4942,dorthin::ADV,daarheen,tuohu
4943,dorthin::ADV,daarheen,tok
4944,dorthin::ADV,daarheen,tok-aa
4945,dorthin::ADV,daarheen,то̄гэ
4946,geradeaus::ADV,rechtuit,njuolgga
4947,geradeaus::ADV,rechtuit,njuolga
4948,geradeaus::ADV,rechtuit,njuol'gist
4949,geradeaus::ADV,rechtuit,vuoi'gist
4950,geradeaus::ADV,rechtuit,vui´jǧǧest
4951,geradeaus::ADV,rechtuit,вӯййкесьт
4952,geradeaus::ADV,rechtdoor,njuolgga
4953,geradeaus::ADV,rechtdoor,njuolga
4954,geradeaus::ADV,rechtdoor,njuol'gist
4955,geradeaus::ADV,rechtdoor,vuoi'gist
4956,geradeaus::ADV,rechtdoor,vui´jǧǧest
4957,geradeaus::ADV,rechtdoor,вӯййкесьт
4958,vorwärts::ADV,vooruit,fraamme
4959,vorwärts::ADV,vooruit,åvddån
4960,vorwärts::ADV,vooruit,ovddas
4961,vorwärts::ADV,vooruit,oovdâs
4962,vorwärts::ADV,vooruit,ooudâs
4963,vorwärts::ADV,vooruit,ooudårra
4964,vorwärts::ADV,vooruit,эвтэс
4965,vorwärts::ADV,voorwaarts,fraamme
4966,vorwärts::ADV,voorwaarts,åvddån
4967,vorwärts::ADV,voorwaarts,ovddas
4968,vorwärts::ADV,voorwaarts,oovdâs
4969,vorwärts::ADV,voorwaarts,ooudâs
4970,vorwärts::ADV,voorwaarts,ooudårra
4971,vorwärts::ADV,voorwaarts,эвтэс
4972,rückwärts::ADV,achteruit,mænngese
4973,rückwärts::ADV,achteruit,ruoptobadáj
4974,rückwärts::ADV,achteruit,maŋás
4975,rückwärts::ADV,achteruit,majaskulij
4976,rückwärts::ADV,achteruit,mââjas
4977,rückwärts::ADV,achteruit,mâ´ŋŋla
4978,rückwärts::ADV,achteruit,мо̄а̄з
4979,rückwärts::ADV,achteruit,мо̄а̄ст
4980,rückwärts::ADV,achterwaarts,mænngese
4981,rückwärts::ADV,achterwaarts,ruoptobadáj
4982,rückwärts::ADV,achterwaarts,maŋás
4983,rückwärts::ADV,achterwaarts,majaskulij
4984,rückwärts::ADV,achterwaarts,mââjas
4985,rückwärts::ADV,achterwaarts,mâ´ŋŋla
4986,rückwärts::ADV,achterwaarts,мо̄а̄з
4987,rückwärts::ADV,achterwaarts,мо̄а̄ст
4988,zurück::ADV,terug,bååstede
4989,zurück::ADV,terug,ruoptus
4990,zurück::ADV,terug,maŋus
4991,zurück::ADV,terug,ruoktot
4992,zurück::ADV,terug,maassâd
4993,zurück::ADV,terug,vä´st
4994,zurück::ADV,terug,mååusat
4995,zurück::ADV,terug,мо̄а̄з
4996,zurück::ADV,terug,мо̄а̄ст
4997,unten::ADV,beneden,vuelnie
4998,unten::ADV,beneden,vuollen
4999,unten::ADV,beneden,vuollin
5000,unten::ADV,beneden,vyellin
5001,unten::ADV,beneden,vue´llen
5002,unten::ADV,beneden,вӯлльн
5003,unten::ADV,onderaan,vuelnie
5004,unten::ADV,onderaan,vuollen
5005,unten::ADV,onderaan,vuollin
5006,unten::ADV,onderaan,vyellin
5007,unten::ADV,onderaan,vue´llen
5008,unten::ADV,onderaan,вӯлльн
5009,hinab::ADV,omlaag,våålese
5010,hinab::ADV,omlaag,vuolus
5011,hinab::ADV,omlaag,vulos
5012,hinab::ADV,omlaag,vuá'lás
5013,hinab::ADV,omlaag,vuâlas
5014,hinab::ADV,omlaag,валас
5015,hinab::ADV,naar beneden,våålese
5016,hinab::ADV,naar beneden,vuolus
5017,hinab::ADV,naar beneden,vulos
5018,hinab::ADV,naar beneden,vuá'lás
5019,hinab::ADV,naar beneden,vuâlas
5020,hinab::ADV,naar beneden,валас
5021,oben::ADV,boven,bijjene
5022,oben::ADV,boven,baddjen
5023,oben::ADV,boven,badjin
5024,oben::ADV,boven,paijeen
5025,oben::ADV,boven,pâ´jjen
5026,oben::ADV,boven,tunââ´lmest
5027,oben::ADV,boven,пайенҍ
5028,hinauf::ADV,omhoog,bæjjese
5029,hinauf::ADV,omhoog,bajás
5030,hinauf::ADV,omhoog,bajás
5031,hinauf::ADV,omhoog,pajas
5032,hinauf::ADV,omhoog,pââjas
5033,hinauf::ADV,omhoog,пайяс
5034,hinauf::ADV,naar boven,bæjjese
5035,hinauf::ADV,naar boven,bajás
5036,hinauf::ADV,naar boven,bajás
5037,hinauf::ADV,naar boven,pajas
5038,hinauf::ADV,naar boven,pââjas
5039,hinauf::ADV,naar boven,пайяс
5040,überall::ADV,alom,gaajhkene lehkesne
5041,überall::ADV,alom,juohkka sajen
5042,überall::ADV,alom,juohke sajis
5043,überall::ADV,alom,jya'hisaajeest
5044,überall::ADV,alom,vee´zz
5045,überall::ADV,alom,pukvee´zz
5046,überall::ADV,alom,пугквесь
5047,überall::ADV,overal,gaajhkene lehkesne
5048,überall::ADV,overal,juohkka sajen
5049,überall::ADV,overal,juohke sajis
5050,überall::ADV,overal,jya'hisaajeest
5051,überall::ADV,overal,vee´zz
5052,überall::ADV,overal,pukvee´zz
5053,überall::ADV,overal,пугквесь
5054,nicht::ADV,niet,ij
5055,nicht::ADV,niet,ij
5056,nicht::ADV,niet,ii
5057,nicht::ADV,niet,ij
5058,nicht::ADV,niet,ij
5059,nicht::ADV,niet,эйй
5060,ein wenig::ADV,wat,ånnetje
5061,ein wenig::ADV,wat,ahtjetje
5062,ein wenig::ADV,wat,binná
5063,ein wenig::ADV,wat,veahá
5064,ein wenig::ADV,wat,ucánjii
5065,ein wenig::ADV,wat,occanj
5066,ein wenig::ADV,wat,simmna
5067,ein wenig::ADV,wat,сада
5068,ein wenig::ADV,wat,садаматта
5069,kaum::ADV,amper,jallan
5070,kaum::ADV,amper,vánet
5071,kaum::ADV,amper,báljo
5072,kaum::ADV,amper,illá
5073,kaum::ADV,amper,illvaa
5074,kaum::ADV,amper,мале
5075,kaum::ADV,amper,элэлэ
5076,kaum::ADV,nauwelijks,jallan
5077,kaum::ADV,nauwelijks,vánet
5078,kaum::ADV,nauwelijks,báljo
5079,kaum::ADV,nauwelijks,illá
5080,kaum::ADV,nauwelijks,illvaa
5081,kaum::ADV,nauwelijks,мале
5082,kaum::ADV,nauwelijks,элэлэ
5083,sehr::ADV,erg,sagk
5084,sehr::ADV,erg,riek
5085,sehr::ADV,erg,sieldes
5086,sehr::ADV,erg,hui
5087,sehr::ADV,erg,ollu
5088,sehr::ADV,erg,čuuvtij
5089,sehr::ADV,erg,sami
5090,sehr::ADV,erg,čuu´t
5091,sehr::ADV,erg,пэре
5092,sehr::ADV,erg,чофта
5093,sehr::ADV,zeer,sagk
5094,sehr::ADV,zeer,riek
5095,sehr::ADV,zeer,sieldes
5096,sehr::ADV,zeer,hui
5097,sehr::ADV,zeer,ollu
5098,sehr::ADV,zeer,čuuvtij
5099,sehr::ADV,zeer,sami
5100,sehr::ADV,zeer,čuu´t
5101,sehr::ADV,zeer,пэре
5102,sehr::ADV,zeer,чофта
5103,so::ADV,zo,numhtie
5104,so::ADV,zo,nav
5105,so::ADV,zo,nuov
5106,so::ADV,zo,nåv
5107,so::ADV,zo,nu
5108,so::ADV,zo,näävt
5109,so::ADV,zo,de
5110,so::ADV,zo,nu´t
5111,so::ADV,zo,nääi´t
5112,so::ADV,zo,те̄льнэ
5113,noch::ADV,nog,annje
5114,noch::ADV,nog,ájn
5115,noch::ADV,nog,vilá
5116,noch::ADV,nog,ain
5117,noch::ADV,nog,vela
5118,noch::ADV,nog,võl
5119,noch::ADV,nog,veâl
5120,noch::ADV,nog,вя̄л
5121,nur::ADV,maar,ajve
5122,nur::ADV,maar,barre
5123,nur::ADV,maar,dåssjå
5124,nur::ADV,maar,dušše
5125,nur::ADV,maar,váá
5126,nur::ADV,maar,pâi
5127,nur::ADV,maar,leša
5128,nur::ADV,maar,tåå´lǩ
5129,nur::ADV,maar,лэша
5130,nur::ADV,maar,лышшэ
5131,nur::ADV,alleen,ajve
5132,nur::ADV,alleen,barre
5133,nur::ADV,alleen,dåssjå
5134,nur::ADV,alleen,dušše
5135,nur::ADV,alleen,váá
5136,nur::ADV,alleen,pâi
5137,nur::ADV,alleen,leša
5138,nur::ADV,alleen,tåå´lǩ
5139,nur::ADV,alleen,лэша
5140,nur::ADV,alleen,лышшэ
5141,schon::ADV,al,joe
5142,schon::ADV,al,juo
5143,schon::ADV,al,juo
5144,schon::ADV,al,juo
5145,schon::ADV,al,ju´n
5146,schon::ADV,al,ё
5147,schon::ADV,reeds,joe
5148,schon::ADV,reeds,juo
5149,schon::ADV,reeds,juo
5150,schon::ADV,reeds,juo
5151,schon::ADV,reeds,ju´n
5152,schon::ADV,reeds,ё
5153,wieder::ADV,weer,vihth
5154,wieder::ADV,weer,aajmoen
5155,wieder::ADV,weer,vas
5156,wieder::ADV,weer,ådåsis
5157,wieder::ADV,weer,fas
5158,wieder::ADV,weer,vuot
5159,wieder::ADV,weer,vest
5160,wieder::ADV,weer,däs
5161,wieder::ADV,weer,e´pet
5162,wieder::ADV,weer,аввта
5163,wieder::ADV,weer,о̄дтсэ
5164,wieder::ADV,terug,vihth
5165,wieder::ADV,terug,aajmoen
5166,wieder::ADV,terug,vas
5167,wieder::ADV,terug,ådåsis
5168,wieder::ADV,terug,fas
5169,wieder::ADV,terug,vuot
5170,wieder::ADV,terug,vest
5171,wieder::ADV,terug,däs
5172,wieder::ADV,terug,e´pet
5173,wieder::ADV,terug,аввта
5174,wieder::ADV,terug,о̄дтсэ
5175,vergebens::ADV,vergeefs,dåssjåj
5176,vergebens::ADV,vergeefs,duššás
5177,vergebens::ADV,vergeefs,tušás
5178,vergebens::ADV,vergeefs,jääutai
5179,vergebens::ADV,vergeefs,пусьтэльт
5180,vergebens::ADV,tevergeefs,dåssjåj
5181,vergebens::ADV,tevergeefs,duššás
5182,vergebens::ADV,tevergeefs,tušás
5183,vergebens::ADV,tevergeefs,jääutai
5184,vergebens::ADV,tevergeefs,пусьтэльт
5185,vor::PRP,voor,åvteste
5186,vor::PRP,voor,ålggolin
5187,vor::PRP,voor,ovddas
5188,vor::PRP,voor,oovdâst
5189,vor::PRP,voor,ooudâst
5190,vor::PRP,voor,авьтэмьбе̄лльт
5191,hinter::PRP,achter,duekesne
5192,hinter::PRP,achter,duogen
5193,hinter::PRP,achter,maŋŋelin
5194,hinter::PRP,achter,maŋil
5195,hinter::PRP,achter,duogás
5196,hinter::PRP,achter,tyeḥin
5197,hinter::PRP,achter,tue´ǩǩen
5198,hinter::PRP,achter,маӈельт
5199,unter::PRP,onder,nuelesne
5200,unter::PRP,onder,vuolen
5201,unter::PRP,onder,vuolde
5202,unter::PRP,onder,vyel'ni
5203,unter::PRP,onder,vue´llen
5204,unter::PRP,onder,вӯлльнҍ
5205,unter::PRP,beneden,nuelesne
5206,unter::PRP,beneden,vuolen
5207,unter::PRP,beneden,vuolde
5208,unter::PRP,beneden,vyel'ni
5209,unter::PRP,beneden,vue´llen
5210,unter::PRP,beneden,вӯлльнҍ
5211,durch::PRP,door,vieken
5212,durch::PRP,door,tjadá
5213,durch::PRP,door,-rájge
5214,durch::PRP,door,čađa
5215,durch::PRP,door,čoođâ
5216,durch::PRP,door,čõõđ
5217,durch::PRP,door,pääi´ǩ
5218,durch::PRP,door,че̄д
5219,neben::PRP,naast,baaltese
5220,neben::PRP,naast,báldan
5221,neben::PRP,naast,bálddas
5222,neben::PRP,naast,paaldâst
5223,neben::PRP,naast,paaldâst
5224,neben::PRP,naast,поалльтэ
5225,zwischen::PRP,tussen,gaskesne
5226,zwischen::PRP,tussen,gasska
5227,zwischen::PRP,tussen,gaskkas
5228,zwischen::PRP,tussen,kooskâst
5229,zwischen::PRP,tussen,kâskka
5230,zwischen::PRP,tussen,кэскэсьт
5231,zwischen::PRP,tussen,кэ̄скэль
5232,wegen::PRP,wegens,dïete
5233,wegen::PRP,wegens,gaevhtieh
5234,wegen::PRP,wegens,diehti
5235,wegen::PRP,wegens,dihte
5236,wegen::PRP,wegens,geažil
5237,wegen::PRP,wegens,tet
5238,wegen::PRP,wegens,diõtt
5239,wegen::PRP,wegens,ǩeäč'ča
5240,wegen::PRP,wegens,гуэйке
5241,wegen::PRP,vanwege,dïete
5242,wegen::PRP,vanwege,gaevhtieh
5243,wegen::PRP,vanwege,diehti
5244,wegen::PRP,vanwege,dihte
5245,wegen::PRP,vanwege,geažil
5246,wegen::PRP,vanwege,tet
5247,wegen::PRP,vanwege,diõtt
5248,wegen::PRP,vanwege,ǩeäč'ča
5249,wegen::PRP,vanwege,гуэйке
5250,dies::PRN,dit,dihte
5251,dies::PRN,dit,dát
5252,dies::PRN,dit,dát
5253,dies::PRN,dit,táát
5254,dies::PRN,dit,tät
5255,dies::PRN,dit,tiett-aa
5256,dies::PRN,dit,тэдт
5257,das::PRN,dat,dohte
5258,das::PRN,dat,dat
5259,das::PRN,dat,dat
5260,das::PRN,dat,tot
5261,das::PRN,dat,tõt
5262,das::PRN,dat,тудт
5263,alles::PRN,alles,gaajhke
5264,alles::PRN,alles,gájkka
5265,alles::PRN,alles,buot
5266,alles::PRN,alles,puoh
5267,alles::PRN,alles,puk
5268,alles::PRN,alles,пугк
5269,ich::PRN,ik,manne
5270,ich::PRN,ik,mån
5271,ich::PRN,ik,månnå
5272,ich::PRN,ik,mun
5273,ich::PRN,ik,mun
5274,ich::PRN,ik,munnâ
5275,ich::PRN,ik,mon
5276,ich::PRN,ik,мунн
5277,du::PRN,je,datne
5278,du::PRN,je,dån
5279,du::PRN,je,don
5280,du::PRN,je,tun
5281,du::PRN,je,ton
5282,du::PRN,je,то̄нн
5283,du::PRN,jij,datne
5284,du::PRN,jij,dån
5285,du::PRN,jij,don
5286,du::PRN,jij,tun
5287,du::PRN,jij,ton
5288,du::PRN,jij,то̄нн
5289,er::PRN,hij,dïhte
5290,er::PRN,hij,sån
5291,er::PRN,hij,son
5292,er::PRN,hij,sun
5293,er::PRN,hij,son
5294,er::PRN,hij,со̄нн
5295,wir::PRN,we,mijjieh
5296,wir::PRN,we,mij
5297,wir::PRN,we,mii
5298,wir::PRN,we,mij
5299,wir::PRN,we,mij
5300,wir::PRN,we,мыйй
5301,wir::PRN,wij,mijjieh
5302,wir::PRN,wij,mij
5303,wir::PRN,wij,mii
5304,wir::PRN,wij,mij
5305,wir::PRN,wij,mij
5306,wir::PRN,wij,мыйй
5307,ihr::PRN,jullie,dijjie
5308,ihr::PRN,jullie,dij
5309,ihr::PRN,jullie,dii
5310,ihr::PRN,jullie,tij
5311,ihr::PRN,jullie,tij
5312,ihr::PRN,jullie,тыйй
5313,sie::PRN,ze,dah
5314,sie::PRN,ze,sij
5315,sie::PRN,ze,sii
5316,sie::PRN,ze,sij
5317,sie::PRN,ze,sij
5318,sie::PRN,ze,сыйй
5319,sie::PRN,zij,dah
5320,sie::PRN,zij,sij
5321,sie::PRN,zij,sii
5322,sie::PRN,zij,sij
5323,sie::PRN,zij,sij
5324,sie::PRN,zij,сыйй
5325,was::FPRN,wat,mij
5326,was::FPRN,wat,mij
5327,was::FPRN,wat,mii
5328,was::FPRN,wat,mii
5329,was::FPRN,wat,mii
5330,was::FPRN,wat,мӣ
5331,wer::FPRN,wie,gie
5332,wer::FPRN,wie,guhti
5333,wer::FPRN,wie,gii
5334,wer::FPRN,wie,guhte
5335,wer::FPRN,wie,kii
5336,wer::FPRN,wie,ǩii
5337,wer::FPRN,wie,kåå´tt
5338,wer::FPRN,wie,ке̄
5339,wo::FADV,waar,gusnie
5340,wo::FADV,waar,gånnå
5341,wo::FADV,waar,gos
5342,wo::FADV,waar,kost
5343,wo::FADV,waar,ko´st
5344,wo::FADV,waar,касьт
5345,wohin::FADV,waarheen,gogka
5346,wohin::FADV,waarheen,gåsi
5347,wohin::FADV,waarheen,gosa
5348,wohin::FADV,waarheen,kuus
5349,wohin::FADV,waarheen,koozz
5350,wohin::FADV,waarheen,ко̄з
5351,wie::FADV,hoe,guktie
5352,wie::FADV,hoe,gumhtie
5353,wie::FADV,hoe,gåktu
5354,wie::FADV,hoe,mot
5355,wie::FADV,hoe,mahte
5356,wie::FADV,hoe,mä´htt
5357,wie::FADV,hoe,ко̄ххт
5358,warum::FADV,waarom,man
5359,warum::FADV,waarom,manen
5360,warum::FADV,waarom,manne
5361,warum::FADV,waarom,mane
5362,warum::FADV,waarom,mondiet
5363,warum::FADV,waarom,mõõzz
5364,warum::FADV,waarom,mää´nn
5365,warum::FADV,waarom,мэ̄йт
5366,warum::FADV,waarom,мэ̄ннгуэйке
5367,wieviel::FNUM,hoeveel,man jeenje
5368,wieviel::FNUM,hoeveel,makta
5369,wieviel::FNUM,hoeveel,olugo
5370,wieviel::FNUM,hoeveel,kalle
5371,wieviel::FNUM,hoeveel,kâ´ll
5372,wieviel::FNUM,hoeveel,мэ̄ннве̄рьт
5373,wieviel::FNUM,hoeveel,мэ̄нлянчверьт
5374,eins::NUM,één,akte
5375,eins::NUM,één,akta
5376,eins::NUM,één,okta
5377,eins::NUM,één,ohtâ
5378,eins::NUM,één,õhtt
5379,eins::NUM,één,э̄ххт
5380,eins::NUM,één,о̄ххтэ
5381,zwei::NUM,twee,göökte
5382,zwei::NUM,twee,guokta
5383,zwei::NUM,twee,guokte
5384,zwei::NUM,twee,kyeh'ti
5385,zwei::NUM,twee,kuõ´htt
5386,zwei::NUM,twee,кӯххт
5387,drei::NUM,drie,golme
5388,drei::NUM,drie,gålmmå
5389,drei::NUM,drie,golbma
5390,drei::NUM,drie,kulmâ
5391,drei::NUM,drie,koumm
5392,drei::NUM,drie,ко̄ллм
5393,vier::NUM,vier,njieljie
5394,vier::NUM,vier,niellja
5395,vier::NUM,vier,njeallje
5396,vier::NUM,vier,nelji
5397,vier::NUM,vier,nellj
