,Concept_ID,os,lv
738,Spitze::N,бырынкъ,galotne
739,Ende::N,кӕрон,пом
740,Ende::N,кӕрон,gals
741,Ende::N,кӕрон,uzgalis
742,Loch::N,хуынкъ,розь
743,Loch::N,хуынкъ,caurums
744,Winkel::N,къуым,пельӧс
745,Winkel::N,къуым,leņķis
746,Muster::N,нывæфтыд,сер
747,Muster::N,нывæфтыд,piemērs
748,Muster::N,кæдзист,сер
749,Muster::N,кæдзист,piemērs
750,Größe::N,ас,ыджда
751,Größe::N,ас,lielums
752,Länge::N,дӕргъ,кузьта
753,Länge::N,дӕргъ,garums
754,Höhe::N,бæрзонд,джуджда
755,Höhe::N,бæрзонд,augstums
756,Höhe::N,бæрзæнд,джуджда
757,Höhe::N,бæрзæнд,augstums
758,Höhe::N,бæрзонддзинад,джуджда
759,Höhe::N,бæрзонддзинад,augstums
760,Gewicht::N,уӕз,сьӧкта
761,Gewicht::N,уӕз,сьӧкталун
762,Gewicht::N,уӕз,svars
763,Gewicht::N,уӕз,smagums
764,Menge::N,бӕрц,лун
765,Menge::N,бӕрц,числӧ
766,Menge::N,бӕрц,masa
767,Menge::N,бӕрц,daudzums
768,Haufen::N,кӕри,чукӧр
769,Haufen::N,кӕри,čupa
770,Haufen::N,кӕри,grēda
771,Haufen::N,кӕри,kaudze
772,Reihe::N,рӕнхъ,рад
773,Reihe::N,рӕнхъ,rinda
774,Reihe::N,рӕнхъ,virkne
775,Boot::N,чема,пыж
776,Boot::N,чема,laiva
777,Ruder::N,къохар,пелыс
778,Ruder::N,къохар,ӧпаснӧй
779,Ruder::N,къохар,airis
780,Ruder::N,къохар,irklis
781,Schlitten::N,дзоныгъ,дадь
782,Schlitten::N,дзоныгъ,ragavas
783,Ski::N,къахдзоныгътæ,лызь
784,Ski::N,къахдзоныгътæ,slēpe
785,Ski::N,лыжæтæ,лызь
786,Ski::N,лыжæтæ,slēpe
787,Lagerfeuer::N,арт,бипур
788,Lagerfeuer::N,арт,ugunskurs
789,Last::N,уаргъ,сьӧкыдтор
790,Last::N,уаргъ,krava
791,Gang::N,цыд,мунӧм
792,Gang::N,цыд,ветлӧм
793,Gang::N,цыд,eja
794,Gang::N,цыд,gājums
795,Schritt::N,санчъех,воськов
796,Schritt::N,санчъех,воськовтӧм
797,Schritt::N,санчъех,solis
798,Schritt::N,къахдзӕф,воськов
799,Schritt::N,къахдзӕф,воськовтӧм
800,Schritt::N,къахдзӕф,solis
801,Norden::N,цæгат,войвыв
802,Norden::N,цæгат,ziemeļi
803,Süden::N,хуссар,лунвыв
804,Süden::N,хуссар,dienvidi
805,Westen::N,ныгуылæн,рытыв
806,Westen::N,ныгуылæн,rietumi
807,Osten::N,скæсæн,асыв
808,Osten::N,скæсæн,austrumi
809,Holz::N,хъӕдӕрмӕг,пу
810,Holz::N,хъӕдӕрмӕг,koks
811,Holz::N,хъӕдӕрмӕг,koksne
812,Brett::N,фæйнæг,пӧв
813,Brett::N,фæйнæг,dēlis
814,Platte::N,къӕй,плита
815,Platte::N,къӕй,plate
816,Platte::N,къӕй,plāksne
817,Stütze::N,быцæу,пыкӧд
818,Stütze::N,быцæу,мыджӧд
819,Stütze::N,быцæу,balsts
820,Stütze::N,быцæу,atspaids
821,Stange::N,хъил,потш
822,Stange::N,хъил,maikste
823,Stock::N,лӕдзӕг,бедь
824,Stock::N,лӕдзӕг,boze
825,Stock::N,лӕдзӕг,spieķis
826,Stab::N,хъил,зир
827,Stab::N,хъил,zizlis
828,Rohr::N,хӕтӕл,труба
829,Rohr::N,хӕтӕл,caurule
830,Haus::N,хӕдзар,керка
831,Haus::N,хӕдзар,māja
832,Heim::N,къона,горт
833,Heim::N,къона,mājas
834,Ofen::N,пец,пач
835,Ofen::N,пец,krāsns
836,Fußboden::N,астӕрд,джодж
837,Fußboden::N,астӕрд,grīda
838,Tisch::N,стъол,пызан
839,Tisch::N,стъол,galds
840,Stuhl::N,бандон,улӧс
841,Stuhl::N,бандон,krēsls
842,Wiege::N,авдæн,зыбка
843,Wiege::N,авдæн,šūpulis
844,Bett::N,сынтӕг,вольпась
845,Bett::N,сынтӕг,gulta
846,Regal::N,тӕрхӕг,джадж
847,Regal::N,тӕрхӕг,plaukts
848,Regal::N,уӕлвӕйнӕг,джадж
849,Regal::N,уӕлвӕйнӕг,plaukts
850,Kiste::N,асыкк,куд
851,Kiste::N,асыкк,ящик
852,Kiste::N,асыкк,kaste
853,Kiste::N,асыкк,šķirsts
854,Fenster::N,рудзынг,ӧшинь
855,Fenster::N,рудзынг,logs
856,Fenster::N,фæрссаг,ӧшинь
857,Fenster::N,фæрссаг,logs
858,Tür::N,дуар,ӧдзӧс
859,Tür::N,дуар,durvis
860,Tor::N,кулдуар,дзиръя
861,Tor::N,кулдуар,vārti
862,Zaun::N,æмбонд,потшӧс
863,Zaun::N,æмбонд,žogs
864,Zaun::N,быру,потшӧс
865,Zaun::N,быру,žogs
866,Zaun::N,гæрæн,потшӧс
867,Zaun::N,гæрæн,žogs
868,Dach::N,уӕлхӕдзар,вевт
869,Dach::N,уӕлхӕдзар,jumts
870,Leiter::N,асин,пос
871,Leiter::N,асин,kāpnes
872,Leiter::N,асин,redeles
873,Besen::N,уисой,рос
874,Besen::N,уисой,slota
875,Spaten::N,бел,зыр
876,Spaten::N,бел,lāpsta
877,Schaufel::N,æвгæнæн,тэльӧб
878,Schaufel::N,æвгæнæн,liekšķere
879,Schaufel::N,кæфой,тэльӧб
880,Schaufel::N,кæфой,liekšķere
881,Gabel::N,вилкæ,вилки
882,Gabel::N,вилкæ,dakšiņa
883,Löffel::N,уидыг,пань
884,Löffel::N,уидыг,karote
885,Messer::N,кард,пурт
886,Messer::N,кард,nazis
887,Nagel::N,зӕгӕл,тув
888,Nagel::N,зӕгӕл,кӧрт тув
889,Nagel::N,зӕгӕл,nagla
890,Netz::N,хыз,тыв
891,Netz::N,хыз,tīkls
892,Haken::N,хæдз,крук
893,Haken::N,хæдз,āķis
894,Haken::N,хæдз,kāsis
895,Haken::N,хæдз,krampis
896,Haken::N,хæбырæгъ,крук
897,Haken::N,хæбырæгъ,āķis
898,Haken::N,хæбырæгъ,kāsis
899,Haken::N,хæбырæгъ,krampis
900,Griff::N,фистон,нуд
901,Griff::N,фистон,kāts
902,Griff::N,фистон,rokturis
903,Schloss::N,гуыдыр,томан
904,Schloss::N,гуыдыр,aizslēgs
905,Bild::N,ныв,серпас
906,Bild::N,ныв,glezna
907,Figur::N,кæрдгæныв,пертас
908,Figur::N,кæрдгæныв,вежньӧг
909,Figur::N,кæрдгæныв,figūra
910,Puppe::N,чындз,акань
911,Puppe::N,чындз,lelle
912,Beutel::N,дзӕкъул,мешӧк
913,Beutel::N,дзӕкъул,kule
914,Beutel::N,дзӕкъул,maisiņš
915,Bündel::N,баст,кӧртӧд
916,Bündel::N,баст,sainis
917,Tasche::N,хызын,сумка
918,Tasche::N,хызын,soma
919,Tasche::N,дзæкъул,сумка
920,Tasche::N,дзæкъул,soma
921,Eimer::N,къæрта,ведра
922,Eimer::N,къæрта,spainis
923,Eimer::N,чъыбыла,ведра
924,Eimer::N,чъыбыла,spainis
925,Eimer::N,ведра,ведра
926,Eimer::N,ведра,spainis
927,Deckel::N,сæр,пӧдан
928,Deckel::N,сæр,тупкӧд
929,Deckel::N,сæр,vāks
930,Deckel::N,æмбæрзæн,пӧдан
931,Deckel::N,æмбæрзæн,тупкӧд
932,Deckel::N,æмбæрзæн,vāks
933,Geschirr::N,мигæнæн,дозмук
934,Geschirr::N,мигæнæн,тасьті-пань
935,Geschirr::N,мигæнæн,trauki
936,Geschirr::N,мигæнæнтæ,дозмук
937,Geschirr::N,мигæнæнтæ,тасьті-пань
938,Geschirr::N,мигæнæнтæ,trauki
939,Sack::N,голлаг,мешӧк
940,Sack::N,голлаг,maiss
941,Tasse::N,пиала,бекар
942,Tasse::N,пиала,тасьті
943,Tasse::N,пиала,tase
944,Tasse::N,къус,бекар
945,Tasse::N,къус,тасьті
946,Tasse::N,къус,tase
947,Topf::N,аг,гырнич
948,Topf::N,аг,pods
949,Topf::N,чысыл аг,гырнич
950,Topf::N,чысыл аг,pods
951,Kessel::N,аг,пӧрт
952,Kessel::N,аг,katls
953,Essen::N,хӕрд,сёйӧм
954,Essen::N,хӕрд,ēdiens
955,Nahrung::N,хойраг,сёян
956,Nahrung::N,хойраг,barība
957,Speise::N,хӕринаг,сёян
958,Speise::N,хӕринаг,сёянтор
959,Speise::N,хӕринаг,ēdiens
960,Fleisch::N,дзидза,яй
961,Fleisch::N,дзидза,gaļa
962,Fleisch::N,фыдызгъӕл,яй
963,Fleisch::N,фыдызгъӕл,gaļa
964,Getreide::N,халсар,нянь
965,Getreide::N,халсар,labība
966,Brei::N,кас,рок
967,Brei::N,кас,putra
968,Brei::N,кас,biezenis
969,Brot::N,дзул,нянь
970,Brot::N,дзул,maize
971,Scheibe::N,къӕбӕр,шӧрӧм
972,Scheibe::N,къӕбӕр,чӧлан
973,Scheibe::N,къӕбӕр,šķēle
974,Scheibe::N,къӕбӕр,rieciens
975,Fett::N,сой,гос
976,Fett::N,сой,тшог
977,Fett::N,сой,tauki
978,Butter::N,нӕлхӕ,вый
979,Butter::N,нӕлхӕ,sviests
980,Öl::N,зети,вый
981,Öl::N,зети,eļļa
982,Salz::N,цӕхх,сов
983,Salz::N,цӕхх,sāls
984,Suppe::N,бас,шыд
985,Suppe::N,бас,zupa
986,Honig::N,мыд,ма
987,Honig::N,мыд,medus
988,Milch::N,ӕхсыр,йӧв
989,Milch::N,ӕхсыр,piens
990,Tee::N,цай,чай
991,Tee::N,цай,tēja
992,Leder::N,мæскуы,ку
993,Leder::N,мæскуы,āda
994,Wolle::N,фӕсмын,вурун
995,Wolle::N,фӕсмын,vilna
996,Stoff::N,хъуымац,дӧра
997,Stoff::N,хъуымац,drāna
998,Stoff::N,хъуымац,audums
999,Nadel::N,судзин,ем
1000,Nadel::N,судзин,adata
1001,Faden::N,ӕндах,сунис
1002,Faden::N,ӕндах,diegs
1003,Faden::N,ӕндах,pavediens
1004,Knopf::N,цӕппӕр,кизь
1005,Knopf::N,цӕппӕр,poga
1006,Knoten::N,ӕлхынцъ,гӧрӧд
1007,Knoten::N,ӕлхынцъ,mezgls
1008,Farbe::N,ахорæн,краска
1009,Farbe::N,ахорæн,вап
1010,Farbe::N,ахорæн,krāsa
1011,Kleidung::N,дарӕс,паськӧм
1012,Kleidung::N,дарӕс,tērps
1013,Kleidung::N,дарӕс,drēbes
1014,Hemd::N,хӕдон,дӧрӧм
1015,Hemd::N,хӕдон,krekls
1016,Kragen::N,æфцæггот,воротник
1017,Kragen::N,æфцæггот,apkakle
1018,Ärmel::N,дыс,сос
1019,Ärmel::N,дыс,piedurkne
1020,Hose::N,хæлаф,гач
1021,Hose::N,хæлаф,bikses
1022,Hose::N,æддаг хæлаф,гач
1023,Hose::N,æддаг хæлаф,bikses
1024,Hose::N,салбар,гач
1025,Hose::N,салбар,bikses
1026,Gürtel::N,рон,вӧнь
1027,Gürtel::N,рон,josta
1028,Mütze::N,худ,шапка
1029,Mütze::N,худ,cepure
1030,Schuh::N,басмахъ,башмак
1031,Schuh::N,басмахъ,ботинки
1032,Schuh::N,басмахъ,kurpe
1033,Stiefel::N,цырыхъхъ,сапӧг
1034,Stiefel::N,цырыхъхъ,zābaks
1035,Ring::N,къухдарӕн,кытш
1036,Ring::N,къухдарӕн,gredzens
1037,Band::N,лент,лента
1038,Band::N,лент,вундас
1039,Band::N,лент,lente
1040,Kamm::N,сӕрвасӕн,сынан
1041,Kamm::N,сӕрвасӕн,ķemme
1042,Spiegel::N,айдæн,рӧмпӧштан
1043,Spiegel::N,айдæн,spogulis
1044,Spiegel::N,кæсæн,рӧмпӧштан
1045,Spiegel::N,кæсæн,spogulis
1046,Riemen::N,гӕрз,тасма
1047,Riemen::N,гӕрз,siksna
1048,Schnur::N,бӕндӕн,гез
1049,Schnur::N,бӕндӕн,aukla
1050,Decke::N,хъӕццул,эшкын
1051,Decke::N,хъӕццул,шебрас
1052,Decke::N,хъӕццул,sega
1053,Kissen::N,баз,юрлӧс
1054,Kissen::N,баз,spilvens
1055,Tuch::N,кæлмæрзæн,чышъян
1056,Tuch::N,кæлмæрзæн,vadmala
1057,Tuch::N,кæрдæн,чышъян
1058,Tuch::N,кæрдæн,vadmala
1059,Handtuch::N,хисæрфæн,ки чышкӧд
1060,Handtuch::N,хисæрфæн,кизьчышъян
1061,Handtuch::N,хисæрфæн,dvielis
1062,Kraft::N,тых,этш
1063,Kraft::N,тых,эбӧс
1064,Kraft::N,тых,spēks
1065,Kraft::N,хъомыс,этш
1066,Kraft::N,хъомыс,эбӧс
1067,Kraft::N,хъомыс,spēks
1068,Stärke::N,тых,ёнлун
1069,Stärke::N,тых,чорыдлун
1070,Stärke::N,тых,stiprums
1071,Stärke::N,æхсар,ёнлун
1072,Stärke::N,æхсар,чорыдлун
1073,Stärke::N,æхсар,stiprums
1074,Gesundheit::N,æнæниздзинад,дзоньвидзалун
1075,Gesundheit::N,æнæниздзинад,veselība
1076,Krankheit::N,низ,висьӧм
1077,Krankheit::N,низ,slimība
1078,Krankheit::N,рын,висьӧм
1079,Krankheit::N,рын,slimība
1080,Schmerz::N,рис,висьӧм
1081,Schmerz::N,рис,sāpes
1082,Wunde::N,цӕф,дой
1083,Wunde::N,цӕф,brūce
1084,Wunde::N,цӕф,jēlums
1085,Fieber::N,ризӕг,жар
1086,Fieber::N,ризӕг,drudzis
1087,Fieber::N,ризӕг,karstums
1088,Fieber::N,тӕфсӕг,жар
1089,Fieber::N,тӕфсӕг,drudzis
1090,Fieber::N,тӕфсӕг,karstums
1091,Arznei::N,хос,лекарство
1092,Arznei::N,хос,зелля
1093,Arznei::N,хос,zāles
1094,Arznei::N,хос,medikaments
1095,Brücke::N,хид,пос
1096,Brücke::N,хид,tilts
1097,Brunnen::N,цъай,юкмӧс
1098,Brunnen::N,цъай,aka
1099,Weide::N,хизæн,пӧскӧтина
1100,Weide::N,хизæн,ganības
1101,Weide::N,хизæнуат,пӧскӧтина
1102,Weide::N,хизæнуат,ganības
1103,Weide::N,сæрвæт,пӧскӧтина
1104,Weide::N,сæрвæт,ganības
1105,Pfad::N,къахвæндаг,туй
1106,Pfad::N,къахвæндаг,кыснан
1107,Pfad::N,къахвæндаг,taka
1108,Pfad::N,къахвæд,туй
1109,Pfad::N,къахвæд,кыснан
1110,Pfad::N,къахвæд,taka
1111,Weg::N,фӕндаг,туй
1112,Weg::N,фӕндаг,ceļš
1113,Straße::N,фӕндаг,туй
1114,Straße::N,фӕндаг,iela
1115,Dorf::N,хъӕу,сикт
1116,Dorf::N,хъӕу,ciems
1117,Stadt::N,сахар,кар
1118,Stadt::N,сахар,pilsēta
1119,Brief::N,фыстӕг,письмӧ
1120,Brief::N,фыстӕг,vēstule
1121,Buch::N,чиныг,небӧг
1122,Buch::N,чиныг,grāmata
1123,Buchstabe::N,дамгъӕ,шыпас
1124,Buchstabe::N,дамгъӕ,burts
1125,Zeitung::N,газет,газет
1126,Zeitung::N,газет,avīze
1127,Zeitung::N,газет,laikraksts
1128,Leben::N,цард,лов
1129,Leben::N,цард,олӧм
1130,Leben::N,цард,dzīve
1131,Leben::N,цӕрӕнбон,лов
1132,Leben::N,цӕрӕнбон,олӧм
1133,Leben::N,цӕрӕнбон,dzīve
1134,Tod::N,мæлæт,кулӧм
1135,Tod::N,мæлæт,nāve
1136,Tod::N,адзал,кулӧм
1137,Tod::N,адзал,nāve
1138,Grab::N,ингӕн,гу
1139,Grab::N,ингӕн,kaps
1140,Kirche::N,аргъуан,вичко
1141,Kirche::N,аргъуан,baznīca
1142,Sünde::N,тæригъæд,мыж
1143,Sünde::N,тæригъæд,grēks
1144,Gott::N,хуыцау,ен
1145,Gott::N,хуыцау,dievs
1146,Arbeiter::N,кусæг,уджалысь
1147,Arbeiter::N,кусæг,strādnieks
1148,Chef::N,ӕмцег,юралысь
1149,Chef::N,ӕмцег,веськӧдлысь
1150,Chef::N,ӕмцег,šefs
1151,Chef::N,ӕмцег,vadītajs
1152,Chef::N,ӕмцег,priekšnieks
1153,Meister::N,мастер,вӧчысь
1154,Meister::N,мастер,meistars
1155,Meister::N,дæсны,вӧчысь
1156,Meister::N,дæсны,meistars
1157,Arzt::N,хосгæнæг,врач
1158,Arzt::N,хосгæнæг,бурдӧдысь
1159,Arzt::N,хосгæнæг,ārsts
1160,Arzt::N,дохтыр,врач
1161,Arzt::N,дохтыр,бурдӧдысь
1162,Arzt::N,дохтыр,ārsts
1163,Lehrer::N,ахуыргæнæг,велӧдысь
1164,Lehrer::N,ахуыргæнæг,skolotājs
1165,Geld::N,ӕхца,сьӧм
1166,Geld::N,ӕхца,nauda
1167,Geschäft::N,бизнес,удж
1168,Geschäft::N,бизнес,bizness
1169,Geschäft::N,бизнес,darījums
1170,Geschäft::N,хъуыддаг,удж
1171,Geschäft::N,хъуыддаг,bizness
1172,Geschäft::N,хъуыддаг,darījums
1173,Laden::N,дукани,вузасянін
1174,Laden::N,дукани,bode
1175,Laden::N,дукани,veikals
1176,Preis::N,аргъ,дон
1177,Preis::N,аргъ,cena
1178,Ware::N,базайраг,тӧвар
1179,Ware::N,базайраг,prece
1180,Nutzen::N,пайда,воӧм
1181,Nutzen::N,пайда,выгӧда
1182,Nutzen::N,пайда,labums
1183,Reichtum::N,хъæздыгдзинад,озырлун
1184,Reichtum::N,хъæздыгдзинад,bagātība
1185,Reichtum::N,исбон,озырлун
1186,Reichtum::N,исбон,bagātība
1187,Reichtum::N,мулк,озырлун
1188,Reichtum::N,мулк,bagātība
1189,Welt::N,дуне,енкӧла
1190,Welt::N,дуне,pasaule
1191,Land::N,бӕстӕ,му
1192,Land::N,бӕстӕ,zeme
1193,Staat::N,паддзахад,канму
1194,Staat::N,паддзахад,государство
1195,Staat::N,паддзахад,valsts
1196,König::N,къарол,кан
1197,König::N,къарол,ķēniņš
1198,König::N,къарол,karalis
1199,Macht::N,хицаудзинад,каналӧм
1200,Macht::N,хицаудзинад,vara
1201,Grenze::N,арӕн,су
1202,Grenze::N,арӕн,суйӧр
1203,Grenze::N,арӕн,robeža
1204,Krieg::N,хӕст,ожман
1205,Krieg::N,хӕст,karš
1206,Feind::N,знаг,враг
1207,Feind::N,знаг,вӧрӧг
1208,Feind::N,знаг,ienaidnieks
1209,Feind::N,фыдгул,враг
1210,Feind::N,фыдгул,вӧрӧг
1211,Feind::N,фыдгул,ienaidnieks
1212,Feind::N,фыдзæрдæ,враг
1213,Feind::N,фыдзæрдæ,вӧрӧг
1214,Feind::N,фыдзæрдæ,ienaidnieks
1215,Feind::N,сон,враг
1216,Feind::N,сон,вӧрӧг
1217,Feind::N,сон,ienaidnieks
1218,Gewalt::N,тыхми,мырдöналöм
1219,Gewalt::N,тыхми,vara
1220,Gewalt::N,тыхми,vardarbība
1221,Gewalt::N,тыхдзинад,мырдöналöм
1222,Gewalt::N,тыхдзинад,vara
1223,Gewalt::N,тыхдзинад,vardarbība
1224,Kampf::N,хæст,вермасьӧм
1225,Kampf::N,хæст,cīņa
1226,Kampf::N,хъæбысæйхæст,вермасьӧм
1227,Kampf::N,хъæбысæйхæст,cīņa
1228,Kampf::N,тох,вермасьӧм
1229,Kampf::N,тох,cīņa
1230,Bogen[Waffe]::N,ӕрдын,ньӧввуж
1231,Bogen[Waffe]::N,ӕрдын,loks
1232,Pfeil::N,фат,ньӧв
1233,Pfeil::N,фат,bulta
1234,Gewehr::N,топп,пишшаль
1235,Gewehr::N,топп,šautene
1236,Fehler::N,рӕдыд,сорсьӧм
1237,Fehler::N,рӕдыд,дзугсьӧм
1238,Fehler::N,рӕдыд,kļūda
1239,Lüge::N,мӕнг,пӧръясьӧм
1240,Lüge::N,мӕнг,ылӧдлӧм
1241,Lüge::N,мӕнг,meli
1242,Lüge::N,гӕдыдзинад,пӧръясьӧм
1243,Lüge::N,гӕдыдзинад,ылӧдлӧм
1244,Lüge::N,гӕдыдзинад,meli
1245,Schaden::N,зиан,лёк
1246,Schaden::N,зиан,изъян
1247,Schaden::N,зиан,пакӧсьт
1248,Schaden::N,зиан,bojājums
1249,Schaden::N,зиан,kaitējums
1250,Unglück::N,бæллæх,шог
1251,Unglück::N,бæллæх,kļūme
1252,Unglück::N,бæллæх,klizma
1253,Unglück::N,бæллæх,nelaime
1254,Schuld::N,азым,мыж
1255,Schuld::N,азым,vaina
1256,Alter::N,кар,арлыд
1257,Alter::N,кар,vecums
1258,Schluss::N,кæрон,пом
1259,Schluss::N,кæрон,beigas
1260,Zeit::N,рӕстӕг,кад
1261,Zeit::N,рӕстӕг,laiks
1262,Tag::N,бон,лун
1263,Tag::N,бон,diena
1264,Morgen::N,райсом,асыв
1265,Morgen::N,райсом,rīts
1266,Mittag::N,æмбисбон,лун шӧр
1267,Mittag::N,æмбисбон,pusdiena
1268,Abend::N,изӕр,рыт
1269,Abend::N,изӕр,vakars
1270,Nacht::N,ӕхсӕв,вой
1271,Nacht::N,ӕхсӕв,nakts
1272,Woche::N,къуыри,вежон
1273,Woche::N,къуыри,nedēļa
1274,Monat::N,мӕй,тӧлысь
1275,Monat::N,мӕй,mēnesis
1276,Jahr::N,аз,во
1277,Jahr::N,аз,gads
1278,Jahr::N,афӕдз,во
1279,Jahr::N,афӕдз,gads
1280,Frühling::N,уалдзæг,тулыс
1281,Frühling::N,уалдзæг,pavasaris
1282,Sommer::N,сӕрд,гожӧм
1283,Sommer::N,сӕрд,vasara
1284,Herbst::N,фæззæг,ар
1285,Herbst::N,фæззæг,rudens
1286,Winter::N,зымӕг,тӧв
1287,Winter::N,зымӕг,ziema
1288,Januar::N,январь,тӧв шӧр
1289,Januar::N,январь,janvāris
1290,Februar::N,февраль,урасьӧм
1291,Februar::N,февраль,februāris
1292,März::N,мартъи,рака
1293,März::N,мартъи,marts
1294,April::N,апрель,кос му
1295,April::N,апрель,aprīlis
1296,Mai::N,май,ода-кора
1297,Mai::N,май,maijs
1298,Juni::N,июнь,лӧддза-номъя
1299,Juni::N,июнь,jūnijs
1300,Juli::N,июль,сора
1301,Juli::N,июль,jūlijs
1302,August::N,август,моз
1303,August::N,август,augusts
1304,September::N,сентябрь,кӧч
1305,September::N,сентябрь,septembris
1306,Oktober::N,октябрь,йирым
1307,Oktober::N,октябрь,oktobris
1308,November::N,ноябрь,вӧльгым
1309,November::N,ноябрь,novembris
1310,Dezember::N,декабрь,ӧшым
1311,Dezember::N,декабрь,decembris
1312,Montag::N,къуырисæр,выльлун
1313,Montag::N,къуырисæр,pirmdiena
1314,Dienstag::N,дыццæг,воторник
1315,Dienstag::N,дыццæг,otrdiena
1316,Mittwoch::N,æртыццæг,середа
1317,Mittwoch::N,æртыццæг,trešdiena
1318,Donnerstag::N,цыппæрæм,четверг
1319,Donnerstag::N,цыппæрæм,ceturtdiena
1320,Freitag::N,майрæмбон,пекнича
1321,Freitag::N,майрæмбон,piektdiena
1322,Samstag::N,сабат,субӧта
1323,Samstag::N,сабат,sestdiena
1324,Sonntag::N,хуыцаубон,вӧскресенньӧ
1325,Sonntag::N,хуыцаубон,svētdiena
1326,groß::A,дынджыр,ыджыд
1327,groß::A,дынджыр,dižs
1328,groß::A,дынджыр,liels
1329,klein::A,гыццыл,ичӧт
1330,klein::A,гыццыл,mazs
1331,lang::A,даргъ,кузь
1332,lang::A,даргъ,garš
1333,kurz::A,цыбыр,дженьыд
1334,kurz::A,цыбыр,īss
1335,breit::A,фӕтӕн,ота
1336,breit::A,фӕтӕн,паськыд
1337,breit::A,фӕтӕн,plats
1338,schmal::A,нарӕг,оттӧм
1339,schmal::A,нарӕг,tievs
1340,schmal::A,уынгӕг,оттӧм
1341,schmal::A,уынгӕг,tievs
1342,dicht::A,бæзджын,сук
1343,dicht::A,бæзджын,blīvs
1344,dicht::A,тар,сук
1345,dicht::A,тар,blīvs
1346,dick[Gegenstand]::A,сӕвджын,кыз
1347,dick[Gegenstand]::A,сӕвджын,biezs
1348,dünn::A,тæнæг,вӧсни
1349,dünn::A,тæнæг,вӧсньыд
1350,dünn::A,тæнæг,plāns
1351,fein::A,лыстӕг,посни
1352,fein::A,лыстӕг,smalks
1353,fest::A,фидар,зумыд
1354,fest::A,фидар,tvirts
1355,fest::A,фидар,noturīgs
1356,fest::A,хъӕддых,зумыд
1357,fest::A,хъӕддых,tvirts
1358,fest::A,хъӕддых,noturīgs
1359,flach::A,тъӕпӕн,плавкӧс
1360,flach::A,тъӕпӕн,тшӧтшкӧс
1361,flach::A,тъӕпӕн,lēzens
1362,flach::A,тъӕпӕн,līdzens
1363,glatt::A,лӕгъз,вольк
1364,glatt::A,лӕгъз,мольыд
1365,glatt::A,лӕгъз,gluds
1366,glatt::A,лӕгъз,slidens
1367,hart::A,хъӕбӕр,зумыд
1368,hart::A,хъӕбӕр,ciets
1369,weich::A,фӕлмӕн,небыд
1370,weich::A,фӕлмӕн,mīksts
1371,rund::A,тымбыл,гӧгрӧс
1372,rund::A,тымбыл,apaļš
1373,spitz::A,цыргъбырынкъ,ёсь йыла
1374,spitz::A,цыргъбырынкъ,smails
1375,spitz::A,цыргъфындз,ёсь йыла
1376,spitz::A,цыргъфындз,smails
1377,scharf::A,цыргъ,ёсь
1378,scharf::A,цыргъ,ass
1379,stumpf::A,къуымых,ныж
1380,stumpf::A,къуымых,truls
1381,stumpf::A,къуымых,strups
1382,schwer::A,уӕззау,сьӧкыд
1383,schwer::A,уӕззау,smags
1384,schön::A,аив,мича
1385,schön::A,аив,лӧсьыд
1386,schön::A,аив,daiļš
1387,schön::A,аив,skaists
1388,schön::A,рӕсугъд,мича
1389,schön::A,рӕсугъд,лӧсьыд
1390,schön::A,рӕсугъд,daiļš
1391,schön::A,рӕсугъд,skaists
1392,heiß::A,тӕвд,пӧсь
1393,heiß::A,тӕвд,karsts
1394,warm::A,хъарм,шоныд
1395,warm::A,хъарм,silts
1396,kalt::A,уазал,кӧдзыд
1397,kalt::A,уазал,salts
1398,kalt::A,уазал,auksts
1399,kühl::A,сатæг,юзыд
1400,kühl::A,сатæг,ыркыд
1401,kühl::A,сатæг,vēss
1402,kühl::A,сатæг,dzestrs
1403,kühl::A,уазалгомау,юзыд
1404,kühl::A,уазалгомау,ыркыд
1405,kühl::A,уазалгомау,vēss
1406,kühl::A,уазалгомау,dzestrs
1407,frisch::A,сатæг,выль
1408,frisch::A,сатæг,svaigs
1409,feucht::A,уымӕл,уль
1410,feucht::A,уымӕл,mitrs
1411,feucht::A,уымӕл,drēgns
1412,nass::A,хуылыдз,ва
1413,nass::A,хуылыдз,slapjš
1414,trocken::A,хус,кос
1415,trocken::A,хус,sauss
1416,voll::A,дзаг,кыз
1417,voll::A,дзаг,pilns
1418,voll::A,йедзаг ,кыз
1419,voll::A,йедзаг ,pilns
1420,leer::A,афтид,куш
1421,leer::A,афтид,тыртӧм
1422,leer::A,афтид,tukšs
1423,offen::A,гом,восьса
1424,offen::A,гом,vaļējs
1425,offen::A,гом,atvērts
1426,geschlossen::A,æхгæд,пӧдса
1427,geschlossen::A,æхгæд,slēgts
1428,sauber::A,сыгъдæг,сӧстӧм
1429,sauber::A,сыгъдæг,tīrs
1430,sauber::A,сыгъдæг,spodrs
1431,schmutzig::A,чъиллон,няйт
1432,schmutzig::A,чъиллон,netīrs
1433,schmutzig::A,чъиллон,dubļains
1434,roh::A,хом,уль
1435,roh::A,хом,jēls
1436,reif::A,рӕгъӕд,кисьмӧм
1437,reif::A,рӕгъӕд,gatavs
1438,reif::A,рӕгъӕд,nobriedis
1439,lecker::A,хӕрзад,чӧскыд
1440,lecker::A,хӕрзад,gards
1441,lecker::A,хӕрзад,garšīgs
1442,süß::A,адджын,юмов
