,Concept_ID,br,se
4075,alt[Lebewesen]::A,kozh,vuoras
4076,alt[Lebewesen]::A,kozh,puáris
4077,alt[Lebewesen]::A,kozh,puä´res
4078,alt[Lebewesen]::A,kozh,пуэресь
4079,jung::A,yaouank,noere
4080,jung::A,yaouank,nuorra
4081,jung::A,yaouank,nuorra
4082,jung::A,yaouank,nuoṛâ
4083,jung::A,yaouank,nuõrr
4084,jung::A,yaouank,нӯрр
4085,arm::A,paour,giefies
4086,arm::A,paour,hædjo
4087,arm::A,paour,geafi
4088,arm::A,paour,kevhi
4089,arm::A,paour,ǩeeu´h
4090,arm::A,paour,ва̄йваш
4091,reich::A,pinvidik,ræjhkoes
4092,reich::A,pinvidik,boanndá
4093,reich::A,pinvidik,rikkis
4094,reich::A,pinvidik,riges
4095,reich::A,pinvidik,ree´ǧǧes
4096,reich::A,pinvidik,ва̄птэк
4097,bekannt::A,anavezet,åehpies
4098,bekannt::A,anavezet,oahpes
4099,bekannt::A,anavezet,dieđus
4100,bekannt::A,anavezet,uápis
4101,bekannt::A,anavezet,tuubdâs
4102,bekannt::A,anavezet,toobdâs
4103,bekannt::A,anavezet,томтас
4104,berühmt::A,brudet,byögke
4105,berühmt::A,brudet,mihtos
4106,berühmt::A,brudet,beakkán
4107,berühmt::A,brudet,beakkálmas
4108,berühmt::A,brudet,mááinuh
4109,berühmt::A,brudet,peeggâlm
4110,berühmt::A,brudet,snäätnai
4111,berühmt::A,brudet,куллъей
4112,fremd::A,dizanav,ammes
4113,fremd::A,dizanav,amás
4114,fremd::A,dizanav,vieres
4115,fremd::A,dizanav,amas
4116,fremd::A,dizanav,vie'res
4117,fremd::A,dizanav,puigâ
4118,fremd::A,dizanav,vee´res
4119,fremd::A,dizanav,е̄ххк
4120,fremd::A,dizanav,вӣресь
4121,verschieden::A,disheñel,ovmese
4122,verschieden::A,disheñel,moattelágásj
4123,verschieden::A,disheñel,iesjgeŋgalágásj
4124,verschieden::A,disheñel,eará
4125,verschieden::A,disheñel,eresláván
4126,verschieden::A,disheñel,jee´res
4127,verschieden::A,disheñel,jee´resnallšem
4128,verschieden::A,disheñel,югке
4129,verschieden::A,disheñel,югкеналшэм
4130,nah::A,nes,gietskies
4131,nah::A,nes,lahka
4132,nah::A,nes,lagas
4133,nah::A,nes,a'ldemuš
4134,nah::A,nes,âlddlõs
4135,nah::A,nes,альтэсь
4136,fern::A,diabell,gahkese
4137,fern::A,diabell,guhkken
4138,fern::A,diabell,gáiddus
4139,fern::A,diabell,kuhás
4140,fern::A,diabell,ku´ǩes
4141,fern::A,diabell,туммплэсь
4142,linker::A,kleiz,gårroeh
4143,linker::A,kleiz,gåro
4144,linker::A,kleiz,gurut
4145,linker::A,kleiz,čižet
4146,linker::A,kleiz,či´ǯǯ
4147,linker::A,kleiz,чинч
4148,rechter::A,dehoù,åelkies
4149,rechter::A,dehoù,oalges
4150,rechter::A,dehoù,olgeš
4151,rechter::A,dehoù,uál'gis
4152,rechter::A,dehoù,vuõiǥâs
4153,rechter::A,dehoù,вуэлькесь
4154,anderer::A,all,jeatjebe
4155,anderer::A,all,nubbe
4156,anderer::A,all,eará
4157,anderer::A,all,nubbi
4158,anderer::A,all,nubbe
4159,anderer::A,all,nu´bb
4160,anderer::A,all,jee´res
4161,anderer::A,all,мудта
4162,anderer::A,all,е̄ресь
4163,erster::A,kentañ,voestes
4164,erster::A,kentañ,vuostasj
4165,erster::A,kentañ,vuosttaš
4166,erster::A,kentañ,vuos'muš
4167,erster::A,kentañ,vuõs's
4168,erster::A,kentañ,õõu´dmõs
4169,erster::A,kentañ,авьтмусс
4170,zweiter::A,eil,mubpie
4171,zweiter::A,eil,nubbe
4172,zweiter::A,eil,nubbi
4173,zweiter::A,eil,nubbe
4174,zweiter::A,eil,nu´bb
4175,zweiter::A,eil,ныммьп
4176,dritter::A,trede,gåalmede
4177,dritter::A,trede,goalmát
4178,dritter::A,trede,goalmmát
4179,dritter::A,trede,kuálmád
4180,dritter::A,trede,kuälmad
4181,dritter::A,trede,кӯа̄ллмант
4182,letzter::A,diwezhañ,minngemes
4183,letzter::A,diwezhañ,maŋemus
4184,letzter::A,diwezhañ,maŋimus
4185,letzter::A,diwezhañ,majemuš
4186,letzter::A,diwezhañ,mââi´mõs
4187,letzter::A,diwezhañ,маӈьмусс
4188,allein::ADV,e-unan,oktegh
4189,allein::ADV,e-unan,oktegimse
4190,allein::ADV,e-unan,oktebisnie
4191,allein::ADV,e-unan,aktu
4192,allein::ADV,e-unan,okto
4193,allein::ADV,e-unan,ohtuu
4194,allein::ADV,e-unan,õhttu
4195,allein::ADV,e-unan,о̄ххтэ
4196,auf einmal::ADV,ar un dro,avtatrajes
4197,auf einmal::ADV,ar un dro,hávális
4198,auf einmal::ADV,ar un dro,hávil
4199,auf einmal::ADV,ar un dro,tove
4200,auf einmal::ADV,ar un dro,аххтан
4201,zusammen::ADV,asambles,ektine
4202,zusammen::ADV,asambles,ektesne
4203,zusammen::ADV,asambles,tjåenghkesne
4204,zusammen::ADV,asambles,siegen
4205,zusammen::ADV,asambles,oktan
4206,zusammen::ADV,asambles,ovttas
4207,zusammen::ADV,asambles,čoahkis
4208,zusammen::ADV,asambles,oovtâst
4209,zusammen::ADV,asambles,õõutsââ´jest
4210,zusammen::ADV,asambles,аххтан
4211,zusammen::ADV,asambles,эфтэсьт
4212,lange::ADV,pell,guhkiem
4213,lange::ADV,pell,guhkev
4214,lange::ADV,pell,mælggadav
4215,lange::ADV,pell,guhká
4216,lange::ADV,pell,kuhe
4217,lange::ADV,pell,kuhháá
4218,lange::ADV,pell,kuu´ǩǩ
4219,lange::ADV,pell,кугкь
4220,plötzlich::ADV,en un taol,faahketji
4221,plötzlich::ADV,en un taol,hæhkkat
4222,plötzlich::ADV,en un taol,fáhkkestaga
4223,plötzlich::ADV,en un taol,fakkist
4224,plötzlich::ADV,en un taol,kruu´ta
4225,plötzlich::ADV,en un taol,а̄йнханна
4226,sofort::ADV,diouzhtu,dallegh
4227,sofort::ADV,diouzhtu,dalá
4228,sofort::ADV,diouzhtu,dalánagi
4229,sofort::ADV,diouzhtu,dakkavide
4230,sofort::ADV,diouzhtu,dakkaviđe
4231,sofort::ADV,diouzhtu,tállán
4232,sofort::ADV,diouzhtu,naraaz
4233,sofort::ADV,diouzhtu,атть
4234,später::ADV,diwezhatoc'h,mænngan 
4235,später::ADV,diwezhatoc'h,maŋŋebut
4236,später::ADV,diwezhatoc'h,maŋŋel
4237,später::ADV,diwezhatoc'h,maŋ̣eláá
4238,später::ADV,diwezhatoc'h,mâ´ŋŋlakast
4239,später::ADV,diwezhatoc'h,маӈӈа
4240,jetzt::ADV,bremañ,daelie
4241,jetzt::ADV,bremañ,dal
4242,jetzt::ADV,bremañ,dal
4243,jetzt::ADV,bremañ,tääl
4244,jetzt::ADV,bremañ,ââ´n
4245,jetzt::ADV,bremañ,атть
4246,heute::ADV,hiziv,daenbien
4247,heute::ADV,hiziv,uddni
4248,heute::ADV,hiziv,odne
4249,heute::ADV,hiziv,onne
4250,heute::ADV,hiziv,tä´bbe
4251,heute::ADV,hiziv,та̄ррьм
4252,morgen::ADV,arc'hoazh,jirreden
4253,morgen::ADV,arc'hoazh,idet
4254,morgen::ADV,arc'hoazh,ihttin
4255,morgen::ADV,arc'hoazh,itten
4256,morgen::ADV,arc'hoazh,jâđđa
4257,morgen::ADV,arc'hoazh,янта
4258,bald::ADV,hepdale,varke
4259,bald::ADV,hepdale,ruvva
4260,bald::ADV,hepdale,farga
4261,bald::ADV,hepdale,vorgâ
4262,bald::ADV,hepdale,sõrgg
4263,bald::ADV,hepdale,вэхтэнне
4264,dann::ADV,a-c'houde,die
4265,dann::ADV,a-c'houde,dalloj
4266,dann::ADV,a-c'houde,de
4267,dann::ADV,a-c'houde,te
4268,dann::ADV,a-c'houde,de
4269,dann::ADV,a-c'houde,teä
4270,dann::ADV,a-c'houde,â´tte
4271,dann::ADV,a-c'houde,те
4272,gestern::ADV,dec'h,jååktan
4273,gestern::ADV,dec'h,iektu
4274,gestern::ADV,dec'h,ikte
4275,gestern::ADV,dec'h,jieh't
4276,gestern::ADV,dec'h,jåhtta
4277,gestern::ADV,dec'h,яххта
4278,einst::ADV,gwechall,dejpeli
4279,einst::ADV,gwechall,åvdebut
4280,einst::ADV,gwechall,áigi
4281,einst::ADV,gwechall,dolin
4282,einst::ADV,gwechall,tovle
4283,einst::ADV,gwechall,tuu´l
4284,einst::ADV,gwechall,э̄ххьтэшьт
4285,damals::ADV,neuze,aejkien
4286,damals::ADV,neuze,dalloj
4287,damals::ADV,neuze,dalle
4288,damals::ADV,neuze,talle
4289,damals::ADV,neuze,te´l
4290,damals::ADV,neuze,teä´l
4291,damals::ADV,neuze,танна
4292,danach::ADV,goude,mïnngesne
4293,danach::ADV,goude,dan maŋŋela
4294,danach::ADV,goude,maŋŋil
4295,danach::ADV,goude,das maŋŋá
4296,danach::ADV,goude,maŋ̣a
4297,danach::ADV,goude,mâ´ŋŋlest
4298,danach::ADV,goude,маӈӈа
4299,vorher::ADV,diagent,aarebi
4300,vorher::ADV,diagent,åvddål
4301,vorher::ADV,diagent,árat
4302,vorher::ADV,diagent,ovdâl
4303,vorher::ADV,diagent,ouddâl
4304,vorher::ADV,diagent,а̄йка
4305,zuerst::ADV,da gentañ,voestegh
4306,zuerst::ADV,da gentañ,álgon
4307,zuerst::ADV,da gentañ,vuos
4308,zuerst::ADV,da gentañ,vuohččan
4309,zuerst::ADV,da gentañ,vuoč'čin
4310,zuerst::ADV,da gentañ,vuõ´ste
4311,zuerst::ADV,da gentañ,vuõs'smõõssân
4312,zuerst::ADV,da gentañ,э̄ввтла
4313,zuerst::ADV,da gentañ,э̄ввтэль
4314,einmal::ADV,ur wech,ikth
4315,einmal::ADV,ur wech,akti
4316,einmal::ADV,ur wech,okte
4317,einmal::ADV,ur wech,ohtii
4318,einmal::ADV,ur wech,kojo
4319,einmal::ADV,ur wech,måttmešt
4320,einmal::ADV,ur wech,э̄фт вэ̄рр
4321,manchmal::ADV,a-wechoù,muvhtene
4322,manchmal::ADV,a-wechoù,muhttijn
4323,manchmal::ADV,a-wechoù,duolla dálla
4324,manchmal::ADV,a-wechoù,muhtumin
4325,manchmal::ADV,a-wechoù,kuásnii
4326,manchmal::ADV,a-wechoù,måttmešt
4327,manchmal::ADV,a-wechoù,kuä´ss-ne
4328,manchmal::ADV,a-wechoù,мудта вэ̄р
4329,oft::ADV,alies,daamtaj
4330,oft::ADV,alies,álu
4331,oft::ADV,alies,ábaj
4332,oft::ADV,alies,dájvvá
4333,oft::ADV,alies,dávjá
4334,oft::ADV,alies,távjá
4335,oft::ADV,alies,täujja
4336,oft::ADV,alies,то̄а̄ййв
4337,immer::ADV,atav,iktesth
4338,immer::ADV,atav,eejnegen
4339,immer::ADV,atav,agev
4340,immer::ADV,atav,álo
4341,immer::ADV,atav,ain
4342,immer::ADV,atav,ovttuu
4343,immer::ADV,atav,pâi
4344,immer::ADV,atav,пай
4345,immer::ADV,bepred,iktesth
4346,immer::ADV,bepred,eejnegen
4347,immer::ADV,bepred,agev
4348,immer::ADV,bepred,álo
4349,immer::ADV,bepred,ain
4350,immer::ADV,bepred,ovttuu
4351,immer::ADV,bepred,pâi
4352,immer::ADV,bepred,пай
4353,niemals::ADV,gwech ebet,ij gåessie
4354,niemals::ADV,gwech ebet,ij goassak
4355,niemals::ADV,gwech ebet,ij ihkenis
4356,niemals::ADV,gwech ebet,ii goassege
4357,niemals::ADV,gwech ebet,ij kuás'sin
4358,niemals::ADV,gwech ebet,ij ni kuä´ss
4359,niemals::ADV,gwech ebet,эйй никуэссь
4360,hier::ADV,amañ,daagkoe
4361,hier::ADV,amañ,dála
4362,hier::ADV,amañ,dánna
4363,hier::ADV,amañ,dá
4364,hier::ADV,amañ,dás
4365,hier::ADV,amañ,taa
4366,hier::ADV,amañ,tää
4367,hier::ADV,amañ,ta´ltte
4368,hier::ADV,amañ,тала
4369,hier::ADV,amañ,тэста
4370,hierhin::ADV,dre amañ,diekie
4371,hierhin::ADV,dre amañ,dási
4372,hierhin::ADV,dre amañ,diehki
4373,hierhin::ADV,dre amañ,deike
4374,hierhin::ADV,dre amañ,teehi
4375,hierhin::ADV,dre amañ,tii´ǩ
4376,hierhin::ADV,dre amañ,тӣге
4377,von hier::ADV,alemañ,daebpede
4378,von hier::ADV,alemañ,dássta
4379,von hier::ADV,alemañ,dáppelt
4380,von hier::ADV,alemañ,dáppe
4381,von hier::ADV,alemañ,tástán
4382,von hier::ADV,alemañ,tääiǥ
4383,von hier::ADV,alemañ,tääi´ben
4384,von hier::ADV,alemañ,тэста
4385,dort::ADV,aze,dagkoe
4386,dort::ADV,aze,dale
4387,dort::ADV,aze,dakko
4388,dort::ADV,aze,tuo
4389,dort::ADV,aze,tovben
4390,dort::ADV,aze,to´ben
4391,dort::ADV,aze,тёллэ
4392,dort::ADV,aze,тамьпе
4393,dort::ADV,ahont,dagkoe
4394,dort::ADV,ahont,dale
4395,dort::ADV,ahont,dakko
4396,dort::ADV,ahont,tuo
4397,dort::ADV,ahont,tovben
4398,dort::ADV,ahont,to´ben
4399,dort::ADV,ahont,тёллэ
4400,dort::ADV,ahont,тамьпе
4401,dorthin::ADV,di,dahkoe
4402,dorthin::ADV,di,dåhku
4403,dorthin::ADV,di,dohko
4404,dorthin::ADV,di,diehko
4405,dorthin::ADV,di,tuohu
4406,dorthin::ADV,di,tok
4407,dorthin::ADV,di,tok-aa
4408,dorthin::ADV,di,то̄гэ
4409,dorthin::ADV,aze,dahkoe
4410,dorthin::ADV,aze,dåhku
4411,dorthin::ADV,aze,dohko
4412,dorthin::ADV,aze,diehko
4413,dorthin::ADV,aze,tuohu
4414,dorthin::ADV,aze,tok
4415,dorthin::ADV,aze,tok-aa
4416,dorthin::ADV,aze,то̄гэ
4417,dorthin::ADV,ahont,dahkoe
4418,dorthin::ADV,ahont,dåhku
4419,dorthin::ADV,ahont,dohko
4420,dorthin::ADV,ahont,diehko
4421,dorthin::ADV,ahont,tuohu
4422,dorthin::ADV,ahont,tok
4423,dorthin::ADV,ahont,tok-aa
4424,dorthin::ADV,ahont,то̄гэ
4425,geradeaus::ADV,war-eeun,njuolgga
4426,geradeaus::ADV,war-eeun,njuolga
4427,geradeaus::ADV,war-eeun,njuol'gist
4428,geradeaus::ADV,war-eeun,vuoi'gist
4429,geradeaus::ADV,war-eeun,vui´jǧǧest
4430,geradeaus::ADV,war-eeun,вӯййкесьт
4431,vorwärts::ADV,war-raok,fraamme
4432,vorwärts::ADV,war-raok,åvddån
4433,vorwärts::ADV,war-raok,ovddas
4434,vorwärts::ADV,war-raok,oovdâs
4435,vorwärts::ADV,war-raok,ooudâs
4436,vorwärts::ADV,war-raok,ooudårra
4437,vorwärts::ADV,war-raok,эвтэс
4438,rückwärts::ADV,war-lerc'h,mænngese
4439,rückwärts::ADV,war-lerc'h,ruoptobadáj
4440,rückwärts::ADV,war-lerc'h,maŋás
4441,rückwärts::ADV,war-lerc'h,majaskulij
4442,rückwärts::ADV,war-lerc'h,mââjas
4443,rückwärts::ADV,war-lerc'h,mâ´ŋŋla
4444,rückwärts::ADV,war-lerc'h,мо̄а̄з
4445,rückwärts::ADV,war-lerc'h,мо̄а̄ст
4446,zurück::ADV,war-dreñv,bååstede
4447,zurück::ADV,war-dreñv,ruoptus
4448,zurück::ADV,war-dreñv,maŋus
4449,zurück::ADV,war-dreñv,ruoktot
4450,zurück::ADV,war-dreñv,maassâd
4451,zurück::ADV,war-dreñv,vä´st
4452,zurück::ADV,war-dreñv,mååusat
4453,zurück::ADV,war-dreñv,мо̄а̄з
4454,zurück::ADV,war-dreñv,мо̄а̄ст
4455,unten::ADV,en traoñ,vuelnie
4456,unten::ADV,en traoñ,vuollen
4457,unten::ADV,en traoñ,vuollin
4458,unten::ADV,en traoñ,vyellin
4459,unten::ADV,en traoñ,vue´llen
4460,unten::ADV,en traoñ,вӯлльн
4461,hinab::ADV,a-izel,våålese
4462,hinab::ADV,a-izel,vuolus
4463,hinab::ADV,a-izel,vulos
4464,hinab::ADV,a-izel,vuá'lás
4465,hinab::ADV,a-izel,vuâlas
4466,hinab::ADV,a-izel,валас
4467,oben::ADV,en nec'h,bijjene
4468,oben::ADV,en nec'h,baddjen
4469,oben::ADV,en nec'h,badjin
4470,oben::ADV,en nec'h,paijeen
4471,oben::ADV,en nec'h,pâ´jjen
4472,oben::ADV,en nec'h,tunââ´lmest
4473,oben::ADV,en nec'h,пайенҍ
4474,hinauf::ADV,e-krec'h,bæjjese
4475,hinauf::ADV,e-krec'h,bajás
4476,hinauf::ADV,e-krec'h,bajás
4477,hinauf::ADV,e-krec'h,pajas
4478,hinauf::ADV,e-krec'h,pââjas
4479,hinauf::ADV,e-krec'h,пайяс
4480,überall::ADV,dre-holl,gaajhkene lehkesne
4481,überall::ADV,dre-holl,juohkka sajen
4482,überall::ADV,dre-holl,juohke sajis
4483,überall::ADV,dre-holl,jya'hisaajeest
4484,überall::ADV,dre-holl,vee´zz
4485,überall::ADV,dre-holl,pukvee´zz
4486,überall::ADV,dre-holl,пугквесь
4487,nicht::ADV,ne ... ket,ij
4488,nicht::ADV,ne ... ket,ij
4489,nicht::ADV,ne ... ket,ii
4490,nicht::ADV,ne ... ket,ij
4491,nicht::ADV,ne ... ket,ij
4492,nicht::ADV,ne ... ket,эйй
4493,ein wenig::ADV,un tammig,ånnetje
4494,ein wenig::ADV,un tammig,ahtjetje
4495,ein wenig::ADV,un tammig,binná
4496,ein wenig::ADV,un tammig,veahá
4497,ein wenig::ADV,un tammig,ucánjii
4498,ein wenig::ADV,un tammig,occanj
4499,ein wenig::ADV,un tammig,simmna
4500,ein wenig::ADV,un tammig,сада
4501,ein wenig::ADV,un tammig,садаматта
4502,kaum::ADV,a-boan,jallan
4503,kaum::ADV,a-boan,vánet
4504,kaum::ADV,a-boan,báljo
4505,kaum::ADV,a-boan,illá
4506,kaum::ADV,a-boan,illvaa
4507,kaum::ADV,a-boan,мале
4508,kaum::ADV,a-boan,элэлэ
4509,sehr::ADV,-tre,sagk
4510,sehr::ADV,-tre,riek
4511,sehr::ADV,-tre,sieldes
4512,sehr::ADV,-tre,hui
4513,sehr::ADV,-tre,ollu
4514,sehr::ADV,-tre,čuuvtij
4515,sehr::ADV,-tre,sami
4516,sehr::ADV,-tre,čuu´t
4517,sehr::ADV,-tre,пэре
4518,sehr::ADV,-tre,чофта
4519,sehr::ADV,-kenañ,sagk
4520,sehr::ADV,-kenañ,riek
4521,sehr::ADV,-kenañ,sieldes
4522,sehr::ADV,-kenañ,hui
4523,sehr::ADV,-kenañ,ollu
4524,sehr::ADV,-kenañ,čuuvtij
4525,sehr::ADV,-kenañ,sami
4526,sehr::ADV,-kenañ,čuu´t
4527,sehr::ADV,-kenañ,пэре
4528,sehr::ADV,-kenañ,чофта
4529,so::ADV,evel-se,numhtie
4530,so::ADV,evel-se,nav
4531,so::ADV,evel-se,nuov
4532,so::ADV,evel-se,nåv
4533,so::ADV,evel-se,nu
4534,so::ADV,evel-se,näävt
4535,so::ADV,evel-se,de
4536,so::ADV,evel-se,nu´t
4537,so::ADV,evel-se,nääi´t
4538,so::ADV,evel-se,те̄льнэ
4539,noch::ADV,c'hoazh,annje
4540,noch::ADV,c'hoazh,ájn
4541,noch::ADV,c'hoazh,vilá
4542,noch::ADV,c'hoazh,ain
4543,noch::ADV,c'hoazh,vela
4544,noch::ADV,c'hoazh,võl
4545,noch::ADV,c'hoazh,veâl
4546,noch::ADV,c'hoazh,вя̄л
4547,nur::ADV,hepken,ajve
4548,nur::ADV,hepken,barre
4549,nur::ADV,hepken,dåssjå
4550,nur::ADV,hepken,dušše
4551,nur::ADV,hepken,váá
4552,nur::ADV,hepken,pâi
4553,nur::ADV,hepken,leša
4554,nur::ADV,hepken,tåå´lǩ
4555,nur::ADV,hepken,лэша
4556,nur::ADV,hepken,лышшэ
4557,schon::ADV,dija,joe
4558,schon::ADV,dija,juo
4559,schon::ADV,dija,juo
4560,schon::ADV,dija,juo
4561,schon::ADV,dija,ju´n
4562,schon::ADV,dija,ё
4563,wieder::ADV,adarre,vihth
4564,wieder::ADV,adarre,aajmoen
4565,wieder::ADV,adarre,vas
4566,wieder::ADV,adarre,ådåsis
4567,wieder::ADV,adarre,fas
4568,wieder::ADV,adarre,vuot
4569,wieder::ADV,adarre,vest
4570,wieder::ADV,adarre,däs
4571,wieder::ADV,adarre,e´pet
4572,wieder::ADV,adarre,аввта
4573,wieder::ADV,adarre,о̄дтсэ
4574,vor::PRP,dirak,åvteste
4575,vor::PRP,dirak,ålggolin
4576,vor::PRP,dirak,ovddas
4577,vor::PRP,dirak,oovdâst
4578,vor::PRP,dirak,ooudâst
4579,vor::PRP,dirak,авьтэмьбе̄лльт
4580,hinter::PRP,a-drek,duekesne
4581,hinter::PRP,a-drek,duogen
4582,hinter::PRP,a-drek,maŋŋelin
4583,hinter::PRP,a-drek,maŋil
4584,hinter::PRP,a-drek,duogás
4585,hinter::PRP,a-drek,tyeḥin
4586,hinter::PRP,a-drek,tue´ǩǩen
4587,hinter::PRP,a-drek,маӈельт
4588,hinter::PRP,a-dreñv,duekesne
4589,hinter::PRP,a-dreñv,duogen
4590,hinter::PRP,a-dreñv,maŋŋelin
4591,hinter::PRP,a-dreñv,maŋil
4592,hinter::PRP,a-dreñv,duogás
4593,hinter::PRP,a-dreñv,tyeḥin
4594,hinter::PRP,a-dreñv,tue´ǩǩen
4595,hinter::PRP,a-dreñv,маӈельт
4596,unter::PRP,dindan,nuelesne
4597,unter::PRP,dindan,vuolen
4598,unter::PRP,dindan,vuolde
4599,unter::PRP,dindan,vyel'ni
4600,unter::PRP,dindan,vue´llen
4601,unter::PRP,dindan,вӯлльнҍ
4602,durch::PRP,dre,vieken
4603,durch::PRP,dre,tjadá
4604,durch::PRP,dre,-rájge
4605,durch::PRP,dre,čađa
4606,durch::PRP,dre,čoođâ
4607,durch::PRP,dre,čõõđ
4608,durch::PRP,dre,pääi´ǩ
4609,durch::PRP,dre,че̄д
4610,neben::PRP,e-kichen,baaltese
4611,neben::PRP,e-kichen,báldan
4612,neben::PRP,e-kichen,bálddas
4613,neben::PRP,e-kichen,paaldâst
4614,neben::PRP,e-kichen,paaldâst
4615,neben::PRP,e-kichen,поалльтэ
4616,zwischen::PRP,etre,gaskesne
4617,zwischen::PRP,etre,gasska
4618,zwischen::PRP,etre,gaskkas
4619,zwischen::PRP,etre,kooskâst
4620,zwischen::PRP,etre,kâskka
4621,zwischen::PRP,etre,кэскэсьт
4622,zwischen::PRP,etre,кэ̄скэль
4623,wegen::PRP,abalamour da,dïete
4624,wegen::PRP,abalamour da,gaevhtieh
4625,wegen::PRP,abalamour da,diehti
4626,wegen::PRP,abalamour da,dihte
4627,wegen::PRP,abalamour da,geažil
4628,wegen::PRP,abalamour da,tet
4629,wegen::PRP,abalamour da,diõtt
4630,wegen::PRP,abalamour da,ǩeäč'ča
4631,wegen::PRP,abalamour da,гуэйке
4632,dies::PRN,hemañ,dihte
4633,dies::PRN,hemañ,dát
4634,dies::PRN,hemañ,dát
4635,dies::PRN,hemañ,táát
4636,dies::PRN,hemañ,tät
4637,dies::PRN,hemañ,tiett-aa
4638,dies::PRN,hemañ,тэдт
4639,das::PRN,se,dohte
4640,das::PRN,se,dat
4641,das::PRN,se,dat
4642,das::PRN,se,tot
4643,das::PRN,se,tõt
4644,das::PRN,se,тудт
4645,das::PRN,hennezh,dohte
4646,das::PRN,hennezh,dat
4647,das::PRN,hennezh,dat
4648,das::PRN,hennezh,tot
4649,das::PRN,hennezh,tõt
4650,das::PRN,hennezh,тудт
4651,alles::PRN,pep tra,gaajhke
4652,alles::PRN,pep tra,gájkka
4653,alles::PRN,pep tra,buot
4654,alles::PRN,pep tra,puoh
4655,alles::PRN,pep tra,puk
4656,alles::PRN,pep tra,пугк
4657,ich::PRN,me,manne
4658,ich::PRN,me,mån
4659,ich::PRN,me,månnå
4660,ich::PRN,me,mun
4661,ich::PRN,me,mun
4662,ich::PRN,me,munnâ
4663,ich::PRN,me,mon
4664,ich::PRN,me,мунн
4665,du::PRN,te,datne
4666,du::PRN,te,dån
4667,du::PRN,te,don
4668,du::PRN,te,tun
4669,du::PRN,te,ton
4670,du::PRN,te,то̄нн
4671,er::PRN,eñ,dïhte
4672,er::PRN,eñ,sån
4673,er::PRN,eñ,son
4674,er::PRN,eñ,sun
4675,er::PRN,eñ,son
4676,er::PRN,eñ,со̄нн
4677,wir::PRN,ni,mijjieh
4678,wir::PRN,ni,mij
4679,wir::PRN,ni,mii
4680,wir::PRN,ni,mij
4681,wir::PRN,ni,mij
4682,wir::PRN,ni,мыйй
4683,ihr::PRN,c'hwi,dijjie
4684,ihr::PRN,c'hwi,dij
4685,ihr::PRN,c'hwi,dii
4686,ihr::PRN,c'hwi,tij
4687,ihr::PRN,c'hwi,tij
4688,ihr::PRN,c'hwi,тыйй
4689,sie::PRN,int,dah
4690,sie::PRN,int,sij
4691,sie::PRN,int,sii
4692,sie::PRN,int,sij
4693,sie::PRN,int,sij
4694,sie::PRN,int,сыйй
4695,was::FPRN,petra,mij
4696,was::FPRN,petra,mij
4697,was::FPRN,petra,mii
4698,was::FPRN,petra,mii
4699,was::FPRN,petra,mii
4700,was::FPRN,petra,мӣ
4701,wer::FPRN,piv,gie
4702,wer::FPRN,piv,guhti
4703,wer::FPRN,piv,gii
4704,wer::FPRN,piv,guhte
4705,wer::FPRN,piv,kii
4706,wer::FPRN,piv,ǩii
4707,wer::FPRN,piv,kåå´tt
4708,wer::FPRN,piv,ке̄
4709,wo::FADV,pelec'h,gusnie
4710,wo::FADV,pelec'h,gånnå
4711,wo::FADV,pelec'h,gos
4712,wo::FADV,pelec'h,kost
4713,wo::FADV,pelec'h,ko´st
4714,wo::FADV,pelec'h,касьт
4715,wohin::FADV,da belec'h,gogka
4716,wohin::FADV,da belec'h,gåsi
4717,wohin::FADV,da belec'h,gosa
4718,wohin::FADV,da belec'h,kuus
4719,wohin::FADV,da belec'h,koozz
4720,wohin::FADV,da belec'h,ко̄з
4721,wie::FADV,penaos,guktie
4722,wie::FADV,penaos,gumhtie
4723,wie::FADV,penaos,gåktu
4724,wie::FADV,penaos,mot
4725,wie::FADV,penaos,mahte
4726,wie::FADV,penaos,mä´htt
4727,wie::FADV,penaos,ко̄ххт
4728,warum::FADV,perak,man
4729,warum::FADV,perak,manen
4730,warum::FADV,perak,manne
4731,warum::FADV,perak,mane
4732,warum::FADV,perak,mondiet
4733,warum::FADV,perak,mõõzz
4734,warum::FADV,perak,mää´nn
4735,warum::FADV,perak,мэ̄йт
4736,warum::FADV,perak,мэ̄ннгуэйке
4737,wieviel::FNUM,pet,man jeenje
4738,wieviel::FNUM,pet,makta
4739,wieviel::FNUM,pet,olugo
4740,wieviel::FNUM,pet,kalle
4741,wieviel::FNUM,pet,kâ´ll
4742,wieviel::FNUM,pet,мэ̄ннве̄рьт
4743,wieviel::FNUM,pet,мэ̄нлянчверьт
4744,eins::NUM,unan,akte
4745,eins::NUM,unan,akta
4746,eins::NUM,unan,okta
4747,eins::NUM,unan,ohtâ
4748,eins::NUM,unan,õhtt
4749,eins::NUM,unan,э̄ххт
4750,eins::NUM,unan,о̄ххтэ
4751,zwei::NUM,daou,göökte
4752,zwei::NUM,daou,guokta
4753,zwei::NUM,daou,guokte
4754,zwei::NUM,daou,kyeh'ti
4755,zwei::NUM,daou,kuõ´htt
4756,zwei::NUM,daou,кӯххт
4757,drei::NUM,tri,golme
4758,drei::NUM,tri,gålmmå
4759,drei::NUM,tri,golbma
4760,drei::NUM,tri,kulmâ
4761,drei::NUM,tri,koumm
