,Concept_ID,tr,fa
1474,mitteilen::V,bildirmek,خبر دادن
1475,nennen::V,adlandırmak,نامیدن
1476,rufen::V,çağırmak,صدا کردن
1477,prahlen::V,övünmek,پز آمدن
1478,übersetzen::V,çevirmek,ترجمه کردن
1479,übersetzen::V,tercüme etmek,ترجمه کردن
1480,denken::V,düşünmek,فکر کردن
1481,glauben::V,inanmak,باور کردن
1482,glauben::V,inanmak,عقیده داشتن
1483,glauben::V,zannetmek,باور کردن
1484,glauben::V,zannetmek,عقیده داشتن
1485,bemerken::V,farkına varmak,متوجه شدن
1486,erkennen::V,tanımak,شناختن
1487,erkennen::V,tanımak,تشخیص دادن
1488,begreifen::V,anlamak,فهمیدن
1489,begreifen::V,anlamak,درک کردن
1490,begreifen::V,kavramak,فهمیدن
1491,begreifen::V,kavramak,درک کردن
1492,verstehen::V,duymak,فهمیدن
1493,verstehen::V,anlamak,فهمیدن
1494,lernen::V,öğrenmek,آموختن
1495,lernen::V,öğrenmek,یاد گرفتن
1496,wissen::V,bilmek,دانستن
1497,sich erinnern an::V,hatırlamak,به یاد آوردن
1498,vergessen::V,unutmak,فراموش کردن
1499,messen::V,ölçmek,اندازه گرفتن
1500,zählen::V,saymak,شمردن
1501,rechnen::V,hesap etmek,حساب کردن
1502,lesen::V,okumak,خواندن
1503,malen::V,resmini yapmak,نقاشی کردن
1504,zeichnen::V,çizmek,کشیدن
1505,zeichnen::V,çizmek,رسم کردن
1506,schreiben::V,yazmak,نوشتن
1507,besitzen::V,haiz olmak,داشتن
1508,besitzen::V,sahip olmak,داشتن
1509,kaufen::V,almak,خریدن
1510,kaufen::V,almak,خرید کردن
1511,verkaufen::V,satmak,فروختن
1512,bezahlen::V,ödemek,پرداختن
1513,zahlen::V,ödemek,پرداخت کردن
1514,beherrschen::V,hâkim olmak,مسلط بودن
1515,ertragen::V,dayanmak,تحمل کردن
1516,ertragen::V,katlanmak,تحمل کردن
