,Concept_ID,fa,lv
1542,hübsch::A,قشنگ,glīts
1543,hübsch::A,خوشگل,мича
1544,hübsch::A,خوشگل,лӧсьыд
1545,hübsch::A,خوشگل,glīts
1546,böse::A,بد,лёк
1547,böse::A,بد,ļauns
1548,böse::A,بد,negants
1549,dumm::A,احمق,йӧй
1550,dumm::A,احمق,вежӧртӧм
1551,dumm::A,احمق,stulbs
1552,dumm::A,احمق,muļķīgs
1553,faul::A,لش,дыш
1554,faul::A,لش,slinks
1555,faul::A,تنبل,дыш
1556,faul::A,تنبل,slinks
1557,fleißig::A,زرنگ,зільысь
1558,fleißig::A,زرنگ,čakls
1559,fleißig::A,زرنگ,cītīgs
1560,geizig::A,خسیس,топыд
1561,geizig::A,خسیس,skops
1562,geizig::A,خسیس,sīksts
1563,klug::A,عاقل,юра
1564,klug::A,عاقل,вежӧра
1565,klug::A,عاقل,gudrs
1566,klug::A,باهوش,юра
1567,klug::A,باهوش,вежӧра
1568,klug::A,باهوش,gudrs
1569,geschickt::A,ماهر,кипода
1570,geschickt::A,ماهر,кужысь
1571,geschickt::A,ماهر,manīgs
1572,lieb::A,عزیز,муса
1573,lieb::A,عزیز,мича
1574,lieb::A,عزیز,лӧсьыд
1575,lieb::A,عزیز,mīļš
1576,lustig::A,شاد,кыпыд
1577,lustig::A,شاد,jautrs
1578,lustig::A,خوشحال,кыпыд
1579,lustig::A,خوشحال,jautrs
1580,sanft::A,لطیف,мелі
1581,sanft::A,لطیف,liegs
1582,hungrig::A,گرسنه,тшыг
1583,hungrig::A,گرسنه,izsalcis
1584,krank::A,مریض,висьысь
1585,krank::A,مریض,slims
1586,krank::A,بیمار,висьысь
1587,krank::A,بیمار,slims
1588,nackt::A,لخت,пасьтӧм
1589,nackt::A,لخت,pliks
1590,nackt::A,برهنه,пасьтӧм
1591,nackt::A,برهنه,pliks
1592,traurig::A,غمگین,гажтӧм
1593,traurig::A,غمگین,bēdīgs
1594,traurig::A,غمگین,skumīgs
1595,lebendig::A,زنده,ловъя
1596,lebendig::A,زنده,dzīvs
1597,gut::A,خوب,бур
1598,gut::A,خوب,labs
1599,schlecht::A,بد,лёк
1600,schlecht::A,بد,омӧль
1601,schlecht::A,بد,slikts
1602,richtig::A,درست,инӧд
1603,richtig::A,درست,riktīgs
1604,schlimm::A,وخيم,омӧль
1605,schlimm::A,وخيم,туйтӧм
1606,schlimm::A,وخيم,nelāgs
1607,schlimm::A,وخيم,nejauks
1608,wahr::A,درست,абу ылӧг
1609,wahr::A,درست,īsts
1610,wahr::A,درست,patiess
1611,wahr::A,حقیقی,абу ылӧг
1612,wahr::A,حقیقی,īsts
1613,wahr::A,حقیقی,patiess
1614,alt::A,کهنه,важ
1615,alt::A,کهنه,sens
1616,alt::A,کهنه,vęcs
1617,neu::A,نو,выль
1618,neu::A,نو,jauns
1619,ehemalig::A,قبلی,вӧвлӧм
1620,ehemalig::A,قبلی,bijušais
1621,alt[Lebewesen]::A,پیر,пӧрысь
1622,alt[Lebewesen]::A,پیر,vecs
1623,jung::A,جوان,том
1624,jung::A,جوان,jauns
1625,arm::A,فقیر,гӧль
1626,arm::A,فقیر,nabags
1627,reich::A,پولدار,озыр
1628,reich::A,پولدار,bagāts
1629,reich::A,ثروتمند,озыр
1630,reich::A,ثروتمند,bagāts
1631,bekannt::A,آشنا,тӧдса
1632,bekannt::A,آشنا,zināms
1633,bekannt::A,آشنا,pazīstams
1634,bekannt::A,معلوم,тӧдса
1635,bekannt::A,معلوم,zināms
1636,bekannt::A,معلوم,pazīstams
1637,berühmt::A,مشهور,нималан
1638,berühmt::A,مشهور,кывсян
1639,berühmt::A,مشهور,slavens
1640,fremd::A,خارجی,йӧз
1641,fremd::A,خارجی,svešs
1642,fremd::A,بیگانه,йӧз
1643,fremd::A,بیگانه,svešs
1644,verschieden::A,مختلف,абу ӧткодь
1645,verschieden::A,مختلف,разнӧй
1646,verschieden::A,مختلف,dažāds
1647,verschieden::A,متفاوت,абу ӧткодь
1648,verschieden::A,متفاوت,разнӧй
1649,verschieden::A,متفاوت,dažāds
1650,nah::A,نزدیک,матыс
1651,nah::A,نزدیک,tuvs
1652,fern::A,دور,ылі
1653,fern::A,دور,tāls
1654,linker::A,چپ,шуйга
1655,linker::A,چپ,kreisais
1656,rechter::A,راست,веськыд
1657,rechter::A,راست,labais
1658,anderer::A,دیگر,мукӧд
1659,anderer::A,دیگر,otrs
1660,erster::A,اول,медводдза
1661,erster::A,اول,pirmais
1662,zweiter::A,دوم,мӧд
1663,zweiter::A,دوم,otrais
1664,dritter::A,سوم,коймӧд
1665,dritter::A,سوم,trešais
1666,letzter::A,آخر,бӧръя
1667,letzter::A,آخر,beidzamais
1668,allein::ADV,تنها,ӧтка
1669,allein::ADV,تنها,viens pats
1670,auf einmal::ADV,همزمان,ӧтпырйӧ
1671,auf einmal::ADV,همزمان,reizē
1672,zusammen::ADV,باهم,тшӧтш
1673,zusammen::ADV,باهم,kopā
1674,zusammen::ADV,باهم,vienviet
1675,lange::ADV,مدت‌ها,дыр
1676,lange::ADV,مدت‌ها,ilgi
1677,lange::ADV,مدت زیادی,дыр
1678,lange::ADV,مدت زیادی,ilgi
1679,plötzlich::ADV,ناگهان,друг
1680,plötzlich::ADV,ناگهان,pēkšņi
1681,sofort::ADV,فوراً,дзик пыр
1682,sofort::ADV,فوراً,tūlīt
1683,später::ADV,بعدها,сэсся
1684,später::ADV,بعدها,vēlāk
1685,jetzt::ADV,حالا,ӧні
1686,jetzt::ADV,حالا,tagad
1687,jetzt::ADV,اکنون,ӧні
1688,jetzt::ADV,اکنون,tagad
1689,heute::ADV,امروز,талун
1690,heute::ADV,امروز,šodien
1691,morgen::ADV,فردا,аски
1692,morgen::ADV,فردا,rīt
1693,bald::ADV,زود,регыд
1694,bald::ADV,زود,drīz
1695,bald::ADV,بزودی,регыд
1696,bald::ADV,بزودی,drīz
1697,dann::ADV,سپس,бӧрын
1698,dann::ADV,سپس,бӧрти
1699,dann::ADV,سپس,tad
1700,dann::ADV,آنوقت,бӧрын
1701,dann::ADV,آنوقت,бӧрти
1702,dann::ADV,آنوقت,tad
1703,gestern::ADV,دیروز,тӧнлун
1704,gestern::ADV,دیروز,vakar
1705,einst::ADV,وقتی,ӧтчыд
1706,einst::ADV,وقتی,ӧтпыр
1707,einst::ADV,وقتی,citreiz
1708,einst::ADV,زمانی,ӧтчыд
1709,einst::ADV,زمانی,ӧтпыр
1710,einst::ADV,زمانی,citreiz
1711,damals::ADV,آنوقت,сэки
1712,damals::ADV,آنوقت,toreiz
1713,damals::ADV,آنزمان,сэки
1714,damals::ADV,آنزمان,toreiz
1715,danach::ADV,بعد,сэсся
1716,danach::ADV,بعد,pēc tam
1717,vorher::ADV,قبلاً,войдӧр
1718,vorher::ADV,قبلاً,iepriekš
1719,vorher::ADV,قبلاً,pirms tam
1720,zuerst::ADV,اول,войдӧр
1721,zuerst::ADV,اول,vis'pirms
1722,zuerst::ADV,ابتداء,войдӧр
1723,zuerst::ADV,ابتداء,vis'pirms
1724,einmal::ADV,یکدفعه,ӧтчыдысь
1725,einmal::ADV,یکدفعه,reiz
1726,einmal::ADV,یکدفعه,vienreiz
1727,manchmal::ADV,گاهی,корсюрӧ
1728,manchmal::ADV,گاهی,dažkārt
1729,manchmal::ADV,بعضی اوقات,корсюрӧ
1730,manchmal::ADV,بعضی اوقات,dažkārt
1731,oft::ADV,اغلب,тшӧкыда
1732,oft::ADV,اغلب,bieži
1733,immer::ADV,همیشه,век
1734,immer::ADV,همیشه,allaž
1735,immer::ADV,همیشه,vien'mēr
1736,niemals::ADV,هرگز,оз некор
1737,niemals::ADV,هرگز,nemūžam
1738,hier::ADV,اینجا,со
1739,hier::ADV,اینجا,тонӧ
1740,hier::ADV,اینجا,te
1741,hier::ADV,اینجا,šeit
1742,hierhin::ADV,به اینجا,татчӧ
1743,hierhin::ADV,به اینجا,талань
1744,hierhin::ADV,به اینجا,šurp
1745,hierhin::ADV,به اینجا,uz šejieni
1746,von hier::ADV,از اینجا,тасянь
1747,von hier::ADV,از اینجا,no šejienes
1748,dort::ADV,آنجا,сэні
1749,dort::ADV,آنجا,tur
1750,dorthin::ADV,به آنجا,сэтчӧ
1751,dorthin::ADV,به آنجا,turp
1752,dorthin::ADV,به آنجا,uz turieni
1753,geradeaus::ADV,راست,веськыда
1754,geradeaus::ADV,راست,taisni uz priekšu
1755,vorwärts::ADV,جلو,водзӧ
1756,vorwärts::ADV,جلو,uz priekšu
1757,vorwärts::ADV,به پیش,водзӧ
1758,vorwärts::ADV,به پیش,uz priekšu
1759,rückwärts::ADV,عقب,бӧрӧ
1760,rückwärts::ADV,عقب,atmuguriski
1761,zurück::ADV,پس,бӧр
1762,zurück::ADV,پس,atpakāļ
1763,zurück::ADV,عقب,бӧр
1764,zurück::ADV,عقب,atpakāļ
1765,zurück::ADV,بالعکس,бӧр
1766,zurück::ADV,بالعکس,atpakāļ
1767,unten::ADV,زیر,улын
1768,unten::ADV,زیر,уліын
1769,unten::ADV,زیر,lejā
1770,unten::ADV,زیر,apakšā
1771,unten::ADV,پایین,улын
1772,unten::ADV,پایین,уліын
1773,unten::ADV,پایین,lejā
1774,unten::ADV,پایین,apakšā
1775,hinab::ADV,به پایین,улӧ
1776,hinab::ADV,به پایین,увлан
1777,hinab::ADV,به پایین,uz leju
1778,oben::ADV,بالا,вылын
1779,oben::ADV,بالا,выліын
1780,oben::ADV,بالا,virsū
1781,hinauf::ADV,به بالا,выліӧ
1782,hinauf::ADV,به بالا,augšā
1783,hinauf::ADV,به بالا,uz augšu
1784,überall::ADV,همه‌جا,быдлаын
1785,überall::ADV,همه‌جا,visur
1786,nicht::ADV,نه,oз
1787,nicht::ADV,نه,ne
1788,ein wenig::ADV,کمی,неуна
1789,ein wenig::ADV,کمی,drusku
1790,kaum::ADV,به سختی,мырдэм
1791,kaum::ADV,به سختی,diezin vai
1792,sehr::ADV,خیلی,зэв
1793,sehr::ADV,خیلی,ļoti
1794,sehr::ADV,خیلی,gaužām
1795,sehr::ADV,بسیار,зэв
1796,sehr::ADV,بسیار,ļoti
1797,sehr::ADV,بسیار,gaužām
1798,so::ADV,چنین,тадз
1799,so::ADV,چنین,сідз
1800,so::ADV,چنین,tā
1801,so::ADV,چنین,tik
1802,so::ADV,اینطور,тадз
1803,so::ADV,اینطور,сідз
1804,so::ADV,اینطور,tā
1805,so::ADV,اینطور,tik
1806,noch::ADV,هنوز,на
1807,noch::ADV,هنوز,нӧшта
1808,noch::ADV,هنوز,vēl
1809,nur::ADV,فقط,куш
1810,nur::ADV,فقط,сӧмын
1811,nur::ADV,فقط,vien
1812,nur::ADV,فقط,tikai
1813,nur::ADV,تنها,куш
1814,nur::ADV,تنها,сӧмын
1815,nur::ADV,تنها,vien
1816,nur::ADV,تنها,tikai
1817,schon::ADV,قبلاً,нин
1818,schon::ADV,قبلاً,jau
1819,schon::ADV,به این زودی,нин
1820,schon::ADV,به این زودی,jau
1821,wieder::ADV,باز,бара
1822,wieder::ADV,باز,atkal
1823,wieder::ADV,دوباره,бара
1824,wieder::ADV,دوباره,atkal
1825,vergebens::ADV,بیهوده,весьшӧрӧ
1826,vergebens::ADV,بیهوده,velti
1827,vor::PRP,در جلوی,водзын
1828,vor::PRP,در جلوی,priekš
1829,hinter::PRP,پشت,бӧрнын
1830,hinter::PRP,پشت,aiz
1831,unter::PRP,تحت,улын
1832,unter::PRP,تحت,zem
1833,durch::PRP,از وسط,пыр
1834,durch::PRP,از وسط,пырыс
1835,durch::PRP,از وسط,caur
1836,durch::PRP,از وسط,cauri
1837,durch::PRP,از ميان,пыр
1838,durch::PRP,از ميان,пырыс
1839,durch::PRP,از ميان,caur
1840,durch::PRP,از ميان,cauri
1841,neben::PRP,کنار,бердын
1842,neben::PRP,کنار,līdzās
1843,neben::PRP,پهلوی,бердын
1844,neben::PRP,پهلوی,līdzās
1845,zwischen::PRP,بین,костын
1846,zwischen::PRP,بین,starp
1847,zwischen::PRP,میان,костын
1848,zwischen::PRP,میان,starp
1849,wegen::PRP,برای,вӧсна
1850,wegen::PRP,برای,pēc
1851,wegen::PRP,بخاطر,вӧсна
1852,wegen::PRP,بخاطر,pēc
1853,dies::PRN,این,тайӧ
1854,dies::PRN,این,šis
1855,das::PRN,آن,ciйö
1856,das::PRN,آن,tas
1857,alles::PRN,تمام,став
1858,alles::PRN,تمام,viss
1859,alles::PRN,همه‌چیر,став
1860,alles::PRN,همه‌چیر,viss
1861,ich::PRN,من,ме
1862,ich::PRN,من,es
1863,du::PRN,تو,тэ
1864,du::PRN,تو,tu
1865,er::PRN,او,сійӧ
1866,er::PRN,او,viņš
1867,wir::PRN,ما,ми
1868,wir::PRN,ما,mēs
1869,ihr::PRN,شما,тi
1870,ihr::PRN,شما,jūs
1871,sie::PRN,آنها,найö
1872,sie::PRN,آنها,viņi
1873,sie::PRN,آنها,viņas
1874,was::FPRN,چه,мый
1875,was::FPRN,چه,kas
1876,wer::FPRN,کی,код
1877,wer::FPRN,کی,kas
1878,wo::FADV,کجا,кыті
1879,wo::FADV,کجا,kur
1880,wohin::FADV,بکجا,кытчӧ
1881,wohin::FADV,بکجا,kurp
1882,wohin::FADV,بکجا,uz kurieni
1883,wie::FADV,چطور,кыдзи
1884,wie::FADV,چطور,kā
1885,wie::FADV,چگونه,кыдзи
1886,wie::FADV,چگونه,kā
1887,warum::FADV,چرا,мыйла
1888,warum::FADV,چرا,kāpēc
1889,warum::FADV,برای چه,мыйла
1890,warum::FADV,برای چه,kāpēc
1891,wieviel::FNUM,چند,кымын
1892,wieviel::FNUM,چند,cik
1893,wieviel::FNUM,چقدر,кымын
1894,wieviel::FNUM,چقدر,cik
1895,eins::NUM,یک,ӧтик
1896,eins::NUM,یک,viens
1897,zwei::NUM,دو,кык
1898,zwei::NUM,دو,divi
1899,drei::NUM,سه,куим
1900,drei::NUM,سه,trīs
1901,vier::NUM,چهار,нель
1902,vier::NUM,چهار,četri
1903,fünf::NUM,پنج,вит
1904,fünf::NUM,پنج,pieci
1905,sechs::NUM,شش,квайт
1906,sechs::NUM,شش,seši
1907,sieben::NUM,هفت,сизим
1908,sieben::NUM,هفت,septiņi
1909,acht::NUM,هشت,кӧкъямыс
1910,acht::NUM,هشت,astoņi
1911,neun::NUM,نه,ӧкмыс
1912,neun::NUM,نه,deviņi
1913,zehn::NUM,ده,дас
1914,zehn::NUM,ده,desmit
1915,elf::NUM,یازده,дас ӧтик
1916,elf::NUM,یازده,vienpadsmit
1917,zwölf::NUM,دوازده,дас кык
1918,zwölf::NUM,دوازده,divpadsmit
1919,zwanzig::NUM,بیست,кызь
1920,zwanzig::NUM,بیست,divdesmit
1921,dreißig::NUM,سی,комын
1922,dreißig::NUM,سی,trīsdesmit
1923,vierzig::NUM,چهل,нелямын
1924,vierzig::NUM,چهل,četrdesmit
1925,fünfzig::NUM,پنجاه,ветымын
1926,fünfzig::NUM,پنجاه,piecdesmit
1927,sechzig::NUM,شصت,квайтымын
1928,sechzig::NUM,شصت,sešdesmit
1929,siebzig::NUM,هفتاد,сизимдас
1930,siebzig::NUM,هفتاد,septiņdesmit
1931,achtzig::NUM,هشتاد,кӧкъямысдас
1932,achtzig::NUM,هشتاد,astoņdesmit
1933,neunzig::NUM,نود,ӧкмысдас
1934,neunzig::NUM,نود,deviņdesmit
1935,hundert::NUM,صد,сё
1936,hundert::NUM,صد,simt
1937,tausend::NUM,هزار,сюрс
1938,tausend::NUM,هزار,tūkstoš
1939,und::CNJ,و,и
1940,und::CNJ,و,un
1941,oder::CNJ,یا,либӧ
1942,oder::CNJ,یا,jeb
1943,stehen::V,ایستادن,сулавны
1944,stehen::V,ایستادن,stāvēt
1945,sitzen::V,نشستن,пукавны
1946,sitzen::V,نشستن,sēdēt
1947,liegen::V,خوابیدن,куйлыны
1948,liegen::V,خوابیدن,gulēt
1949,liegen::V,دراز کشیدن,куйлыны
1950,liegen::V,دراز کشیدن,gulēt
1951,hängen::V,آویزان بودن,ӧшавны
1952,hängen::V,آویزان بودن,karāties
1953,werden::V,شدن,лоны
1954,werden::V,شدن,tapt
1955,passieren::V,گذشتن,лоны
1956,passieren::V,گذشتن,notikt
1957,passieren::V,اتفاق افتادن,лоны
1958,passieren::V,اتفاق افتادن,notikt
1959,beginnen::V,شروع شدن,кутчысьны
1960,beginnen::V,شروع شدن,кутны
1961,beginnen::V,شروع شدن,sākties
1962,enden::V,تمام شدن,помасьны
1963,enden::V,تمام شدن,beigties
1964,wechseln::V,عوض شدن,вежсьыны
1965,wechseln::V,عوض شدن,mainīties
1966,aufgehen[Sonne]::V,برآمدن,петны
1967,aufgehen[Sonne]::V,برآمدن,lēkt
1968,aufgehen[Sonne]::V,برآمدن,uzlēkt
1969,aufgehen[Sonne]::V,طلوع کردن,петны
1970,aufgehen[Sonne]::V,طلوع کردن,lēkt
1971,aufgehen[Sonne]::V,طلوع کردن,uzlēkt
1972,untergehen[Sonne]::V,غروب کردن,пуксьыны
1973,untergehen[Sonne]::V,غروب کردن,noiet
1974,untergehen[Sonne]::V,غروب کردن,rietēt
1975,scheinen[Sonne]::V,تابیدن,югъявны
1976,scheinen[Sonne]::V,تابیدن,югвидзны
1977,scheinen[Sonne]::V,تابیدن,spīdēt
1978,donnern::V,رعد زدن,гымавны
1979,donnern::V,رعد زدن,dārdēt
1980,wehen::V,دمیدن,пӧльтны
1981,wehen::V,دمیدن,pūst
1982,strömen::V,روان شدن,киссьыны
1983,strömen::V,روان شدن,līt
1984,strömen::V,روان شدن,plūst
1985,fließen::V,روان شدن,визувтны
1986,fließen::V,روان شدن,tecēt
1987,sich drehen::V,چرخیدن,бергавны
1988,sich drehen::V,چرخیدن,grozīties
1989,schwanken::V,خم و راست شدن,легны
1990,schwanken::V,خم و راست شدن,лайкъявны
1991,schwanken::V,خم و راست شدن,līgoties
1992,schwanken::V,خم و راست شدن,grīļoties
1993,schwingen::V,تاب خوردن,лайкъявны
1994,schwingen::V,تاب خوردن,люллявны
1995,schwingen::V,تاب خوردن,vēzēties
1996,schwingen::V,نوسان کردن,лайкъявны
1997,schwingen::V,نوسان کردن,люллявны
1998,schwingen::V,نوسان کردن,vēzēties
1999,fallen::V,افتادن,усьны
2000,fallen::V,افتادن,krist
2001,fallen::V,سقوط کردن,усьны
2002,fallen::V,سقوط کردن,krist
2003,brennen::V,سوزاندن,сотчыны
2004,brennen::V,سوزاندن,degt
2005,rauchen::V,دود کردن,тшынӧдны
2006,rauchen::V,دود کردن,dūmot
2007,regnen::V,باران آمدن,зэрны
2008,regnen::V,باران آمدن,līt
2009,gefrieren::V,یخ بستن,кынмыны
2010,gefrieren::V,یخ بستن,sasalt
2011,tauen::V,آب شدن,сывны
2012,tauen::V,آب شدن,kust
2013,schmelzen::V,آب شدن,сывны
2014,schmelzen::V,آب شدن,kust
2015,schmelzen::V,آب شدن,nokust
2016,trocknen::V,خشک شدن,косьмыны
2017,trocknen::V,خشک شدن,žūt
2018,trocknen::V,خشک شدن,kaltēties
2019,sieden::V,جوشیدن,пуны
2020,sieden::V,جوشیدن,virt
2021,sieden::V,جوشیدن,vārīties
2022,faulen::V,فاسد شدن,сісьмыны
2023,faulen::V,فاسد شدن,pūt
2024,faulen::V,فاسد شدن,trudēt
2025,verfaulen::V,پوسیدن,сісьмыны
2026,verfaulen::V,پوسیدن,sapūt
2027,verfaulen::V,پوسیدن,satrūdēt
2028,reißen::V,پاره شدن,орны
2029,reißen::V,پاره شدن,plīst
2030,reißen::V,پاره شدن,satrūkt
2031,versinken::V,غرق شدن,вӧйны
2032,versinken::V,غرق شدن,grimt
2033,versinken::V,غرق شدن,nogrimt
2034,vergehen::V,گذشتن,кольны
2035,vergehen::V,گذشتن,ордйыны
2036,vergehen::V,گذشتن,paiet
2037,erscheinen::V,ظاهر شدن,петкӧдчыны
2038,erscheinen::V,ظاهر شدن,parādīties
2039,verschwinden::V,گم شدن,бырны
2040,verschwinden::V,گم شدن,nozust
2041,verschwinden::V,از بین رفتن,бырны
2042,verschwinden::V,از بین رفتن,nozust
2043,sinken::V,پایین آمدن,вӧйны
2044,sinken::V,پایین آمدن,kristies
2045,abnehmen::V,کم شدن,чинны
2046,abnehmen::V,کم شدن,noplakt
2047,abnehmen::V,کم شدن,mazināties
2048,zunehmen::V,زیاد شدن,содны
2049,zunehmen::V,زیاد شدن,ыдждыны
2050,zunehmen::V,زیاد شدن,pieaugt
2051,zunehmen::V,زیاد شدن,pieņemties
2052,steigen::V,بالا رفتن,лыбны
2053,steigen::V,بالا رفتن,kāpt
2054,wachsen::V,قد کشیدن,быдмыны
2055,wachsen::V,قد کشیدن,augt
2056,glänzen::V,برق زدن,югъявны
2057,glänzen::V,برق زدن,дзирдавны
2058,glänzen::V,برق زدن,zaigot
2059,glänzen::V,برق زدن,laistīties
2060,funkeln::V,جرقه زدن,югъявны
2061,funkeln::V,جرقه زدن,дзирдавны
2062,funkeln::V,جرقه زدن,mirdzēt
2063,funkeln::V,جرقه زدن,dzirkstēt
2064,lärmen::V,شلوغ کردن,жувгыны
2065,lärmen::V,شلوغ کردن,ыугыны
2066,lärmen::V,شلوغ کردن,шумитны
2067,lärmen::V,شلوغ کردن,ālēties
2068,lärmen::V,شلوغ کردن,trokšņot
2069,läuten::V,زنگ زدن,жургыны
2070,läuten::V,زنگ زدن,zvanīt
2071,klingeln::V,زنگ زدن,звӧнитны
2072,klingeln::V,زنگ زدن,zvanīt
2073,klirren::V,جرنگ جرنگ صدا کردن,гольскöдчыны
2074,klirren::V,جرنگ جرنگ صدا کردن,tinkšķēt
2075,klirren::V,جرنگ جرنگ صدا کردن,džinkstēt
2076,brausen::V,طوفانی بودن,буавны
2077,brausen::V,طوفانی بودن,krākt
2078,brausen::V,طوفانی بودن,brāzmot
2079,rauschen::V,خش‌خش کردن,кышакывны
2080,rauschen::V,خش‌خش کردن,šalkt
2081,klingen::V,صدا دادن,шыавны
2082,klingen::V,صدا دادن,юргыны
2083,klingen::V,صدا دادن,skanēt
2084,klingen::V,صدا دادن,izklausīties
2085,bellen::V,عوعو کردن,увтны
2086,bellen::V,عوعو کردن,riet
2087,heulen::V,زوزه کشیدن,омлявны
2088,heulen::V,زوزه کشیدن,вурзавны
2089,heulen::V,زوزه کشیدن,kaukt
2090,heulen::V,زوزه کشیدن,gaudot
2091,blasen::V,فوت کردن,пӧльтны
2092,blasen::V,فوت کردن,pūst
2093,pfeifen::V,سوت زدن,шутьлявны
2094,pfeifen::V,سوت زدن,svilpt
2095,pfeifen::V,سوت زدن,svilpot
2096,schreien::V,فریاد زدن,горзыны
2097,schreien::V,فریاد زدن,brēkt
2098,schreien::V,فریاد زدن,kliegt
2099,stöhnen::V,نالیدن,ымзыны
2100,stöhnen::V,نالیدن,vaidēt
2101,zittern::V,لرزیدن,тіравны
2102,zittern::V,لرزیدن,drebēt
2103,leben::V,زیستن,овны
2104,leben::V,زیستن,dzīvot
2105,leben::V,زندگی کردن,овны
2106,leben::V,زندگی کردن,dzīvot
2107,geboren werden::V,متولد شدن,чужны
2108,geboren werden::V,متولد شدن,dzimt
2109,atmen::V,تنفس کردن,кашкыны
2110,atmen::V,تنفس کردن,пошиктыны
2111,atmen::V,تنفس کردن,elpot
2112,trinken::V,نوشیدن,юны
2113,trinken::V,نوشیدن,dzert
2114,essen::V,خوردن,сёйны
2115,essen::V,خوردن,ēst
2116,schlucken::V,بلعیدن,ньылавны
2117,schlucken::V,بلعیدن,rīt
2118,schlucken::V,قورت دادن,ньылавны
2119,schlucken::V,قورت دادن,rīt
2120,müde werden::V,خسته شدن,мудзны
2121,müde werden::V,خسته شدن,nokust
2122,einschlafen::V,خواب رفتن,ланьтны
2123,einschlafen::V,خواب رفتن,унмовсьны
2124,einschlafen::V,خواب رفتن,iemigt
2125,einschlafen::V,خواب رفتن,aizmigt
2126,schlafen::V,خوابیدن,узьны
2127,schlafen::V,خوابیدن,gulēt
2128,aufwachen::V,از خواب بیدار شدن,садьмыны
2129,aufwachen::V,از خواب بیدار شدن,mosties
2130,aufstehen::V,بیدار شدن,чеччыны
2131,aufstehen::V,بیدار شدن,celties
2132,sich erholen::V,استراحت کردن,шойччыны
2133,sich erholen::V,استراحت کردن,atžirgt
2134,sich erholen::V,استراحت کردن,atpūsties
2135,krank werden::V,مریض شدن,висьмыны
2136,krank werden::V,مریض شدن,sasirgt
2137,krank sein::V,بیمار بودن,висьны
2138,krank sein::V,بیمار بودن,slimot
2139,schmerzen::V,درد کردن,висьны
2140,schmerzen::V,درد کردن,sāpēt
2141,schmerzen::V,درد کردن,smelgt
2142,husten::V,سرفه کردن,кызны
2143,husten::V,سرفه کردن,klepot
2144,genesen::V,بهبود یافتن,бурдны
2145,genesen::V,بهبود یافتن,veseļoties
2146,sterben::V,مردن,кувны
2147,sterben::V,مردن,mirt
2148,sterben::V,مردن,nomirt
2149,umkommen::V,کشته شدن,кувны
2150,umkommen::V,کشته شدن,apsprāgt
2151,umkommen::V,کشته شدن,aiziet bojā
2152,sich bewegen::V,حرکت کردن,вӧрзьыны
2153,sich bewegen::V,حرکت کردن,virzīties
2154,sich rühren::V,تکان خوردن,вӧрны
2155,sich rühren::V,تکان خوردن,вӧрӧдчыны
2156,sich rühren::V,تکان خوردن,sagrozīties
2157,sich erheben::V,برخواستن,сувтны
2158,sich erheben::V,برخواستن,piecelties
2159,sich setzen::V,نشستن,пуксьыны
2160,sich setzen::V,نشستن,sēsties
2161,hinfallen::V,زمین خوردن,усьны
2162,hinfallen::V,زمین خوردن,sabirt
2163,hinfallen::V,زمین خوردن,pakrist
2164,laufen::V,پیاده رفتن,мyнны
2165,laufen::V,پیاده رفتن,iet
2166,laufen::V,پیاده رفتن,skraidīt
2167,schreiten::V,قدم زدن,восьлавны
2168,schreiten::V,قدم زدن,soļot
2169,spazierengehen::V,گردش رفتن,гуляйтны
2170,spazierengehen::V,گردش رفتن,staigāt
2171,spazierengehen::V,گردش رفتن,pastaigāties
2172,eilen::V,شتاب کردن,тэрмасьны
2173,eilen::V,شتاب کردن,traukt
2174,sich beeilen::V,عجله کردن,тэрмасьны
2175,sich beeilen::V,عجله کردن,steigties
2176,sich beeilen::V,عجله کردن,pasteigties
2177,sausen::V,صفیر کشیدن,тӧвзьыны
2178,sausen::V,صفیر کشیدن,drāzt
2179,sausen::V,صفیر کشیدن,brāzties
2180,rennen::V,دویدن,котӧртны
2181,rennen::V,دویدن,skriet
2182,springen::V,پریدن,чеччавны
2183,springen::V,پریدن,lēkt
2184,klettern::V,بالا رفتن,кышасьны
2185,klettern::V,بالا رفتن,кавшасьны
2186,klettern::V,بالا رفتن,kāpt
2187,klettern::V,بالا رفتن,rāpties
2188,schaukeln::V,تاب خوردن,гычасьны
2189,schaukeln::V,تاب خوردن,šūpoties
2190,schaukeln::V,تاب خوردن,zvalstīties
2191,kriechen::V,خزیدن,кыссьыны
2192,kriechen::V,خزیدن,līst
2193,kriechen::V,خزیدن,rāpot
2194,schwimmen::V,شنا کردن,уявны
2195,schwimmen::V,شنا کردن,peldēt
2196,tauchen::V,غواصی کردن,сунавны
2197,tauchen::V,غواصی کردن,gremdēties
2198,rudern::V,پارو زدن,пелысасьны
2199,rudern::V,پارو زدن,airēt
2200,rudern::V,پارو زدن,irties
2201,fahren::V,سواره رفتن,мунны
2202,fahren::V,سواره رفتن,braukt
2203,fliegen::V,پریدن,лэбны
2204,fliegen::V,پریدن,lidot
2205,fliegen::V,پریدن,laisties
2206,gehen::V,رفتن,мyнны
2207,gehen::V,رفتن,iet
2208,weggehen::V,رفتن,мунавны
2209,weggehen::V,رفتن,aiziet
2210,abfahren::V,حرکت کردن,мӧдӧдчыны
2211,abfahren::V,حرکت کردن,atiet
