,Concept_ID,te,se
4220,vorher::ADV,ఎదుట,aarebi
4221,vorher::ADV,ఎదుట,åvddål
4222,vorher::ADV,ఎదుట,árat
4223,vorher::ADV,ఎదుట,ovdâl
4224,vorher::ADV,ఎదుట,ouddâl
4225,vorher::ADV,ఎదుట,а̄йка
4226,zuerst::ADV,మొదటిలో,voestegh
4227,zuerst::ADV,మొదటిలో,álgon
4228,zuerst::ADV,మొదటిలో,vuos
4229,zuerst::ADV,మొదటిలో,vuohččan
4230,zuerst::ADV,మొదటిలో,vuoč'čin
4231,zuerst::ADV,మొదటిలో,vuõ´ste
4232,zuerst::ADV,మొదటిలో,vuõs'smõõssân
4233,zuerst::ADV,మొదటిలో,э̄ввтла
4234,zuerst::ADV,మొదటిలో,э̄ввтэль
4235,einmal::ADV,ఒకసారి,ikth
4236,einmal::ADV,ఒకసారి,akti
4237,einmal::ADV,ఒకసారి,okte
4238,einmal::ADV,ఒకసారి,ohtii
4239,einmal::ADV,ఒకసారి,kojo
4240,einmal::ADV,ఒకసారి,måttmešt
4241,einmal::ADV,ఒకసారి,э̄фт вэ̄рр
4242,manchmal::ADV,అప్పటప్పటికి,muvhtene
4243,manchmal::ADV,అప్పటప్పటికి,muhttijn
4244,manchmal::ADV,అప్పటప్పటికి,duolla dálla
4245,manchmal::ADV,అప్పటప్పటికి,muhtumin
4246,manchmal::ADV,అప్పటప్పటికి,kuásnii
4247,manchmal::ADV,అప్పటప్పటికి,måttmešt
4248,manchmal::ADV,అప్పటప్పటికి,kuä´ss-ne
4249,manchmal::ADV,అప్పటప్పటికి,мудта вэ̄р
4250,oft::ADV,తఱచుగా,daamtaj
4251,oft::ADV,తఱచుగా,álu
4252,oft::ADV,తఱచుగా,ábaj
4253,oft::ADV,తఱచుగా,dájvvá
4254,oft::ADV,తఱచుగా,dávjá
4255,oft::ADV,తఱచుగా,távjá
4256,oft::ADV,తఱచుగా,täujja
4257,oft::ADV,తఱచుగా,то̄а̄ййв
4258,immer::ADV,ఎల్లప్పుడు,iktesth
4259,immer::ADV,ఎల్లప్పుడు,eejnegen
4260,immer::ADV,ఎల్లప్పుడు,agev
4261,immer::ADV,ఎల్లప్పుడు,álo
4262,immer::ADV,ఎల్లప్పుడు,ain
4263,immer::ADV,ఎల్లప్పుడు,ovttuu
4264,immer::ADV,ఎల్లప్పుడు,pâi
4265,immer::ADV,ఎల్లప్పుడు,пай
4266,niemals::ADV,ఎప్పుడునులేదు,ij gåessie
4267,niemals::ADV,ఎప్పుడునులేదు,ij goassak
4268,niemals::ADV,ఎప్పుడునులేదు,ij ihkenis
4269,niemals::ADV,ఎప్పుడునులేదు,ii goassege
4270,niemals::ADV,ఎప్పుడునులేదు,ij kuás'sin
4271,niemals::ADV,ఎప్పుడునులేదు,ij ni kuä´ss
4272,niemals::ADV,ఎప్పుడునులేదు,эйй никуэссь
4273,hier::ADV,ఇక్కడ,daagkoe
4274,hier::ADV,ఇక్కడ,dála
4275,hier::ADV,ఇక్కడ,dánna
4276,hier::ADV,ఇక్కడ,dá
4277,hier::ADV,ఇక్కడ,dás
4278,hier::ADV,ఇక్కడ,taa
4279,hier::ADV,ఇక్కడ,tää
4280,hier::ADV,ఇక్కడ,ta´ltte
4281,hier::ADV,ఇక్కడ,тала
4282,hier::ADV,ఇక్కడ,тэста
4283,hierhin::ADV,ఇక్కడకు,diekie
4284,hierhin::ADV,ఇక్కడకు,dási
4285,hierhin::ADV,ఇక్కడకు,diehki
4286,hierhin::ADV,ఇక్కడకు,deike
4287,hierhin::ADV,ఇక్కడకు,teehi
4288,hierhin::ADV,ఇక్కడకు,tii´ǩ
4289,hierhin::ADV,ఇక్కడకు,тӣге
4290,von hier::ADV,ఇక్కడనుండి,daebpede
4291,von hier::ADV,ఇక్కడనుండి,dássta
4292,von hier::ADV,ఇక్కడనుండి,dáppelt
4293,von hier::ADV,ఇక్కడనుండి,dáppe
4294,von hier::ADV,ఇక్కడనుండి,tástán
4295,von hier::ADV,ఇక్కడనుండి,tääiǥ
4296,von hier::ADV,ఇక్కడనుండి,tääi´ben
4297,von hier::ADV,ఇక్కడనుండి,тэста
4298,dort::ADV,అక్కడ,dagkoe
4299,dort::ADV,అక్కడ,dale
4300,dort::ADV,అక్కడ,dakko
4301,dort::ADV,అక్కడ,tuo
4302,dort::ADV,అక్కడ,tovben
4303,dort::ADV,అక్కడ,to´ben
4304,dort::ADV,అక్కడ,тёллэ
4305,dort::ADV,అక్కడ,тамьпе
4306,dorthin::ADV,అక్కడికి,dahkoe
4307,dorthin::ADV,అక్కడికి,dåhku
4308,dorthin::ADV,అక్కడికి,dohko
4309,dorthin::ADV,అక్కడికి,diehko
4310,dorthin::ADV,అక్కడికి,tuohu
4311,dorthin::ADV,అక్కడికి,tok
4312,dorthin::ADV,అక్కడికి,tok-aa
4313,dorthin::ADV,అక్కడికి,то̄гэ
4314,geradeaus::ADV,సూటిగా,njuolgga
4315,geradeaus::ADV,సూటిగా,njuolga
4316,geradeaus::ADV,సూటిగా,njuol'gist
4317,geradeaus::ADV,సూటిగా,vuoi'gist
4318,geradeaus::ADV,సూటిగా,vui´jǧǧest
4319,geradeaus::ADV,సూటిగా,вӯййкесьт
4320,vorwärts::ADV,ముందుకు,fraamme
4321,vorwärts::ADV,ముందుకు,åvddån
4322,vorwärts::ADV,ముందుకు,ovddas
4323,vorwärts::ADV,ముందుకు,oovdâs
4324,vorwärts::ADV,ముందుకు,ooudâs
4325,vorwärts::ADV,ముందుకు,ooudårra
4326,vorwärts::ADV,ముందుకు,эвтэс
4327,rückwärts::ADV,వెనుకకు,mænngese
4328,rückwärts::ADV,వెనుకకు,ruoptobadáj
4329,rückwärts::ADV,వెనుకకు,maŋás
4330,rückwärts::ADV,వెనుకకు,majaskulij
4331,rückwärts::ADV,వెనుకకు,mââjas
4332,rückwärts::ADV,వెనుకకు,mâ´ŋŋla
4333,rückwärts::ADV,వెనుకకు,мо̄а̄з
4334,rückwärts::ADV,వెనుకకు,мо̄а̄ст
4335,zurück::ADV,వెనుకభాగము,bååstede
4336,zurück::ADV,వెనుకభాగము,ruoptus
4337,zurück::ADV,వెనుకభాగము,maŋus
4338,zurück::ADV,వెనుకభాగము,ruoktot
4339,zurück::ADV,వెనుకభాగము,maassâd
4340,zurück::ADV,వెనుకభాగము,vä´st
4341,zurück::ADV,వెనుకభాగము,mååusat
4342,zurück::ADV,వెనుకభాగము,мо̄а̄з
4343,zurück::ADV,వెనుకభాగము,мо̄а̄ст
4344,unten::ADV,క్రింద,vuelnie
4345,unten::ADV,క్రింద,vuollen
4346,unten::ADV,క్రింద,vuollin
4347,unten::ADV,క్రింద,vyellin
4348,unten::ADV,క్రింద,vue´llen
4349,unten::ADV,క్రింద,вӯлльн
4350,hinab::ADV,కిందికి,våålese
4351,hinab::ADV,కిందికి,vuolus
4352,hinab::ADV,కిందికి,vulos
4353,hinab::ADV,కిందికి,vuá'lás
4354,hinab::ADV,కిందికి,vuâlas
4355,hinab::ADV,కిందికి,валас
4356,oben::ADV,మీద,bijjene
4357,oben::ADV,మీద,baddjen
4358,oben::ADV,మీద,badjin
4359,oben::ADV,మీద,paijeen
4360,oben::ADV,మీద,pâ´jjen
4361,oben::ADV,మీద,tunââ´lmest
4362,oben::ADV,మీద,пайенҍ
4363,hinauf::ADV,పైకి,bæjjese
4364,hinauf::ADV,పైకి,bajás
4365,hinauf::ADV,పైకి,bajás
4366,hinauf::ADV,పైకి,pajas
4367,hinauf::ADV,పైకి,pââjas
4368,hinauf::ADV,పైకి,пайяс
4369,überall::ADV,అంతటా,gaajhkene lehkesne
4370,überall::ADV,అంతటా,juohkka sajen
4371,überall::ADV,అంతటా,juohke sajis
4372,überall::ADV,అంతటా,jya'hisaajeest
4373,überall::ADV,అంతటా,vee´zz
4374,überall::ADV,అంతటా,pukvee´zz
4375,überall::ADV,అంతటా,пугквесь
4376,nicht::ADV,కాదు,ij
4377,nicht::ADV,కాదు,ij
4378,nicht::ADV,కాదు,ii
4379,nicht::ADV,కాదు,ij
4380,nicht::ADV,కాదు,ij
4381,nicht::ADV,కాదు,эйй
4382,ein wenig::ADV,కొంచెము,ånnetje
4383,ein wenig::ADV,కొంచెము,ahtjetje
4384,ein wenig::ADV,కొంచెము,binná
4385,ein wenig::ADV,కొంచెము,veahá
4386,ein wenig::ADV,కొంచెము,ucánjii
4387,ein wenig::ADV,కొంచెము,occanj
4388,ein wenig::ADV,కొంచెము,simmna
4389,ein wenig::ADV,కొంచెము,сада
4390,ein wenig::ADV,కొంచెము,садаматта
4391,kaum::ADV,చాలిచాలక,jallan
4392,kaum::ADV,చాలిచాలక,vánet
4393,kaum::ADV,చాలిచాలక,báljo
4394,kaum::ADV,చాలిచాలక,illá
4395,kaum::ADV,చాలిచాలక,illvaa
4396,kaum::ADV,చాలిచాలక,мале
4397,kaum::ADV,చాలిచాలక,элэлэ
4398,sehr::ADV,చాల,sagk
4399,sehr::ADV,చాల,riek
4400,sehr::ADV,చాల,sieldes
4401,sehr::ADV,చాల,hui
4402,sehr::ADV,చాల,ollu
4403,sehr::ADV,చాల,čuuvtij
4404,sehr::ADV,చాల,sami
4405,sehr::ADV,చాల,čuu´t
4406,sehr::ADV,చాల,пэре
4407,sehr::ADV,చాల,чофта
4408,so::ADV,ఆలాగున,numhtie
4409,so::ADV,ఆలాగున,nav
4410,so::ADV,ఆలాగున,nuov
4411,so::ADV,ఆలాగున,nåv
4412,so::ADV,ఆలాగున,nu
4413,so::ADV,ఆలాగున,näävt
4414,so::ADV,ఆలాగున,de
4415,so::ADV,ఆలాగున,nu´t
4416,so::ADV,ఆలాగున,nääi´t
4417,so::ADV,ఆలాగున,те̄льнэ
4418,noch::ADV,ఇప్పటికిని,annje
4419,noch::ADV,ఇప్పటికిని,ájn
4420,noch::ADV,ఇప్పటికిని,vilá
4421,noch::ADV,ఇప్పటికిని,ain
4422,noch::ADV,ఇప్పటికిని,vela
4423,noch::ADV,ఇప్పటికిని,võl
4424,noch::ADV,ఇప్పటికిని,veâl
4425,noch::ADV,ఇప్పటికిని,вя̄л
4426,nur::ADV,మాత్రము,ajve
4427,nur::ADV,మాత్రము,barre
4428,nur::ADV,మాత్రము,dåssjå
4429,nur::ADV,మాత్రము,dušše
4430,nur::ADV,మాత్రము,váá
4431,nur::ADV,మాత్రము,pâi
4432,nur::ADV,మాత్రము,leša
4433,nur::ADV,మాత్రము,tåå´lǩ
4434,nur::ADV,మాత్రము,лэша
4435,nur::ADV,మాత్రము,лышшэ
4436,schon::ADV,ఇదివఱకే,joe
4437,schon::ADV,ఇదివఱకే,juo
4438,schon::ADV,ఇదివఱకే,juo
4439,schon::ADV,ఇదివఱకే,juo
4440,schon::ADV,ఇదివఱకే,ju´n
4441,schon::ADV,ఇదివఱకే,ё
4442,wieder::ADV,తిరిగి,vihth
4443,wieder::ADV,తిరిగి,aajmoen
4444,wieder::ADV,తిరిగి,vas
4445,wieder::ADV,తిరిగి,ådåsis
4446,wieder::ADV,తిరిగి,fas
4447,wieder::ADV,తిరిగి,vuot
4448,wieder::ADV,తిరిగి,vest
4449,wieder::ADV,తిరిగి,däs
4450,wieder::ADV,తిరిగి,e´pet
4451,wieder::ADV,తిరిగి,аввта
4452,wieder::ADV,తిరిగి,о̄дтсэ
4453,vergebens::ADV,నిష్ఫలముగా,dåssjåj
4454,vergebens::ADV,నిష్ఫలముగా,duššás
4455,vergebens::ADV,నిష్ఫలముగా,tušás
4456,vergebens::ADV,నిష్ఫలముగా,jääutai
4457,vergebens::ADV,నిష్ఫలముగా,пусьтэльт
4458,vor::PRP,ముందు,åvteste
4459,vor::PRP,ముందు,ålggolin
4460,vor::PRP,ముందు,ovddas
4461,vor::PRP,ముందు,oovdâst
4462,vor::PRP,ముందు,ooudâst
4463,vor::PRP,ముందు,авьтэмьбе̄лльт
4464,hinter::PRP,వెనుక,duekesne
4465,hinter::PRP,వెనుక,duogen
4466,hinter::PRP,వెనుక,maŋŋelin
4467,hinter::PRP,వెనుక,maŋil
4468,hinter::PRP,వెనుక,duogás
4469,hinter::PRP,వెనుక,tyeḥin
4470,hinter::PRP,వెనుక,tue´ǩǩen
4471,hinter::PRP,వెనుక,маӈельт
4472,unter::PRP,క్రింద,nuelesne
4473,unter::PRP,క్రింద,vuolen
4474,unter::PRP,క్రింద,vuolde
4475,unter::PRP,క్రింద,vyel'ni
4476,unter::PRP,క్రింద,vue´llen
4477,unter::PRP,క్రింద,вӯлльнҍ
4478,durch::PRP,ద్వారా,vieken
4479,durch::PRP,ద్వారా,tjadá
4480,durch::PRP,ద్వారా,-rájge
4481,durch::PRP,ద్వారా,čađa
4482,durch::PRP,ద్వారా,čoođâ
4483,durch::PRP,ద్వారా,čõõđ
4484,durch::PRP,ద్వారా,pääi´ǩ
4485,durch::PRP,ద్వారా,че̄д
4486,neben::PRP,దగ్గెర,baaltese
4487,neben::PRP,దగ్గెర,báldan
4488,neben::PRP,దగ్గెర,bálddas
4489,neben::PRP,దగ్గెర,paaldâst
4490,neben::PRP,దగ్గెర,paaldâst
4491,neben::PRP,దగ్గెర,поалльтэ
4492,zwischen::PRP,మధ్య,gaskesne
4493,zwischen::PRP,మధ్య,gasska
4494,zwischen::PRP,మధ్య,gaskkas
4495,zwischen::PRP,మధ్య,kooskâst
4496,zwischen::PRP,మధ్య,kâskka
4497,zwischen::PRP,మధ్య,кэскэсьт
4498,zwischen::PRP,మధ్య,кэ̄скэль
4499,wegen::PRP,కారణంగా,dïete
4500,wegen::PRP,కారణంగా,gaevhtieh
4501,wegen::PRP,కారణంగా,diehti
4502,wegen::PRP,కారణంగా,dihte
4503,wegen::PRP,కారణంగా,geažil
4504,wegen::PRP,కారణంగా,tet
4505,wegen::PRP,కారణంగా,diõtt
4506,wegen::PRP,కారణంగా,ǩeäč'ča
4507,wegen::PRP,కారణంగా,гуэйке
4508,dies::PRN,ఇది,dihte
4509,dies::PRN,ఇది,dát
4510,dies::PRN,ఇది,dát
4511,dies::PRN,ఇది,táát
4512,dies::PRN,ఇది,tät
4513,dies::PRN,ఇది,tiett-aa
4514,dies::PRN,ఇది,тэдт
4515,das::PRN,అది,dohte
4516,das::PRN,అది,dat
4517,das::PRN,అది,dat
4518,das::PRN,అది,tot
4519,das::PRN,అది,tõt
4520,das::PRN,అది,тудт
4521,alles::PRN,సకలము,gaajhke
4522,alles::PRN,సకలము,gájkka
4523,alles::PRN,సకలము,buot
4524,alles::PRN,సకలము,puoh
4525,alles::PRN,సకలము,puk
4526,alles::PRN,సకలము,пугк
4527,ich::PRN,నేను,manne
4528,ich::PRN,నేను,mån
4529,ich::PRN,నేను,månnå
4530,ich::PRN,నేను,mun
4531,ich::PRN,నేను,mun
4532,ich::PRN,నేను,munnâ
4533,ich::PRN,నేను,mon
4534,ich::PRN,నేను,мунн
4535,du::PRN,నీవు,datne
4536,du::PRN,నీవు,dån
4537,du::PRN,నీవు,don
4538,du::PRN,నీవు,tun
4539,du::PRN,నీవు,ton
4540,du::PRN,నీవు,то̄нн
4541,er::PRN,అతడు,dïhte
4542,er::PRN,అతడు,sån
4543,er::PRN,అతడు,son
4544,er::PRN,అతడు,sun
4545,er::PRN,అతడు,son
4546,er::PRN,అతడు,со̄нн
4547,wir::PRN,మనము,mijjieh
4548,wir::PRN,మనము,mij
4549,wir::PRN,మనము,mii
4550,wir::PRN,మనము,mij
4551,wir::PRN,మనము,mij
4552,wir::PRN,మనము,мыйй
4553,ihr::PRN,మీరు,dijjie
4554,ihr::PRN,మీరు,dij
4555,ihr::PRN,మీరు,dii
4556,ihr::PRN,మీరు,tij
4557,ihr::PRN,మీరు,tij
4558,ihr::PRN,మీరు,тыйй
4559,sie::PRN,వారు,dah
4560,sie::PRN,వారు,sij
4561,sie::PRN,వారు,sii
4562,sie::PRN,వారు,sij
4563,sie::PRN,వారు,sij
4564,sie::PRN,వారు,сыйй
4565,was::FPRN,ఏమి,mij
4566,was::FPRN,ఏమి,mij
4567,was::FPRN,ఏమి,mii
4568,was::FPRN,ఏమి,mii
4569,was::FPRN,ఏమి,mii
4570,was::FPRN,ఏమి,мӣ
4571,wer::FPRN,ఎవడు,gie
4572,wer::FPRN,ఎవడు,guhti
4573,wer::FPRN,ఎవడు,gii
4574,wer::FPRN,ఎవడు,guhte
4575,wer::FPRN,ఎవడు,kii
4576,wer::FPRN,ఎవడు,ǩii
4577,wer::FPRN,ఎవడు,kåå´tt
4578,wer::FPRN,ఎవడు,ке̄
4579,wo::FADV,ఎక్కడ,gusnie
4580,wo::FADV,ఎక్కడ,gånnå
4581,wo::FADV,ఎక్కడ,gos
4582,wo::FADV,ఎక్కడ,kost
4583,wo::FADV,ఎక్కడ,ko´st
4584,wo::FADV,ఎక్కడ,касьт
4585,wohin::FADV,ఎందుకు,gogka
4586,wohin::FADV,ఎందుకు,gåsi
4587,wohin::FADV,ఎందుకు,gosa
4588,wohin::FADV,ఎందుకు,kuus
4589,wohin::FADV,ఎందుకు,koozz
4590,wohin::FADV,ఎందుకు,ко̄з
4591,wie::FADV,ఎట్టు,guktie
4592,wie::FADV,ఎట్టు,gumhtie
4593,wie::FADV,ఎట్టు,gåktu
4594,wie::FADV,ఎట్టు,mot
4595,wie::FADV,ఎట్టు,mahte
4596,wie::FADV,ఎట్టు,mä´htt
4597,wie::FADV,ఎట్టు,ко̄ххт
4598,warum::FADV,ఏల,man
4599,warum::FADV,ఏల,manen
4600,warum::FADV,ఏల,manne
4601,warum::FADV,ఏల,mane
4602,warum::FADV,ఏల,mondiet
4603,warum::FADV,ఏల,mõõzz
4604,warum::FADV,ఏల,mää´nn
