,Concept_ID,ga,lv
2269,spazierengehen::V,téigh ag spaisteoireacht,гуляйтны
2270,spazierengehen::V,téigh ag spaisteoireacht,staigāt
2271,spazierengehen::V,téigh ag spaisteoireacht,pastaigāties
2272,eilen::V,deifrigh,тэрмасьны
2273,eilen::V,deifrigh,traukt
2274,eilen::V,brostaigh,тэрмасьны
2275,eilen::V,brostaigh,traukt
2276,sich beeilen::V,deifrigh,тэрмасьны
2277,sich beeilen::V,deifrigh,steigties
2278,sich beeilen::V,deifrigh,pasteigties
2279,sich beeilen::V,déan deifir,тэрмасьны
2280,sich beeilen::V,déan deifir,steigties
2281,sich beeilen::V,déan deifir,pasteigties
2282,sausen::V,luathaigh,тӧвзьыны
2283,sausen::V,luathaigh,drāzt
2284,sausen::V,luathaigh,brāzties
2285,rennen::V,rith,котӧртны
2286,rennen::V,rith,skriet
2287,springen::V,léim,чеччавны
2288,springen::V,léim,lēkt
2289,klettern::V,dreap,кышасьны
2290,klettern::V,dreap,кавшасьны
2291,klettern::V,dreap,kāpt
2292,klettern::V,dreap,rāpties
2293,schaukeln::V,téigh ar an maide corrach,гычасьны
2294,schaukeln::V,téigh ar an maide corrach,šūpoties
2295,schaukeln::V,téigh ar an maide corrach,zvalstīties
2296,kriechen::V,snámh,кыссьыны
2297,kriechen::V,snámh,līst
2298,kriechen::V,snámh,rāpot
2299,schwimmen::V,snámh,уявны
2300,schwimmen::V,snámh,peldēt
2301,tauchen::V,tum,сунавны
2302,tauchen::V,tum,gremdēties
2303,rudern::V,iomair,пелысасьны
2304,rudern::V,iomair,airēt
2305,rudern::V,iomair,irties
2306,rudern::V,rámhaigh,пелысасьны
2307,rudern::V,rámhaigh,airēt
2308,rudern::V,rámhaigh,irties
2309,fahren::V,tiomáin,мунны
2310,fahren::V,tiomáin,braukt
2311,fliegen::V,eitil,лэбны
2312,fliegen::V,eitil,lidot
2313,fliegen::V,eitil,laisties
2314,gehen::V,téigh,мyнны
2315,gehen::V,téigh,iet
2316,weggehen::V,imigh,мунавны
2317,weggehen::V,imigh,aiziet
2318,abfahren::V,imigh,мӧдӧдчыны
2319,abfahren::V,imigh,atiet
2320,abfahren::V,imigh,aizbraukt
2321,anhalten::V,stad,джӧмдыны
2322,anhalten::V,stad,apstāties
2323,hineingehen::V,téigh isteach,пырны
2324,hineingehen::V,téigh isteach,ieiet
2325,eintreten::V,téigh isteach,пырны
2326,eintreten::V,téigh isteach,ienākt
2327,kommen::V,tar,воны
2328,kommen::V,tar,локны
2329,kommen::V,tar,nākt
2330,ankommen::V,tar,воны
2331,ankommen::V,tar,локны
2332,ankommen::V,tar,nonākt
2333,ankommen::V,tar,ierasties
2334,zurückkommen::V,fill,косны
2335,zurückkommen::V,fill,бергӧдчыны
2336,zurückkommen::V,fill,atgriezties
2337,bleiben::V,fan,кольны
2338,bleiben::V,fan,palikt
2339,warten::V,fan,виччысьны
2340,warten::V,fan,gaidīt
2341,erwarten::V,tá ag súil le,виччысьны
2342,erwarten::V,tá ag súil le,sagaidīt
2343,erwarten::V,tá ag dréim le,виччысьны
2344,erwarten::V,tá ag dréim le,sagaidīt
2345,suchen::V,lorg,корсьны
2346,suchen::V,lorg,meklēt
2347,finden::V,faigh,казявны
2348,finden::V,faigh,rast
2349,finden::V,faigh,atrast
2350,finden::V,aimsigh,казявны
2351,finden::V,aimsigh,rast
2352,finden::V,aimsigh,atrast
2353,versuchen::V,triail,заводитчывны
2354,versuchen::V,triail,mēģināt
2355,vorbereiten::V,réitigh,дасьтыны
2356,vorbereiten::V,réitigh,gatavot
2357,vorbereiten::V,réitigh,sagatavot
2358,lieben::V,gráigh,радейтны
2359,lieben::V,gráigh,mīlēt
2360,mögen::V,taitin le,радейтны
2361,mögen::V,taitin le,gribēties
2362,mögen::V,is maith le,радейтны
2363,mögen::V,is maith le,gribēties
2364,lachen::V,gáir,серавны
2365,lachen::V,gáir,серавлыны
2366,lachen::V,gáir,smiet
2367,lachen::V,gáir,smieties
2368,rühren::V,téigh i bhfeidhm ar,нормӧдны
2369,rühren::V,téigh i bhfeidhm ar,aizgrābt
2370,weinen::V,goil,бӧрдны
2371,weinen::V,goil,raudāt
2372,weinen::V,caoin,бӧрдны
2373,weinen::V,caoin,raudāt
2374,schimpfen::V,tá ag clamhsán,видчыны
2375,schimpfen::V,tá ag clamhsán,rāties
2376,schimpfen::V,tá ag clamhsán,lamāties
2377,sich ärgern::V,tá corraithe,скӧравны
2378,sich ärgern::V,tá corraithe,īgt
2379,sich ärgern::V,tá corraithe,pukoties
2380,sich ärgern::V,tá corraithe,dusmoties
2381,sich fürchten::V,tá eagla ar,повны
2382,sich fürchten::V,tá eagla ar,bīties
2383,sich fürchten::V,tá eagla ar,baidīties
2384,fürchten::V,tá eagla ar,повны
2385,fürchten::V,tá eagla ar,baidīties no
2386,fliehen::V,teith,пышйыны
2387,fliehen::V,teith,bēgt
2388,flüchten::V,éalaigh,пышйыны
2389,flüchten::V,éalaigh,aizbēgt
2390,sehen::V,feic,аддзыны
2391,sehen::V,feic,redzēt
2392,anschauen::V,dearc,видзӧдны
2393,anschauen::V,dearc,paraudzīties
2394,anschauen::V,féach ar,видзӧдны
2395,anschauen::V,féach ar,paraudzīties
2396,ansehen::V,breathnaigh,видзӧдны
2397,ansehen::V,breathnaigh,aplūkot
2398,hören::V,cluin,кывны
2399,hören::V,cluin,dzirdēt
2400,zuhören::V,éist,кывзыны
2401,zuhören::V,éist,klausīties
2402,probieren::V,bliais,видлыны
2403,probieren::V,bliais,nogaršot
2404,riechen::V,bolaigh,чушкыны
2405,riechen::V,bolaigh,ost
2406,riechen::V,bolaigh,ostīt
2407,fühlen::V,braith,вежӧртны
2408,fühlen::V,braith,гӧгӧрвоны
2409,fühlen::V,braith,just
2410,fühlen::V,braith,izjust
2411,fühlen::V,mothaigh,вежӧртны
2412,fühlen::V,mothaigh,гӧгӧрвоны
2413,fühlen::V,mothaigh,just
2414,fühlen::V,mothaigh,izjust
2415,scheinen::V,tá an chuma ar,кажитчыны
2416,scheinen::V,tá an chuma ar,šķist
2417,scheinen::V,tá an chuma ar,likties
2418,zu sehen sein::V,tá le feiceáil,тыдавны
2419,zu sehen sein::V,tá le feiceáil,parādīties
2420,vernehmen::V,clois,кывны
2421,vernehmen::V,clois,saklausīt
2422,frieren::V,tá fuar,кынмыны
2423,frieren::V,tá fuar,salt
2424,tun::V,déan,керны
2425,tun::V,déan,darīt
2426,können::V,féad,кужны
2427,können::V,féad,prast
2428,können::V,is féidir le,кужны
2429,können::V,is féidir le,prast
2430,wollen::V,tá ag iarraidh,кӧсйыны
2431,wollen::V,tá ag iarraidh,gribēt
2432,anfangen::V,tosaigh,заводитны
2433,anfangen::V,tosaigh,пондыны
2434,anfangen::V,tosaigh,sākt
2435,anfangen::V,tosaigh,iesākt
2436,anfangen::V,cuir tús le,заводитны
2437,anfangen::V,cuir tús le,пондыны
2438,anfangen::V,cuir tús le,sākt
2439,anfangen::V,cuir tús le,iesākt
2440,beenden::V,críochnaigh,помавны
2441,beenden::V,críochnaigh,beigt
2442,beenden::V,críochnaigh,pabeigt
2443,beenden::V,cuir deireadh le,помавны
2444,beenden::V,cuir deireadh le,beigt
2445,beenden::V,cuir deireadh le,pabeigt
2446,aufhören::V,stad,дугӧдны
2447,aufhören::V,stad,pārtraukt
2448,gelingen::V,éirigh le,артмыны
2449,gelingen::V,éirigh le,izdoties
2450,geraten::V,tá deireadh ar,сюрны
2451,geraten::V,tá deireadh ar,веськавны
2452,geraten::V,tá deireadh ar,veikties
2453,öffnen::V,oscail,восьтыны
2454,öffnen::V,oscail,atvērt
2455,öffnen::V,oscail,attaisīt
2456,schließen::V,dún,пӧдлавны
2457,schließen::V,dún,slēgt
2458,schließen::V,dún,aizvērt
2459,schließen::V,dún,aiztaisīt
2460,schließen::V,iaigh,пӧдлавны
2461,schließen::V,iaigh,slēgt
2462,schließen::V,iaigh,aizvērt
2463,schließen::V,iaigh,aiztaisīt
2464,stellen::V,cuir,сувтӧдны
2465,stellen::V,cuir,likt
2466,stellen::V,cuir,nolikt
2467,setzen::V,cuir,пуксьӧдны
2468,setzen::V,cuir,sēdināt
2469,setzen::V,socraigh,пуксьӧдны
2470,setzen::V,socraigh,sēdināt
2471,legen::V,cuir,пуктыны
2472,legen::V,cuir,likt
2473,berühren::V,teagmhaigh le,вӧрзьӧдны
2474,berühren::V,teagmhaigh le,инмӧдчывны
2475,berühren::V,teagmhaigh le,skart
2476,berühren::V,teagmhaigh le,aizskart
2477,verbinden::V,ceangail,йитны
2478,verbinden::V,ceangail,saistīt
2479,verbinden::V,ceangail,savienot
2480,bedecken::V,clúdaigh,вевттьыны
2481,bedecken::V,clúdaigh,apsegt
2482,bedecken::V,clúdaigh,pārsegt
2483,bedecken::V,cumhdaigh,вевттьыны
2484,bedecken::V,cumhdaigh,apsegt
2485,bedecken::V,cumhdaigh,pārsegt
2486,aufhängen::V,croch,ӧшӧдны
2487,aufhängen::V,croch,джагӧдны
2488,aufhängen::V,croch,uzkārt
2489,anzünden::V,las,ӧзтыны
2490,anzünden::V,las,aizdegt
2491,anzünden::V,las,aizdedzināt
2492,anzünden::V,adhain,ӧзтыны
2493,anzünden::V,adhain,aizdegt
2494,anzünden::V,adhain,aizdedzināt
2495,aufheben::V,tóg,чеччӧдны
2496,aufheben::V,tóg,сувтӧдны
2497,aufheben::V,tóg,pacelt
2498,aufheben::V,ardaigh,чеччӧдны
2499,aufheben::V,ardaigh,сувтӧдны
2500,aufheben::V,ardaigh,pacelt
2501,zurücklassen::V,fág,кольны
2502,zurücklassen::V,fág,atstāt
2503,verlieren::V,caill,воштыны
2504,verlieren::V,caill,zaudēt
2505,verlieren::V,caill,pazaudēt
2506,fallen lassen::V,lig uait,уськӧдны
2507,fallen lassen::V,lig uait,nomest
2508,fallen lassen::V,caith uait,уськӧдны
2509,fallen lassen::V,caith uait,nomest
2510,machen::V,déan,вӧчны
2511,machen::V,déan,лӧсьӧдны
2512,machen::V,déan,darīt
2513,machen::V,réitigh,вӧчны
2514,machen::V,réitigh,лӧсьӧдны
2515,machen::V,réitigh,darīt
2516,herstellen::V,táirg,лӧсьӧдны
2517,herstellen::V,táirg,ražot
2518,herstellen::V,táirg,izgatavot
2519,bauen::V,tóg,лэптыны
2520,bauen::V,tóg,celt
2521,bauen::V,tóg,būvēt
2522,reparieren::V,deisigh,дзоньтавны
2523,reparieren::V,deisigh,labot
2524,reparieren::V,deisigh,remontēt
2525,verbessern::V,feabhsaigh,бурмӧдны
2526,verbessern::V,feabhsaigh,labot
2527,verbessern::V,feabhsaigh,izlabot
2528,ändern::V,athraigh,вежны
2529,ändern::V,athraigh,mainīt
2530,graben::V,tochail,кодйыны
2531,graben::V,tochail,rakt
2532,beugen::V,crom,куснявны
2533,beugen::V,crom,liekt
2534,biegen::V,lúb,куснявны
2535,biegen::V,lúb,liekt
2536,drehen::V,cas,бергӧдлыны
2537,drehen::V,cas,griezt
2538,wenden::V,tiontaigh,бергӧдны
2539,wenden::V,tiontaigh,apgriezt
2540,umdrehen::V,iompaigh,бергӧдны
2541,umdrehen::V,iompaigh,apgriezt
2542,umdrehen::V,tiontaigh,бергӧдны
2543,umdrehen::V,tiontaigh,apgriezt
2544,heben::V,ardaigh,лэптыны
2545,heben::V,ardaigh,celt
2546,heben::V,ardaigh,cilāt
2547,heben::V,ardaigh,pacelt
2548,hochheben::V,tóg,кыпӧдны
2549,hochheben::V,tóg,pacelt
2550,ergreifen::V,beir ar,кутны
2551,ergreifen::V,beir ar,paķert
2552,ergreifen::V,beir ar,satvert
2553,halten::V,coimeád,кутны
2554,halten::V,coimeád,turēt
2555,halten::V,coimeád,saturēt
2556,halten::V,coinnigh,кутны
2557,halten::V,coinnigh,turēt
2558,halten::V,coinnigh,saturēt
2559,drücken::V,brúigh,личкыны
2560,drücken::V,brúigh,топӧдны
2561,drücken::V,brúigh,spiest
2562,schieben::V,brúigh,ӧтдортны
2563,schieben::V,brúigh,йӧткыштны
2564,schieben::V,brúigh,stumt
2565,kratzen::V,scríob,гуджӧдны
2566,kratzen::V,scríob,kasīt
2567,kratzen::V,scríob,skrāpēt
2568,lecken::V,ligh,нювны
2569,lecken::V,ligh,lakt
2570,lecken::V,ligh,laizīt
2571,lecken::V,leadhb,нювны
2572,lecken::V,leadhb,lakt
2573,lecken::V,leadhb,laizīt
2574,beißen::V,bain greim as,курччыны
2575,beißen::V,bain greim as,kost
2576,abreißen::V,stróic,орӧдны
2577,abreißen::V,stróic,atraut
2578,abreißen::V,stróic,atplēst
2579,abreißen::V,tarraing,орӧдны
2580,abreißen::V,tarraing,atraut
2581,abreißen::V,tarraing,atplēst
2582,abschneiden::V,scoith,вундавны
2583,abschneiden::V,scoith,nogriezt
2584,binden::V,ceangail,гӧрддзавны
2585,binden::V,ceangail,кӧртавны
2586,binden::V,ceangail,siet
2587,binden::V,ceangail,aptīt
2588,stecken::V,sáigh,сюйны
2589,stecken::V,sáigh,bāzt
2590,stecken::V,sáigh,spraust
2591,brechen::V,bris,чегны
2592,brechen::V,bris,lauzt
2593,brechen::V,bris,lauzīt
2594,klopfen::V,cnag,камгыны
2595,klopfen::V,cnag,klauvēt
2596,hauen::V,buail,нӧйнты
2597,hauen::V,buail,кучкыны
2598,hauen::V,buail,cirst
2599,hauen::V,buail,dauzīt
2600,kleben::V,gliúáil,лемавны
2601,kleben::V,gliúáil,ляскавны
2602,kleben::V,gliúáil,līmēt
2603,kleben::V,gliúáil,lipināt
2604,reiben::V,cuimil,тільны
2605,reiben::V,cuimil,зыравны
2606,reiben::V,cuimil,rīvēt
2607,reiben::V,cuimil,berzēt
2608,streichen::V,leath,мавтны
2609,streichen::V,leath,ziest
2610,streichen::V,leath,triept
2611,schleifen::V,líomh,кеслыны
2612,schleifen::V,líomh,trīt
2613,schleifen::V,líomh,asināt
2614,schneiden::V,gearr,шырны
2615,schneiden::V,gearr,griezt
2616,schneiden::V,gearr,sagriezt
2617,rütteln::V,croith,легӧдны
2618,rütteln::V,croith,катлӧдлыны
2619,rütteln::V,croith,kratīt
2620,rütteln::V,croith,purināt
2621,schütteln::V,croith,тракӧдны
2622,schütteln::V,croith,kratīt
2623,schwenken::V,luasc,ӧвтны
2624,schwenken::V,luasc,шенасьны
2625,schwenken::V,luasc,vēzēt
2626,schwenken::V,luasc,vēcināt
2627,schütten::V,doirt,кисьтны
2628,schütten::V,doirt,bērt
2629,füllen::V,líon,тыртны
2630,füllen::V,líon,pildīt
2631,füllen::V,líon,piepildīt
2632,einwickeln::V,cuach,тубыртны
2633,einwickeln::V,cuach,ietīt
2634,einwickeln::V,clúdaigh,тубыртны
2635,einwickeln::V,clúdaigh,ietīt
2636,tragen::V,iompair,нуны
2637,tragen::V,iompair,nest
2638,schleppen::V,tarraing,кыскавны
2639,schleppen::V,tarraing,stiept
2640,schleppen::V,tarraing,staipīt
2641,ziehen::V,tarraing,кыскыны
2642,ziehen::V,tarraing,vilkt
2643,aufbewahren::V,coinnigh,видзны
2644,aufbewahren::V,coinnigh,glabāt
2645,aufbewahren::V,coinnigh,uzglabāt
2646,werfen::V,caith,чӧвтны
2647,werfen::V,caith,шыбитны
2648,werfen::V,caith,mest
2649,werfen::V,caith,sviest
2650,fangen::V,ceap,кутны
2651,fangen::V,ceap,ķert
2652,fangen::V,ceap,uzķert
2653,packen::V,beir ar,босьтны
2654,packen::V,beir ar,paķert
2655,packen::V,beir ar,satvert
2656,verstecken::V,folaigh,дзебны
2657,verstecken::V,folaigh,slēpt
2658,verstecken::V,folaigh,noglabāt
2659,verstecken::V,cuir i bhfolach,дзебны
2660,verstecken::V,cuir i bhfolach,slēpt
2661,verstecken::V,cuir i bhfolach,noglabāt
2662,teilen::V,roinn,юкны
2663,teilen::V,roinn,dalīt
2664,schicken::V,seol,ыстыны
2665,schicken::V,seol,sūtīt
2666,schicken::V,seol,atsūtīt
2667,bringen::V,beir,вайны
2668,bringen::V,beir,atvest
2669,bringen::V,tabhair,вайны
2670,bringen::V,tabhair,atvest
2671,hinzufügen::V,cuir le,содтыны
2672,hinzufügen::V,cuir le,pievienot
2673,bekommen::V,faigh,босьтны
2674,bekommen::V,faigh,dabūt
2675,erhalten::V,faigh,босьтны
2676,erhalten::V,faigh,saņemt
2677,nehmen::V,tóg,босьтны
2678,nehmen::V,tóg,ņemt
2679,nehmen::V,tóg,paņemt
2680,nehmen::V,glac,босьтны
2681,nehmen::V,glac,ņemt
2682,nehmen::V,glac,paņemt
2683,wählen::V,pioc,бӧрйыны
2684,wählen::V,pioc,ievēlēt
2685,wählen::V,roghnaigh,бӧрйыны
2686,wählen::V,roghnaigh,ievēlēt
2687,auswählen::V,roghnaigh,бӧрйыны
2688,auswählen::V,roghnaigh,izvēlēt
2689,bewahren::V,caomhnaigh,видзны
2690,bewahren::V,caomhnaigh,saglabāt
2691,behindern::V,cuir bac ar,конйӧдлыны
2692,behindern::V,cuir bac ar,джӧмдӧдны
2693,behindern::V,cuir bac ar,kavēt
2694,behindern::V,cuir bac ar,aizkavēt
2695,verderben::V,mill,тшыкӧдны
2696,verderben::V,mill,sabojāt
2697,beschädigen::V,loit,тшыкӧдны
2698,beschädigen::V,loit,bojāt
2699,beschädigen::V,loit,maitāt
2700,beschädigen::V,déan damáiste do,тшыкӧдны
2701,beschädigen::V,déan damáiste do,bojāt
2702,beschädigen::V,déan damáiste do,maitāt
2703,zerbrechen::V,bris,жуглыны
2704,zerbrechen::V,bris,salauzt
2705,zerbrechen::V,bris,sadauzīt
2706,zerreißen::V,stiall,орӧдны
2707,zerreißen::V,stiall,pārraut
2708,zerstören::V,mill,жугӧдны
2709,zerstören::V,mill,кисьтны
2710,zerstören::V,mill,косявны
2711,zerstören::V,mill,graut
2712,zerstören::V,mill,sagraut
2713,zerstören::V,scrios,жугӧдны
2714,zerstören::V,scrios,кисьтны
2715,zerstören::V,scrios,косявны
2716,zerstören::V,scrios,graut
2717,zerstören::V,scrios,sagraut
2718,verbrennen::V,las,сотны
2719,verbrennen::V,las,сотчыны
2720,verbrennen::V,las,dedzināt
2721,verbrennen::V,las,sadedzināt
2722,verbrennen::V,dóigh,сотны
2723,verbrennen::V,dóigh,сотчыны
2724,verbrennen::V,dóigh,dedzināt
2725,verbrennen::V,dóigh,sadedzināt
2726,geben::V,tabhair,сетны
2727,geben::V,tabhair,dot
2728,geben::V,tabhair,padot
2729,reichen::V,sín,сетны
2730,reichen::V,sín,padot
2731,reichen::V,sín,sniegt
2732,reichen::V,cuir,сетны
2733,reichen::V,cuir,padot
2734,reichen::V,cuir,sniegt
2735,schenken::V,bronn,козьнавны
2736,schenken::V,bronn,dāvāt
2737,schenken::V,bronn,dāvināt
2738,schenken::V,tabhair,козьнавны
2739,schenken::V,tabhair,dāvāt
2740,schenken::V,tabhair,dāvināt
2741,versprechen::V,geall,кыв сетны
2742,versprechen::V,geall,solīt
2743,versprechen::V,geall,apsolīt
2744,wünschen::V,guigh,кӧсйыны
2745,wünschen::V,guigh,vēlēt
2746,wünschen::V,guigh,novēlēt
2747,loben::V,mol,ошкыны
2748,loben::V,mol,lielīt
2749,küssen::V,póg,окавны
2750,küssen::V,póg,bučot
2751,küssen::V,póg,skūpstīt
2752,wiegen::V,bog,гудрӧдлыны
2753,wiegen::V,bog,šūpot
2754,wiegen::V,luasc,гудрӧдлыны
2755,wiegen::V,luasc,šūpot
2756,zudecken::V,clúdaigh,веввттьыны
2757,zudecken::V,clúdaigh,apklāt
2758,zudecken::V,clúdaigh,aizsegt
2759,wecken::V,dúisigh,садьмӧдны
2760,wecken::V,dúisigh,чуксавны
2761,wecken::V,dúisigh,modināt
2762,zeigen::V,taispeáin,петкӧдлыны
2763,zeigen::V,taispeáin,rādīt
2764,führen::V,treoraigh,нуӧдны
2765,führen::V,treoraigh,vadīt
2766,lehren::V,múin,велӧдны
2767,lehren::V,múin,mācīt
2768,lehren::V,múin,iemācīt
2769,lehren::V,teagasc,велӧдны
2770,lehren::V,teagasc,mācīt
2771,lehren::V,teagasc,iemācīt
2772,unterrichten::V,múin,велӧдны
2773,unterrichten::V,múin,apmācīt
2774,unterrichten::V,teagasc,велӧдны
2775,unterrichten::V,teagasc,apmācīt
2776,aufziehen::V,tóg,быдтыны
2777,aufziehen::V,tóg,uzaudzināt
2778,leiten::V,tá i gceannas ar,веськӧдлыны
2779,leiten::V,tá i gceannas ar,vadīt
2780,leiten::V,tá i gceannas ar,pārzināt
2781,antreiben::V,gríosaigh,тэрмӧдны
2782,antreiben::V,gríosaigh,urdīt
2783,antreiben::V,gríosaigh,mudināt
2784,lassen::V,cuir ag,тшӧктыны
2785,lassen::V,cuir ag,ļaut
2786,einladen::V,cuir cuireadh ar,корны
2787,einladen::V,cuir cuireadh ar,ielūgt
2788,einladen::V,cuir cuireadh ar,aicināt
2789,vereinigen::V,aontaigh,ӧтувтны
2790,vereinigen::V,aontaigh,котыртны
2791,vereinigen::V,aontaigh,vienot
2792,vereinigen::V,aontaigh,apvienot
2793,besuchen::V,tabhair cuairt ar,волыны
2794,besuchen::V,tabhair cuairt ar,ветлыны
2795,besuchen::V,tabhair cuairt ar,apciemot
2796,treffen::V,cas ar,вочаӧдны
2797,treffen::V,cas ar,паныдавны
2798,treffen::V,cas ar,satikt
2799,treffen::V,cas ar,sastapt
2800,treffen::V,buail le,вочаӧдны
2801,treffen::V,buail le,паныдавны
2802,treffen::V,buail le,satikt
2803,treffen::V,buail le,sastapt
2804,sich versammeln::V,bailigh,лӧсьӧдчыны
2805,sich versammeln::V,bailigh,salasīties
2806,sich versammeln::V,bailigh,sapulcēties
2807,sich versammeln::V,cruinnigh,лӧсьӧдчыны
2808,sich versammeln::V,cruinnigh,salasīties
2809,sich versammeln::V,cruinnigh,sapulcēties
2810,spielen::V,imir,ворсны
2811,spielen::V,imir,spēlēt
2812,spielen::V,imir,spēlēties
2813,spielen::V,tá ag spraoi,ворсны
2814,spielen::V,tá ag spraoi,spēlēt
2815,spielen::V,tá ag spraoi,spēlēties
2816,singen::V,can,сьывны
2817,singen::V,can,dziedāt
2818,tanzen::V,rinc,йӧктыны
2819,tanzen::V,rinc,diet
2820,tanzen::V,rinc,dejot
2821,tanzen::V,rinc,dancot
2822,tanzen::V,damhsaigh,йӧктыны
2823,tanzen::V,damhsaigh,diet
2824,tanzen::V,damhsaigh,dejot
2825,tanzen::V,damhsaigh,dancot
2826,sich trennen::V,scar,торйӧдчыны
2827,sich trennen::V,scar,šķirties
2828,sich trennen::V,scar,izšķirties
2829,verlassen::V,fág,эновтны
2830,verlassen::V,fág,atstāt
2831,retten::V,tarrtháil,видзны
2832,retten::V,tarrtháil,мездыны
2833,retten::V,tarrtháil,glābt
2834,bewachen::V,cosain,видзны
2835,bewachen::V,cosain,sargāt
2836,bewachen::V,gardáil,видзны
2837,bewachen::V,gardáil,sargāt
2838,schützen::V,cosain,видзны
2839,schützen::V,cosain,pasargāt
2840,schützen::V,cosain,aizsargāt
2841,verteidigen::V,cosain,дорйыны
2842,verteidigen::V,cosain,aizstāvēt
2843,sich schlagen::V,tá ag bruíon,косясьны
2844,sich schlagen::V,tá ag bruíon,kauties
2845,sich schlagen::V,tá ag bruíon,izkauties
2846,schießen::V,caith,лыйны
2847,schießen::V,caith,šaut
2848,schießen::V,caith,šaudīt
2849,schießen::V,scaoil,лыйны
2850,schießen::V,scaoil,šaut
2851,schießen::V,scaoil,šaudīt
2852,siegen::V,bain,вермыны
2853,siegen::V,bain,uzvarēt
2854,siegen::V,buaigh,вермыны
2855,siegen::V,buaigh,uzvarēt
2856,ärgern::V,cuir isteach ar,лӧгӧдны
2857,ärgern::V,cuir isteach ar,лёкмӧдны
2858,ärgern::V,cuir isteach ar,скӧрмӧдны
2859,ärgern::V,cuir isteach ar,sadusmot
2860,schlagen::V,buail,вартны
2861,schlagen::V,buail,sist
2862,schlagen::V,buail,triekt
2863,treten::V,ciceáil,лёгны
2864,treten::V,ciceáil,майкны
2865,treten::V,ciceáil,mīt
2866,treten::V,ciceáil,paspert
2867,stechen::V,sáigh,бышткыны
2868,stechen::V,sáigh,durt
2869,stoßen::V,brúigh,тойлыны
2870,stoßen::V,brúigh,йӧткавны
2871,stoßen::V,brúigh,grūst
2872,stoßen::V,soncáil,тойлыны
2873,stoßen::V,soncáil,йӧткавны
2874,stoßen::V,soncáil,grūst
2875,stehlen::V,goid,гусявны
2876,stehlen::V,goid,zagt
2877,stören::V,cuir isteach ar,падмӧдны
2878,stören::V,cuir isteach ar,traucēt
2879,belästigen::V,cuir as do,дӧзмӧдны
2880,belästigen::V,cuir as do,apgrūtināt
2881,verbergen::V,ceil,дзебны
2882,verbergen::V,ceil,сайӧдны
2883,verbergen::V,ceil,slēpt
2884,verbergen::V,ceil,paslēpt
2885,täuschen::V,cuir dallamullóg ar,пӧръявны
2886,täuschen::V,cuir dallamullóg ar,ылӧдны
2887,täuschen::V,cuir dallamullóg ar,mānīt
2888,täuschen::V,cuir dallamullóg ar,maldināt
2889,betrügen::V,déan calaois ar,сӧрны
2890,betrügen::V,déan calaois ar,krāpt
2891,betrügen::V,déan calaois ar,apkrāpt
2892,töten::V,maraigh,вины
2893,töten::V,maraigh,nāvēt
2894,töten::V,maraigh,nogalināt
2895,wohnen::V,cuir faoi,овны
2896,wohnen::V,cuir faoi,dzīvot
2897,wohnen::V,tá ina chónaí,овны
2898,wohnen::V,tá ina chónaí,dzīvot
2899,arbeiten::V,oibrigh,уджавны
2900,arbeiten::V,oibrigh,strādāt
2901,arbeiten::V,oibrigh,darboties
2902,sammeln::V,bailigh,чукӧртны
2903,sammeln::V,bailigh,vākt
2904,sammeln::V,cruinnigh,чукӧртны
2905,sammeln::V,cruinnigh,vākt
2906,pflücken::V,pioc,вотны
2907,pflücken::V,pioc,ӧктыны
2908,pflücken::V,pioc,raut
2909,pflücken::V,pioc,plūkt
2910,jagen::V,seilg,кыйсьыны
2911,jagen::V,seilg,medīt
2912,fischen::V,iasc,чери кыйны
2913,fischen::V,iasc,zvejot
2914,fassen::V,beir ar,кутны
2915,fassen::V,beir ar,saķert
2916,hüten::V,aoirigh,видзны
2917,hüten::V,aoirigh,йирӧдны
2918,hüten::V,aoirigh,ganīt
2919,treiben::V,seol,вӧтлыны
2920,treiben::V,seol,dzīt
2921,treiben::V,tiomáin,вӧтлыны
2922,treiben::V,tiomáin,dzīt
2923,anbinden::V,ceangail,домавны
2924,anbinden::V,ceangail,piesiet
2925,anbinden::V,ceangail,piesaistīt
2926,füttern::V,cothaigh,вердны
2927,füttern::V,cothaigh,barot
2928,füttern::V,beathaigh,вердны
2929,füttern::V,beathaigh,barot
2930,melken::V,bligh,лысьтыны
2931,melken::V,bligh,slaukt
2932,melken::V,crúigh,лысьтыны
2933,melken::V,crúigh,slaukt
2934,hacken::V,gearr,керавны
2935,hacken::V,gearr,kapāt
2936,gießen::V,uiscigh,киськавны
2937,gießen::V,uiscigh,liet
2938,gießen::V,uiscigh,laistīt
2939,reifen::V,aibigh,кисьмыны
2940,reifen::V,aibigh,briest
2941,zubereiten::V,cócaráil,дасьтыны
2942,zubereiten::V,cócaráil,taisīt
2943,zubereiten::V,cócaráil,gatavot
2944,kochen::V,bruith,пуны
2945,kochen::V,bruith,vārīt
2946,kochen::V,beirigh,пуны
2947,kochen::V,beirigh,vārīt
2948,backen::V,bácáil,пӧжавны
2949,backen::V,bácáil,cept
2950,braten::V,róst,пражитны
2951,braten::V,róst,cept
2952,braten::V,róst,cepināt
2953,braten::V,frioch,пражитны
2954,braten::V,frioch,cept
2955,braten::V,frioch,cepināt
2956,umrühren::V,measc,сорлавны
2957,umrühren::V,measc,maisīt
2958,umrühren::V,measc,apmaisīt
2959,stricken::V,cniotáil,кӧртны
