,Concept_ID,hi,lbe
1363,eintreten::V,प्रवेश करना,буххан
1364,kommen::V,आना,учӏан
1365,ankommen::V,पहुँचना,биян
1366,ankommen::V,पहुँचना,бучӏан
1367,zurückkommen::V,लौटना,зана хъун
1368,zurückkommen::V,लौटना,зана бикӏан
1369,zurückkommen::V,वापस आना,зана хъун
1370,zurückkommen::V,वापस आना,зана бикӏан
1371,bleiben::V,रहना,личӏан
1372,bleiben::V,रुकना,личӏан
1373,warten::V,इंतज़ार करना,ялугьлан
1374,erwarten::V,प्रतीक्षा करना,ялугьлан
1375,suchen::V,ढूँढ़ना,луглан
1376,finden::V,पाना,лякъин
1377,finden::V,ढूँढ़ निकालना,лякъин
1378,versuchen::V,कोशिश करना,ххал буллан
1379,vorbereiten::V,तैयार करना,хӏадур бан
1380,lieben::V,प्यार करना,эшкьи хьуиу бикӏан
1381,mögen::V,पसंद होना,ххиран бикӏан
1382,lachen::V,हँसना,хъян
1383,rühren::V,छूना,
1384,weinen::V,रोना,аьтӏун
1385,schimpfen::V,गाली देना,дяъван
1386,schimpfen::V,गाली देना,ссугайи агьан
1387,sich ärgern::V,चिढ़ना,ссибизлан
1388,sich ärgern::V,नाराज़ होना,ссибизлан
1389,sich fürchten::V,डरना,ингъауслан
1390,sich fürchten::V,भय खाना,ингъауслан
1391,fürchten::V,डरना से,хӏучӏ тӏун
1392,fürchten::V,भय खाना से,хӏучӏ тӏун
1393,fliehen::V,भागना,ака бан
1394,flüchten::V,निकल भागना,лихъан
1395,sehen::V,देखना,чӏалан
1396,anschauen::V,देखना,урган
1397,ansehen::V,दृष्टि डालना पर,буруглан
1398,hören::V,सुनना,баллан
1399,zuhören::V,सुनना,вичӏи дихьлан
1400,probieren::V,चखना,тӏин ххал буллан
1401,riechen::V,सूँघना,ссунтӏа тӏун
1402,fühlen::V,महसूस करना,дакӏнил буслан
1403,scheinen::V,लगना,ххан
1404,scheinen::V,लगना,бизан
1405,scheinen::V,लगना,ххан бикӏлай бикӏан
1406,zu sehen sein::V,दिखाई देना,
1407,vernehmen::V,सुनना,баян
1408,frieren::V,ठंड लगना,лигьулул хъанан
1409,frieren::V,सर्दी लगना,лигьулул хъанан
1410,tun::V,करना,бан
1411,können::V,सकना,хьун
1412,können::V,जानना,хьун
1413,wollen::V,चाहना,
1414,anfangen::V,शुरू करना,дайдишин
1415,beenden::V,ख़त्म करना,къуртал бан
1416,beenden::V,समाप्त करना,къуртал бан
1417,aufhören::V,बंद जाना,кьабагьан
1418,aufhören::V,समाप्त जाना,кьабагьан
1419,gelingen::V,बनना,бюхъан
1420,gelingen::V,अच्छा होना,бюхъан
1421,geraten::V,बन पड़ना,
1422,öffnen::V,खोलना,тӏитӏин
1423,schließen::V,बंद करना,лакьин
1424,stellen::V,रखना,дацӏан дан
1425,stellen::V,रखना,бишин
1426,setzen::V,रखना,щяитан
1427,setzen::V,बिठाना,щяитан
1428,legen::V,रखना,бишин
1429,legen::V,लिटाना,бишин
1430,berühren::V,छूना,ка щун
1431,berühren::V,स्पर्श करना,ка щун
1432,verbinden::V,बाँधना,бахӏин
1433,verbinden::V,बाँधना,дахӏин
1434,bedecken::V,ढकना,ялтту бущин
1435,bedecken::V,ढकना,ялтту бакьин
1436,aufhängen::V,लटकाना,лахъан
1437,anzünden::V,जलाना,лахъан
1438,aufheben::V,उठाना,гьаз бан
1439,zurücklassen::V,पीछे छोड़ना,кьаитан
1440,zurücklassen::V,पीछे छोड़ना,битан
1441,verlieren::V,खोना,дакъа дан
1442,verlieren::V,गँवाना,дакъа дан
1443,fallen lassen::V,गिराना,рутан
1444,machen::V,करना,дан
1445,machen::V,बनाना,дан
1446,herstellen::V,बनाना,яраг ишла бувиу бан
1447,herstellen::V,तैयार करना,яраг ишла бувиу бан
1448,bauen::V,बनाना,дан
1449,bauen::V,निर्माण करना,дан
1450,reparieren::V,मरम्मत करना,дакьин дан
1451,verbessern::V,सुधारना,ххуй дан
1452,ändern::V,बदलना,баххана бан
1453,ändern::V,परीवर्तन करना,баххана бан
1454,graben::V,खोदना,дуклан
1455,beugen::V,झुकाना,лахӏан бан
1456,beugen::V,झुकाना,кьус бикӏан
1457,biegen::V,झुकाना,баччин
1458,biegen::V,झुकाना,лахӏан бан
1459,drehen::V,फेरना,гьанан
1460,drehen::V,घुमाना,гьанан
1461,wenden::V,पलटना,кӏура баен бан
1462,wenden::V,मोड़ना,кӏура баен бан
1463,umdrehen::V,घुमाना,кӏура баен бан
1464,heben::V,उठाना,гьаз бан
1465,heben::V,ऊँचा करना,гьаз бан
1466,hochheben::V,उठाना,гьаз бан
1467,hochheben::V,ऊपर को उठाना,гьаз бан
1468,ergreifen::V,पकड़ना,хъап дан
1469,ergreifen::V,पकड़ना,хъап увиу угьан
1470,ergreifen::V,हाथ में लेना,хъап дан
1471,ergreifen::V,हाथ में लेना,хъап увиу угьан
1472,halten::V,धरना,бугьлан
1473,halten::V,पकड़ना,бугьлан
1474,drücken::V,दबाना,кьюч бигьлан
1475,schieben::V,सरकाना,щун
1476,schieben::V,खिसकाना,щун
1477,kratzen::V,खुरचना,
1478,kratzen::V,खुजलाना,
1479,lecken::V,चाटना,ланцӏа тӏун
1480,beißen::V,काटना,хъапа тӏун
1481,beißen::V,काटना,кьацӏа тӏун
1482,abreißen::V,तोड़ना,буцан
1483,abschneiden::V,काट करना,бухъан
1484,abschneiden::V,काट करना,кьукьин
1485,binden::V,बाँधना,бахӏин
1486,binden::V,बाँधना,дахӏин
1487,stecken::V,खोंसना,
1488,brechen::V,तोड़ना,гъагъан
1489,klopfen::V,खटखटाना,кьутӏа тӏун
1490,hauen::V,ठोकना,рищун
1491,kleben::V,चिपकाना,лачӏун буллан
1492,reiben::V,घिसना,ссуку буллан
1493,reiben::V,रगड़ना,ссуку буллан
1494,streichen::V,लगाना,дугъан
1495,streichen::V,लगाना,аьгъу дан
1496,schleifen::V,तेज़ करना,
1497,schneiden::V,कतरना,духълан
1498,schneiden::V,कतरना,кьукьлан
1499,rütteln::V,झकझोरना,
1500,schütteln::V,हिलाना,хъюлчу буллан
1501,schwenken::V,घुमाना,палцӏ дуллан
1502,schütten::V,उँडेलना,рутӏин
1503,füllen::V,भरना,буцӏин бан
1504,füllen::V,ठूसना,буцӏин бан
1505,einwickeln::V,लपेटना,кай-кай бан
1506,tragen::V,ढोना,ларсун занан
1507,tragen::V,ढोना,ларсун ачин
1508,schleppen::V,घसीटना,ххилан
1509,ziehen::V,खींचना,
1510,aufbewahren::V,रखना,ядан
1511,aufbewahren::V,रखना,ядуллан
1512,werfen::V,फेंकना,личин
1513,fangen::V,पकड़ना,бугьан
1514,fangen::V,पकड़ना,бугьлан
1515,packen::V,पकड़ना,
1516,verstecken::V,छिपाना,ладитан
1517,verstecken::V,छिपाना,кьюлтӏ дан
1518,verstecken::V,छिपाना,дахьлаган дан
1519,teilen::V,बाँटना,бачӏин
1520,teilen::V,बाँटना,бутӏа бан
1521,schicken::V,भेजना,тӏайла буккан
1522,bringen::V,लाना,диян дан
1523,hinzufügen::V,जोड़ना,ххи бан
1524,bekommen::V,पाना,ласун
1525,erhalten::V,पाना,ласун
1526,erhalten::V,मिलना,ласун
1527,nehmen::V,लेना,ласун
1528,wählen::V,चुनना,бувчӏин
1529,auswählen::V,चुनना,бувчӏин
1530,auswählen::V,चुनना,язи бугьан
1531,bewahren::V,बनाए रखना,ядан
1532,behindern::V,रोकना,дайщишруду дуллан
1533,verderben::V,ख़राब करना,зия дан
1534,beschädigen::V,नुक़सान पहुँचाना,зарал буллан
1535,zerbrechen::V,तोड़ना,гьагъан
1536,zerbrechen::V,तोड़ना,гьагъан бан
1537,zerreißen::V,तोड़ना,ххяхха дуккан
1538,zerstören::V,नष्ट करना,лекьан дан
1539,zerstören::V,बरबाद करना,лекьан дан
1540,verbrennen::V,जलाना,ччуччин
1541,geben::V,देना,дулун
1542,reichen::V,थमाना,дулун
1543,schenken::V,भेंट देना,пишкаш дан
1544,schenken::V,भेंट देना,багъишла дан
1545,schenken::V,भेंट देना,ихӏсандалун дуллун
1546,versprechen::V,वादा करना,банна чин
1547,wünschen::V,कामना करना,
1548,loben::V,तारीफ़ करना,цӏа дан
1549,küssen::V,चूमना,ппай тӏун
1550,wiegen::V,झुलाना,гьуркку тӏун
1551,wiegen::V,झुलाना,гьуркку буллан
1552,wiegen::V,झुलाना,гьуркку бан
1553,zudecken::V,ढकना,
1554,wecken::V,जगाना,чантӏ учин ан
1555,zeigen::V,दिखाना,ккаккан бан
1556,führen::V,रास्ता दिखाना,буцин
1557,lehren::V,पढ़ाना,лахьхьин бан
1558,lehren::V,पढ़ाना,лахьхьин буллан
1559,unterrichten::V,सिखाना,дарс дишаван
1560,aufziehen::V,पालना,хъуна ан
1561,aufziehen::V,पालना,тарбия ан
1562,leiten::V,संचालन करना,каялувшиву дан
1563,antreiben::V,हड़बड़ाना,
1564,lassen::V,-आना,
1565,lassen::V,कराना,
1566,einladen::V,बुलाना,хъамалу оьвчин
1567,vereinigen::V,मिलाना,ца бан
1568,vereinigen::V,संयुक्त करना,ца бан
1569,besuchen::V,मिलना से,ялун уххан
1570,besuchen::V,मिलने जाना से,ялун уххан
1571,treffen::V,मिलना,хьуна бакьин
1572,sich versammeln::V,इकट्ठा होना,батӏин
1573,spielen::V,खेलना,тӏуркӏу тӏун
1574,singen::V,गाना,балай тӏун
1575,tanzen::V,नाचना,къавтӏун
1576,sich trennen::V,अलग होना,ппив хьун
1577,verlassen::V,छोड़ना,увккун гьан
1578,retten::V,बचाना,ххассал бан
1579,bewachen::V,आँख रखना पर,къарал бан
1580,schützen::V,रक्षा करना,ябан
1581,verteidigen::V,रक्षा करना,буруччин
1582,sich schlagen::V,हाथापाई करना,биян
1583,schießen::V,गोली मारना,битлан
1584,siegen::V,जीतना,ххув хьун
1585,siegen::V,जीतना,ххувшаву ласун
1586,siegen::V,विजय पाना,ххув хьун
1587,siegen::V,विजय पाना,ххувшаву ласун
1588,ärgern::V,चिढ़ाना,ссибизан уллан
1589,schlagen::V,मारना,рищун
1590,treten::V,ठोकर मारना,
1591,stechen::V,भेदना,кьутӏин
1592,stechen::V,भोंकना,кьутӏин
1593,stoßen::V,धक्का देना,щун
1594,stoßen::V,झटका देना,щун
1595,stehlen::V,चोरी करना,дацин
1596,stören::V,बुरा लगना,кьючин
1597,belästigen::V,तंग करना,бизар уллан
1598,verbergen::V,लुकाना,лабитан
1599,verbergen::V,लुकाना,кӏучӏ бан
1600,täuschen::V,धोखा देना,хъяврин ан
1601,betrügen::V,धोखा देना,аьикьин ан
1602,töten::V,मारना,ивчӏан
1603,töten::V,मार डालना,ивчӏан
1604,wohnen::V,रहना,оьрму бутлан
1605,arbeiten::V,काम करना,зун
1606,sammeln::V,जमा करना,ттихӏин
1607,sammeln::V,जमा करना,вив дишин
1608,pflücken::V,चुनना,риттун
1609,pflücken::V,तोड़ना,риттун
1610,jagen::V,आखेट करना,авли занан
1611,jagen::V,शिकार करना,авли занан
1612,fischen::V,मछली पकड़ना,чавахъру бугьлан
1613,fassen::V,पकड़ना,бугьан
1614,hüten::V,चराना,урттуйн бакьлан
1615,treiben::V,हाँकना,дачин дуллан
1616,treiben::V,हाँकना,лихъан буллан
1617,anbinden::V,बाँधना,бахӏин
1618,füttern::V,खिलाना,канаки буллан
1619,melken::V,दुहना,ттизин
1620,hacken::V,काटना,мюрш буллан
1621,hacken::V,काटना,мюрш бан
1622,gießen::V,सींचना,щин дишин
1623,reifen::V,पकना,диян
1624,zubereiten::V,पकाना,хӏадур дан
1625,zubereiten::V,पकाना,хӏадур бан
1626,kochen::V,पकाना,шашан
1627,kochen::V,पकाना,шашан дуллан
1628,kochen::V,राँधना,шашан
1629,kochen::V,राँधना,шашан дуллан
1630,backen::V,पकाना,бишлан
1631,backen::V,पकाना,шахьлан
1632,braten::V,तलना,цӏарайх дуллан
1633,braten::V,भूनना,цӏарайх дуллан
1634,umrühren::V,फेंटना,хӏала бан
1635,stricken::V,बुनना,щащлан
1636,stricken::V,बुनना,щащан
1637,nähen::V,सीना,дуруххан
1638,färben::V,रँगना,ранг щун
1639,reinigen::V,साफ़ करना,марцӏ бан
1640,reinigen::V,शुद्ध करना,марцӏ бан
1641,waschen::V,धोना,шюшин
1642,abwischen::V,पोंछ्ना,лишин
1643,spülen::V,माँजना,вилаган
1644,spülen::V,खँगालना,вилаган
1645,fegen::V,बुहारना,башин
1646,kehren::V,झाड़ना,бахьлан
1647,baden::V,स्नान करना,щинавун учӏлан
1648,sich waschen::V,नहाना,диссун
1649,sich waschen::V,नहाना,лажин диссун
1650,sich waschen::V,नहाना,лажин дислан
1651,sich waschen::V,नहाना,биссун
1652,sich waschen::V,नहाना,чурх бислан
1653,sich waschen::V,हाथ-मुँह धोना,диссун
1654,sich waschen::V,हाथ-मुँह धोना,лажин диссун
1655,sich waschen::V,हाथ-मुँह धोना,лажин дислан
1656,sich waschen::V,हाथ-मुँह धोना,биссун
1657,sich waschen::V,हाथ-मुँह धोना,чурх бислан
1658,ausziehen::V,उतारना,ликкан
1659,anziehen::V,पहनना,лаххан
1660,sich anziehen::V,कपड़े पहनना,янна лаххан
1661,kämmen::V,कंघी करना,ттарал дуккан
1662,schmücken::V,सजाना,чӏюлу бан
1663,schmücken::V,सँवारना,чӏюлу бан
1664,sagen::V,कहना,учин
1665,sagen::V,बताना,учин
1666,sprechen::V,बोलना,гъалгъа тӏун
1667,reden::V,बोलना,гъалгъа тӏун
1668,reden::V,बात करना,гъалгъа тӏун
1669,sich unterhalten::V,बात करना,гъалгъа тӏун
1670,sich unterhalten::V,बातचीत करना,гъалгъа тӏун
1671,fragen::V,पूछ्ना,цӏуххин
1672,fragen::V,प्रश्न करना,цӏуххин
1673,bitten::V,माँगना से,тавакъю буллан
1674,erzählen::V,बताना,хавар бусан
1675,mitteilen::V,ख़बर देना,баян бан
1676,mitteilen::V,ख़बर देना,хавар бан
1677,mitteilen::V,सूचना देना,баян бан
1678,mitteilen::V,सूचना देना,хавар бан
1679,nennen::V,नाम देना,цӏа дизан
1680,rufen::V,बुलाना,оьвтӏун
1681,prahlen::V,शेख़ी बघारना,цӏа дуллан
1682,übersetzen::V,अनुवाद करना,таржума бан
1683,denken::V,सोचना,пикри буллан
1684,glauben::V,विश्वास करना,вих хьун
1685,bemerken::V,ध्यान देना पर,хӏисав хъун
1686,erkennen::V,पहचानना,увчӏин
1687,begreifen::V,समझना,бувчӏин
1688,verstehen::V,सुनना,
1689,lernen::V,पढ़ना,лахьлан
1690,lernen::V,पढ़ना,лахьхьин
1691,wissen::V,जानना,кӏулну бикӏан
1692,wissen::V,जानना,хавар бикӏан
1693,wissen::V,मालूम होना,кӏулну бикӏан
1694,wissen::V,मालूम होना,хавар бикӏан
1695,sich erinnern an::V,याद करना,дакӏнин бутан
1696,vergessen::V,भूलना,хъама битан
1697,vergessen::V,बिसारना,хъама битан
1698,messen::V,नापना,дуцин дуллан
1699,messen::V,नापना,дуцин дан
1700,zählen::V,गिनना,дуккин
1701,rechnen::V,गणना करना,хӏисав дан
1702,rechnen::V,हिसाब करना,хӏисав дан
1703,lesen::V,पढ़ना,ккалан
1704,malen::V,कींचना,сурат дуллан
1705,zeichnen::V,चित्र कींचना,сурат дуллан
1706,schreiben::V,लिखना,чичин
1707,schreiben::V,लिखना,чичлан
1708,besitzen::V,मालिक होना,дуну икӏан
1709,besitzen::V,मालिक होना,дуну дикӏан
1710,besitzen::V,मालिक होना,заллуну икӏан
1711,besitzen::V,स्वामी होना,дуну икӏан
1712,besitzen::V,स्वामी होना,дуну дикӏан
1713,besitzen::V,स्वामी होना,заллуну икӏан
1714,kaufen::V,ख़रीदना,машан ласун
1715,verkaufen::V,बेचना,баххан
1716,bezahlen::V,चुकाना,арцу дулун
1717,bezahlen::V,चुकाना,багьа булун
1718,bezahlen::V,अदा करना,арцу дулун
1719,bezahlen::V,अदा करना,багьа булун
1720,zahlen::V,अदा करना,арцу дулун
1721,zahlen::V,अदा करना,багьа булун
1722,beherrschen::V,शासन करना पर,дуну икӏан
1723,beherrschen::V,शासन करना पर,заллуну икӏан
1724,ertragen::V,सहना,бухӏан
