,Concept_ID,la,hi
1496,betrügen::V,fraudare,धोखा देना
1497,töten::V,necare,मारना
1498,töten::V,necare,मार डालना
1499,töten::V,caedere,मारना
1500,töten::V,caedere,मार डालना
1501,wohnen::V,habitare,रहना
1502,arbeiten::V,laborare,काम करना
1503,sammeln::V,colligere,जमा करना
1504,pflücken::V,carpere,चुनना
1505,pflücken::V,carpere,तोड़ना
1506,jagen::V,venari,आखेट करना
1507,jagen::V,venari,शिकार करना
1508,fischen::V,piscari,मछली पकड़ना
1509,fassen::V,capere,पकड़ना
1510,hüten::V,custodire,चराना
1511,treiben::V,agere,हाँकना
1512,anbinden::V,alligare,बाँधना
1513,füttern::V,nutrire,खिलाना
1514,melken::V,mulgere,दुहना
1515,hacken::V,findere,काटना
1516,gießen::V,rigare,सींचना
1517,reifen::V,maturescere,पकना
1518,zubereiten::V,apparare,पकाना
1519,kochen::V,coquere,पकाना
1520,kochen::V,coquere,राँधना
1521,backen::V,coquere,पकाना
1522,braten::V,torrere,तलना
1523,braten::V,torrere,भूनना
1524,umrühren::V,commovere,फेंटना
1525,stricken::V,texere,बुनना
1526,nähen::V,suere,सीना
1527,färben::V,tingere,रँगना
1528,reinigen::V,purgare,साफ़ करना
1529,reinigen::V,purgare,शुद्ध करना
1530,waschen::V,lavare,धोना
1531,abwischen::V,abstergere,पोंछ्ना
1532,spülen::V,perluere,माँजना
1533,spülen::V,perluere,खँगालना
1534,fegen::V,verrere,बुहारना
1535,kehren::V,purgare,झाड़ना
1536,baden::V,lavari,स्नान करना
1537,sich waschen::V,lavari,नहाना
1538,sich waschen::V,lavari,हाथ-मुँह धोना
1539,ausziehen::V,exuere,उतारना
1540,anziehen::V,induere,पहनना
1541,sich anziehen::V,vestiri,कपड़े पहनना
1542,kämmen::V,pectere,कंघी करना
1543,schmücken::V,ornare,सजाना
1544,schmücken::V,ornare,सँवारना
1545,schmücken::V,decorare,सजाना
1546,schmücken::V,decorare,सँवारना
1547,sagen::V,dicere,कहना
1548,sagen::V,dicere,बताना
1549,sprechen::V,fari,बोलना
1550,reden::V,loqui,बोलना
1551,reden::V,loqui,बात करना
1552,sich unterhalten::V,colloqui,बात करना
1553,sich unterhalten::V,colloqui,बातचीत करना
1554,sich unterhalten::V,disputare,बात करना
1555,sich unterhalten::V,disputare,बातचीत करना
1556,fragen::V,rogare,पूछ्ना
1557,fragen::V,rogare,प्रश्न करना
1558,fragen::V,quaerere,पूछ्ना
1559,fragen::V,quaerere,प्रश्न करना
1560,bitten::V,orare,माँगना से
1561,bitten::V,rogare,माँगना से
1562,erzählen::V,narrare,बताना
1563,mitteilen::V,communicare,ख़बर देना
1564,mitteilen::V,communicare,सूचना देना
1565,nennen::V,appellare,नाम देना
1566,rufen::V,vocare,बुलाना
1567,prahlen::V,gloriari,शेख़ी बघारना
1568,übersetzen::V,vertere,अनुवाद करना
1569,denken::V,cogitare,सोचना
1570,glauben::V,credere,विश्वास करना
1571,bemerken::V,animadvertere,ध्यान देना पर
1572,erkennen::V,cognoscere,पहचानना
1573,begreifen::V,comprehendere,समझना
1574,verstehen::V,intellegere,सुनना
1575,lernen::V,discere,पढ़ना
1576,wissen::V,scire,जानना
1577,wissen::V,scire,मालूम होना
1578,sich erinnern an::V,meminisse,याद करना
1579,vergessen::V,oblivisci,भूलना
1580,vergessen::V,oblivisci,बिसारना
1581,messen::V,metiri,नापना
1582,zählen::V,numerare,गिनना
1583,rechnen::V,reri,गणना करना
1584,rechnen::V,reri,हिसाब करना
1585,rechnen::V,calculare,गणना करना
1586,rechnen::V,calculare,हिसाब करना
1587,lesen::V,legere,पढ़ना
1588,malen::V,pingere,कींचना
1589,zeichnen::V,scribere,चित्र कींचना
1590,schreiben::V,scribere,लिखना
1591,besitzen::V,possidere,मालिक होना
1592,besitzen::V,possidere,स्वामी होना
1593,kaufen::V,emere,ख़रीदना
1594,verkaufen::V,vendere,बेचना
1595,bezahlen::V,pendere,चुकाना
1596,bezahlen::V,pendere,अदा करना
1597,zahlen::V,solvere,अदा करना
1598,beherrschen::V,regere,शासन करना पर
1599,beherrschen::V,imperare,शासन करना पर
1600,ertragen::V,tolerare,सहना
1601,ertragen::V,sustinere,सहना
1602,wünschen::V,,कामना करना
1603,wiegen::V,,झुलाना
