,Concept_ID,os,nl
1430,begreifen::V,ӕмбарын,begrijpen
1431,begreifen::V,бамбарын,begrijpen
1432,lernen::V,ахуыр кӕнын,leren
1433,wissen::V,зонын,weten
1434,sich erinnern an::V,зæрдыл æрлæууын,zich herinneren aan
1435,sich erinnern an::V,æрымысын,zich herinneren aan
1436,sich erinnern an::V,æрбаймысын,zich herinneren aan
1437,sich erinnern an::V,æрхъуыды кæнын,zich herinneren aan
1438,vergessen::V,ферох кæнын,vergeten
1439,vergessen::V,айрох кæнын,vergeten
1440,messen::V,барын,meten
1441,zählen::V,нымайын,tellen
1442,rechnen::V,хынцын,rekenen
1443,lesen::V,кӕсын,lezen
1444,lesen::V,фӕрсын,lezen
1445,malen::V,ныв кӕнын,schilderen
1446,zeichnen::V,ныв кӕнын,tekenen
1447,schreiben::V,фыссын,schrijven
1448,besitzen::V,хицау уын,bezitten
1449,kaufen::V,балхӕнын,kopen
1450,verkaufen::V,уӕй кӕнын,verkopen
1451,bezahlen::V,бафидын,betalen
1452,zahlen::V,фидын,betalen
1453,beherrschen::V,æлдариуæг кæнын,beheersen
1454,ertragen::V,бавзарын,verdragen
1455,Leine::N,,lijn
1456,rauschen::V,,ruisen
1457,treten::V,,trappen
1458,treten::V,,schoppen
1459,verstehen::V,,verstaan
