,Concept_ID,os,ro
1439,spielen::V,хъазын,se juca
1440,singen::V,зарын,cânta
1441,tanzen::V,кафын,dansa
1442,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,se separa
1443,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,se despărți
1444,verlassen::V,ныууадзын,părăsi
1445,verlassen::V,ныууадзын,abandona
1446,retten::V,фервӕзын кӕнын,salva
1447,bewachen::V,хъахъхъӕнын,păzi
1448,schützen::V,хъахъхъӕнын,ocroti
1449,schützen::V,хъахъхъӕнын,proteja
1450,verteidigen::V,бахизын,apăra
1451,sich schlagen::V,хыл кæнын,se bate
1452,schießen::V,ӕхсын,trage
1453,siegen::V,басӕттын,birui
1454,siegen::V,басӕттын,învinge
1455,siegen::V,фӕуӕлахиз уӕвын,birui
1456,siegen::V,фӕуӕлахиз уӕвын,învinge
1457,ärgern::V,мӕсты кӕнын,supăra
1458,schlagen::V,ныццæвын,lovi
1459,stechen::V,фæрæхойын,înțepa
1460,stechen::V,фæрæхойын,împunge
1461,stoßen::V,риуыгъын,împinge
1462,stehlen::V,давын,fura
1463,stören::V,хъыгдарын,deranja
1464,belästigen::V,хъыгдарын,importuna
1465,verbergen::V,бамбӕхсын,ascunde
1466,verbergen::V,басусӕг кӕнын,ascunde
1467,täuschen::V,фӕливын,amăgi
1468,täuschen::V,асайын,amăgi
1469,betrügen::V,асайын,înșela
1470,töten::V,амарын,omorî
1471,wohnen::V,цӕрын,sta
1472,wohnen::V,цӕрын,locui
1473,arbeiten::V,кусын,lucra
1474,sammeln::V,æртонын,aduna
1475,sammeln::V,æртонын,colecționa
1476,pflücken::V,тонын,culege
1477,jagen::V,цуан кæнын,vâna
1478,fischen::V,кæсаг ахсын æнгуырæй,pescui
1479,fischen::V,æнгуыр дарын,pescui
1480,fassen::V,ӕрцахсын,prinde
1481,hüten::V,хизын,paște
1482,treiben::V,скъӕрын,mână
1483,anbinden::V,бабæттын,lega
1484,anbinden::V,æрбæттын,lega
1485,füttern::V,холлаг дæттын,da de mâncare
1486,füttern::V,холлаг æвæрын,da de mâncare
1487,füttern::V,дарын,da de mâncare
1488,melken::V,дуцын,mulge
1489,hacken::V,кæрдын,toca
1490,hacken::V,кæрдын,sparge
1491,hacken::V,лыгтæ кæнын,toca
1492,hacken::V,лыгтæ кæнын,sparge
1493,gießen::V,бакалын,uda
1494,reifen::V,срæгъæд уын,pârgui
1495,reifen::V,сцæттæ уын,pârgui
1496,zubereiten::V,сцӕттӕ кӕнын,găti
1497,kochen::V,фыцын,găti
1498,backen::V,фыцын,coace
1499,braten::V,цурын,coace
1500,umrühren::V,ахæццæ кæнын,mesteca
1501,umrühren::V,азмæнтын,mesteca
1502,umrühren::V,астауын,mesteca
1503,stricken::V,кæнын,împleti
1504,stricken::V,бийын,împleti
1505,nähen::V,хуыйын,coase
1506,färben::V,ахорын,vopsi
1507,färben::V,ахорын,colora
1508,reinigen::V,ссыгъдæг кæнын,curăți
1509,reinigen::V,ныссыгъдæг кæнын,curăți
1510,reinigen::V,ныссæрфын,curăți
1511,waschen::V,ӕхсын,spăla
1512,abwischen::V,сӕрфын,șterge
1513,spülen::V,æнхъæвзын,clăti
1514,fegen::V,мӕрзын,mătura
1515,kehren::V,мӕрзын,mătura
1516,baden::V,хи найын,se scălda
1517,sich waschen::V,хи æхсын,se spăla
1518,ausziehen::V,ласын,și scoate
1519,anziehen::V,скæнын,îmbrăca
1520,sich anziehen::V,дзаума скæнын,se îmbrăca
1521,sich anziehen::V,дарæс скæнын,se îmbrăca
1522,kämmen::V,ныффасын,pieptăna
1523,kämmen::V,æрфасын,pieptăna
1524,schmücken::V,фӕлындын,împodobi
1525,sagen::V,зæгъын,zice
1526,sagen::V,зæгъын,spune
1527,sprechen::V,дзурын,vorbi
1528,reden::V,ныхас кӕнын,vorbi
1529,reden::V,ныхас кӕнын,discuta
1530,sich unterhalten::V,ныхас кæнын,conversa
1531,sich unterhalten::V,ныхас кæнын,sta de vorbă
1532,fragen::V,фӕрсын,întreba
1533,bitten::V,курын,ruga
1534,erzählen::V,радзурын,spune
1535,erzählen::V,радзурын,povesti
1536,erzählen::V,ратаурæгъ кæнын,spune
1537,erzählen::V,ратаурæгъ кæнын,povesti
1538,mitteilen::V,фехъусын кæнын,comunica
1539,mitteilen::V,фехъусын кæнын,înștiința
1540,nennen::V,хонын,numi
1541,nennen::V,хонын,chema
1542,rufen::V,сидын,chema
1543,prahlen::V,ӕппӕлын,se făli
1544,übersetzen::V,ратæлмац кæнын,traduce
1545,denken::V,ӕнхъӕлын,gândi
1546,denken::V,хъуыды кӕнын,gândi
1547,glauben::V,уырнын,crede
1548,bemerken::V,фенын,observa
1549,erkennen::V,базонын,cunoaște
1550,erkennen::V,базонын,recunoaște
1551,begreifen::V,ӕмбарын,pricepe
1552,begreifen::V,ӕмбарын,înțelege
1553,begreifen::V,бамбарын,pricepe
1554,begreifen::V,бамбарын,înțelege
1555,lernen::V,ахуыр кӕнын,învăța
1556,wissen::V,зонын,ști
1557,sich erinnern an::V,зæрдыл æрлæууын,a-și aminti de
1558,sich erinnern an::V,æрымысын,a-și aminti de
1559,sich erinnern an::V,æрбаймысын,a-și aminti de
1560,sich erinnern an::V,æрхъуыды кæнын,a-și aminti de
1561,vergessen::V,ферох кæнын,uita
1562,vergessen::V,айрох кæнын,uita
1563,messen::V,барын,măsura
1564,zählen::V,нымайын,număra
1565,rechnen::V,хынцын,calcula
1566,lesen::V,кӕсын,citi
1567,lesen::V,фӕрсын,citi
1568,malen::V,ныв кӕнын,picta
1569,zeichnen::V,ныв кӕнын,desena
1570,schreiben::V,фыссын,scrie
1571,besitzen::V,хицау уын,avea
1572,besitzen::V,хицау уын,poseda
1573,kaufen::V,балхӕнын,cumpăra
1574,verkaufen::V,уӕй кӕнын,vinde
1575,bezahlen::V,бафидын,plăti
1576,bezahlen::V,бафидын,achita
1577,zahlen::V,фидын,plăti
1578,beherrschen::V,æлдариуæг кæнын,stăpâni
1579,ertragen::V,бавзарын,răbda
1580,ertragen::V,бавзарын,suporta
1581,Leine::N,,lesă
1582,Leine::N,,curea
1583,rauschen::V,,vâjâi
1584,treten::V,,călca
1585,verstehen::V,,înțelege
