,Concept_ID,ps,se
7100,brechen::V,ماتول,tsåapkodh
7101,brechen::V,ماتول,doaddjut
7102,brechen::V,ماتول,cuvket
7103,brechen::V,ماتول,moorrâđ
7104,brechen::V,ماتول,mu´rdded
7105,brechen::V,ماتول,муррьтэ
7106,klopfen::V,ټکول,beenghkedh
7107,klopfen::V,ټکول,goalkkalit
7108,klopfen::V,ټکول,tsábbmet
7109,klopfen::V,ټکول,goalkit
7110,klopfen::V,ټکول,skoalkit
7111,klopfen::V,ټکول,skuá'lkuttiđ
7112,klopfen::V,ټکول,kuälkted
7113,klopfen::V,ټکول,та̄гкэ
7114,hauen::V,ټکول,beenghkedh
7115,hauen::V,ټکول,tjuollat
7116,hauen::V,ټکول,čuollat
7117,hauen::V,ټکول,čurmâđ
7118,hauen::V,ټکول,čâ´cǩǩed
7119,hauen::V,ټکول,та̄гкэ
7120,hauen::V,ټکول,ва̄сстэ
7121,kleben::V,نښلول,njamkedh
7122,kleben::V,نښلول,dædnjodit
7123,kleben::V,نښلول,liibmet
7124,kleben::V,نښلول,taṃadiđ
7125,kleben::V,نښلول,li´jmmjed
7126,kleben::V,نښلول,нямхэ
7127,kleben::V,سرېښول,njamkedh
7128,kleben::V,سرېښول,dædnjodit
7129,kleben::V,سرېښول,liibmet
7130,kleben::V,سرېښول,taṃadiđ
7131,kleben::V,سرېښول,li´jmmjed
7132,kleben::V,سرېښول,нямхэ
7133,reiben::V,مږل,daanjedh
7134,reiben::V,مږل,ruvvit
7135,reiben::V,مږل,ruvvet
7136,reiben::V,مږل,fiärruđ
7137,reiben::V,مږل,heârrad
7138,reiben::V,مږل,ru´vvjed
7139,reiben::V,مږل,е̄ррэ
7140,streichen::V,مښل,daejdedh
7141,streichen::V,مښل,badtjadidh
7142,streichen::V,مښل,vuojddat
7143,streichen::V,مښل,málet
7144,streichen::V,مښل,njuohtat
7145,streichen::V,مښل,njuottâđ
7146,streichen::V,مښل,puák'suđ
7147,streichen::V,مښل,påhssad
7148,streichen::V,مښل,мо̄а̄шшэ
7149,schleifen::V,تېره کول,slijhpedh
7150,schleifen::V,تېره کول,sadjet
7151,schleifen::V,تېره کول,sadjit
7152,schleifen::V,تېره کول,šliipet
7153,schleifen::V,تېره کول,saijeeđ
7154,schleifen::V,تېره کول,sââjjad
7155,schleifen::V,تېره کول,tabǯsted
7156,schleifen::V,تېره کول,то̄а̄мчсе
7157,schneiden::V,غوڅول,bietskedh
7158,schneiden::V,غوڅول,suoddat
7159,schneiden::V,غوڅول,tjuohppat
7160,schneiden::V,غوڅول,biesskedit
7161,schneiden::V,غوڅول,čuohppat
7162,schneiden::V,غوڅول,čuop'pâđ
7163,schneiden::V,غوڅول,čuõp'pâd
7164,schneiden::V,غوڅول,е̄дтэ
7165,schneiden::V,غوڅول,пе̄ррэ
7166,schneiden::V,غوڅول,чӯххпэ
7167,schneiden::V,پرېکول,bietskedh
7168,schneiden::V,پرېکول,suoddat
7169,schneiden::V,پرېکول,tjuohppat
7170,schneiden::V,پرېکول,biesskedit
7171,schneiden::V,پرېکول,čuohppat
7172,schneiden::V,پرېکول,čuop'pâđ
7173,schneiden::V,پرېکول,čuõp'pâd
7174,schneiden::V,پرېکول,е̄дтэ
7175,schneiden::V,پرېکول,пе̄ррэ
7176,schneiden::V,پرېکول,чӯххпэ
7177,rütteln::V,خوڅول,firredh
7178,rütteln::V,خوڅول,doargestit
7179,rütteln::V,خوڅول,šluvgit
7180,rütteln::V,خوڅول,pušteđ
7181,rütteln::V,خوڅول,pu´štted
7182,rütteln::V,خوڅول,пушшьтэ
7183,schütteln::V,ښورول,firredh
7184,schütteln::V,ښورول,sjavnnjet
7185,schütteln::V,ښورول,sillnat
7186,schütteln::V,ښورول,skullhet
7187,schütteln::V,ښورول,salkalit
7188,schütteln::V,ښورول,pušteđ
7189,schütteln::V,ښورول,pu´štted
7190,schütteln::V,ښورول,пушшьтэ
7191,schwenken::V,خوڅول,svinhtedh
7192,schwenken::V,خوڅول,svikkastit
7193,schwenken::V,خوڅول,šlivgut
7194,schwenken::V,خوڅول,hiä'iluttiđ
7195,schwenken::V,خوڅول,heeilted
7196,schwenken::V,خوڅول,маххъе
7197,schütten::V,اچول,gurhkedh
7198,schütten::V,اچول,hállit
7199,schütten::V,اچول,liejkkit
7200,schütten::V,اچول,leškiđ
7201,schütten::V,اچول,virâttiđ
7202,schütten::V,اچول,väällad
7203,schütten::V,اچول,ва̄ллэ
7204,schütten::V,تویول,gurhkedh
7205,schütten::V,تویول,hállit
7206,schütten::V,تویول,liejkkit
7207,schütten::V,تویول,leškiđ
7208,schütten::V,تویول,virâttiđ
7209,schütten::V,تویول,väällad
7210,schütten::V,تویول,ва̄ллэ
7211,füllen::V,ډکول,dievhtedh
7212,füllen::V,ډکول,dievddet
7213,füllen::V,ډکول,deavdit
7214,füllen::V,ډکول,tevdiđ
7215,füllen::V,ډکول,tiudded
7216,füllen::V,ډکول,тӣввтэ
7217,einwickeln::V,پېچل,gïesedh
7218,einwickeln::V,پېچل,giessat
7219,einwickeln::V,پېچل,gárrat
7220,einwickeln::V,پېچل,giessat
7221,einwickeln::V,پېچل,gurpat
7222,einwickeln::V,پېچل,kiessâđ
7223,einwickeln::V,پېچل,ǩiõssâd
7224,einwickeln::V,پېچل,кӣссэ
7225,einwickeln::V,نغښتل,gïesedh
7226,einwickeln::V,نغښتل,giessat
7227,einwickeln::V,نغښتل,gárrat
7228,einwickeln::V,نغښتل,giessat
7229,einwickeln::V,نغښتل,gurpat
7230,einwickeln::V,نغښتل,kiessâđ
7231,einwickeln::V,نغښتل,ǩiõssâd
7232,einwickeln::V,نغښتل,кӣссэ
7233,tragen::V,وړل,guedtedh
7234,tragen::V,وړل,guoddet
7235,tragen::V,وړل,guoddit
7236,tragen::V,وړل,kyed'diđ
7237,tragen::V,وړل,kue´d'ded
7238,tragen::V,وړل,кӯннҌтэ
7239,schleppen::V,وړل,fatnehtidh
7240,schleppen::V,وړل,sliehpit
7241,schleppen::V,وړل,feastit
7242,schleppen::V,وړل,vie'šidiđ
7243,schleppen::V,وړل,hinnađ
7244,schleppen::V,وړل,nje´ʒʒed
7245,schleppen::V,وړل,чуввкэ
7246,ziehen::V,کښل,giesedh
7247,ziehen::V,کښل,giesset
7248,ziehen::V,کښل,geassit
7249,ziehen::V,کښل,keessiđ
7250,ziehen::V,کښل,ǩie´ssed
7251,ziehen::V,کښل,ке̄ссе
7252,aufbewahren::V,ساتل,vöörhkedh
7253,aufbewahren::V,ساتل,vuorkkit
7254,aufbewahren::V,ساتل,seailluhit
7255,aufbewahren::V,ساتل,siä'iluttiđ
7256,aufbewahren::V,ساتل,seeilted
7257,aufbewahren::V,ساتل,рӯкнэ
7258,werfen::V,اچول,slampestidh
7259,werfen::V,اچول,bálkkot
7260,werfen::V,اچول,suhppet
7261,werfen::V,اچول,šlivgiđ
7262,werfen::V,اچول,čeâǥǥted
7263,werfen::V,اچول,суэххпэ
7264,werfen::V,غورځول,slampestidh
7265,werfen::V,غورځول,bálkkot
7266,werfen::V,غورځول,suhppet
7267,werfen::V,غورځول,šlivgiđ
7268,werfen::V,غورځول,čeâǥǥted
7269,werfen::V,غورځول,суэххпэ
7270,fangen::V,نیول,bivtedh
7271,fangen::V,نیول,giddit
7272,fangen::V,نیول,bivdit
7273,fangen::V,نیول,toppiđ
7274,fangen::V,نیول,tää´vted
7275,fangen::V,نیول,та̄бпэ
7276,fangen::V,نیول,со̄а̄гкэ
7277,fangen::V,ګیرول,bivtedh
7278,fangen::V,ګیرول,giddit
7279,fangen::V,ګیرول,bivdit
7280,fangen::V,ګیرول,toppiđ
7281,fangen::V,ګیرول,tää´vted
7282,fangen::V,ګیرول,та̄бпэ
7283,fangen::V,ګیرول,со̄а̄гкэ
7284,packen::V,نیول,doerelidh
7285,packen::V,نیول,kreemsedh
7286,packen::V,نیول,doahppit
7287,packen::V,نیول,doahput
7288,packen::V,نیول,tuáppuđ
7289,packen::V,نیول,ká'ivâstiđ
7290,packen::V,نیول,tää´vted
7291,packen::V,نیول,каццсе
7292,packen::V,نیول,туэрркэ
7293,packen::V,نیول,ро̄а̄ппчье
7294,verstecken::V,پټول,tjïekedh
7295,verstecken::V,پټول,tjiehkat
7296,verstecken::V,پټول,čiehkat
7297,verstecken::V,پټول,čieḥâđ
7298,verstecken::V,پټول,peittad
7299,verstecken::V,پټول,пе̄йхьтэ
7300,teilen::V,وېشل,juekedh
7301,teilen::V,وېشل,juohket
7302,teilen::V,وېشل,juohkit
7303,teilen::V,وېشل,jyeḥiđ
7304,teilen::V,وېشل,jue´ǩǩed
7305,teilen::V,وېشل,ю̄гке
7306,teilen::V,وېشل,ра̄ттҍке
7307,teilen::V,تقسیمول,juekedh
7308,teilen::V,تقسیمول,juohket
7309,teilen::V,تقسیمول,juohkit
7310,teilen::V,تقسیمول,jyeḥiđ
7311,teilen::V,تقسیمول,jue´ǩǩed
7312,teilen::V,تقسیمول,ю̄гке
7313,teilen::V,تقسیمول,ра̄ттҍке
7314,schicken::V,لېږل,saadtodh
7315,schicken::V,لېږل,sáddit
7316,schicken::V,لېږل,sáddet
7317,schicken::V,لېږل,vuo'lgâttiđ
7318,schicken::V,لېږل,vuõltteed
7319,schicken::V,لېږل,вӯлкхэ
7320,schicken::V,استول,saadtodh
7321,schicken::V,استول,sáddit
7322,schicken::V,استول,sáddet
7323,schicken::V,استول,vuo'lgâttiđ
7324,schicken::V,استول,vuõltteed
7325,schicken::V,استول,вӯлкхэ
7326,bringen::V,راوړل,buektedh
7327,bringen::V,راوړل,doalvvot
7328,bringen::V,راوړل,buktit
7329,bringen::V,راوړل,tuál'vuđ
7330,bringen::V,راوړل,pu´htted
7331,bringen::V,راوړل,пыххьтэ
7332,hinzufügen::V,زیاتول,dievhtedh
7333,hinzufügen::V,زیاتول,duoddit
7334,hinzufügen::V,زیاتول,lasedit
7335,hinzufügen::V,زیاتول,lasihit
7336,hinzufügen::V,زیاتول,lasettiđ
7337,hinzufügen::V,زیاتول,lââ´zzted
7338,hinzufügen::V,زیاتول,лажьхе
7339,bekommen::V,حاصلول,åadtjodh
7340,bekommen::V,حاصلول,åttjudit
7341,bekommen::V,حاصلول,oažžut
7342,bekommen::V,حاصلول,juksâđ
7343,bekommen::V,حاصلول,uáž'žuđ
7344,bekommen::V,حاصلول,vuäǯ'ǯâd
7345,bekommen::V,حاصلول,вуаннче
7346,erhalten::V,اخیستل,åadtjodh
7347,erhalten::V,اخیستل,oadtjot
7348,erhalten::V,اخیستل,oažžut
7349,erhalten::V,اخیستل,uáž'žuđ
7350,erhalten::V,اخیستل,vuäǯ'ǯâd
7351,erhalten::V,اخیستل,ва̄лльтэ
7352,nehmen::V,نیول,vaeltedh
7353,nehmen::V,نیول,válldet
7354,nehmen::V,نیول,váldit
7355,nehmen::V,نیول,väldiđ
7356,nehmen::V,نیول,vä´ldded
7357,nehmen::V,نیول,ва̄лльтэ
7358,nehmen::V,اخيستل,vaeltedh
7359,nehmen::V,اخيستل,válldet
7360,nehmen::V,اخيستل,váldit
7361,nehmen::V,اخيستل,väldiđ
7362,nehmen::V,اخيستل,vä´ldded
7363,nehmen::V,اخيستل,ва̄лльтэ
7364,wählen::V,خوښول,veeljedh
7365,wählen::V,خوښول,válljit
7366,wählen::V,خوښول,válljet
7367,wählen::V,خوښول,valjiđ
7368,wählen::V,خوښول,vaalšed
7369,wählen::V,خوښول,va´lljeed
7370,wählen::V,خوښول,воалшэ
7371,auswählen::V,چنده کول,veeljedh
7372,auswählen::V,چنده کول,tjuolldet
7373,auswählen::V,چنده کول,válljet
7374,auswählen::V,چنده کول,valjiđ
7375,auswählen::V,چنده کول,vaalšed
7376,auswählen::V,چنده کول,va´lljeed
7377,auswählen::V,چنده کول,воалшэ
7378,bewahren::V,ساتل,vaarjelidh
7379,bewahren::V,ساتل,bisodit
7380,bewahren::V,ساتل,várjjalit
7381,bewahren::V,ساتل,seailluhit
7382,bewahren::V,ساتل,varjâliđ
7383,bewahren::V,ساتل,varjjled
7384,bewahren::V,ساتل,ӣшшьтэ
7385,bewahren::V,ساتل,во̄а̄ррьдэ
7386,behindern::V,مانع کېدل,hööptdeh
7387,behindern::V,مانع کېدل,hieredit
7388,behindern::V,مانع کېدل,muhttet
7389,behindern::V,مانع کېدل,eastadit
7390,behindern::V,مانع کېدل,estiđ
7391,behindern::V,مانع کېدل,coggâđ
7392,behindern::V,مانع کېدل,hettiđ
7393,behindern::V,مانع کېدل,cõggâd
7394,behindern::V,مانع کېدل,е̄кхэллэ
7395,behindern::V,ممانعت کول,hööptdeh
7396,behindern::V,ممانعت کول,hieredit
7397,behindern::V,ممانعت کول,muhttet
7398,behindern::V,ممانعت کول,eastadit
7399,behindern::V,ممانعت کول,estiđ
7400,behindern::V,ممانعت کول,coggâđ
7401,behindern::V,ممانعت کول,hettiđ
7402,behindern::V,ممانعت کول,cõggâd
7403,behindern::V,ممانعت کول,е̄кхэллэ
7404,verderben::V,خرابېدل,biejstedh
7405,verderben::V,خرابېدل,spedjat
7406,verderben::V,خرابېدل,billistit
7407,verderben::V,خرابېدل,pillediđ
7408,verderben::V,خرابېدل,tårmmad
7409,verderben::V,خرابېدل,pe´llsted
7410,verderben::V,خرابېدل,тоаррмэ
7411,verderben::V,خرابېدل,ма̄ййкэ
7412,beschädigen::V,ورانول,fæjloedidh
7413,beschädigen::V,ورانول,vahágahttet
7414,beschädigen::V,ورانول,bilidit
7415,beschädigen::V,ورانول,vahâgittiđ
7416,beschädigen::V,ورانول,pä´rtteed
7417,beschädigen::V,ورانول,муррьтэ
7418,zerbrechen::V,ماتول,tsööpkedh
7419,zerbrechen::V,ماتول,doadjet
7420,zerbrechen::V,ماتول,cuvket
7421,zerbrechen::V,ماتول,cuov'kkiđ
7422,zerbrechen::V,ماتول,muårrâd
7423,zerbrechen::V,ماتول,cu´vǩǩeed
7424,zerbrechen::V,ماتول,муррьтэ
7425,zerreißen::V,څیرې کول,gejhkielidh
7426,zerreißen::V,څیرې کول,gajkudit
7427,zerreißen::V,څیرې کول,gaikkodit
7428,zerreißen::V,څیرې کول,ráisket
7429,zerreißen::V,څیرې کول,kiškođ
7430,zerreißen::V,څیرې کول,ra´šǩǩeed
7431,zerreißen::V,څیرې کول,пуатткэ
7432,zerstören::V,ړنګول,eerjedh
7433,zerstören::V,ړنګول,biejsstet
7434,zerstören::V,ړنګول,håhkkidit
7435,zerstören::V,ړنګول,heavahit
7436,zerstören::V,ړنګول,duš'šadit
7437,zerstören::V,ړنګول,bilidit
7438,zerstören::V,ړنګول,hevâttiđ
7439,zerstören::V,ړنګول,hiâvted
7440,zerstören::V,ړنګول,ёҏтэ
7441,zerstören::V,ورانول,eerjedh
7442,zerstören::V,ورانول,biejsstet
7443,zerstören::V,ورانول,håhkkidit
7444,zerstören::V,ورانول,heavahit
7445,zerstören::V,ورانول,duš'šadit
7446,zerstören::V,ورانول,bilidit
7447,zerstören::V,ورانول,hevâttiđ
7448,zerstören::V,ورانول,hiâvted
7449,zerstören::V,ورانول,ёҏтэ
7450,verbrennen::V,سوځول,båeltedh
7451,verbrennen::V,سوځول,boalldet
7452,verbrennen::V,سوځول,boaldit
7453,verbrennen::V,سوځول,puál'diđ
7454,verbrennen::V,سوځول,puä´ldded
7455,verbrennen::V,سوځول,пуэлльтэ
7456,geben::V,ورکول,vedtedh
7457,geben::V,ورکول,vaddet
7458,geben::V,ورکول,addit
7459,geben::V,ورکول,addliđ
7460,geben::V,ورکول,ä´n
7461,geben::V,ورکول,аннҍтэ
7462,reichen::V,ورکول,geelkedh
7463,reichen::V,ورکول,lagádit
7464,reichen::V,ورکول,geiget
7465,reichen::V,ورکول,keigiđ
7466,reichen::V,ورکول,vuõiggâ´stted
7467,reichen::V,ورکول,аннҍтэ
7468,schenken::V,بښل,vedtedh
7469,schenken::V,بښل,vaddet
7470,schenken::V,بښل,skeaŋkut
7471,schenken::V,بښل,skeŋket
7472,schenken::V,بښل,skeŋkkiđ
7473,schenken::V,بښل,sǩiâŋkkâd
7474,schenken::V,بښل,ла̄ххе
7475,versprechen::V,لوز کول,luhpiedidh
7476,versprechen::V,لوز کول,jáhttet
7477,versprechen::V,لوز کول,lohpidit
7478,versprechen::V,لوز کول,lopediđ
7479,versprechen::V,لوز کول,lå´ppeed
7480,versprechen::V,لوز کول,о̄а̄шштҍе
7481,wünschen::V,غوښتل,lahkoehtidh
7482,wünschen::V,غوښتل,sávvat
7483,wünschen::V,غوښتل,sávadit
7484,wünschen::V,غوښتل,doaivvuhit
7485,wünschen::V,غوښتل,tuá'ivuttiđ
7486,wünschen::V,غوښتل,tuâivvad
7487,wünschen::V,غوښتل,туввэ
7488,loben::V,ستایل,girmedh
7489,loben::V,ستایل,májnnot
7490,loben::V,ستایل,rámmpot
7491,loben::V,ستایل,máidnut
7492,loben::V,ستایل,rámidit
7493,loben::V,ستایل,rammuđ
7494,loben::V,ستایل,rämidiđ
7495,loben::V,ستایل,ââ´leed
7496,loben::V,ستایل,ǩei´tted
7497,loben::V,ستایل,кыйта
7498,loben::V,تمجید کول,girmedh
7499,loben::V,تمجید کول,májnnot
7500,loben::V,تمجید کول,rámmpot
7501,loben::V,تمجید کول,máidnut
7502,loben::V,تمجید کول,rámidit
7503,loben::V,تمجید کول,rammuđ
7504,loben::V,تمجید کول,rämidiđ
7505,loben::V,تمجید کول,ââ´leed
7506,loben::V,تمجید کول,ǩei´tted
7507,loben::V,تمجید کول,кыйта
7508,küssen::V,ښکلول,tjånnahtidh
7509,küssen::V,ښکلول,tjuvliestidh
7510,küssen::V,ښکلول,tjullit
7511,küssen::V,ښکلول,tjulestit
7512,küssen::V,ښکلول,cum'mát
7513,küssen::V,ښکلول,cummistit
7514,küssen::V,ښکلول,cummâliđ
7515,küssen::V,ښکلول,cu´mmsted
7516,küssen::V,ښکلول,cu´mmstõõllâd
7517,küssen::V,ښکلول,нӣссэ
7518,wiegen::V,زنګول,sjammadidh
7519,wiegen::V,زنګول,vuohttot
7520,wiegen::V,زنګول,vuohtudit
7521,wiegen::V,زنګول,vuohttut
7522,wiegen::V,زنګول,vuát'tuđ
7523,wiegen::V,زنګول,nuäkkad
7524,wiegen::V,زنګول,suâibted
7525,wiegen::V,زنګول,нуагкэ
7526,zudecken::V,پوښول,gaptjedh
7527,zudecken::V,پوښول,loavddet
7528,zudecken::V,پوښول,gokčat
7529,zudecken::V,پوښول,luáv'diđ
7530,zudecken::V,پوښول,kä´tted
7531,zudecken::V,پوښول,ка̄ххьтэ
7532,wecken::V,ويښول,gåaskodh
7533,wecken::V,ويښول,båktet
7534,wecken::V,ويښول,boktit
7535,wecken::V,ويښول,rávkat
7536,wecken::V,ويښول,cuvnâđ
7537,wecken::V,ويښول,counnâd
7538,wecken::V,ويښول,цо̄ввнэ
7539,zeigen::V,ښودل,vuesiehtidh
7540,zeigen::V,ښودل,vuosedit
7541,zeigen::V,ښودل,giejgget
7542,zeigen::V,ښودل,čájehit
7543,zeigen::V,ښودل,čäittiđ
7544,zeigen::V,ښودل,čujottiđ
7545,zeigen::V,ښودل,čuäi´ted
7546,zeigen::V,ښودل,вӯзьхе
7547,führen::V,بیول,steeredh
7548,führen::V,بیول,doalvvot
7549,führen::V,بیول,láidet
7550,führen::V,بیول,jođettiđ
7551,führen::V,بیول,jåå´đted
7552,führen::V,بیول,выгкэ
7553,lehren::V,درس ورکول,ööhpehtidh
7554,lehren::V,درس ورکول,åhpadit
7555,lehren::V,درس ورکول,oahpahit
7556,lehren::V,درس ورکول,máttááttiđ
7557,lehren::V,درس ورکول,mätt'ted
7558,lehren::V,درس ورکول,vuä´ppsted
7559,lehren::V,درس ورکول,ма̄тҍха
7560,lehren::V,تعلیم ورکول,ööhpehtidh
7561,lehren::V,تعلیم ورکول,åhpadit
7562,lehren::V,تعلیم ورکول,oahpahit
7563,lehren::V,تعلیم ورکول,máttááttiđ
7564,lehren::V,تعلیم ورکول,mätt'ted
7565,lehren::V,تعلیم ورکول,vuä´ppsted
7566,lehren::V,تعلیم ورکول,ма̄тҍха
7567,unterrichten::V,درس ورکول,ööhpehtidh
7568,unterrichten::V,درس ورکول,lågådit
7569,unterrichten::V,درس ورکول,åhpadit
7570,unterrichten::V,درس ورکول,oahpahit
7571,unterrichten::V,درس ورکول,škovliđ
7572,unterrichten::V,درس ورکول,máttááttiđ
7573,unterrichten::V,درس ورکول,mätt'ted
7574,unterrichten::V,درس ورکول,vuä´ppsted
7575,unterrichten::V,درس ورکول,ма̄тҍха
7576,aufziehen::V,روزل,eeledh
7577,aufziehen::V,روزل,bajedit
7578,aufziehen::V,روزل,biebmat
7579,aufziehen::V,روزل,pajaskeessiđ
7580,aufziehen::V,روزل,šoddâdiđ
7581,aufziehen::V,روزل,šõddeed
7582,aufziehen::V,روزل,peâm'mad
7583,aufziehen::V,روزل,вуэпьсе
7584,leiten::V,رهبری کول,lijrehtidh
7585,leiten::V,رهبری کول,lájddit
7586,leiten::V,رهبری کول,oatsodit
7587,leiten::V,رهبری کول,jođihit
7588,leiten::V,رهبری کول,stivriđ
7589,leiten::V,رهبری کول,hovdiđ
7590,leiten::V,رهبری کول,jåå´đted
7591,leiten::V,رهبری کول,выгкэ
7592,leiten::V,رهبری کول,вӯййкье
7593,leiten::V,لارښوونه کول,lijrehtidh
7594,leiten::V,لارښوونه کول,lájddit
7595,leiten::V,لارښوونه کول,oatsodit
7596,leiten::V,لارښوونه کول,jođihit
7597,leiten::V,لارښوونه کول,stivriđ
7598,leiten::V,لارښوونه کول,hovdiđ
7599,leiten::V,لارښوونه کول,jåå´đted
7600,leiten::V,لارښوونه کول,выгкэ
7601,leiten::V,لارښوونه کول,вӯййкье
7602,antreiben::V,چټک کول,eadtjoestidh
7603,antreiben::V,چټک کول,hasodit
7604,antreiben::V,چټک کول,hállsjedit
7605,antreiben::V,چټک کول,gevret
7606,antreiben::V,چټک کول,rássat
7607,antreiben::V,چټک کول,kušottiđ
7608,antreiben::V,چټک کول,huá'puttiđ
7609,antreiben::V,چټک کول,rääskted
7610,antreiben::V,چټک کول,hõškkled
7611,antreiben::V,چټک کول,ёадҌхе
7612,lassen::V,اړکول,baajedh
7613,lassen::V,اړکول,-ahttet
7614,lassen::V,اړکول,diktit
7615,lassen::V,اړکول,-ttiđ
7616,lassen::V,اړکول,ä´n
7617,lassen::V,اړکول,па̄ххкэ
7618,einladen::V,بلل,bööredh
7619,einladen::V,بلل,bivddit
7620,einladen::V,بلل,gåhttjot
7621,einladen::V,بلل,bovdet
7622,einladen::V,بلل,koččođ
7623,einladen::V,بلل,kåččad
7624,einladen::V,بلل,коаххче
7625,vereinigen::V,متحد کول,iktedidh
7626,vereinigen::V,متحد کول,aktidit
7627,vereinigen::V,متحد کول,ovttastahttit
7628,vereinigen::V,متحد کول,o'vtâstittiđ
7629,vereinigen::V,متحد کول,õhtteed
7630,vereinigen::V,متحد کول,э̄хтхэ
7631,vereinigen::V,یوځای کول,iktedidh
7632,vereinigen::V,یوځای کول,aktidit
7633,vereinigen::V,یوځای کول,ovttastahttit
7634,vereinigen::V,یوځای کول,o'vtâstittiđ
7635,vereinigen::V,یوځای کول,õhtteed
7636,vereinigen::V,یوځای کول,э̄хтхэ
7637,besuchen::V,کتنه کول,åahpodh
7638,besuchen::V,کتنه کول,goevlelidh
7639,besuchen::V,کتنه کول,guossit
7640,besuchen::V,کتنه کول,gal'let
7641,besuchen::V,کتنه کول,fitnat
7642,besuchen::V,کتنه کول,kolliđ
7643,besuchen::V,کتنه کول,kõ´ll'jed
7644,besuchen::V,کتنه کول,по̄дтлэ
7645,besuchen::V,کتنه کول,во̄тэдтэ
7646,besuchen::V,کتنه کول,во̄а̄ррдэ
7647,treffen::V,ليدل,dieviedidh
7648,treffen::V,ليدل,iejvvit
7649,treffen::V,ليدل,deaivat
7650,treffen::V,ليدل,staaviđ
7651,treffen::V,ليدل,teividiđ
7652,treffen::V,ليدل,o´ddjõõttâd
7653,treffen::V,ليدل,вуэсстлэ
7654,treffen::V,تلقی کول,dieviedidh
7655,treffen::V,تلقی کول,iejvvit
7656,treffen::V,تلقی کول,deaivat
7657,treffen::V,تلقی کول,staaviđ
7658,treffen::V,تلقی کول,teividiđ
7659,treffen::V,تلقی کول,o´ddjõõttâd
7660,treffen::V,تلقی کول,вуэсстлэ
7661,sich versammeln::V,راغونډېدل,gaavnedidh
7662,sich versammeln::V,راغونډېدل,tjoaggut
7663,sich versammeln::V,راغونډېدل,čoahkkanit
7664,sich versammeln::V,راغونډېدل,čokkâniđ
7665,sich versammeln::V,راغونډېدل,nurâdâttâđ
7666,sich versammeln::V,راغونډېدل,noorõõttâd
7667,sich versammeln::V,راغونډېدل,вӯллклэ
7668,spielen::V,لوبه کول,rïdtjedh
7669,spielen::V,لوبه کول,lustedalledh
7670,spielen::V,لوبه کول,ståhkat
7671,spielen::V,لوبه کول,stuvssit
7672,spielen::V,لوبه کول,speallat
7673,spielen::V,لوبه کول,le'ihâšiđ
7674,spielen::V,لوبه کول,siõrrâd
7675,spielen::V,لوبه کول,speâllad
7676,spielen::V,لوبه کول,сӣррэ
7677,singen::V,سندرې وېل,laavlodh
7678,singen::V,سندرې وېل,lávllot
7679,singen::V,سندرې وېل,lávlut
7680,singen::V,سندرې وېل,lávluđ
7681,singen::V,سندرې وېل,läullad
7682,singen::V,سندرې وېل,ла̄ввлэ
7683,tanzen::V,ګډېدل,daanhtsodh
7684,tanzen::V,ګډېدل,dánssat
7685,tanzen::V,ګډېدل,gærssulit
7686,tanzen::V,ګډېدل,dánset
7687,tanzen::V,ګډېدل,tánssáđ
7688,tanzen::V,ګډېدل,ta´nssjed
7689,tanzen::V,ګډېدل,pleäs'sjed
7690,tanzen::V,ګډېدل,нюччке
7691,tanzen::V,ګډېدل,пляссъе
7692,sich trennen::V,بېلېدل,jååkedidh
7693,sich trennen::V,بېلېدل,sirrat
7694,sich trennen::V,بېلېدل,sirádit
7695,sich trennen::V,بېلېدل,earránit
7696,sich trennen::V,بېلېدل,ratkuđ
7697,sich trennen::V,بېلېدل,rätkkjed
7698,sich trennen::V,بېلېدل,кӯдтъе
7699,verlassen::V,ترک کول,laehpedh
7700,verlassen::V,ترک کول,guodet
7701,verlassen::V,ترک کول,guođđit
7702,verlassen::V,ترک کول,hilgođ
7703,verlassen::V,ترک کول,kyeđđiđ
7704,verlassen::V,ترک کول,kue´đđed
7705,verlassen::V,ترک کول,сӯһпъе
7706,retten::V,نجات ورکول,gorredidh
7707,retten::V,نجات ورکول,gádjot
7708,retten::V,نجات ورکول,gádjut
7709,retten::V,نجات ورکول,kááijuđ
7710,retten::V,نجات ورکول,piä'luštiđ
7711,retten::V,نجات ورکول,ka´jjeed
7712,retten::V,نجات ورکول,вуаннче
7713,bewachen::V,ساتل,geehtedh
7714,bewachen::V,ساتل,váktit
7715,bewachen::V,ساتل,fáktet
7716,bewachen::V,ساتل,vahtiđ
7717,bewachen::V,ساتل,värddjed
7718,bewachen::V,ساتل,va´httjed
7719,bewachen::V,ساتل,пынне
7720,bewachen::V,ساتل,ка̄рвуллэ
7721,bewachen::V,حفاظت کول,geehtedh
7722,bewachen::V,حفاظت کول,váktit
7723,bewachen::V,حفاظت کول,fáktet
7724,bewachen::V,حفاظت کول,vahtiđ
7725,bewachen::V,حفاظت کول,värddjed
7726,bewachen::V,حفاظت کول,va´httjed
7727,bewachen::V,حفاظت کول,пынне
7728,bewachen::V,حفاظت کول,ка̄рвуллэ
7729,schützen::V,ژغورل,vaarjelidh
7730,schützen::V,ژغورل,suoddjit
7731,schützen::V,ژغورل,suodjalit
7732,schützen::V,ژغورل,suddjet
7733,schützen::V,ژغورل,varjâliđ
7734,schützen::V,ژغورل,suâided
