,Concept_ID,nl,lv
1602,bald::ADV,gauw,регыд
1603,bald::ADV,gauw,drīz
1604,bald::ADV,weldra,регыд
1605,bald::ADV,weldra,drīz
1606,dann::ADV,dan,бӧрын
1607,dann::ADV,dan,бӧрти
1608,dann::ADV,dan,tad
1609,dann::ADV,toen,бӧрын
1610,dann::ADV,toen,бӧрти
1611,dann::ADV,toen,tad
1612,gestern::ADV,gisteren,тӧнлун
1613,gestern::ADV,gisteren,vakar
1614,einst::ADV,eens,ӧтчыд
1615,einst::ADV,eens,ӧтпыр
1616,einst::ADV,eens,citreiz
1617,damals::ADV,toen,сэки
1618,damals::ADV,toen,toreiz
1619,damals::ADV,destijds,сэки
1620,damals::ADV,destijds,toreiz
1621,danach::ADV,daarna,сэсся
1622,danach::ADV,daarna,pēc tam
1623,vorher::ADV,vooraf,войдӧр
1624,vorher::ADV,vooraf,iepriekš
1625,vorher::ADV,vooraf,pirms tam
1626,vorher::ADV,van tevoren,войдӧр
1627,vorher::ADV,van tevoren,iepriekš
1628,vorher::ADV,van tevoren,pirms tam
1629,zuerst::ADV,eerst,войдӧр
1630,zuerst::ADV,eerst,vis'pirms
1631,zuerst::ADV,het eerst,войдӧр
1632,zuerst::ADV,het eerst,vis'pirms
1633,einmal::ADV,eens,ӧтчыдысь
1634,einmal::ADV,eens,reiz
1635,einmal::ADV,eens,vienreiz
1636,einmal::ADV,eenmaal,ӧтчыдысь
1637,einmal::ADV,eenmaal,reiz
1638,einmal::ADV,eenmaal,vienreiz
1639,manchmal::ADV,soms,корсюрӧ
1640,manchmal::ADV,soms,dažkārt
1641,oft::ADV,vaak,тшӧкыда
1642,oft::ADV,vaak,bieži
1643,oft::ADV,dikwijls,тшӧкыда
1644,oft::ADV,dikwijls,bieži
1645,immer::ADV,altijd,век
1646,immer::ADV,altijd,allaž
1647,immer::ADV,altijd,vien'mēr
1648,niemals::ADV,nooit,оз некор
1649,niemals::ADV,nooit,nemūžam
1650,hier::ADV,hier,со
1651,hier::ADV,hier,тонӧ
1652,hier::ADV,hier,te
1653,hier::ADV,hier,šeit
1654,hierhin::ADV,hierheen,татчӧ
1655,hierhin::ADV,hierheen,талань
1656,hierhin::ADV,hierheen,šurp
1657,hierhin::ADV,hierheen,uz šejieni
1658,von hier::ADV,van hier,тасянь
1659,von hier::ADV,van hier,no šejienes
1660,von hier::ADV,hiervandaan,тасянь
1661,von hier::ADV,hiervandaan,no šejienes
1662,dort::ADV,daar,сэні
1663,dort::ADV,daar,tur
1664,dort::ADV,ginds,сэні
1665,dort::ADV,ginds,tur
1666,dorthin::ADV,daarheen,сэтчӧ
1667,dorthin::ADV,daarheen,turp
1668,dorthin::ADV,daarheen,uz turieni
1669,geradeaus::ADV,rechtuit,веськыда
1670,geradeaus::ADV,rechtuit,taisni uz priekšu
1671,geradeaus::ADV,rechtdoor,веськыда
1672,geradeaus::ADV,rechtdoor,taisni uz priekšu
1673,vorwärts::ADV,vooruit,водзӧ
1674,vorwärts::ADV,vooruit,uz priekšu
1675,vorwärts::ADV,voorwaarts,водзӧ
1676,vorwärts::ADV,voorwaarts,uz priekšu
1677,rückwärts::ADV,achteruit,бӧрӧ
1678,rückwärts::ADV,achteruit,atmuguriski
1679,rückwärts::ADV,achterwaarts,бӧрӧ
1680,rückwärts::ADV,achterwaarts,atmuguriski
1681,zurück::ADV,terug,бӧр
1682,zurück::ADV,terug,atpakāļ
1683,unten::ADV,beneden,улын
1684,unten::ADV,beneden,уліын
1685,unten::ADV,beneden,lejā
1686,unten::ADV,beneden,apakšā
1687,unten::ADV,onderaan,улын
1688,unten::ADV,onderaan,уліын
1689,unten::ADV,onderaan,lejā
1690,unten::ADV,onderaan,apakšā
1691,hinab::ADV,omlaag,улӧ
1692,hinab::ADV,omlaag,увлан
1693,hinab::ADV,omlaag,uz leju
1694,hinab::ADV,naar beneden,улӧ
1695,hinab::ADV,naar beneden,увлан
1696,hinab::ADV,naar beneden,uz leju
1697,oben::ADV,boven,вылын
1698,oben::ADV,boven,выліын
1699,oben::ADV,boven,virsū
1700,hinauf::ADV,omhoog,выліӧ
1701,hinauf::ADV,omhoog,augšā
1702,hinauf::ADV,omhoog,uz augšu
1703,hinauf::ADV,naar boven,выліӧ
1704,hinauf::ADV,naar boven,augšā
1705,hinauf::ADV,naar boven,uz augšu
1706,überall::ADV,alom,быдлаын
1707,überall::ADV,alom,visur
1708,überall::ADV,overal,быдлаын
1709,überall::ADV,overal,visur
1710,nicht::ADV,niet,oз
1711,nicht::ADV,niet,ne
1712,ein wenig::ADV,wat,неуна
1713,ein wenig::ADV,wat,drusku
1714,kaum::ADV,amper,мырдэм
1715,kaum::ADV,amper,diezin vai
1716,kaum::ADV,nauwelijks,мырдэм
1717,kaum::ADV,nauwelijks,diezin vai
1718,sehr::ADV,erg,зэв
1719,sehr::ADV,erg,ļoti
1720,sehr::ADV,erg,gaužām
1721,sehr::ADV,zeer,зэв
1722,sehr::ADV,zeer,ļoti
1723,sehr::ADV,zeer,gaužām
1724,so::ADV,zo,тадз
1725,so::ADV,zo,сідз
1726,so::ADV,zo,tā
1727,so::ADV,zo,tik
1728,noch::ADV,nog,на
1729,noch::ADV,nog,нӧшта
1730,noch::ADV,nog,vēl
1731,nur::ADV,maar,куш
1732,nur::ADV,maar,сӧмын
1733,nur::ADV,maar,vien
1734,nur::ADV,maar,tikai
1735,nur::ADV,alleen,куш
1736,nur::ADV,alleen,сӧмын
1737,nur::ADV,alleen,vien
1738,nur::ADV,alleen,tikai
1739,schon::ADV,al,нин
1740,schon::ADV,al,jau
1741,schon::ADV,reeds,нин
1742,schon::ADV,reeds,jau
1743,wieder::ADV,weer,бара
1744,wieder::ADV,weer,atkal
1745,wieder::ADV,terug,бара
1746,wieder::ADV,terug,atkal
1747,vergebens::ADV,vergeefs,весьшӧрӧ
1748,vergebens::ADV,vergeefs,velti
1749,vergebens::ADV,tevergeefs,весьшӧрӧ
1750,vergebens::ADV,tevergeefs,velti
1751,vor::PRP,voor,водзын
1752,vor::PRP,voor,priekš
1753,hinter::PRP,achter,бӧрнын
1754,hinter::PRP,achter,aiz
1755,unter::PRP,onder,улын
1756,unter::PRP,onder,zem
1757,unter::PRP,beneden,улын
1758,unter::PRP,beneden,zem
1759,durch::PRP,door,пыр
1760,durch::PRP,door,пырыс
1761,durch::PRP,door,caur
1762,durch::PRP,door,cauri
1763,neben::PRP,naast,бердын
1764,neben::PRP,naast,līdzās
1765,zwischen::PRP,tussen,костын
1766,zwischen::PRP,tussen,starp
1767,wegen::PRP,wegens,вӧсна
1768,wegen::PRP,wegens,pēc
1769,wegen::PRP,vanwege,вӧсна
1770,wegen::PRP,vanwege,pēc
1771,dies::PRN,dit,тайӧ
1772,dies::PRN,dit,šis
1773,das::PRN,dat,ciйö
1774,das::PRN,dat,tas
1775,alles::PRN,alles,став
1776,alles::PRN,alles,viss
1777,ich::PRN,ik,ме
1778,ich::PRN,ik,es
1779,du::PRN,je,тэ
1780,du::PRN,je,tu
1781,du::PRN,jij,тэ
1782,du::PRN,jij,tu
1783,er::PRN,hij,сійӧ
1784,er::PRN,hij,viņš
1785,wir::PRN,we,ми
1786,wir::PRN,we,mēs
1787,wir::PRN,wij,ми
1788,wir::PRN,wij,mēs
1789,ihr::PRN,jullie,тi
1790,ihr::PRN,jullie,jūs
1791,sie::PRN,ze,найö
1792,sie::PRN,ze,viņi
1793,sie::PRN,ze,viņas
1794,sie::PRN,zij,найö
1795,sie::PRN,zij,viņi
1796,sie::PRN,zij,viņas
1797,was::FPRN,wat,мый
1798,was::FPRN,wat,kas
1799,wer::FPRN,wie,код
1800,wer::FPRN,wie,kas
1801,wo::FADV,waar,кыті
1802,wo::FADV,waar,kur
1803,wohin::FADV,waarheen,кытчӧ
1804,wohin::FADV,waarheen,kurp
1805,wohin::FADV,waarheen,uz kurieni
1806,wie::FADV,hoe,кыдзи
1807,wie::FADV,hoe,kā
1808,warum::FADV,waarom,мыйла
1809,warum::FADV,waarom,kāpēc
1810,wieviel::FNUM,hoeveel,кымын
1811,wieviel::FNUM,hoeveel,cik
1812,eins::NUM,één,ӧтик
1813,eins::NUM,één,viens
1814,zwei::NUM,twee,кык
1815,zwei::NUM,twee,divi
1816,drei::NUM,drie,куим
1817,drei::NUM,drie,trīs
1818,vier::NUM,vier,нель
1819,vier::NUM,vier,četri
1820,fünf::NUM,vijf,вит
1821,fünf::NUM,vijf,pieci
1822,sechs::NUM,zes,квайт
1823,sechs::NUM,zes,seši
1824,sieben::NUM,zeven,сизим
1825,sieben::NUM,zeven,septiņi
1826,acht::NUM,acht,кӧкъямыс
1827,acht::NUM,acht,astoņi
1828,neun::NUM,negen,ӧкмыс
1829,neun::NUM,negen,deviņi
1830,zehn::NUM,tien,дас
1831,zehn::NUM,tien,desmit
1832,elf::NUM,elf,дас ӧтик
1833,elf::NUM,elf,vienpadsmit
1834,zwölf::NUM,twaalf,дас кык
1835,zwölf::NUM,twaalf,divpadsmit
1836,zwanzig::NUM,twintig,кызь
1837,zwanzig::NUM,twintig,divdesmit
1838,dreißig::NUM,dertig,комын
1839,dreißig::NUM,dertig,trīsdesmit
1840,vierzig::NUM,veertig,нелямын
1841,vierzig::NUM,veertig,četrdesmit
1842,fünfzig::NUM,vijftig,ветымын
1843,fünfzig::NUM,vijftig,piecdesmit
1844,sechzig::NUM,zestig,квайтымын
1845,sechzig::NUM,zestig,sešdesmit
1846,siebzig::NUM,zeventig,сизимдас
1847,siebzig::NUM,zeventig,septiņdesmit
1848,achtzig::NUM,tachtig,кӧкъямысдас
1849,achtzig::NUM,tachtig,astoņdesmit
1850,neunzig::NUM,negentig,ӧкмысдас
1851,neunzig::NUM,negentig,deviņdesmit
1852,hundert::NUM,honderd,сё
1853,hundert::NUM,honderd,simt
1854,tausend::NUM,duizend,сюрс
1855,tausend::NUM,duizend,tūkstoš
1856,und::CNJ,en,и
1857,und::CNJ,en,un
1858,oder::CNJ,of,либӧ
1859,oder::CNJ,of,jeb
1860,stehen::V,staan,сулавны
1861,stehen::V,staan,stāvēt
1862,sitzen::V,zitten,пукавны
1863,sitzen::V,zitten,sēdēt
1864,liegen::V,liggen,куйлыны
1865,liegen::V,liggen,gulēt
1866,hängen::V,hangen,ӧшавны
1867,hängen::V,hangen,karāties
1868,werden::V,worden,лоны
1869,werden::V,worden,tapt
1870,passieren::V,gebeuren,лоны
1871,passieren::V,gebeuren,notikt
1872,beginnen::V,beginnen,кутчысьны
1873,beginnen::V,beginnen,кутны
1874,beginnen::V,beginnen,sākties
1875,enden::V,eindigen,помасьны
1876,enden::V,eindigen,beigties
1877,wechseln::V,wijzigen,вежсьыны
1878,wechseln::V,wijzigen,mainīties
1879,wechseln::V,veranderen,вежсьыны
1880,wechseln::V,veranderen,mainīties
1881,aufgehen[Sonne]::V,opgaan,петны
1882,aufgehen[Sonne]::V,opgaan,lēkt
1883,aufgehen[Sonne]::V,opgaan,uzlēkt
1884,untergehen[Sonne]::V,ondergaan,пуксьыны
1885,untergehen[Sonne]::V,ondergaan,noiet
1886,untergehen[Sonne]::V,ondergaan,rietēt
1887,scheinen[Sonne]::V,schijnen,югъявны
1888,scheinen[Sonne]::V,schijnen,югвидзны
1889,scheinen[Sonne]::V,schijnen,spīdēt
1890,donnern::V,donderen,гымавны
1891,donnern::V,donderen,dārdēt
1892,wehen::V,waaien,пӧльтны
1893,wehen::V,waaien,pūst
1894,strömen::V,stromen,киссьыны
1895,strömen::V,stromen,līt
1896,strömen::V,stromen,plūst
1897,fließen::V,vloeien,визувтны
1898,fließen::V,vloeien,tecēt
1899,sich drehen::V,draaien,бергавны
1900,sich drehen::V,draaien,grozīties
1901,sich drehen::V,zich draaien,бергавны
1902,sich drehen::V,zich draaien,grozīties
1903,schwanken::V,wankelen,легны
1904,schwanken::V,wankelen,лайкъявны
1905,schwanken::V,wankelen,līgoties
1906,schwanken::V,wankelen,grīļoties
1907,schwingen::V,zwieren,лайкъявны
1908,schwingen::V,zwieren,люллявны
1909,schwingen::V,zwieren,vēzēties
1910,fallen::V,vallen,усьны
1911,fallen::V,vallen,krist
1912,brennen::V,branden,сотчыны
1913,brennen::V,branden,degt
1914,rauchen::V,roken,тшынӧдны
1915,rauchen::V,roken,dūmot
1916,regnen::V,regenen,зэрны
1917,regnen::V,regenen,līt
1918,gefrieren::V,bevriezen,кынмыны
1919,gefrieren::V,bevriezen,sasalt
1920,tauen::V,dooien,сывны
1921,tauen::V,dooien,kust
1922,schmelzen::V,smelten,сывны
1923,schmelzen::V,smelten,kust
1924,schmelzen::V,smelten,nokust
1925,trocknen::V,drogen,косьмыны
1926,trocknen::V,drogen,žūt
1927,trocknen::V,drogen,kaltēties
1928,sieden::V,koken,пуны
1929,sieden::V,koken,virt
1930,sieden::V,koken,vārīties
1931,sieden::V,zieden,пуны
1932,sieden::V,zieden,virt
1933,sieden::V,zieden,vārīties
1934,faulen::V,rotten,сісьмыны
1935,faulen::V,rotten,pūt
1936,faulen::V,rotten,trudēt
1937,verfaulen::V,verrotten,сісьмыны
1938,verfaulen::V,verrotten,sapūt
1939,verfaulen::V,verrotten,satrūdēt
1940,reißen::V,scheuren,орны
1941,reißen::V,scheuren,plīst
1942,reißen::V,scheuren,satrūkt
1943,versinken::V,verzinken,вӧйны
1944,versinken::V,verzinken,grimt
1945,versinken::V,verzinken,nogrimt
1946,vergehen::V,vergaan,кольны
1947,vergehen::V,vergaan,ордйыны
1948,vergehen::V,vergaan,paiet
1949,erscheinen::V,opdagen,петкӧдчыны
1950,erscheinen::V,opdagen,parādīties
1951,erscheinen::V,verschijnen,петкӧдчыны
1952,erscheinen::V,verschijnen,parādīties
1953,verschwinden::V,verdwijnen,бырны
1954,verschwinden::V,verdwijnen,nozust
1955,sinken::V,zinken,вӧйны
1956,sinken::V,zinken,kristies
1957,abnehmen::V,afnemen,чинны
1958,abnehmen::V,afnemen,noplakt
1959,abnehmen::V,afnemen,mazināties
1960,abnehmen::V,verminderen,чинны
1961,abnehmen::V,verminderen,noplakt
1962,abnehmen::V,verminderen,mazināties
1963,zunehmen::V,toenemen,содны
1964,zunehmen::V,toenemen,ыдждыны
1965,zunehmen::V,toenemen,pieaugt
1966,zunehmen::V,toenemen,pieņemties
1967,steigen::V,stijgen,лыбны
1968,steigen::V,stijgen,kāpt
1969,steigen::V,omhooggaan,лыбны
1970,steigen::V,omhooggaan,kāpt
1971,wachsen::V,groeien,быдмыны
1972,wachsen::V,groeien,augt
1973,glänzen::V,glanzen,югъявны
1974,glänzen::V,glanzen,дзирдавны
1975,glänzen::V,glanzen,zaigot
1976,glänzen::V,glanzen,laistīties
1977,glänzen::V,schitteren,югъявны
1978,glänzen::V,schitteren,дзирдавны
1979,glänzen::V,schitteren,zaigot
1980,glänzen::V,schitteren,laistīties
1981,funkeln::V,fonkelen,югъявны
1982,funkeln::V,fonkelen,дзирдавны
1983,funkeln::V,fonkelen,mirdzēt
1984,funkeln::V,fonkelen,dzirkstēt
1985,lärmen::V,lawaai maken,жувгыны
1986,lärmen::V,lawaai maken,ыугыны
1987,lärmen::V,lawaai maken,шумитны
1988,lärmen::V,lawaai maken,ālēties
1989,lärmen::V,lawaai maken,trokšņot
1990,läuten::V,luiden,жургыны
1991,läuten::V,luiden,zvanīt
1992,klingeln::V,bellen,звӧнитны
1993,klingeln::V,bellen,zvanīt
1994,klirren::V,rinkelen,гольскöдчыны
1995,klirren::V,rinkelen,tinkšķēt
1996,klirren::V,rinkelen,džinkstēt
1997,brausen::V,bruisen,буавны
1998,brausen::V,bruisen,krākt
1999,brausen::V,bruisen,brāzmot
2000,rauschen::V,ruisen,кышакывны
2001,rauschen::V,ruisen,šalkt
2002,klingen::V,klinken,шыавны
2003,klingen::V,klinken,юргыны
2004,klingen::V,klinken,skanēt
2005,klingen::V,klinken,izklausīties
2006,bellen::V,blaffen,увтны
2007,bellen::V,blaffen,riet
2008,heulen::V,huilen,омлявны
2009,heulen::V,huilen,вурзавны
2010,heulen::V,huilen,kaukt
2011,heulen::V,huilen,gaudot
2012,blasen::V,blazen,пӧльтны
2013,blasen::V,blazen,pūst
2014,pfeifen::V,fluiten,шутьлявны
2015,pfeifen::V,fluiten,svilpt
2016,pfeifen::V,fluiten,svilpot
2017,schreien::V,gillen,горзыны
2018,schreien::V,gillen,brēkt
2019,schreien::V,gillen,kliegt
2020,schreien::V,schreeuwen,горзыны
2021,schreien::V,schreeuwen,brēkt
2022,schreien::V,schreeuwen,kliegt
2023,stöhnen::V,steunen,ымзыны
2024,stöhnen::V,steunen,vaidēt
2025,zittern::V,beven,тіравны
2026,zittern::V,beven,drebēt
2027,zittern::V,sidderen,тіравны
2028,zittern::V,sidderen,drebēt
2029,leben::V,leven,овны
2030,leben::V,leven,dzīvot
2031,geboren werden::V,geboren worden,чужны
2032,geboren werden::V,geboren worden,dzimt
2033,atmen::V,ademen,кашкыны
2034,atmen::V,ademen,пошиктыны
2035,atmen::V,ademen,elpot
2036,trinken::V,drinken,юны
2037,trinken::V,drinken,dzert
2038,essen::V,eten,сёйны
2039,essen::V,eten,ēst
2040,schlucken::V,slikken,ньылавны
2041,schlucken::V,slikken,rīt
2042,müde werden::V,moe worden,мудзны
2043,müde werden::V,moe worden,nokust
2044,einschlafen::V,inslapen,ланьтны
2045,einschlafen::V,inslapen,унмовсьны
2046,einschlafen::V,inslapen,iemigt
2047,einschlafen::V,inslapen,aizmigt
2048,schlafen::V,slapen,узьны
2049,schlafen::V,slapen,gulēt
2050,aufwachen::V,ontwaken,садьмыны
2051,aufwachen::V,ontwaken,mosties
2052,aufwachen::V,wakker worden,садьмыны
2053,aufwachen::V,wakker worden,mosties
2054,aufstehen::V,opstaan,чеччыны
2055,aufstehen::V,opstaan,celties
2056,sich erholen::V,zich ontspannen,шойччыны
2057,sich erholen::V,zich ontspannen,atžirgt
2058,sich erholen::V,zich ontspannen,atpūsties
2059,krank werden::V,ziek worden,висьмыны
2060,krank werden::V,ziek worden,sasirgt
2061,krank sein::V,ziek zijn,висьны
2062,krank sein::V,ziek zijn,slimot
2063,schmerzen::V,pijn doen,висьны
2064,schmerzen::V,pijn doen,sāpēt
2065,schmerzen::V,pijn doen,smelgt
2066,husten::V,hoesten,кызны
2067,husten::V,hoesten,klepot
2068,genesen::V,genezen,бурдны
2069,genesen::V,genezen,veseļoties
2070,sterben::V,sterven,кувны
2071,sterben::V,sterven,mirt
2072,sterben::V,sterven,nomirt
2073,sterben::V,overlijden,кувны
2074,sterben::V,overlijden,mirt
2075,sterben::V,overlijden,nomirt
2076,umkommen::V,omkomen,кувны
2077,umkommen::V,omkomen,apsprāgt
2078,umkommen::V,omkomen,aiziet bojā
2079,sich bewegen::V,zich bewegen,вӧрзьыны
2080,sich bewegen::V,zich bewegen,virzīties
2081,sich rühren::V,zich verroeren,вӧрны
2082,sich rühren::V,zich verroeren,вӧрӧдчыны
2083,sich rühren::V,zich verroeren,sagrozīties
2084,sich erheben::V,oprijzen,сувтны
2085,sich erheben::V,oprijzen,piecelties
2086,sich erheben::V,verrijzen,сувтны
2087,sich erheben::V,verrijzen,piecelties
2088,sich setzen::V,gaan zitten,пуксьыны
2089,sich setzen::V,gaan zitten,sēsties
2090,hinfallen::V,vallen,усьны
2091,hinfallen::V,vallen,sabirt
2092,hinfallen::V,vallen,pakrist
2093,hinfallen::V,neervallen,усьны
2094,hinfallen::V,neervallen,sabirt
2095,hinfallen::V,neervallen,pakrist
2096,laufen::V,lopen,мyнны
2097,laufen::V,lopen,iet
2098,laufen::V,lopen,skraidīt
2099,schreiten::V,stappen,восьлавны
2100,schreiten::V,stappen,soļot
2101,schreiten::V,schrijden,восьлавны
2102,schreiten::V,schrijden,soļot
2103,spazierengehen::V,gaan wandelen,гуляйтны
2104,spazierengehen::V,gaan wandelen,staigāt
2105,spazierengehen::V,gaan wandelen,pastaigāties
2106,eilen::V,ijlen,тэрмасьны
2107,eilen::V,ijlen,traukt
2108,eilen::V,haasten,тэрмасьны
2109,eilen::V,haasten,traukt
2110,sich beeilen::V,zich haasten,тэрмасьны
2111,sich beeilen::V,zich haasten,steigties
2112,sich beeilen::V,zich haasten,pasteigties
2113,sausen::V,stuiven,тӧвзьыны
2114,sausen::V,stuiven,drāzt
2115,sausen::V,stuiven,brāzties
2116,rennen::V,rennen,котӧртны
2117,rennen::V,rennen,skriet
2118,springen::V,springen,чеччавны
2119,springen::V,springen,lēkt
2120,klettern::V,klimmen,кышасьны
2121,klettern::V,klimmen,кавшасьны
2122,klettern::V,klimmen,kāpt
2123,klettern::V,klimmen,rāpties
2124,klettern::V,klauteren,кышасьны
2125,klettern::V,klauteren,кавшасьны
2126,klettern::V,klauteren,kāpt
2127,klettern::V,klauteren,rāpties
2128,schaukeln::V,schommelen,гычасьны
2129,schaukeln::V,schommelen,šūpoties
2130,schaukeln::V,schommelen,zvalstīties
2131,kriechen::V,kruipen,кыссьыны
2132,kriechen::V,kruipen,līst
2133,kriechen::V,kruipen,rāpot
2134,schwimmen::V,zwemmen,уявны
2135,schwimmen::V,zwemmen,peldēt
2136,tauchen::V,duiken,сунавны
2137,tauchen::V,duiken,gremdēties
2138,rudern::V,roeien,пелысасьны
2139,rudern::V,roeien,airēt
2140,rudern::V,roeien,irties
2141,fahren::V,rijden,мунны
2142,fahren::V,rijden,braukt
2143,fliegen::V,vliegen,лэбны
2144,fliegen::V,vliegen,lidot
2145,fliegen::V,vliegen,laisties
2146,gehen::V,gaan,мyнны
2147,gehen::V,gaan,iet
2148,weggehen::V,weggaan,мунавны
2149,weggehen::V,weggaan,aiziet
2150,abfahren::V,vertrekken,мӧдӧдчыны
2151,abfahren::V,vertrekken,atiet
2152,abfahren::V,vertrekken,aizbraukt
2153,anhalten::V,stoppen,джӧмдыны
2154,anhalten::V,stoppen,apstāties
2155,anhalten::V,stilhouden,джӧмдыны
2156,anhalten::V,stilhouden,apstāties
2157,hineingehen::V,ingaan,пырны
2158,hineingehen::V,ingaan,ieiet
2159,hineingehen::V,binnengaan,пырны
2160,hineingehen::V,binnengaan,ieiet
2161,eintreten::V,binnenkomen,пырны
2162,eintreten::V,binnenkomen,ienākt
2163,kommen::V,komen,воны
2164,kommen::V,komen,локны
2165,kommen::V,komen,nākt
2166,ankommen::V,aankomen,воны
2167,ankommen::V,aankomen,локны
2168,ankommen::V,aankomen,nonākt
2169,ankommen::V,aankomen,ierasties
2170,zurückkommen::V,terugkomen,косны
2171,zurückkommen::V,terugkomen,бергӧдчыны
2172,zurückkommen::V,terugkomen,atgriezties
2173,bleiben::V,blijven,кольны
2174,bleiben::V,blijven,palikt
2175,warten::V,wachten,виччысьны
2176,warten::V,wachten,gaidīt
2177,erwarten::V,verwachten,виччысьны
2178,erwarten::V,verwachten,sagaidīt
2179,suchen::V,zoeken,корсьны
2180,suchen::V,zoeken,meklēt
2181,finden::V,vinden,казявны
2182,finden::V,vinden,rast
2183,finden::V,vinden,atrast
2184,versuchen::V,proberen,заводитчывны
2185,versuchen::V,proberen,mēģināt
2186,versuchen::V,beproeven,заводитчывны
2187,versuchen::V,beproeven,mēģināt
2188,vorbereiten::V,voorbereiden,дасьтыны
2189,vorbereiten::V,voorbereiden,gatavot
2190,vorbereiten::V,voorbereiden,sagatavot
2191,lieben::V,houden van,радейтны
2192,lieben::V,houden van,mīlēt
2193,mögen::V,lusten,радейтны
2194,mögen::V,lusten,gribēties
2195,mögen::V,houden van,радейтны
2196,mögen::V,houden van,gribēties
2197,lachen::V,lachen,серавны
2198,lachen::V,lachen,серавлыны
2199,lachen::V,lachen,smiet
2200,lachen::V,lachen,smieties
2201,rühren::V,roeren,нормӧдны
2202,rühren::V,roeren,aizgrābt
2203,weinen::V,huilen,бӧрдны
2204,weinen::V,huilen,raudāt
2205,weinen::V,schreien,бӧрдны
2206,weinen::V,schreien,raudāt
2207,schimpfen::V,kijven,видчыны
2208,schimpfen::V,kijven,rāties
2209,schimpfen::V,kijven,lamāties
2210,schimpfen::V,schelden,видчыны
2211,schimpfen::V,schelden,rāties
2212,schimpfen::V,schelden,lamāties
2213,sich ärgern::V,zich ergeren,скӧравны
2214,sich ärgern::V,zich ergeren,īgt
2215,sich ärgern::V,zich ergeren,pukoties
2216,sich ärgern::V,zich ergeren,dusmoties
2217,sich fürchten::V,bang zijn,повны
2218,sich fürchten::V,bang zijn,bīties
2219,sich fürchten::V,bang zijn,baidīties
2220,fürchten::V,vrezen,повны
2221,fürchten::V,vrezen,baidīties no
2222,fliehen::V,vluchten,пышйыны
2223,fliehen::V,vluchten,bēgt
2224,flüchten::V,ontsnappen,пышйыны
2225,flüchten::V,ontsnappen,aizbēgt
2226,flüchten::V,ontkomen,пышйыны
2227,flüchten::V,ontkomen,aizbēgt
2228,sehen::V,zien,аддзыны
2229,sehen::V,zien,redzēt
2230,anschauen::V,aankijken,видзӧдны
2231,anschauen::V,aankijken,paraudzīties
2232,ansehen::V,aanzien,видзӧдны
2233,ansehen::V,aanzien,aplūkot
2234,ansehen::V,bekijken,видзӧдны
2235,ansehen::V,bekijken,aplūkot
2236,hören::V,horen,кывны
2237,hören::V,horen,dzirdēt
2238,zuhören::V,luisteren,кывзыны
2239,zuhören::V,luisteren,klausīties
2240,probieren::V,proeven,видлыны
2241,probieren::V,proeven,nogaršot
2242,riechen::V,ruiken,чушкыны
2243,riechen::V,ruiken,ost
2244,riechen::V,ruiken,ostīt
2245,fühlen::V,voelen,вежӧртны
2246,fühlen::V,voelen,гӧгӧрвоны
2247,fühlen::V,voelen,just
2248,fühlen::V,voelen,izjust
2249,scheinen::V,lijken,кажитчыны
2250,scheinen::V,lijken,šķist
2251,scheinen::V,lijken,likties
2252,zu sehen sein::V,te zien zijn,тыдавны
2253,zu sehen sein::V,te zien zijn,parādīties
2254,vernehmen::V,vernemen,кывны
2255,vernehmen::V,vernemen,saklausīt
2256,frieren::V,het koud hebben,кынмыны
2257,frieren::V,het koud hebben,salt
2258,tun::V,doen,керны
2259,tun::V,doen,darīt
2260,können::V,kunnen,кужны
2261,können::V,kunnen,prast
2262,wollen::V,willen,кӧсйыны
2263,wollen::V,willen,gribēt
2264,anfangen::V,beginnen,заводитны
2265,anfangen::V,beginnen,пондыны
2266,anfangen::V,beginnen,sākt
2267,anfangen::V,beginnen,iesākt
2268,anfangen::V,aanvangen,заводитны
2269,anfangen::V,aanvangen,пондыны
2270,anfangen::V,aanvangen,sākt
2271,anfangen::V,aanvangen,iesākt
2272,beenden::V,beëindigen,помавны
2273,beenden::V,beëindigen,beigt
2274,beenden::V,beëindigen,pabeigt
2275,aufhören::V,ophouden,дугӧдны
2276,aufhören::V,ophouden,pārtraukt
2277,gelingen::V,lukken,артмыны
2278,gelingen::V,lukken,izdoties
2279,gelingen::V,gelukken,артмыны
2280,gelingen::V,gelukken,izdoties
2281,geraten::V,uitvallen,сюрны
2282,geraten::V,uitvallen,веськавны
2283,geraten::V,uitvallen,veikties
2284,öffnen::V,openen,восьтыны
2285,öffnen::V,openen,atvērt
2286,öffnen::V,openen,attaisīt
2287,öffnen::V,opendoen,восьтыны
2288,öffnen::V,opendoen,atvērt
2289,öffnen::V,opendoen,attaisīt
2290,schließen::V,sluiten,пӧдлавны
2291,schließen::V,sluiten,slēgt
2292,schließen::V,sluiten,aizvērt
2293,schließen::V,sluiten,aiztaisīt
2294,schließen::V,dichtdoen,пӧдлавны
2295,schließen::V,dichtdoen,slēgt
2296,schließen::V,dichtdoen,aizvērt
2297,schließen::V,dichtdoen,aiztaisīt
2298,stellen::V,stellen,сувтӧдны
2299,stellen::V,stellen,likt
2300,stellen::V,stellen,nolikt
2301,stellen::V,plaatsen,сувтӧдны
2302,stellen::V,plaatsen,likt
2303,stellen::V,plaatsen,nolikt
