,Concept_ID,kk,el
1384,arbeiten::V,істеу,δουλεύω
1385,arbeiten::V,істеу,εργάζομαι
1386,arbeiten::V,еңбектену,δουλεύω
1387,arbeiten::V,еңбектену,εργάζομαι
1388,sammeln::V,жыю,μαζεύω
1389,sammeln::V,жыю,συλλέγω
1390,pflücken::V,жұлу,κόβω
1391,jagen::V,аулау,κυνηγώ
1392,fischen::V,балык_аулау,ψαρεύω
1393,fassen::V,ұстау,πιάνω
1394,hüten::V,жаю,φυλάγω
1395,hüten::V,жаю,προσέχω
1396,hüten::V,бағу,φυλάγω
1397,hüten::V,бағу,προσέχω
1398,treiben::V,айдау,οδηγώ
1399,anbinden::V,байлау,δένω
1400,füttern::V,ас ішкізу,ταΐζω
1401,füttern::V,азықтандыру,ταΐζω
1402,füttern::V,қоректендіру,ταΐζω
1403,melken::V,сауу,αρμέγω
1404,hacken::V,турау,κόβω
1405,gießen::V,суару,ποτίζω
1406,reifen::V,жетілу,ωριμάζω
1407,zubereiten::V,даяр ету,ετοιμάζω
1408,kochen::V,асу,βράζω
1409,backen::V,пісіру,ψήνω
1410,braten::V,қуыру,τηγανίζω
1411,umrühren::V,былғалау,ανακατεύω
1412,umrühren::V,сапырылыстыру,ανακατεύω
1413,stricken::V,торлау,πλέκω
1414,stricken::V,тоқу,πλέκω
1415,nähen::V,тігу,ράβω
1416,färben::V,бояу,βάφω
1417,färben::V,бояу,χρωματίζω
1418,färben::V,сырлау,βάφω
1419,färben::V,сырлау,χρωματίζω
1420,reinigen::V,аршу,καθαρίζω
1421,reinigen::V,тазалау,καθαρίζω
1422,waschen::V,жуу,πλένω
1423,abwischen::V,сүрту,σφουγγίζω
1424,spülen::V,шаю,ξεπλένω
1425,fegen::V,сыпыру,σκουπίζω
1426,kehren::V,сыпыру,σκουπίζω
1427,baden::V,шомылу,κάνω μπάνιο
1428,sich waschen::V,жуыну,πλένομαι
1429,ausziehen::V,шешу,βγάζω
1430,anziehen::V,кигізу,φορώ
1431,sich anziehen::V,киіну,ντύνομαι
1432,kämmen::V,тарау,χτενίζω
1433,schmücken::V,әсемдеу,στολίζω
1434,schmücken::V,мәнерлеу,στολίζω
1435,schmücken::V,көріктендіру,στολίζω
1436,sagen::V,деу,λέω
1437,sagen::V,айту,λέω
1438,sprechen::V,деу,μιλώ
1439,sprechen::V,айту,μιλώ
1440,reden::V,сөйлеу,μιλώ
1441,reden::V,сөйлеу,κουβεντιάζω
1442,reden::V,сөйлесу,μιλώ
1443,reden::V,сөйлесу,κουβεντιάζω
1444,reden::V,тіл қатысу,μιλώ
1445,reden::V,тіл қатысу,κουβεντιάζω
1446,sich unterhalten::V,сұхбаттасу,συνομιλώ
1447,sich unterhalten::V,сұхбаттасу,κουβεντιάζω
1448,fragen::V,сұрау,ρωτώ
1449,bitten::V,өтіну,ζητώ
1450,bitten::V,өтіну,παρακαλώ
1451,bitten::V,жалыну,ζητώ
1452,bitten::V,жалыну,παρακαλώ
1453,erzählen::V,айту,διηγούμαι
1454,mitteilen::V,білдіру,πληροφορώ
1455,nennen::V,атау,ονομάζω
1456,rufen::V,шақыру,φωνάζω
1457,prahlen::V,бөсу,καυχιέμαι
1458,übersetzen::V,аудару,μεταφράζω
1459,denken::V,ойлау,σκέφτομαι
1460,glauben::V,нану,πιστεύω
1461,glauben::V,илану,πιστεύω
1462,bemerken::V,аңғару,παρατηρώ
1463,erkennen::V,тану,αναγνωρίζω
1464,begreifen::V,ұғу,καταλαβαίνω
1465,begreifen::V,аңғарып алу,καταλαβαίνω
1466,verstehen::V,пайым,ακούω
1467,verstehen::V,түсіну,ακούω
1468,lernen::V,оқу,μαθαίνω
1469,wissen::V,хабардар болу,ξέρω
1470,sich erinnern an::V,еске түсіру,θυμάμαι
1471,vergessen::V,ұмыту,ξεχνώ
1472,messen::V,өлшеу,μετρώ
1473,zählen::V,санау,μετρώ
1474,rechnen::V,санап шығару,λογαριάζω
1475,rechnen::V,санап шығу,λογαριάζω
1476,rechnen::V,санау,λογαριάζω
1477,lesen::V,оқу,διαβάζω
1478,malen::V,сурет салу,ζωγραφίζω
1479,zeichnen::V,сурет салу,σχεδιάζω
1480,schreiben::V,жазу,γράφω
1481,besitzen::V,болу,κατέχω
1482,kaufen::V,алу,αγοράζω
1483,kaufen::V,әперу,αγοράζω
1484,verkaufen::V,сату,πουλώ
1485,bezahlen::V,төлеу,πληρώνω
1486,bezahlen::V,ақы беру,πληρώνω
1487,bezahlen::V,ақы төлеу,πληρώνω
1488,zahlen::V,төлеу,πληρώνω
1489,beherrschen::V,билеу,κυριαρχώ
1490,ertragen::V,төзу,βαστώ
1491,ertragen::V,төзу,αντέχω
1492,ertragen::V,шыдау,βαστώ
1493,ertragen::V,шыдау,αντέχω
