,Concept_ID,el,hi
1343,weggehen::V,φεύγω,बाहर जाना
1344,abfahren::V,ξεκινώ,छूटना
1345,abfahren::V,ξεκινώ,रवाना होना
1346,abfahren::V,αναχωρώ,छूटना
1347,abfahren::V,αναχωρώ,रवाना होना
1348,anhalten::V,σταματώ,रुकना
1349,anhalten::V,σταματώ,खड़ा होना
1350,hineingehen::V,μπαίνω,घुसना
1351,hineingehen::V,μπαίνω,अंदर जाना
1352,eintreten::V,μπαίνω,प्रवेश करना
1353,eintreten::V,εισέρχομαι,प्रवेश करना
1354,kommen::V,έρχομαι,आना
1355,ankommen::V,φτάνω,पहुँचना
1356,zurückkommen::V,επιστρέφω,लौटना
1357,zurückkommen::V,επιστρέφω,वापस आना
1358,bleiben::V,μένω,रहना
1359,bleiben::V,μένω,रुकना
1360,warten::V,περιμένω,इंतज़ार करना
1361,erwarten::V,αναμένω,प्रतीक्षा करना
1362,erwarten::V,περιμένω,प्रतीक्षा करना
1363,suchen::V,ψάχνω,ढूँढ़ना
1364,finden::V,βρίσκω,पाना
1365,finden::V,βρίσκω,ढूँढ़ निकालना
1366,versuchen::V,προσπαθώ,कोशिश करना
1367,vorbereiten::V,προετοιμάζω,तैयार करना
1368,lieben::V,αγαπώ,प्यार करना
1369,mögen::V,μου αρέσει,पसंद होना
1370,lachen::V,γελώ,हँसना
1371,rühren::V,συγκινώ,छूना
1372,weinen::V,κλαίω,रोना
1373,schimpfen::V,βρίζω,गाली देना
1374,sich ärgern::V,θυμώνω,चिढ़ना
1375,sich ärgern::V,θυμώνω,नाराज़ होना
1376,sich fürchten::V,φοβάμαι,डरना
1377,sich fürchten::V,φοβάμαι,भय खाना
1378,fürchten::V,φοβάμαι,डरना से
1379,fürchten::V,φοβάμαι,भय खाना से
1380,fliehen::V,φεύγω,भागना
1381,flüchten::V,δραπετεύω,निकल भागना
1382,sehen::V,βλέπω,देखना
1383,anschauen::V,κοιτάζω,देखना
1384,ansehen::V,βλέπω,दृष्टि डालना पर
1385,hören::V,ακούω,सुनना
1386,zuhören::V,ακούω,सुनना
1387,probieren::V,δοκιμάζω,चखना
1388,riechen::V,μυρίζω,सूँघना
1389,riechen::V,οσφραίνομαι,सूँघना
1390,fühlen::V,αισθάνομαι,महसूस करना
1391,scheinen::V,φαίνομαι,लगना
1392,zu sehen sein::V,φαίνομαι,दिखाई देना
1393,vernehmen::V,ακούω,सुनना
1394,vernehmen::V,μαθαίνω,सुनना
1395,frieren::V,κρυώνω,ठंड लगना
1396,frieren::V,κρυώνω,सर्दी लगना
1397,tun::V,κάνω,करना
1398,können::V,ξέρω,सकना
1399,können::V,ξέρω,जानना
1400,können::V,μπορώ,सकना
1401,können::V,μπορώ,जानना
1402,wollen::V,θέλω,चाहना
1403,anfangen::V,αρχίζω,शुरू करना
1404,beenden::V,τελειώνω,ख़त्म करना
1405,beenden::V,τελειώνω,समाप्त करना
1406,aufhören::V,παύω,बंद जाना
1407,aufhören::V,παύω,समाप्त जाना
1408,gelingen::V,πετυχαίνω,बनना
1409,gelingen::V,πετυχαίνω,अच्छा होना
1410,geraten::V,γίνομαι,बन पड़ना
1411,öffnen::V,ανοίγω,खोलना
1412,schließen::V,κλείνω,बंद करना
1413,stellen::V,θέτω,रखना
1414,setzen::V,θέτω,रखना
1415,setzen::V,θέτω,बिठाना
1416,legen::V,θέτω,रखना
1417,legen::V,θέτω,लिटाना
1418,berühren::V,εγγίζω,छूना
1419,berühren::V,εγγίζω,स्पर्श करना
1420,verbinden::V,συνδέω,बाँधना
1421,bedecken::V,σκεπάζω,ढकना
1422,aufhängen::V,κρεμώ,लटकाना
1423,anzünden::V,ανάβω,जलाना
1424,aufheben::V,σηκώνω,उठाना
1425,zurücklassen::V,εγκαταλείπω,पीछे छोड़ना
1426,verlieren::V,χάνω,खोना
1427,verlieren::V,χάνω,गँवाना
1428,fallen lassen::V,αφήνω να πέσει,गिराना
1429,machen::V,κάνω,करना
1430,machen::V,κάνω,बनाना
1431,machen::V,φτιάχνω,करना
1432,machen::V,φτιάχνω,बनाना
1433,herstellen::V,κατασκευάζω,बनाना
1434,herstellen::V,κατασκευάζω,तैयार करना
1435,bauen::V,χτίζω,बनाना
1436,bauen::V,χτίζω,निर्माण करना
1437,bauen::V,οικοδομώ,बनाना
1438,bauen::V,οικοδομώ,निर्माण करना
1439,reparieren::V,επισκευάζω,मरम्मत करना
1440,reparieren::V,επιδιορθώνω,मरम्मत करना
1441,verbessern::V,βελτιώνω,सुधारना
1442,verbessern::V,καλυτερεύω,सुधारना
1443,ändern::V,αλλάζω,बदलना
1444,ändern::V,αλλάζω,परीवर्तन करना
1445,graben::V,σκάβω,खोदना
1446,beugen::V,λυγίζω,झुकाना
1447,biegen::V,κάμπτω,झुकाना
1448,drehen::V,στρέφω,फेरना
1449,drehen::V,στρέφω,घुमाना
1450,wenden::V,γυρίζω,पलटना
1451,wenden::V,γυρίζω,मोड़ना
1452,umdrehen::V,γυρίζω,घुमाना
1453,heben::V,υψώνω,उठाना
1454,heben::V,υψώνω,ऊँचा करना
1455,heben::V,σηκώνω,उठाना
1456,heben::V,σηκώνω,ऊँचा करना
1457,hochheben::V,υψώνω,उठाना
1458,hochheben::V,υψώνω,ऊपर को उठाना
1459,hochheben::V,σηκώνω,उठाना
1460,hochheben::V,σηκώνω,ऊपर को उठाना
1461,ergreifen::V,πιάνω,पकड़ना
1462,ergreifen::V,πιάνω,हाथ में लेना
1463,ergreifen::V,αρπάζω,पकड़ना
1464,ergreifen::V,αρπάζω,हाथ में लेना
1465,halten::V,βαστώ,धरना
1466,halten::V,βαστώ,पकड़ना
1467,drücken::V,πιέζω,दबाना
1468,schieben::V,σπρώχνω,सरकाना
1469,schieben::V,σπρώχνω,खिसकाना
1470,kratzen::V,γρατσουνίζω,खुरचना
1471,kratzen::V,γρατσουνίζω,खुजलाना
1472,lecken::V,γλείφω,चाटना
1473,beißen::V,δαγκάνω,काटना
1474,abreißen::V,κόβω,तोड़ना
1475,abreißen::V,σχίζω,तोड़ना
1476,abschneiden::V,αποκόπτω,काट करना
1477,binden::V,δένω,बाँधना
1478,stecken::V,χώνω,खोंसना
1479,brechen::V,σπάζω,तोड़ना
1480,klopfen::V,χτυπώ,खटखटाना
1481,klopfen::V,τινάζω,खटखटाना
1482,hauen::V,χτυπώ,ठोकना
1483,kleben::V,κολλώ,चिपकाना
1484,reiben::V,τρίβω,घिसना
1485,reiben::V,τρίβω,रगड़ना
1486,streichen::V,αλείφω,लगाना
1487,schleifen::V,ακονίζω,तेज़ करना
1488,schneiden::V,κόβω,कतरना
1489,rütteln::V,σείω,झकझोरना
1490,rütteln::V,τινάζω,झकझोरना
1491,schütteln::V,σείω,हिलाना
1492,schütteln::V,κουνώ,हिलाना
1493,schwenken::V,κουνώ,घुमाना
1494,schütten::V,χύνω,उँडेलना
1495,füllen::V,γεμίζω,भरना
1496,füllen::V,γεμίζω,ठूसना
1497,einwickeln::V,τυλίγω,लपेटना
1498,tragen::V,φέρνω,ढोना
1499,schleppen::V,κουβαλώ,घसीटना
1500,ziehen::V,τραβώ,खींचना
1501,aufbewahren::V,φυλάω,रखना
1502,werfen::V,ρίχνω,फेंकना
1503,fangen::V,πιάνω,पकड़ना
1504,packen::V,τσακώνω,पकड़ना
1505,verstecken::V,κρύβω,छिपाना
1506,teilen::V,μερίζω,बाँटना
1507,schicken::V,στέλνω,भेजना
1508,bringen::V,φέρνω,लाना
1509,hinzufügen::V,προσθέτω,जोड़ना
1510,bekommen::V,προσκομίζω,पाना
1511,erhalten::V,παίρνω,पाना
1512,erhalten::V,παίρνω,मिलना
1513,erhalten::V,λαμβάνω,पाना
1514,erhalten::V,λαμβάνω,मिलना
1515,nehmen::V,πιάνω,लेना
1516,nehmen::V,παίρνω,लेना
1517,wählen::V,εκλέγω,चुनना
1518,auswählen::V,διαλέγω,चुनना
1519,bewahren::V,διατηρώ,बनाए रखना
1520,behindern::V,εμποδίζω,रोकना
1521,verderben::V,χαλώ,ख़राब करना
1522,beschädigen::V,ζημιώνω,नुक़सान पहुँचाना
1523,zerbrechen::V,σπάζω,तोड़ना
1524,zerreißen::V,σχίζω,तोड़ना
1525,zerstören::V,καταστρέφω,नष्ट करना
1526,zerstören::V,καταστρέφω,बरबाद करना
1527,verbrennen::V,καίω,जलाना
1528,geben::V,δίνω,देना
1529,reichen::V,δίνω,थमाना
1530,schenken::V,χαρίζω,भेंट देना
1531,versprechen::V,υπόσχομαι,वादा करना
1532,wünschen::V,εύχομαι,कामना करना
1533,loben::V,επαινώ,तारीफ़ करना
1534,küssen::V,φιλώ,चूमना
1535,wiegen::V,κουνώ,झुलाना
1536,wiegen::V,νανουρίζω,झुलाना
1537,zudecken::V,σκεπάζω,ढकना
1538,wecken::V,ξυπνώ,जगाना
1539,zeigen::V,δείχνω,दिखाना
1540,führen::V,οδηγώ,रास्ता दिखाना
1541,lehren::V,διδάσκω,पढ़ाना
1542,unterrichten::V,διδάσκω,सिखाना
1543,aufziehen::V,ανατρέφω,पालना
1544,leiten::V,ηγούμαι,संचालन करना
1545,leiten::V,διευθύνω,संचालन करना
1546,antreiben::V,σπρώχνω,हड़बड़ाना
1547,antreiben::V,παρακινώ,हड़बड़ाना
1548,lassen::V,αφήνω,-आना
1549,lassen::V,αφήνω,कराना
1550,einladen::V,προσκαλώ,बुलाना
1551,vereinigen::V,ενώνω,मिलाना
1552,vereinigen::V,ενώνω,संयुक्त करना
1553,besuchen::V,επισκέπτομαι,मिलना से
1554,besuchen::V,επισκέπτομαι,मिलने जाना से
1555,treffen::V,συναντώ,मिलना
1556,sich versammeln::V,μαζεύομαι,इकट्ठा होना
1557,spielen::V,παίζω,खेलना
1558,singen::V,τραγουδώ,गाना
1559,tanzen::V,χορεύω,नाचना
1560,sich trennen::V,αποχωρίζομαι,अलग होना
1561,verlassen::V,εγκαταλείπω,छोड़ना
1562,retten::V,σώζω,बचाना
1563,bewachen::V,φρουρώ,आँख रखना पर
1564,schützen::V,προστατεύω,रक्षा करना
1565,verteidigen::V,υπερασπίζω,रक्षा करना
1566,sich schlagen::V,χτυπιέμαι,हाथापाई करना
1567,schießen::V,πυροβολώ,गोली मारना
1568,siegen::V,νικώ,जीतना
1569,siegen::V,νικώ,विजय पाना
1570,ärgern::V,τσαντίζω,चिढ़ाना
1571,schlagen::V,χτυπώ,मारना
1572,treten::V,κλοτσώ,ठोकर मारना
1573,stechen::V,τρυπώ,भेदना
1574,stechen::V,τρυπώ,भोंकना
1575,stoßen::V,ωθώ,धक्का देना
1576,stoßen::V,ωθώ,झटका देना
1577,stoßen::V,σπρώχνω,धक्का देना
1578,stoßen::V,σπρώχνω,झटका देना
1579,stehlen::V,κλέβω,चोरी करना
1580,stören::V,διαταράσσω,बुरा लगना
1581,belästigen::V,ενοχλώ,तंग करना
1582,verbergen::V,κρύβω,लुकाना
1583,täuschen::V,παραπλανώ,धोखा देना
1584,betrügen::V,απατώ,धोखा देना
1585,töten::V,σκοτώνω,मारना
1586,töten::V,σκοτώνω,मार डालना
1587,töten::V,θανατώνω,मारना
1588,töten::V,θανατώνω,मार डालना
1589,wohnen::V,μένω,रहना
1590,wohnen::V,κατοικώ,रहना
1591,arbeiten::V,δουλεύω,काम करना
1592,arbeiten::V,εργάζομαι,काम करना
1593,sammeln::V,μαζεύω,जमा करना
1594,sammeln::V,συλλέγω,जमा करना
1595,pflücken::V,κόβω,चुनना
1596,pflücken::V,κόβω,तोड़ना
1597,jagen::V,κυνηγώ,आखेट करना
1598,jagen::V,κυνηγώ,शिकार करना
1599,fischen::V,ψαρεύω,मछली पकड़ना
1600,fassen::V,πιάνω,पकड़ना
1601,hüten::V,φυλάγω,चराना
1602,hüten::V,προσέχω,चराना
1603,treiben::V,οδηγώ,हाँकना
1604,anbinden::V,δένω,बाँधना
1605,füttern::V,ταΐζω,खिलाना
1606,melken::V,αρμέγω,दुहना
1607,hacken::V,κόβω,काटना
1608,gießen::V,ποτίζω,सींचना
1609,reifen::V,ωριμάζω,पकना
1610,zubereiten::V,ετοιμάζω,पकाना
1611,kochen::V,βράζω,पकाना
1612,kochen::V,βράζω,राँधना
1613,backen::V,ψήνω,पकाना
1614,braten::V,τηγανίζω,तलना
1615,braten::V,τηγανίζω,भूनना
1616,umrühren::V,ανακατεύω,फेंटना
1617,stricken::V,πλέκω,बुनना
1618,nähen::V,ράβω,सीना
1619,färben::V,βάφω,रँगना
1620,färben::V,χρωματίζω,रँगना
1621,reinigen::V,καθαρίζω,साफ़ करना
1622,reinigen::V,καθαρίζω,शुद्ध करना
1623,waschen::V,πλένω,धोना
1624,abwischen::V,σφουγγίζω,पोंछ्ना
1625,spülen::V,ξεπλένω,माँजना
1626,spülen::V,ξεπλένω,खँगालना
1627,fegen::V,σκουπίζω,बुहारना
1628,kehren::V,σκουπίζω,झाड़ना
1629,baden::V,κάνω μπάνιο,स्नान करना
1630,sich waschen::V,πλένομαι,नहाना
1631,sich waschen::V,πλένομαι,हाथ-मुँह धोना
1632,ausziehen::V,βγάζω,उतारना
1633,anziehen::V,φορώ,पहनना
1634,sich anziehen::V,ντύνομαι,कपड़े पहनना
1635,kämmen::V,χτενίζω,कंघी करना
1636,schmücken::V,στολίζω,सजाना
1637,schmücken::V,στολίζω,सँवारना
1638,sagen::V,λέω,कहना
1639,sagen::V,λέω,बताना
1640,sprechen::V,μιλώ,बोलना
1641,reden::V,μιλώ,बोलना
1642,reden::V,μιλώ,बात करना
1643,reden::V,κουβεντιάζω,बोलना
1644,reden::V,κουβεντιάζω,बात करना
1645,sich unterhalten::V,συνομιλώ,बात करना
1646,sich unterhalten::V,συνομιλώ,बातचीत करना
1647,sich unterhalten::V,κουβεντιάζω,बात करना
1648,sich unterhalten::V,κουβεντιάζω,बातचीत करना
1649,fragen::V,ρωτώ,पूछ्ना
1650,fragen::V,ρωτώ,प्रश्न करना
1651,bitten::V,ζητώ,माँगना से
1652,bitten::V,παρακαλώ,माँगना से
1653,erzählen::V,διηγούμαι,बताना
1654,mitteilen::V,πληροφορώ,ख़बर देना
1655,mitteilen::V,πληροφορώ,सूचना देना
1656,nennen::V,ονομάζω,नाम देना
1657,rufen::V,φωνάζω,बुलाना
1658,prahlen::V,καυχιέμαι,शेख़ी बघारना
1659,übersetzen::V,μεταφράζω,अनुवाद करना
1660,denken::V,σκέφτομαι,सोचना
1661,glauben::V,πιστεύω,विश्वास करना
1662,bemerken::V,παρατηρώ,ध्यान देना पर
1663,erkennen::V,αναγνωρίζω,पहचानना
1664,begreifen::V,καταλαβαίνω,समझना
1665,verstehen::V,ακούω,सुनना
1666,lernen::V,μαθαίνω,पढ़ना
1667,wissen::V,ξέρω,जानना
1668,wissen::V,ξέρω,मालूम होना
1669,sich erinnern an::V,θυμάμαι,याद करना
1670,vergessen::V,ξεχνώ,भूलना
1671,vergessen::V,ξεχνώ,बिसारना
1672,messen::V,μετρώ,नापना
1673,zählen::V,μετρώ,गिनना
1674,rechnen::V,λογαριάζω,गणना करना
1675,rechnen::V,λογαριάζω,हिसाब करना
1676,lesen::V,διαβάζω,पढ़ना
1677,malen::V,ζωγραφίζω,कींचना
1678,zeichnen::V,σχεδιάζω,चित्र कींचना
1679,schreiben::V,γράφω,लिखना
1680,besitzen::V,κατέχω,मालिक होना
1681,besitzen::V,κατέχω,स्वामी होना
1682,kaufen::V,αγοράζω,ख़रीदना
1683,verkaufen::V,πουλώ,बेचना
1684,bezahlen::V,πληρώνω,चुकाना
1685,bezahlen::V,πληρώνω,अदा करना
1686,zahlen::V,πληρώνω,अदा करना
1687,beherrschen::V,κυριαρχώ,शासन करना पर
1688,ertragen::V,βαστώ,सहना
1689,ertragen::V,αντέχω,सहना
