,Concept_ID,hr,eu
1565,baden::V,kupati se,bainua hartu
1566,sich waschen::V,umiti se,burua garbitu
1567,sich waschen::V,prati se,burua garbitu
1568,ausziehen::V,svući,erantzi
1569,anziehen::V,obući,jantzi
1570,sich anziehen::V,obući se,jantzi
1571,kämmen::V,češljati,orraztu
1572,schmücken::V,uresiti,apaindu
1573,schmücken::V,nakititi,apaindu
1574,sagen::V,reći,esan
1575,sagen::V,kazati,esan
1576,sprechen::V,govoriti,mintzatu
1577,sprechen::V,govoriti,hitz egin
1578,reden::V,govoriti,hitz egin
1579,reden::V,besjediti,hitz egin
1580,sich unterhalten::V,razgovarati se,solastu
1581,sich unterhalten::V,razgovarati se,solas egin
1582,fragen::V,pitati,galdetu
1583,bitten::V,moliti,eskatu
1584,bitten::V,moliti,galdegin
1585,erzählen::V,ispričati,edestu
1586,erzählen::V,ispričati,kontatu
1587,erzählen::V,pripovjediti,edestu
1588,erzählen::V,pripovjediti,kontatu
1589,mitteilen::V,saopćiti,jakinarazi
1590,nennen::V,nazvati,izena eman
1591,rufen::V,zvati,dei egin
1592,rufen::V,dozvati,dei egin
1593,prahlen::V,hvalisati se,harrokerian ibili
1594,prahlen::V,hvalisati se,ahoberokeriak esan
1595,übersetzen::V,prevesti,itzuli
1596,denken::V,misliti,pentsatu
1597,denken::V,misliti,gogoeta egin
1598,glauben::V,vjerovati,sinetsi
1599,bemerken::V,zapaziti,ohartu
1600,bemerken::V,zapaziti,konturatu
1601,bemerken::V,primijetiti,ohartu
1602,bemerken::V,primijetiti,konturatu
1603,erkennen::V,prepoznati,ezagutu
1604,erkennen::V,prepoznati,antzeman
1605,begreifen::V,pojmiti,ulertu
1606,begreifen::V,shvatiti,ulertu
1607,verstehen::V,razabrati,aditu
1608,lernen::V,učiti se,ikasi
1609,wissen::V,znati,jakin
1610,sich erinnern an::V,sjetiti se,gogoratu
1611,sich erinnern an::V,sjetiti se,gogoan izan
1612,vergessen::V,zaboraviti,ahaztu
1613,vergessen::V,zaboraviti,ahantzi
1614,messen::V,mjeriti,neurtu
1615,zählen::V,brojiti,zenbatu
1616,zählen::V,brojiti,kopuratu
1617,rechnen::V,računati,kalkulatu
1618,lesen::V,čitati,irakurri
1619,malen::V,slikati,margotu
1620,zeichnen::V,crtati,marraztu
1621,schreiben::V,pisati,idatzi
1622,besitzen::V,imati,ukan
1623,besitzen::V,imati,eduki
1624,besitzen::V,posjedovati,ukan
1625,besitzen::V,posjedovati,eduki
1626,kaufen::V,kupiti,erosi
1627,verkaufen::V,prodati,saldu
1628,verkaufen::V,raspačati,saldu
1629,bezahlen::V,platiti,ordaindu
1630,zahlen::V,plaćati,ordaindu
1631,beherrschen::V,vladati,menpean izan
1632,beherrschen::V,gospodariti,menpean izan
1633,ertragen::V,trpjeti,jasan
1634,ertragen::V,trpjeti,pairatu
1635,ertragen::V,podnijeti,jasan
1636,ertragen::V,podnijeti,pairatu
1637,Gehirn::N,,garun
1638,Gehirn::N,,burmuin
