,Concept_ID,hi,uz
1408,pflücken::V,चुनना,termoq
1409,pflücken::V,तोड़ना,termoq
1410,jagen::V,आखेट करना,ov qilmoq
1411,jagen::V,शिकार करना,ov qilmoq
1412,fischen::V,मछली पकड़ना,baliq ovlamoq
1413,fassen::V,पकड़ना,ilinmoq
1414,hüten::V,चराना,boqtirmoq
1415,treiben::V,हाँकना,haydamoq
1416,anbinden::V,बाँधना,bog'lamoq
1417,füttern::V,खिलाना,edirmoq
1418,melken::V,दुहना,sog'moq
1419,hacken::V,काटना,chopmoq
1420,gießen::V,सींचना,oqizmoq
1421,reifen::V,पकना,qizarmoq
1422,zubereiten::V,पकाना,pishirmoq
1423,kochen::V,पकाना,qaynatmoq
1424,kochen::V,राँधना,qaynatmoq
1425,backen::V,पकाना,yopmoq
1426,braten::V,तलना,qovurmoq
1427,braten::V,भूनना,qovurmoq
1428,umrühren::V,फेंटना,atalamoq
1429,stricken::V,बुनना,to'qimoq
1430,nähen::V,सीना,tikmoq
1431,färben::V,रँगना,bo'yoqlamoq
1432,reinigen::V,साफ़ करना,tozalamoq
1433,reinigen::V,शुद्ध करना,tozalamoq
1434,waschen::V,धोना,yuvmoq
1435,abwischen::V,पोंछ्ना,surkamoq
1436,spülen::V,माँजना,chaymoq
1437,spülen::V,खँगालना,chaymoq
1438,fegen::V,बुहारना,cho'tkalamoq
1439,kehren::V,झाड़ना,supurmoq
1440,baden::V,स्नान करना,cho'milmoq
1441,sich waschen::V,नहाना,yuvinmoq
1442,sich waschen::V,हाथ-मुँह धोना,yuvinmoq
1443,ausziehen::V,उतारना,echintirmoq
1444,anziehen::V,पहनना,kiymoq
1445,sich anziehen::V,कपड़े पहनना,kiyinmoq
1446,kämmen::V,कंघी करना,taramoq
1447,schmücken::V,सजाना,yasatmoq
1448,schmücken::V,सँवारना,yasatmoq
1449,sagen::V,कहना,aytmoq
1450,sagen::V,बताना,aytmoq
1451,sprechen::V,बोलना,so'zlamoq
1452,reden::V,बोलना,gapirmoq
1453,reden::V,बात करना,gapirmoq
1454,sich unterhalten::V,बात करना,suhbatlashmoq
1455,sich unterhalten::V,बातचीत करना,suhbatlashmoq
1456,fragen::V,पूछ्ना,so'ramoq
1457,fragen::V,प्रश्न करना,so'ramoq
1458,bitten::V,माँगना से,iltimos qilmoq
1459,erzählen::V,बताना,aytib bermoq
1460,mitteilen::V,ख़बर देना,bildirmoq
1461,mitteilen::V,सूचना देना,bildirmoq
1462,nennen::V,नाम देना,atamoq
1463,rufen::V,बुलाना,chaqirmoq
1464,prahlen::V,शेख़ी बघारना,gerdaymoq
1465,übersetzen::V,अनुवाद करना,tarjima qilmoq
1466,denken::V,सोचना,o'ylamoq
1467,glauben::V,विश्वास करना,ishonmoq
1468,bemerken::V,ध्यान देना पर,payqamoq
1469,erkennen::V,पहचानना,tanimoq
1470,begreifen::V,समझना,tushunmoq
1471,verstehen::V,सुनना,anglamoq
1472,lernen::V,पढ़ना,o'qimoq
1473,wissen::V,जानना,bilmoq
1474,wissen::V,मालूम होना,bilmoq
1475,sich erinnern an::V,याद करना,äsni tanimoq
1476,vergessen::V,भूलना,unutmoq
1477,vergessen::V,बिसारना,unutmoq
1478,messen::V,नापना,o'lchamoq
1479,zählen::V,गिनना,raqamlamoq
1480,rechnen::V,गणना करना,cho'tlamoq
1481,rechnen::V,हिसाब करना,cho'tlamoq
1482,lesen::V,पढ़ना,o'qimoq
1483,malen::V,कींचना,rasm solmoq
1484,zeichnen::V,चित्र कींचना,chizmoq
1485,schreiben::V,लिखना,yozmoq
1486,besitzen::V,मालिक होना,ägalamoq
1487,besitzen::V,स्वामी होना,ägalamoq
1488,kaufen::V,ख़रीदना,olmoq
1489,verkaufen::V,बेचना,sotmoq
1490,bezahlen::V,चुकाना,to'lamoq
1491,bezahlen::V,अदा करना,to'lamoq
1492,zahlen::V,अदा करना,to'lamoq
1493,beherrschen::V,शासन करना पर,ägalamoq
1494,ertragen::V,सहना,chidamoq
