,Concept_ID,kk,eu
1519,einladen::V,шақыру,gonbidatu
1520,vereinigen::V,біріктіру,batu
1521,vereinigen::V,біріктіру,bateratu
1522,vereinigen::V,біріктіріп қою,batu
1523,vereinigen::V,біріктіріп қою,bateratu
1524,besuchen::V,кіріп шығу,ikustatu
1525,besuchen::V,барып шығу,ikustatu
1526,treffen::V,кездесу,topatu
1527,sich versammeln::V,топталу,bildu
1528,spielen::V,ойнау,jolastu
1529,singen::V,сайрау,abestu
1530,singen::V,сайрау,kantatu
1531,tanzen::V,билеу,dantzatu
1532,tanzen::V,билеу,dantzan egin
1533,sich trennen::V,айрылысу,banandu
1534,verlassen::V,тастау,utzietsi
1535,retten::V,құтқару,salbatu
1536,retten::V,құтқару,gaizkatu
1537,bewachen::V,күзету,jagon
1538,bewachen::V,күзету,zaindu
1539,schützen::V,жақтау,babestu
1540,schützen::V,жақтау,gerizatu
1541,schützen::V,жақтасу,babestu
1542,schützen::V,жақтасу,gerizatu
1543,verteidigen::V,қорғау,aldeztu
1544,sich schlagen::V,алысу,elkar jo
1545,sich schlagen::V,алысу,elkar borrokatu
1546,schießen::V,ату,tiro egin
1547,siegen::V,жеңу,irabazi
1548,ärgern::V,ашуландыру,ernegatu
1549,ärgern::V,ашуландыру,haserretu
1550,schlagen::V,ұру,jo
1551,schlagen::V,ұру,erauntsi
1552,treten::V,тебу,zapaldu
1553,treten::V,тебу,ostiaktu
1554,stechen::V,шаншу,sastatu
1555,stoßen::V,түрту,bultzatu
1556,stehlen::V,ұрлау,ostu
1557,stehlen::V,ұрлау,lapurtu
1558,stören::V,кесірлен,galarazi
1559,belästigen::V,мазасын алу,gohaindu
1560,belästigen::V,мазасын алу,alamena eman
1561,verbergen::V,сездірмеу,ezkutatu
1562,täuschen::V,жалған айту,tronpatu
1563,täuschen::V,жалған айту,engainatu
1564,betrügen::V,алдау,iruzurtu
1565,betrügen::V,алдап кету,iruzurtu
1566,betrügen::V,ақымақ қылу,iruzurtu
1567,töten::V,құрту,hil
1568,töten::V,құрту,heriotza eman
1569,töten::V,өлтіру,hil
1570,töten::V,өлтіру,heriotza eman
1571,wohnen::V,мекендеу,bizi izan
1572,wohnen::V,өмір сүру,bizi izan
1573,arbeiten::V,істеу,lan egin
1574,arbeiten::V,істеу,behar egin
1575,arbeiten::V,еңбектену,lan egin
1576,arbeiten::V,еңбектену,behar egin
1577,sammeln::V,жыю,bildu
1578,sammeln::V,жыю,bildumatu
1579,pflücken::V,жұлу,batu
1580,pflücken::V,жұлу,bildu
1581,jagen::V,аулау,ehizatu
1582,fischen::V,балык_аулау,arrantzatu
1583,fischen::V,балык_аулау,arrantza egin
1584,fassen::V,ұстау,harrapatu
1585,hüten::V,жаю,begiratu
1586,hüten::V,бағу,begiratu
1587,treiben::V,айдау,bultza egin
1588,anbinden::V,байлау,estekatu
1589,füttern::V,ас ішкізу,bazkatu
1590,füttern::V,азықтандыру,bazkatu
1591,füttern::V,қоректендіру,bazkatu
1592,melken::V,сауу,jetzi
1593,hacken::V,турау,xehatu
1594,gießen::V,суару,isuri
1595,reifen::V,жетілу,heldu
1596,reifen::V,жетілу,zoritu
1597,zubereiten::V,даяр ету,prestatu
1598,kochen::V,асу,egosi
1599,backen::V,пісіру,labean egin
1600,braten::V,қуыру,erregosi
1601,umrühren::V,былғалау,eragin
1602,umrühren::V,сапырылыстыру,eragin
1603,stricken::V,торлау,trikotatu
1604,stricken::V,торлау,puntu egin
1605,stricken::V,тоқу,trikotatu
1606,stricken::V,тоқу,puntu egin
1607,nähen::V,тігу,josi
1608,färben::V,бояу,tindatu
1609,färben::V,сырлау,tindatu
1610,reinigen::V,аршу,ikuzi
1611,reinigen::V,аршу,garbitu
1612,reinigen::V,тазалау,ikuzi
1613,reinigen::V,тазалау,garbitu
1614,waschen::V,жуу,xahutu
1615,waschen::V,жуу,garbitu
1616,abwischen::V,сүрту,xukatu
1617,spülen::V,шаю,irakutzi
1618,fegen::V,сыпыру,erraztatu
1619,kehren::V,сыпыру,isastu
1620,baden::V,шомылу,bainatu
1621,baden::V,шомылу,bainua hartu
1622,sich waschen::V,жуыну,burua garbitu
1623,ausziehen::V,шешу,erantzi
1624,anziehen::V,кигізу,jantzi
1625,sich anziehen::V,киіну,jantzi
1626,kämmen::V,тарау,orraztu
1627,schmücken::V,әсемдеу,apaindu
1628,schmücken::V,мәнерлеу,apaindu
1629,schmücken::V,көріктендіру,apaindu
1630,sagen::V,деу,esan
1631,sagen::V,айту,esan
1632,sprechen::V,деу,mintzatu
1633,sprechen::V,деу,hitz egin
1634,sprechen::V,айту,mintzatu
1635,sprechen::V,айту,hitz egin
1636,reden::V,сөйлеу,hitz egin
1637,reden::V,сөйлесу,hitz egin
1638,reden::V,тіл қатысу,hitz egin
1639,sich unterhalten::V,сұхбаттасу,solastu
1640,sich unterhalten::V,сұхбаттасу,solas egin
1641,fragen::V,сұрау,galdetu
1642,bitten::V,өтіну,eskatu
1643,bitten::V,өтіну,galdegin
1644,bitten::V,жалыну,eskatu
1645,bitten::V,жалыну,galdegin
1646,erzählen::V,айту,edestu
1647,erzählen::V,айту,kontatu
1648,mitteilen::V,білдіру,jakinarazi
1649,nennen::V,атау,izena eman
1650,rufen::V,шақыру,dei egin
1651,prahlen::V,бөсу,harrokerian ibili
1652,prahlen::V,бөсу,ahoberokeriak esan
1653,übersetzen::V,аудару,itzuli
1654,denken::V,ойлау,pentsatu
1655,denken::V,ойлау,gogoeta egin
1656,glauben::V,нану,sinetsi
1657,glauben::V,илану,sinetsi
1658,bemerken::V,аңғару,ohartu
1659,bemerken::V,аңғару,konturatu
1660,erkennen::V,тану,ezagutu
1661,erkennen::V,тану,antzeman
1662,begreifen::V,ұғу,ulertu
1663,begreifen::V,аңғарып алу,ulertu
1664,verstehen::V,пайым,aditu
1665,verstehen::V,түсіну,aditu
1666,lernen::V,оқу,ikasi
1667,wissen::V,хабардар болу,jakin
1668,sich erinnern an::V,еске түсіру,gogoratu
1669,sich erinnern an::V,еске түсіру,gogoan izan
1670,vergessen::V,ұмыту,ahaztu
1671,vergessen::V,ұмыту,ahantzi
1672,messen::V,өлшеу,neurtu
1673,zählen::V,санау,zenbatu
1674,zählen::V,санау,kopuratu
1675,rechnen::V,санап шығару,kalkulatu
1676,rechnen::V,санап шығу,kalkulatu
1677,rechnen::V,санау,kalkulatu
1678,lesen::V,оқу,irakurri
1679,malen::V,сурет салу,margotu
1680,zeichnen::V,сурет салу,marraztu
1681,schreiben::V,жазу,idatzi
1682,besitzen::V,болу,ukan
1683,besitzen::V,болу,eduki
1684,kaufen::V,алу,erosi
1685,kaufen::V,әперу,erosi
1686,verkaufen::V,сату,saldu
1687,bezahlen::V,төлеу,ordaindu
1688,bezahlen::V,ақы беру,ordaindu
1689,bezahlen::V,ақы төлеу,ordaindu
1690,zahlen::V,төлеу,ordaindu
1691,beherrschen::V,билеу,menpean izan
1692,ertragen::V,төзу,jasan
1693,ertragen::V,төзу,pairatu
1694,ertragen::V,шыдау,jasan
1695,ertragen::V,шыдау,pairatu
