,Concept_ID,lv,ba
743,Süden::N,dienvidi,көньяҡ
744,Westen::N,рытыв,көнбайыш
745,Westen::N,rietumi,көнбайыш
746,Osten::N,асыв,көнсығыш
747,Osten::N,austrumi,көнсығыш
748,Holz::N,пу,үағас
749,Holz::N,koks,үағас
750,Holz::N,koksne,үағас
751,Brett::N,пӧв,таҡта
752,Brett::N,dēlis,таҡта
753,Platte::N,плита,плита
754,Platte::N,plate,плита
755,Platte::N,plāksne,плита
756,Stütze::N,пыкӧд,терәк
757,Stütze::N,мыджӧд,терәк
758,Stütze::N,balsts,терәк
759,Stütze::N,atspaids,терәк
760,Stange::N,потш,кәртә
761,Stange::N,maikste,кәртә
762,Stock::N,бедь,таяҡ
763,Stock::N,boze,таяҡ
764,Stock::N,spieķis,таяҡ
765,Stab::N,зир,ҡолға
766,Stab::N,zizlis,ҡолға
767,Rohr::N,труба,торба
768,Rohr::N,caurule,торба
769,Haus::N,керка,өй
770,Haus::N,керка,йорт
771,Haus::N,māja,өй
772,Haus::N,māja,йорт
773,Heim::N,горт,өй
774,Heim::N,mājas,өй
775,Ofen::N,пач,мейес
776,Ofen::N,krāsns,мейес
777,Fußboden::N,джодж,енес
778,Fußboden::N,grīda,енес
779,Tisch::N,пызан,өҫтәл
780,Tisch::N,galds,өҫтәл
781,Stuhl::N,улӧс,ултырғыс
782,Stuhl::N,krēsls,ултырғыс
783,Wiege::N,зыбка,бишек
784,Wiege::N,šūpulis,бишек
785,Bett::N,вольпась,карауат
786,Bett::N,gulta,карауат
787,Regal::N,джадж,кәштә
788,Regal::N,plaukts,кәштә
789,Kiste::N,куд,йәшинк
790,Kiste::N,ящик,йәшинк
791,Kiste::N,kaste,йәшинк
792,Kiste::N,šķirsts,йәшинк
793,Fenster::N,ӧшинь,тәҙрә
794,Fenster::N,logs,тәҙрә
795,Tür::N,ӧдзӧс,ишек
796,Tür::N,durvis,ишек
797,Tor::N,дзиръя,ҡапҡа
798,Tor::N,vārti,ҡапҡа
799,Zaun::N,потшӧс,ҡойма
800,Zaun::N,žogs,ҡойма
801,Dach::N,вевт,түбә
802,Dach::N,вевт,ҡыйыҡ
803,Dach::N,jumts,түбә
804,Dach::N,jumts,ҡыйыҡ
805,Leiter::N,пос,баҫҡыс
806,Leiter::N,kāpnes,баҫҡыс
807,Leiter::N,redeles,баҫҡыс
808,Besen::N,рос,һепертке
809,Besen::N,slota,һепертке
810,Spaten::N,зыр,көрәк
811,Spaten::N,lāpsta,көрәк
812,Schaufel::N,тэльӧб,көрәк
813,Schaufel::N,liekšķere,көрәк
814,Gabel::N,вилки,сәнске
815,Gabel::N,dakšiņa,сәнске
816,Löffel::N,пань,ҡалаҡ
817,Löffel::N,karote,ҡалаҡ
818,Messer::N,пурт,бысаҡ
819,Messer::N,nazis,бысаҡ
820,Nagel::N,тув,сөй
821,Nagel::N,кӧрт тув,сөй
822,Nagel::N,nagla,сөй
823,Netz::N,тыв,ау
824,Netz::N,tīkls,ау
825,Haken::N,крук,ыргаҡ
826,Haken::N,āķis,ыргаҡ
827,Haken::N,kāsis,ыргаҡ
828,Haken::N,krampis,ыргаҡ
829,Griff::N,нуд,тотҡа
830,Griff::N,kāts,тотҡа
831,Griff::N,rokturis,тотҡа
832,Schloss::N,томан,йоҙаҡ
833,Schloss::N,aizslēgs,йоҙаҡ
834,Bild::N,серпас,картина
835,Bild::N,glezna,картина
836,Figur::N,пертас,һын
837,Figur::N,вежньӧг,һын
838,Figur::N,figūra,һын
839,Puppe::N,акань,ҡурсаҡ
840,Puppe::N,lelle,ҡурсаҡ
841,Beutel::N,мешӧк,тоҡ
842,Beutel::N,kule,тоҡ
843,Beutel::N,maisiņš,тоҡ
844,Bündel::N,кӧртӧд,төргәк
845,Bündel::N,sainis,төргәк
846,Tasche::N,сумка,сумка
847,Tasche::N,soma,сумка
848,Eimer::N,ведра,биҙрә
849,Eimer::N,spainis,биҙрә
850,Deckel::N,пӧдан,ҡапҡас
851,Deckel::N,тупкӧд,ҡапҡас
852,Deckel::N,vāks,ҡапҡас
853,Geschirr::N,дозмук,һауыт-һаба
854,Geschirr::N,тасьті-пань,һауыт-һаба
855,Geschirr::N,trauki,һауыт-һаба
856,Sack::N,мешӧк,тоҡ
857,Sack::N,maiss,тоҡ
858,Tasse::N,бекар,сынаяҡ
859,Tasse::N,тасьті,сынаяҡ
860,Tasse::N,tase,сынаяҡ
861,Topf::N,гырнич,кәстрүл
862,Topf::N,pods,кәстрүл
863,Kessel::N,пӧрт,ҡаҙан
864,Kessel::N,katls,ҡаҙан
865,Essen::N,сёйӧм,ашау
866,Essen::N,ēdiens,ашау
867,Nahrung::N,сёян,аҙыҡ
868,Nahrung::N,barība,аҙыҡ
869,Speise::N,сёян,аш
870,Speise::N,сёянтор,аш
871,Speise::N,ēdiens,аш
872,Fleisch::N,яй,ит
873,Fleisch::N,gaļa,ит
874,Getreide::N,нянь,иген
875,Getreide::N,нянь,ашлыҡ
876,Getreide::N,labība,иген
877,Getreide::N,labība,ашлыҡ
878,Brei::N,рок,бутҡа
879,Brei::N,putra,бутҡа
880,Brei::N,biezenis,бутҡа
881,Brot::N,нянь,икмәк
882,Brot::N,maize,икмәк
883,Scheibe::N,шӧрӧм,телем
884,Scheibe::N,чӧлан,телем
885,Scheibe::N,šķēle,телем
886,Scheibe::N,rieciens,телем
887,Fett::N,гос,май
888,Fett::N,тшог,май
889,Fett::N,tauki,май
890,Butter::N,вый,май
891,Butter::N,sviests,май
892,Öl::N,вый,май буяуы
893,Öl::N,eļļa,май буяуы
894,Salz::N,сов,тоҙ
895,Salz::N,sāls,тоҙ
896,Suppe::N,шыд,һурпа
897,Suppe::N,zupa,һурпа
898,Honig::N,ма,бал
899,Honig::N,medus,бал
900,Milch::N,йӧв,һөт
901,Milch::N,piens,һөт
902,Tee::N,чай,сәй
903,Tee::N,tēja,сәй
904,Leder::N,ку,күн
905,Leder::N,āda,күн
906,Wolle::N,вурун,йөн
907,Wolle::N,vilna,йөн
908,Stoff::N,дӧра,туҡыма
909,Stoff::N,drāna,туҡыма
910,Stoff::N,audums,туҡыма
911,Nadel::N,ем,энә
912,Nadel::N,adata,энә
913,Faden::N,сунис,еп
914,Faden::N,diegs,еп
915,Faden::N,pavediens,еп
916,Knopf::N,кизь,төймә
917,Knopf::N,poga,төймә
918,Knoten::N,гӧрӧд,төйөн
919,Knoten::N,mezgls,төйөн
920,Farbe::N,краска,буяу
921,Farbe::N,вап,буяу
922,Farbe::N,krāsa,буяу
923,Kleidung::N,паськӧм,кейем
924,Kleidung::N,tērps,кейем
925,Kleidung::N,drēbes,кейем
926,Hemd::N,дӧрӧм,күлдәк
927,Hemd::N,krekls,күлдәк
928,Kragen::N,воротник,яға
929,Kragen::N,apkakle,яға
930,Ärmel::N,сос,ең
931,Ärmel::N,piedurkne,ең
932,Hose::N,гач,салбар
933,Hose::N,bikses,салбар
934,Gürtel::N,вӧнь,ҡайыш
935,Gürtel::N,josta,ҡайыш
936,Mütze::N,шапка,бүрк
937,Mütze::N,cepure,бүрк
938,Schuh::N,башмак,туфли
939,Schuh::N,ботинки,туфли
940,Schuh::N,kurpe,туфли
941,Stiefel::N,сапӧг,итек
942,Stiefel::N,zābaks,итек
943,Ring::N,кытш,йөҙөк
944,Ring::N,кытш,балдаҡ
945,Ring::N,gredzens,йөҙөк
946,Ring::N,gredzens,балдаҡ
947,Band::N,лента,таҫма
948,Band::N,вундас,таҫма
949,Band::N,lente,таҫма
950,Kamm::N,сынан,тараҡ
951,Kamm::N,ķemme,тараҡ
952,Spiegel::N,рӧмпӧштан,көзгө
953,Spiegel::N,spogulis,көзгө
954,Riemen::N,тасма,ҡайыш
955,Riemen::N,siksna,ҡайыш
956,Schnur::N,гез,бау
957,Schnur::N,aukla,бау
958,Leine::N,юргез,бау
959,Leine::N,saite,бау
960,Decke::N,эшкын,одеяд
961,Decke::N,шебрас,одеяд
962,Decke::N,sega,одеяд
963,Kissen::N,юрлӧс,мендәр
964,Kissen::N,spilvens,мендәр
965,Tuch::N,чышъян,яулыҡ
966,Tuch::N,vadmala,яулыҡ
967,Handtuch::N,ки чышкӧд,таҫтамал
968,Handtuch::N,кизьчышъян,таҫтамал
969,Handtuch::N,dvielis,таҫтамал
970,Kraft::N,этш,көс
971,Kraft::N,эбӧс,көс
972,Kraft::N,spēks,көс
973,Stärke::N,ёнлун,көс
974,Stärke::N,чорыдлун,көс
975,Stärke::N,stiprums,көс
976,Gesundheit::N,дзоньвидзалун,һаулыҡ
977,Gesundheit::N,veselība,һаулыҡ
978,Krankheit::N,висьӧм,сир
979,Krankheit::N,висьӧм,ауырыу
980,Krankheit::N,slimība,сир
981,Krankheit::N,slimība,ауырыу
982,Schmerz::N,висьӧм,һыҙлау
983,Schmerz::N,висьӧм,әрнеү
984,Schmerz::N,sāpes,һыҙлау
985,Schmerz::N,sāpes,әрнеү
986,Wunde::N,дой,йәрәхәт
987,Wunde::N,brūce,йәрәхәт
988,Wunde::N,jēlums,йәрәхәт
989,Fieber::N,жар,тапма
990,Fieber::N,жар,биҙгәк
991,Fieber::N,drudzis,тапма
992,Fieber::N,drudzis,биҙгәк
993,Fieber::N,karstums,тапма
994,Fieber::N,karstums,биҙгәк
995,Arznei::N,лекарство,дарыу
996,Arznei::N,зелля,дарыу
997,Arznei::N,zāles,дарыу
998,Arznei::N,medikaments,дарыу
999,Brücke::N,пос,күпер
1000,Brücke::N,tilts,күпер
1001,Brunnen::N,юкмӧс,ҡоҙоҡ
1002,Brunnen::N,aka,ҡоҙоҡ
1003,Weide::N,пӧскӧтина,көтөүлек
1004,Weide::N,ganības,көтөүлек
1005,Pfad::N,туй,һуҡмаҡ
1006,Pfad::N,кыснан,һуҡмаҡ
1007,Pfad::N,taka,һуҡмаҡ
1008,Weg::N,туй,юл
1009,Weg::N,ceļš,юл
1010,Straße::N,туй,урам
1011,Straße::N,iela,урам
1012,Dorf::N,сикт,ауыл
1013,Dorf::N,ciems,ауыл
1014,Stadt::N,кар,ҡала
1015,Stadt::N,pilsēta,ҡала
1016,Brief::N,письмӧ,хат
1017,Brief::N,vēstule,хат
1018,Buch::N,небӧг,китап
1019,Buch::N,небӧг,кенәгә
1020,Buch::N,grāmata,китап
1021,Buch::N,grāmata,кенәгә
1022,Buchstabe::N,шыпас,хәреф
1023,Buchstabe::N,burts,хәреф
1024,Zeitung::N,газет,гәзит
1025,Zeitung::N,avīze,гәзит
1026,Zeitung::N,laikraksts,гәзит
1027,Leben::N,лов,йәшәү
1028,Leben::N,олӧм,йәшәү
1029,Leben::N,dzīve,йәшәү
1030,Tod::N,кулӧм,үлем
1031,Tod::N,nāve,үлем
1032,Grab::N,гу,ҡәбер
1033,Grab::N,kaps,ҡәбер
1034,Kirche::N,вичко,сиркәү
1035,Kirche::N,baznīca,сиркәү
1036,Sünde::N,мыж,гөнаһ
1037,Sünde::N,grēks,гөнаһ
1038,Gott::N,ен,алла
1039,Gott::N,ен,хоҙай
1040,Gott::N,dievs,алла
1041,Gott::N,dievs,хоҙай
1042,Arbeiter::N,уджалысь,эшсе
1043,Arbeiter::N,strādnieks,эшсе
1044,Chef::N,юралысь,башлыҡ
1045,Chef::N,веськӧдлысь,башлыҡ
1046,Chef::N,šefs,башлыҡ
1047,Chef::N,vadītajs,башлыҡ
1048,Chef::N,priekšnieks,башлыҡ
1049,Meister::N,вӧчысь,оҫта
1050,Meister::N,meistars,оҫта
1051,Arzt::N,врач,врач
1052,Arzt::N,бурдӧдысь,врач
1053,Arzt::N,ārsts,врач
1054,Lehrer::N,велӧдысь,уҡытыусы
1055,Lehrer::N,skolotājs,уҡытыусы
1056,Geld::N,сьӧм,аҡса
1057,Geld::N,nauda,аҡса
1058,Geschäft::N,удж,эш
1059,Geschäft::N,bizness,эш
1060,Geschäft::N,darījums,эш
1061,Laden::N,вузасянін,магазин
1062,Laden::N,bode,магазин
1063,Laden::N,veikals,магазин
1064,Preis::N,дон,хаҡ
1065,Preis::N,cena,хаҡ
1066,Ware::N,тӧвар,тауар
1067,Ware::N,prece,тауар
1068,Nutzen::N,воӧм,файҙа
1069,Nutzen::N,выгӧда,файҙа
1070,Nutzen::N,labums,файҙа
1071,Reichtum::N,озырлун,байлыҡ
1072,Reichtum::N,bagātība,байлыҡ
1073,Welt::N,енкӧла,донъя
1074,Welt::N,pasaule,донъя
1075,Land::N,му,ил
1076,Land::N,zeme,ил
1077,Staat::N,канму,дәүләт
1078,Staat::N,государство,дәүләт
1079,Staat::N,valsts,дәүләт
1080,König::N,кан,король
1081,König::N,ķēniņš,король
1082,König::N,karalis,король
1083,Macht::N,каналӧм,власть
1084,Macht::N,vara,власть
1085,Grenze::N,су,сик
1086,Grenze::N,суйӧр,сик
1087,Grenze::N,robeža,сик
1088,Krieg::N,ожман,һуғыш
1089,Krieg::N,karš,һуғыш
1090,Feind::N,враг,йылан
1091,Feind::N,вӧрӧг,йылан
1092,Feind::N,ienaidnieks,йылан
1093,Gewalt::N,мырдöналöм,көслөк
1094,Gewalt::N,vara,көслөк
1095,Gewalt::N,vardarbība,көслөк
1096,Kampf::N,вермасьӧм,көрәш
1097,Kampf::N,cīņa,көрәш
1098,Bogen[Waffe]::N,ньӧввуж,йәйә
1099,Bogen[Waffe]::N,loks,йәйә
1100,Pfeil::N,ньӧв,уҡ
1101,Pfeil::N,bulta,уҡ
1102,Gewehr::N,пишшаль,мылтыҡ
1103,Gewehr::N,šautene,мылтыҡ
1104,Fehler::N,сорсьӧм,хата
1105,Fehler::N,дзугсьӧм,хата
1106,Fehler::N,kļūda,хата
1107,Lüge::N,пӧръясьӧм,ялған
1108,Lüge::N,ылӧдлӧм,ялған
1109,Lüge::N,meli,ялған
1110,Schaden::N,лёк,зыян
1111,Schaden::N,лёк,зарар
1112,Schaden::N,изъян,зыян
1113,Schaden::N,изъян,зарар
1114,Schaden::N,пакӧсьт,зыян
1115,Schaden::N,пакӧсьт,зарар
1116,Schaden::N,bojājums,зыян
1117,Schaden::N,bojājums,зарар
1118,Schaden::N,kaitējums,зыян
1119,Schaden::N,kaitējums,зарар
1120,Unglück::N,шог,ҡаза
1121,Unglück::N,kļūme,ҡаза
1122,Unglück::N,klizma,ҡаза
1123,Unglück::N,nelaime,ҡаза
1124,Schuld::N,мыж,ғәйеп
1125,Schuld::N,vaina,ғәйеп
1126,Alter::N,арлыд,йәш
1127,Alter::N,vecums,йәш
1128,Schluss::N,пом,һуң
1129,Schluss::N,пом,аҙаҡ
1130,Schluss::N,beigas,һуң
1131,Schluss::N,beigas,аҙаҡ
1132,Zeit::N,кад,мәл
1133,Zeit::N,кад,заман
1134,Zeit::N,laiks,мәл
1135,Zeit::N,laiks,заман
1136,Tag::N,лун,көн
1137,Tag::N,diena,көн
1138,Morgen::N,асыв,иртә
1139,Morgen::N,асыв,иртәнсәк
1140,Morgen::N,rīts,иртә
1141,Morgen::N,rīts,иртәнсәк
1142,Mittag::N,лун шӧр,төш
1143,Mittag::N,pusdiena,төш
1144,Abend::N,рыт,кис
1145,Abend::N,vakars,кис
1146,Nacht::N,вой,төн
1147,Nacht::N,nakts,төн
1148,Woche::N,вежон,аҙна
1149,Woche::N,nedēļa,аҙна
1150,Monat::N,тӧлысь,ай
1151,Monat::N,mēnesis,ай
1152,Jahr::N,во,йыл
1153,Jahr::N,gads,йыл
1154,Frühling::N,тулыс,яҙ
1155,Frühling::N,pavasaris,яҙ
1156,Sommer::N,гожӧм,йәй
1157,Sommer::N,vasara,йәй
1158,Herbst::N,ар,көз
1159,Herbst::N,rudens,көз
1160,Winter::N,тӧв,ҡыш
1161,Winter::N,ziema,ҡыш
1162,Januar::N,тӧв шӧр,ғинуар
1163,Januar::N,janvāris,ғинуар
1164,Februar::N,урасьӧм,февраль
1165,Februar::N,februāris,февраль
1166,März::N,рака,март
1167,März::N,marts,март
1168,April::N,кос му,апрель
1169,April::N,aprīlis,апрель
1170,Mai::N,ода-кора,май
1171,Mai::N,maijs,май
1172,Juni::N,лӧддза-номъя,июнь
1173,Juni::N,jūnijs,июнь
1174,Juli::N,сора,июль
1175,Juli::N,jūlijs,июль
1176,August::N,моз,август
1177,August::N,augusts,август
1178,September::N,кӧч,сентябрь
1179,September::N,septembris,сентябрь
1180,Oktober::N,йирым,октябрь
1181,Oktober::N,oktobris,октябрь
1182,November::N,вӧльгым,ноябрь
1183,November::N,novembris,ноябрь
1184,Dezember::N,ӧшым,декабрь
1185,Dezember::N,decembris,декабрь
1186,Montag::N,выльлун,дүшәмбе
1187,Montag::N,pirmdiena,дүшәмбе
1188,Dienstag::N,воторник,шишәмбе
1189,Dienstag::N,otrdiena,шишәмбе
1190,Mittwoch::N,середа,шаршамбы
1191,Mittwoch::N,trešdiena,шаршамбы
1192,Donnerstag::N,четверг,кесаҙна
1193,Donnerstag::N,ceturtdiena,кесаҙна
1194,Freitag::N,пекнича,йома
1195,Freitag::N,piektdiena,йома
1196,Samstag::N,субӧта,шәмбе
1197,Samstag::N,sestdiena,шәмбе
1198,Sonntag::N,вӧскресенньӧ,йәкшәмбе
1199,Sonntag::N,svētdiena,йәкшәмбе
1200,groß::A,ыджыд,ҙур
1201,groß::A,dižs,ҙур
1202,groß::A,liels,ҙур
1203,klein::A,ичӧт,бәләкәс
1204,klein::A,mazs,бәләкәс
1205,lang::A,кузь,оҙон
1206,lang::A,garš,оҙон
1207,kurz::A,дженьыд,ҡыҫҡа
1208,kurz::A,īss,ҡыҫҡа
1209,breit::A,ота,киң
1210,breit::A,паськыд,киң
1211,breit::A,plats,киң
1212,schmal::A,оттӧм,тар
1213,schmal::A,tievs,тар
1214,dicht::A,сук,йыш
1215,dicht::A,сук,ҡуйы
1216,dicht::A,blīvs,йыш
1217,dicht::A,blīvs,ҡуйы
1218,dick[Gegenstand]::A,кыз,ҡалын
1219,dick[Gegenstand]::A,biezs,ҡалын
1220,dünn::A,вӧсни,йоҡа
1221,dünn::A,вӧсни,нәҙек
1222,dünn::A,вӧсньыд,йоҡа
1223,dünn::A,вӧсньыд,нәҙек
1224,dünn::A,plāns,йоҡа
1225,dünn::A,plāns,нәҙек
1226,fein::A,посни,нескә
1227,fein::A,smalks,нескә
1228,fest::A,зумыд,ныҡ
1229,fest::A,tvirts,ныҡ
1230,fest::A,noturīgs,ныҡ
1231,flach::A,плавкӧс,яҫы
1232,flach::A,плавкӧс,ялпаҡ
1233,flach::A,тшӧтшкӧс,яҫы
1234,flach::A,тшӧтшкӧс,ялпаҡ
1235,flach::A,lēzens,яҫы
1236,flach::A,lēzens,ялпаҡ
1237,flach::A,līdzens,яҫы
1238,flach::A,līdzens,ялпаҡ
1239,glatt::A,вольк,шыма
1240,glatt::A,мольыд,шыма
1241,glatt::A,gluds,шыма
1242,glatt::A,slidens,шыма
1243,hart::A,зумыд,ҡаты
1244,hart::A,ciets,ҡаты
1245,weich::A,небыд,йомшаҡ
1246,weich::A,mīksts,йомшаҡ
1247,rund::A,гӧгрӧс,түңәрәк
1248,rund::A,apaļš,түңәрәк
1249,spitz::A,ёсь йыла,осло түбәле
1250,spitz::A,smails,осло түбәле
1251,scharf::A,ёсь,үткер
1252,scharf::A,ass,үткер
1253,stumpf::A,ныж,утмәҫ
1254,stumpf::A,truls,утмәҫ
1255,stumpf::A,strups,утмәҫ
1256,schwer::A,сьӧкыд,ауыр
1257,schwer::A,smags,ауыр
1258,schön::A,мича,матур
1259,schön::A,лӧсьыд,матур
1260,schön::A,daiļš,матур
1261,schön::A,skaists,матур
1262,heiß::A,пӧсь,эҫе
1263,heiß::A,karsts,эҫе
1264,warm::A,шоныд,йылы
1265,warm::A,silts,йылы
1266,kalt::A,кӧдзыд,һыуыҡ
1267,kalt::A,salts,һыуыҡ
1268,kalt::A,auksts,һыуыҡ
1269,kühl::A,юзыд,һалҡынса
1270,kühl::A,ыркыд,һалҡынса
1271,kühl::A,vēss,һалҡынса
1272,kühl::A,dzestrs,һалҡынса
1273,frisch::A,выль,һалҡынса
1274,frisch::A,svaigs,һалҡынса
1275,feucht::A,уль,еүеш
1276,feucht::A,уль,дымлы
1277,feucht::A,mitrs,еүеш
1278,feucht::A,mitrs,дымлы
1279,feucht::A,drēgns,еүеш
1280,feucht::A,drēgns,дымлы
1281,nass::A,ва,еүеш
1282,nass::A,slapjš,еүеш
1283,trocken::A,кос,кипкән
1284,trocken::A,sauss,кипкән
1285,voll::A,кыз,тулы
1286,voll::A,pilns,тулы
1287,leer::A,куш,буш
1288,leer::A,тыртӧм,буш
1289,leer::A,tukšs,буш
1290,offen::A,восьса,асыҡ
1291,offen::A,vaļējs,асыҡ
1292,offen::A,atvērts,асыҡ
1293,geschlossen::A,пӧдса,ябыҡ
1294,geschlossen::A,slēgts,ябыҡ
1295,sauber::A,сӧстӧм,таҙа
1296,sauber::A,tīrs,таҙа
1297,sauber::A,spodrs,таҙа
1298,schmutzig::A,няйт,бысраҡ
1299,schmutzig::A,netīrs,бысраҡ
1300,schmutzig::A,dubļains,бысраҡ
1301,roh::A,уль,сей
1302,roh::A,jēls,сей
1303,reif::A,кисьмӧм,өлгөрғән
1304,reif::A,gatavs,өлгөрғән
1305,reif::A,nobriedis,өлгөрғән
1306,lecker::A,чӧскыд,тәмле
1307,lecker::A,gards,тәмле
1308,lecker::A,garšīgs,тәмле
1309,süß::A,юмов,тямле
1310,süß::A,юмов,тәм-том
1311,süß::A,чӧскыд,тямле
1312,süß::A,чӧскыд,тәм-том
1313,süß::A,salds,тямле
1314,süß::A,salds,тәм-том
1315,bitter::A,курыд,әсе
1316,bitter::A,sūrs,әсе
1317,bitter::A,rūgts,әсе
1318,sauer::A,шома,әсе
1319,sauer::A,skābs,әсе
1320,hell::A,югыд,яҡты
1321,hell::A,gaišs,яҡты
1322,dunkel::A,пемыд,ҡараңғы
1323,dunkel::A,tumšs,ҡараңғы
1324,schwarz::A,сьӧд,ҡара
1325,schwarz::A,melns,ҡара
1326,weiß::A,еджыд,аҡ
1327,weiß::A,balts,аҡ
1328,rot::A,гӧрд,матур
1329,rot::A,гӧрд,һылыу
1330,rot::A,гӧрд,сибәр
1331,rot::A,sarkans,матур
1332,rot::A,sarkans,һылыу
1333,rot::A,sarkans,сибәр
1334,gelb::A,виж,һары
1335,gelb::A,dzeltens,һары
1336,blau::A,лӧз,күк
1337,blau::A,zils,күк
1338,grün::A,веж,йәшел
1339,grün::A,турунвиж,йәшел
1340,grün::A,zaļš,йәшел
1341,grau::A,руд,буҙ
1342,grau::A,pelēks,буҙ
1343,bunt::A,сера,сыбар
1344,bunt::A,сера,ала-ҡола
1345,bunt::A,raibs,сыбар
1346,bunt::A,raibs,ала-ҡола
1347,bunt::A,krāsains,сыбар
1348,bunt::A,krāsains,ала-ҡола
1349,billig::A,донтӧг,арзан
1350,billig::A,lēts,арзан
1351,teuer::A,дона,ҡыйбатлы
1352,teuer::A,dārgs,ҡыйбатлы
1353,wertvoll::A,дона,ҡиммәтле
1354,wertvoll::A,vērtīgs,ҡиммәтле
1355,blind::A,синтӧм,һуҡыр
1356,blind::A,akls,һуҡыр
1357,taub::A,пельтӧм,һаңғырау
1358,taub::A,kurls,һаңғырау
1359,kräftig::A,вынйӧра,көслө
1360,kräftig::A,вынйӧра,ҡеүәтле
1361,kräftig::A,spēcīgs,көслө
1362,kräftig::A,spēcīgs,ҡеүәтле
1363,stark::A,ён,көслө
1364,stark::A,ён,ҡеүәтле
1365,stark::A,вына,көслө
1366,stark::A,вына,ҡеүәтле
1367,stark::A,stiprs,көслө
1368,stark::A,stiprs,ҡеүәтле
1369,schwach::A,жеб,көсһөҙ
1370,schwach::A,vājš,көсһөҙ
1371,fett::A,госа,һимеҙ
1372,fett::A,brangs,һимеҙ
1373,schlank::A,веськыд,зифа
1374,schlank::A,slaids,зифа
1375,hübsch::A,мича,матур
1376,hübsch::A,лӧсьыд,матур
1377,hübsch::A,glīts,матур
1378,böse::A,лёк,асыулы
1379,böse::A,ļauns,асыулы
1380,böse::A,negants,асыулы
1381,dumm::A,йӧй,иҫәр
1382,dumm::A,вежӧртӧм,иҫәр
1383,dumm::A,stulbs,иҫәр
1384,dumm::A,muļķīgs,иҫәр
1385,faul::A,дыш,иренсәк
1386,faul::A,slinks,иренсәк
1387,fleißig::A,зільысь,тырыш
1388,fleißig::A,čakls,тырыш
1389,fleißig::A,cītīgs,тырыш
1390,geizig::A,топыд,һаран
1391,geizig::A,skops,һаран
1392,geizig::A,sīksts,һаран
1393,klug::A,юра,аҡыллы
1394,klug::A,вежӧра,аҡыллы
1395,klug::A,gudrs,аҡыллы
1396,geschickt::A,кипода,оҫта
1397,geschickt::A,кужысь,оҫта
1398,geschickt::A,manīgs,оҫта
1399,lieb::A,муса,яғымлы
1400,lieb::A,мича,яғымлы
1401,lieb::A,лӧсьыд,яғымлы
1402,lieb::A,mīļš,яғымлы
1403,lustig::A,кыпыд,күңелле
1404,lustig::A,jautrs,күңелле
1405,sanft::A,мелі,йыуаш
1406,sanft::A,liegs,йыуаш
1407,hungrig::A,тшыг,ас
1408,hungrig::A,izsalcis,ас
1409,krank::A,висьысь,сирле
1410,krank::A,висьысь,ауырыу
1411,krank::A,slims,сирле
1412,krank::A,slims,ауырыу
1413,nackt::A,пасьтӧм,яланғас
1414,nackt::A,pliks,яланғас
1415,traurig::A,гажтӧм,яманһыу
1416,traurig::A,bēdīgs,яманһыу
1417,traurig::A,skumīgs,яманһыу
1418,lebendig::A,ловъя,тере
1419,lebendig::A,ловъя,йәнле
1420,lebendig::A,dzīvs,тере
1421,lebendig::A,dzīvs,йәнле
1422,gut::A,бур,яҡшы
1423,gut::A,labs,яҡшы
1424,schlecht::A,лёк,хөрт
1425,schlecht::A,лёк,алама
1426,schlecht::A,омӧль,хөрт
1427,schlecht::A,омӧль,алама
1428,schlecht::A,slikts,хөрт
1429,schlecht::A,slikts,алама
1430,richtig::A,инӧд,дөрөҫ
1431,richtig::A,riktīgs,дөрөҫ
1432,schlimm::A,омӧль,хөрт
1433,schlimm::A,омӧль,алама
1434,schlimm::A,туйтӧм,хөрт
1435,schlimm::A,туйтӧм,алама
1436,schlimm::A,nelāgs,хөрт
1437,schlimm::A,nelāgs,алама
1438,schlimm::A,nejauks,хөрт
1439,schlimm::A,nejauks,алама
1440,wahr::A,абу ылӧг,дөрөҫ
1441,wahr::A,īsts,дөрөҫ
1442,wahr::A,patiess,дөрөҫ
1443,alt::A,важ,иҫке
1444,alt::A,важ,боронғо
1445,alt::A,sens,иҫке
1446,alt::A,sens,боронғо
1447,alt::A,vęcs,иҫке
1448,alt::A,vęcs,боронғо
1449,neu::A,выль,яңы
1450,neu::A,jauns,яңы
1451,ehemalig::A,вӧвлӧм,элекке
1452,ehemalig::A,bijušais,элекке
1453,alt[Lebewesen]::A,пӧрысь,ҡарт
1454,alt[Lebewesen]::A,vecs,ҡарт
1455,jung::A,том,йәш
1456,jung::A,jauns,йәш
1457,arm::A,гӧль,фәҡир
1458,arm::A,nabags,фәҡир
1459,reich::A,озыр,бай
1460,reich::A,bagāts,бай
1461,bekannt::A,тӧдса,таныш
1462,bekannt::A,zināms,таныш
1463,bekannt::A,pazīstams,таныш
1464,berühmt::A,нималан,атаҡлы
1465,berühmt::A,нималан,данлыҡлы
1466,berühmt::A,кывсян,атаҡлы
1467,berühmt::A,кывсян,данлыҡлы
1468,berühmt::A,slavens,атаҡлы
1469,berühmt::A,slavens,данлыҡлы
1470,fremd::A,йӧз,ят
1471,fremd::A,йӧз,сит
1472,fremd::A,svešs,ят
1473,fremd::A,svešs,сит
1474,verschieden::A,абу ӧткодь,төрлө
1475,verschieden::A,разнӧй,төрлө
1476,verschieden::A,dažāds,төрлө
1477,nah::A,матыс,яҡын
1478,nah::A,tuvs,яҡын
