,Concept_ID,hi,te
1276,wenden::V,मोड़ना,త్రిప్పు
1277,umdrehen::V,घुमाना,త్రిప్పు
1278,heben::V,उठाना,ఎత్తు
1279,heben::V,ऊँचा करना,ఎత్తు
1280,hochheben::V,उठाना,ఎత్తు
1281,hochheben::V,ऊपर को उठाना,ఎత్తు
1282,ergreifen::V,पकड़ना,వశపఱచుకొను
1283,ergreifen::V,हाथ में लेना,వశపఱచుకొను
1284,halten::V,धरना,ఉంచు
1285,halten::V,पकड़ना,ఉంచు
1286,drücken::V,दबाना,అణచు
1287,schieben::V,सरकाना,నొక్కు
1288,schieben::V,खिसकाना,నొక్కు
1289,kratzen::V,खुरचना,గోకు
1290,kratzen::V,खुजलाना,గోకు
1291,lecken::V,चाटना,నాకు
1292,beißen::V,काटना,కఱచు
1293,abreißen::V,तोड़ना,తెగతెంచు
1294,abschneiden::V,काट करना,తెగకొట్టు
1295,binden::V,बाँधना,కట్టు
1296,stecken::V,खोंसना,తగులుకొనివుండుట
1297,brechen::V,तोड़ना,పగులగొట్టు
1298,klopfen::V,खटखटाना,కొట్టు
1299,hauen::V,ठोकना,కొట్టు
1300,kleben::V,चिपकाना,అంటుకొను
1301,reiben::V,घिसना,రాచు
1302,reiben::V,रगड़ना,రాచు
1303,streichen::V,लगाना,వ్యాపింపజేయు
1304,schleifen::V,तेज़ करना,రాచు
1305,schneiden::V,कतरना,కోయు
1306,rütteln::V,झकझोरना,కుదిలించుట
1307,schütteln::V,हिलाना,కదల్చు
1308,schwenken::V,घुमाना,ఊచుట
1309,schütten::V,उँडेलना,పోయు
1310,füllen::V,भरना,నింపు
1311,füllen::V,ठूसना,నింపు
1312,einwickeln::V,लपेटना,చుట్టు
1313,tragen::V,ढोना,మోయు
1314,schleppen::V,घसीटना,ఈడ్చు
1315,ziehen::V,खींचना,ఈడ్చు
1316,aufbewahren::V,रखना,కాపాడు
1317,werfen::V,फेंकना,విసరు
1318,fangen::V,पकड़ना,పట్టుకొను
1319,packen::V,पकड़ना,పట్టుకొను
1320,verstecken::V,छिपाना,దాచు
1321,teilen::V,बाँटना,భాగించు
1322,schicken::V,भेजना,పంపు
1323,bringen::V,लाना,తెచ్చు
1324,hinzufügen::V,जोड़ना,చేర్చు
1325,bekommen::V,पाना,సంపాదించు
1326,erhalten::V,पाना,పుచ్చుకొను
1327,erhalten::V,मिलना,పుచ్చుకొను
1328,nehmen::V,लेना,తీసికొను
1329,wählen::V,चुनना,ఇష్టపడు
1330,auswählen::V,चुनना,ఏరుకొను
1331,bewahren::V,बनाए रखना,భద్రపఱుచు
1332,behindern::V,रोकना,అడ్డగించుట
1333,verderben::V,ख़राब करना,చెఱచు
1334,beschädigen::V,नुक़सान पहुँचाना,చెరుపుట
1335,zerbrechen::V,तोड़ना,పగులగొట్టు
1336,zerreißen::V,तोड़ना,చించు
1337,zerstören::V,नष्ट करना,వాశనము చేయు
1338,zerstören::V,बरबाद करना,వాశనము చేయు
1339,verbrennen::V,जलाना,కాల్చు
1340,geben::V,देना,ఇచ్చు
1341,reichen::V,थमाना,అందుకొనుట
1342,schenken::V,भेंट देना,అర్పించు
1343,versprechen::V,वादा करना,వాగ్దత్తము చేయు
1344,wünschen::V,कामना करना,కోరు
1345,loben::V,तारीफ़ करना,స్తుతించు
1346,küssen::V,चूमना,ముద్దుపెట్టుకొను
1347,wiegen::V,झुलाना,ఊచుట
1348,zudecken::V,ढकना,మూయు
1349,wecken::V,जगाना,నిద్రపలేపుట
1350,zeigen::V,दिखाना,చూవు
1351,führen::V,रास्ता दिखाना,దారిచూపు
1352,lehren::V,पढ़ाना,బోధించు
1353,unterrichten::V,सिखाना,నేర్పు
1354,aufziehen::V,पालना,పెంచు
1355,leiten::V,संचालन करना,తీసుకపోవుట
1356,antreiben::V,हड़बड़ाना,ప్రేరేపించు
1357,lassen::V,-आना,అనుమతించు
1358,lassen::V,कराना,అనుమతించు
1359,einladen::V,बुलाना,ఆహ్వానించు
1360,vereinigen::V,मिलाना,కూడుట
1361,vereinigen::V,संयुक्त करना,కూడుట
1362,besuchen::V,मिलना से,పోయి చూచు
1363,besuchen::V,मिलने जाना से,పోయి చూచు
1364,treffen::V,मिलना,కలియు
1365,sich versammeln::V,इकट्ठा होना,కూర్చు
1366,spielen::V,खेलना,ఆట లాడు
1367,singen::V,गाना,పాడు
1368,tanzen::V,नाचना,నృత్యముచేయు
1369,sich trennen::V,अलग होना,ఎడబాయుట
1370,verlassen::V,छोड़ना,విడుచు
1371,retten::V,बचाना,తప్పించుట
1372,bewachen::V,आँख रखना पर,కాపాడు
1373,schützen::V,रक्षा करना,రక్షించు
1374,verteidigen::V,रक्षा करना,రక్షించు
1375,sich schlagen::V,हाथापाई करना,జగడమాడు
1376,schießen::V,गोली मारना,కాల్చు
1377,siegen::V,जीतना,గెలుచు
1378,siegen::V,विजय पाना,గెలుచు
1379,ärgern::V,चिढ़ाना,పీడించుట
1380,schlagen::V,मारना,కొట్టు
1381,treten::V,ठोकर मारना,తన్ను
1382,stechen::V,भेदना,కుట్టు
1383,stechen::V,भोंकना,కుట్టు
1384,stoßen::V,धक्का देना,గెంటు
1385,stoßen::V,झटका देना,గెంటు
1386,stehlen::V,चोरी करना,దొంగిలించు
1387,stören::V,बुरा लगना,కలతపఱచు
1388,belästigen::V,तंग करना,పీడించు
1389,verbergen::V,लुकाना,దాచు
1390,täuschen::V,धोखा देना,మోసము చేయు
1391,betrügen::V,धोखा देना,మోసపుచ్చు
1392,töten::V,मारना,చంపు
1393,töten::V,मार डालना,చంపు
1394,wohnen::V,रहना,నివసించు
1395,arbeiten::V,काम करना,పనిచేయు
1396,sammeln::V,जमा करना,ప్రోగుచేయు
1397,pflücken::V,चुनना,యేరుట
1398,pflücken::V,तोड़ना,యేరుట
1399,jagen::V,आखेट करना,వేటాడు
1400,jagen::V,शिकार करना,వేటాడు
1401,fischen::V,मछली पकड़ना,వెదకు
1402,fassen::V,पकड़ना,పట్టుకొమ
1403,hüten::V,चराना,మందచేరుట
1404,treiben::V,हाँकना,నడపు
1405,anbinden::V,बाँधना,కట్టు
1406,füttern::V,खिलाना,భోజనము పెట్టు
1407,melken::V,दुहना,పాలు పితుకు
1408,hacken::V,काटना,నఱకు
1409,gießen::V,सींचना,నీళ్ళుకట్టుట
1410,reifen::V,पकना,పండుట
1411,zubereiten::V,पकाना,వండు
1412,kochen::V,पकाना,వండు
1413,kochen::V,राँधना,వండు
1414,backen::V,पकाना,రొట్టెకాల్చు
1415,braten::V,तलना,వేపు
1416,braten::V,भूनना,వేపు
1417,umrühren::V,फेंटना,కదులుట
1418,stricken::V,बुनना,అల్లు
1419,nähen::V,सीना,కుట్టు
1420,färben::V,रँगना,రంగు వేయు
1421,reinigen::V,साफ़ करना,శుభ్రము చేయు
1422,reinigen::V,शुद्ध करना,శుభ్రము చేయు
1423,waschen::V,धोना,కడుగు
1424,abwischen::V,पोंछ्ना,తుడుచు
1425,spülen::V,माँजना,నీటిలో జడించు
1426,spülen::V,खँगालना,నీటిలో జడించు
1427,fegen::V,बुहारना,ఊడ్చు
1428,kehren::V,झाड़ना,ఊడ్చు
1429,baden::V,स्नान करना,స్నానము చేయు
1430,sich waschen::V,नहाना,కడుగు
1431,sich waschen::V,हाथ-मुँह धोना,కడుగు
1432,ausziehen::V,उतारना,విప్పు
1433,anziehen::V,पहनना,ధరించు
1434,sich anziehen::V,कपड़े पहनना,బట్టలు వేసుకొను
1435,sich anziehen::V,कपड़े पहनना,తొడుగుకొను
1436,kämmen::V,कंघी करना,దువ్వుట
1437,schmücken::V,सजाना,అలంకరించు
1438,schmücken::V,सँवारना,అలంకరించు
1439,sagen::V,कहना,చెప్పు
1440,sagen::V,बताना,చెప్పు
1441,sprechen::V,बोलना,చెప్పు
1442,reden::V,बोलना,మాటలాడు
1443,reden::V,बात करना,మాటలాడు
1444,sich unterhalten::V,बात करना,ముచ్చటలాడు
1445,sich unterhalten::V,बातचीत करना,ముచ్చటలాడు
1446,fragen::V,पूछ्ना,ప్రశ్నించు
1447,fragen::V,प्रश्न करना,ప్రశ్నించు
1448,bitten::V,माँगना से,కోరు
1449,erzählen::V,बताना,చెప్పు
1450,mitteilen::V,ख़बर देना,తెలియజేయు
1451,mitteilen::V,सूचना देना,తెలియజేయు
1452,nennen::V,नाम देना,పేరు వెట్టు
1453,rufen::V,बुलाना,పిలుచు
1454,prahlen::V,शेख़ी बघारना,జల్లి
1455,übersetzen::V,अनुवाद करना,తర్జుమాచేయు
1456,denken::V,सोचना,ఆలోచించు
1457,glauben::V,विश्वास करना,నమ్ము
1458,bemerken::V,ध्यान देना पर,గుర్తించు
1459,erkennen::V,पहचानना,గుర్తించు
1460,begreifen::V,समझना,గ్రహించు
1461,verstehen::V,सुनना,గ్రహించు
1462,lernen::V,पढ़ना,నేర్చు కొను
1463,wissen::V,जानना,తెలిసికొను
1464,wissen::V,मालूम होना,తెలిసికొను
1465,sich erinnern an::V,याद करना,జ్ఞాపకముంచుకొను
1466,vergessen::V,भूलना,మఱచిపోవు
1467,vergessen::V,बिसारना,మఱచిపోవు
1468,messen::V,नापना,కొలుచుట
1469,zählen::V,गिनना,లెక్కపెట్టు
1470,rechnen::V,गणना करना,లెక్కపెట్టు
1471,rechnen::V,हिसाब करना,లెక్కపెట్టు
1472,lesen::V,पढ़ना,చదువు
1473,malen::V,कींचना,పూనుట
1474,zeichnen::V,चित्र कींचना,వ్రాసుట
1475,schreiben::V,लिखना,వ్రాయు
1476,besitzen::V,मालिक होना,కలిగియుండు
1477,besitzen::V,स्वामी होना,కలిగియుండు
1478,kaufen::V,ख़रीदना,కొను
1479,verkaufen::V,बेचना,అమ్ము
1480,bezahlen::V,चुकाना,చెల్లించు
1481,bezahlen::V,अदा करना,చెల్లించు
1482,zahlen::V,अदा करना,చెల్లించు
1483,beherrschen::V,शासन करना पर,ఏలు
1484,ertragen::V,सहना,భరించు
