,Concept_ID,el,os
1290,tanzen::V,χορεύω,кафын
1291,sich trennen::V,αποχωρίζομαι,фæйнæрдæм фæцæуын айхæлын
1292,verlassen::V,εγκαταλείπω,ныууадзын
1293,retten::V,σώζω,фервӕзын кӕнын
1294,bewachen::V,φρουρώ,хъахъхъӕнын
1295,schützen::V,προστατεύω,хъахъхъӕнын
1296,verteidigen::V,υπερασπίζω,бахизын
1297,sich schlagen::V,χτυπιέμαι,хыл кæнын
1298,schießen::V,πυροβολώ,ӕхсын
1299,siegen::V,νικώ,басӕттын
1300,siegen::V,νικώ,фӕуӕлахиз уӕвын
1301,ärgern::V,τσαντίζω,мӕсты кӕнын
1302,schlagen::V,χτυπώ,ныццæвын
1303,treten::V,κλοτσώ,
1304,stechen::V,τρυπώ,фæрæхойын
1305,stoßen::V,ωθώ,риуыгъын
1306,stoßen::V,σπρώχνω,риуыгъын
1307,stehlen::V,κλέβω,давын
1308,stören::V,διαταράσσω,хъыгдарын
1309,belästigen::V,ενοχλώ,хъыгдарын
1310,verbergen::V,κρύβω,бамбӕхсын
1311,verbergen::V,κρύβω,басусӕг кӕнын
1312,täuschen::V,παραπλανώ,фӕливын
1313,täuschen::V,παραπλανώ,асайын
1314,betrügen::V,απατώ,асайын
1315,töten::V,σκοτώνω,амарын
1316,töten::V,θανατώνω,амарын
1317,wohnen::V,μένω,цӕрын
1318,wohnen::V,κατοικώ,цӕрын
1319,arbeiten::V,δουλεύω,кусын
1320,arbeiten::V,εργάζομαι,кусын
1321,sammeln::V,μαζεύω,æртонын
1322,sammeln::V,συλλέγω,æртонын
1323,pflücken::V,κόβω,тонын
1324,jagen::V,κυνηγώ,цуан кæнын
1325,fischen::V,ψαρεύω,кæсаг ахсын æнгуырæй
1326,fischen::V,ψαρεύω,æнгуыр дарын
1327,fassen::V,πιάνω,ӕрцахсын
1328,hüten::V,φυλάγω,хизын
1329,hüten::V,προσέχω,хизын
1330,treiben::V,οδηγώ,скъӕрын
1331,anbinden::V,δένω,бабæттын
1332,anbinden::V,δένω,æрбæттын
1333,füttern::V,ταΐζω,холлаг дæттын
1334,füttern::V,ταΐζω,холлаг æвæрын
1335,füttern::V,ταΐζω,дарын
1336,melken::V,αρμέγω,дуцын
1337,hacken::V,κόβω,кæрдын
1338,hacken::V,κόβω,лыгтæ кæнын
1339,gießen::V,ποτίζω,бакалын
1340,reifen::V,ωριμάζω,срæгъæд уын
1341,reifen::V,ωριμάζω,сцæттæ уын
1342,zubereiten::V,ετοιμάζω,сцӕттӕ кӕнын
1343,kochen::V,βράζω,фыцын
1344,backen::V,ψήνω,фыцын
1345,braten::V,τηγανίζω,цурын
1346,umrühren::V,ανακατεύω,ахæццæ кæнын
1347,umrühren::V,ανακατεύω,азмæнтын
1348,umrühren::V,ανακατεύω,астауын
1349,stricken::V,πλέκω,кæнын
1350,stricken::V,πλέκω,бийын
1351,nähen::V,ράβω,хуыйын
1352,färben::V,βάφω,ахорын
1353,färben::V,χρωματίζω,ахорын
1354,reinigen::V,καθαρίζω,ссыгъдæг кæнын
1355,reinigen::V,καθαρίζω,ныссыгъдæг кæнын
1356,reinigen::V,καθαρίζω,ныссæрфын
1357,waschen::V,πλένω,ӕхсын
1358,abwischen::V,σφουγγίζω,сӕрфын
1359,spülen::V,ξεπλένω,æнхъæвзын
1360,fegen::V,σκουπίζω,мӕрзын
1361,kehren::V,σκουπίζω,мӕрзын
1362,baden::V,κάνω μπάνιο,хи найын
1363,sich waschen::V,πλένομαι,хи æхсын
1364,ausziehen::V,βγάζω,ласын
1365,anziehen::V,φορώ,скæнын
1366,sich anziehen::V,ντύνομαι,дзаума скæнын
1367,sich anziehen::V,ντύνομαι,дарæс скæнын
1368,kämmen::V,χτενίζω,ныффасын
1369,kämmen::V,χτενίζω,æрфасын
1370,schmücken::V,στολίζω,фӕлындын
1371,sagen::V,λέω,зæгъын
1372,sprechen::V,μιλώ,дзурын
1373,reden::V,μιλώ,ныхас кӕнын
1374,reden::V,κουβεντιάζω,ныхас кӕнын
1375,sich unterhalten::V,συνομιλώ,ныхас кæнын
1376,sich unterhalten::V,κουβεντιάζω,ныхас кæнын
1377,fragen::V,ρωτώ,фӕрсын
1378,bitten::V,ζητώ,курын
1379,bitten::V,παρακαλώ,курын
1380,erzählen::V,διηγούμαι,радзурын
1381,erzählen::V,διηγούμαι,ратаурæгъ кæнын
1382,mitteilen::V,πληροφορώ,фехъусын кæнын
1383,nennen::V,ονομάζω,хонын
1384,rufen::V,φωνάζω,сидын
1385,prahlen::V,καυχιέμαι,ӕппӕлын
1386,übersetzen::V,μεταφράζω,ратæлмац кæнын
1387,denken::V,σκέφτομαι,ӕнхъӕлын
1388,denken::V,σκέφτομαι,хъуыды кӕнын
1389,glauben::V,πιστεύω,уырнын
1390,bemerken::V,παρατηρώ,фенын
1391,erkennen::V,αναγνωρίζω,базонын
1392,begreifen::V,καταλαβαίνω,ӕмбарын
1393,begreifen::V,καταλαβαίνω,бамбарын
1394,verstehen::V,ακούω,
1395,lernen::V,μαθαίνω,ахуыр кӕнын
1396,wissen::V,ξέρω,зонын
1397,sich erinnern an::V,θυμάμαι,зæрдыл æрлæууын
1398,sich erinnern an::V,θυμάμαι,æрымысын
1399,sich erinnern an::V,θυμάμαι,æрбаймысын
1400,sich erinnern an::V,θυμάμαι,æрхъуыды кæнын
1401,vergessen::V,ξεχνώ,ферох кæнын
1402,vergessen::V,ξεχνώ,айрох кæнын
1403,messen::V,μετρώ,барын
1404,zählen::V,μετρώ,нымайын
1405,rechnen::V,λογαριάζω,хынцын
1406,lesen::V,διαβάζω,кӕсын
1407,lesen::V,διαβάζω,фӕрсын
1408,malen::V,ζωγραφίζω,ныв кӕнын
1409,zeichnen::V,σχεδιάζω,ныв кӕнын
1410,schreiben::V,γράφω,фыссын
1411,besitzen::V,κατέχω,хицау уын
1412,kaufen::V,αγοράζω,балхӕнын
1413,verkaufen::V,πουλώ,уӕй кӕнын
1414,bezahlen::V,πληρώνω,бафидын
1415,zahlen::V,πληρώνω,фидын
1416,beherrschen::V,κυριαρχώ,æлдариуæг кæнын
1417,ertragen::V,βαστώ,бавзарын
1418,ertragen::V,αντέχω,бавзарын
