,Concept_ID,fa,av
1371,lernen::V,یاد گرفتن,цӏализе
1372,wissen::V,دانستن,лъазе
1373,sich erinnern an::V,به یاد آوردن,ракӏалде щвезе
1374,vergessen::V,فراموش کردن,кӏочене
1375,messen::V,اندازه گرفتن,борцине
1376,zählen::V,شمردن,рикӏкӏине
1377,rechnen::V,حساب کردن,рикӏкӏине
1378,lesen::V,خواندن,цӏализе
1379,malen::V,نقاشی کردن,бахъизе
1380,zeichnen::V,کشیدن,бахъизе
1381,zeichnen::V,رسم کردن,бахъизе
1382,schreiben::V,نوشتن,хъвазе
1383,besitzen::V,داشتن,щвезе
1384,besitzen::V,داشتن,бу́кӏине
1385,kaufen::V,خریدن,босизе
1386,kaufen::V,خرید کردن,босизе
1387,verkaufen::V,فروختن,бичизе
1388,bezahlen::V,پرداختن,кьезе
1389,zahlen::V,پرداخت کردن,кьезе
1390,beherrschen::V,مسلط بودن,
1391,ertragen::V,تحمل کردن,баччизе
