,Concept_ID,se,kv
4371,heute::ADV,tä´bbe,талун
4372,heute::ADV,та̄ррьм,талун
4373,morgen::ADV,jirreden,ашын
4374,morgen::ADV,idet,ашын
4375,morgen::ADV,ihttin,ашын
4376,morgen::ADV,itten,ашын
4377,morgen::ADV,jâđđa,ашын
4378,morgen::ADV,янта,ашын
4379,bald::ADV,varke,чожа
4380,bald::ADV,ruvva,чожа
4381,bald::ADV,farga,чожа
4382,bald::ADV,vorgâ,чожа
4383,bald::ADV,sõrgg,чожа
4384,bald::ADV,вэхтэнне,чожа
4385,dann::ADV,die,сыбӧрын
4386,dann::ADV,dalloj,сыбӧрын
4387,dann::ADV,de,сыбӧрын
4388,dann::ADV,te,сыбӧрын
4389,dann::ADV,de,сыбӧрын
4390,dann::ADV,teä,сыбӧрын
4391,dann::ADV,â´tte,сыбӧрын
4392,dann::ADV,те,сыбӧрын
4393,gestern::ADV,jååktan,тӧн
4394,gestern::ADV,iektu,тӧн
4395,gestern::ADV,ikte,тӧн
4396,gestern::ADV,jieh't,тӧн
4397,gestern::ADV,jåhtta,тӧн
4398,gestern::ADV,яххта,тӧн
4399,einst::ADV,dejpeli,ӧтпыр
4400,einst::ADV,åvdebut,ӧтпыр
4401,einst::ADV,áigi,ӧтпыр
4402,einst::ADV,dolin,ӧтпыр
4403,einst::ADV,tovle,ӧтпыр
4404,einst::ADV,tuu´l,ӧтпыр
4405,einst::ADV,э̄ххьтэшьт,ӧтпыр
4406,damals::ADV,aejkien,сэк
4407,damals::ADV,aejkien,сэки
4408,damals::ADV,dalloj,сэк
4409,damals::ADV,dalloj,сэки
4410,damals::ADV,dalle,сэк
4411,damals::ADV,dalle,сэки
4412,damals::ADV,talle,сэк
4413,damals::ADV,talle,сэки
4414,damals::ADV,te´l,сэк
4415,damals::ADV,te´l,сэки
4416,damals::ADV,teä´l,сэк
4417,damals::ADV,teä´l,сэки
4418,damals::ADV,танна,сэк
4419,damals::ADV,танна,сэки
4420,danach::ADV,mïnngesne,сэсся
4421,danach::ADV,dan maŋŋela,сэсся
4422,danach::ADV,maŋŋil,сэсся
4423,danach::ADV,das maŋŋá,сэсся
4424,danach::ADV,maŋ̣a,сэсся
4425,danach::ADV,mâ´ŋŋlest,сэсся
4426,danach::ADV,маӈӈа,сэсся
4427,vorher::ADV,aarebi,одзжык
4428,vorher::ADV,åvddål,одзжык
4429,vorher::ADV,árat,одзжык
4430,vorher::ADV,ovdâl,одзжык
4431,vorher::ADV,ouddâl,одзжык
4432,vorher::ADV,а̄йка,одзжык
4433,zuerst::ADV,voestegh,наперво
4434,zuerst::ADV,álgon,наперво
4435,zuerst::ADV,vuos,наперво
4436,zuerst::ADV,vuohččan,наперво
4437,zuerst::ADV,vuoč'čin,наперво
4438,zuerst::ADV,vuõ´ste,наперво
4439,zuerst::ADV,vuõs'smõõssân,наперво
4440,zuerst::ADV,э̄ввтла,наперво
4441,zuerst::ADV,э̄ввтэль,наперво
4442,einmal::ADV,ikth,ӧтпыр
4443,einmal::ADV,akti,ӧтпыр
4444,einmal::ADV,okte,ӧтпыр
4445,einmal::ADV,ohtii,ӧтпыр
4446,einmal::ADV,kojo,ӧтпыр
4447,einmal::ADV,måttmešt,ӧтпыр
4448,einmal::ADV,э̄фт вэ̄рр,ӧтпыр
4449,manchmal::ADV,muvhtene,мукӧдпыр
4450,manchmal::ADV,muhttijn,мукӧдпыр
4451,manchmal::ADV,duolla dálla,мукӧдпыр
4452,manchmal::ADV,muhtumin,мукӧдпыр
4453,manchmal::ADV,kuásnii,мукӧдпыр
4454,manchmal::ADV,måttmešt,мукӧдпыр
4455,manchmal::ADV,kuä´ss-ne,мукӧдпыр
4456,manchmal::ADV,мудта вэ̄р,мукӧдпыр
4457,oft::ADV,daamtaj,-лы-
4458,oft::ADV,álu,-лы-
4459,oft::ADV,ábaj,-лы-
4460,oft::ADV,dájvvá,-лы-
4461,oft::ADV,dávjá,-лы-
4462,oft::ADV,távjá,-лы-
4463,oft::ADV,täujja,-лы-
4464,oft::ADV,то̄а̄ййв,-лы-
4465,immer::ADV,iktesth,быдпыр
4466,immer::ADV,iktesth,быдпырся
4467,immer::ADV,eejnegen,быдпыр
4468,immer::ADV,eejnegen,быдпырся
4469,immer::ADV,agev,быдпыр
4470,immer::ADV,agev,быдпырся
4471,immer::ADV,álo,быдпыр
4472,immer::ADV,álo,быдпырся
4473,immer::ADV,ain,быдпыр
4474,immer::ADV,ain,быдпырся
4475,immer::ADV,ovttuu,быдпыр
4476,immer::ADV,ovttuu,быдпырся
4477,immer::ADV,pâi,быдпыр
4478,immer::ADV,pâi,быдпырся
4479,immer::ADV,пай,быдпыр
4480,immer::ADV,пай,быдпырся
4481,niemals::ADV,ij gåessie,некӧр
4482,niemals::ADV,ij goassak,некӧр
4483,niemals::ADV,ij ihkenis,некӧр
4484,niemals::ADV,ii goassege,некӧр
4485,niemals::ADV,ij kuás'sin,некӧр
4486,niemals::ADV,ij ni kuä´ss,некӧр
4487,niemals::ADV,эйй никуэссь,некӧр
4488,hier::ADV,daagkoe,татӧн
4489,hier::ADV,dála,татӧн
4490,hier::ADV,dánna,татӧн
4491,hier::ADV,dá,татӧн
4492,hier::ADV,dás,татӧн
4493,hier::ADV,taa,татӧн
4494,hier::ADV,tää,татӧн
4495,hier::ADV,ta´ltte,татӧн
4496,hier::ADV,тала,татӧн
4497,hier::ADV,тэста,татӧн
4498,hierhin::ADV,diekie,татчӧ
4499,hierhin::ADV,dási,татчӧ
4500,hierhin::ADV,diehki,татчӧ
4501,hierhin::ADV,deike,татчӧ
4502,hierhin::ADV,teehi,татчӧ
4503,hierhin::ADV,tii´ǩ,татчӧ
4504,hierhin::ADV,тӣге,татчӧ
4505,von hier::ADV,daebpede,тасянь
4506,von hier::ADV,dássta,тасянь
4507,von hier::ADV,dáppelt,тасянь
4508,von hier::ADV,dáppe,тасянь
4509,von hier::ADV,tástán,тасянь
4510,von hier::ADV,tääiǥ,тасянь
4511,von hier::ADV,tääi´ben,тасянь
4512,von hier::ADV,тэста,тасянь
4513,dort::ADV,dagkoe,сэтӧн
4514,dort::ADV,dale,сэтӧн
4515,dort::ADV,dakko,сэтӧн
4516,dort::ADV,tuo,сэтӧн
4517,dort::ADV,tovben,сэтӧн
4518,dort::ADV,to´ben,сэтӧн
4519,dort::ADV,тёллэ,сэтӧн
4520,dort::ADV,тамьпе,сэтӧн
4521,dorthin::ADV,dahkoe,сэтчин
4522,dorthin::ADV,dåhku,сэтчин
4523,dorthin::ADV,dohko,сэтчин
4524,dorthin::ADV,diehko,сэтчин
4525,dorthin::ADV,tuohu,сэтчин
4526,dorthin::ADV,tok,сэтчин
4527,dorthin::ADV,tok-aa,сэтчин
4528,dorthin::ADV,то̄гэ,сэтчин
4529,vorwärts::ADV,fraamme,одзӧ
4530,vorwärts::ADV,åvddån,одзӧ
4531,vorwärts::ADV,ovddas,одзӧ
4532,vorwärts::ADV,oovdâs,одзӧ
4533,vorwärts::ADV,ooudâs,одзӧ
4534,vorwärts::ADV,ooudårra,одзӧ
4535,vorwärts::ADV,эвтэс,одзӧ
4536,rückwärts::ADV,mænngese,бӧр
4537,rückwärts::ADV,ruoptobadáj,бӧр
4538,rückwärts::ADV,maŋás,бӧр
4539,rückwärts::ADV,majaskulij,бӧр
4540,rückwärts::ADV,mââjas,бӧр
4541,rückwärts::ADV,mâ´ŋŋla,бӧр
4542,rückwärts::ADV,мо̄а̄з,бӧр
4543,rückwärts::ADV,мо̄а̄ст,бӧр
4544,zurück::ADV,bååstede,бӧр
4545,zurück::ADV,ruoptus,бӧр
4546,zurück::ADV,maŋus,бӧр
4547,zurück::ADV,ruoktot,бӧр
4548,zurück::ADV,maassâd,бӧр
4549,zurück::ADV,vä´st,бӧр
4550,zurück::ADV,mååusat,бӧр
4551,zurück::ADV,мо̄а̄з,бӧр
4552,zurück::ADV,мо̄а̄ст,бӧр
4553,unten::ADV,vuelnie,увтын
4554,unten::ADV,vuollen,увтын
4555,unten::ADV,vuollin,увтын
4556,unten::ADV,vyellin,увтын
4557,unten::ADV,vue´llen,увтын
4558,unten::ADV,вӯлльн,увтын
4559,hinab::ADV,våålese,увтас
4560,hinab::ADV,vuolus,увтас
4561,hinab::ADV,vulos,увтас
4562,hinab::ADV,vuá'lás,увтас
4563,hinab::ADV,vuâlas,увтас
4564,hinab::ADV,валас,увтас
4565,oben::ADV,bijjene,вевдӧрас
4566,oben::ADV,baddjen,вевдӧрас
4567,oben::ADV,badjin,вевдӧрас
4568,oben::ADV,paijeen,вевдӧрас
4569,oben::ADV,pâ´jjen,вевдӧрас
4570,oben::ADV,tunââ´lmest,вевдӧрас
4571,oben::ADV,пайенҍ,вевдӧрас
4572,hinauf::ADV,bæjjese,вывлань
4573,hinauf::ADV,bæjjese,вывланьӧ
4574,hinauf::ADV,bajás,вывлань
4575,hinauf::ADV,bajás,вывланьӧ
4576,hinauf::ADV,bajás,вывлань
4577,hinauf::ADV,bajás,вывланьӧ
4578,hinauf::ADV,pajas,вывлань
4579,hinauf::ADV,pajas,вывланьӧ
4580,hinauf::ADV,pââjas,вывлань
4581,hinauf::ADV,pââjas,вывланьӧ
4582,hinauf::ADV,пайяс,вывлань
4583,hinauf::ADV,пайяс,вывланьӧ
4584,überall::ADV,gaajhkene lehkesne,быдлан
4585,überall::ADV,juohkka sajen,быдлан
4586,überall::ADV,juohke sajis,быдлан
4587,überall::ADV,jya'hisaajeest,быдлан
4588,überall::ADV,vee´zz,быдлан
4589,überall::ADV,pukvee´zz,быдлан
4590,überall::ADV,пугквесь,быдлан
4591,nicht::ADV,ij,ог
4592,nicht::ADV,ij,ог
4593,nicht::ADV,ii,ог
4594,nicht::ADV,ij,ог
4595,nicht::ADV,ij,ог
4596,nicht::ADV,эйй,ог
4597,ein wenig::ADV,ånnetje,-ышт
4598,ein wenig::ADV,ånnetje,невна
4599,ein wenig::ADV,ahtjetje,-ышт
4600,ein wenig::ADV,ahtjetje,невна
4601,ein wenig::ADV,binná,-ышт
4602,ein wenig::ADV,binná,невна
4603,ein wenig::ADV,veahá,-ышт
4604,ein wenig::ADV,veahá,невна
4605,ein wenig::ADV,ucánjii,-ышт
4606,ein wenig::ADV,ucánjii,невна
4607,ein wenig::ADV,occanj,-ышт
4608,ein wenig::ADV,occanj,невна
4609,ein wenig::ADV,simmna,-ышт
4610,ein wenig::ADV,simmna,невна
4611,ein wenig::ADV,сада,-ышт
4612,ein wenig::ADV,сада,невна
4613,ein wenig::ADV,садаматта,-ышт
4614,ein wenig::ADV,садаматта,невна
4615,kaum::ADV,jallan,ӧдва
4616,kaum::ADV,vánet,ӧдва
4617,kaum::ADV,báljo,ӧдва
4618,kaum::ADV,illá,ӧдва
4619,kaum::ADV,illvaa,ӧдва
4620,kaum::ADV,мале,ӧдва
4621,kaum::ADV,элэлэ,ӧдва
4622,sehr::ADV,sagk,вывтi
4623,sehr::ADV,riek,вывтi
4624,sehr::ADV,sieldes,вывтi
4625,sehr::ADV,hui,вывтi
4626,sehr::ADV,ollu,вывтi
4627,sehr::ADV,čuuvtij,вывтi
4628,sehr::ADV,sami,вывтi
4629,sehr::ADV,čuu´t,вывтi
4630,sehr::ADV,пэре,вывтi
4631,sehr::ADV,чофта,вывтi
4632,so::ADV,numhtie,сiдз
4633,so::ADV,nav,сiдз
4634,so::ADV,nuov,сiдз
4635,so::ADV,nåv,сiдз
4636,so::ADV,nu,сiдз
4637,so::ADV,näävt,сiдз
4638,so::ADV,de,сiдз
4639,so::ADV,nu´t,сiдз
4640,so::ADV,nääi´t,сiдз
4641,so::ADV,те̄льнэ,сiдз
4642,noch::ADV,annje,эшӧ
4643,noch::ADV,ájn,эшӧ
4644,noch::ADV,vilá,эшӧ
4645,noch::ADV,ain,эшӧ
4646,noch::ADV,vela,эшӧ
4647,noch::ADV,võl,эшӧ
4648,noch::ADV,veâl,эшӧ
4649,noch::ADV,вя̄л,эшӧ
4650,nur::ADV,ajve,только
4651,nur::ADV,barre,только
4652,nur::ADV,dåssjå,только
4653,nur::ADV,dušše,только
4654,nur::ADV,váá,только
4655,nur::ADV,pâi,только
4656,nur::ADV,leša,только
4657,nur::ADV,tåå´lǩ,только
4658,nur::ADV,лэша,только
4659,nur::ADV,лышшэ,только
4660,schon::ADV,joe,ни
4661,schon::ADV,juo,ни
4662,schon::ADV,juo,ни
4663,schon::ADV,juo,ни
4664,schon::ADV,ju´n,ни
4665,schon::ADV,ё,ни
4666,wieder::ADV,vihth,бӧра
4667,wieder::ADV,aajmoen,бӧра
4668,wieder::ADV,vas,бӧра
4669,wieder::ADV,ådåsis,бӧра
4670,wieder::ADV,fas,бӧра
4671,wieder::ADV,vuot,бӧра
4672,wieder::ADV,vest,бӧра
4673,wieder::ADV,däs,бӧра
4674,wieder::ADV,e´pet,бӧра
4675,wieder::ADV,аввта,бӧра
4676,wieder::ADV,о̄дтсэ,бӧра
4677,vor::PRP,åvteste,одзас
4678,vor::PRP,ålggolin,одзас
4679,vor::PRP,ovddas,одзас
4680,vor::PRP,oovdâst,одзас
4681,vor::PRP,ooudâst,одзас
4682,vor::PRP,авьтэмьбе̄лльт,одзас
4683,hinter::PRP,duekesne,бӧрӧ
4684,hinter::PRP,duogen,бӧрӧ
4685,hinter::PRP,maŋŋelin,бӧрӧ
4686,hinter::PRP,maŋil,бӧрӧ
4687,hinter::PRP,duogás,бӧрӧ
4688,hinter::PRP,tyeḥin,бӧрӧ
4689,hinter::PRP,tue´ǩǩen,бӧрӧ
4690,hinter::PRP,маӈельт,бӧрӧ
4691,unter::PRP,nuelesne,увтын
4692,unter::PRP,vuolen,увтын
4693,unter::PRP,vuolde,увтын
4694,unter::PRP,vyel'ni,увтын
4695,unter::PRP,vue´llen,увтын
4696,unter::PRP,вӯлльнҍ,увтын
4697,durch::PRP,vieken,пыр
4698,durch::PRP,tjadá,пыр
4699,durch::PRP,-rájge,пыр
4700,durch::PRP,čađa,пыр
4701,durch::PRP,čoođâ,пыр
4702,durch::PRP,čõõđ,пыр
4703,durch::PRP,pääi´ǩ,пыр
4704,durch::PRP,че̄д,пыр
4705,neben::PRP,baaltese,бокам
4706,neben::PRP,baaltese,боксиным
4707,neben::PRP,báldan,бокам
4708,neben::PRP,báldan,боксиным
4709,neben::PRP,bálddas,бокам
4710,neben::PRP,bálddas,боксиным
4711,neben::PRP,paaldâst,бокам
4712,neben::PRP,paaldâst,боксиным
4713,neben::PRP,paaldâst,бокам
4714,neben::PRP,paaldâst,боксиным
4715,neben::PRP,поалльтэ,бокам
4716,neben::PRP,поалльтэ,боксиным
4717,zwischen::PRP,gaskesne,коласас
4718,zwischen::PRP,gasska,коласас
4719,zwischen::PRP,gaskkas,коласас
4720,zwischen::PRP,kooskâst,коласас
4721,zwischen::PRP,kâskka,коласас
4722,zwischen::PRP,кэскэсьт,коласас
4723,zwischen::PRP,кэ̄скэль,коласас
4724,wegen::PRP,dïete,понда
4725,wegen::PRP,gaevhtieh,понда
4726,wegen::PRP,diehti,понда
4727,wegen::PRP,dihte,понда
4728,wegen::PRP,geažil,понда
4729,wegen::PRP,tet,понда
4730,wegen::PRP,diõtt,понда
4731,wegen::PRP,ǩeäč'ča,понда
4732,wegen::PRP,гуэйке,понда
4733,dies::PRN,dihte,эта
4734,dies::PRN,dát,эта
4735,dies::PRN,dát,эта
4736,dies::PRN,táát,эта
4737,dies::PRN,tät,эта
4738,dies::PRN,tiett-aa,эта
4739,dies::PRN,тэдт,эта
4740,das::PRN,dohte,сiя
4741,das::PRN,dat,сiя
4742,das::PRN,dat,сiя
4743,das::PRN,tot,сiя
4744,das::PRN,tõt,сiя
4745,das::PRN,тудт,сiя
4746,alles::PRN,gaajhke,быдӧс
4747,alles::PRN,gájkka,быдӧс
4748,alles::PRN,buot,быдӧс
4749,alles::PRN,puoh,быдӧс
4750,alles::PRN,puk,быдӧс
4751,alles::PRN,пугк,быдӧс
4752,ich::PRN,manne,ме
4753,ich::PRN,mån,ме
4754,ich::PRN,månnå,ме
4755,ich::PRN,mun,ме
4756,ich::PRN,mun,ме
4757,ich::PRN,munnâ,ме
4758,ich::PRN,mon,ме
4759,ich::PRN,мунн,ме
4760,du::PRN,datne,тэ
4761,du::PRN,dån,тэ
4762,du::PRN,don,тэ
4763,du::PRN,tun,тэ
4764,du::PRN,ton,тэ
4765,du::PRN,то̄нн,тэ
4766,er::PRN,dïhte,сiя
4767,er::PRN,sån,сiя
4768,er::PRN,son,сiя
4769,er::PRN,sun,сiя
4770,er::PRN,son,сiя
4771,er::PRN,со̄нн,сiя
4772,wir::PRN,mijjieh,мийӧ
4773,wir::PRN,mij,мийӧ
4774,wir::PRN,mii,мийӧ
4775,wir::PRN,mij,мийӧ
4776,wir::PRN,mij,мийӧ
4777,wir::PRN,мыйй,мийӧ
4778,ihr::PRN,dijjie,ті
4779,ihr::PRN,dij,ті
4780,ihr::PRN,dii,ті
4781,ihr::PRN,tij,ті
4782,ihr::PRN,tij,ті
4783,ihr::PRN,тыйй,ті
4784,sie::PRN,dah,нія
4785,sie::PRN,sij,нія
4786,sie::PRN,sii,нія
4787,sie::PRN,sij,нія
4788,sie::PRN,sij,нія
4789,sie::PRN,сыйй,нія
4790,was::FPRN,mij,мый
4791,was::FPRN,mij,мый
4792,was::FPRN,mii,мый
4793,was::FPRN,mii,мый
4794,was::FPRN,mii,мый
4795,was::FPRN,мӣ,мый
4796,wer::FPRN,gie,кин
4797,wer::FPRN,guhti,кин
4798,wer::FPRN,gii,кин
4799,wer::FPRN,guhte,кин
4800,wer::FPRN,kii,кин
4801,wer::FPRN,ǩii,кин
4802,wer::FPRN,kåå´tt,кин
4803,wer::FPRN,ке̄,кин
4804,wo::FADV,gusnie,кытӧн
4805,wo::FADV,gånnå,кытӧн
4806,wo::FADV,gos,кытӧн
4807,wo::FADV,kost,кытӧн
4808,wo::FADV,ko´st,кытӧн
4809,wo::FADV,касьт,кытӧн
4810,wohin::FADV,gogka,кытчӧ
4811,wohin::FADV,gåsi,кытчӧ
4812,wohin::FADV,gosa,кытчӧ
4813,wohin::FADV,kuus,кытчӧ
4814,wohin::FADV,koozz,кытчӧ
4815,wohin::FADV,ко̄з,кытчӧ
4816,wie::FADV,guktie,дзик
4817,wie::FADV,gumhtie,дзик
4818,wie::FADV,gåktu,дзик
4819,wie::FADV,mot,дзик
4820,wie::FADV,mahte,дзик
4821,wie::FADV,mä´htt,дзик
4822,wie::FADV,ко̄ххт,дзик
4823,warum::FADV,man,мыля
4824,warum::FADV,man,мыйсянь
4825,warum::FADV,manen,мыля
4826,warum::FADV,manen,мыйсянь
4827,warum::FADV,manne,мыля
4828,warum::FADV,manne,мыйсянь
4829,warum::FADV,mane,мыля
4830,warum::FADV,mane,мыйсянь
4831,warum::FADV,mondiet,мыля
4832,warum::FADV,mondiet,мыйсянь
4833,warum::FADV,mõõzz,мыля
4834,warum::FADV,mõõzz,мыйсянь
4835,warum::FADV,mää´nn,мыля
4836,warum::FADV,mää´nn,мыйсянь
4837,warum::FADV,мэ̄йт,мыля
4838,warum::FADV,мэ̄йт,мыйсянь
4839,warum::FADV,мэ̄ннгуэйке,мыля
4840,warum::FADV,мэ̄ннгуэйке,мыйсянь
4841,wieviel::FNUM,man jeenje,мымда
4842,wieviel::FNUM,makta,мымда
4843,wieviel::FNUM,olugo,мымда
4844,wieviel::FNUM,kalle,мымда
4845,wieviel::FNUM,kâ´ll,мымда
4846,wieviel::FNUM,мэ̄ннве̄рьт,мымда
4847,wieviel::FNUM,мэ̄нлянчверьт,мымда
4848,eins::NUM,akte,ӧт
4849,eins::NUM,akta,ӧт
4850,eins::NUM,okta,ӧт
4851,eins::NUM,ohtâ,ӧт
4852,eins::NUM,õhtt,ӧт
4853,eins::NUM,э̄ххт,ӧт
4854,eins::NUM,о̄ххтэ,ӧт
4855,zwei::NUM,göökte,кык
4856,zwei::NUM,guokta,кык
4857,zwei::NUM,guokte,кык
4858,zwei::NUM,kyeh'ti,кык
4859,zwei::NUM,kuõ´htt,кык
4860,zwei::NUM,кӯххт,кык
4861,drei::NUM,golme,куим
4862,drei::NUM,gålmmå,куим
4863,drei::NUM,golbma,куим
4864,drei::NUM,kulmâ,куим
4865,drei::NUM,koumm,куим
4866,drei::NUM,ко̄ллм,куим
4867,vier::NUM,njieljie,нёль
4868,vier::NUM,niellja,нёль
4869,vier::NUM,njeallje,нёль
4870,vier::NUM,nelji,нёль
4871,vier::NUM,nellj,нёль
4872,vier::NUM,не̄лльй,нёль
4873,fünf::NUM,vïjhte,вит
4874,fünf::NUM,vihtta,вит
4875,fünf::NUM,vihtta,вит
4876,fünf::NUM,vittâ,вит
4877,fünf::NUM,vitt,вит
4878,fünf::NUM,выдт,вит
4879,sechs::NUM,govhte,квать
4880,sechs::NUM,guhtta,квать
4881,sechs::NUM,guhtta,квать
4882,sechs::NUM,kuttâ,квать
4883,sechs::NUM,kutt,квать
4884,sechs::NUM,кудт,квать
4885,sieben::NUM,tjïjhtje,сизим
4886,sieben::NUM,giehtja,сизим
4887,sieben::NUM,čieža,сизим
4888,sieben::NUM,čiččâm,сизим
4889,sieben::NUM,čiččâm,сизим
4890,sieben::NUM,кыджемь,сизим
4891,acht::NUM,gaektsie,кыкьямыс
4892,acht::NUM,gáktsa,кыкьямыс
4893,acht::NUM,gávcci,кыкьямыс
4894,acht::NUM,käävci,кыкьямыс
4895,acht::NUM,kääu´c,кыкьямыс
4896,acht::NUM,ка̄ххц,кыкьямыс
4897,neun::NUM,uktsie,ӧкмыс
4898,neun::NUM,aktse,ӧкмыс
4899,neun::NUM,ovcci,ӧкмыс
4900,neun::NUM,oovce,ӧкмыс
4901,neun::NUM,å´hcc,ӧкмыс
4902,neun::NUM,аххц,ӧкмыс
4903,zehn::NUM,luhkie,дас
4904,zehn::NUM,låhke,дас
4905,zehn::NUM,lågev,дас
4906,zehn::NUM,logi,дас
4907,zehn::NUM,loṿe,дас
4908,zehn::NUM,lååi,дас
4909,zehn::NUM,лоагкь,дас
4910,elf::NUM,luhkieakte,дасотік
4911,elf::NUM,lågenanakta,дасотік
4912,elf::NUM,oktanuppelohkái,дасотік
4913,elf::NUM,ohtnubáloh,дасотік
4914,elf::NUM,õtmlo,дасотік
4915,elf::NUM,õhttmlo,дасотік
4916,elf::NUM,э̄ххтэмплоагкь,дасотік
4917,zwölf::NUM,luhkiegöökte,даскык
4918,zwölf::NUM,lågenanguokta,даскык
4919,zwölf::NUM,guoktenuppelohkái,даскык
4920,zwölf::NUM,kyeh'tnubáloh,даскык
4921,zwölf::NUM,kuâtmlo,даскык
4922,zwölf::NUM,kuâhttmlo,даскык
4923,zwölf::NUM,кӯххтэмплоагкь,даскык
4924,zwanzig::NUM,göökteluhkie,кыкдас
4925,zwanzig::NUM,guoktalåhke,кыкдас
4926,zwanzig::NUM,guoktelogi,кыкдас
4927,zwanzig::NUM,kyeh'tilov,кыкдас
4928,zwanzig::NUM,kuâhttlo,кыкдас
4929,zwanzig::NUM,кӯххтлоагкь,кыкдас
4930,dreißig::NUM,golmeluhkie,куимдас
4931,dreißig::NUM,gålmmålåhke,куимдас
4932,dreißig::NUM,golbmalogi,куимдас
4933,dreißig::NUM,kulmâlov,куимдас
4934,dreißig::NUM,koummlo,куимдас
4935,dreißig::NUM,ко̄ллмлоагкь,куимдас
4936,vierzig::NUM,njieljieluhkie,нёльдас
4937,vierzig::NUM,nielljalåhke,нёльдас
4938,vierzig::NUM,njealljelogi,нёльдас
4939,vierzig::NUM,neljilov,нёльдас
4940,vierzig::NUM,nelljlo,нёльдас
4941,vierzig::NUM,не̄лльйлоагкь,нёльдас
4942,fünfzig::NUM,vïjhteluhkie,витдас
4943,fünfzig::NUM,vihttalåhke,витдас
4944,fünfzig::NUM,vihttalogi,витдас
4945,fünfzig::NUM,vittâlov,витдас
4946,fünfzig::NUM,vittlo,витдас
4947,fünfzig::NUM,выдтлоагкъ,витдас
4948,sechzig::NUM,govhteluhkie,кватьдас
4949,sechzig::NUM,guhttalåhke,кватьдас
4950,sechzig::NUM,guhttalogi,кватьдас
4951,sechzig::NUM,kuttâlov,кватьдас
4952,sechzig::NUM,kuttlo,кватьдас
4953,sechzig::NUM,кудтлоагкь,кватьдас
4954,siebzig::NUM,tjïjhtjeluhkie,сизимдас
4955,siebzig::NUM,gietjavlåhke,сизимдас
4956,siebzig::NUM,čiežalogi,сизимдас
4957,siebzig::NUM,čiččâmlov,сизимдас
4958,siebzig::NUM,čičmlo,сизимдас
4959,siebzig::NUM,кыджемьлоагкь,сизимдас
4960,achtzig::NUM,gaektsieluhkie,кыкьямысдас
4961,achtzig::NUM,gáktsalåhke,кыкьямысдас
4962,achtzig::NUM,gávccilogi,кыкьямысдас
4963,achtzig::NUM,kähcilov,кыкьямысдас
4964,achtzig::NUM,kä´hcclo,кыкьямысдас
4965,achtzig::NUM,ка̄ххцлоагкь,кыкьямысдас
4966,neunzig::NUM,uktsieluhkie,ӧкмысдас
4967,neunzig::NUM,aktselåhke,ӧкмысдас
4968,neunzig::NUM,ovccilogi,ӧкмысдас
4969,neunzig::NUM,ohcelov,ӧкмысдас
4970,neunzig::NUM,å´hcclo,ӧкмысдас
4971,neunzig::NUM,аххцлоагкь,ӧкмысдас
4972,hundert::NUM,tjuetie,сто
4973,hundert::NUM,tjuohte,сто
4974,hundert::NUM,čuođi,сто
4975,hundert::NUM,čyeti,сто
4976,hundert::NUM,čue´tt,сто
4977,hundert::NUM,чӯдть,сто
4978,tausend::NUM,tåvsene,тысяча
4979,tausend::NUM,stoeretjuetie,тысяча
4980,tausend::NUM,tuvsán,тысяча
4981,tausend::NUM,duhát,тысяча
4982,tausend::NUM,duhát,тысяча
4983,tausend::NUM,tuhháát,тысяча
4984,tausend::NUM,dohat,тысяча
4985,tausend::NUM,то̄а̄фант,тысяча
4986,und::CNJ,jïh,и
4987,und::CNJ,jïh,да
4988,und::CNJ,ja,и
4989,und::CNJ,ja,да
4990,und::CNJ,ja,и
4991,und::CNJ,ja,да
4992,und::CNJ,já,и
4993,und::CNJ,já,да
4994,und::CNJ,di,и
4995,und::CNJ,di,да
4996,und::CNJ,я,и
4997,und::CNJ,я,да
4998,und::CNJ,да,и
4999,und::CNJ,да,да
5000,und::CNJ,де,и
5001,und::CNJ,де,да
5002,oder::CNJ,jallh,или
5003,oder::CNJ,jali,или
5004,oder::CNJ,dahje,или
5005,oder::CNJ,adai,или
5006,oder::CNJ,avi,или
5007,oder::CNJ,le´be,или
5008,oder::CNJ,элэ,или
5009,oder::CNJ,вай,или
5010,stehen::V,tjåadtjodh,сулавны
5011,stehen::V,seajsasjidh,сулавны
5012,stehen::V,tjuodtjot,сулавны
5013,stehen::V,čuožžut,сулавны
5014,stehen::V,cuáp'cuđ,сулавны
5015,stehen::V,čuâǯ'ǯad,сулавны
5016,stehen::V,чуэннче,сулавны
5017,sitzen::V,tjahkasjidh,пукавны
5018,sitzen::V,tjåhkkåhit,пукавны
5019,sitzen::V,čohkkát,пукавны
5020,sitzen::V,čokkáđ,пукавны
5021,sitzen::V,išttâd åårrad,пукавны
5022,sitzen::V,ышштэ,пукавны
5023,liegen::V,gaajranidh,куйлыны
5024,liegen::V,vellahit,куйлыны
5025,liegen::V,veallát,куйлыны
5026,liegen::V,viäl'láđ,куйлыны
5027,liegen::V,liâššâd,куйлыны
5028,liegen::V,ле̄шшэ,куйлыны
5029,hängen::V,gævnjasjidh,ӧшавны
5030,hängen::V,gahtsahit,ӧшавны
5031,hängen::V,heaŋgát,ӧшавны
5032,hängen::V,hiäŋ'gáđ,ӧшавны
5033,hängen::V,sorččad,ӧшавны
5034,hängen::V,ла̄бпэ,ӧшавны
5035,werden::V,sjïdtedh,лоны
5036,werden::V,sjaddat,лоны
