,Concept_ID,lv,eu
1567,grau::A,руд,urdin
1568,grau::A,руд,urdinabar
1569,grau::A,pelēks,urdin
1570,grau::A,pelēks,urdinabar
1571,bunt::A,сера,koloretsu
1572,bunt::A,raibs,koloretsu
1573,bunt::A,krāsains,koloretsu
1574,billig::A,донтӧг,merke
1575,billig::A,lēts,merke
1576,teuer::A,дона,garesti
1577,teuer::A,dārgs,garesti
1578,wertvoll::A,дона,baliotsu
1579,wertvoll::A,vērtīgs,baliotsu
1580,blind::A,синтӧм,itsu
1581,blind::A,akls,itsu
1582,taub::A,пельтӧм,gor
1583,taub::A,kurls,gor
1584,kräftig::A,вынйӧра,kementsu
1585,kräftig::A,spēcīgs,kementsu
1586,stark::A,ён,bizkor
1587,stark::A,ён,indartsu
1588,stark::A,вына,bizkor
1589,stark::A,вына,indartsu
1590,stark::A,stiprs,bizkor
1591,stark::A,stiprs,indartsu
1592,schwach::A,жеб,ahul
1593,schwach::A,жеб,indargabe
1594,schwach::A,vājš,ahul
1595,schwach::A,vājš,indargabe
1596,fett::A,госа,gizen
1597,fett::A,brangs,gizen
1598,schlank::A,веськыд,lerden
1599,schlank::A,slaids,lerden
1600,hübsch::A,мича,polit
1601,hübsch::A,лӧсьыд,polit
1602,hübsch::A,glīts,polit
1603,böse::A,лёк,tzar
1604,böse::A,лёк,gaizto
1605,böse::A,ļauns,tzar
1606,böse::A,ļauns,gaizto
1607,böse::A,negants,tzar
1608,böse::A,negants,gaizto
1609,dumm::A,йӧй,lelo
1610,dumm::A,йӧй,pello
1611,dumm::A,вежӧртӧм,lelo
1612,dumm::A,вежӧртӧм,pello
1613,dumm::A,stulbs,lelo
1614,dumm::A,stulbs,pello
1615,dumm::A,muļķīgs,lelo
1616,dumm::A,muļķīgs,pello
1617,faul::A,дыш,nagi
1618,faul::A,дыш,alfer
1619,faul::A,slinks,nagi
1620,faul::A,slinks,alfer
1621,fleißig::A,зільысь,maratz
1622,fleißig::A,зільысь,lanzale
1623,fleißig::A,čakls,maratz
1624,fleißig::A,čakls,lanzale
1625,fleißig::A,cītīgs,maratz
1626,fleißig::A,cītīgs,lanzale
1627,geizig::A,топыд,zeken
1628,geizig::A,топыд,zikoitz
1629,geizig::A,skops,zeken
1630,geizig::A,skops,zikoitz
1631,geizig::A,sīksts,zeken
1632,geizig::A,sīksts,zikoitz
1633,klug::A,юра,zuhur
1634,klug::A,вежӧра,zuhur
1635,klug::A,gudrs,zuhur
1636,geschickt::A,кипода,trebe
1637,geschickt::A,кипода,antzetsu
1638,geschickt::A,кужысь,trebe
1639,geschickt::A,кужысь,antzetsu
1640,geschickt::A,manīgs,trebe
1641,geschickt::A,manīgs,antzetsu
1642,lieb::A,муса,maite
1643,lieb::A,муса,laztan
1644,lieb::A,мича,maite
1645,lieb::A,мича,laztan
1646,lieb::A,лӧсьыд,maite
1647,lieb::A,лӧсьыд,laztan
1648,lieb::A,mīļš,maite
1649,lieb::A,mīļš,laztan
1650,lustig::A,кыпыд,alaitsu
1651,lustig::A,jautrs,alaitsu
1652,sanft::A,мелі,eme
1653,sanft::A,мелі,ezti
1654,sanft::A,liegs,eme
1655,sanft::A,liegs,ezti
1656,hungrig::A,тшыг,gose
1657,hungrig::A,izsalcis,gose
1658,krank::A,висьысь,eri
1659,krank::A,висьысь,gaixo
1660,krank::A,slims,eri
1661,krank::A,slims,gaixo
1662,nackt::A,пасьтӧм,biluzi
1663,nackt::A,pliks,biluzi
1664,traurig::A,гажтӧм,itun
1665,traurig::A,гажтӧм,betilun
1666,traurig::A,bēdīgs,itun
1667,traurig::A,bēdīgs,betilun
1668,traurig::A,skumīgs,itun
1669,traurig::A,skumīgs,betilun
1670,lebendig::A,ловъя,bizirik
1671,lebendig::A,dzīvs,bizirik
1672,gut::A,бур,on
1673,gut::A,labs,on
1674,schlecht::A,лёк,txar
1675,schlecht::A,омӧль,txar
1676,schlecht::A,slikts,txar
1677,richtig::A,инӧд,zuzen
1678,richtig::A,riktīgs,zuzen
1679,schlimm::A,омӧль,larri
1680,schlimm::A,туйтӧм,larri
1681,schlimm::A,nelāgs,larri
1682,schlimm::A,nejauks,larri
1683,wahr::A,абу ылӧг,egiazko
1684,wahr::A,īsts,egiazko
1685,wahr::A,patiess,egiazko
1686,alt::A,важ,zahar
1687,alt::A,sens,zahar
1688,alt::A,vęcs,zahar
1689,neu::A,выль,berri
1690,neu::A,jauns,berri
1691,ehemalig::A,вӧвлӧм,lehengo
1692,ehemalig::A,bijušais,lehengo
1693,alt[Lebewesen]::A,пӧрысь,adindun
1694,alt[Lebewesen]::A,vecs,adindun
1695,jung::A,том,gazte
1696,jung::A,jauns,gazte
1697,arm::A,гӧль,txiro
1698,arm::A,гӧль,behartsu
1699,arm::A,nabags,txiro
1700,arm::A,nabags,behartsu
1701,reich::A,озыр,dirudun
1702,reich::A,bagāts,dirudun
1703,bekannt::A,тӧдса,ezagun
1704,bekannt::A,zināms,ezagun
1705,bekannt::A,pazīstams,ezagun
1706,berühmt::A,нималан,entzun
1707,berühmt::A,нималан,ospetsu
1708,berühmt::A,кывсян,entzun
1709,berühmt::A,кывсян,ospetsu
1710,berühmt::A,slavens,entzun
1711,berühmt::A,slavens,ospetsu
1712,fremd::A,йӧз,arrotz
1713,fremd::A,svešs,arrotz
1714,verschieden::A,абу ӧткодь,ezberdin
1715,verschieden::A,абу ӧткодь,desberdin
1716,verschieden::A,разнӧй,ezberdin
1717,verschieden::A,разнӧй,desberdin
1718,verschieden::A,dažāds,ezberdin
1719,verschieden::A,dažāds,desberdin
1720,nah::A,матыс,hurre
1721,nah::A,матыс,hurbil
1722,nah::A,tuvs,hurre
1723,nah::A,tuvs,hurbil
1724,fern::A,ылі,urrun
1725,fern::A,tāls,urrun
1726,linker::A,шуйга,ezker
1727,linker::A,kreisais,ezker
1728,rechter::A,веськыд,eskuin
1729,rechter::A,labais,eskuin
1730,anderer::A,мукӧд,beste
1731,anderer::A,otrs,beste
1732,erster::A,медводдза,lehen
1733,erster::A,медводдза,aurren
1734,erster::A,pirmais,lehen
1735,erster::A,pirmais,aurren
1736,zweiter::A,мӧд,bigarren
1737,zweiter::A,otrais,bigarren
1738,dritter::A,коймӧд,hirugarren
1739,dritter::A,trešais,hirugarren
1740,letzter::A,бӧръя,azken
1741,letzter::A,бӧръя,hondar
1742,letzter::A,beidzamais,azken
1743,letzter::A,beidzamais,hondar
1744,allein::ADV,ӧтка,bakarrik
1745,allein::ADV,viens pats,bakarrik
1746,auf einmal::ADV,ӧтпырйӧ,batera
1747,auf einmal::ADV,reizē,batera
1748,zusammen::ADV,тшӧтш,elkarrekin
1749,zusammen::ADV,kopā,elkarrekin
1750,zusammen::ADV,vienviet,elkarrekin
1751,lange::ADV,дыр,luzaro
1752,lange::ADV,ilgi,luzaro
1753,plötzlich::ADV,друг,bat-batean
1754,plötzlich::ADV,pēkšņi,bat-batean
1755,sofort::ADV,дзик пыр,berehala
1756,sofort::ADV,tūlīt,berehala
1757,später::ADV,сэсся,gero
1758,später::ADV,vēlāk,gero
1759,jetzt::ADV,ӧні,orain
1760,jetzt::ADV,tagad,orain
1761,heute::ADV,талун,gaur
1762,heute::ADV,šodien,gaur
1763,morgen::ADV,аски,bihar
1764,morgen::ADV,rīt,bihar
1765,bald::ADV,регыд,aurki
1766,bald::ADV,регыд,laster
1767,bald::ADV,drīz,aurki
1768,bald::ADV,drīz,laster
1769,dann::ADV,бӧрын,ondoren
1770,dann::ADV,бӧрти,ondoren
1771,dann::ADV,tad,ondoren
1772,gestern::ADV,тӧнлун,atzo
1773,gestern::ADV,vakar,atzo
1774,einst::ADV,ӧтчыд,antzina
1775,einst::ADV,ӧтпыр,antzina
1776,einst::ADV,citreiz,antzina
1777,damals::ADV,сэки,orduan
1778,damals::ADV,toreiz,orduan
1779,danach::ADV,сэсся,gerora
1780,danach::ADV,сэсся,ondoren
1781,danach::ADV,pēc tam,gerora
1782,danach::ADV,pēc tam,ondoren
1783,vorher::ADV,войдӧр,lehenago
1784,vorher::ADV,iepriekš,lehenago
1785,vorher::ADV,pirms tam,lehenago
1786,zuerst::ADV,войдӧр,aurrena
1787,zuerst::ADV,войдӧр,lehenbizi
1788,zuerst::ADV,vis'pirms,aurrena
1789,zuerst::ADV,vis'pirms,lehenbizi
1790,einmal::ADV,ӧтчыдысь,behin
1791,einmal::ADV,ӧтчыдысь,aldi bat
1792,einmal::ADV,reiz,behin
1793,einmal::ADV,reiz,aldi bat
1794,einmal::ADV,vienreiz,behin
1795,einmal::ADV,vienreiz,aldi bat
1796,manchmal::ADV,корсюрӧ,batzuetan
1797,manchmal::ADV,корсюрӧ,zenbaitetan
1798,manchmal::ADV,dažkārt,batzuetan
1799,manchmal::ADV,dažkārt,zenbaitetan
1800,oft::ADV,тшӧкыда,maiz
1801,oft::ADV,тшӧкыда,askotan
1802,oft::ADV,bieži,maiz
1803,oft::ADV,bieži,askotan
1804,immer::ADV,век,beti
1805,immer::ADV,allaž,beti
1806,immer::ADV,vien'mēr,beti
1807,niemals::ADV,оз некор,inoiz ez
1808,niemals::ADV,оз некор,sekula ez
1809,niemals::ADV,nemūžam,inoiz ez
1810,niemals::ADV,nemūžam,sekula ez
1811,hier::ADV,со,hemen
1812,hier::ADV,тонӧ,hemen
1813,hier::ADV,te,hemen
1814,hier::ADV,šeit,hemen
1815,hierhin::ADV,татчӧ,hona
1816,hierhin::ADV,талань,hona
1817,hierhin::ADV,šurp,hona
1818,hierhin::ADV,uz šejieni,hona
1819,von hier::ADV,тасянь,hemendik
1820,von hier::ADV,тасянь,honetatik
1821,von hier::ADV,no šejienes,hemendik
1822,von hier::ADV,no šejienes,honetatik
1823,dort::ADV,сэні,han
1824,dort::ADV,tur,han
1825,dorthin::ADV,сэтчӧ,hara
1826,dorthin::ADV,turp,hara
1827,dorthin::ADV,uz turieni,hara
1828,geradeaus::ADV,веськыда,artez
1829,geradeaus::ADV,taisni uz priekšu,artez
1830,vorwärts::ADV,водзӧ,aurrera
1831,vorwärts::ADV,uz priekšu,aurrera
1832,rückwärts::ADV,бӧрӧ,atzera
1833,rückwärts::ADV,бӧрӧ,atzerantz
1834,rückwärts::ADV,atmuguriski,atzera
1835,rückwärts::ADV,atmuguriski,atzerantz
1836,zurück::ADV,бӧр,atzera
1837,zurück::ADV,atpakāļ,atzera
1838,unten::ADV,улын,behean
1839,unten::ADV,уліын,behean
1840,unten::ADV,lejā,behean
1841,unten::ADV,apakšā,behean
1842,hinab::ADV,улӧ,behera
1843,hinab::ADV,улӧ,beherantz
1844,hinab::ADV,увлан,behera
1845,hinab::ADV,увлан,beherantz
1846,hinab::ADV,uz leju,behera
1847,hinab::ADV,uz leju,beherantz
1848,oben::ADV,вылын,goian
1849,oben::ADV,выліын,goian
1850,oben::ADV,virsū,goian
1851,hinauf::ADV,выліӧ,gora
1852,hinauf::ADV,выліӧ,gorantz
1853,hinauf::ADV,augšā,gora
1854,hinauf::ADV,augšā,gorantz
1855,hinauf::ADV,uz augšu,gora
1856,hinauf::ADV,uz augšu,gorantz
1857,überall::ADV,быдлаын,edonon
1858,überall::ADV,visur,edonon
1859,nicht::ADV,oз,ez
1860,nicht::ADV,ne,ez
1861,ein wenig::ADV,неуна,apur bat
1862,ein wenig::ADV,неуна,pixka bat
1863,ein wenig::ADV,drusku,apur bat
1864,ein wenig::ADV,drusku,pixka bat
1865,kaum::ADV,мырдэм,ozta
1866,kaum::ADV,мырдэм,nekez
1867,kaum::ADV,diezin vai,ozta
1868,kaum::ADV,diezin vai,nekez
1869,sehr::ADV,зэв,oso
1870,sehr::ADV,ļoti,oso
1871,sehr::ADV,gaužām,oso
1872,so::ADV,тадз,hala
1873,so::ADV,тадз,honela
1874,so::ADV,сідз,hala
1875,so::ADV,сідз,honela
1876,so::ADV,tā,hala
1877,so::ADV,tā,honela
1878,so::ADV,tik,hala
1879,so::ADV,tik,honela
1880,noch::ADV,на,oraindik
1881,noch::ADV,нӧшта,oraindik
1882,noch::ADV,vēl,oraindik
1883,nur::ADV,куш,bakarrik
1884,nur::ADV,сӧмын,bakarrik
1885,nur::ADV,vien,bakarrik
1886,nur::ADV,tikai,bakarrik
1887,schon::ADV,нин,ja
1888,schon::ADV,нин,jada
1889,schon::ADV,jau,ja
1890,schon::ADV,jau,jada
1891,wieder::ADV,бара,berriro
1892,wieder::ADV,atkal,berriro
1893,vergebens::ADV,весьшӧрӧ,alferrik
1894,vergebens::ADV,velti,alferrik
1895,vor::PRP,водзын,aurrean
1896,vor::PRP,priekš,aurrean
1897,hinter::PRP,бӧрнын,ostean
1898,hinter::PRP,бӧрнын,gibelean
1899,hinter::PRP,aiz,ostean
1900,hinter::PRP,aiz,gibelean
1901,unter::PRP,улын,pean
1902,unter::PRP,улын,azpian
1903,unter::PRP,zem,pean
1904,unter::PRP,zem,azpian
1905,durch::PRP,пыр,zehar
1906,durch::PRP,пырыс,zehar
1907,durch::PRP,caur,zehar
1908,durch::PRP,cauri,zehar
1909,neben::PRP,бердын,ondoan
1910,neben::PRP,бердын,aldamenean
1911,neben::PRP,līdzās,ondoan
1912,neben::PRP,līdzās,aldamenean
1913,zwischen::PRP,костын,artean
1914,zwischen::PRP,starp,artean
1915,wegen::PRP,вӧсна,-gatik
1916,wegen::PRP,pēc,-gatik
1917,dies::PRN,тайӧ,hau
1918,dies::PRN,šis,hau
1919,das::PRN,ciйö,hura
1920,das::PRN,tas,hura
1921,alles::PRN,став,dena
1922,alles::PRN,viss,dena
1923,ich::PRN,ме,ni
1924,ich::PRN,es,ni
1925,du::PRN,тэ,zu
1926,du::PRN,tu,zu
1927,er::PRN,сійӧ,bera
1928,er::PRN,viņš,bera
1929,wir::PRN,ми,gu
1930,wir::PRN,mēs,gu
1931,ihr::PRN,тi,zuek
1932,ihr::PRN,jūs,zuek
1933,sie::PRN,найö,berak
1934,sie::PRN,viņi,berak
1935,sie::PRN,viņas,berak
1936,was::FPRN,мый,zer
1937,was::FPRN,kas,zer
1938,wer::FPRN,код,nor
1939,wer::FPRN,kas,nor
1940,wo::FADV,кыті,non
1941,wo::FADV,kur,non
1942,wohin::FADV,кытчӧ,nora
1943,wohin::FADV,kurp,nora
1944,wohin::FADV,uz kurieni,nora
1945,wie::FADV,кыдзи,nola
1946,wie::FADV,кыдзи,zelan
1947,wie::FADV,kā,nola
1948,wie::FADV,kā,zelan
1949,warum::FADV,мыйла,zeren
1950,warum::FADV,мыйла,zergatik
1951,warum::FADV,kāpēc,zeren
1952,warum::FADV,kāpēc,zergatik
1953,wieviel::FNUM,кымын,zenbat
1954,wieviel::FNUM,cik,zenbat
1955,eins::NUM,ӧтик,bat
1956,eins::NUM,viens,bat
1957,zwei::NUM,кык,bi
1958,zwei::NUM,кык,biga
1959,zwei::NUM,divi,bi
1960,zwei::NUM,divi,biga
1961,drei::NUM,куим,hiru
1962,drei::NUM,trīs,hiru
1963,vier::NUM,нель,lau
1964,vier::NUM,četri,lau
1965,fünf::NUM,вит,bost
1966,fünf::NUM,pieci,bost
1967,sechs::NUM,квайт,sei
1968,sechs::NUM,seši,sei
1969,sieben::NUM,сизим,zazpi
1970,sieben::NUM,septiņi,zazpi
1971,acht::NUM,кӧкъямыс,zortzi
1972,acht::NUM,astoņi,zortzi
1973,neun::NUM,ӧкмыс,bederatzi
1974,neun::NUM,deviņi,bederatzi
1975,zehn::NUM,дас,hamar
1976,zehn::NUM,desmit,hamar
1977,elf::NUM,дас ӧтик,hamaika
1978,elf::NUM,vienpadsmit,hamaika
1979,zwölf::NUM,дас кык,hamabi
1980,zwölf::NUM,divpadsmit,hamabi
1981,zwanzig::NUM,кызь,hogei
1982,zwanzig::NUM,divdesmit,hogei
1983,dreißig::NUM,комын,hogeita hamar
1984,dreißig::NUM,trīsdesmit,hogeita hamar
1985,vierzig::NUM,нелямын,berrogei
1986,vierzig::NUM,četrdesmit,berrogei
1987,fünfzig::NUM,ветымын,berrogeita hamar
1988,fünfzig::NUM,piecdesmit,berrogeita hamar
1989,sechzig::NUM,квайтымын,hirurogei
1990,sechzig::NUM,sešdesmit,hirurogei
1991,siebzig::NUM,сизимдас,hirurogeita hamar
1992,siebzig::NUM,septiņdesmit,hirurogeita hamar
1993,achtzig::NUM,кӧкъямысдас,laurogei
1994,achtzig::NUM,astoņdesmit,laurogei
1995,neunzig::NUM,ӧкмысдас,laurogeita hamar
1996,neunzig::NUM,deviņdesmit,laurogeita hamar
1997,hundert::NUM,сё,ehun
1998,hundert::NUM,simt,ehun
1999,tausend::NUM,сюрс,mila
2000,tausend::NUM,tūkstoš,mila
2001,und::CNJ,и,eta
2002,und::CNJ,un,eta
2003,oder::CNJ,либӧ,edo
2004,oder::CNJ,jeb,edo
2005,stehen::V,сулавны,zutik egon
2006,stehen::V,stāvēt,zutik egon
2007,sitzen::V,пукавны,eserita egon
2008,sitzen::V,sēdēt,eserita egon
2009,liegen::V,куйлыны,etzan
2010,liegen::V,gulēt,etzan
2011,hängen::V,ӧшавны,eskegita egon
2012,hängen::V,ӧшавны,zintzilik egon
2013,hängen::V,karāties,eskegita egon
2014,hängen::V,karāties,zintzilik egon
2015,werden::V,лоны,bihurtu
2016,werden::V,лоны,bilakatu
2017,werden::V,tapt,bihurtu
2018,werden::V,tapt,bilakatu
2019,passieren::V,лоны,pasatu
2020,passieren::V,лоны,gertatu
2021,passieren::V,notikt,pasatu
2022,passieren::V,notikt,gertatu
2023,beginnen::V,кутчысьны,hasi
2024,beginnen::V,кутны,hasi
2025,beginnen::V,sākties,hasi
2026,enden::V,помасьны,bukatu
2027,enden::V,beigties,bukatu
2028,wechseln::V,вежсьыны,aldatu
2029,wechseln::V,mainīties,aldatu
2030,aufgehen[Sonne]::V,петны,ilki
2031,aufgehen[Sonne]::V,петны,sortu
2032,aufgehen[Sonne]::V,lēkt,ilki
2033,aufgehen[Sonne]::V,lēkt,sortu
2034,aufgehen[Sonne]::V,uzlēkt,ilki
2035,aufgehen[Sonne]::V,uzlēkt,sortu
2036,untergehen[Sonne]::V,пуксьыны,sartu
2037,untergehen[Sonne]::V,noiet,sartu
2038,untergehen[Sonne]::V,rietēt,sartu
2039,scheinen[Sonne]::V,югъявны,eguzkia egon
2040,scheinen[Sonne]::V,югвидзны,eguzkia egon
2041,scheinen[Sonne]::V,spīdēt,eguzkia egon
2042,donnern::V,гымавны,trumoia jo
2043,donnern::V,dārdēt,trumoia jo
2044,wehen::V,пӧльтны,haizea ibili
2045,wehen::V,pūst,haizea ibili
2046,strömen::V,киссьыны,zorrotadaka isuri
2047,strömen::V,līt,zorrotadaka isuri
2048,strömen::V,plūst,zorrotadaka isuri
2049,fließen::V,визувтны,isuri
2050,fließen::V,tecēt,isuri
2051,sich drehen::V,бергавны,biratu
2052,sich drehen::V,grozīties,biratu
2053,schwanken::V,легны,zabuka ibili
2054,schwanken::V,лайкъявны,zabuka ibili
2055,schwanken::V,līgoties,zabuka ibili
2056,schwanken::V,grīļoties,zabuka ibili
2057,schwingen::V,лайкъявны,kulunkatu
2058,schwingen::V,люллявны,kulunkatu
2059,schwingen::V,vēzēties,kulunkatu
2060,fallen::V,усьны,erori
2061,fallen::V,krist,erori
2062,brennen::V,сотчыны,sutan egon
2063,brennen::V,degt,sutan egon
2064,rauchen::V,тшынӧдны,kea bota
2065,rauchen::V,dūmot,kea bota
2066,regnen::V,зэрны,euria ari izan
2067,regnen::V,līt,euria ari izan
2068,gefrieren::V,кынмыны,izoztu
2069,gefrieren::V,кынмыны,hormatu
2070,gefrieren::V,sasalt,izoztu
2071,gefrieren::V,sasalt,hormatu
2072,tauen::V,сывны,gesaldu
2073,tauen::V,kust,gesaldu
2074,schmelzen::V,сывны,urtu
2075,schmelzen::V,kust,urtu
2076,schmelzen::V,nokust,urtu
2077,trocknen::V,косьмыны,idortu
2078,trocknen::V,косьмыны,lehortu
2079,trocknen::V,žūt,idortu
2080,trocknen::V,žūt,lehortu
2081,trocknen::V,kaltēties,idortu
2082,trocknen::V,kaltēties,lehortu
2083,sieden::V,пуны,irakin
2084,sieden::V,virt,irakin
2085,sieden::V,vārīties,irakin
2086,faulen::V,сісьмыны,hirotu
2087,faulen::V,сісьмыны,usteldu
2088,faulen::V,pūt,hirotu
2089,faulen::V,pūt,usteldu
2090,faulen::V,trudēt,hirotu
2091,faulen::V,trudēt,usteldu
2092,verfaulen::V,сісьмыны,hirotu
2093,verfaulen::V,сісьмыны,usteldu
2094,verfaulen::V,sapūt,hirotu
2095,verfaulen::V,sapūt,usteldu
2096,verfaulen::V,satrūdēt,hirotu
2097,verfaulen::V,satrūdēt,usteldu
2098,reißen::V,орны,eten
2099,reißen::V,орны,tarrat egin
2100,reißen::V,plīst,eten
2101,reißen::V,plīst,tarrat egin
2102,reißen::V,satrūkt,eten
2103,reißen::V,satrūkt,tarrat egin
2104,versinken::V,вӧйны,urperatu
2105,versinken::V,grimt,urperatu
2106,versinken::V,nogrimt,urperatu
2107,vergehen::V,кольны,iragan
2108,vergehen::V,ордйыны,iragan
2109,vergehen::V,paiet,iragan
2110,erscheinen::V,петкӧдчыны,agertu
2111,erscheinen::V,parādīties,agertu
2112,verschwinden::V,бырны,desagertu
2113,verschwinden::V,nozust,desagertu
2114,sinken::V,вӧйны,beheititu
2115,sinken::V,kristies,beheititu
2116,abnehmen::V,чинны,gutxitu
2117,abnehmen::V,чинны,beheratu
2118,abnehmen::V,noplakt,gutxitu
2119,abnehmen::V,noplakt,beheratu
2120,abnehmen::V,mazināties,gutxitu
2121,abnehmen::V,mazināties,beheratu
2122,zunehmen::V,содны,gora egin
2123,zunehmen::V,ыдждыны,gora egin
2124,zunehmen::V,pieaugt,gora egin
2125,zunehmen::V,pieņemties,gora egin
2126,steigen::V,лыбны,igo
2127,steigen::V,kāpt,igo
2128,wachsen::V,быдмыны,hazi
2129,wachsen::V,augt,hazi
2130,glänzen::V,югъявны,distiratu
2131,glänzen::V,дзирдавны,distiratu
2132,glänzen::V,zaigot,distiratu
2133,glänzen::V,laistīties,distiratu
2134,funkeln::V,югъявны,izarniatu
2135,funkeln::V,дзирдавны,izarniatu
2136,funkeln::V,mirdzēt,izarniatu
2137,funkeln::V,dzirkstēt,izarniatu
2138,lärmen::V,жувгыны,zarata atera
2139,lärmen::V,ыугыны,zarata atera
2140,lärmen::V,шумитны,zarata atera
2141,lärmen::V,ālēties,zarata atera
2142,lärmen::V,trokšņot,zarata atera
2143,läuten::V,жургыны,jo
2144,läuten::V,жургыны,hots egin
2145,läuten::V,zvanīt,jo
2146,läuten::V,zvanīt,hots egin
2147,klingeln::V,звӧнитны,txirrina jo
2148,klingeln::V,zvanīt,txirrina jo
2149,klirren::V,гольскöдчыны,tintin egin
2150,klirren::V,tinkšķēt,tintin egin
2151,klirren::V,džinkstēt,tintin egin
2152,brausen::V,буавны,marru egin
2153,brausen::V,krākt,marru egin
2154,brausen::V,brāzmot,marru egin
2155,rauschen::V,кышакывны,fir-fir egin
2156,rauschen::V,šalkt,fir-fir egin
2157,klingen::V,шыавны,soinu egin
2158,klingen::V,юргыны,soinu egin
2159,klingen::V,skanēt,soinu egin
2160,klingen::V,izklausīties,soinu egin
2161,bellen::V,увтны,zaunkatu
2162,bellen::V,riet,zaunkatu
2163,heulen::V,омлявны,ulu egin
2164,heulen::V,омлявны,uhuri egin
2165,heulen::V,вурзавны,ulu egin
2166,heulen::V,вурзавны,uhuri egin
2167,heulen::V,kaukt,ulu egin
2168,heulen::V,kaukt,uhuri egin
2169,heulen::V,gaudot,ulu egin
2170,heulen::V,gaudot,uhuri egin
2171,blasen::V,пӧльтны,ufa egin
2172,blasen::V,пӧльтны,putz egin
2173,blasen::V,pūst,ufa egin
2174,blasen::V,pūst,putz egin
2175,pfeifen::V,шутьлявны,txistu egin
2176,pfeifen::V,svilpt,txistu egin
2177,pfeifen::V,svilpot,txistu egin
2178,schreien::V,горзыны,oihu egin
2179,schreien::V,горзыны,garrasi egin
2180,schreien::V,brēkt,oihu egin
2181,schreien::V,brēkt,garrasi egin
2182,schreien::V,kliegt,oihu egin
2183,schreien::V,kliegt,garrasi egin
2184,stöhnen::V,ымзыны,intziri egin
2185,stöhnen::V,vaidēt,intziri egin
2186,zittern::V,тіравны,ikara egin
2187,zittern::V,тіравны,dar-dar egin
2188,zittern::V,drebēt,ikara egin
2189,zittern::V,drebēt,dar-dar egin
2190,leben::V,овны,bizi izan
2191,leben::V,dzīvot,bizi izan
2192,geboren werden::V,чужны,jaio
2193,geboren werden::V,dzimt,jaio
2194,atmen::V,кашкыны,hats egin
2195,atmen::V,кашкыны,arnasa egin
2196,atmen::V,пошиктыны,hats egin
2197,atmen::V,пошиктыны,arnasa egin
2198,atmen::V,elpot,hats egin
2199,atmen::V,elpot,arnasa egin
2200,trinken::V,юны,edan
2201,trinken::V,dzert,edan
2202,essen::V,сёйны,jan
2203,essen::V,ēst,jan
2204,schlucken::V,ньылавны,irentsi
2205,schlucken::V,rīt,irentsi
2206,müde werden::V,мудзны,unatu
2207,müde werden::V,мудзны,nekatu
2208,müde werden::V,nokust,unatu
2209,müde werden::V,nokust,nekatu
2210,einschlafen::V,ланьтны,lokartu
2211,einschlafen::V,унмовсьны,lokartu
2212,einschlafen::V,iemigt,lokartu
2213,einschlafen::V,aizmigt,lokartu
2214,schlafen::V,узьны,lo egin
2215,schlafen::V,gulēt,lo egin
2216,aufwachen::V,садьмыны,esnatu
2217,aufwachen::V,садьмыны,atzarri
2218,aufwachen::V,mosties,esnatu
2219,aufwachen::V,mosties,atzarri
2220,aufstehen::V,чеччыны,jaiki
2221,aufstehen::V,celties,jaiki
2222,sich erholen::V,шойччыны,atseden egin
2223,sich erholen::V,atžirgt,atseden egin
2224,sich erholen::V,atpūsties,atseden egin
2225,krank werden::V,висьмыны,gaixotu
2226,krank werden::V,sasirgt,gaixotu
2227,krank sein::V,висьны,eri izan
2228,krank sein::V,висьны,gaixo izan
2229,krank sein::V,slimot,eri izan
2230,krank sein::V,slimot,gaixo izan
2231,schmerzen::V,висьны,min egin
2232,schmerzen::V,sāpēt,min egin
2233,schmerzen::V,smelgt,min egin
2234,husten::V,кызны,eztul egin
2235,husten::V,klepot,eztul egin
2236,genesen::V,бурдны,osatu
2237,genesen::V,veseļoties,osatu
2238,sterben::V,кувны,hil
2239,sterben::V,кувны,zendu
2240,sterben::V,mirt,hil
2241,sterben::V,mirt,zendu
2242,sterben::V,nomirt,hil
2243,sterben::V,nomirt,zendu
2244,umkommen::V,кувны,istripuz hil
2245,umkommen::V,apsprāgt,istripuz hil
2246,umkommen::V,aiziet bojā,istripuz hil
2247,sich bewegen::V,вӧрзьыны,higitu
2248,sich bewegen::V,virzīties,higitu
2249,sich rühren::V,вӧрны,zirkin egin
2250,sich rühren::V,вӧрӧдчыны,zirkin egin
2251,sich rühren::V,sagrozīties,zirkin egin
2252,sich erheben::V,сувтны,zutitu
2253,sich erheben::V,сувтны,altxatu
2254,sich erheben::V,piecelties,zutitu
2255,sich erheben::V,piecelties,altxatu
2256,sich setzen::V,пуксьыны,eseri
2257,sich setzen::V,пуксьыны,jesarri
2258,sich setzen::V,sēsties,eseri
2259,sich setzen::V,sēsties,jesarri
2260,hinfallen::V,усьны,erori
2261,hinfallen::V,sabirt,erori
2262,hinfallen::V,pakrist,erori
2263,laufen::V,мyнны,ibili
2264,laufen::V,iet,ibili
2265,laufen::V,skraidīt,ibili
2266,schreiten::V,восьлавны,oinkatu
2267,schreiten::V,soļot,oinkatu
2268,spazierengehen::V,гуляйтны,paseatu
2269,spazierengehen::V,гуляйтны,ostera bat egin
2270,spazierengehen::V,staigāt,paseatu
2271,spazierengehen::V,staigāt,ostera bat egin
2272,spazierengehen::V,pastaigāties,paseatu
2273,spazierengehen::V,pastaigāties,ostera bat egin
