,Concept_ID,ka,ro
1427,reden::V,საუბრობს,discuta
1428,sich unterhalten::V,ბაასობს,conversa
1429,sich unterhalten::V,ბაასობს,sta de vorbă
1430,sich unterhalten::V,მუსაიფობს,conversa
1431,sich unterhalten::V,მუსაიფობს,sta de vorbă
1432,fragen::V,ჰკითხავს,întreba
1433,bitten::V,სთხოვს,ruga
1434,erzählen::V,მოუთხრობს,spune
1435,erzählen::V,მოუთხრობს,povesti
1436,mitteilen::V,აუწყებს,comunica
1437,mitteilen::V,აუწყებს,înștiința
1438,mitteilen::V,აცნობებს,comunica
1439,mitteilen::V,აცნობებს,înștiința
1440,nennen::V,უწოდებს,numi
1441,nennen::V,უწოდებს,chema
1442,rufen::V,დაუძახებს,chema
1443,prahlen::V,ტრაბახობს,se făli
1444,übersetzen::V,გადათარგმნის,traduce
1445,denken::V,ფიქრობს,gândi
1446,denken::V,აზროვნებს,gândi
1447,glauben::V,სჯერა,crede
1448,bemerken::V,შენიშვნავს,observa
1449,erkennen::V,გამოიცნობს,cunoaște
1450,erkennen::V,გამოიცნობს,recunoaște
1451,begreifen::V,გაიგებს,pricepe
1452,begreifen::V,გაიგებს,înțelege
1453,verstehen::V,გაიგონებს,înțelege
1454,lernen::V,ისწავლის,învăța
1455,wissen::V,ეცოდინება,ști
1456,sich erinnern an::V,მოიგონებს,a-și aminti de
1457,sich erinnern an::V,გაიხსენებს,a-și aminti de
1458,vergessen::V,ივიწყებს,uita
1459,messen::V,ზომავს,măsura
1460,zählen::V,ითვლის,număra
1461,rechnen::V,გაიანგარიშებს,calcula
1462,lesen::V,კითხულობს,citi
1463,malen::V,ხატავს,picta
1464,zeichnen::V,ხაზავს,desena
1465,schreiben::V,დაწერს,scrie
1466,besitzen::V,ექნება,avea
1467,besitzen::V,ექნება,poseda
1468,kaufen::V,ყიდულობს,cumpăra
1469,verkaufen::V,გაყიდის,vinde
1470,bezahlen::V,გადაიხდის,plăti
1471,bezahlen::V,გადაიხდის,achita
1472,zahlen::V,გადაიხდის,plăti
1473,beherrschen::V,ფლობს,stăpâni
1474,ertragen::V,მოითმენს,răbda
1475,ertragen::V,მოითმენს,suporta
