,Concept_ID,mn,mrj
1384,stören::V,саад болох,ӓрештӹлӓш
1385,belästigen::V,зовоох,кӓньӹсӹрлӓндӓрӓш
1386,belästigen::V,зовоох,шытырланыкташ
1387,belästigen::V,амраахгүй байх,кӓньӹсӹрлӓндӓрӓш
1388,belästigen::V,амраахгүй байх,шытырланыкташ
1389,verbergen::V,нуух,шӹлтӓш
1390,verbergen::V,далдлах,шӹлтӓш
1391,täuschen::V,мэхлэх,алталаш
1392,täuschen::V,мэхлэх,аталаш
1393,betrügen::V,хуурах,мошеньӹчӓйӓш
1394,töten::V,алах,пуштын шуаш
1395,wohnen::V,суух,ӹлӓш
1396,wohnen::V,амьдрах,ӹлӓш
1397,arbeiten::V,ажиллах,пӓшӓлӓш
1398,arbeiten::V,ажиллах,ровотаяш
1399,arbeiten::V,хөдөлмөрлөх,пӓшӓлӓш
1400,arbeiten::V,хөдөлмөрлөх,ровотаяш
1401,sammeln::V,түүх,погаш
1402,sammeln::V,хураах,погаш
1403,pflücken::V,түүх,кӹрӓш
1404,jagen::V,агнах,охотничӓйӓш
1405,jagen::V,гөрөөлөх,охотничӓйӓш
1406,fischen::V,загасчлах,кол кычаш
1407,fischen::V,загас барих,кол кычаш
1408,fassen::V,барих,кычаш
1409,hüten::V,маллах,кӹтӓш
1410,hüten::V,хариулах,кӹтӓш
1411,treiben::V,туух,шуруяш
1412,anbinden::V,уях,ялшташ
1413,anbinden::V,уях,ялышташ
1414,füttern::V,тэжээх,пукшаш
1415,melken::V,саах,шыпшылаш
1416,hacken::V,цавчих,роаш
1417,gießen::V,услах,шӓвӓш
1418,reifen::V,боловсрох,кӱӓш
1419,reifen::V,боловсрох,поспейӓш
1420,zubereiten::V,бэлдэх,йӓмдӹлӓш
1421,kochen::V,чанах,шолташ
1422,backen::V,жигнэх,кӱктӓш
1423,braten::V,шарах,жӓрӓш
1424,braten::V,хайрах,жӓрӓш
1425,umrühren::V,хутгах,намалаш
1426,stricken::V,нэхэх,пидӓш
1427,stricken::V,сүлжих,пидӓш
1428,nähen::V,оёх,ыргаш
1429,färben::V,будах,пидӓш
1430,reinigen::V,арилгах,чиӓлтӓш
1431,reinigen::V,цэвэрлэх,чиӓлтӓш
1432,waschen::V,угаах,мышкаш
1433,abwischen::V,арчих,ӹштӓш
1434,spülen::V,зайлах,шӱӓлтӓш
1435,fegen::V,хамах,ӹштӓш
1436,fegen::V,шүүрдэх,ӹштӓш
1437,kehren::V,шүүрдэх,ӹштӓш
1438,kehren::V,туужуудах,ӹштӓш
1439,baden::V,усанд орох,нӱштӹлӓш
1440,sich waschen::V,биеэ угаах,мышкылташ
1441,ausziehen::V,тайлах,кыдашаш
1442,anziehen::V,өмсөх,чиӓш
1443,sich anziehen::V,хувцаслах,чиӓш
1444,kämmen::V,самнах,шерӓш
1445,schmücken::V,гоёх,цеверемдӓш
1446,schmücken::V,чимэх,цеверемдӓш
1447,sagen::V,гэх,манаш
1448,sagen::V,гэх,келесӓш
1449,sagen::V,хэлэх,манаш
1450,sagen::V,хэлэх,келесӓш
1451,sprechen::V,ярих,манаш
1452,sprechen::V,өгүүлэх,манаш
1453,reden::V,хэлэх,шайышташ
1454,reden::V,хөөрөлдөх,шайышташ
1455,sich unterhalten::V,ярилцах,хытыраш
1456,sich unterhalten::V,ярилцах,хытыргаш
1457,fragen::V,асуух,ядаш
1458,bitten::V,гуйх,ядаш
1459,erzählen::V,өгүүлэх,келесӓш
1460,mitteilen::V,дуулгах,попаш
1461,mitteilen::V,дуулгах,увертӓш
1462,mitteilen::V,дуулгах,увертӓрӓш
1463,mitteilen::V,мэдээлэх,попаш
1464,mitteilen::V,мэдээлэх,увертӓш
1465,mitteilen::V,мэдээлэх,увертӓрӓш
1466,nennen::V,нэрлэх,лӹмдӓш
1467,rufen::V,дуудах,ӱжӓш
1468,prahlen::V,бардах,хайзаш
1469,prahlen::V,бардах,шаргаланаш
1470,prahlen::V,сайрхах,хайзаш
1471,prahlen::V,сайрхах,шаргаланаш
1472,übersetzen::V,орчуулах,вашташ
1473,denken::V,санах,машанаш
1474,glauben::V,итгэх,ӹнянӓш
1475,bemerken::V,ажих,цаклаш
1476,bemerken::V,ажиглах,цаклаш
1477,erkennen::V,таних,пӓлӓш
1478,begreifen::V,ойлгох,ынгылаш
1479,verstehen::V,мэдэж авах,ынгылаш
1480,lernen::V,сурах,тыменяш
1481,wissen::V,мэдэх,пӓлӓш
1482,sich erinnern an::V,дурсах,ышештӓрӓш
1483,vergessen::V,мартах,монден кодаш
1484,messen::V,хэмжих,висӓш
1485,zählen::V,тоолох,шотаяш
1486,rechnen::V,тооцоох,шотаяш
1487,lesen::V,унших,лыдаш
1488,malen::V,зурах,рисуяш
1489,zeichnen::V,дүрслэн бичих,ыдырка́лаш
1490,schreiben::V,бичих,вазаш
1491,besitzen::V,эзэмших,кы́чаш
1492,kaufen::V,худалдан авах,нӓлӓш
1493,verkaufen::V,худалдах,выжалаш
1494,bezahlen::V,төлөх,тӱлӓш
1495,zahlen::V,төлөх,тӱлӓш
1496,beherrschen::V,эзэмших,кы́чаш
1497,ertragen::V,тэсэх,цӹтӓш
