,Concept_ID,lt,se
5202,dorthin::ADV,ten link,dåhku
5203,dorthin::ADV,ten link,dohko
5204,dorthin::ADV,ten link,diehko
5205,dorthin::ADV,ten link,tuohu
5206,dorthin::ADV,ten link,tok
5207,dorthin::ADV,ten link,tok-aa
5208,dorthin::ADV,ten link,то̄гэ
5209,geradeaus::ADV,tiesiai,njuolgga
5210,geradeaus::ADV,tiesiai,njuolga
5211,geradeaus::ADV,tiesiai,njuol'gist
5212,geradeaus::ADV,tiesiai,vuoi'gist
5213,geradeaus::ADV,tiesiai,vui´jǧǧest
5214,geradeaus::ADV,tiesiai,вӯййкесьт
5215,vorwärts::ADV,pirmyn,fraamme
5216,vorwärts::ADV,pirmyn,åvddån
5217,vorwärts::ADV,pirmyn,ovddas
5218,vorwärts::ADV,pirmyn,oovdâs
5219,vorwärts::ADV,pirmyn,ooudâs
5220,vorwärts::ADV,pirmyn,ooudårra
5221,vorwärts::ADV,pirmyn,эвтэс
5222,rückwärts::ADV,atbulai,mænngese
5223,rückwärts::ADV,atbulai,ruoptobadáj
5224,rückwärts::ADV,atbulai,maŋás
5225,rückwärts::ADV,atbulai,majaskulij
5226,rückwärts::ADV,atbulai,mââjas
5227,rückwärts::ADV,atbulai,mâ´ŋŋla
5228,rückwärts::ADV,atbulai,мо̄а̄з
5229,rückwärts::ADV,atbulai,мо̄а̄ст
5230,zurück::ADV,atgal,bååstede
5231,zurück::ADV,atgal,ruoptus
5232,zurück::ADV,atgal,maŋus
5233,zurück::ADV,atgal,ruoktot
5234,zurück::ADV,atgal,maassâd
5235,zurück::ADV,atgal,vä´st
5236,zurück::ADV,atgal,mååusat
5237,zurück::ADV,atgal,мо̄а̄з
5238,zurück::ADV,atgal,мо̄а̄ст
5239,unten::ADV,žemai,vuelnie
5240,unten::ADV,žemai,vuollen
5241,unten::ADV,žemai,vuollin
5242,unten::ADV,žemai,vyellin
5243,unten::ADV,žemai,vue´llen
5244,unten::ADV,žemai,вӯлльн
5245,unten::ADV,apačioje,vuelnie
5246,unten::ADV,apačioje,vuollen
5247,unten::ADV,apačioje,vuollin
5248,unten::ADV,apačioje,vyellin
5249,unten::ADV,apačioje,vue´llen
5250,unten::ADV,apačioje,вӯлльн
5251,hinab::ADV,žemyn,våålese
5252,hinab::ADV,žemyn,vuolus
5253,hinab::ADV,žemyn,vulos
5254,hinab::ADV,žemyn,vuá'lás
5255,hinab::ADV,žemyn,vuâlas
5256,hinab::ADV,žemyn,валас
5257,oben::ADV,viršuj,bijjene
5258,oben::ADV,viršuj,baddjen
5259,oben::ADV,viršuj,badjin
5260,oben::ADV,viršuj,paijeen
5261,oben::ADV,viršuj,pâ´jjen
5262,oben::ADV,viršuj,tunââ´lmest
5263,oben::ADV,viršuj,пайенҍ
5264,hinauf::ADV,aukštyn,bæjjese
5265,hinauf::ADV,aukštyn,bajás
5266,hinauf::ADV,aukštyn,bajás
5267,hinauf::ADV,aukštyn,pajas
5268,hinauf::ADV,aukštyn,pââjas
5269,hinauf::ADV,aukštyn,пайяс
5270,hinauf::ADV,į viršų,bæjjese
5271,hinauf::ADV,į viršų,bajás
5272,hinauf::ADV,į viršų,bajás
5273,hinauf::ADV,į viršų,pajas
5274,hinauf::ADV,į viršų,pââjas
5275,hinauf::ADV,į viršų,пайяс
5276,überall::ADV,visur,gaajhkene lehkesne
5277,überall::ADV,visur,juohkka sajen
5278,überall::ADV,visur,juohke sajis
5279,überall::ADV,visur,jya'hisaajeest
5280,überall::ADV,visur,vee´zz
5281,überall::ADV,visur,pukvee´zz
5282,überall::ADV,visur,пугквесь
5283,nicht::ADV,ne,ij
5284,nicht::ADV,ne,ij
5285,nicht::ADV,ne,ii
5286,nicht::ADV,ne,ij
5287,nicht::ADV,ne,ij
5288,nicht::ADV,ne,эйй
5289,ein wenig::ADV,truputį,ånnetje
5290,ein wenig::ADV,truputį,ahtjetje
5291,ein wenig::ADV,truputį,binná
5292,ein wenig::ADV,truputį,veahá
5293,ein wenig::ADV,truputį,ucánjii
5294,ein wenig::ADV,truputį,occanj
5295,ein wenig::ADV,truputį,simmna
5296,ein wenig::ADV,truputį,сада
5297,ein wenig::ADV,truputį,садаматта
5298,kaum::ADV,vos,jallan
5299,kaum::ADV,vos,vánet
5300,kaum::ADV,vos,báljo
5301,kaum::ADV,vos,illá
5302,kaum::ADV,vos,illvaa
5303,kaum::ADV,vos,мале
5304,kaum::ADV,vos,элэлэ
5305,sehr::ADV,labai,sagk
5306,sehr::ADV,labai,riek
5307,sehr::ADV,labai,sieldes
5308,sehr::ADV,labai,hui
5309,sehr::ADV,labai,ollu
5310,sehr::ADV,labai,čuuvtij
5311,sehr::ADV,labai,sami
5312,sehr::ADV,labai,čuu´t
5313,sehr::ADV,labai,пэре
5314,sehr::ADV,labai,чофта
5315,sehr::ADV,baisiai,sagk
5316,sehr::ADV,baisiai,riek
5317,sehr::ADV,baisiai,sieldes
5318,sehr::ADV,baisiai,hui
5319,sehr::ADV,baisiai,ollu
5320,sehr::ADV,baisiai,čuuvtij
5321,sehr::ADV,baisiai,sami
5322,sehr::ADV,baisiai,čuu´t
5323,sehr::ADV,baisiai,пэре
5324,sehr::ADV,baisiai,чофта
5325,so::ADV,taip,numhtie
5326,so::ADV,taip,nav
5327,so::ADV,taip,nuov
5328,so::ADV,taip,nåv
5329,so::ADV,taip,nu
5330,so::ADV,taip,näävt
5331,so::ADV,taip,de
5332,so::ADV,taip,nu´t
5333,so::ADV,taip,nääi´t
5334,so::ADV,taip,те̄льнэ
5335,noch::ADV,dar,annje
5336,noch::ADV,dar,ájn
5337,noch::ADV,dar,vilá
5338,noch::ADV,dar,ain
5339,noch::ADV,dar,vela
5340,noch::ADV,dar,võl
5341,noch::ADV,dar,veâl
5342,noch::ADV,dar,вя̄л
5343,nur::ADV,tik,ajve
5344,nur::ADV,tik,barre
5345,nur::ADV,tik,dåssjå
5346,nur::ADV,tik,dušše
5347,nur::ADV,tik,váá
5348,nur::ADV,tik,pâi
5349,nur::ADV,tik,leša
5350,nur::ADV,tik,tåå´lǩ
5351,nur::ADV,tik,лэша
5352,nur::ADV,tik,лышшэ
5353,nur::ADV,vien,ajve
5354,nur::ADV,vien,barre
5355,nur::ADV,vien,dåssjå
5356,nur::ADV,vien,dušše
5357,nur::ADV,vien,váá
5358,nur::ADV,vien,pâi
5359,nur::ADV,vien,leša
5360,nur::ADV,vien,tåå´lǩ
5361,nur::ADV,vien,лэша
5362,nur::ADV,vien,лышшэ
5363,schon::ADV,jau,joe
5364,schon::ADV,jau,juo
5365,schon::ADV,jau,juo
5366,schon::ADV,jau,juo
5367,schon::ADV,jau,ju´n
5368,schon::ADV,jau,ё
5369,wieder::ADV,vėl,vihth
5370,wieder::ADV,vėl,aajmoen
5371,wieder::ADV,vėl,vas
5372,wieder::ADV,vėl,ådåsis
5373,wieder::ADV,vėl,fas
5374,wieder::ADV,vėl,vuot
5375,wieder::ADV,vėl,vest
5376,wieder::ADV,vėl,däs
5377,wieder::ADV,vėl,e´pet
5378,wieder::ADV,vėl,аввта
5379,wieder::ADV,vėl,о̄дтсэ
5380,wieder::ADV,iš naujo,vihth
5381,wieder::ADV,iš naujo,aajmoen
5382,wieder::ADV,iš naujo,vas
5383,wieder::ADV,iš naujo,ådåsis
5384,wieder::ADV,iš naujo,fas
5385,wieder::ADV,iš naujo,vuot
5386,wieder::ADV,iš naujo,vest
5387,wieder::ADV,iš naujo,däs
5388,wieder::ADV,iš naujo,e´pet
5389,wieder::ADV,iš naujo,аввта
5390,wieder::ADV,iš naujo,о̄дтсэ
5391,vergebens::ADV,veltui,dåssjåj
5392,vergebens::ADV,veltui,duššás
5393,vergebens::ADV,veltui,tušás
5394,vergebens::ADV,veltui,jääutai
5395,vergebens::ADV,veltui,пусьтэльт
5396,vergebens::ADV,bergždžiai,dåssjåj
5397,vergebens::ADV,bergždžiai,duššás
5398,vergebens::ADV,bergždžiai,tušás
5399,vergebens::ADV,bergždžiai,jääutai
5400,vergebens::ADV,bergždžiai,пусьтэльт
5401,vor::PRP,prieš,åvteste
5402,vor::PRP,prieš,ålggolin
5403,vor::PRP,prieš,ovddas
5404,vor::PRP,prieš,oovdâst
5405,vor::PRP,prieš,ooudâst
5406,vor::PRP,prieš,авьтэмьбе̄лльт
5407,hinter::PRP,už,duekesne
5408,hinter::PRP,už,duogen
5409,hinter::PRP,už,maŋŋelin
5410,hinter::PRP,už,maŋil
5411,hinter::PRP,už,duogás
5412,hinter::PRP,už,tyeḥin
5413,hinter::PRP,už,tue´ǩǩen
5414,hinter::PRP,už,маӈельт
5415,unter::PRP,po,nuelesne
5416,unter::PRP,po,vuolen
5417,unter::PRP,po,vuolde
5418,unter::PRP,po,vyel'ni
5419,unter::PRP,po,vue´llen
5420,unter::PRP,po,вӯлльнҍ
5421,durch::PRP,pro,vieken
5422,durch::PRP,pro,tjadá
5423,durch::PRP,pro,-rájge
5424,durch::PRP,pro,čađa
5425,durch::PRP,pro,čoođâ
5426,durch::PRP,pro,čõõđ
5427,durch::PRP,pro,pääi´ǩ
5428,durch::PRP,pro,че̄д
5429,durch::PRP,per,vieken
5430,durch::PRP,per,tjadá
5431,durch::PRP,per,-rájge
5432,durch::PRP,per,čađa
5433,durch::PRP,per,čoođâ
5434,durch::PRP,per,čõõđ
5435,durch::PRP,per,pääi´ǩ
5436,durch::PRP,per,че̄д
5437,neben::PRP,prie,baaltese
5438,neben::PRP,prie,báldan
5439,neben::PRP,prie,bálddas
5440,neben::PRP,prie,paaldâst
5441,neben::PRP,prie,paaldâst
5442,neben::PRP,prie,поалльтэ
5443,neben::PRP,šalia,baaltese
5444,neben::PRP,šalia,báldan
5445,neben::PRP,šalia,bálddas
5446,neben::PRP,šalia,paaldâst
5447,neben::PRP,šalia,paaldâst
5448,neben::PRP,šalia,поалльтэ
5449,zwischen::PRP,tarp,gaskesne
5450,zwischen::PRP,tarp,gasska
5451,zwischen::PRP,tarp,gaskkas
5452,zwischen::PRP,tarp,kooskâst
5453,zwischen::PRP,tarp,kâskka
5454,zwischen::PRP,tarp,кэскэсьт
5455,zwischen::PRP,tarp,кэ̄скэль
5456,wegen::PRP,dėl,dïete
5457,wegen::PRP,dėl,gaevhtieh
5458,wegen::PRP,dėl,diehti
5459,wegen::PRP,dėl,dihte
5460,wegen::PRP,dėl,geažil
5461,wegen::PRP,dėl,tet
5462,wegen::PRP,dėl,diõtt
5463,wegen::PRP,dėl,ǩeäč'ča
5464,wegen::PRP,dėl,гуэйке
5465,wegen::PRP,dėlei,dïete
5466,wegen::PRP,dėlei,gaevhtieh
5467,wegen::PRP,dėlei,diehti
5468,wegen::PRP,dėlei,dihte
5469,wegen::PRP,dėlei,geažil
5470,wegen::PRP,dėlei,tet
5471,wegen::PRP,dėlei,diõtt
5472,wegen::PRP,dėlei,ǩeäč'ča
5473,wegen::PRP,dėlei,гуэйке
5474,dies::PRN,šis,dihte
5475,dies::PRN,šis,dát
5476,dies::PRN,šis,dát
5477,dies::PRN,šis,táát
5478,dies::PRN,šis,tät
5479,dies::PRN,šis,tiett-aa
5480,dies::PRN,šis,тэдт
5481,dies::PRN,šitas,dihte
5482,dies::PRN,šitas,dát
5483,dies::PRN,šitas,dát
5484,dies::PRN,šitas,táát
5485,dies::PRN,šitas,tät
5486,dies::PRN,šitas,tiett-aa
5487,dies::PRN,šitas,тэдт
5488,das::PRN,tat,dohte
5489,das::PRN,tat,dat
5490,das::PRN,tat,dat
5491,das::PRN,tat,tot
5492,das::PRN,tat,tõt
5493,das::PRN,tat,тудт
5494,alles::PRN,visas,gaajhke
5495,alles::PRN,visas,gájkka
5496,alles::PRN,visas,buot
5497,alles::PRN,visas,puoh
5498,alles::PRN,visas,puk
5499,alles::PRN,visas,пугк
5500,ich::PRN,aš,manne
5501,ich::PRN,aš,mån
5502,ich::PRN,aš,månnå
5503,ich::PRN,aš,mun
5504,ich::PRN,aš,mun
5505,ich::PRN,aš,munnâ
5506,ich::PRN,aš,mon
5507,ich::PRN,aš,мунн
5508,du::PRN,tu,datne
5509,du::PRN,tu,dån
5510,du::PRN,tu,don
5511,du::PRN,tu,tun
5512,du::PRN,tu,ton
5513,du::PRN,tu,то̄нн
5514,er::PRN,jis,dïhte
5515,er::PRN,jis,sån
5516,er::PRN,jis,son
5517,er::PRN,jis,sun
5518,er::PRN,jis,son
5519,er::PRN,jis,со̄нн
5520,wir::PRN,mes,mijjieh
5521,wir::PRN,mes,mij
5522,wir::PRN,mes,mii
5523,wir::PRN,mes,mij
5524,wir::PRN,mes,mij
5525,wir::PRN,mes,мыйй
5526,ihr::PRN,jūs,dijjie
5527,ihr::PRN,jūs,dij
5528,ihr::PRN,jūs,dii
5529,ihr::PRN,jūs,tij
5530,ihr::PRN,jūs,tij
5531,ihr::PRN,jūs,тыйй
5532,sie::PRN,ji,dah
5533,sie::PRN,ji,sij
5534,sie::PRN,ji,sii
5535,sie::PRN,ji,sij
5536,sie::PRN,ji,sij
5537,sie::PRN,ji,сыйй
5538,sie::PRN,jos,dah
5539,sie::PRN,jos,sij
5540,sie::PRN,jos,sii
5541,sie::PRN,jos,sij
5542,sie::PRN,jos,sij
5543,sie::PRN,jos,сыйй
5544,was::FPRN,kas,mij
5545,was::FPRN,kas,mij
5546,was::FPRN,kas,mii
5547,was::FPRN,kas,mii
5548,was::FPRN,kas,mii
5549,was::FPRN,kas,мӣ
5550,wer::FPRN,kas,gie
5551,wer::FPRN,kas,guhti
5552,wer::FPRN,kas,gii
5553,wer::FPRN,kas,guhte
5554,wer::FPRN,kas,kii
5555,wer::FPRN,kas,ǩii
5556,wer::FPRN,kas,kåå´tt
5557,wer::FPRN,kas,ке̄
5558,wo::FADV,kur,gusnie
5559,wo::FADV,kur,gånnå
5560,wo::FADV,kur,gos
5561,wo::FADV,kur,kost
5562,wo::FADV,kur,ko´st
5563,wo::FADV,kur,касьт
5564,wohin::FADV,kur,gogka
5565,wohin::FADV,kur,gåsi
5566,wohin::FADV,kur,gosa
5567,wohin::FADV,kur,kuus
5568,wohin::FADV,kur,koozz
5569,wohin::FADV,kur,ко̄з
5570,wohin::FADV,kur link,gogka
5571,wohin::FADV,kur link,gåsi
5572,wohin::FADV,kur link,gosa
5573,wohin::FADV,kur link,kuus
5574,wohin::FADV,kur link,koozz
5575,wohin::FADV,kur link,ко̄з
5576,wie::FADV,kaip,guktie
5577,wie::FADV,kaip,gumhtie
5578,wie::FADV,kaip,gåktu
5579,wie::FADV,kaip,mot
5580,wie::FADV,kaip,mahte
5581,wie::FADV,kaip,mä´htt
5582,wie::FADV,kaip,ко̄ххт
5583,warum::FADV,kod̃ėl,man
5584,warum::FADV,kod̃ėl,manen
5585,warum::FADV,kod̃ėl,manne
5586,warum::FADV,kod̃ėl,mane
5587,warum::FADV,kod̃ėl,mondiet
5588,warum::FADV,kod̃ėl,mõõzz
5589,warum::FADV,kod̃ėl,mää´nn
5590,warum::FADV,kod̃ėl,мэ̄йт
5591,warum::FADV,kod̃ėl,мэ̄ннгуэйке
5592,warum::FADV,dėl ko,man
5593,warum::FADV,dėl ko,manen
5594,warum::FADV,dėl ko,manne
5595,warum::FADV,dėl ko,mane
5596,warum::FADV,dėl ko,mondiet
5597,warum::FADV,dėl ko,mõõzz
5598,warum::FADV,dėl ko,mää´nn
5599,warum::FADV,dėl ko,мэ̄йт
5600,warum::FADV,dėl ko,мэ̄ннгуэйке
5601,wieviel::FNUM,kiek,man jeenje
5602,wieviel::FNUM,kiek,makta
5603,wieviel::FNUM,kiek,olugo
5604,wieviel::FNUM,kiek,kalle
5605,wieviel::FNUM,kiek,kâ´ll
5606,wieviel::FNUM,kiek,мэ̄ннве̄рьт
5607,wieviel::FNUM,kiek,мэ̄нлянчверьт
5608,eins::NUM,vienas,akte
5609,eins::NUM,vienas,akta
5610,eins::NUM,vienas,okta
5611,eins::NUM,vienas,ohtâ
5612,eins::NUM,vienas,õhtt
5613,eins::NUM,vienas,э̄ххт
5614,eins::NUM,vienas,о̄ххтэ
5615,zwei::NUM,du,göökte
5616,zwei::NUM,du,guokta
5617,zwei::NUM,du,guokte
5618,zwei::NUM,du,kyeh'ti
5619,zwei::NUM,du,kuõ´htt
5620,zwei::NUM,du,кӯххт
5621,drei::NUM,trys,golme
5622,drei::NUM,trys,gålmmå
5623,drei::NUM,trys,golbma
5624,drei::NUM,trys,kulmâ
5625,drei::NUM,trys,koumm
5626,drei::NUM,trys,ко̄ллм
5627,vier::NUM,keturi,njieljie
5628,vier::NUM,keturi,niellja
5629,vier::NUM,keturi,njeallje
5630,vier::NUM,keturi,nelji
5631,vier::NUM,keturi,nellj
5632,vier::NUM,keturi,не̄лльй
5633,fünf::NUM,penki,vïjhte
5634,fünf::NUM,penki,vihtta
5635,fünf::NUM,penki,vihtta
5636,fünf::NUM,penki,vittâ
5637,fünf::NUM,penki,vitt
5638,fünf::NUM,penki,выдт
5639,sechs::NUM,šeši,govhte
5640,sechs::NUM,šeši,guhtta
5641,sechs::NUM,šeši,guhtta
5642,sechs::NUM,šeši,kuttâ
5643,sechs::NUM,šeši,kutt
5644,sechs::NUM,šeši,кудт
5645,sieben::NUM,septyni,tjïjhtje
5646,sieben::NUM,septyni,giehtja
5647,sieben::NUM,septyni,čieža
5648,sieben::NUM,septyni,čiččâm
5649,sieben::NUM,septyni,čiččâm
5650,sieben::NUM,septyni,кыджемь
5651,acht::NUM,aštuoni,gaektsie
5652,acht::NUM,aštuoni,gáktsa
5653,acht::NUM,aštuoni,gávcci
5654,acht::NUM,aštuoni,käävci
5655,acht::NUM,aštuoni,kääu´c
5656,acht::NUM,aštuoni,ка̄ххц
5657,neun::NUM,devyni,uktsie
5658,neun::NUM,devyni,aktse
5659,neun::NUM,devyni,ovcci
5660,neun::NUM,devyni,oovce
5661,neun::NUM,devyni,å´hcc
5662,neun::NUM,devyni,аххц
5663,zehn::NUM,dešimt,luhkie
5664,zehn::NUM,dešimt,låhke
5665,zehn::NUM,dešimt,lågev
5666,zehn::NUM,dešimt,logi
5667,zehn::NUM,dešimt,loṿe
5668,zehn::NUM,dešimt,lååi
5669,zehn::NUM,dešimt,лоагкь
5670,elf::NUM,vienuolika,luhkieakte
5671,elf::NUM,vienuolika,lågenanakta
5672,elf::NUM,vienuolika,oktanuppelohkái
5673,elf::NUM,vienuolika,ohtnubáloh
5674,elf::NUM,vienuolika,õtmlo
5675,elf::NUM,vienuolika,õhttmlo
5676,elf::NUM,vienuolika,э̄ххтэмплоагкь
5677,zwölf::NUM,dvylika,luhkiegöökte
5678,zwölf::NUM,dvylika,lågenanguokta
5679,zwölf::NUM,dvylika,guoktenuppelohkái
5680,zwölf::NUM,dvylika,kyeh'tnubáloh
5681,zwölf::NUM,dvylika,kuâtmlo
5682,zwölf::NUM,dvylika,kuâhttmlo
5683,zwölf::NUM,dvylika,кӯххтэмплоагкь
5684,zwanzig::NUM,dvidešimt,göökteluhkie
5685,zwanzig::NUM,dvidešimt,guoktalåhke
5686,zwanzig::NUM,dvidešimt,guoktelogi
5687,zwanzig::NUM,dvidešimt,kyeh'tilov
5688,zwanzig::NUM,dvidešimt,kuâhttlo
5689,zwanzig::NUM,dvidešimt,кӯххтлоагкь
5690,dreißig::NUM,trisdešimt,golmeluhkie
5691,dreißig::NUM,trisdešimt,gålmmålåhke
5692,dreißig::NUM,trisdešimt,golbmalogi
5693,dreißig::NUM,trisdešimt,kulmâlov
5694,dreißig::NUM,trisdešimt,koummlo
5695,dreißig::NUM,trisdešimt,ко̄ллмлоагкь
5696,vierzig::NUM,keturiasdešimt,njieljieluhkie
5697,vierzig::NUM,keturiasdešimt,nielljalåhke
5698,vierzig::NUM,keturiasdešimt,njealljelogi
5699,vierzig::NUM,keturiasdešimt,neljilov
5700,vierzig::NUM,keturiasdešimt,nelljlo
5701,vierzig::NUM,keturiasdešimt,не̄лльйлоагкь
5702,fünfzig::NUM,penkiasdešimt,vïjhteluhkie
5703,fünfzig::NUM,penkiasdešimt,vihttalåhke
5704,fünfzig::NUM,penkiasdešimt,vihttalogi
5705,fünfzig::NUM,penkiasdešimt,vittâlov
5706,fünfzig::NUM,penkiasdešimt,vittlo
5707,fünfzig::NUM,penkiasdešimt,выдтлоагкъ
5708,sechzig::NUM,šešiasdešimt,govhteluhkie
5709,sechzig::NUM,šešiasdešimt,guhttalåhke
5710,sechzig::NUM,šešiasdešimt,guhttalogi
5711,sechzig::NUM,šešiasdešimt,kuttâlov
5712,sechzig::NUM,šešiasdešimt,kuttlo
5713,sechzig::NUM,šešiasdešimt,кудтлоагкь
5714,siebzig::NUM,septyniasdešimt,tjïjhtjeluhkie
5715,siebzig::NUM,septyniasdešimt,gietjavlåhke
5716,siebzig::NUM,septyniasdešimt,čiežalogi
5717,siebzig::NUM,septyniasdešimt,čiččâmlov
5718,siebzig::NUM,septyniasdešimt,čičmlo
5719,siebzig::NUM,septyniasdešimt,кыджемьлоагкь
5720,achtzig::NUM,aštuoniasdešimt,gaektsieluhkie
5721,achtzig::NUM,aštuoniasdešimt,gáktsalåhke
5722,achtzig::NUM,aštuoniasdešimt,gávccilogi
5723,achtzig::NUM,aštuoniasdešimt,kähcilov
5724,achtzig::NUM,aštuoniasdešimt,kä´hcclo
5725,achtzig::NUM,aštuoniasdešimt,ка̄ххцлоагкь
5726,neunzig::NUM,devyniasdešimt,uktsieluhkie
5727,neunzig::NUM,devyniasdešimt,aktselåhke
5728,neunzig::NUM,devyniasdešimt,ovccilogi
5729,neunzig::NUM,devyniasdešimt,ohcelov
5730,neunzig::NUM,devyniasdešimt,å´hcclo
5731,neunzig::NUM,devyniasdešimt,аххцлоагкь
5732,hundert::NUM,šimtas,tjuetie
5733,hundert::NUM,šimtas,tjuohte
5734,hundert::NUM,šimtas,čuođi
5735,hundert::NUM,šimtas,čyeti
5736,hundert::NUM,šimtas,čue´tt
5737,hundert::NUM,šimtas,чӯдть
5738,tausend::NUM,tūkstantis,tåvsene
5739,tausend::NUM,tūkstantis,stoeretjuetie
5740,tausend::NUM,tūkstantis,tuvsán
5741,tausend::NUM,tūkstantis,duhát
5742,tausend::NUM,tūkstantis,duhát
5743,tausend::NUM,tūkstantis,tuhháát
5744,tausend::NUM,tūkstantis,dohat
5745,tausend::NUM,tūkstantis,то̄а̄фант
5746,und::CNJ,ĩr,jïh
5747,und::CNJ,ĩr,ja
5748,und::CNJ,ĩr,ja
5749,und::CNJ,ĩr,já
5750,und::CNJ,ĩr,di
5751,und::CNJ,ĩr,я
5752,und::CNJ,ĩr,да
5753,und::CNJ,ĩr,де
5754,oder::CNJ,ar,jallh
5755,oder::CNJ,ar,jali
5756,oder::CNJ,ar,dahje
5757,oder::CNJ,ar,adai
5758,oder::CNJ,ar,avi
5759,oder::CNJ,ar,le´be
5760,oder::CNJ,ar,элэ
5761,oder::CNJ,ar,вай
5762,oder::CNJ,arba,jallh
5763,oder::CNJ,arba,jali
5764,oder::CNJ,arba,dahje
5765,oder::CNJ,arba,adai
5766,oder::CNJ,arba,avi
5767,oder::CNJ,arba,le´be
5768,oder::CNJ,arba,элэ
5769,oder::CNJ,arba,вай
5770,stehen::V,stovėti,tjåadtjodh
5771,stehen::V,stovėti,seajsasjidh
5772,stehen::V,stovėti,tjuodtjot
5773,stehen::V,stovėti,čuožžut
5774,stehen::V,stovėti,cuáp'cuđ
5775,stehen::V,stovėti,čuâǯ'ǯad
5776,stehen::V,stovėti,чуэннче
5777,sitzen::V,sėdėti,tjahkasjidh
5778,sitzen::V,sėdėti,tjåhkkåhit
5779,sitzen::V,sėdėti,čohkkát
5780,sitzen::V,sėdėti,čokkáđ
5781,sitzen::V,sėdėti,išttâd åårrad
5782,sitzen::V,sėdėti,ышштэ
5783,liegen::V,gulėti,gaajranidh
5784,liegen::V,gulėti,vellahit
5785,liegen::V,gulėti,veallát
5786,liegen::V,gulėti,viäl'láđ
5787,liegen::V,gulėti,liâššâd
5788,liegen::V,gulėti,ле̄шшэ
5789,hängen::V,kyboti,gævnjasjidh
5790,hängen::V,kyboti,gahtsahit
5791,hängen::V,kyboti,heaŋgát
5792,hängen::V,kyboti,hiäŋ'gáđ
5793,hängen::V,kyboti,sorččad
5794,hängen::V,kyboti,ла̄бпэ
5795,hängen::V,kabėti,gævnjasjidh
5796,hängen::V,kabėti,gahtsahit
5797,hängen::V,kabėti,heaŋgát
5798,hängen::V,kabėti,hiäŋ'gáđ
5799,hängen::V,kabėti,sorččad
5800,hängen::V,kabėti,ла̄бпэ
5801,werden::V,taptis,sjïdtedh
5802,werden::V,taptis,sjaddat
5803,werden::V,taptis,beassat
5804,werden::V,taptis,šoddâđ
5805,werden::V,taptis,šõddâd
5806,werden::V,taptis,шэ̄ннтэ
5807,werden::V,darytis,sjïdtedh
5808,werden::V,darytis,sjaddat
5809,werden::V,darytis,beassat
5810,werden::V,darytis,šoddâđ
5811,werden::V,darytis,šõddâd
5812,werden::V,darytis,шэ̄ннтэ
5813,passieren::V,atsitikti,vaasedh
5814,passieren::V,atsitikti,sjaddat
5815,passieren::V,atsitikti,dáhpáduvvat
5816,passieren::V,atsitikti,vássit
5817,passieren::V,atsitikti,dáhpáhuvvat
5818,passieren::V,atsitikti,šoddâđ
5819,passieren::V,atsitikti,šõddâd
5820,passieren::V,atsitikti,шэ̄ннтэ
5821,passieren::V,atsitikti,тагсэ
5822,passieren::V,pasitaikyti,vaasedh
5823,passieren::V,pasitaikyti,sjaddat
5824,passieren::V,pasitaikyti,dáhpáduvvat
5825,passieren::V,pasitaikyti,vássit
5826,passieren::V,pasitaikyti,dáhpáhuvvat
5827,passieren::V,pasitaikyti,šoddâđ
5828,passieren::V,pasitaikyti,šõddâd
5829,passieren::V,pasitaikyti,шэ̄ннтэ
5830,passieren::V,pasitaikyti,тагсэ
5831,beginnen::V,prasid́ėti,aelkedh
5832,beginnen::V,prasid́ėti,álgget
5833,beginnen::V,prasid́ėti,álggahit
5834,beginnen::V,prasid́ėti,älgiđ
5835,beginnen::V,prasid́ėti,ä´lǧǧed
5836,beginnen::V,prasid́ėti,о̄а̄лкхуввэ
5837,beginnen::V,prasid́ėti,о̄а̄лкхэднэ
5838,enden::V,baigtis,orrijidh
5839,enden::V,baigtis,hiejttet
5840,enden::V,baigtis,nohkat
5841,enden::V,baigtis,nuuhâđ
5842,enden::V,baigtis,puu´tted
5843,enden::V,baigtis,пудтэ
5844,enden::V,baigtis,кӣркнэ
5845,wechseln::V,keistis,målsodh
5846,wechseln::V,keistis,lånudit
5847,wechseln::V,keistis,molssastit
5848,wechseln::V,keistis,molsašuddat
5849,wechseln::V,keistis,molsođ
5850,wechseln::V,keistis,vaaitõõttâd
5851,wechseln::V,keistis,вуайхувнэ
5852,wechseln::V,pasikeisti,målsodh
5853,wechseln::V,pasikeisti,lånudit
5854,wechseln::V,pasikeisti,molssastit
5855,wechseln::V,pasikeisti,molsašuddat
5856,wechseln::V,pasikeisti,molsođ
5857,wechseln::V,pasikeisti,vaaitõõttâd
5858,wechseln::V,pasikeisti,вуайхувнэ
5859,aufgehen[Sonne]::V,tekėti,låvnedh
5860,aufgehen[Sonne]::V,tekėti,årijdit
5861,aufgehen[Sonne]::V,tekėti,lavnnet
5862,aufgehen[Sonne]::V,tekėti,badjánit
5863,aufgehen[Sonne]::V,tekėti,pajaniđ
5864,aufgehen[Sonne]::V,tekėti,pâjjned
5865,aufgehen[Sonne]::V,tekėti,пэ̄ййнэ
5866,aufgehen[Sonne]::V,patekėti,låvnedh
5867,aufgehen[Sonne]::V,patekėti,årijdit
5868,aufgehen[Sonne]::V,patekėti,lavnnet
5869,aufgehen[Sonne]::V,patekėti,badjánit
5870,aufgehen[Sonne]::V,patekėti,pajaniđ
5871,aufgehen[Sonne]::V,patekėti,pâjjned
