,Concept_ID,cv,hu
1467,kaufen::V,туян,vesz
1468,kaufen::V,туян,megvesz
1469,verkaufen::V,сут,elad
1470,bezahlen::V,тӳле,fizet
1471,bezahlen::V,тӳле,kifizet
1472,zahlen::V,тӳле,fizet
1473,zahlen::V,тӳле,megfizet
1474,beherrschen::V,тыт,ural
1475,ertragen::V,тӳс,elbír
1476,ertragen::V,тӳс,elvisel
1477,Bauch::N,,has
