,Concept_ID,ady,lv
2604,Bündel::N,,sainis
2605,Schuh::N,,башмак
2606,Schuh::N,,ботинки
2607,Schuh::N,,kurpe
2608,Arzt::N,,врач
2609,Arzt::N,,бурдӧдысь
2610,Arzt::N,,ārsts
2611,lebendig::A,,ловъя
2612,lebendig::A,,dzīvs
2613,zuerst::ADV,,войдӧр
2614,zuerst::ADV,,vis'pirms
2615,manchmal::ADV,,корсюрӧ
2616,manchmal::ADV,,dažkārt
2617,niemals::ADV,,оз некор
2618,niemals::ADV,,nemūžam
2619,hier::ADV,,со
2620,hier::ADV,,тонӧ
2621,hier::ADV,,te
2622,hier::ADV,,šeit
2623,hierhin::ADV,,татчӧ
2624,hierhin::ADV,,талань
2625,hierhin::ADV,,šurp
2626,hierhin::ADV,,uz šejieni
2627,von hier::ADV,,тасянь
2628,von hier::ADV,,no šejienes
2629,schon::ADV,,нин
2630,schon::ADV,,jau
2631,sinken::V,,вӧйны
2632,sinken::V,,kristies
2633,klirren::V,,гольскöдчыны
2634,klirren::V,,tinkšķēt
2635,klirren::V,,džinkstēt
2636,fliehen::V,,пышйыны
2637,fliehen::V,,bēgt
2638,flüchten::V,,пышйыны
2639,flüchten::V,,aizbēgt
2640,geraten::V,,сюрны
2641,geraten::V,,веськавны
2642,geraten::V,,veikties
2643,aufheben::V,,чеччӧдны
2644,aufheben::V,,сувтӧдны
2645,aufheben::V,,pacelt
2646,beugen::V,,куснявны
2647,beugen::V,,liekt
2648,umdrehen::V,,бергӧдны
2649,umdrehen::V,,apgriezt
2650,bekommen::V,,босьтны
2651,bekommen::V,,dabūt
2652,erhalten::V,,босьтны
2653,erhalten::V,,saņemt
2654,treten::V,,лёгны
2655,treten::V,,майкны
2656,treten::V,,mīt
2657,treten::V,,paspert
